player_id,player_name,team,opponent,position,depth_chart_position,rushing_depth_role,receiving_depth_role,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,projected_targets,target_share,projected_receptions,catch_rate,yards_per_target,yards_per_reception,team_target_budget,team_receiving_yard_budget,receiving_allocation_source,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,target_prob_1_plus,target_prob_2_plus,target_prob_3_plus,target_prob_4_plus,target_prob_5_plus,target_prob_6_plus,target_prob_7_plus,target_prob_8_plus,target_prob_9_plus,target_prob_10_plus
00-0038618,Xavier Hutchinson,HOU,IND,WR,WR,,WR2,ACT,3.0,2026,REG,3,2026 REG W3,401872951,2026-09-27T17:00Z,away,41.027,41.276,41.149,15.088,67.099,19.92,40,35.6,30.5,29.2,34.5,5.8,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.21,93.73,90.08,85.13,78.64,70.79,61.77,52.18,42.42,33.01,24.79,17.69,11.94,7.65,4.69,2.73,1.57,0.82,0.41,0.19,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.614,21.37,3.709,48.72,6.026,11.061,32.78,226.47,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.631,8.0,4.0,11.0,2.636,PLAYER_HISTORY_BLEND,99.63,98.96,97.38,94.2,88.47,79.22,66.72,52.0,36.99,23.88
00-0030279,Keenan Allen,IND,HOU,WR,WR,,WR1,ACT,13.0,2026,REG,3,2026 REG W3,401872951,2026-09-27T17:00Z,home,40.916,41.35,40.904,12.252,69.8,21.854,47,26.8,29.4,38.867,18.5,6.4,1.0,1.015,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,94.55,91.63,87.65,82.54,76.32,68.77,60.44,51.59,42.93,34.57,26.81,19.97,14.34,9.85,6.58,4.29,2.56,1.49,0.83,0.48,0.27,0.14,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,7.43,24.03,4.749,63.92,5.67,8.616,28.45,195.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.443,7.0,3.9,11.0,3.064,PLAYER_HISTORY_BLEND,98.79,97.3,94.55,90.0,83.12,73.74,61.86,49.06,36.55,25.05
00-0037838,Isaiah Likely,NYG,TEN,TE,TE,,TE1,ACT,4.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,home,40.134,40.663,40.04,8.32,71.985,23.689,41,39.0,39.2,31.0,55.5,5.8,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.22,88.78,84.39,79.17,72.84,65.86,58.2,50.07,42.07,34.41,27.34,21.08,15.88,11.44,7.96,5.47,3.58,2.28,1.35,0.81,0.47,0.25,0.13,0.06,0.03,0.01,0.01,0.0,0.0,0.0,4.955,17.37,3.697,74.6,8.635,10.857,26.24,172.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.977,5.0,2.0,8.0,2.507,PLAYER_HISTORY_BLEND,96.0,91.28,83.21,71.52,57.0,41.44,27.24,15.9,8.23,3.74
00-0040718,Travis Hunter,JAX,NE,WR,WR,,WR2,ACT,1.0,2026,REG,3,2026 REG W3,401872957,2026-09-27T17:00Z,home,39.965,40.438,39.819,8.107,71.755,23.664,8,46.0,38.25,38.25,8.0,6.0,1.0,0.953,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.04,88.58,84.22,78.86,72.65,65.51,57.64,49.71,41.75,34.12,27.06,20.84,15.53,11.25,7.91,5.33,3.42,2.14,1.29,0.8,0.45,0.24,0.13,0.07,0.03,0.02,0.01,0.01,0.0,0.0,6.4,21.13,4.034,63.04,6.652,9.906,27.87,216.16,PRIMARY_ROTATION_TEAM_CONSTRAINED,6.459,6.0,2.0,11.0,3.636,PLAYER_HISTORY_BLEND,94.12,90.31,84.92,77.86,69.18,59.18,48.76,38.45,28.74,20.45
00-0038997,Josh Downs,IND,HOU,WR,WR,,WR2,ACT,3.0,2026,REG,3,2026 REG W3,401872951,2026-09-27T17:00Z,home,39.801,40.197,39.733,10.338,69.178,22.117,49,53.8,36.2,38.533,54.5,6.2,1.0,1.015,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.57,90.26,86.01,80.63,74.18,66.52,58.37,49.49,41.05,32.93,25.44,18.94,13.54,9.37,6.29,4.03,2.45,1.44,0.83,0.43,0.21,0.11,0.04,0.03,0.01,0.01,0.0,0.0,0.0,0.0,6.168,19.95,4.041,65.52,6.644,9.848,28.45,195.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,6.159,6.0,3.0,9.0,2.295,PLAYER_HISTORY_BLEND,99.34,97.94,94.54,87.76,76.62,61.25,43.92,27.85,15.32,7.24
00-0039139,Jahmyr Gibbs,DET,NYJ,RB,RB,,RB1,ACT,3.0,2026,REG,3,2026 REG W3,401872954,2026-09-27T17:00Z,home,39.389,39.942,39.416,8.094,70.672,23.236,49,42.6,48.0,41.867,45.5,6.8,1.0,0.914,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.04,88.54,84.15,78.72,72.26,65.11,57.23,49.04,40.87,33.2,26.2,19.9,14.69,10.51,7.24,4.73,3.0,1.83,1.08,0.61,0.35,0.18,0.1,0.06,0.03,0.02,0.01,0.0,0.0,0.0,5.954,16.41,4.707,79.07,7.302,8.367,33.38,253.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.986,6.0,2.0,10.0,3.062,PLAYER_HISTORY_BLEND,95.97,92.38,86.57,78.48,67.95,55.6,42.91,30.94,20.59,12.78
00-0039849,Marvin Harrison Jr.,ARI,SF,WR,WR,,WR2,ACT,2.0,2026,REG,3,2026 REG W3,401872958,2026-09-27T20:05Z,away,39.149,39.764,39.15,8.071,70.357,23.191,31,23.2,43.3,46.933,16.5,3.0,1.0,0.994,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.15,88.49,83.94,78.58,72.06,64.74,56.76,48.63,40.66,32.93,25.9,19.69,14.45,10.28,7.08,4.68,3.04,1.83,1.09,0.61,0.3,0.17,0.08,0.04,0.02,0.01,0.0,0.0,0.0,0.0,5.299,15.63,3.001,56.63,8.482,13.046,31.19,212.37,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.342,5.0,1.0,9.0,2.912,PLAYER_HISTORY_BLEND,94.58,89.8,82.44,72.42,60.46,47.17,34.49,23.24,14.21,8.1
00-0032464,Kalif Raymond,CHI,PHI,WR,WR,,WR3,ACT,10.0,2026,REG,3,2026 REG W3,401872963,2026-09-29T00:15Z,home,38.994,39.416,39.122,11.599,66.679,20.901,39,48.6,36.6,28.267,62.0,4.8,1.0,0.85,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,94.41,91.24,86.8,81.16,74.31,66.23,57.65,48.4,39.44,30.66,23.01,16.63,11.45,7.52,4.77,2.87,1.69,0.92,0.5,0.25,0.13,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.65,14.07,3.957,85.11,9.574,9.854,30.41,220.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.673,5.0,2.0,8.0,2.311,PLAYER_HISTORY_BLEND,96.16,91.16,82.13,68.97,52.6,35.89,21.48,11.15,4.94,1.94
00-0038935,Brenton Strange,JAX,NE,TE,TE,,TE1,ACT,3.0,2026,REG,3,2026 REG W3,401872957,2026-09-27T17:00Z,home,38.929,39.133,38.74,10.658,66.968,21.273,33,37.0,39.8,42.667,20.0,4.6,1.0,0.953,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.78,90.51,86.03,80.35,73.46,65.54,56.74,47.75,38.8,30.53,22.92,16.64,11.63,7.85,5.05,3.13,1.88,1.03,0.55,0.28,0.14,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,4.928,16.27,3.661,74.29,8.414,10.634,27.87,216.16,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.932,5.0,2.0,7.0,1.963,PLAYER_HISTORY_BLEND,98.82,96.11,89.3,76.81,58.73,38.33,21.11,9.37,3.39,0.98
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,WR,,WR2,ACT,7.0,2026,REG,3,2026 REG W3,401872958,2026-09-27T20:05Z,home,38.927,39.458,38.846,7.861,69.943,23.053,46,40.4,43.9,44.933,39.5,4.8,1.0,1.02,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.88,88.35,83.87,78.27,71.74,64.48,56.44,48.18,40.07,32.28,25.26,19.3,14.13,9.95,6.76,4.41,2.78,1.68,1.0,0.55,0.31,0.15,0.08,0.04,0.02,0.01,0.0,0.0,0.0,0.0,5.389,18.81,3.936,73.03,7.573,9.891,26.36,205.16,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,99.3,97.52,92.82,83.14,67.33,47.8,28.78,14.34,5.91,1.91
00-0036970,Kyle Pitts,ATL,GB,TE,TE,,TE1,ACT,5.0,2026,REG,3,2026 REG W3,401872948,2026-09-25T00:15Z,away,38.509,39.043,38.574,7.762,69.117,22.807,53,29.2,52.3,49.2,7.5,5.0,1.0,0.992,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.91,88.25,83.69,77.9,71.28,63.98,55.93,47.66,39.34,31.51,24.65,18.47,13.48,9.32,6.33,4.08,2.58,1.55,0.88,0.48,0.26,0.14,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,5.498,19.44,3.871,70.41,7.531,9.947,26.02,169.86,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.538,5.0,2.0,9.0,2.954,PLAYER_HISTORY_BLEND,95.03,90.62,83.89,74.46,62.81,49.99,37.23,25.52,16.07,9.28
00-0040128,Tyler Warren,IND,HOU,TE,TE,,TE1,ACT,1.0,2026,REG,3,2026 REG W3,401872951,2026-09-27T17:00Z,home,37.697,38.24,37.845,8.38,66.99,21.829,19,26.6,33.3,39.2,17.0,6.8,1.0,1.015,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.42,88.74,84.19,78.21,71.25,63.36,54.86,46.16,37.48,29.6,22.59,16.6,11.63,7.88,5.16,3.2,1.91,1.06,0.56,0.29,0.15,0.08,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,6.403,20.71,4.357,68.04,6.062,8.653,28.45,195.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,6.404,6.0,4.0,9.0,2.099,PLAYER_HISTORY_BLEND,99.79,99.08,96.91,91.81,81.93,66.86,48.19,30.03,15.68,6.86
00-0041040,Antonio Williams,WAS,SEA,WR,WR,,WR3,ACT,0.0,2026,REG,3,2026 REG W3,401872955,2026-09-27T17:00Z,home,37.545,38.059,37.589,7.697,67.552,22.256,2,44.0,44.0,44.0,44.0,3.5,1.0,0.996,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,91.85,88.12,83.29,77.38,70.39,62.52,54.32,45.83,37.34,29.62,22.59,16.67,11.97,8.25,5.43,3.44,2.13,1.26,0.72,0.4,0.21,0.1,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,3.622,13.85,3.26,90.0,12.571,11.516,24.06,169.37,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.621,4.0,2.0,5.0,1.105,PLAYER_HISTORY_BLEND,99.82,97.66,85.25,54.66,20.55,3.79,0.35,0.02,0.0,0.0
00-0039890,Adonai Mitchell,NYJ,DET,WR,WR,,WR2,ACT,2.0,2026,REG,3,2026 REG W3,401872954,2026-09-27T17:00Z,away,37.179,37.67,37.231,7.521,66.81,22.003,35,37.6,42.4,35.667,61.5,6.6,1.0,1.096,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.77,87.97,83.13,77.11,70.03,62.18,53.83,45.14,36.74,28.9,21.95,16.09,11.41,7.8,5.06,3.11,1.86,1.05,0.59,0.31,0.17,0.08,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,6.402,21.52,3.004,46.91,6.605,12.378,27.38,159.8,PRIMARY_ROTATION_TEAM_CONSTRAINED,6.453,6.0,2.0,11.0,3.376,PLAYER_HISTORY_BLEND,95.54,92.18,86.95,80.0,71.14,60.48,49.0,37.71,27.31,18.62
00-0038542,Bijan Robinson,ATL,GB,RB,RB,,RB1,ACT,3.0,2026,REG,3,2026 REG W3,401872948,2026-09-25T00:15Z,away,36.902,37.499,36.992,7.559,66.234,21.875,52,47.0,45.2,43.267,49.5,7.2,1.0,0.992,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.8,88.01,83.09,77.0,69.9,61.95,53.46,44.73,36.35,28.71,21.72,15.82,11.02,7.44,4.89,3.05,1.79,1.01,0.54,0.3,0.14,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5.747,20.32,4.402,76.6,6.904,8.383,26.02,169.86,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.809,6.0,2.0,10.0,3.055,PLAYER_HISTORY_BLEND,95.36,91.33,85.16,76.56,65.81,53.5,40.81,29.1,19.24,11.6
00-0034829,Mike Gesicki,CIN,PIT,TE,TE,,TE1,ACT,8.0,2026,REG,3,2026 REG W3,401872950,2026-09-27T17:00Z,away,36.842,37.328,36.88,7.308,66.165,21.8,44,36.8,34.7,35.933,78.0,3.4,1.0,1.136,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.61,87.91,83.0,76.84,69.73,61.88,53.28,44.54,36.03,28.23,21.3,15.44,10.9,7.32,4.72,2.93,1.71,0.94,0.51,0.26,0.14,0.07,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,4.844,13.84,3.479,71.83,7.592,10.589,32.19,236.0,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.889,5.0,1.0,8.0,2.733,PLAYER_HISTORY_BLEND,93.84,88.15,79.68,68.33,54.7,40.8,27.78,17.26,9.75,4.92
00-0035662,Marquise Brown,PHI,CHI,WR,WR,,WR2,ACT,7.0,2026,REG,3,2026 REG W3,401872963,2026-09-29T00:15Z,away,36.418,36.888,36.333,7.349,65.28,21.556,31,29.6,28.5,32.533,36.688,3.2,1.0,1.032,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.71,87.77,82.72,76.63,69.3,61.13,52.35,43.64,35.15,27.38,20.52,14.83,10.24,6.83,4.38,2.65,1.55,0.9,0.46,0.25,0.12,0.06,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,4.809,16.7,3.234,67.24,8.414,11.262,26.49,187.02,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.821,5.0,2.0,8.0,2.171,PLAYER_HISTORY_BLEND,97.59,93.58,85.67,72.59,55.61,37.68,21.96,10.7,4.54,1.59
00-0031610,Darren Waller,CAR,CLE,TE,TE,,TE1,ACT,11.0,2026,REG,3,2026 REG W3,401872949,2026-09-27T17:00Z,away,36.285,36.776,36.239,7.46,65.143,21.492,22,33.4,34.4,34.4,30.5,4.2,1.0,0.972,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.78,87.89,82.87,76.52,69.05,60.77,52.08,43.38,34.79,27.09,20.3,14.68,10.13,6.8,4.29,2.62,1.53,0.87,0.47,0.24,0.11,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,4.851,16.22,3.486,71.88,8.062,10.408,27.51,208.01,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,98.26,94.83,87.43,74.35,56.81,37.55,21.06,9.86,3.83,1.22
00-0039410,Ryan Flournoy,DAL,BAL,WR,WR,,WR3,ACT,2.0,2026,REG,3,2026 REG W3,401872960,2026-09-27T20:25Z,home,36.225,36.763,36.206,7.39,65.033,21.444,22,34.2,33.4,34.667,22.5,4.8,1.0,1.053,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.81,87.83,82.73,76.64,69.31,60.87,52.14,43.37,34.77,27.15,20.29,14.55,10.03,6.66,4.27,2.6,1.5,0.83,0.45,0.22,0.11,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,4.932,15.01,3.512,71.21,7.879,10.315,30.23,229.87,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.002,5.0,1.0,9.0,2.986,PLAYER_HISTORY_BLEND,92.1,86.38,78.05,67.61,55.44,42.64,30.81,20.59,12.75,7.22
00-0036244,Colby Parkinson,LAR,DEN,TE,TE,,TE1,ACT,6.0,2026,REG,3,2026 REG W3,401872962,2026-09-28T00:20Z,away,35.732,35.909,35.708,12.051,59.356,18.042,45,26.2,32.0,29.0,10.5,4.4,1.0,0.893,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,95.19,91.84,86.92,80.37,71.96,62.18,51.54,40.9,30.73,21.92,14.78,9.41,5.66,3.2,1.69,0.83,0.38,0.17,0.09,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813,13.87,3.427,71.21,7.924,10.426,31.92,257.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.82,5.0,2.0,8.0,2.107,PLAYER_HISTORY_BLEND,97.97,94.29,86.46,73.3,55.79,37.11,21.13,10.06,4.03,1.35
00-0034351,Dallas Goedert,PHI,CHI,TE,TE,,TE1,ACT,8.0,2026,REG,3,2026 REG W3,401872963,2026-09-29T00:15Z,away,35.502,36.019,35.564,7.304,63.748,20.963,41,38.2,38.3,39.667,40.5,4.6,1.0,1.032,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.75,87.63,82.34,76.06,68.47,60.01,51.01,42.0,33.27,25.53,18.86,13.35,9.04,5.8,3.58,2.13,1.19,0.63,0.33,0.15,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5.54,19.24,3.804,68.67,7.12,9.332,26.49,187.02,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.554,6.0,2.0,9.0,2.667,PLAYER_HISTORY_BLEND,96.98,93.3,86.97,77.32,64.86,50.51,36.05,23.4,13.56,7.09
00-0041489,Germie Bernard,PIT,CIN,WR,WR,,WR1,ACT,0.0,2026,REG,3,2026 REG W3,401872950,2026-09-27T17:00Z,home,35.255,35.314,35.336,19.764,50.82,12.079,1,35.0,35.0,35.0,35.0,8.0,1.0,1.036,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,99.36,98.17,95.3,89.68,80.31,66.96,51.07,34.87,21.1,11.24,5.25,2.06,0.7,0.22,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.951,26.26,4.476,50.0,4.375,7.877,31.36,186.15,PRIMARY_ROTATION_TEAM_CONSTRAINED,8.962,9.0,5.0,13.0,2.994,COUNT_PRIOR,99.77,99.36,98.47,96.61,93.29,87.72,79.54,68.7,56.14,42.88
00-0033280,Christian McCaffrey,SF,ARI,RB,RB,,RB1,ACT,9.0,2026,REG,3,2026 REG W3,401872958,2026-09-27T20:05Z,home,35.216,35.599,35.056,7.189,63.188,20.838,39,33.4,36.1,45.467,31.5,6.6,1.0,1.02,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.56,87.5,82.13,75.53,67.74,59.04,50.1,41.15,32.58,24.73,18.22,12.77,8.55,5.57,3.39,1.99,1.11,0.58,0.31,0.16,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5.412,18.89,4.33,80.0,6.821,8.133,26.36,205.16,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.43,5.0,2.0,8.0,2.287,PLAYER_HISTORY_BLEND,98.43,95.71,89.84,80.03,65.74,48.76,31.88,18.31,8.81,3.67
00-0041438,Carnell Tate,TEN,NYG,WR,WR,,WR2,ACT,0.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,away,34.923,34.902,34.906,22.072,47.685,10.001,2,32.5,32.5,32.5,32.5,5.5,1.0,0.901,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,99.87,99.35,97.65,93.11,83.89,68.9,49.6,30.5,15.63,6.51,2.24,0.57,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774,19.75,3.674,63.64,5.909,9.504,26.89,170.14,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.774,6.0,4.0,7.0,1.245,PLAYER_HISTORY_BLEND,100.0,99.97,99.63,96.92,85.44,59.0,27.43,7.7,1.19,0.09
00-0036252,Michael Pittman,PIT,CIN,WR,WR,,WR3,ACT,6.0,2026,REG,3,2026 REG W3,401872950,2026-09-27T17:00Z,home,34.538,34.965,34.439,7.058,61.954,20.454,50,28.6,39.6,43.267,58.0,4.0,1.0,1.036,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.62,87.34,81.84,74.96,66.96,58.17,48.91,39.82,31.18,23.55,16.94,11.65,7.76,4.94,3.03,1.71,0.9,0.46,0.23,0.11,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.616,16.48,3.961,70.53,6.832,8.72,31.36,186.15,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.661,6.0,2.0,10.0,3.013,PLAYER_HISTORY_BLEND,95.19,90.89,84.37,75.28,64.09,51.55,38.8,27.12,17.58,10.43
00-0033090,Hunter Henry,NE,JAX,TE,TE,,TE1,ACT,10.0,2026,REG,3,2026 REG W3,401872957,2026-09-27T17:00Z,away,34.432,34.957,34.44,7.061,62.003,20.419,48,41.2,46.6,42.0,33.0,4.6,1.0,0.999,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.6,87.34,81.82,75.14,67.03,58.23,48.98,39.75,31.16,23.32,16.84,11.76,7.73,4.85,2.96,1.71,0.91,0.47,0.22,0.11,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.946,17.54,3.388,68.49,8.616,10.163,25.95,190.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.955,5.0,2.0,8.0,2.18,PLAYER_HISTORY_BLEND,97.88,94.24,86.87,74.68,58.21,40.01,23.87,12.1,5.15,1.81
00-0040663,Harold Fannin Jr.,CLE,CAR,TE,TE,,TE1,ACT,1.0,2026,REG,3,2026 REG W3,401872949,2026-09-27T17:00Z,home,34.318,34.733,34.318,6.983,61.297,20.256,18,37.4,45.4,44.667,37.5,6.2,1.0,0.887,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.53,87.32,81.73,74.79,66.73,57.97,48.77,39.45,30.8,23.03,16.46,11.17,7.31,4.54,2.71,1.55,0.85,0.44,0.22,0.1,0.04,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,5.776,21.1,3.772,65.31,6.837,9.098,25.18,171.74,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.802,6.0,2.0,9.0,2.861,PLAYER_HISTORY_BLEND,96.53,92.9,87.07,78.46,66.96,53.75,40.26,27.66,17.33,9.86
00-0038621,DeMario Douglas,NE,JAX,WR,WR,,WR3,ACT,3.0,2026,REG,3,2026 REG W3,401872957,2026-09-27T17:00Z,away,34.225,34.644,34.162,7.985,60.546,19.655,47,14.8,31.4,31.333,14.5,3.2,1.0,0.999,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.38,88.19,82.66,75.63,67.34,57.99,48.4,38.9,29.97,22.17,15.69,10.44,6.7,4.11,2.34,1.25,0.63,0.33,0.16,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217,14.95,3.067,72.73,10.045,11.159,25.95,190.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,97.56,92.47,81.87,64.88,44.22,25.06,11.38,4.13,1.17,0.27
00-0036259,Jauan Jennings,MIN,TB,WR,WR,,WR2,ACT,6.0,2026,REG,3,2026 REG W3,401872959,2026-09-27T20:05Z,away,34.192,34.774,34.439,7.442,61.204,20.045,43,37.0,43.1,41.8,0.0,4.4,1.0,1.12,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.89,87.66,82.04,75.27,67.17,58.32,48.87,39.36,30.5,22.72,16.18,11.09,7.11,4.45,2.63,1.43,0.77,0.41,0.2,0.09,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622,18.62,2.831,61.25,7.275,12.079,22.84,154.36,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,96.79,91.93,83.0,69.28,52.08,34.52,19.83,9.78,3.97,1.36
00-0033307,Kendrick Bourne,ARI,SF,WR,WR,,WR3,ACT,9.0,2026,REG,3,2026 REG W3,401872958,2026-09-27T20:05Z,away,33.241,33.779,33.275,6.836,59.787,19.743,36,27.6,25.2,40.333,43.0,3.6,1.0,0.994,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.47,87.0,81.15,73.88,65.55,56.33,46.76,37.47,28.73,21.03,14.67,9.86,6.25,3.83,2.18,1.23,0.62,0.33,0.16,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.837,11.32,2.692,70.18,9.947,12.346,31.19,212.37,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.956,4.0,0.0,7.0,2.623,PLAYER_HISTORY_BLEND,88.46,80.07,68.53,54.66,40.55,27.67,17.27,9.67,4.95,2.28
00-0038976,Marvin Mims Jr.,DEN,LAR,WR,WR,,WR3,ACT,3.0,2026,REG,3,2026 REG W3,401872962,2026-09-28T00:20Z,home,33.051,33.442,33.035,6.652,59.22,19.564,45,16.0,21.3,24.867,23.0,3.4,1.0,1.112,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.29,86.84,80.98,73.65,65.13,55.88,46.14,36.55,27.83,20.39,14.12,9.37,5.94,3.57,2.02,1.13,0.56,0.29,0.12,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863,15.28,3.667,75.41,7.623,9.013,29.27,193.54,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.868,5.0,2.0,8.0,2.192,PLAYER_HISTORY_BLEND,97.56,93.64,85.86,73.41,56.47,38.39,22.67,11.38,4.98,1.76
