rank,date,game_pk,game_time_utc,game_status,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_confirmed_games,last7_starts,last7_start_rate,last7_median_order,last7_avg_order,last7_most_recent_order,last7_days_since_start,last7_lineup_score,starter_id,starter,starter_hand,expected_pa,starter_pa_share,proj_k,line,play,true_probability,fair_odds,confidence,ai_score,bullpen_k_pa,sim_mean_k,sim_median_k,sim_p0,sim_p1,sim_p2,sim_p3,sim_p4plus,sim_1plus,sim_2plus,sim_3plus,more_0_5,less_0_5,more_1_5,less_1_5,more_2_5,less_2_5,more_3_5,less_3_5,pa,k,k_rate,bat_pitches,bat_swings,bat_whiffs,bat_whiff_rate,bat_csw_rate,bat_chase_rate,bat_contact_rate,bat_zone_contact_rate,bat_two_strike_whiff,l5_games,l5_k,l5_pa,l5_k_per_game,l5_k_rate,l5_1plus,l5_2plus,l10_games,l10_k,l10_pa,l10_k_per_game,l10_k_rate,l10_1plus,l10_2plus,l15_games,l15_k,l15_pa,l15_k_per_game,l15_k_rate,l15_1plus,l15_2plus,split_pa,split_k,split_k_rate,split_whiff,split_csw,split_chase,split_contact,bvp_pa,bvp_k,bvp_k_rate,bvp_k_rate_reg,bvp_pitches,bvp_whiff,bvp_whiff_reg,bvp_csw,bvp_csw_reg,bvp_chase,bvp_contact,bvp_zone_contact,bvp_two_strike_whiff,bvp_last_seen_days,bvp_k_1plus_rate,bvp_k_2plus_rate,sp_pa,sp_k,sp_k_rate,sp_whiff,sp_csw,sp_two_strike_whiff,sp_avg_velo,arsenal_whiff_allowed,arsenal_csw_allowed,arsenal_two_strike_whiff,arsenal_k_pressure,arsenal_coverage,top_pitch,top_pitch_usage,top_pitch_batter_whiff,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw,velo_band_whiff,velo_band_source,bvp_reliability,model_batter_baseline_k_pa,model_recent_k_pa,model_platoon_k_pa,model_starter_k_pa,model_arsenal_k_pa,model_bvp_k_pa,model_two_strike_k_pa,model_velo_k_pa,model_bullpen_k_pa,model_contact_k_pa,model_k_pa,sp_pitch1,sp_pitch1_usage,sp_pitch1_velo,sp_pitch1_whiff,sp_pitch1_csw,sp_pitch2,sp_pitch2_usage,sp_pitch2_velo,sp_pitch2_whiff,sp_pitch2_csw,sp_pitch3,sp_pitch3_usage,sp_pitch3_velo,sp_pitch3_whiff,sp_pitch3_csw,sp_pitch4,sp_pitch4_usage,sp_pitch4_velo,sp_pitch4_whiff,sp_pitch4_csw,sp_pitch5,sp_pitch5_usage,sp_pitch5_velo,sp_pitch5_whiff,sp_pitch5_csw,true_probability_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct,sim_1plus_pct,sim_2plus_pct,sim_3plus_pct,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,k_rate_pct,bat_whiff_rate_pct,bat_csw_rate_pct,bat_chase_rate_pct,bat_contact_rate_pct,bat_zone_contact_rate_pct,bat_two_strike_whiff_pct,l5_k_rate_pct,l10_k_rate_pct,l15_k_rate_pct,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,split_k_rate_pct,split_whiff_pct,split_csw_pct,split_chase_pct,split_contact_pct,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_whiff_pct,bvp_whiff_reg_pct,bvp_csw_pct,bvp_csw_reg_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,sp_two_strike_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,arsenal_two_strike_whiff_pct,arsenal_k_pressure_pct,arsenal_coverage_pct,top_pitch_usage_pct,top_pitch_batter_whiff_pct,model_batter_baseline_k_pa_pct,model_recent_k_pa_pct,model_platoon_k_pa_pct,model_starter_k_pa_pct,model_arsenal_k_pa_pct,model_bvp_k_pa_pct,model_two_strike_k_pa_pct,model_velo_k_pa_pct,model_bullpen_k_pa_pct,model_contact_k_pa_pct,model_k_pa_pct,bullpen_k_pa_pct,last7_start_rate_pct,velo_band_whiff_raw_pct,bvp_ff_pitches,bvp_ff_whiff,bvp_ff_csw,bvp_ff_k_pa,bvp_kc_pitches,bvp_kc_whiff,bvp_kc_csw,bvp_kc_k_pa,bvp_ch_pitches,bvp_ch_whiff,bvp_ch_csw,bvp_ch_k_pa,bvp_si_pitches,bvp_si_whiff,bvp_si_csw,bvp_si_k_pa,bvp_sl_pitches,bvp_sl_whiff,bvp_sl_csw,bvp_sl_k_pa,bvp_k_1plus_rate_pct,bvp_k_2plus_rate_pct,bvp_cu_pitches,bvp_cu_whiff,bvp_cu_csw,bvp_cu_k_pa,sp_pitch6,sp_pitch6_usage,sp_pitch6_velo,sp_pitch6_whiff,sp_pitch6_csw,bvp_fc_pitches,bvp_fc_whiff,bvp_fc_csw,bvp_fc_k_pa,bvp_fs_pitches,bvp_fs_whiff,bvp_fs_csw,bvp_fs_k_pa,bvp_st_pitches,bvp_st_whiff,bvp_st_csw,bvp_st_k_pa,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds
231,2026-09-09,824226,2026-09-09T17:10:00Z,Scheduled,DET,MIN,679529,Spencer Torkelson,R,3.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,5.5,5.17,3.01,1.0,0.8457,805673,Zebby Matthews,R,4.49,0.78,1.2834,0.5,MORE,0.765,-325,84,91,0.2179,1.2834,1.0,0.235,0.3823,0.2677,0.0954,0.0196,0.765,0.3827,0.115,0.765,0.235,0.3827,0.6173,0.115,0.885,0.0196,0.9804,391,122,0.312,1615,712,221,0.3104,0.3121,0.2369,0.6896,0.8285,0.3239,5,7,20,1.4,0.35,1.0,0.4,10,13,35,1.3,0.3714,0.8,0.4,15,18,52,1.2,0.3462,0.7333,0.4,271,90,0.3321,0.3449,0.3291,0.2429,0.6551,3,2,0.6667,0.2526,13,0.6667,0.1413,0.4615,0.3023,0.375,0.3333,0.6667,1.0,89.0,1.0,1.0,488,97,0.1988,0.1977,0.2562,0.2229,90.0207,0.2681,0.3017,0.2637,0.296,1.0,4-Seam,0.3609,0.2157,94.1736,1.5,317,143,25,0.1748,0.165,VELO_BAND_1.5,0.0782,0.2924,0.3223,0.324,0.2032,0.353,0.2896,0.3488,0.3019,0.2179,0.2167,0.2947,4-Seam,0.3609,95.2019,0.1104,0.2545,Slider,0.2197,87.2039,0.3188,0.2738,Changeup,0.1294,86.7793,0.165,0.1701,Cutter,0.1241,90.7848,0.1429,0.2511,Curve,0.1165,79.8876,0.3214,0.2995,76.5,23.5,38.2,26.8,9.5,2.0,76.5,38.3,11.5,76.5,23.5,38.3,61.7,11.5,88.5,2.0,98.0,31.2,31.0,31.2,23.7,69.0,82.8,32.4,35.0,37.1,34.6,100.0,80.0,73.3,40.0,40.0,40.0,33.2,34.5,32.9,24.3,65.5,66.7,25.3,66.7,14.1,46.2,30.2,37.5,33.3,66.7,100.0,19.9,19.8,25.6,22.3,26.8,30.2,26.4,29.6,100.0,36.1,21.6,29.2,32.2,32.4,20.3,35.3,29.0,34.9,30.2,21.8,21.7,29.5,21.8,85.7,17.5,3.0,0.115,0.6667,0.225,,,,,,,,,,,,,9.0,0.8,0.4444,1.0,100.0,100.0,1.0,0.0,0.0,0.0,Sinker,0.0494,95.1707,0.175,0.3261,,,,,,,,,,,,,,,,,,,,,,,,,
232,2026-09-09,824956,2026-09-09T19:05:00Z,Scheduled,TOR,ATH,669701,Josh Smith,L,9.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,4,0.5714,7.01,7.2575,9.01,1.0,0.5257,669620,Brady Basso,L,3.88,0.42,0.9337,1.5,LESS,0.7643,-324,62,84,0.214,0.9337,1.0,0.354,0.4104,0.1882,0.0431,0.0044,0.646,0.2357,0.0475,0.646,0.354,0.2357,0.7643,0.0475,0.9525,0.0044,0.9956,92,23,0.25,354,165,42,0.2545,0.3277,0.3862,0.7455,0.8804,0.2133,5,3,13,0.6,0.2308,0.4,0.2,10,6,26,0.6,0.2308,0.4,0.2,15,14,43,0.9333,0.3256,0.6,0.3333,15,4,0.2667,0.25,0.3333,0.4483,0.75,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,131,23,0.1756,0.175,0.25,0.175,87.5346,0.1883,0.3045,0.1664,0.251,1.0,4-Seam,0.4397,0.2326,92.2664,1.5,49,24,3,0.125,0.1196,VELO_BAND_1.5,0.0,0.2442,0.2395,0.2481,0.197,0.2841,0.2442,0.3372,0.2396,0.214,0.2658,0.2466,4-Seam,0.4397,92.6627,0.1217,0.2549,Curve,0.1961,77.4374,0.375,0.3187,Slider,0.194,83.9189,0.2222,0.2333,Sinker,0.0754,92.5429,0.05,0.1143,Cutter,0.0625,89.1448,0.0714,0.2414,76.4,35.4,41.0,18.8,4.3,0.4,64.6,23.6,4.8,64.6,35.4,23.6,76.4,4.8,95.2,0.4,99.6,25.0,25.5,32.8,38.6,74.5,88.0,21.3,23.1,23.1,32.6,40.0,40.0,60.0,20.0,20.0,33.3,26.7,25.0,33.3,44.8,75.0,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,17.6,17.5,25.0,17.5,18.8,30.5,16.6,25.1,100.0,44.0,23.3,24.4,23.9,24.8,19.7,28.4,24.4,33.7,24.0,21.4,26.6,24.7,21.4,57.1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Changeup,0.0172,86.6875,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,
233,2026-09-09,823251,2026-09-09T20:10:00Z,Scheduled,WSH,SD,695734,Daylen Lile,L,6.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,6.0,5.43,6.0,0.0,1.0,621111,Walker Buehler,R,4.2,0.78,0.9297,1.5,LESS,0.764,-324,84,91,0.2181,0.9297,1.0,0.3622,0.4018,0.1848,0.0466,0.0046,0.6378,0.236,0.0512,0.6378,0.3622,0.236,0.764,0.0512,0.9488,0.0046,0.9954,422,84,0.1991,1608,882,182,0.2063,0.2295,0.3811,0.7937,0.8885,0.2089,5,6,17,1.2,0.3529,0.6,0.6,10,9,40,0.9,0.225,0.5,0.4,15,11,62,0.7333,0.1774,0.4667,0.2667,316,58,0.1835,0.1887,0.2145,0.3806,0.8113,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,419,86,0.2053,0.1866,0.2555,0.1856,90.4834,0.1641,0.2434,0.1549,0.1753,1.0,Cutter,0.2478,0.1529,92.8969,1.5,314,169,29,0.1716,0.1636,VELO_BAND_1.5,0.0,0.2153,0.2418,0.1893,0.2091,0.2224,0.2153,0.3259,0.2896,0.2181,0.2575,0.2233,Cutter,0.2478,90.5959,0.1869,0.2567,Sinker,0.2166,94.3468,0.1156,0.2992,4-Seam,0.2034,94.1563,0.1343,0.3038,Slider,0.1026,87.269,0.2245,0.2047,Changeup,0.0984,89.4744,0.3467,0.2195,76.4,36.2,40.2,18.5,4.7,0.5,63.8,23.6,5.1,63.8,36.2,23.6,76.4,5.1,94.9,0.5,99.5,19.9,20.6,22.9,38.1,79.4,88.8,20.9,35.3,22.5,17.7,60.0,50.0,46.7,60.0,40.0,26.7,18.4,18.9,21.4,38.1,81.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,20.5,18.7,25.6,18.6,16.4,24.3,15.5,17.5,100.0,24.8,15.3,21.5,24.2,18.9,20.9,22.2,21.5,32.6,29.0,21.8,25.7,22.3,21.8,100.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweeper,0.069,82.6339,0.2419,0.2087,,,,,,,,,,,,,,,,,,,,,,,,,
234,2026-09-09,824549,2026-09-09T23:40:00Z,Scheduled,PIT,CWS,665833,Oneil Cruz,L,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,5.0,4.7143,4.0,1.0,1.0,663436,Davis Martin,R,4.42,0.78,1.2746,0.5,MORE,0.7639,-324,72,87,0.2173,1.2746,1.0,0.2361,0.3859,0.2644,0.0955,0.0182,0.7639,0.378,0.1136,0.7639,0.2361,0.378,0.622,0.1136,0.8864,0.0182,0.9818,173,62,0.3584,720,292,99,0.339,0.3236,0.2861,0.661,0.763,0.3529,5,8,20,1.6,0.4,1.0,0.6,10,14,44,1.4,0.3182,1.0,0.4,15,22,64,1.4667,0.3438,0.9333,0.4,115,36,0.313,0.3262,0.3103,0.2768,0.6738,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,361,62,0.1717,0.2036,0.246,0.1723,89.8771,0.2372,0.3152,0.1948,0.297,1.0,4-Seam,0.2677,0.1842,92.6214,1.5,100,34,9,0.2647,0.1971,VELO_BAND_1.5,0.0,0.308,0.3277,0.3111,0.1833,0.3375,0.308,0.3488,0.3053,0.2173,0.2414,0.2943,4-Seam,0.2677,93.8111,0.1977,0.2351,Sinker,0.199,92.76,0.0657,0.2,Curve,0.1556,81.5735,0.3974,0.3163,Slider,0.1194,87.0558,0.2527,0.2121,Changeup,0.1179,90.0816,0.1125,0.1902,76.4,23.6,38.6,26.4,9.5,1.8,76.4,37.8,11.4,76.4,23.6,37.8,62.2,11.4,88.6,1.8,98.2,35.8,33.9,32.4,28.6,66.1,76.3,35.3,40.0,31.8,34.4,100.0,100.0,93.3,60.0,40.0,40.0,31.3,32.6,31.0,27.7,67.4,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,17.2,20.4,24.6,17.2,23.7,31.5,19.5,29.7,100.0,26.8,18.4,30.8,32.8,31.1,18.3,33.7,30.8,34.9,30.5,21.7,24.1,29.4,21.7,100.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutter,0.1179,89.6871,0.2588,0.3252,,,,,,,,,,,,,,,,,,,,,,,,,
235,2026-09-09,824713,2026-09-09T22:45:00Z,Scheduled,BOS,LAA,668939,Adley Rutschman,S,3.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,4,0.5714,3.0,3.0,3.0,2.0,0.5714,696270,Ryan Johnson,R,4.49,0.6019,0.9326,1.5,LESS,0.7629,-322,75,88,0.2348,0.9326,1.0,0.3618,0.4011,0.1859,0.0454,0.0057,0.6382,0.2371,0.0512,0.6382,0.3618,0.2371,0.7629,0.0512,0.9488,0.0057,0.9943,255,43,0.1686,1076,423,62,0.1466,0.2658,0.247,0.8534,0.9068,0.125,5,5,20,1.0,0.25,0.8,0.2,10,9,38,0.9,0.2368,0.7,0.2,15,12,57,0.8,0.2105,0.6,0.2,176,33,0.1875,0.1513,0.2622,0.2627,0.8487,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,319,56,0.1755,0.216,0.2665,0.157,87.1822,0.1467,0.298,0.1715,0.2344,1.0,Cutter,0.3703,0.125,90.4299,1.5,88,33,4,0.1212,0.1184,VELO_BAND_1.5,0.0,0.1948,0.2156,0.1896,0.1874,0.2504,0.1948,0.2901,0.2167,0.2348,0.197,0.2099,Cutter,0.3703,89.4482,0.2093,0.3206,Splitter,0.2201,84.8332,0.2941,0.2179,Sweeper,0.2044,80.6619,0.3206,0.3231,Sinker,0.202,92.2292,0.0185,0.1673,Slider,0.0031,84.35,0.0,0.0,76.3,36.2,40.1,18.6,4.5,0.6,63.8,23.7,5.1,63.8,36.2,23.7,76.3,5.1,94.9,0.6,99.4,16.9,14.7,26.6,24.7,85.3,90.7,12.5,25.0,23.7,21.1,80.0,70.0,60.0,20.0,20.0,20.0,18.8,15.1,26.2,26.3,84.9,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,17.6,21.6,26.7,15.7,14.7,29.8,17.2,23.4,100.0,37.0,12.5,19.5,21.6,19.0,18.7,25.0,19.5,29.0,21.7,23.5,19.7,21.0,23.5,57.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2026-09-09,824064,2026-09-09T23:40:00Z,Scheduled,AZ,KC,682998,Corbin Carroll,L,5.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,3.5,3.5017,5.01,2.0,0.8229,663738,Daniel Lynch IV,L,4.31,0.42,0.9321,1.5,LESS,0.7628,-322,77,89,0.191,0.9321,1.0,0.3608,0.4019,0.1867,0.0458,0.0048,0.6392,0.2372,0.0506,0.6392,0.3608,0.2372,0.7628,0.0506,0.9494,0.0048,0.9952,450,96,0.2133,1770,798,186,0.2331,0.2689,0.2797,0.7669,0.8194,0.2226,5,5,18,1.0,0.2778,0.6,0.4,10,11,41,1.1,0.2683,0.6,0.4,15,18,60,1.2,0.3,0.7333,0.4,138,31,0.2246,0.2523,0.2996,0.2618,0.7477,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,210,25,0.119,0.1943,0.2571,0.1681,89.7083,0.1877,0.2803,0.176,0.1835,1.0,Sinker,0.3163,0.1569,94.3124,1.5,424,178,37,0.2079,0.1952,VELO_BAND_1.5,0.0,0.2251,0.2466,0.2248,0.1532,0.2462,0.2251,0.3465,0.294,0.191,0.2212,0.2258,Sinker,0.3163,94.0762,0.12,0.2894,Changeup,0.2544,85.6794,0.2178,0.2593,Slider,0.1884,87.4143,0.3205,0.25,4-Seam,0.1521,94.8035,0.1364,0.1681,Knuckle Curve,0.0888,81.8364,0.1111,0.303,76.3,36.1,40.2,18.7,4.6,0.5,63.9,23.7,5.1,63.9,36.1,23.7,76.3,5.1,94.9,0.5,99.5,21.3,23.3,26.9,28.0,76.7,81.9,22.3,27.8,26.8,30.0,60.0,60.0,73.3,40.0,40.0,40.0,22.5,25.2,30.0,26.2,74.8,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,11.9,19.4,25.7,16.8,18.8,28.0,17.6,18.4,100.0,31.6,15.7,22.5,24.7,22.5,15.3,24.6,22.5,34.7,29.4,19.1,22.1,22.6,19.1,85.7,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2026-09-09,823900,2026-09-10T02:10:00Z,Scheduled,LAD,CIN,518692,Freddie Freeman,L,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,4.0,3.3333,4.0,0.0,0.8686,695076,Rhett Lowder,R,4.42,0.713,0.9312,1.5,LESS,0.761,-318,84,91,0.2072,0.9312,1.0,0.3618,0.3991,0.1904,0.0436,0.005,0.6382,0.239,0.0486,0.6382,0.3618,0.239,0.761,0.0486,0.9514,0.005,0.995,427,77,0.1803,1835,898,194,0.216,0.2234,0.2845,0.784,0.8403,0.1685,5,4,21,0.8,0.1905,0.6,0.2,10,8,41,0.8,0.1951,0.5,0.3,15,12,64,0.8,0.1875,0.5333,0.2667,275,48,0.1745,0.2083,0.2182,0.284,0.7917,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,356,63,0.177,0.168,0.2485,0.1568,89.3719,0.2228,0.2451,0.1762,0.2131,1.0,Sinker,0.2871,0.1908,93.5831,1.5,390,200,28,0.14,0.1369,VELO_BAND_1.5,0.0,0.2024,0.1982,0.1802,0.1875,0.276,0.2024,0.3373,0.2592,0.2072,0.2207,0.2151,Sinker,0.2871,93.3155,0.0559,0.2765,Slider,0.2708,85.1241,0.3056,0.2932,Changeup,0.2003,86.6067,0.1897,0.1667,4-Seam,0.1988,93.9694,0.1212,0.2388,Curve,0.0378,80.5725,0.0588,0.2157,76.1,36.2,39.9,19.0,4.4,0.5,63.8,23.9,4.9,63.8,36.2,23.9,76.1,4.9,95.1,0.5,99.5,18.0,21.6,22.3,28.5,78.4,84.0,16.9,19.0,19.5,18.8,60.0,50.0,53.3,20.0,30.0,26.7,17.5,20.8,21.8,28.4,79.2,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,17.7,16.8,24.9,15.7,22.3,24.5,17.6,21.3,100.0,28.7,19.1,20.2,19.8,18.0,18.8,27.6,20.2,33.7,25.9,20.7,22.1,21.5,20.7,85.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweeper,0.0015,83.15,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
238,2026-09-09,823739,2026-09-09T23:40:00Z,Scheduled,CHC,MIL,664023,Ian Happ,S,4.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,5.0,5.002,4.01,2.0,0.6686,701656,Logan Henderson,R,4.42,0.78,1.2663,0.5,MORE,0.7609,-318,82,90,0.2585,1.2663,1.0,0.2391,0.3845,0.2666,0.0919,0.0179,0.7609,0.3764,0.1098,0.7609,0.2391,0.3764,0.6236,0.1098,0.8902,0.0179,0.9821,404,122,0.302,1749,783,206,0.2631,0.2807,0.2461,0.7369,0.8172,0.2642,5,6,19,1.2,0.3158,0.8,0.4,10,10,34,1.0,0.2941,0.6,0.3,15,16,56,1.0667,0.2857,0.6667,0.2667,314,91,0.2898,0.2545,0.2742,0.2274,0.7455,3,2,0.6667,0.2526,18,0.4286,0.1323,0.3889,0.2986,0.3333,0.5714,1.0,0.4,5.0,1.0,1.0,262,77,0.2939,0.2454,0.2883,0.2311,88.3407,0.2464,0.284,0.2633,0.302,1.0,4-Seam,0.4634,0.2575,91.679,1.5,195,91,11,0.1209,0.1195,VELO_BAND_1.5,0.0903,0.2859,0.2927,0.2891,0.2749,0.3405,0.2827,0.3488,0.2461,0.2585,0.2124,0.2931,4-Seam,0.4634,93.06,0.1634,0.2834,Changeup,0.3454,82.724,0.385,0.3058,Cutter,0.1675,87.858,0.2043,0.2955,Sweeper,0.0238,81.364,0.1111,0.08,,,,,,76.1,23.9,38.5,26.7,9.2,1.8,76.1,37.6,11.0,76.1,23.9,37.6,62.4,11.0,89.0,1.8,98.2,30.2,26.3,28.1,24.6,73.7,81.7,26.4,31.6,29.4,28.6,80.0,60.0,66.7,40.0,30.0,26.7,29.0,25.5,27.4,22.7,74.5,66.7,25.3,42.9,13.2,38.9,29.9,33.3,57.1,100.0,40.0,29.4,24.5,28.8,23.1,24.6,28.4,26.3,30.2,100.0,46.3,25.7,28.6,29.3,28.9,27.5,34.0,28.3,34.9,24.6,25.8,21.2,29.3,25.8,71.4,12.1,9.0,0.3333,0.4444,1.0,,,,,9.0,0.5,0.3333,0.5,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2026-09-09,823739,2026-09-09T23:40:00Z,Scheduled,MIL,CHC,661388,William Contreras,R,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,3.5,3.6667,4.0,1.0,0.8457,592332,Kevin Gausman,R,4.42,0.78,0.9337,1.5,LESS,0.7606,-318,85,91,0.2068,0.9337,1.0,0.3651,0.3954,0.1867,0.0463,0.0065,0.6349,0.2394,0.0528,0.6349,0.3651,0.2394,0.7606,0.0528,0.9472,0.0065,0.9935,416,66,0.1587,1512,717,145,0.2022,0.2593,0.2846,0.7978,0.8727,0.186,5,8,23,1.6,0.3478,1.0,0.6,10,12,45,1.2,0.2667,0.8,0.4,15,13,68,0.8667,0.1912,0.6,0.2667,295,49,0.1661,0.1988,0.2591,0.2799,0.8012,3,2,0.6667,0.2526,13,0.2857,0.1244,0.3846,0.2947,0.5,0.7143,0.75,0.5,5.0,1.0,1.0,475,117,0.2463,0.2541,0.2853,0.2137,89.0521,0.197,0.2632,0.1588,0.2091,1.0,4-Seam,0.4995,0.1643,93.9453,1.5,323,174,22,0.1264,0.1249,VELO_BAND_1.5,0.0782,0.1876,0.2408,0.1702,0.2426,0.2617,0.1922,0.3297,0.2354,0.2068,0.2188,0.2187,4-Seam,0.4995,93.9453,0.0994,0.3136,Splitter,0.3829,84.2342,0.4205,0.2645,Slider,0.1002,83.9874,0.3919,0.2316,Changeup,0.0148,83.8393,0.2308,0.25,Sweeper,0.0016,79.8,0.115,0.3333,76.1,36.5,39.5,18.7,4.6,0.6,63.5,23.9,5.3,63.5,36.5,23.9,76.1,5.3,94.7,0.6,99.4,15.9,20.2,25.9,28.5,79.8,87.3,18.6,34.8,26.7,19.1,100.0,80.0,60.0,60.0,40.0,26.7,16.6,19.9,25.9,28.0,80.1,66.7,25.3,28.6,12.4,38.5,29.5,50.0,71.4,75.0,50.0,24.6,25.4,28.5,21.4,19.7,26.3,15.9,20.9,100.0,49.9,16.4,18.8,24.1,17.0,24.3,26.2,19.2,33.0,23.5,20.7,21.9,21.9,20.7,85.7,12.6,7.0,0.0,0.2857,0.0,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,6.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,
240,2026-09-09,823090,2026-09-09T20:10:00Z,Scheduled,SEA,TEX,621493,Taylor Ward,R,8.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,3,0.4286,8.01,7.34,8.01,4.0,0.4286,674003,Cody Bradford,L,3.98,0.78,0.9482,1.5,LESS,0.7606,-318,74,88,0.223,0.9482,1.0,0.3458,0.4148,0.1896,0.0452,0.0046,0.6542,0.2394,0.0498,0.6542,0.3458,0.2394,0.7606,0.0498,0.9502,0.0046,0.9954,405,94,0.2321,1616,604,115,0.1904,0.2952,0.1736,0.8096,0.8737,0.2065,5,4,14,0.8,0.2857,0.8,0.0,10,10,33,1.0,0.303,0.8,0.1,15,18,53,1.2,0.3396,0.8667,0.2667,136,33,0.2426,0.1886,0.2679,0.2094,0.8114,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,134,16,0.1194,0.1429,0.2541,0.0645,84.6065,0.1863,0.2718,0.1911,0.2369,1.0,4-Seam,0.5346,0.1837,88.5008,1.5,88,26,4,0.1538,0.1337,VELO_BAND_1.5,0.0,0.2381,0.2618,0.2411,0.1645,0.2708,0.2381,0.3488,0.2521,0.223,0.1837,0.2387,4-Seam,0.5346,88.5008,0.1319,0.2433,Changeup,0.3191,80.9089,0.1688,0.2803,Slider,0.0955,80.4702,0.15,0.234,Curve,0.0508,74.636,0.0,0.24,,,,,,76.1,34.6,41.5,19.0,4.5,0.5,65.4,23.9,5.0,65.4,34.6,23.9,76.1,5.0,95.0,0.5,99.5,23.2,19.0,29.5,17.4,81.0,87.4,20.6,28.6,30.3,34.0,80.0,80.0,86.7,0.0,10.0,26.7,24.3,18.9,26.8,20.9,81.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,11.9,14.3,25.4,6.5,18.6,27.2,19.1,23.7,100.0,53.5,18.4,23.8,26.2,24.1,16.5,27.1,23.8,34.9,25.2,22.3,18.4,23.9,22.3,42.9,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
