player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0039404,Will Reichard,MIN,GB,K,2026,REG,1,2,61.1,ELITE,2.065,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,GB,K,2026,REG,1,3,34.23,ELITE,2.065,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,GB,K,2026,REG,1,4,15.52,ELITE,2.065,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,GB,K,2026,REG,1,5,5.96,ELITE,2.065,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,CLE,K,2026,REG,1,1,85.04,ELITE,1.891,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,CLE,K,2026,REG,1,2,56.4,ELITE,1.891,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,CLE,K,2026,REG,1,3,29.48,ELITE,1.891,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,CLE,K,2026,REG,1,4,12.29,ELITE,1.891,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,CLE,K,2026,REG,1,5,4.32,ELITE,1.891,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,SF,K,2026,REG,1,1,86.48,ELITE,2.012,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,SF,K,2026,REG,1,2,59.76,ELITE,2.012,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,SF,K,2026,REG,1,3,32.8,ELITE,2.012,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,SF,K,2026,REG,1,4,14.58,ELITE,2.012,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,SF,K,2026,REG,1,5,5.41,ELITE,2.012,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,BAL,K,2026,REG,1,1,94.6,ELITE,2.903,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,BAL,K,2026,REG,1,2,78.95,ELITE,2.903,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,BAL,K,2026,REG,1,3,55.94,ELITE,2.903,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,BAL,K,2026,REG,1,4,33.6,ELITE,2.903,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,BAL,K,2026,REG,1,5,17.34,ELITE,2.903,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,IND,K,2026,REG,1,1,87.85,ELITE,2.115,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,IND,K,2026,REG,1,2,62.45,ELITE,2.115,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,IND,K,2026,REG,1,3,35.66,ELITE,2.115,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,IND,K,2026,REG,1,4,16.59,ELITE,2.115,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,IND,K,2026,REG,1,5,6.43,ELITE,2.115,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,SEA,K,2026,REG,1,1,86.49,ELITE,2.019,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,SEA,K,2026,REG,1,2,59.89,ELITE,2.019,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,SEA,K,2026,REG,1,3,32.94,ELITE,2.019,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,SEA,K,2026,REG,1,4,14.91,ELITE,2.019,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,SEA,K,2026,REG,1,5,5.58,ELITE,2.019,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CHI,K,2026,REG,1,1,75.9,ELITE,1.423,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CHI,K,2026,REG,1,2,41.55,ELITE,1.423,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CHI,K,2026,REG,1,3,17.22,ELITE,1.423,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CHI,K,2026,REG,1,4,5.7,ELITE,1.423,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CHI,K,2026,REG,1,5,1.56,ELITE,1.423,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,MIN,K,2026,REG,1,1,73.86,ELITE,1.346,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,MIN,K,2026,REG,1,2,38.89,ELITE,1.346,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,MIN,K,2026,REG,1,3,15.51,ELITE,1.346,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,MIN,K,2026,REG,1,4,4.8,ELITE,1.346,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,MIN,K,2026,REG,1,5,1.19,ELITE,1.346,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,DAL,K,2026,REG,1,1,74.51,ELITE,1.369,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,DAL,K,2026,REG,1,2,39.67,ELITE,1.369,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,DAL,K,2026,REG,1,3,15.96,ELITE,1.369,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,DAL,K,2026,REG,1,4,5.11,ELITE,1.369,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,DAL,K,2026,REG,1,5,1.34,ELITE,1.369,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,PHI,K,2026,REG,1,1,73.66,ELITE,1.342,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,PHI,K,2026,REG,1,2,38.9,ELITE,1.342,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,PHI,K,2026,REG,1,3,15.24,ELITE,1.342,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,PHI,K,2026,REG,1,4,4.74,ELITE,1.342,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,PHI,K,2026,REG,1,5,1.27,ELITE,1.342,NFL_FG_MADE_V1
