player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,2,68.43,ELITE,2.362,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,3,42.27,ELITE,2.362,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,4,21.51,ELITE,2.362,NFL_FG_MADE_V1
00-0034794,Jason Sanders,NYJ,GB,K,2026,REG,2,5,9.26,ELITE,2.362,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,1,75.89,ELITE,1.431,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,2,41.8,ELITE,1.431,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,3,17.42,ELITE,1.431,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,4,5.92,ELITE,1.431,NFL_FG_MADE_V1
00-0035192,Joey Slye,TEN,PHI,K,2026,REG,2,5,1.61,ELITE,1.431,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,1,87.5,ELITE,2.084,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,2,61.49,ELITE,2.084,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,3,34.8,ELITE,2.084,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,4,16.1,ELITE,2.084,NFL_FG_MADE_V1
00-0035269,Matt Gay,LV,LAC,K,2026,REG,2,5,6.12,ELITE,2.084,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,1,88.71,ELITE,2.183,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,2,63.96,ELITE,2.183,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,3,37.37,ELITE,2.183,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,4,18.03,ELITE,2.183,NFL_FG_MADE_V1
00-0035358,Chase McLaughlin,TB,CLE,K,2026,REG,2,5,7.22,ELITE,2.183,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,1,82.58,ELITE,1.746,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,2,52.05,ELITE,1.746,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,3,25.38,ELITE,1.746,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,4,10.02,ELITE,1.746,NFL_FG_MADE_V1
00-0036162,Tyler Bass,BUF,DET,K,2026,REG,2,5,3.42,ELITE,1.746,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,1,84.31,ELITE,1.855,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,2,55.13,ELITE,1.855,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,3,28.51,ELITE,1.855,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,4,11.9,ELITE,1.855,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,SF,K,2026,REG,2,5,4.15,ELITE,1.855,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,1,85.63,ELITE,1.95,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,2,58.05,ELITE,1.95,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,3,30.83,ELITE,1.95,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,4,13.57,ELITE,1.95,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,HOU,K,2026,REG,2,5,5.03,ELITE,1.95,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,1,89.22,ELITE,2.222,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,2,65.12,ELITE,2.222,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,3,38.38,ELITE,2.222,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,4,18.62,ELITE,2.222,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LV,K,2026,REG,2,5,7.63,ELITE,2.222,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,1,90.11,ELITE,2.315,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,2,67.34,ELITE,2.315,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,3,40.96,ELITE,2.315,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,4,20.56,ELITE,2.315,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,WAS,K,2026,REG,2,5,8.74,ELITE,2.315,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,1,76.53,ELITE,1.451,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,2,42.48,ELITE,1.451,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,3,17.84,ELITE,1.451,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,4,6.06,ELITE,1.451,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,TB,K,2026,REG,2,5,1.68,ELITE,1.451,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,1,89.31,ELITE,2.251,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,2,65.63,ELITE,2.251,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,3,39.26,ELITE,2.251,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,4,19.57,ELITE,2.251,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SEA,K,2026,REG,2,5,7.94,ELITE,2.251,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,1,83.91,ELITE,1.836,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,2,54.7,ELITE,1.836,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,3,27.95,ELITE,1.836,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,4,11.61,ELITE,1.836,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,BUF,K,2026,REG,2,5,3.98,ELITE,1.836,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,1,85.39,ELITE,1.937,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,2,57.67,ELITE,1.937,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,3,30.71,ELITE,1.937,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,4,13.34,ELITE,1.937,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,CHI,K,2026,REG,2,5,4.8,ELITE,1.937,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,1,84.56,ELITE,1.857,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,2,55.49,ELITE,1.857,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,3,28.48,ELITE,1.857,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,4,11.74,ELITE,1.857,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,DEN,K,2026,REG,2,5,4.0,ELITE,1.857,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,1,86.63,ELITE,2.032,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,2,60.35,ELITE,2.032,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,3,33.37,ELITE,2.032,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,4,14.93,ELITE,2.032,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,NYG,K,2026,REG,2,5,5.63,ELITE,2.032,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,1,92.2,ELITE,2.545,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,2,72.29,ELITE,2.545,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,3,47.06,ELITE,2.545,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,4,25.5,ELITE,2.545,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,KC,K,2026,REG,2,5,11.65,ELITE,2.545,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,1,88.09,ELITE,2.144,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,2,63.01,ELITE,2.144,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,3,36.47,ELITE,2.144,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,4,17.24,ELITE,2.144,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,NO,K,2026,REG,2,5,6.81,ELITE,2.144,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,1,84.94,ELITE,1.905,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,2,56.55,ELITE,1.905,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,3,30.03,ELITE,1.905,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,4,12.89,ELITE,1.905,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,PIT,K,2026,REG,2,5,4.53,ELITE,1.905,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,1,74.88,ELITE,1.382,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,2,40.09,ELITE,1.382,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,3,16.24,ELITE,1.382,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,4,5.25,ELITE,1.382,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,ATL,K,2026,REG,2,5,1.38,ELITE,1.382,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,1,93.04,ELITE,2.644,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,2,74.36,ELITE,2.644,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,3,49.65,ELITE,2.644,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,4,27.65,ELITE,2.644,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,NYJ,K,2026,REG,2,5,13.14,ELITE,2.644,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,1,74.08,ELITE,1.354,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,2,39.18,ELITE,1.354,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,3,15.53,ELITE,1.354,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,4,4.98,ELITE,1.354,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,LAR,K,2026,REG,2,5,1.27,ELITE,1.354,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,1,79.86,ELITE,1.611,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,2,47.87,ELITE,1.611,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,3,21.89,ELITE,1.611,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,4,8.15,ELITE,1.611,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,DAL,K,2026,REG,2,5,2.55,ELITE,1.611,NFL_FG_MADE_V1
