Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
24,2026-08-07,824566,2026-08-07T23:40:00Z,Scheduled,Rate Field,Cleveland Guardians @ Chicago White Sox,Home,808959,Munetaka Murakami,Chicago White Sox,Cleveland Guardians,1B,L,No,,79,345,284,67,10,0,24,59,51,59,1,116,0.236,0.368,0.525,0.893,12,55,50,13,4,0.26,0.0727,22,99,84,19,4,0.226,0.0404,312,76,11.6,37.7,50.0,24.6,23.8,21.8,33.6,43.9,32.1,9.0,5.3,9.0,58.6,86.6,18.5,0.82,72.6,100.0,113.3,45.1,16.3,10.6,42.8,54.9,Average,3.0,Pull Power,A,Excellent HR swing plane,54.9,Average,1.014,Good,10.5,43.3,99.4,0.757,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.92,5.92,Strong positive regression,Average Pull Power profile. 11.6% barrel rate; 86.6 mph average exit velocity; 33.6% air-ball rate; 43.9% pull-air rate; 9.0% HR-launch rate.,0.0696,0.0599,4.09,22,5,11.8,1.86,185.9,Above normal drought,800048.0,Parker Messick,L,LHB vs LHP,22,22,129.2,2.57,1.06,11,0.76,8.88,2.57,668.0,3.4,20.8,11.1,40.5,30.5,81.3,93.7,110.5,0.459,11.0,82.7,99.7,0.918,13.3,4-Seam Fastball,L,LHB vs LHP,34.7,104,0.198,0.327,0.372,0.699,4,17,40,0.0385,6.9,0.711,138,0.0145,1.7,0.403,0,0,0,0/0,,,,,0,0,0,54.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,464,4-Seam Fastball,52.58620689655172,244.0,Changeup,21.767241379310345,101.0,Sinker,14.439655172413794,67.0,Curveball,7.758620689655173,36.0,Cutter,1.9396551724137931,9.0,Slider,1.5086206896551724,7.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.065,0.959,57.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.7,25.6,82.7,63.7,50.0,45.0,53.0,6.21,0.989,0.946,0.985,1.03,1.014,1.044,1.035,22.32,13.61,84.6,42.3,C-,Lineup unconfirmed
25,2026-08-07,822699,2026-08-07T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Home,682928,CJ Abrams,Washington Nationals,Cincinnati Reds,SS,L,No,,113,484,425,122,22,3,28,71,88,42,11,110,0.287,0.362,0.551,0.913,13,57,50,14,4,0.28,0.0702,23,101,92,30,8,0.326,0.0792,609,115,7.4,28.7,49.6,25.1,25.1,16.2,27.2,50.6,29.2,9.5,7.1,9.5,72.5,83.9,19.6,0.671,70.4,96.5,109.4,27.1,14.4,9.5,56.1,44.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.5,Below Average,0.985,Good,7.8,46.7,97.3,0.762,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.23,13.23,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 83.9 mph average exit velocity; 27.2% air-ball rate; 50.6% pull-air rate; 9.5% HR-launch rate.,0.0579,0.0527,4.17,25,6,15.2,1.65,164.7,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,56.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,56.6,50.0,45.0,53.0,6.21,1.163,1.0,1.0,1.03,0.985,1.014,1.035,20.21,14.32,75.0,41.5,D+,Probable SP unavailable; Lineup unconfirmed
26,2026-08-07,823836,2026-08-07T23:10:00Z,Scheduled,loanDepot park,Los Angeles Angels @ Miami Marlins,Home,665923,Esteury Ruiz,Miami Marlins,Los Angeles Angels,RF,R,No,,74,150,124,32,9,1,5,30,10,16,7,45,0.258,0.372,0.468,0.84,10,20,16,6,0,0.375,0.0,19,41,34,10,1,0.294,0.0244,171,39,7.4,18.6,54.4,23.2,22.4,14.5,26.8,57.6,37.9,6.1,4.8,6.1,41.2,78.2,21.5,0.559,65.5,92.1,108.0,15.7,11.3,3.9,33.0,33.5,Weak,2.5,Pull Power,A-,Elevated power plane,33.5,Weak,0.954,Good,10.3,50.0,93.0,0.579,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.61,5.61,Strong positive regression,Weak Pull Power profile. 7.4% barrel rate; 78.2 mph average exit velocity; 26.8% air-ball rate; 57.6% pull-air rate; 6.1% HR-launch rate.,0.0333,0.0327,4.09,23,14,24.8,0.93,92.7,Near normal interval,691946.0,George Klassen,R,RHB vs RHP,2,2,4.2,11.57,3.64,1,1.93,11.57,19.29,29.0,17.2,31.0,10.3,42.9,44.8,84.6,97.0,111.3,0.781,1.0,27.7,100.0,0.453,5.7,4-Seam Fastball,R,RHB vs RHP,37.4,74,0.258,0.361,0.371,0.732,1,6,20,0.0135,3.3,0.496,15,0.0667,18.2,0.826,0,0,0,0/0,,,,,0,0,0,36.5,Slight Pitcher Advantage,Below average,50.0,2,Pitch-level Statcast · last 5 MLB games,145,4-Seam Fastball,38.62068965517241,56.0,Changeup,24.82758620689655,36.0,Slider,14.482758620689655,21.0,Sinker,11.03448275862069,16.0,Curveball,11.03448275862069,16.0,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.955,1.097,50.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.4,75.6,27.7,56.5,39.2,45.0,52.9,6.18,0.811,1.008,0.985,1.0,0.954,0.954,1.0,12.73,7.79,66.0,25.4,F,Lineup unconfirmed
27,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Home,695506,Jac Caglianone,Kansas City Royals,Chicago Cubs,RF,L,No,,107,414,382,97,18,2,18,49,45,27,4,112,0.254,0.309,0.453,0.762,11,46,44,10,2,0.227,0.0435,21,81,79,19,4,0.241,0.0494,516,103,7.5,35.2,52.4,27.7,19.9,11.9,25.5,41.5,27.5,5.1,3.4,5.1,50.5,85.7,9.9,0.641,76.1,100.0,115.8,73.2,15.3,22.3,44.5,48.5,Average,3.0,Contact-First Profile,C,Low line-drive plane,48.5,Average,0.996,Good,5.8,36.0,100.0,0.535,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.49,14.49,Strong positive regression,Average Contact-First Profile profile. 7.5% barrel rate; 85.7 mph average exit velocity; 25.5% air-ball rate; 41.5% pull-air rate; 5.1% HR-launch rate.,0.0435,0.0409,3.99,15,4,21.2,0.71,70.7,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,57.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,47.6,50.0,45.0,52.5,6.09,1.051,1.0,1.0,1.0,0.996,0.996,1.0,15.35,10.56,73.5,28.9,F,Probable SP unavailable; Lineup unconfirmed
28,2026-08-07,824727,2026-08-07T23:10:00Z,Scheduled,Fenway Park,Athletics @ Boston Red Sox,Home,575929,Willson Contreras,Boston Red Sox,Athletics,1B,R,No,,105,430,361,104,18,2,23,57,70,47,19,108,0.288,0.395,0.54,0.935,10,37,26,6,1,0.231,0.027,17,66,49,15,3,0.306,0.0455,506,68,9.9,29.6,48.2,25.1,26.2,17.6,30.3,52.1,33.9,8.0,3.9,8.0,45.5,84.2,19.4,0.714,75.1,97.9,116.5,67.6,12.5,15.8,46.2,52.8,Average,3.0,Pull Power,A,Excellent HR swing plane,52.8,Average,1.008,Good,10.3,52.0,97.9,0.679,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.41,18.41,Strong positive regression,Average Pull Power profile. 9.9% barrel rate; 84.2 mph average exit velocity; 30.3% air-ball rate; 52.1% pull-air rate; 8.0% HR-launch rate.,0.0535,0.0488,4.25,11,4,15.7,0.7,70.1,Recently homered,678022.0,Jack Perkins,R,RHB vs RHP,27,9,73.2,6.72,1.4,14,1.71,10.87,3.42,405.0,4.2,22.0,17.5,35.2,29.6,81.8,94.1,111.2,0.556,14.0,51.0,97.3,0.63,8.5,4-Seam Fastball,R,RHB vs RHP,51.6,317,0.29,0.388,0.528,0.916,16,29,89,0.0505,8.4,0.701,160,0.0438,5.1,0.575,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,1,49.6,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,405,4-Seam Fastball,31.85185185185185,129.0,Changeup,27.40740740740741,111.0,Sweeper,22.962962962962962,93.0,Cutter,10.617283950617283,43.0,Sinker,6.172839506172839,25.0,Slider,0.9876543209876543,4.0,,,,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,1.002,0.967,66.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.6,26.5,51.0,68.1,53.6,45.0,51.8,5.91,0.89,1.098,0.985,1.03,1.008,1.038,1.0,19.15,11.76,82.3,34.6,D,Lineup unconfirmed
29,2026-08-07,823515,2026-08-07T23:05:00Z,Scheduled,Yankee Stadium,Atlanta Braves @ New York Yankees,Home,700250,Ben Rice,New York Yankees,Atlanta Braves,1B,L,No,,110,470,407,106,19,3,31,71,73,58,3,116,0.26,0.355,0.55,0.905,12,51,42,6,1,0.143,0.0196,23,98,84,18,5,0.214,0.051,564,123,9.4,29.9,54.6,19.8,25.5,15.7,27.2,45.3,32.6,9.5,5.9,9.5,53.3,84.9,15.1,0.744,71.2,97.1,110.2,26.2,15.1,8.5,54.2,46.2,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.2,Below Average,0.989,Good,9.8,40.6,96.5,0.801,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.16,14.16,Strong positive regression,Below Average Pull Power profile. 9.4% barrel rate; 84.9 mph average exit velocity; 27.2% air-ball rate; 45.3% pull-air rate; 9.5% HR-launch rate.,0.066,0.0591,4.17,33,10,13.1,2.51,251.4,Very long drought,641816.0,Tyler Mahle,R,LHB vs RHP,18,18,94.2,5.13,1.39,14,1.33,8.46,3.52,505.0,4.0,21.8,15.2,38.0,28.1,82.3,94.5,110.5,0.519,14.0,69.4,99.9,0.79,9.7,4-Seam Fastball,L,LHB vs RHP,54.2,308,0.265,0.373,0.588,0.962,22,46,71,0.0714,10.6,0.76,212,0.033,2.8,0.467,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,0,59.2,Slight Hitter Advantage,Above average,52.5,5,Pitch-level Statcast · last 5 MLB games,457,4-Seam Fastball,47.04595185995623,215.0,Cutter,25.38293216630197,116.0,Split-Finger,24.288840262582056,111.0,Slider,3.2822757111597376,15.0,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.039,0.965,58.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.2,26.8,69.4,53.5,64.4,45.0,51.7,5.89,0.833,1.037,1.025,1.03,0.989,1.019,1.06,22.42,13.64,84.8,45.5,C-,Lineup unconfirmed
30,2026-08-07,823349,2026-08-07T22:40:00Z,Scheduled,PNC Park,New York Mets @ Pittsburgh Pirates,Away,682626,Francisco Alvarez,New York Mets,Pittsburgh Pirates,C,R,No,,79,292,255,64,10,0,12,27,28,31,3,79,0.251,0.338,0.431,0.769,10,41,30,6,0,0.2,0.0,18,72,57,14,3,0.246,0.0417,324,63,10.1,29.4,41.3,43.6,15.0,13.3,25.7,42.8,32.4,8.0,5.8,8.0,40.2,84.3,16.5,0.685,72.7,97.0,112.4,41.1,14.2,10.0,58.1,46.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.3,Below Average,0.99,Good,11.1,35.3,96.8,0.717,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.31,14.31,Strong positive regression,Below Average Pull Power profile. 10.1% barrel rate; 84.3 mph average exit velocity; 25.7% air-ball rate; 42.8% pull-air rate; 8.0% HR-launch rate.,0.0411,0.0384,4.05,30,10,21.2,1.41,141.2,Above normal drought,669387.0,Carmen Mlodzinski,R,RHB vs RHP,25,9,94.1,3.15,1.31,7,0.67,7.25,2.96,523.0,5.0,30.4,13.6,40.9,30.2,84.7,96.6,111.7,0.541,7.0,71.3,99.9,0.8,10.2,4-Seam Fastball,R,RHB vs RHP,38.9,211,0.258,0.335,0.462,0.797,10,20,56,0.0474,9.7,0.669,157,0.0064,3.0,0.475,1,1,1,1/1,1.0,1.0,2.0,3.0,0,0,0,52.7,Neutral Matchup,Average,51.2,5,Pitch-level Statcast · last 5 MLB games,201,Split-Finger,34.32835820895522,69.0,4-Seam Fastball,26.865671641791046,54.0,Sinker,14.427860696517413,29.0,Sweeper,8.955223880597014,18.0,Cutter,8.457711442786069,17.0,Curveball,6.467661691542289,13.0,Slider,0.4975124378109453,1.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.043,0.975,54.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.9,35.7,71.3,52.1,50.0,45.0,51.6,5.88,0.872,0.931,0.985,1.0,0.99,0.99,1.035,14.68,8.79,78.6,29.9,F,Lineup unconfirmed
31,2026-08-07,823024,2026-08-08T00:15:00Z,Scheduled,Busch Stadium,Colorado Rockies @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Colorado Rockies,RF,R,No,,111,475,432,123,23,0,22,68,81,37,3,119,0.285,0.343,0.491,0.834,10,45,43,11,0,0.256,0.0,22,95,89,22,1,0.247,0.0105,554,116,6.6,27.1,41.1,32.2,26.7,12.8,28.4,40.8,28.7,5.7,4.0,5.7,40.3,84.5,15.1,0.597,77.3,97.8,115.9,77.2,11.5,15.1,47.6,41.9,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,41.9,Below Average,0.977,Good,4.3,41.9,95.7,0.468,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.29,9.29,Strong positive regression,Below Average Contact-First Profile profile. 6.6% barrel rate; 84.5 mph average exit velocity; 28.4% air-ball rate; 40.8% pull-air rate; 5.7% HR-launch rate.,0.0463,0.0434,4.09,85,21,19.6,4.33,432.9,Very long drought,663372.0,Ryan Feltner,R,RHB vs RHP,16,16,76.2,5.75,1.46,17,2.0,6.69,3.52,418.0,7.7,27.3,16.7,48.8,26.6,83.3,95.6,111.0,0.626,17.0,48.2,100.0,0.635,6.9,4-Seam Fastball,R,RHB vs RHP,51.2,352,0.28,0.327,0.48,0.807,16,21,93,0.0455,7.2,0.63,167,0.0539,6.4,0.622,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,48.9,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,420,4-Seam Fastball,30.714285714285715,129.0,Slider,25.476190476190474,107.0,Changeup,17.61904761904762,74.0,Sinker,13.333333333333334,56.0,Sweeper,7.619047619047619,32.0,Curveball,5.238095238095238,22.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.996,1.002,55.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.2,53.0,48.2,41.2,50.0,45.0,51.6,5.87,0.758,1.144,0.985,1.0,0.977,0.977,1.06,16.61,9.88,84.6,38.4,D+,Lineup unconfirmed
32,2026-08-07,822863,2026-08-08T00:15:00Z,Scheduled,Globe Life Field,Baltimore Orioles @ Texas Rangers,Away,691723,Coby Mayo,Baltimore Orioles,Texas Rangers,3B,R,No,,89,289,264,54,10,2,15,39,41,21,3,98,0.205,0.27,0.428,0.698,9,27,25,7,2,0.28,0.0741,18,48,46,12,4,0.261,0.0833,348,51,11.3,34.0,52.2,27.7,20.1,21.7,31.6,54.1,36.0,10.5,4.7,10.5,49.0,86.1,21.9,0.772,73.9,99.7,115.2,53.2,18.3,15.0,49.2,59.9,Average,3.5,Pull Power,A-,Elevated power plane,59.9,Average,1.028,Good,15.7,47.6,99.9,0.984,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.79,18.79,Strong positive regression,Average Pull Power profile. 11.3% barrel rate; 86.1 mph average exit velocity; 31.6% air-ball rate; 54.1% pull-air rate; 10.5% HR-launch rate.,0.0519,0.0461,3.99,1,1,17.6,0.06,5.7,Very recent HR,543135.0,Nathan Eovaldi,R,RHB vs RHP,21,21,127.1,4.31,1.21,24,1.7,9.54,2.12,637.0,5.3,27.6,14.0,47.2,26.4,82.9,96.2,115.9,0.576,24.0,23.7,100.0,0.43,4.9,Split-Finger,R,RHB vs RHP,36.5,189,0.167,0.228,0.282,0.509,4,12,70,0.0212,6.9,0.49,239,0.0502,5.0,0.57,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,2,33.2,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,450,Split-Finger,38.888888888888886,175.0,Curveball,27.77777777777778,125.0,4-Seam Fastball,16.444444444444443,74.0,Cutter,12.222222222222221,55.0,Sinker,3.3333333333333335,15.0,Slider,1.3333333333333333,6.0,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,0.947,0.978,64.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.5,42.0,23.7,80.1,57.2,45.0,51.6,5.87,1.279,1.096,0.985,1.0,1.028,1.028,0.98,17.15,13.34,76.5,32.8,D,Lineup unconfirmed
33,2026-08-07,823191,2026-08-08T02:15:00Z,Scheduled,Oracle Park,Detroit Tigers @ San Francisco Giants,Away,679529,Spencer Torkelson,Detroit Tigers,San Francisco Giants,1B,R,No,,114,451,394,86,19,0,20,51,58,47,5,141,0.218,0.307,0.419,0.726,11,48,42,14,1,0.333,0.0208,23,95,87,20,5,0.23,0.0526,532,113,7.3,26.5,48.7,24.5,26.5,19.5,29.7,52.1,30.2,8.4,5.6,8.4,56.0,84.3,20.6,0.609,71.6,95.7,109.1,26.4,13.1,8.7,49.1,41.5,Below Average,2.5,Pull Power,A-,Elevated power plane,41.5,Below Average,0.976,Good,6.2,52.9,95.7,0.544,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.37,15.37,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 84.3 mph average exit velocity; 29.7% air-ball rate; 52.1% pull-air rate; 8.4% HR-launch rate.,0.0443,0.0418,4.05,27,6,19.7,1.37,137.1,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.0,1.0,56.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,54.7,33.8,45.0,51.3,5.8,0.937,1.0,1.0,1.0,0.976,0.976,1.035,15.86,9.39,74.6,29.4,F,Probable SP unavailable; Lineup unconfirmed
34,2026-08-07,822699,2026-08-07T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Home,686611,Dylan Crews,Washington Nationals,Cincinnati Reds,RF,R,No,,65,267,240,53,9,0,9,36,25,20,7,62,0.221,0.3,0.371,0.671,12,50,44,10,1,0.227,0.02,21,90,76,16,3,0.211,0.0333,310,87,6.6,26.7,43.2,31.5,23.8,19.6,31.4,44.6,28.3,8.7,6.4,8.7,47.5,83.6,18.6,0.571,71.9,95.5,110.7,37.2,10.3,9.0,44.7,38.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.4,Below Average,0.968,Good,8.0,48.3,94.5,0.565,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.55,9.55,Strong positive regression,Below Average Pull Power profile. 6.6% barrel rate; 83.6 mph average exit velocity; 31.4% air-ball rate; 44.6% pull-air rate; 8.7% HR-launch rate.,0.0337,0.0332,3.99,30,8,26.7,1.12,112.5,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,51.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,53.0,50.0,45.0,50.8,5.69,0.913,1.0,1.0,1.0,0.968,0.968,1.0,12.6,8.17,68.3,24.7,F,Probable SP unavailable; Lineup unconfirmed
35,2026-08-07,824727,2026-08-07T23:10:00Z,Scheduled,Fenway Park,Athletics @ Boston Red Sox,Home,663330,Jahmai Jones,Boston Red Sox,Athletics,DH,R,No,,67,121,109,18,4,0,4,12,12,12,0,41,0.165,0.248,0.312,0.56,5,8,7,3,1,0.429,0.125,10,16,14,5,2,0.357,0.125,130,15,6.9,34.4,53.5,21.5,21.4,16.2,28.8,66.1,26.2,7.5,6.2,7.5,65.2,84.5,14.5,0.696,71.2,97.3,110.5,31.5,13.8,9.8,51.5,45.4,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.4,Below Average,0.987,Good,13.3,100.0,99.6,1.018,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.64,4.64,Strong positive regression,Below Average Pull Power profile. 6.9% barrel rate; 84.5 mph average exit velocity; 28.8% air-ball rate; 66.1% pull-air rate; 7.5% HR-launch rate.,0.0331,0.0325,3.81,1,2,27.2,0.04,3.7,Very recent HR,678022.0,Jack Perkins,R,RHB vs RHP,27,9,73.2,6.72,1.4,14,1.71,10.87,3.42,405.0,4.2,22.0,17.5,35.2,29.6,81.8,94.1,111.2,0.556,14.0,62.0,97.3,0.777,6.7,4-Seam Fastball,R,RHB vs RHP,43.2,19,0.053,0.053,0.053,0.105,0,0,9,0.0,0.0,0.432,160,0.0438,5.1,0.575,0,0,0,0/0,,,,,0,0,0,51.1,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,405,4-Seam Fastball,31.85185185185185,129.0,Changeup,27.40740740740741,111.0,Sweeper,22.962962962962962,93.0,Cutter,10.617283950617283,43.0,Sinker,6.172839506172839,25.0,Slider,0.9876543209876543,4.0,,,,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,1.024,0.967,56.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.2,26.5,62.0,78.4,53.6,45.0,50.4,5.61,1.0,1.098,0.985,0.94,0.987,0.928,0.98,11.84,8.38,61.9,22.1,F,Lineup unconfirmed
