Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-09-22,823089,2026-09-23T01:40:00Z,Scheduled,T-Mobile Park,Houston Astros @ Seattle Mariners,Away,670541,Yordan Alvarez,Houston Astros,Seattle Mariners,DH,L,No,,152,663,543,170,32,1,40,98,99,105,10,115,0.313,0.43,0.597,1.027,9,35,29,10,2,0.345,0.0571,23,97,80,22,4,0.275,0.0412,832,139,7.5,30.0,53.7,16.0,30.0,18.1,30.0,48.0,31.8,8.1,4.9,8.1,55.1,85.7,22.3,0.719,75.0,97.8,116.7,56.1,14.1,16.3,38.9,49.7,Average,3.0,Pull Power,A-,Elevated power plane,49.7,Average,0.999,Good,5.0,51.5,96.6,0.556,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,57.0,17.0,Strong positive regression,Average Pull Power profile. 7.5% barrel rate; 85.7 mph average exit velocity; 30.0% air-ball rate; 48.0% pull-air rate; 8.1% HR-launch rate.,0.0603,0.056,4.31,10,3,13.6,0.74,73.7,Recently homered,669302.0,Logan Gilbert,R,LHB vs RHP,30,30,178.0,3.69,1.06,28,1.42,9.81,2.33,928.0,5.3,23.0,14.4,46.1,31.8,82.3,94.4,115.2,0.549,28.0,68.1,99.8,0.791,9.0,4-Seam Fastball,L,LHB vs RHP,55.4,485,0.332,0.466,0.639,1.105,30,91,87,0.0619,9.5,0.847,403,0.0347,4.1,0.542,7,7,1,1/7,0.143,0.143,0.571,0.714,1,0,4,59.0,Slight Hitter Advantage,Above average,51.2,5,Pitch-level Statcast · last 5 MLB games,484,4-Seam Fastball,44.83471074380165,217.0,Slider,26.446280991735538,128.0,Split-Finger,15.289256198347108,74.0,Changeup,6.6115702479338845,32.0,Sweeper,5.578512396694215,27.0,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,1.036,0.978,63.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.4,38.0,68.1,53.5,35.6,45.0,53.9,6.48,0.957,1.051,1.025,1.055,0.999,1.054,1.0,21.99,13.58,84.8,39.3,D+,Lineup unconfirmed,Cutter,1.0330578512396693,5.0,Pitch Out,0.2066115702479339,1.0
12,2026-09-22,824953,2026-09-23T01:40:00Z,Scheduled,Sutter Health Park,Los Angeles Angels @ Athletics,Home,661531,Brian Serven,Athletics,Los Angeles Angels,C,R,No,,27,80,76,14,1,0,5,8,14,3,1,20,0.184,0.225,0.395,0.62,6,14,13,0,0,0.0,0.0,12,36,33,4,1,0.121,0.0278,95,40,5.9,22.9,45.0,23.5,31.5,16.9,29.5,51.4,35.7,6.5,2.7,6.5,71.7,83.2,13.1,0.468,68.2,94.7,108.6,4.9,9.7,2.3,54.5,32.2,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.2,Weak,0.95,Good,5.0,63.6,94.6,0.374,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.15,0.15,Near expected,Weak Pull Power profile. 5.9% barrel rate; 83.2 mph average exit velocity; 29.5% air-ball rate; 51.4% pull-air rate; 6.5% HR-launch rate.,0.0625,0.0442,3.81,24,9,15.2,1.58,157.9,Above normal drought,579328.0,Yusei Kikuchi,L,RHB vs LHP,12,12,57.1,5.02,1.55,7,1.1,9.1,4.4,339.0,5.9,28.0,11.5,51.2,33.6,84.7,96.7,116.2,0.577,7.0,73.1,57.4,0.742,14.0,4-Seam Fastball,R,RHB vs LHP,46.6,34,0.206,0.206,0.412,0.618,2,0,7,0.0588,8.7,0.488,191,0.0314,5.6,0.605,0,0,0,0/0,,,,,0,0,0,56.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,457,4-Seam Fastball,50.328227571115974,230.0,Slider,26.914660831509845,123.0,Curveball,11.597374179431073,53.0,Split-Finger,11.159737417943107,51.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.046,0.984,51.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.6,46.6,73.1,49.9,50.0,45.0,53.6,6.38,0.803,1.0,1.025,0.975,0.95,0.926,1.035,15.82,9.36,60.6,27.3,F,Lineup unconfirmed,,,,,,
13,2026-09-22,823494,2026-09-22T23:05:00Z,Scheduled,Yankee Stadium,Tampa Bay Rays @ New York Yankees,Home,682987,Spencer Jones,New York Yankees,Tampa Bay Rays,RF,L,No,,81,269,242,60,12,1,11,33,39,24,1,98,0.248,0.317,0.442,0.759,10,42,40,11,2,0.275,0.0476,24,91,83,23,4,0.277,0.044,342,114,8.0,28.1,48.0,22.4,29.5,17.1,29.8,43.7,36.6,8.0,4.6,8.0,41.5,85.9,21.6,0.806,75.0,97.7,113.9,62.9,13.7,11.9,40.1,47.6,Below Average,3.0,Pull Power,A-,Elevated power plane,47.6,Below Average,0.993,Good,8.8,54.1,98.0,0.849,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.14,13.14,Strong positive regression,Below Average Pull Power profile. 8.0% barrel rate; 85.9 mph average exit velocity; 29.8% air-ball rate; 43.7% pull-air rate; 8.0% HR-launch rate.,0.0409,0.0381,3.99,0,0,22.0,0.0,0.0,Very recent HR,656876.0,Drew Rasmussen,R,LHB vs RHP,29,29,165.1,2.72,0.93,14,0.76,8.87,1.58,893.0,3.5,20.9,11.5,38.5,28.7,82.1,93.7,111.9,0.477,14.0,82.7,100.0,1.04,13.3,Cutter,L,LHB vs RHP,43.0,216,0.206,0.279,0.371,0.65,8,20,82,0.037,7.7,0.774,374,0.0267,3.5,0.507,0,0,0,0/0,,,,,0,0,0,58.3,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,465,Cutter,29.032258064516128,135.0,Sinker,27.096774193548388,126.0,4-Seam Fastball,23.010752688172044,107.0,Changeup,17.204301075268816,80.0,Sweeper,1.935483870967742,9.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.065,0.96,56.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.0,24.8,82.7,65.0,64.4,45.0,53.6,6.38,1.082,0.946,1.025,1.0,0.993,0.993,0.98,14.38,10.75,78.5,29.8,F,Lineup unconfirmed,Curveball,1.7204301075268817,8.0,,,
14,2026-09-22,822840,2026-09-23T00:05:00Z,Scheduled,Globe Life Field,New York Mets @ Texas Rangers,Home,592626,Joc Pederson,Texas Rangers,New York Mets,DH,L,No,,136,432,374,88,12,2,26,56,53,49,5,102,0.235,0.329,0.487,0.816,4,13,11,3,1,0.273,0.0769,17,43,38,9,4,0.237,0.093,528,57,7.4,29.5,50.6,23.4,26.0,18.0,27.4,50.6,26.8,8.2,5.5,8.2,76.3,85.0,22.8,0.617,70.7,96.6,110.6,23.6,14.1,7.4,55.2,41.9,Below Average,2.5,Pull Power,A-,Elevated power plane,41.9,Below Average,0.977,Good,8.8,56.2,95.2,0.626,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.56,9.56,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 85.0 mph average exit velocity; 27.4% air-ball rate; 50.6% pull-air rate; 8.2% HR-launch rate.,0.0602,0.0541,4.09,7,2,14.4,0.49,48.7,Recently homered,640455.0,Sean Manaea,L,LHB vs LHP,31,17,138.2,4.74,1.32,23,1.49,8.57,2.66,834.0,5.6,23.4,15.0,49.5,30.6,81.3,94.5,114.6,0.599,23.0,65.4,100.0,0.768,8.8,4-Seam Fastball,L,LHB vs LHP,40.0,36,0.129,0.229,0.387,0.616,1,3,14,0.0278,5.4,0.539,181,0.0276,4.4,0.579,0,0,0,0/0,,,,,0,0,0,50.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,402,4-Seam Fastball,34.82587064676617,140.0,Sweeper,30.34825870646766,122.0,Sinker,15.671641791044776,63.0,Cutter,10.447761194029852,42.0,Changeup,8.706467661691542,35.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.031,0.981,53.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.0,43.5,65.4,59.4,57.2,45.0,53.5,6.36,1.208,1.062,0.985,1.0,0.977,0.977,1.0,20.33,15.09,80.4,37.9,D+,Lineup unconfirmed,,,,,,
15,2026-09-22,823328,2026-09-22T22:40:00Z,Scheduled,PNC Park,St. Louis Cardinals @ Pittsburgh Pirates,Away,699024,Leo Bernal,St. Louis Cardinals,Pittsburgh Pirates,C,S,No,,18,79,74,23,3,0,4,10,17,5,0,16,0.311,0.354,0.514,0.868,10,43,42,14,3,0.333,0.0698,18,79,74,23,4,0.311,0.0506,94,94,6.4,39.4,56.9,22.4,20.7,22.3,41.5,51.3,33.0,8.5,6.4,8.5,66.7,86.4,20.4,0.689,72.9,98.7,109.8,33.1,19.1,15.0,48.1,51.8,Average,3.0,Pull Power,A-,Elevated power plane,51.8,Average,1.005,Good,6.4,51.3,98.7,0.689,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.95,1.95,Near expected,Average Pull Power profile. 6.4% barrel rate; 86.4 mph average exit velocity; 41.5% air-ball rate; 51.3% pull-air rate; 8.5% HR-launch rate.,0.0506,0.0394,4.15,0,0,18.5,0.0,0.0,Very recent HR,683003.0,Jared Jones,R,Switch vs RHP,19,19,90.2,4.17,1.19,12,1.19,10.82,3.08,449.0,5.3,25.6,14.9,37.0,29.8,84.2,95.9,115.1,0.535,12.0,71.0,100.0,0.817,9.1,4-Seam Fastball,L,LHB vs RHP,51.1,56,0.308,0.357,0.577,0.934,4,4,10,0.0714,9.5,0.716,225,0.0311,4.5,0.551,0,0,0,0/0,,,,,0,0,0,57.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,46.51685393258427,207.0,Slider,35.73033707865169,159.0,Curveball,9.438202247191011,42.0,Changeup,8.314606741573034,37.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.042,0.978,58.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.1,33.5,71.0,60.4,50.0,45.0,53.1,6.24,1.221,1.014,1.035,1.0,1.005,1.005,0.98,15.36,12.17,64.0,31.7,D,Small season sample; Lineup unconfirmed,,,,,,
16,2026-09-22,824222,2026-09-22T22:40:00Z,Scheduled,Comerica Park,Washington Nationals @ Detroit Tigers,Home,680664,Eduardo Valencia,Detroit Tigers,Washington Nationals,DH,R,No,,37,119,113,40,13,0,6,20,18,3,2,27,0.354,0.381,0.628,1.009,6,24,20,12,0,0.6,0.0,14,51,47,18,0,0.383,0.0,157,64,7.9,28.3,44.5,24.1,31.4,10.2,27.6,50.8,42.1,8.8,4.4,8.8,26.0,83.7,18.1,0.641,71.4,96.1,110.6,27.8,14.7,8.9,55.3,45.0,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.0,Below Average,0.986,Good,4.7,50.0,95.4,0.59,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.88,4.88,Strong positive regression,Below Average Pull Power profile. 7.9% barrel rate; 83.7 mph average exit velocity; 27.6% air-ball rate; 50.8% pull-air rate; 8.8% HR-launch rate.,0.0504,0.0412,4.25,61,19,18.8,3.24,323.9,Very long drought,800600.0,Jackson Kent,L,RHB vs LHP,7,7,32.1,6.4,1.76,2,0.56,7.52,6.4,195.0,3.6,25.1,10.8,64.4,31.3,81.3,94.0,111.3,0.518,2.0,74.9,100.0,0.799,12.0,4-Seam Fastball,R,RHB vs LHP,46.0,49,0.292,0.306,0.646,0.952,4,0,18,0.0816,9.6,0.736,112,0.0089,3.5,0.525,0,0,0,0/0,,,,,0,0,0,56.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,443,4-Seam Fastball,25.959367945823928,115.0,Changeup,20.54176072234763,91.0,Sinker,18.510158013544018,82.0,Curveball,18.058690744920995,80.0,Slider,16.93002257336343,75.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.05,0.961,58.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.0,34.2,74.9,48.9,50.0,45.0,52.8,6.17,0.758,0.96,1.025,1.08,0.986,1.065,1.06,16.36,9.71,64.6,38.0,D+,Lineup unconfirmed,,,,,,
17,2026-09-22,824785,2026-09-22T22:35:00Z,Scheduled,Oriole Park at Camden Yards,Toronto Blue Jays @ Baltimore Orioles,Home,624413,Pete Alonso,Baltimore Orioles,Toronto Blue Jays,1B,R,No,,157,682,588,156,24,0,40,94,108,78,11,164,0.265,0.359,0.51,0.869,11,50,43,10,6,0.233,0.12,26,115,96,23,10,0.24,0.087,869,138,8.4,32.1,41.5,28.5,29.9,14.7,24.8,38.4,31.3,9.0,4.3,9.0,57.6,86.7,21.2,0.763,72.9,98.4,113.7,42.0,13.1,12.9,53.6,47.4,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,47.4,Below Average,0.993,Good,8.7,41.9,98.0,0.776,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,64.51,24.51,Strong positive regression,Below Average Contact-First Profile profile. 8.4% barrel rate; 86.7 mph average exit velocity; 24.8% air-ball rate; 38.4% pull-air rate; 9.0% HR-launch rate.,0.0587,0.0547,4.09,0,0,14.7,0.0,0.0,Very recent HR,453286.0,Max Scherzer,R,RHB vs RHP,16,16,72.2,6.07,1.36,14,1.73,6.69,3.84,473.0,5.1,20.5,16.1,50.0,30.2,81.2,93.4,111.9,0.503,14.0,69.2,99.9,0.793,9.4,4-Seam Fastball,R,RHB vs RHP,54.9,470,0.269,0.37,0.529,0.899,29,59,113,0.0617,7.6,0.769,112,0.0446,5.1,0.529,25,23,4,4/23,0.174,0.24,0.261,0.501,0,1,10,50.0,Neutral Matchup,Average,5.5,5,Pitch-level Statcast · last 5 MLB games,421,4-Seam Fastball,47.74346793349169,201.0,Curveball,15.439429928741093,65.0,Changeup,14.489311163895486,61.0,Slider,14.489311163895486,61.0,Cutter,7.838479809976247,33.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.038,0.976,57.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.9,37.1,69.2,55.5,48.2,45.0,52.7,6.14,1.35,1.101,0.985,1.0,0.993,0.993,0.98,20.54,16.11,85.0,41.0,D+,Lineup unconfirmed,,,,,,
18,2026-09-22,824222,2026-09-22T22:40:00Z,Scheduled,Comerica Park,Washington Nationals @ Detroit Tigers,Home,682985,Riley Greene,Detroit Tigers,Washington Nationals,LF,L,No,,136,574,497,141,31,2,21,78,75,67,5,153,0.284,0.371,0.481,0.852,12,51,45,16,2,0.356,0.0392,19,82,75,26,5,0.347,0.061,717,98,8.9,25.3,49.4,19.5,31.1,17.5,31.5,44.2,37.3,8.6,5.6,8.6,40.6,82.7,20.1,0.806,74.1,95.8,112.1,55.1,13.4,11.7,38.4,46.9,Below Average,3.0,Pull Power,A-,Elevated power plane,46.9,Below Average,0.991,Good,10.2,48.6,95.4,0.938,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.02,31.02,Strong positive regression,Below Average Pull Power profile. 8.9% barrel rate; 82.7 mph average exit velocity; 31.5% air-ball rate; 44.2% pull-air rate; 8.6% HR-launch rate.,0.0366,0.0358,4.09,10,3,23.7,0.42,42.3,Recently homered,800600.0,Jackson Kent,L,LHB vs LHP,7,7,32.1,6.4,1.76,2,0.56,7.52,6.4,195.0,3.6,25.1,10.8,64.4,31.3,81.3,94.0,111.3,0.518,2.0,72.9,100.0,0.833,9.3,4-Seam Fastball,L,LHB vs LHP,42.6,176,0.26,0.369,0.46,0.829,6,24,47,0.0341,5.9,0.677,39,0.0256,3.9,0.498,0,0,0,0/0,,,,,0,0,0,54.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,443,4-Seam Fastball,25.959367945823928,115.0,Changeup,20.54176072234763,91.0,Sinker,18.510158013544018,82.0,Curveball,18.058690744920995,80.0,Slider,16.93002257336343,75.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.046,0.961,55.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.6,34.2,72.9,59.8,50.0,45.0,52.5,6.08,1.148,0.96,0.985,1.0,0.991,0.991,1.0,13.85,10.05,83.6,30.8,D,Lineup unconfirmed,,,,,,
19,2026-09-22,822840,2026-09-23T00:05:00Z,Scheduled,Globe Life Field,New York Mets @ Texas Rangers,Away,665742,Juan Soto,New York Mets,Texas Rangers,LF,L,No,,105,453,377,103,11,2,26,59,65,73,0,64,0.273,0.389,0.52,0.909,11,52,47,11,2,0.234,0.0385,21,94,84,20,5,0.238,0.0532,532,111,8.8,33.8,55.9,22.7,21.0,17.9,29.9,49.6,27.4,9.1,5.1,9.1,54.2,86.6,18.9,0.672,70.9,99.2,113.4,29.3,15.1,9.8,68.4,48.8,Average,3.0,Pull Power,A,Excellent HR swing plane,48.8,Average,0.997,Good,9.0,48.4,99.6,0.639,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.15,16.15,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 86.6 mph average exit velocity; 29.9% air-ball rate; 49.6% pull-air rate; 9.1% HR-launch rate.,0.0574,0.0521,4.31,9,2,14.5,0.62,62.1,Recently homered,669022.0,MacKenzie Gore,L,LHB vs LHP,32,32,165.2,4.67,1.35,19,1.03,9.34,3.75,968.0,5.2,23.2,13.0,42.2,28.7,81.8,94.2,115.7,0.522,19.0,66.7,99.8,0.744,10.7,4-Seam Fastball,L,LHB vs LHP,30.4,148,0.256,0.327,0.414,0.74,5,14,24,0.0338,5.5,0.543,181,0.011,5.0,0.503,6,6,2,2/6,0.333,0.333,0.333,0.666,0,0,4,45.4,Neutral Matchup,Average,41.9,5,Pitch-level Statcast · last 5 MLB games,391,4-Seam Fastball,52.17391304347826,204.0,Changeup,17.902813299232736,70.0,Curveball,14.83375959079284,58.0,Slider,7.672634271099744,30.0,Sinker,4.859335038363171,19.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.033,0.977,55.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.4,33.9,66.7,65.4,57.2,45.0,52.4,6.05,0.946,0.989,0.985,1.03,0.997,1.027,1.0,20.59,12.54,84.5,35.8,D,Lineup unconfirmed,Cutter,2.557544757033248,10.0,,,
20,2026-09-22,823897,2026-09-23T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Diego Padres @ Los Angeles Dodgers,Away,701538,Jackson Merrill,San Diego Padres,Los Angeles Dodgers,CF,L,No,,153,645,595,152,25,5,26,82,86,40,3,155,0.255,0.304,0.445,0.749,11,50,48,21,4,0.438,0.08,25,109,100,33,5,0.33,0.0459,946,151,7.2,28.7,46.6,20.0,33.3,15.1,29.6,41.1,33.2,8.6,4.0,8.6,41.6,85.0,18.4,0.714,71.7,97.0,112.7,32.3,15.8,8.7,44.1,41.0,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,41.0,Below Average,0.975,Good,9.3,39.2,99.3,0.802,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,61.04,35.04,Strong positive regression,Below Average Contact-First Profile profile. 7.2% barrel rate; 85.0 mph average exit velocity; 29.6% air-ball rate; 41.1% pull-air rate; 8.6% HR-launch rate.,0.0403,0.039,4.05,8,2,22.9,0.35,35.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,54.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,56.9,50.0,45.0,52.3,6.04,1.263,1.0,1.0,1.0,0.975,0.975,0.98,14.88,11.3,75.0,30.1,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
21,2026-09-22,824302,2026-09-23T00:40:00Z,Scheduled,Coors Field,Arizona Diamondbacks @ Colorado Rockies,Away,543510,James McCann,Arizona Diamondbacks,Colorado Rockies,C,R,No,,48,152,142,40,6,0,5,15,24,6,1,39,0.282,0.313,0.43,0.743,3,7,7,0,0,0.0,0.0,8,25,24,6,1,0.25,0.04,186,28,5.6,30.3,40.2,33.0,26.8,13.7,30.0,43.1,34.6,10.1,8.1,10.1,53.6,82.1,14.7,0.642,69.2,96.5,108.8,19.7,17.1,3.5,40.0,37.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,7.1,60.0,98.1,0.834,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.99,4.99,Strong positive regression,Below Average Pull Power profile. 5.6% barrel rate; 82.1 mph average exit velocity; 30.0% air-ball rate; 43.1% pull-air rate; 10.1% HR-launch rate.,0.0329,0.0325,4.05,10,4,28.4,0.35,35.2,Recently homered,607536.0,Kyle Freeland,L,RHB vs LHP,24,24,128.1,6.38,1.47,27,1.89,7.29,1.96,769.0,6.8,28.9,16.8,44.2,29.5,84.3,97.3,113.3,0.602,27.0,49.8,78.3,0.65,6.9,4-Seam Fastball,R,RHB vs LHP,39.2,57,0.245,0.298,0.283,0.581,0,4,12,0.0,2.6,0.398,417,0.0576,7.2,0.64,5,4,1,1/4,0.25,0.4,0.25,0.65,0,1,1,43.7,Neutral Matchup,Average,42.9,5,Pitch-level Statcast · last 5 MLB games,427,Knuckle Curve,25.05854800936768,107.0,Sinker,22.950819672131146,98.0,Cutter,20.60889929742389,88.0,4-Seam Fastball,14.988290398126464,64.0,Changeup,11.241217798594848,48.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.0,0.993,48.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.2,47.7,49.8,61.7,82.4,45.0,52.0,5.97,1.042,1.126,1.025,1.0,0.966,0.966,1.0,12.52,10.81,64.9,27.8,F,Lineup unconfirmed,Sweeper,5.152224824355972,22.0,,,
