rank,date,game_pk,game_time_utc,game_status,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_confirmed_games,last7_starts,last7_start_rate,last7_median_order,last7_avg_order,last7_most_recent_order,last7_days_since_start,last7_lineup_score,starter_id,starter,starter_hand,expected_pa,starter_pa_share,proj_k,line,play,true_probability,fair_odds,confidence,ai_score,bullpen_k_pa,sim_mean_k,sim_median_k,sim_p0,sim_p1,sim_p2,sim_p3,sim_p4plus,sim_1plus,sim_2plus,sim_3plus,more_0_5,less_0_5,more_1_5,less_1_5,more_2_5,less_2_5,more_3_5,less_3_5,pa,k,k_rate,bat_pitches,bat_swings,bat_whiffs,bat_whiff_rate,bat_csw_rate,bat_chase_rate,bat_contact_rate,bat_zone_contact_rate,bat_two_strike_whiff,l5_games,l5_k,l5_pa,l5_k_per_game,l5_k_rate,l5_1plus,l5_2plus,l10_games,l10_k,l10_pa,l10_k_per_game,l10_k_rate,l10_1plus,l10_2plus,l15_games,l15_k,l15_pa,l15_k_per_game,l15_k_rate,l15_1plus,l15_2plus,split_pa,split_k,split_k_rate,split_whiff,split_csw,split_chase,split_contact,bvp_pa,bvp_k,bvp_k_rate,bvp_k_rate_reg,bvp_pitches,bvp_whiff,bvp_whiff_reg,bvp_csw,bvp_csw_reg,bvp_chase,bvp_contact,bvp_zone_contact,bvp_two_strike_whiff,bvp_last_seen_days,bvp_k_1plus_rate,bvp_k_2plus_rate,sp_pa,sp_k,sp_k_rate,sp_whiff,sp_csw,sp_two_strike_whiff,sp_avg_velo,arsenal_whiff_allowed,arsenal_csw_allowed,arsenal_two_strike_whiff,arsenal_k_pressure,arsenal_coverage,top_pitch,top_pitch_usage,top_pitch_batter_whiff,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw,velo_band_whiff,velo_band_source,bvp_reliability,model_batter_baseline_k_pa,model_recent_k_pa,model_platoon_k_pa,model_starter_k_pa,model_arsenal_k_pa,model_bvp_k_pa,model_two_strike_k_pa,model_velo_k_pa,model_bullpen_k_pa,model_contact_k_pa,model_k_pa,sp_pitch1,sp_pitch1_usage,sp_pitch1_velo,sp_pitch1_whiff,sp_pitch1_csw,sp_pitch2,sp_pitch2_usage,sp_pitch2_velo,sp_pitch2_whiff,sp_pitch2_csw,sp_pitch3,sp_pitch3_usage,sp_pitch3_velo,sp_pitch3_whiff,sp_pitch3_csw,sp_pitch4,sp_pitch4_usage,sp_pitch4_velo,sp_pitch4_whiff,sp_pitch4_csw,sp_pitch5,sp_pitch5_usage,sp_pitch5_velo,sp_pitch5_whiff,sp_pitch5_csw,sp_pitch6,sp_pitch6_usage,sp_pitch6_velo,sp_pitch6_whiff,sp_pitch6_csw,true_probability_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct,sim_1plus_pct,sim_2plus_pct,sim_3plus_pct,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,k_rate_pct,bat_whiff_rate_pct,bat_csw_rate_pct,bat_chase_rate_pct,bat_contact_rate_pct,bat_zone_contact_rate_pct,bat_two_strike_whiff_pct,l5_k_rate_pct,l10_k_rate_pct,l15_k_rate_pct,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,split_k_rate_pct,split_whiff_pct,split_csw_pct,split_chase_pct,split_contact_pct,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_whiff_pct,bvp_whiff_reg_pct,bvp_csw_pct,bvp_csw_reg_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,sp_two_strike_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,arsenal_two_strike_whiff_pct,arsenal_k_pressure_pct,arsenal_coverage_pct,top_pitch_usage_pct,top_pitch_batter_whiff_pct,model_batter_baseline_k_pa_pct,model_recent_k_pa_pct,model_platoon_k_pa_pct,model_starter_k_pa_pct,model_arsenal_k_pa_pct,model_bvp_k_pa_pct,model_two_strike_k_pa_pct,model_velo_k_pa_pct,model_bullpen_k_pa_pct,model_contact_k_pa_pct,model_k_pa_pct,bullpen_k_pa_pct,last7_start_rate_pct,velo_band_whiff_raw_pct,bvp_ff_pitches,bvp_ff_whiff,bvp_ff_csw,bvp_ff_k_pa,bvp_fs_pitches,bvp_fs_whiff,bvp_fs_csw,bvp_fs_k_pa,bvp_st_pitches,bvp_st_whiff,bvp_st_csw,bvp_st_k_pa,bvp_k_1plus_rate_pct,bvp_k_2plus_rate_pct,bvp_sl_pitches,bvp_sl_whiff,bvp_sl_csw,bvp_sl_k_pa,bvp_cu_pitches,bvp_cu_whiff,bvp_cu_csw,bvp_cu_k_pa,bvp_si_pitches,bvp_si_whiff,bvp_si_csw,bvp_si_k_pa,bvp_ch_pitches,bvp_ch_whiff,bvp_ch_csw,bvp_ch_k_pa,bvp_kc_pitches,bvp_kc_whiff,bvp_kc_csw,bvp_kc_k_pa,bvp_fc_pitches,bvp_fc_whiff,bvp_fc_csw,bvp_fc_k_pa,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds
139,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,PIT,SF,664040,Brandon Lowe,L,2.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,2.0,3.2871,2.0,1.0,1.0,694918,Blade Tidwell,R,4.6,0.78,1.315,0.5,MORE,0.7753,-345,79,89,0.1984,1.315,1.0,0.2247,0.3832,0.2691,0.1005,0.0226,0.7753,0.3921,0.123,0.7753,0.2247,0.3921,0.6079,0.123,0.877,0.0226,0.9774,434,137,0.3157,1729,886,296,0.3341,0.3013,0.3493,0.6659,0.82,0.3051,5,5,20,1.0,0.25,0.8,0.2,10,16,43,1.6,0.3721,0.8,0.4,15,22,63,1.4667,0.3492,0.7333,0.4667,288,81,0.2812,0.3142,0.2818,0.3313,0.6858,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,107,21,0.1963,0.1773,0.2605,0.1585,88.446,0.2702,0.3022,0.2375,0.326,1.0,Sweeper,0.34,0.3846,94.347,1.5,297,135,29,0.2148,0.1977,VELO_BAND_1.5,0.0,0.296,0.31,0.2841,0.2101,0.3693,0.296,0.3488,0.3024,0.1984,0.2654,0.2941,Sweeper,0.34,82.4396,0.3077,0.3182,4-Seam,0.2693,95.059,0.0732,0.2541,Sinker,0.1722,93.2333,0.0526,0.2821,Slider,0.1038,88.4489,0.1481,0.1702,Changeup,0.0618,83.2536,0.0,0.0714,Curve,0.0508,83.6652,0.2727,0.2609,77.5,22.5,38.3,26.9,10.0,2.3,77.5,39.2,12.3,77.5,22.5,39.2,60.8,12.3,87.7,2.3,97.7,31.6,33.4,30.1,34.9,66.6,82.0,30.5,25.0,37.2,34.9,80.0,80.0,73.3,20.0,40.0,46.7,28.1,31.4,28.2,33.1,68.6,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.6,17.7,26.0,15.9,27.0,30.2,23.7,32.6,100.0,34.0,38.5,29.6,31.0,28.4,21.0,36.9,29.6,34.9,30.2,19.8,26.5,29.4,19.8,100.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2026-09-03,824632,2026-09-03T23:15:00Z,Scheduled,CHC,MIL,807713,Matt Shaw,R,7.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,9.0,8.404,7.0,1.0,0.76,701656,Logan Henderson,R,4.09,0.78,0.8992,1.5,LESS,0.7748,-344,65,85,0.2589,0.8992,1.0,0.3736,0.4012,0.182,0.039,0.0043,0.6264,0.2252,0.0432,0.6264,0.3736,0.2252,0.7748,0.0432,0.9568,0.0043,0.9957,72,12,0.1667,298,126,23,0.1825,0.2651,0.3133,0.8175,0.8784,0.0862,5,1,13,0.2,0.0769,0.2,0.0,10,4,29,0.4,0.1379,0.4,0.0,15,9,52,0.6,0.1731,0.4667,0.0667,39,5,0.1282,0.1515,0.2515,0.3191,0.8485,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,257,75,0.2918,0.2435,0.2893,0.2311,88.2367,0.1611,0.2761,0.1097,0.2292,1.0,4-Seam,0.4555,0.1778,91.548,1.5,45,21,3,0.1429,0.1269,VELO_BAND_1.5,0.0,0.2105,0.1745,0.1811,0.2731,0.2527,0.2105,0.1916,0.2267,0.2589,0.2276,0.2168,4-Seam,0.4555,93.0341,0.1734,0.2811,Changeup,0.3392,82.5573,0.3702,0.3199,Cutter,0.1799,87.7842,0.2041,0.2826,Sweeper,0.0254,81.25,0.0909,0.0769,,,,,,,,,,,77.5,37.4,40.1,18.2,3.9,0.4,62.6,22.5,4.3,62.6,37.4,22.5,77.5,4.3,95.7,0.4,99.6,16.7,18.3,26.5,31.3,81.7,87.8,8.6,7.7,13.8,17.3,20.0,40.0,46.7,0.0,0.0,6.7,12.8,15.2,25.2,31.9,84.8,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,29.2,24.3,28.9,23.1,16.1,27.6,11.0,22.9,100.0,45.6,17.8,21.1,17.4,18.1,27.3,25.3,21.1,19.2,22.7,25.9,22.8,21.7,25.9,71.4,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2026-09-03,824144,2026-09-03T18:10:00Z,Scheduled,CWS,HOU,805367,Chase Meidroth,R,7.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,7.0,6.6667,7.0,0.0,0.8571,686613,Hunter Brown,R,4.09,0.78,0.9028,1.5,LESS,0.7739,-342,83,90,0.228,0.9028,1.0,0.3725,0.4014,0.1816,0.0399,0.0046,0.6275,0.2261,0.0444,0.6275,0.3725,0.2261,0.7739,0.0444,0.9556,0.0046,0.9954,409,86,0.2103,1668,722,125,0.1731,0.2968,0.2983,0.8269,0.8846,0.1766,5,1,22,0.2,0.0455,0.2,0.0,10,5,44,0.5,0.1136,0.4,0.1,15,12,64,0.8,0.1875,0.5333,0.1333,291,64,0.2199,0.1775,0.3084,0.293,0.8225,2,0,0.0,0.2154,7,0.0,0.1131,0.2857,0.285,0.2,1.0,1.0,0.115,39.0,0.0,0.0,299,69,0.2308,0.2358,0.2817,0.2161,92.3585,0.1425,0.3017,0.1405,0.2014,1.0,4-Seam,0.3219,0.1306,96.1543,1.5,374,159,16,0.1006,0.1028,VELO_BAND_1.5,0.0484,0.2231,0.1584,0.2205,0.2293,0.232,0.2229,0.3103,0.2041,0.228,0.2205,0.2177,4-Seam,0.3219,96.2514,0.1905,0.257,Sinker,0.2965,96.0489,0.1667,0.326,Knuckle Curve,0.1933,83.3835,0.3366,0.2754,Changeup,0.0999,87.5861,0.3725,0.2787,Slider,0.0885,90.8259,0.2407,0.2407,,,,,,77.4,37.2,40.1,18.2,4.0,0.5,62.8,22.6,4.4,62.8,37.2,22.6,77.4,4.4,95.6,0.5,99.5,21.0,17.3,29.7,29.8,82.7,88.5,17.7,4.5,11.4,18.8,20.0,40.0,53.3,0.0,10.0,13.3,22.0,17.8,30.8,29.3,82.2,0.0,21.5,0.0,11.3,28.6,28.5,20.0,100.0,100.0,11.5,23.1,23.6,28.2,21.6,14.2,30.2,14.1,20.1,100.0,32.2,13.1,22.3,15.8,22.1,22.9,23.2,22.3,31.0,20.4,22.8,22.0,21.8,22.8,85.7,10.1,5.0,0.0,0.2,0.0,,,,,,,,,0.0,0.0,,,,,,,,,1.0,0.115,1.0,0.225,,,,,1.0,0.115,0.0,0.225,,,,,,,,,,,,,,,,,
142,2026-09-03,824069,2026-09-03T23:40:00Z,Scheduled,MIA,KC,669065,Kyle Stowers,L,3.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,1.0,2.2,3.0,1.0,0.7371,608379,Michael Wacha,R,4.49,0.78,1.3052,0.5,MORE,0.7738,-342,82,90,0.1924,1.3052,1.0,0.2262,0.386,0.2677,0.0986,0.0216,0.7738,0.3878,0.1201,0.7738,0.2262,0.3878,0.6122,0.1201,0.8799,0.0216,0.9784,366,122,0.3333,1397,719,248,0.3449,0.2906,0.3187,0.6551,0.7891,0.406,5,7,17,1.4,0.4118,0.8,0.4,10,14,37,1.4,0.3784,0.8,0.5,15,20,58,1.3333,0.3448,0.8,0.4667,282,94,0.3333,0.3601,0.2915,0.3253,0.6399,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,512,100,0.1953,0.183,0.2533,0.1935,87.0404,0.2789,0.2819,0.3196,0.2981,1.0,4-Seam,0.2665,0.2845,92.3397,1.5,222,106,24,0.2264,0.2031,VELO_BAND_1.5,0.0,0.3061,0.3431,0.3279,0.2002,0.3573,0.3061,0.3488,0.3043,0.1924,0.2555,0.3028,4-Seam,0.2665,93.246,0.1527,0.2372,Changeup,0.2507,80.8479,0.2509,0.2773,Cutter,0.1438,89.7125,0.104,0.2491,Sinker,0.1422,93.2974,0.0985,0.2185,Curve,0.1069,76.0128,0.1864,0.2759,Slider,0.089,84.8349,0.3194,0.2722,77.4,22.6,38.6,26.8,9.9,2.2,77.4,38.8,12.0,77.4,22.6,38.8,61.2,12.0,88.0,2.2,97.8,33.3,34.5,29.1,31.9,65.5,78.9,40.6,41.2,37.8,34.5,80.0,80.0,80.0,40.0,50.0,46.7,33.3,36.0,29.1,32.5,64.0,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.5,18.3,25.3,19.3,27.9,28.2,32.0,29.8,100.0,26.6,28.5,30.6,34.3,32.8,20.0,35.7,30.6,34.9,30.4,19.2,25.5,30.3,19.2,71.4,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2026-09-03,824796,2026-09-03T23:15:00Z,Scheduled,BAL,BOS,683002,Gunnar Henderson,L,3.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,3.0,2.8586,3.0,1.0,1.0,687562,Jake Bennett,L,4.49,0.78,0.9043,1.5,LESS,0.7732,-341,82,90,0.2277,0.9043,1.0,0.3758,0.3974,0.179,0.0424,0.0054,0.6242,0.2268,0.0478,0.6242,0.3758,0.2268,0.7732,0.0478,0.9522,0.0054,0.9946,456,82,0.1798,1774,836,166,0.1986,0.2452,0.2939,0.8014,0.8956,0.1987,5,0,21,0.0,0.0,0.0,0.0,10,4,43,0.4,0.093,0.4,0.0,15,8,64,0.5333,0.125,0.4667,0.0667,154,26,0.1688,0.2007,0.2594,0.3061,0.7993,3,1,0.3333,0.2318,14,0.2222,0.1225,0.2857,0.2851,0.4,0.7778,1.0,0.0,42.0,1.0,0.0,353,71,0.2011,0.2144,0.2573,0.1914,88.59,0.1615,0.2507,0.1622,0.1859,1.0,4-Seam,0.3524,0.1553,92.1784,1.5,299,122,14,0.1148,0.1148,VELO_BAND_1.5,0.0808,0.2017,0.1336,0.1791,0.2064,0.2273,0.2042,0.3331,0.2208,0.2277,0.222,0.1989,4-Seam,0.3524,92.9027,0.1826,0.2426,Changeup,0.2589,83.49,0.3155,0.2617,Sinker,0.2363,92.4229,0.0845,0.2935,Sweeper,0.0742,79.4652,0.3171,0.2174,Cutter,0.0435,84.9907,0.3333,0.3519,Curve,0.0274,78.6853,0.1667,0.1176,77.3,37.6,39.7,17.9,4.2,0.5,62.4,22.7,4.8,62.4,37.6,22.7,77.3,4.8,95.2,0.5,99.5,18.0,19.9,24.5,29.4,80.1,89.6,19.9,0.0,9.3,12.5,0.0,40.0,46.7,0.0,0.0,6.7,16.9,20.1,25.9,30.6,79.9,33.3,23.2,22.2,12.2,28.6,28.5,40.0,77.8,100.0,0.0,20.1,21.4,25.7,19.1,16.1,25.1,16.2,18.6,100.0,35.2,15.5,20.2,13.4,17.9,20.6,22.7,20.4,33.3,22.1,22.8,22.2,19.9,22.8,100.0,11.5,1.0,0.0,0.0,1.0,,,,,5.0,0.3333,0.2,0.0,100.0,0.0,,,,,,,,,6.0,0.3333,0.5,0.0,2.0,0.0,0.0,0.225,,,,,,,,,,,,,,,,,,,,,
144,2026-09-03,822853,2026-09-04T00:05:00Z,Scheduled,TB,TEX,650490,Yandy Díaz,R,1.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,1.0,1.0,1.0,1.0,0.8686,615698,Cal Quantrill,R,4.72,0.4861,0.9002,1.5,LESS,0.7722,-339,85,91,0.225,0.9002,1.0,0.3804,0.3918,0.1803,0.0423,0.0051,0.6196,0.2278,0.0474,0.6196,0.3804,0.2278,0.7722,0.0474,0.9526,0.0051,0.9949,449,70,0.1559,1691,802,102,0.1272,0.2401,0.2974,0.8728,0.9104,0.1364,5,7,24,1.4,0.2917,0.8,0.4,10,7,46,0.7,0.1522,0.4,0.2,15,11,67,0.7333,0.1642,0.4667,0.2,313,55,0.1757,0.1327,0.2508,0.2881,0.8673,3,1,0.3333,0.2318,16,0.1667,0.1175,0.1875,0.2735,0.0,0.8333,0.8333,0.5,36.0,1.0,0.0,328,59,0.1799,0.1605,0.24,0.194,89.7701,0.1068,0.2552,0.1026,0.1718,1.0,Sinker,0.2547,0.0542,92.308,1.5,359,161,18,0.1118,0.1123,VELO_BAND_1.5,0.0857,0.1788,0.1917,0.1763,0.1904,0.1889,0.1831,0.2337,0.2138,0.225,0.2147,0.1885,Sinker,0.2547,93.9837,0.1279,0.2468,Splitter,0.2269,84.6745,0.25,0.205,4-Seam,0.2229,93.8128,0.2069,0.2821,Cutter,0.2155,88.7716,0.0909,0.2348,Curve,0.0482,79.2475,0.0435,0.2542,Slider,0.0286,86.42,0.0,0.1714,77.2,38.0,39.2,18.0,4.2,0.5,62.0,22.8,4.7,62.0,38.0,22.8,77.2,4.7,95.3,0.5,99.5,15.6,12.7,24.0,29.7,87.3,91.0,13.6,29.2,15.2,16.4,80.0,40.0,46.7,40.0,20.0,20.0,17.6,13.3,25.1,28.8,86.7,33.3,23.2,16.7,11.7,18.8,27.4,0.0,83.3,83.3,50.0,18.0,16.0,24.0,19.4,10.7,25.5,10.3,17.2,100.0,25.5,5.4,17.9,19.2,17.6,19.0,18.9,18.3,23.4,21.4,22.5,21.5,18.9,22.5,85.7,11.2,5.0,0.5,0.2,1.0,3.0,0.0,0.0,0.0,,,,,100.0,0.0,,,,,,,,,1.0,0.0,0.0,0.225,,,,,,,,,7.0,0.0,0.2857,0.0,,,,,,,,,,,,,
145,2026-09-03,824069,2026-09-03T23:40:00Z,Scheduled,MIA,KC,677870,Leo Jiménez,R,6.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,4,0.5714,7.0,7.0025,6.0,3.0,0.5486,608379,Michael Wacha,R,4.2,0.78,0.9127,1.5,LESS,0.7714,-337,72,87,0.1924,0.9127,1.0,0.3667,0.4047,0.1828,0.041,0.0048,0.6333,0.2286,0.0458,0.6333,0.3667,0.2286,0.7714,0.0458,0.9542,0.0048,0.9952,175,35,0.2,698,300,66,0.22,0.2894,0.2658,0.78,0.8794,0.168,5,3,19,0.6,0.1579,0.6,0.0,10,6,31,0.6,0.1935,0.5,0.1,15,11,45,0.7333,0.2444,0.5333,0.2,94,19,0.2021,0.2273,0.2877,0.2634,0.7727,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,512,100,0.1953,0.183,0.2533,0.1935,87.0404,0.1749,0.279,0.1244,0.1986,1.0,4-Seam,0.2665,0.1398,92.3397,1.5,122,52,4,0.0769,0.0903,VELO_BAND_1.5,0.0,0.2191,0.2038,0.2094,0.2002,0.246,0.2191,0.2861,0.1906,0.1924,0.2138,0.2184,4-Seam,0.2665,93.246,0.1527,0.2372,Changeup,0.2507,80.8479,0.2509,0.2773,Cutter,0.1438,89.7125,0.104,0.2491,Sinker,0.1422,93.2974,0.0985,0.2185,Curve,0.1069,76.0128,0.1864,0.2759,Slider,0.089,84.8349,0.3194,0.2722,77.1,36.7,40.5,18.3,4.1,0.5,63.3,22.9,4.6,63.3,36.7,22.9,77.1,4.6,95.4,0.5,99.5,20.0,22.0,28.9,26.6,78.0,87.9,16.8,15.8,19.4,24.4,60.0,50.0,53.3,0.0,10.0,20.0,20.2,22.7,28.8,26.3,77.3,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.5,18.3,25.3,19.3,17.5,27.9,12.4,19.9,100.0,26.6,14.0,21.9,20.4,20.9,20.0,24.6,21.9,28.6,19.1,19.2,21.4,21.8,19.2,57.1,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2026-09-03,823095,2026-09-04T01:40:00Z,Scheduled,ATH,SEA,703607,Henry Bolte,R,1.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,1.0,1.0,1.0,1.0,1.0,807739,Kade Anderson,L,4.72,0.7593,1.3093,0.5,MORE,0.77,-335,71,87,0.2267,1.3093,1.0,0.23,0.3792,0.2674,0.1001,0.0233,0.77,0.3908,0.1234,0.77,0.23,0.3908,0.6092,0.1234,0.8766,0.0233,0.9767,371,103,0.2776,1374,691,218,0.3155,0.2911,0.2962,0.6845,0.8193,0.3429,5,7,25,1.4,0.28,0.8,0.4,10,16,48,1.6,0.3333,0.8,0.6,15,21,70,1.4,0.3,0.8,0.4667,131,47,0.3588,0.3306,0.3069,0.2895,0.6694,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,41,8,0.1951,0.2235,0.247,0.1944,89.0265,0.3024,0.2924,0.3068,0.303,1.0,4-Seam,0.3916,0.2928,93.9846,1.5,301,159,45,0.283,0.2579,VELO_BAND_1.5,0.0,0.2687,0.2909,0.3274,0.2163,0.3752,0.2687,0.3488,0.2979,0.2267,0.241,0.2888,4-Seam,0.3916,93.9846,0.1875,0.2154,Slider,0.253,88.5762,0.24,0.2619,Changeup,0.1867,85.2419,0.1905,0.129,Curve,0.1687,82.3821,0.4286,0.4286,,,,,,,,,,,77.0,23.0,37.9,26.7,10.0,2.3,77.0,39.1,12.3,77.0,23.0,39.1,60.9,12.3,87.7,2.3,97.7,27.8,31.5,29.1,29.6,68.5,81.9,34.3,28.0,33.3,30.0,80.0,80.0,80.0,40.0,60.0,46.7,35.9,33.1,30.7,28.9,66.9,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.5,22.4,24.7,19.4,30.2,29.2,30.7,30.3,100.0,39.2,29.3,26.9,29.1,32.7,21.6,37.5,26.9,34.9,29.8,22.7,24.1,28.9,22.7,100.0,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,SF,PIT,806367,Turner Hill,L,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,4.5,3.835,4.0,1.0,0.8571,669199,Lake Bachar,R,4.42,0.42,0.9191,1.5,LESS,0.7697,-334,63,85,0.2386,0.9191,1.0,0.3672,0.4025,0.1808,0.0433,0.0062,0.6328,0.2303,0.0496,0.6328,0.3672,0.2303,0.7697,0.0496,0.9504,0.0062,0.9938,47,6,0.1277,180,68,8,0.1176,0.25,0.2111,0.8824,0.9592,0.2,5,1,20,0.2,0.05,0.2,0.0,10,4,36,0.4,0.1111,0.3,0.1,14,6,47,0.4286,0.1277,0.3571,0.0714,39,6,0.1538,0.1333,0.2685,0.2394,0.8667,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,238,57,0.2395,0.2482,0.2755,0.2303,89.6634,0.1273,0.2683,0.1624,0.2122,0.9274,4-Seam,0.2713,0.1,94.1835,1.5,28,14,1,0.0714,0.1005,VELO_BAND_1.5,0.0,0.1959,0.1496,0.1808,0.2352,0.2232,0.1959,0.3333,0.1961,0.2386,0.1796,0.2017,4-Seam,0.2713,94.3895,0.1333,0.2054,Slider,0.2419,89.6422,0.2903,0.3261,Curve,0.2082,86.3641,0.3562,0.3636,Sweeper,0.1451,86.642,0.3438,0.3043,Splitter,0.0726,84.6087,0.32,0.1739,Sinker,0.0599,93.2509,0.1212,0.1404,77.0,36.7,40.2,18.1,4.3,0.6,63.3,23.0,5.0,63.3,36.7,23.0,77.0,5.0,95.0,0.6,99.4,12.8,11.8,25.0,21.1,88.2,95.9,20.0,5.0,11.1,12.8,20.0,30.0,35.7,0.0,10.0,7.1,15.4,13.3,26.8,23.9,86.7,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,23.9,24.8,27.5,23.0,12.7,26.8,16.2,21.2,92.7,27.1,10.0,19.6,15.0,18.1,23.5,22.3,19.6,33.3,19.6,23.9,18.0,20.2,23.9,85.7,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2026-09-03,824796,2026-09-03T23:15:00Z,Scheduled,BOS,BAL,655316,Andruw Monasterio,R,4.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,4,0.5714,6.5,6.505,4.01,4.0,0.5029,687064,Brandon Young,R,4.42,0.78,0.907,1.5,LESS,0.7695,-334,76,88,0.2094,0.907,1.0,0.3759,0.3936,0.1838,0.0412,0.0054,0.6241,0.2305,0.0467,0.6241,0.3759,0.2305,0.7695,0.0467,0.9533,0.0054,0.9946,258,47,0.1822,1093,509,86,0.169,0.2571,0.2662,0.831,0.9096,0.1396,5,2,15,0.4,0.1333,0.2,0.2,10,3,36,0.3,0.0833,0.2,0.1,15,5,57,0.3333,0.0877,0.2667,0.0667,170,32,0.1882,0.1863,0.2697,0.2909,0.8137,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,490,94,0.1918,0.2171,0.2564,0.2232,88.5193,0.1539,0.2701,0.1252,0.1914,1.0,4-Seam,0.4097,0.1154,94.2382,1.5,222,112,12,0.1071,0.1087,VELO_BAND_1.5,0.0,0.2064,0.1618,0.1935,0.1975,0.2287,0.2064,0.259,0.2114,0.2094,0.2073,0.2027,4-Seam,0.4097,94.3644,0.1739,0.2543,Splitter,0.1817,83.9883,0.239,0.1772,Slider,0.1468,84.748,0.4403,0.3457,Sinker,0.1326,93.8481,0.0833,0.2099,Curve,0.1293,75.1806,0.2466,0.3207,,,,,,77.0,37.6,39.4,18.4,4.1,0.5,62.4,23.0,4.7,62.4,37.6,23.0,77.0,4.7,95.3,0.5,99.5,18.2,16.9,25.7,26.6,83.1,91.0,14.0,13.3,8.3,8.8,20.0,20.0,26.7,20.0,10.0,6.7,18.8,18.6,27.0,29.1,81.4,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.2,21.7,25.6,22.3,15.4,27.0,12.5,19.1,100.0,41.0,11.5,20.6,16.2,19.4,19.7,22.9,20.6,25.9,21.1,20.9,20.7,20.3,20.9,57.1,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
