Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
39,2026-07-24,822952,2026-07-24T23:10:00Z,Scheduled,Tropicana Field,Cleveland Guardians @ Tampa Bay Rays,Away,656555,Rhys Hoskins,Cleveland Guardians,Tampa Bay Rays,1B,R,No,,81,281,231,41,13,0,11,30,33,43,3,89,0.177,0.31,0.377,0.687,5,18,17,3,2,0.176,0.1111,16,48,42,8,4,0.19,0.0833,18,18,16.7,27.8,66.7,0.0,33.3,27.8,33.3,83.3,50.0,16.7,16.7,16.7,66.7,85.9,30.4,1.041,71.1,63.3,Above Average,3.5,Barrel Machine,C+,High fly-ball plane,63.3,Above Average,1.037,Small Statcast sample,2.61,-8.39,Strong negative regression,Above Average Barrel Machine profile. 16.7% barrel rate; 85.9 mph average exit velocity; 33.3% air-ball rate; 83.3% pull-air rate; 16.7% HR-launch rate.,0.0391,0.037,4.05,6,2,21.0,0.29,28.6,Very recent HR,663556.0,Shane McClanahan,L,RHB vs LHP,18,18,91.0,3.16,1.15,7,0.69,8.41,3.07,1.35,0.934,1.025,1.0,1.037,1.037,0.98,14.16,18.29,75.9,40.4,D+,Lineup unconfirmed
40,2026-07-24,823434,2026-07-24T22:45:00Z,Scheduled,Citizens Bank Park,New York Yankees @ Philadelphia Phillies,Away,665862,Jazz Chisholm Jr.,New York Yankees,Philadelphia Phillies,2B,L,No,,97,383,342,77,13,2,16,51,43,37,1,113,0.225,0.3,0.415,0.715,8,31,31,8,3,0.258,0.0968,21,74,69,15,4,0.217,0.0541,30,30,10.0,33.3,66.7,0.0,33.3,20.0,23.3,57.1,20.0,13.3,6.7,13.3,100.0,86.5,21.1,0.887,70.0,46.8,Below Average,3.0,Pull Power,A-,Elevated power plane,46.8,Below Average,0.991,Good,2.81,-13.19,Strong negative regression,Below Average Pull Power profile. 10.0% barrel rate; 86.5 mph average exit velocity; 23.3% air-ball rate; 57.1% pull-air rate; 13.3% HR-launch rate.,0.0418,0.0394,4.05,8,2,21.4,0.37,37.4,Recently homered,666200.0,Jesús Luzardo,L,LHB vs LHP,20,20,115.1,3.43,1.21,10,0.78,11.16,2.89,1.331,0.949,0.985,1.0,0.991,0.991,1.0,15.04,18.28,82.9,41.8,D+,Lineup unconfirmed
41,2026-07-24,823031,2026-07-25T00:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Away,553993,Eugenio Suárez,Cincinnati Reds,St. Louis Cardinals,DH,R,No,,72,286,259,54,11,0,13,26,37,24,2,101,0.208,0.28,0.402,0.682,7,27,26,7,4,0.269,0.1481,20,81,72,15,6,0.208,0.0741,19,19,15.8,26.3,50.0,25.0,25.0,31.6,42.1,37.5,21.1,10.5,5.3,10.5,33.3,89.7,21.6,0.615,69.9,43.6,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,43.6,Below Average,0.982,Small Statcast sample,2.47,-10.53,Strong negative regression,Below Average Contact-First Profile profile. 15.8% barrel rate; 89.7 mph average exit velocity; 42.1% air-ball rate; 37.5% pull-air rate; 10.5% HR-launch rate.,0.0455,0.0415,3.99,0,0,19.9,0.0,0.0,Very recent HR,669160.0,Dustin May,R,RHB vs RHP,19,19,98.0,4.78,1.32,7,0.64,8.72,2.94,1.35,0.926,0.985,1.0,0.982,0.982,0.98,15.55,18.23,78.9,40.7,D+,Lineup unconfirmed
42,2026-07-24,824573,2026-07-24T23:40:00Z,Scheduled,Rate Field,Houston Astros @ Chicago White Sox,Home,808959,Munetaka Murakami,Chicago White Sox,Houston Astros,1B,L,No,,66,285,230,53,7,0,20,49,42,53,1,95,0.23,0.375,0.522,0.897,8,34,25,4,0,0.16,0.0,9,39,30,5,0,0.167,0.0,18,18,5.6,27.8,50.0,20.0,30.0,27.8,44.4,37.5,38.9,0.0,0.0,0.0,0.0,84.7,19.7,0.552,74.6,27.1,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,27.1,Weak,0.936,Small Statcast sample,0.78,-19.22,Strong negative regression,Weak Contact-First Profile profile. 5.6% barrel rate; 84.7 mph average exit velocity; 44.4% air-ball rate; 37.5% pull-air rate; 0.0% HR-launch rate.,0.0702,0.0589,4.09,34,11,11.5,2.96,295.7,Very long drought,681293.0,Spencer Arrighetti,R,LHB vs RHP,16,16,87.0,4.34,1.31,12,1.24,9.0,4.97,0.758,1.022,1.025,1.03,0.936,0.964,1.06,21.97,18.15,75.5,51.3,C,Lineup unconfirmed
43,2026-07-24,824812,2026-07-24T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Atlanta Braves @ Baltimore Orioles,Away,671739,Michael Harris II,Atlanta Braves,Baltimore Orioles,CF,L,No,,96,385,365,109,19,0,19,51,61,15,2,76,0.299,0.327,0.507,0.834,9,41,39,11,3,0.282,0.0732,23,106,100,28,5,0.28,0.0472,52,52,1.9,28.8,50.0,26.9,23.1,13.5,23.1,58.3,21.2,1.9,0.0,1.9,200.0,82.3,14.8,0.426,73.4,20.5,Weak,2.0,Pull Power,A,Excellent HR swing plane,20.5,Weak,0.917,Good,1.38,-17.62,Strong negative regression,Weak Pull Power profile. 1.9% barrel rate; 82.3 mph average exit velocity; 23.1% air-ball rate; 58.3% pull-air rate; 1.9% HR-launch rate.,0.0494,0.0452,4.15,0,0,19.2,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.144,1.0,1.0,1.0,0.917,0.917,0.98,17.48,17.93,75.0,42.0,C-,Probable SP unavailable; Lineup unconfirmed
44,2026-07-24,822707,2026-07-24T22:45:00Z,Scheduled,Nationals Park,Arizona Diamondbacks @ Washington Nationals,Away,571448,Nolan Arenado,Arizona Diamondbacks,Washington Nationals,3B,R,No,,97,374,332,83,19,0,14,49,48,33,6,80,0.25,0.326,0.434,0.76,9,35,30,10,3,0.333,0.0857,22,86,76,22,6,0.289,0.0698,24,24,8.3,25.0,73.3,20.0,6.7,16.7,33.3,75.0,41.7,8.3,8.3,8.3,100.0,81.9,17.4,0.645,67.6,41.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.9,Below Average,0.977,Good,1.79,-12.21,Strong negative regression,Below Average Pull Power profile. 8.3% barrel rate; 81.9 mph average exit velocity; 33.3% air-ball rate; 75.0% pull-air rate; 8.3% HR-launch rate.,0.0374,0.0361,4.05,2,1,23.7,0.08,8.4,Very recent HR,687223.0,Carson Palmquist,L,RHB vs LHP,7,4,11.1,8.74,1.68,1,0.79,11.12,2.38,1.35,0.992,1.025,1.0,0.977,0.977,0.98,13.84,17.88,83.9,42.0,C-,Lineup unconfirmed
45,2026-07-24,823601,2026-07-24T23:10:00Z,Scheduled,Citi Field,Los Angeles Dodgers @ New York Mets,Away,605141,Mookie Betts,Los Angeles Dodgers,New York Mets,SS,R,No,,66,284,259,60,10,0,13,40,34,23,1,35,0.232,0.296,0.421,0.717,8,32,28,5,2,0.179,0.0625,20,84,76,18,4,0.237,0.0476,26,26,7.7,11.5,64.3,21.4,14.3,23.1,30.8,75.0,23.1,7.7,7.7,7.7,100.0,81.5,22.5,0.567,66.7,35.3,Below Average,2.5,Pull Power,A-,Elevated power plane,35.3,Below Average,0.959,Good,1.81,-11.19,Strong negative regression,Below Average Pull Power profile. 7.7% barrel rate; 81.5 mph average exit velocity; 30.8% air-ball rate; 75.0% pull-air rate; 7.7% HR-launch rate.,0.0458,0.0417,4.05,6,2,19.9,0.3,30.1,Very recent HR,640455.0,Sean Manaea,L,RHB vs LHP,21,7,79.2,4.74,1.36,12,1.36,9.15,2.94,1.136,1.042,1.025,1.0,0.959,0.959,0.98,15.84,17.88,79.0,40.7,D+,Lineup unconfirmed
46,2026-07-24,824812,2026-07-24T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Atlanta Braves @ Baltimore Orioles,Away,621566,Matt Olson,Atlanta Braves,Baltimore Orioles,1B,L,No,,102,448,397,106,25,0,26,68,60,46,2,107,0.267,0.344,0.526,0.87,9,41,35,9,1,0.257,0.0244,23,103,90,23,6,0.256,0.0583,29,29,6.9,17.2,23.1,53.8,23.1,17.2,27.6,0.0,34.5,6.9,3.4,6.9,50.0,82.1,26.3,0.683,72.2,18.5,Weak,1.5,Contact-First Profile,A-,Elevated power plane,18.5,Weak,0.912,Good,1.4,-24.6,Strong negative regression,Weak Contact-First Profile profile. 6.9% barrel rate; 82.1 mph average exit velocity; 27.6% air-ball rate; 0.0% pull-air rate; 6.9% HR-launch rate.,0.058,0.0525,4.15,23,6,15.3,1.51,150.6,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.902,1.0,1.0,1.03,0.912,0.939,1.035,20.07,17.77,75.0,45.7,C-,Probable SP unavailable; Lineup unconfirmed
47,2026-07-24,823843,2026-07-24T23:10:00Z,Scheduled,loanDepot park,San Diego Padres @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,San Diego Padres,LF,R,No,,73,254,228,56,11,1,13,25,37,24,1,63,0.246,0.319,0.474,0.793,8,34,33,10,0,0.303,0.0,21,80,71,20,5,0.282,0.0625,23,23,13.0,39.1,53.8,15.4,30.8,26.1,30.4,57.1,30.4,8.7,4.3,8.7,0.0,86.6,19.9,0.871,72.0,49.5,Average,3.0,Pull Power,A,Excellent HR swing plane,49.5,Average,0.999,Good,2.48,-10.52,Strong negative regression,Average Pull Power profile. 13.0% barrel rate; 86.6 mph average exit velocity; 30.4% air-ball rate; 57.1% pull-air rate; 8.7% HR-launch rate.,0.0512,0.045,3.99,33,8,17.5,1.88,188.2,Above normal drought,608566.0,Germán Márquez,R,RHB vs RHP,10,9,44.2,5.24,1.54,11,2.22,6.04,4.43,0.927,1.113,0.985,1.0,0.999,0.999,1.035,16.79,17.58,76.5,46.2,C-,Lineup unconfirmed
48,2026-07-24,824573,2026-07-24T23:40:00Z,Scheduled,Rate Field,Houston Astros @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,Houston Astros,SS,L,No,,96,402,359,79,17,0,24,48,57,34,9,130,0.22,0.303,0.468,0.771,7,29,25,5,1,0.2,0.0345,20,86,81,18,4,0.222,0.0465,15,15,6.7,26.7,22.2,44.4,22.2,20.0,33.3,20.0,20.0,6.7,6.7,6.7,100.0,78.1,18.5,0.902,74.9,27.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,27.6,Weak,0.937,Small Statcast sample,0.75,-23.25,Strong negative regression,Weak Contact-First Profile profile. 6.7% barrel rate; 78.1 mph average exit velocity; 33.3% air-ball rate; 20.0% pull-air rate; 6.7% HR-launch rate.,0.0597,0.0533,3.99,7,2,15.0,0.47,46.8,Recently homered,681293.0,Spencer Arrighetti,R,LHB vs RHP,16,16,87.0,4.34,1.31,12,1.24,9.0,4.97,0.899,1.022,1.025,1.0,0.937,0.937,1.0,19.64,17.51,83.9,41.6,D+,Lineup unconfirmed
49,2026-07-24,823031,2026-07-25T00:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Away,668709,JJ Bleday,Cincinnati Reds,St. Louis Cardinals,LF,L,No,,73,308,262,62,11,1,17,38,44,41,2,62,0.237,0.342,0.481,0.823,8,32,29,6,2,0.207,0.0625,22,89,77,17,4,0.221,0.0449,28,28,7.1,17.9,26.7,33.3,40.0,25.0,42.9,25.0,35.7,10.7,7.1,10.7,50.0,83.9,22.0,0.701,73.5,28.8,Weak,2.0,Contact-First Profile,A-,Elevated power plane,28.8,Weak,0.941,Good,1.72,-15.28,Strong negative regression,Weak Contact-First Profile profile. 7.1% barrel rate; 83.9 mph average exit velocity; 42.9% air-ball rate; 25.0% pull-air rate; 10.7% HR-launch rate.,0.0552,0.0487,4.15,0,0,15.4,0.0,0.0,Very recent HR,669160.0,Dustin May,R,LHB vs RHP,19,19,98.0,4.78,1.32,7,0.64,8.72,2.94,1.049,0.926,1.025,1.0,0.941,0.941,0.98,18.71,17.28,81.1,41.6,D+,Lineup unconfirmed
50,2026-07-24,824248,2026-07-24T22:40:00Z,Scheduled,Comerica Park,Kansas City Royals @ Detroit Tigers,Home,682985,Riley Greene,Detroit Tigers,Kansas City Royals,LF,L,No,,102,428,369,105,21,1,15,53,50,53,2,116,0.285,0.374,0.469,0.843,9,36,32,7,2,0.219,0.0556,22,93,82,22,6,0.268,0.0645,28,28,14.3,42.9,57.1,28.6,14.3,14.3,28.6,50.0,32.1,14.3,7.1,14.3,50.0,86.4,9.9,0.758,73.8,57.8,Average,3.5,Pull Power,C,Low line-drive plane,57.8,Average,1.022,Good,3.37,-11.63,Strong negative regression,Average Pull Power profile. 14.3% barrel rate; 86.4 mph average exit velocity; 28.6% air-ball rate; 50.0% pull-air rate; 14.3% HR-launch rate.,0.035,0.0344,4.09,11,3,24.6,0.45,44.7,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.289,1.0,1.0,1.0,1.022,1.022,1.0,13.33,17.26,74.4,40.9,D+,Probable SP unavailable; Lineup unconfirmed
51,2026-07-24,823601,2026-07-24T23:10:00Z,Scheduled,Citi Field,Los Angeles Dodgers @ New York Mets,Home,596019,Francisco Lindor,New York Mets,Los Angeles Dodgers,SS,S,No,,46,197,176,41,5,3,6,24,16,19,2,33,0.233,0.315,0.398,0.713,8,34,30,10,2,0.333,0.0588,21,87,78,20,4,0.256,0.046,29,29,10.3,31.0,46.2,38.5,15.4,10.3,31.0,44.4,48.3,10.3,6.9,10.3,33.3,86.5,24.2,0.818,72.2,44.9,Below Average,3.0,Pull Power,A-,Elevated power plane,44.9,Below Average,0.986,Good,2.59,-3.41,Negative regression,Below Average Pull Power profile. 10.3% barrel rate; 86.5 mph average exit velocity; 31.0% air-ball rate; 44.4% pull-air rate; 10.3% HR-launch rate.,0.0305,0.031,3.99,12,3,29.3,0.41,40.9,Recently homered,808963.0,Roki Sasaki,R,Switch vs RHP,17,17,86.2,4.98,1.34,19,1.97,8.83,3.53,1.284,1.139,1.035,1.0,0.986,0.986,1.0,11.82,17.24,73.0,38.7,D+,Lineup unconfirmed
52,2026-07-24,823434,2026-07-24T22:45:00Z,Scheduled,Citizens Bank Park,New York Yankees @ Philadelphia Phillies,Home,656537,Derek Hill,Philadelphia Phillies,New York Yankees,RF,R,No,,77,157,142,35,3,0,8,23,17,11,1,57,0.246,0.305,0.437,0.742,6,19,17,2,1,0.118,0.0526,17,46,41,11,3,0.268,0.0652,18,18,5.6,5.6,60.0,0.0,40.0,5.6,5.6,100.0,22.2,5.6,5.6,5.6,100.0,76.6,24.3,0.833,69.1,32.4,Weak,2.5,Pull Power,A-,Elevated power plane,32.4,Weak,0.951,Small Statcast sample,1.08,-6.92,Strong negative regression,Weak Pull Power profile. 5.6% barrel rate; 76.6 mph average exit velocity; 5.6% air-ball rate; 100.0% pull-air rate; 5.6% HR-launch rate.,0.051,0.0427,3.99,5,2,17.8,0.28,28.2,Very recent HR,701542.0,Will Warren,R,RHB vs RHP,20,19,99.0,4.0,1.37,14,1.27,8.82,3.09,1.146,1.027,0.985,1.0,0.951,0.951,0.98,16.0,17.18,66.9,38.2,D+,Lineup unconfirmed
53,2026-07-24,823031,2026-07-25T00:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Home,663494,Bryan Torres,St. Louis Cardinals,Cincinnati Reds,LF,L,No,,35,77,70,15,0,2,4,10,10,6,0,16,0.214,0.276,0.443,0.719,7,9,8,3,0,0.375,0.0,17,28,27,5,2,0.185,0.0714,4,4,0.0,50.0,50.0,50.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,25.0,,87.0,13.5,0.556,65.8,48.0,Average,3.0,Contact-First Profile,A,Excellent HR swing plane,48.0,Average,0.994,Small Statcast sample,0.12,-3.88,Negative regression,Average Contact-First Profile profile. 0.0% barrel rate; 87.0 mph average exit velocity; 25.0% air-ball rate; 0.0% pull-air rate; 25.0% HR-launch rate.,0.0519,0.0398,3.93,21,13,17.5,1.2,120.0,Near normal interval,695076.0,Rhett Lowder,R,LHB vs RHP,17,14,72.0,5.75,1.64,9,1.13,7.63,4.38,1.143,1.005,1.025,1.0,0.994,0.994,1.0,14.75,17.1,59.7,38.8,D+,Small season sample; Lineup unconfirmed
54,2026-07-24,824733,2026-07-24T23:15:00Z,Scheduled,Fenway Park,Toronto Blue Jays @ Boston Red Sox,Home,677800,Wilyer Abreu,Boston Red Sox,Toronto Blue Jays,RF,L,No,,99,429,379,99,21,3,15,52,50,41,2,87,0.261,0.333,0.451,0.784,9,37,33,7,4,0.212,0.1081,23,101,85,18,5,0.212,0.0495,33,33,12.1,36.4,22.2,38.9,38.9,27.3,39.4,23.1,39.4,18.2,9.1,18.2,75.0,81.2,15.8,0.882,72.7,46.6,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,46.6,Below Average,0.99,Good,3.12,-11.88,Strong negative regression,Below Average Contact-First Profile profile. 12.1% barrel rate; 81.2 mph average exit velocity; 39.4% air-ball rate; 23.1% pull-air rate; 18.2% HR-launch rate.,0.035,0.0343,3.99,15,4,25.3,0.59,59.4,Recently homered,702056.0,Trey Yesavage,R,LHB vs RHP,15,15,81.0,3.78,1.16,8,0.89,8.67,4.56,1.344,0.966,1.025,1.0,0.99,0.99,1.0,13.01,16.87,85.0,40.9,D+,Lineup unconfirmed
55,2026-07-24,823601,2026-07-24T23:10:00Z,Scheduled,Citi Field,Los Angeles Dodgers @ New York Mets,Away,687221,Dalton Rushing,Los Angeles Dodgers,New York Mets,C,L,No,,67,222,194,48,11,0,11,32,33,23,4,62,0.247,0.338,0.474,0.812,8,21,16,2,1,0.125,0.0476,20,65,55,14,3,0.255,0.0462,12,12,8.3,25.0,33.3,0.0,66.7,8.3,25.0,33.3,25.0,8.3,0.0,8.3,100.0,84.3,6.9,1.905,71.0,34.6,Weak,2.5,Contact-First Profile,C,Low line-drive plane,34.6,Weak,0.957,Small Statcast sample,0.82,-10.18,Strong negative regression,Weak Contact-First Profile profile. 8.3% barrel rate; 84.3 mph average exit velocity; 25.0% air-ball rate; 33.3% pull-air rate; 8.3% HR-launch rate.,0.0495,0.0434,4.15,0,0,17.6,0.0,0.0,Very recent HR,640455.0,Sean Manaea,L,LHB vs LHP,21,7,79.2,4.74,1.36,12,1.36,9.15,2.94,1.033,1.042,0.985,1.0,0.957,0.957,0.98,16.81,16.72,73.1,39.4,D+,Lineup unconfirmed
56,2026-07-24,823843,2026-07-24T23:10:00Z,Scheduled,loanDepot park,San Diego Padres @ Miami Marlins,Home,665923,Esteury Ruiz,Miami Marlins,San Diego Padres,RF,R,No,,63,129,107,26,8,1,5,25,10,15,5,37,0.243,0.359,0.477,0.836,6,13,13,3,1,0.231,0.0769,17,41,33,7,1,0.212,0.0244,12,12,8.3,16.7,57.1,28.6,14.3,33.3,33.3,50.0,41.7,8.3,8.3,8.3,100.0,77.8,25.4,0.747,62.4,45.5,Below Average,3.0,Pull Power,A-,Elevated power plane,45.5,Below Average,0.987,Small Statcast sample,0.82,-4.18,Strong negative regression,Below Average Pull Power profile. 8.3% barrel rate; 77.8 mph average exit velocity; 33.3% air-ball rate; 50.0% pull-air rate; 8.3% HR-launch rate.,0.0388,0.0355,4.09,6,3,21.4,0.28,28.0,Very recent HR,608566.0,Germán Márquez,R,RHB vs RHP,10,9,44.2,5.24,1.54,11,2.22,6.04,4.43,1.16,1.113,0.985,1.0,0.987,0.987,0.98,13.74,16.71,64.5,38.5,D+,Lineup unconfirmed
57,2026-07-24,823434,2026-07-24T22:45:00Z,Scheduled,Citizens Bank Park,New York Yankees @ Philadelphia Phillies,Away,642708,Amed Rosario,New York Yankees,Philadelphia Phillies,3B,R,No,,58,167,153,36,4,1,9,20,27,11,0,41,0.235,0.281,0.451,0.732,4,4,3,0,0,0.0,0.0,16,39,36,7,2,0.194,0.0513,0,0,,,,,,,,,,,,,,,,,77.6,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.0539,0.0447,3.99,13,9,17.0,0.76,76.5,Recently homered,666200.0,Jesús Luzardo,L,RHB vs LHP,20,20,115.1,3.43,1.21,10,0.78,11.16,2.89,1.026,0.949,1.025,1.0,1.0,1.0,1.0,16.69,16.66,67.0,37.3,D+,Lineup unconfirmed
58,2026-07-24,823196,2026-07-25T02:15:00Z,Scheduled,Oracle Park,Los Angeles Angels @ San Francisco Giants,Home,669477,Casey Schmitt,San Francisco Giants,Los Angeles Angels,LF,R,No,,94,396,374,102,17,1,20,45,51,11,7,78,0.273,0.303,0.484,0.787,8,34,32,6,2,0.188,0.0588,23,95,89,18,4,0.202,0.0421,31,31,6.5,19.4,73.3,20.0,6.7,19.4,22.6,71.4,9.7,6.5,6.5,6.5,50.0,80.8,32.5,0.491,70.9,29.2,Weak,2.0,Pull Power,C+,High fly-ball plane,29.2,Weak,0.942,Good,1.86,-18.14,Strong negative regression,Weak Pull Power profile. 6.5% barrel rate; 80.8 mph average exit velocity; 22.6% air-ball rate; 71.4% pull-air rate; 6.5% HR-launch rate.,0.0505,0.0462,3.99,0,0,18.7,0.0,0.0,Very recent HR,680570.0,Grayson Rodriguez,R,RHB vs RHP,8,8,35.0,8.23,1.77,5,1.29,6.94,4.37,1.044,1.015,0.985,1.0,0.942,0.942,0.98,17.2,16.62,84.6,40.5,D+,Lineup unconfirmed
59,2026-07-24,823031,2026-07-25T00:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Away,701398,Sal Stewart,Cincinnati Reds,St. Louis Cardinals,1B,R,No,,101,440,386,96,23,0,21,53,74,46,2,93,0.249,0.327,0.472,0.799,8,36,32,5,2,0.156,0.0556,22,97,89,22,7,0.247,0.0722,33,33,6.1,15.2,41.2,35.3,23.5,21.2,24.2,50.0,36.4,6.1,3.0,6.1,100.0,81.0,22.0,0.58,69.1,30.3,Weak,2.0,Pull Power,A-,Elevated power plane,30.3,Weak,0.945,Good,1.74,-19.26,Strong negative regression,Weak Pull Power profile. 6.1% barrel rate; 81.0 mph average exit velocity; 24.2% air-ball rate; 50.0% pull-air rate; 6.1% HR-launch rate.,0.0477,0.0444,4.05,0,0,18.4,0.0,0.0,Very recent HR,669160.0,Dustin May,R,RHB vs RHP,19,19,98.0,4.78,1.32,7,0.64,8.72,2.94,1.168,0.926,0.985,1.0,0.945,0.945,0.98,16.79,16.59,84.8,40.6,D+,Lineup unconfirmed
60,2026-07-24,823759,2026-07-24T20:10:00Z,Scheduled,American Family Field,Colorado Rockies @ Milwaukee Brewers,Away,666160,Mickey Moniak,Colorado Rockies,Milwaukee Brewers,LF,L,No,,67,247,229,64,11,3,16,34,42,13,3,59,0.279,0.324,0.563,0.887,7,28,28,8,1,0.286,0.0357,21,77,73,20,4,0.274,0.0519,29,29,0.0,31.0,50.0,33.3,16.7,17.2,37.9,45.5,27.6,3.4,3.4,3.4,,82.7,20.7,0.366,73.5,21.0,Weak,2.0,Pull Power,A-,Elevated power plane,21.0,Weak,0.919,Good,0.41,-15.59,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 82.7 mph average exit velocity; 37.9% air-ball rate; 45.5% pull-air rate; 3.4% HR-launch rate.,0.0648,0.0541,4.15,4,1,14.3,0.28,27.9,Very recent HR,675660.0,Shane Drohan,L,LHB vs LHP,20,10,76.0,3.2,1.18,6,0.71,9.0,2.49,0.918,0.938,0.985,1.03,0.919,0.946,0.98,20.6,16.5,75.8,40.6,D+,Lineup unconfirmed
61,2026-07-24,823196,2026-07-25T02:15:00Z,Scheduled,Oracle Park,Los Angeles Angels @ San Francisco Giants,Home,805811,Bryce Eldridge,San Francisco Giants,Los Angeles Angels,DH,L,No,,60,243,211,56,13,0,10,30,23,31,0,63,0.265,0.358,0.469,0.827,8,33,29,7,2,0.241,0.0606,22,91,81,19,4,0.235,0.044,28,28,7.1,28.6,25.0,41.7,33.3,25.0,32.1,11.1,32.1,10.7,7.1,10.7,100.0,84.1,12.2,0.724,74.2,26.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,26.9,Weak,0.935,Good,1.63,-8.37,Strong negative regression,Weak Contact-First Profile profile. 7.1% barrel rate; 84.1 mph average exit velocity; 32.1% air-ball rate; 11.1% pull-air rate; 10.7% HR-launch rate.,0.0412,0.0381,4.09,11,3,21.1,0.52,52.1,Recently homered,680570.0,Grayson Rodriguez,R,LHB vs RHP,8,8,35.0,8.23,1.77,5,1.29,6.94,4.37,1.157,1.015,1.025,1.0,0.935,0.935,1.0,14.7,16.43,76.6,39.7,D+,Lineup unconfirmed
62,2026-07-24,823031,2026-07-25T00:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Away,682829,Elly De La Cruz,Cincinnati Reds,St. Louis Cardinals,SS,S,No,,82,367,326,90,15,4,17,55,46,37,2,99,0.276,0.351,0.503,0.854,8,37,32,10,2,0.312,0.0541,22,101,87,24,5,0.276,0.0495,34,34,5.9,29.4,52.6,36.8,10.5,11.8,26.5,44.4,35.3,8.8,8.8,8.8,100.0,84.7,12.6,0.631,78.0,38.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.0,Below Average,0.966,Good,1.93,-15.07,Strong negative regression,Below Average Pull Power profile. 5.9% barrel rate; 84.7 mph average exit velocity; 26.5% air-ball rate; 44.4% pull-air rate; 8.8% HR-launch rate.,0.0463,0.0428,4.15,4,1,19.2,0.21,20.9,Very recent HR,669160.0,Dustin May,R,Switch vs RHP,19,19,98.0,4.78,1.32,7,0.64,8.72,2.94,1.086,0.926,1.035,1.0,0.966,0.966,0.98,16.6,16.39,85.0,41.2,D+,Lineup unconfirmed
