Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
22,2026-08-13,822776,2026-08-13T19:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Away,677800,Wilyer Abreu,Boston Red Sox,Toronto Blue Jays,RF,L,No,,117,508,445,113,24,3,21,66,64,52,2,104,0.254,0.33,0.463,0.793,11,49,38,12,5,0.316,0.102,25,108,92,21,10,0.228,0.0926,685,127,7.4,27.0,39.5,27.0,33.4,19.9,30.5,34.9,32.5,9.5,6.6,9.5,61.5,82.7,24.6,0.684,72.3,95.5,111.9,35.2,13.5,11.0,45.9,39.8,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.8,Below Average,0.971,Good,8.7,30.0,96.4,0.785,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.76,21.76,Strong positive regression,Below Average Contact-First Profile profile. 7.4% barrel rate; 82.7 mph average exit velocity; 30.5% air-ball rate; 34.9% pull-air rate; 9.5% HR-launch rate.,0.0413,0.0396,4.05,4,1,21.2,0.19,18.9,Very recent HR,453286,Max Scherzer,R,LHB vs RHP,9,9,36.0,7.25,1.53,11,2.75,6.75,3.75,273,5.9,20.5,12.8,59.0,33.7,81.0,93.6,111.5,0.585,11,51.9,99.9,0.661,7.4,4-Seam Fastball,L,LHB vs RHP,52.9,350,0.223,0.295,0.434,0.729,16,34,79,0.0457,7.1,0.653,108,0.0648,6.6,0.573,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,52.2,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,407,4-Seam Fastball,45.45454545454545,185,Slider,23.587223587223587,96,Changeup,17.444717444717444,71,Curveball,13.267813267813267,54.0,Cutter,0.2457002457002457,1.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.004,0.984,50.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.9,43.2,51.9,41.0,50.0,45.0,48.0,5.15,1.35,1.136,1.025,1.0,0.971,0.971,0.98,15.08,12.57,85.0,34.2,D,Lineup unconfirmed,,,,,,
23,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Home,663757,Trent Grisham,New York Yankees,Seattle Mariners,CF,L,No,,100,399,347,77,19,2,15,59,50,48,0,67,0.222,0.314,0.418,0.732,11,43,42,11,4,0.262,0.093,24,96,88,16,5,0.182,0.0521,482,123,6.0,29.0,56.5,24.4,18.4,15.2,28.0,55.1,28.6,7.8,5.3,7.8,43.9,85.3,23.9,0.523,69.3,96.8,110.5,8.2,13.6,3.3,62.8,36.8,Below Average,2.5,Pull Power,A-,Elevated power plane,36.8,Below Average,0.963,Good,4.9,64.5,95.6,0.478,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.81,13.81,Strong positive regression,Below Average Pull Power profile. 6.0% barrel rate; 85.3 mph average exit velocity; 28.0% air-ball rate; 55.1% pull-air rate; 7.8% HR-launch rate.,0.0376,0.0363,3.99,0,0,23.1,0.0,0.0,Very recent HR,669302,Logan Gilbert,R,LHB vs RHP,23,23,139.1,3.42,1.0,19,1.23,9.37,2.07,718,5.6,24.0,15.2,47.7,31.5,82.8,95.0,115.2,0.561,19,39.8,99.8,0.548,7.0,4-Seam Fastball,L,LHB vs RHP,39.1,282,0.206,0.306,0.391,0.697,10,36,45,0.0355,7.4,0.568,313,0.0351,4.4,0.549,5,4,0,0/4,0.0,0.2,0.0,0.2,0,1,1,39.1,Slight Pitcher Advantage,Below average,37.5,5,Pitch-level Statcast · last 5 MLB games,475,4-Seam Fastball,40.421052631578945,192,Slider,31.789473684210527,151,Split-Finger,13.052631578947368,62,Sweeper,6.526315789473684,31.0,Changeup,4.631578947368421,22.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.98,0.981,52.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.1,41.4,39.8,51.6,64.4,45.0,48.0,5.14,1.342,1.021,1.025,1.0,0.963,0.963,0.98,13.72,11.15,84.7,30.9,D,Lineup unconfirmed,Cutter,2.3157894736842106,11.0,Sinker,1.263157894736842,6.0
24,2026-08-13,824238,2026-08-13T17:10:00Z,Scheduled,Comerica Park,Cleveland Guardians @ Detroit Tigers,Away,656555,Rhys Hoskins,Cleveland Guardians,Detroit Tigers,1B,R,No,,93,310,257,46,13,0,13,33,38,46,3,98,0.179,0.306,0.381,0.687,9,22,20,5,2,0.25,0.0909,17,47,43,8,4,0.186,0.0851,357,58,8.7,27.6,54.8,16.4,28.8,18.3,27.7,63.0,30.0,10.1,8.8,10.1,53.5,85.1,30.4,0.672,70.3,96.3,110.6,15.9,14.5,6.0,55.9,45.0,Below Average,3.0,Pull Power,C+,High fly-ball plane,45.0,Below Average,0.986,Good,10.3,63.2,96.4,0.865,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.88,15.88,Strong positive regression,Below Average Pull Power profile. 8.7% barrel rate; 85.1 mph average exit velocity; 27.7% air-ball rate; 63.0% pull-air rate; 10.1% HR-launch rate.,0.0419,0.0392,4.05,6,3,19.8,0.3,30.4,Very recent HR,672456,Keider Montero,R,RHB vs RHP,25,19,122.1,3.38,1.01,13,0.96,6.33,2.06,646,4.8,25.7,14.6,45.8,26.2,83.3,95.3,112.4,0.476,13,45.1,85.9,0.588,7.6,4-Seam Fastball,R,RHB vs RHP,31.4,189,0.195,0.323,0.39,0.713,7,28,57,0.037,7.4,0.52,224,0.0223,3.9,0.42,3,3,2,2/3,0.667,0.667,1.667,2.334,1,0,1,41.4,Slight Pitcher Advantage,Below average,57.5,5,Pitch-level Statcast · last 5 MLB games,372,Sinker,25.537634408602152,95,4-Seam Fastball,24.731182795698924,92,Slider,23.9247311827957,89,Changeup,13.709677419354838,51.0,Knuckle Curve,12.096774193548388,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.99,0.973,54.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.4,34.6,45.1,65.3,50.0,45.0,47.7,5.1,1.35,0.978,0.985,1.0,0.986,0.986,0.98,14.94,10.84,77.9,28.8,F,Lineup unconfirmed,,,,,,
25,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Home,682987,Spencer Jones,New York Yankees,Seattle Mariners,CF,L,No,,47,141,124,27,6,1,5,12,18,16,1,49,0.218,0.312,0.403,0.715,11,43,37,7,2,0.189,0.0465,17,59,51,10,3,0.196,0.0508,173,72,7.6,29.4,37.1,33.5,29.4,17.0,25.5,25.8,33.9,7.4,3.3,7.4,45.6,85.4,21.9,0.726,76.1,97.1,112.6,70.8,13.1,15.1,39.5,39.2,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.2,Below Average,0.97,Good,11.1,25.0,97.4,0.773,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.85,5.85,Strong positive regression,Below Average Contact-First Profile profile. 7.6% barrel rate; 85.4 mph average exit velocity; 25.5% air-ball rate; 25.8% pull-air rate; 7.4% HR-launch rate.,0.0355,0.0339,3.99,31,9,24.8,1.25,125.0,Near normal interval,669302,Logan Gilbert,R,LHB vs RHP,23,23,139.1,3.42,1.0,19,1.23,9.37,2.07,718,5.6,24.0,15.2,47.7,31.5,82.8,95.0,115.2,0.561,19,59.5,99.8,0.756,6.5,4-Seam Fastball,L,LHB vs RHP,37.2,109,0.177,0.275,0.292,0.567,3,13,40,0.0275,4.4,0.668,313,0.0351,4.4,0.549,0,0,0,0/0,,,,,0,0,0,47.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,475,4-Seam Fastball,40.421052631578945,192,Slider,31.789473684210527,151,Split-Finger,13.052631578947368,62,Sweeper,6.526315789473684,31.0,Changeup,4.631578947368421,22.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.019,0.981,43.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.2,41.4,59.5,43.7,64.4,45.0,47.5,5.07,1.172,1.021,1.025,1.0,0.97,0.97,1.0,12.84,10.1,66.8,28.8,F,Lineup unconfirmed,Cutter,2.3157894736842106,11.0,Sinker,1.263157894736842,6.0
26,2026-08-13,824561,2026-08-13T18:10:00Z,Scheduled,Rate Field,Cincinnati Reds @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,Cincinnati Reds,3B,R,No,,117,513,434,102,26,1,25,79,68,66,7,92,0.235,0.342,0.472,0.814,10,45,37,7,3,0.189,0.0667,23,104,91,18,4,0.198,0.0385,665,128,6.6,28.5,50.0,24.2,25.6,19.1,31.4,52.6,32.3,8.8,6.5,8.8,55.2,84.9,23.6,0.614,72.1,96.7,111.7,39.6,15.0,12.5,61.0,46.5,Below Average,3.0,Pull Power,A-,Elevated power plane,46.5,Below Average,0.99,Good,4.7,50.0,96.8,0.544,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.35,17.35,Strong positive regression,Below Average Pull Power profile. 6.6% barrel rate; 84.9 mph average exit velocity; 31.4% air-ball rate; 52.6% pull-air rate; 8.8% HR-launch rate.,0.0487,0.0456,4.09,0,0,17.4,0.0,0.0,Very recent HR,671096,Andrew Abbott,L,RHB vs LHP,24,24,128.2,3.92,1.39,17,1.19,6.92,4.27,720,4.4,24.0,14.0,34.4,30.0,82.5,94.6,113.0,0.528,17,51.7,99.5,0.676,6.5,4-Seam Fastball,R,RHB vs LHP,52.1,160,0.261,0.371,0.545,0.916,10,24,28,0.0625,8.4,0.73,402,0.0323,4.7,0.541,3,3,1,1/3,0.333,0.333,0.667,1.0,0,0,0,51.8,Neutral Matchup,Average,51.3,5,Pitch-level Statcast · last 5 MLB games,465,4-Seam Fastball,41.505376344086024,193,Changeup,22.795698924731184,106,Sweeper,18.49462365591398,86,Curveball,13.118279569892474,61.0,Cutter,4.086021505376344,19.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.003,0.969,58.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.1,26.6,51.7,51.7,50.0,45.0,47.3,5.04,1.074,1.014,1.025,1.0,0.99,0.99,0.98,17.36,10.97,85.0,31.9,D,Lineup unconfirmed,,,,,,
27,2026-08-13,823829,2026-08-13T17:10:00Z,Scheduled,loanDepot park,Pittsburgh Pirates @ Miami Marlins,Away,699013,Esmerlyn Valdez,Pittsburgh Pirates,Miami Marlins,RF,R,No,,52,204,167,41,9,1,14,28,39,33,1,73,0.246,0.368,0.563,0.931,11,45,30,3,0,0.1,0.0,24,99,73,12,4,0.164,0.0404,201,84,9.5,24.9,44.3,24.0,31.7,21.1,30.7,46.3,31.5,9.9,6.5,9.9,67.6,84.0,19.8,0.776,72.1,95.2,111.8,45.1,12.1,10.1,48.3,47.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.5,Below Average,0.993,Good,6.0,51.9,93.1,0.645,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.09,2.09,Positive regression,Below Average Pull Power profile. 9.5% barrel rate; 84.0 mph average exit velocity; 30.7% air-ball rate; 46.3% pull-air rate; 9.9% HR-launch rate.,0.0686,0.0551,4.23,44,15,11.9,3.69,368.9,Very long drought,663969,Tyler Phillips,R,RHB vs RHP,29,13,93.1,3.47,1.36,12,1.16,6.75,3.76,473,5.9,32.6,16.5,39.9,29.8,84.6,97.6,112.9,0.532,12,34.1,100.0,0.441,9.5,Sinker,R,RHB vs RHP,55.5,130,0.229,0.338,0.468,0.806,7,18,52,0.0538,10.9,0.825,179,0.0335,6.0,0.513,0,0,0,0/0,,,,,0,0,0,46.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,296,Sinker,26.013513513513512,77,Split-Finger,24.66216216216216,73,Sweeper,22.2972972972973,66,Curveball,16.89189189189189,50.0,4-Seam Fastball,9.121621621621621,27.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.968,0.984,59.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.5,39.5,34.1,48.9,39.2,45.0,47.0,5.0,0.809,1.01,0.985,1.03,0.993,1.023,1.06,21.3,10.39,74.5,39.3,D+,Lineup unconfirmed,Slider,1.0135135135135136,3.0,,,
28,2026-08-13,824561,2026-08-13T18:10:00Z,Scheduled,Rate Field,Cincinnati Reds @ Chicago White Sox,Away,682829,Elly De La Cruz,Cincinnati Reds,Chicago White Sox,SS,S,No,,100,448,395,106,18,5,20,67,56,48,2,119,0.268,0.348,0.491,0.839,11,48,40,7,2,0.175,0.0417,24,108,92,23,5,0.25,0.0463,464,119,8.1,32.7,41.0,28.1,29.2,14.2,29.8,30.6,31.5,8.1,4.0,8.1,53.6,86.2,13.2,0.676,74.8,99.2,116.1,57.6,14.4,14.7,47.7,44.6,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,44.6,Below Average,0.985,Good,6.7,29.4,98.6,0.64,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.79,11.79,Strong positive regression,Below Average Contact-First Profile profile. 8.1% barrel rate; 86.2 mph average exit velocity; 29.8% air-ball rate; 30.6% pull-air rate; 8.1% HR-launch rate.,0.0446,0.042,4.15,16,4,19.8,0.81,81.0,Near normal interval,663436,Davis Martin,R,Switch vs RHP,23,23,123.0,4.17,1.33,10,0.73,7.9,2.78,689,4.8,27.7,11.3,41.1,31.3,83.4,96.4,117.2,0.545,10,58.1,98.4,0.695,8.8,4-Seam Fastball,L,LHB vs RHP,44.0,321,0.246,0.33,0.433,0.763,12,35,85,0.0374,7.5,0.696,305,0.023,5.9,0.583,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,0,48.6,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,393,4-Seam Fastball,29.516539440203562,116,Sinker,21.374045801526716,84,Curveball,17.048346055979643,67,Cutter,11.195928753180661,44.0,Changeup,10.687022900763358,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.016,0.973,51.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.0,34.9,58.1,40.5,50.0,45.0,46.9,4.98,1.017,0.941,1.035,1.0,0.985,0.985,1.0,16.3,9.83,85.0,30.7,D,Lineup unconfirmed,Slider,10.178117048346056,40.0,,,
29,2026-08-13,823669,2026-08-13T23:30:00Z,Scheduled,Field of Dreams,Philadelphia Phillies @ Minnesota Twins,Home,663616,Trevor Larnach,Minnesota Twins,Philadelphia Phillies,LF,L,No,,100,362,318,86,19,1,10,50,42,40,3,64,0.27,0.357,0.431,0.788,10,39,36,5,2,0.139,0.0513,20,71,65,13,3,0.2,0.0423,429,88,6.9,28.7,50.9,27.7,21.5,12.1,25.9,50.0,31.2,8.5,5.6,8.5,39.1,83.9,10.5,0.487,70.1,96.6,112.4,21.9,12.4,7.1,42.1,38.7,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.7,Below Average,0.968,Good,8.0,47.1,97.2,0.459,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.03,17.03,Strong positive regression,Below Average Pull Power profile. 6.9% barrel rate; 83.9 mph average exit velocity; 25.9% air-ball rate; 50.0% pull-air rate; 8.5% HR-launch rate.,0.0276,0.0287,3.99,24,7,31.8,0.75,75.5,Recently homered,605400,Aaron Nola,R,LHB vs RHP,24,24,125.0,5.47,1.45,29,2.09,9.29,3.1,671,6.6,26.4,15.8,47.4,29.8,81.9,95.8,113.9,0.577,29,24.6,99.6,0.406,6.5,Knuckle Curve,L,LHB vs RHP,40.1,313,0.286,0.371,0.449,0.82,8,34,53,0.0256,6.4,0.513,341,0.0528,6.4,0.582,6,6,0,0/6,0.0,0.0,0.0,0.0,0,0,2,33.7,Slight Pitcher Advantage,Below average,35.0,5,Pitch-level Statcast · last 5 MLB games,469,Knuckle Curve,28.571428571428573,134,Changeup,25.15991471215352,118,4-Seam Fastball,24.520255863539447,115,Sinker,14.925373134328359,70.0,Cutter,6.609808102345416,31.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.949,0.991,53.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.1,46.5,24.6,57.0,50.0,45.0,46.4,4.91,1.258,1.158,1.025,1.0,0.968,0.968,1.0,10.97,9.31,82.7,28.6,F,Lineup unconfirmed,Slider,0.21321961620469082,1.0,,,
30,2026-08-13,823829,2026-08-13T17:10:00Z,Scheduled,loanDepot park,Pittsburgh Pirates @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,Pittsburgh Pirates,LF,R,No,,90,325,293,66,13,1,17,33,46,30,1,90,0.225,0.298,0.451,0.749,10,42,37,5,1,0.135,0.0238,23,97,90,18,4,0.2,0.0412,344,97,8.5,31.8,46.1,30.2,23.7,16.0,27.0,49.9,27.5,10.2,5.0,10.2,48.8,85.4,14.6,0.651,72.2,97.8,110.9,45.9,14.7,9.9,60.8,47.7,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.7,Below Average,0.994,Good,9.3,52.4,97.7,0.614,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.58,9.58,Strong positive regression,Below Average Pull Power profile. 8.5% barrel rate; 85.4 mph average exit velocity; 27.0% air-ball rate; 49.9% pull-air rate; 10.2% HR-launch rate.,0.0523,0.0468,3.99,0,0,17.2,0.0,0.0,Very recent HR,677952,Braxton Ashcraft,R,RHB vs RHP,23,23,132.1,4.08,1.16,19,1.29,9.86,2.18,712,3.9,25.7,13.2,36.8,25.7,83.8,95.6,113.1,0.517,19,54.5,95.1,0.682,7.6,4-Seam Fastball,R,RHB vs RHP,33.9,208,0.215,0.279,0.377,0.656,7,17,62,0.0337,7.6,0.611,228,0.0263,3.0,0.426,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,43.3,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,34.375,143,Curveball,27.884615384615383,116,Slider,23.076923076923077,96,Sinker,10.817307692307692,45.0,Split-Finger,3.8461538461538463,16.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.009,0.964,53.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.9,27.2,54.5,65.7,39.2,45.0,46.4,4.9,0.87,1.03,0.985,1.0,0.994,0.994,0.98,17.42,8.96,83.0,27.4,F,Lineup unconfirmed,,,,,,
31,2026-08-13,823669,2026-08-13T23:30:00Z,Scheduled,Field of Dreams,Philadelphia Phillies @ Minnesota Twins,Home,680777,Ryan Jeffers,Minnesota Twins,Philadelphia Phillies,C,R,No,,59,240,203,57,11,1,10,37,40,33,2,39,0.281,0.385,0.493,0.878,11,46,40,9,1,0.225,0.0217,20,83,73,19,3,0.26,0.0361,324,119,5.4,24.6,41.9,29.7,28.5,13.3,24.2,41.7,27.9,6.9,4.0,6.9,57.2,83.0,18.6,0.512,70.9,95.6,112.2,34.5,11.6,10.4,47.6,34.5,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.5,Weak,0.957,Good,3.4,44.0,94.6,0.441,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.0,6.0,Strong positive regression,Weak Contact-First Profile profile. 5.4% barrel rate; 83.0 mph average exit velocity; 24.2% air-ball rate; 41.7% pull-air rate; 6.9% HR-launch rate.,0.0417,0.0384,4.17,36,10,20.3,1.77,177.3,Above normal drought,605400,Aaron Nola,R,RHB vs RHP,24,24,125.0,5.47,1.45,29,2.09,9.29,3.1,671,6.6,26.4,15.8,47.4,29.8,81.9,95.8,113.9,0.577,29,39.4,66.9,0.554,6.5,4-Seam Fastball,R,RHB vs RHP,49.2,150,0.258,0.34,0.492,0.832,8,15,27,0.0533,6.7,0.552,204,0.0539,6.8,0.568,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,0,44.4,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,469,Knuckle Curve,28.571428571428573,134,Changeup,25.15991471215352,118,4-Seam Fastball,24.520255863539447,115,Sinker,14.925373134328359,70.0,Cutter,6.609808102345416,31.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.979,0.991,49.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.2,46.5,39.4,38.6,50.0,45.0,46.0,4.85,0.894,1.158,0.985,1.0,0.957,0.957,1.035,15.08,9.32,75.8,33.6,D,Lineup unconfirmed,Slider,0.21321961620469082,1.0,,,
32,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Home,686611,Dylan Crews,Washington Nationals,Chicago Cubs,RF,R,No,,70,289,262,56,10,0,10,39,26,20,7,69,0.214,0.287,0.366,0.653,12,50,48,8,1,0.167,0.02,23,100,87,19,4,0.218,0.04,341,107,6.8,26.7,44.6,29.3,25.4,17.4,30.0,45.3,31.4,9.1,6.6,9.1,48.1,83.6,19.3,0.604,72.2,95.4,110.7,37.4,11.1,9.2,44.9,40.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.3,Below Average,0.973,Good,8.4,48.5,94.6,0.642,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.99,10.99,Strong positive regression,Below Average Pull Power profile. 6.8% barrel rate; 83.6 mph average exit velocity; 30.0% air-ball rate; 45.3% pull-air rate; 9.1% HR-launch rate.,0.0346,0.0338,3.93,5,1,26.2,0.19,19.1,Very recent HR,592332,Kevin Gausman,R,RHB vs RHP,24,24,134.1,4.29,1.26,16,1.07,8.78,2.48,772,4.4,23.2,13.0,39.5,31.3,81.3,94.3,112.4,0.528,16,60.0,99.9,0.717,8.7,4-Seam Fastball,R,RHB vs RHP,35.2,187,0.175,0.246,0.292,0.538,5,10,47,0.0267,4.8,0.534,246,0.0366,5.3,0.584,0,0,0,0/0,,,,,0,0,0,46.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,481,4-Seam Fastball,51.975051975051976,250,Split-Finger,37.83783783783784,182,Slider,10.187110187110187,49,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.02,0.969,48.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.2,29.4,60.0,54.2,50.0,45.0,46.0,4.84,0.943,0.995,0.985,1.0,0.973,0.973,0.98,12.65,7.66,80.6,23.6,F,Lineup unconfirmed,,,,,,
