player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_pass_tds,model_version
00-0036945,Justin Fields,KC,SEA,QB,2026,PRE,3,5,0.01,VERY LOW,0.33,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,TB,QB,2026,PRE,3,1,59.56,ELITE,1.067,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,TB,QB,2026,PRE,3,2,28.08,ELITE,1.067,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,TB,QB,2026,PRE,3,3,11.99,ELITE,1.067,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,TB,QB,2026,PRE,3,4,4.7,ELITE,1.067,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,TB,QB,2026,PRE,3,5,1.57,ELITE,1.067,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LV,QB,2026,PRE,3,1,43.45,ELITE,0.627,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LV,QB,2026,PRE,3,2,14.39,ELITE,0.627,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LV,QB,2026,PRE,3,3,3.67,ELITE,0.627,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LV,QB,2026,PRE,3,4,0.97,ELITE,0.627,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LV,QB,2026,PRE,3,5,0.19,VERY LOW,0.627,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,LAR,QB,2026,PRE,3,1,13.4,ELITE,0.15,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,LAR,QB,2026,PRE,3,2,1.49,ELITE,0.15,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,LAR,QB,2026,PRE,3,3,0.13,VERY LOW,0.15,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,LAR,QB,2026,PRE,3,4,0.02,VERY LOW,0.15,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,LAR,QB,2026,PRE,3,5,0.0,VERY LOW,0.15,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DAL,QB,2026,PRE,3,1,22.91,ELITE,0.273,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DAL,QB,2026,PRE,3,2,3.75,ELITE,0.273,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DAL,QB,2026,PRE,3,3,0.57,LEAN,0.273,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DAL,QB,2026,PRE,3,4,0.07,VERY LOW,0.273,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DAL,QB,2026,PRE,3,5,0.01,VERY LOW,0.273,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NO,QB,2026,PRE,3,1,35.14,ELITE,0.477,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NO,QB,2026,PRE,3,2,9.61,ELITE,0.477,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NO,QB,2026,PRE,3,3,2.27,ELITE,0.477,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NO,QB,2026,PRE,3,4,0.52,LEAN,0.477,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NO,QB,2026,PRE,3,5,0.1,VERY LOW,0.477,NFL_PASS_TD_V1
00-0037324,Chris Oladokun,KC,SEA,QB,2026,PRE,3,1,24.39,ELITE,0.301,NFL_PASS_TD_V1
00-0037324,Chris Oladokun,KC,SEA,QB,2026,PRE,3,2,5.01,ELITE,0.301,NFL_PASS_TD_V1
00-0037324,Chris Oladokun,KC,SEA,QB,2026,PRE,3,3,0.65,SOLID,0.301,NFL_PASS_TD_V1
00-0037324,Chris Oladokun,KC,SEA,QB,2026,PRE,3,4,0.07,VERY LOW,0.301,NFL_PASS_TD_V1
00-0037324,Chris Oladokun,KC,SEA,QB,2026,PRE,3,5,0.0,VERY LOW,0.301,NFL_PASS_TD_V1
00-0037327,Skylar Thompson,BAL,WAS,QB,2026,PRE,3,1,25.57,ELITE,0.314,NFL_PASS_TD_V1
00-0037327,Skylar Thompson,BAL,WAS,QB,2026,PRE,3,2,4.86,ELITE,0.314,NFL_PASS_TD_V1
00-0037327,Skylar Thompson,BAL,WAS,QB,2026,PRE,3,3,0.77,HIGH,0.314,NFL_PASS_TD_V1
00-0037327,Skylar Thompson,BAL,WAS,QB,2026,PRE,3,4,0.14,VERY LOW,0.314,NFL_PASS_TD_V1
00-0037327,Skylar Thompson,BAL,WAS,QB,2026,PRE,3,5,0.02,VERY LOW,0.314,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LV,QB,2026,PRE,3,1,57.45,ELITE,1.006,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LV,QB,2026,PRE,3,2,26.47,ELITE,1.006,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LV,QB,2026,PRE,3,3,10.63,ELITE,1.006,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LV,QB,2026,PRE,3,4,4.03,ELITE,1.006,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LV,QB,2026,PRE,3,5,1.44,ELITE,1.006,NFL_PASS_TD_V1
00-0038102,Kenny Pickett,CAR,HOU,QB,2026,PRE,3,1,9.53,ELITE,0.101,NFL_PASS_TD_V1
00-0038102,Kenny Pickett,CAR,HOU,QB,2026,PRE,3,2,0.52,LEAN,0.101,NFL_PASS_TD_V1
00-0038102,Kenny Pickett,CAR,HOU,QB,2026,PRE,3,3,0.04,VERY LOW,0.101,NFL_PASS_TD_V1
00-0038102,Kenny Pickett,CAR,HOU,QB,2026,PRE,3,4,0.01,VERY LOW,0.101,NFL_PASS_TD_V1
00-0038102,Kenny Pickett,CAR,HOU,QB,2026,PRE,3,5,0.0,VERY LOW,0.101,NFL_PASS_TD_V1
00-0038108,Bailey Zappe,NYJ,NYG,QB,2026,PRE,3,1,31.34,ELITE,0.406,NFL_PASS_TD_V1
00-0038108,Bailey Zappe,NYJ,NYG,QB,2026,PRE,3,2,7.37,ELITE,0.406,NFL_PASS_TD_V1
00-0038108,Bailey Zappe,NYJ,NYG,QB,2026,PRE,3,3,1.59,ELITE,0.406,NFL_PASS_TD_V1
00-0038108,Bailey Zappe,NYJ,NYG,QB,2026,PRE,3,4,0.27,LOW,0.406,NFL_PASS_TD_V1
00-0038108,Bailey Zappe,NYJ,NYG,QB,2026,PRE,3,5,0.06,VERY LOW,0.406,NFL_PASS_TD_V1
00-0038128,Malik Willis,MIA,ATL,QB,2026,PRE,3,1,26.39,ELITE,0.324,NFL_PASS_TD_V1
00-0038128,Malik Willis,MIA,ATL,QB,2026,PRE,3,2,5.04,ELITE,0.324,NFL_PASS_TD_V1
00-0038128,Malik Willis,MIA,ATL,QB,2026,PRE,3,3,0.83,VERY HIGH,0.324,NFL_PASS_TD_V1
00-0038128,Malik Willis,MIA,ATL,QB,2026,PRE,3,4,0.13,VERY LOW,0.324,NFL_PASS_TD_V1
00-0038128,Malik Willis,MIA,ATL,QB,2026,PRE,3,5,0.03,VERY LOW,0.324,NFL_PASS_TD_V1
00-0038391,Sean Clifford,CIN,PHI,QB,2026,PRE,3,1,1.85,ELITE,0.019,NFL_PASS_TD_V1
00-0038391,Sean Clifford,CIN,PHI,QB,2026,PRE,3,2,0.02,VERY LOW,0.019,NFL_PASS_TD_V1
00-0038391,Sean Clifford,CIN,PHI,QB,2026,PRE,3,3,0.0,VERY LOW,0.019,NFL_PASS_TD_V1
00-0038391,Sean Clifford,CIN,PHI,QB,2026,PRE,3,4,0.0,VERY LOW,0.019,NFL_PASS_TD_V1
00-0038391,Sean Clifford,CIN,PHI,QB,2026,PRE,3,5,0.0,VERY LOW,0.019,NFL_PASS_TD_V1
00-0038400,Tanner McKee,PHI,CIN,QB,2026,PRE,3,1,47.64,ELITE,0.745,NFL_PASS_TD_V1
00-0038400,Tanner McKee,PHI,CIN,QB,2026,PRE,3,2,18.39,ELITE,0.745,NFL_PASS_TD_V1
00-0038400,Tanner McKee,PHI,CIN,QB,2026,PRE,3,3,5.84,ELITE,0.745,NFL_PASS_TD_V1
00-0038400,Tanner McKee,PHI,CIN,QB,2026,PRE,3,4,1.82,ELITE,0.745,NFL_PASS_TD_V1
00-0038400,Tanner McKee,PHI,CIN,QB,2026,PRE,3,5,0.56,LEAN,0.745,NFL_PASS_TD_V1
00-0038416,Tyson Bagent,CHI,TEN,QB,2026,PRE,3,1,15.72,ELITE,0.178,NFL_PASS_TD_V1
00-0038416,Tyson Bagent,CHI,TEN,QB,2026,PRE,3,2,1.86,ELITE,0.178,NFL_PASS_TD_V1
00-0038416,Tyson Bagent,CHI,TEN,QB,2026,PRE,3,3,0.16,VERY LOW,0.178,NFL_PASS_TD_V1
00-0038416,Tyson Bagent,CHI,TEN,QB,2026,PRE,3,4,0.03,VERY LOW,0.178,NFL_PASS_TD_V1
00-0038416,Tyson Bagent,CHI,TEN,QB,2026,PRE,3,5,0.01,VERY LOW,0.178,NFL_PASS_TD_V1
00-0038476,Tommy DeVito,NE,CLE,QB,2026,PRE,3,1,29.98,ELITE,0.38,NFL_PASS_TD_V1
00-0038476,Tommy DeVito,NE,CLE,QB,2026,PRE,3,2,6.44,ELITE,0.38,NFL_PASS_TD_V1
00-0038476,Tommy DeVito,NE,CLE,QB,2026,PRE,3,3,1.29,ELITE,0.38,NFL_PASS_TD_V1
00-0038476,Tommy DeVito,NE,CLE,QB,2026,PRE,3,4,0.22,VERY LOW,0.38,NFL_PASS_TD_V1
00-0038476,Tommy DeVito,NE,CLE,QB,2026,PRE,3,5,0.07,VERY LOW,0.38,NFL_PASS_TD_V1
00-0038550,Hendon Hooker,TEN,CHI,QB,2026,PRE,3,1,4.8,ELITE,0.05,NFL_PASS_TD_V1
00-0038550,Hendon Hooker,TEN,CHI,QB,2026,PRE,3,2,0.24,VERY LOW,0.05,NFL_PASS_TD_V1
00-0038550,Hendon Hooker,TEN,CHI,QB,2026,PRE,3,3,0.0,VERY LOW,0.05,NFL_PASS_TD_V1
00-0038550,Hendon Hooker,TEN,CHI,QB,2026,PRE,3,4,0.0,VERY LOW,0.05,NFL_PASS_TD_V1
00-0038550,Hendon Hooker,TEN,CHI,QB,2026,PRE,3,5,0.0,VERY LOW,0.05,NFL_PASS_TD_V1
00-0038579,Aidan O'Connell,LV,SF,QB,2026,PRE,3,1,38.68,ELITE,0.54,NFL_PASS_TD_V1
00-0038579,Aidan O'Connell,LV,SF,QB,2026,PRE,3,2,11.52,ELITE,0.54,NFL_PASS_TD_V1
00-0038579,Aidan O'Connell,LV,SF,QB,2026,PRE,3,3,2.89,ELITE,0.54,NFL_PASS_TD_V1
00-0038579,Aidan O'Connell,LV,SF,QB,2026,PRE,3,4,0.72,HIGH,0.54,NFL_PASS_TD_V1
00-0038579,Aidan O'Connell,LV,SF,QB,2026,PRE,3,5,0.14,VERY LOW,0.54,NFL_PASS_TD_V1
00-0038658,Adrian Martinez,SF,LV,QB,2026,PRE,3,1,40.34,ELITE,0.582,NFL_PASS_TD_V1
00-0038658,Adrian Martinez,SF,LV,QB,2026,PRE,3,2,12.83,ELITE,0.582,NFL_PASS_TD_V1
00-0038658,Adrian Martinez,SF,LV,QB,2026,PRE,3,3,3.67,ELITE,0.582,NFL_PASS_TD_V1
00-0038658,Adrian Martinez,SF,LV,QB,2026,PRE,3,4,1.08,ELITE,0.582,NFL_PASS_TD_V1
00-0038658,Adrian Martinez,SF,LV,QB,2026,PRE,3,5,0.23,VERY LOW,0.582,NFL_PASS_TD_V1
00-0039107,Stetson Bennett,LAR,LAC,QB,2026,PRE,3,1,38.0,ELITE,0.527,NFL_PASS_TD_V1
00-0039107,Stetson Bennett,LAR,LAC,QB,2026,PRE,3,2,10.85,ELITE,0.527,NFL_PASS_TD_V1
00-0039107,Stetson Bennett,LAR,LAC,QB,2026,PRE,3,3,2.87,ELITE,0.527,NFL_PASS_TD_V1
00-0039107,Stetson Bennett,LAR,LAC,QB,2026,PRE,3,4,0.81,VERY HIGH,0.527,NFL_PASS_TD_V1
00-0039107,Stetson Bennett,LAR,LAC,QB,2026,PRE,3,5,0.17,VERY LOW,0.527,NFL_PASS_TD_V1
00-0039150,Bryce Young,CAR,HOU,QB,2026,PRE,3,1,47.74,ELITE,0.736,NFL_PASS_TD_V1
00-0039150,Bryce Young,CAR,HOU,QB,2026,PRE,3,2,17.85,ELITE,0.736,NFL_PASS_TD_V1
00-0039150,Bryce Young,CAR,HOU,QB,2026,PRE,3,3,5.72,ELITE,0.736,NFL_PASS_TD_V1
00-0039150,Bryce Young,CAR,HOU,QB,2026,PRE,3,4,1.73,ELITE,0.736,NFL_PASS_TD_V1
00-0039150,Bryce Young,CAR,HOU,QB,2026,PRE,3,5,0.43,COIN FLIP,0.736,NFL_PASS_TD_V1
00-0039152,Will Levis,TEN,CHI,QB,2026,PRE,3,1,36.26,ELITE,0.491,NFL_PASS_TD_V1
00-0039152,Will Levis,TEN,CHI,QB,2026,PRE,3,2,9.65,ELITE,0.491,NFL_PASS_TD_V1
00-0039152,Will Levis,TEN,CHI,QB,2026,PRE,3,3,2.45,ELITE,0.491,NFL_PASS_TD_V1
00-0039152,Will Levis,TEN,CHI,QB,2026,PRE,3,4,0.64,SOLID,0.491,NFL_PASS_TD_V1
00-0039152,Will Levis,TEN,CHI,QB,2026,PRE,3,5,0.12,VERY LOW,0.491,NFL_PASS_TD_V1
00-0039163,C.J. Stroud,HOU,CAR,QB,2026,PRE,3,1,47.01,ELITE,0.721,NFL_PASS_TD_V1
00-0039163,C.J. Stroud,HOU,CAR,QB,2026,PRE,3,2,17.03,ELITE,0.721,NFL_PASS_TD_V1
00-0039163,C.J. Stroud,HOU,CAR,QB,2026,PRE,3,3,5.55,ELITE,0.721,NFL_PASS_TD_V1
00-0039163,C.J. Stroud,HOU,CAR,QB,2026,PRE,3,4,1.66,ELITE,0.721,NFL_PASS_TD_V1
00-0039163,C.J. Stroud,HOU,CAR,QB,2026,PRE,3,5,0.55,LEAN,0.721,NFL_PASS_TD_V1
00-0039164,Anthony Richardson,IND,DET,QB,2026,PRE,3,1,28.43,ELITE,0.357,NFL_PASS_TD_V1
00-0039164,Anthony Richardson,IND,DET,QB,2026,PRE,3,2,6.2,ELITE,0.357,NFL_PASS_TD_V1
00-0039164,Anthony Richardson,IND,DET,QB,2026,PRE,3,3,0.95,ELITE,0.357,NFL_PASS_TD_V1
00-0039164,Anthony Richardson,IND,DET,QB,2026,PRE,3,4,0.13,VERY LOW,0.357,NFL_PASS_TD_V1
00-0039164,Anthony Richardson,IND,DET,QB,2026,PRE,3,5,0.02,VERY LOW,0.357,NFL_PASS_TD_V1
00-0039376,Spencer Rattler,NO,DAL,QB,2026,PRE,3,1,32.31,ELITE,0.421,NFL_PASS_TD_V1
00-0039376,Spencer Rattler,NO,DAL,QB,2026,PRE,3,2,7.78,ELITE,0.421,NFL_PASS_TD_V1
00-0039376,Spencer Rattler,NO,DAL,QB,2026,PRE,3,3,1.66,ELITE,0.421,NFL_PASS_TD_V1
00-0039376,Spencer Rattler,NO,DAL,QB,2026,PRE,3,4,0.3,LOW,0.421,NFL_PASS_TD_V1
00-0039376,Spencer Rattler,NO,DAL,QB,2026,PRE,3,5,0.06,VERY LOW,0.421,NFL_PASS_TD_V1
00-0039398,Joe Milton III,DAL,NO,QB,2026,PRE,3,1,16.13,ELITE,0.186,NFL_PASS_TD_V1
00-0039398,Joe Milton III,DAL,NO,QB,2026,PRE,3,2,2.19,ELITE,0.186,NFL_PASS_TD_V1
00-0039398,Joe Milton III,DAL,NO,QB,2026,PRE,3,3,0.28,LOW,0.186,NFL_PASS_TD_V1
00-0039398,Joe Milton III,DAL,NO,QB,2026,PRE,3,4,0.01,VERY LOW,0.186,NFL_PASS_TD_V1
00-0039398,Joe Milton III,DAL,NO,QB,2026,PRE,3,5,0.0,VERY LOW,0.186,NFL_PASS_TD_V1
00-0039534,Carter Bradley,JAX,TB,QB,2026,PRE,3,1,42.96,ELITE,0.634,NFL_PASS_TD_V1
00-0039534,Carter Bradley,JAX,TB,QB,2026,PRE,3,2,14.52,ELITE,0.634,NFL_PASS_TD_V1
00-0039534,Carter Bradley,JAX,TB,QB,2026,PRE,3,3,4.16,ELITE,0.634,NFL_PASS_TD_V1
00-0039534,Carter Bradley,JAX,TB,QB,2026,PRE,3,4,1.23,ELITE,0.634,NFL_PASS_TD_V1
00-0039534,Carter Bradley,JAX,TB,QB,2026,PRE,3,5,0.37,LOW,0.634,NFL_PASS_TD_V1
00-0039677,Sam Hartman,WAS,BAL,QB,2026,PRE,3,1,38.3,ELITE,0.532,NFL_PASS_TD_V1
00-0039677,Sam Hartman,WAS,BAL,QB,2026,PRE,3,2,11.17,ELITE,0.532,NFL_PASS_TD_V1
00-0039677,Sam Hartman,WAS,BAL,QB,2026,PRE,3,3,2.91,ELITE,0.532,NFL_PASS_TD_V1
00-0039677,Sam Hartman,WAS,BAL,QB,2026,PRE,3,4,0.68,SOLID,0.532,NFL_PASS_TD_V1
00-0039677,Sam Hartman,WAS,BAL,QB,2026,PRE,3,5,0.15,VERY LOW,0.532,NFL_PASS_TD_V1
00-0039732,Bo Nix,DEN,MIN,QB,2026,PRE,3,1,51.19,ELITE,0.821,NFL_PASS_TD_V1
00-0039732,Bo Nix,DEN,MIN,QB,2026,PRE,3,2,20.68,ELITE,0.821,NFL_PASS_TD_V1
00-0039732,Bo Nix,DEN,MIN,QB,2026,PRE,3,3,7.0,ELITE,0.821,NFL_PASS_TD_V1
00-0039732,Bo Nix,DEN,MIN,QB,2026,PRE,3,4,2.31,ELITE,0.821,NFL_PASS_TD_V1
00-0039732,Bo Nix,DEN,MIN,QB,2026,PRE,3,5,0.7,HIGH,0.821,NFL_PASS_TD_V1
00-0039851,Drake Maye,NE,CLE,QB,2026,PRE,3,1,57.92,ELITE,1.006,NFL_PASS_TD_V1
00-0039851,Drake Maye,NE,CLE,QB,2026,PRE,3,2,26.27,ELITE,1.006,NFL_PASS_TD_V1
00-0039851,Drake Maye,NE,CLE,QB,2026,PRE,3,3,10.3,ELITE,1.006,NFL_PASS_TD_V1
00-0039851,Drake Maye,NE,CLE,QB,2026,PRE,3,4,3.9,ELITE,1.006,NFL_PASS_TD_V1
00-0039851,Drake Maye,NE,CLE,QB,2026,PRE,3,5,1.44,ELITE,1.006,NFL_PASS_TD_V1
00-0039910,Jayden Daniels,WAS,BAL,QB,2026,PRE,3,1,46.73,ELITE,0.718,NFL_PASS_TD_V1
00-0039910,Jayden Daniels,WAS,BAL,QB,2026,PRE,3,2,17.18,ELITE,0.718,NFL_PASS_TD_V1
00-0039910,Jayden Daniels,WAS,BAL,QB,2026,PRE,3,3,5.59,ELITE,0.718,NFL_PASS_TD_V1
00-0039910,Jayden Daniels,WAS,BAL,QB,2026,PRE,3,4,1.62,ELITE,0.718,NFL_PASS_TD_V1
00-0039910,Jayden Daniels,WAS,BAL,QB,2026,PRE,3,5,0.43,COIN FLIP,0.718,NFL_PASS_TD_V1
00-0039917,Michael Penix Jr.,ATL,MIA,QB,2026,PRE,3,1,41.19,ELITE,0.588,NFL_PASS_TD_V1
00-0039917,Michael Penix Jr.,ATL,MIA,QB,2026,PRE,3,2,12.47,ELITE,0.588,NFL_PASS_TD_V1
00-0039917,Michael Penix Jr.,ATL,MIA,QB,2026,PRE,3,3,3.71,ELITE,0.588,NFL_PASS_TD_V1
00-0039917,Michael Penix Jr.,ATL,MIA,QB,2026,PRE,3,4,1.07,ELITE,0.588,NFL_PASS_TD_V1
00-0039917,Michael Penix Jr.,ATL,MIA,QB,2026,PRE,3,5,0.24,VERY LOW,0.588,NFL_PASS_TD_V1
00-0039918,Caleb Williams,CHI,TEN,QB,2026,PRE,3,1,57.79,ELITE,1.04,NFL_PASS_TD_V1
00-0039918,Caleb Williams,CHI,TEN,QB,2026,PRE,3,2,27.89,ELITE,1.04,NFL_PASS_TD_V1
00-0039918,Caleb Williams,CHI,TEN,QB,2026,PRE,3,3,11.63,ELITE,1.04,NFL_PASS_TD_V1
00-0039918,Caleb Williams,CHI,TEN,QB,2026,PRE,3,4,4.36,ELITE,1.04,NFL_PASS_TD_V1
00-0039918,Caleb Williams,CHI,TEN,QB,2026,PRE,3,5,1.59,ELITE,1.04,NFL_PASS_TD_V1
00-0039923,J.J. McCarthy,MIN,DEN,QB,2026,PRE,3,1,40.72,ELITE,0.586,NFL_PASS_TD_V1
00-0039923,J.J. McCarthy,MIN,DEN,QB,2026,PRE,3,2,12.89,ELITE,0.586,NFL_PASS_TD_V1
00-0039923,J.J. McCarthy,MIN,DEN,QB,2026,PRE,3,3,3.72,ELITE,0.586,NFL_PASS_TD_V1
00-0039923,J.J. McCarthy,MIN,DEN,QB,2026,PRE,3,4,1.09,ELITE,0.586,NFL_PASS_TD_V1
00-0039923,J.J. McCarthy,MIN,DEN,QB,2026,PRE,3,5,0.15,VERY LOW,0.586,NFL_PASS_TD_V1
00-0040014,Kyle McCord,GB,ARI,QB,2026,PRE,3,1,52.26,ELITE,0.864,NFL_PASS_TD_V1
00-0040014,Kyle McCord,GB,ARI,QB,2026,PRE,3,2,21.51,ELITE,0.864,NFL_PASS_TD_V1
00-0040014,Kyle McCord,GB,ARI,QB,2026,PRE,3,3,8.43,ELITE,0.864,NFL_PASS_TD_V1
00-0040014,Kyle McCord,GB,ARI,QB,2026,PRE,3,4,2.83,ELITE,0.864,NFL_PASS_TD_V1
00-0040014,Kyle McCord,GB,ARI,QB,2026,PRE,3,5,0.93,ELITE,0.864,NFL_PASS_TD_V1
00-0040203,Will Howard,PIT,BUF,QB,2026,PRE,3,1,46.72,ELITE,0.726,NFL_PASS_TD_V1
00-0040203,Will Howard,PIT,BUF,QB,2026,PRE,3,2,17.67,ELITE,0.726,NFL_PASS_TD_V1
00-0040203,Will Howard,PIT,BUF,QB,2026,PRE,3,3,5.71,ELITE,0.726,NFL_PASS_TD_V1
00-0040203,Will Howard,PIT,BUF,QB,2026,PRE,3,4,1.72,ELITE,0.726,NFL_PASS_TD_V1
00-0040203,Will Howard,PIT,BUF,QB,2026,PRE,3,5,0.54,LEAN,0.726,NFL_PASS_TD_V1
00-0040206,Riley Leonard,IND,DET,QB,2026,PRE,3,1,38.02,ELITE,0.534,NFL_PASS_TD_V1
00-0040206,Riley Leonard,IND,DET,QB,2026,PRE,3,2,11.17,ELITE,0.534,NFL_PASS_TD_V1
00-0040206,Riley Leonard,IND,DET,QB,2026,PRE,3,3,3.21,ELITE,0.534,NFL_PASS_TD_V1
00-0040206,Riley Leonard,IND,DET,QB,2026,PRE,3,4,0.83,VERY HIGH,0.534,NFL_PASS_TD_V1
00-0040206,Riley Leonard,IND,DET,QB,2026,PRE,3,5,0.15,VERY LOW,0.534,NFL_PASS_TD_V1
00-0040211,Graham Mertz,HOU,CAR,QB,2026,PRE,3,1,49.54,ELITE,0.802,NFL_PASS_TD_V1
00-0040211,Graham Mertz,HOU,CAR,QB,2026,PRE,3,2,19.72,ELITE,0.802,NFL_PASS_TD_V1
00-0040211,Graham Mertz,HOU,CAR,QB,2026,PRE,3,3,7.06,ELITE,0.802,NFL_PASS_TD_V1
00-0040211,Graham Mertz,HOU,CAR,QB,2026,PRE,3,4,2.58,ELITE,0.802,NFL_PASS_TD_V1
00-0040211,Graham Mertz,HOU,CAR,QB,2026,PRE,3,5,0.86,VERY HIGH,0.802,NFL_PASS_TD_V1
00-0040222,Cam Miller,MIA,ATL,QB,2026,PRE,3,1,52.74,ELITE,0.881,NFL_PASS_TD_V1
00-0040222,Cam Miller,MIA,ATL,QB,2026,PRE,3,2,22.54,ELITE,0.881,NFL_PASS_TD_V1
00-0040222,Cam Miller,MIA,ATL,QB,2026,PRE,3,3,8.55,ELITE,0.881,NFL_PASS_TD_V1
00-0040222,Cam Miller,MIA,ATL,QB,2026,PRE,3,4,2.88,ELITE,0.881,NFL_PASS_TD_V1
00-0040222,Cam Miller,MIA,ATL,QB,2026,PRE,3,5,1.02,ELITE,0.881,NFL_PASS_TD_V1
00-0040234,Quinn Ewers,MIA,ATL,QB,2026,PRE,3,1,44.6,ELITE,0.665,NFL_PASS_TD_V1
00-0040234,Quinn Ewers,MIA,ATL,QB,2026,PRE,3,2,15.39,ELITE,0.665,NFL_PASS_TD_V1
00-0040234,Quinn Ewers,MIA,ATL,QB,2026,PRE,3,3,4.82,ELITE,0.665,NFL_PASS_TD_V1
00-0040234,Quinn Ewers,MIA,ATL,QB,2026,PRE,3,4,1.32,ELITE,0.665,NFL_PASS_TD_V1
00-0040234,Quinn Ewers,MIA,ATL,QB,2026,PRE,3,5,0.37,LOW,0.665,NFL_PASS_TD_V1
00-0040398,Brady Cook,NYJ,NYG,QB,2026,PRE,3,1,31.29,ELITE,0.402,NFL_PASS_TD_V1
00-0040398,Brady Cook,NYJ,NYG,QB,2026,PRE,3,2,7.07,ELITE,0.402,NFL_PASS_TD_V1
00-0040398,Brady Cook,NYJ,NYG,QB,2026,PRE,3,3,1.52,ELITE,0.402,NFL_PASS_TD_V1
00-0040398,Brady Cook,NYJ,NYG,QB,2026,PRE,3,4,0.24,VERY LOW,0.402,NFL_PASS_TD_V1
00-0040398,Brady Cook,NYJ,NYG,QB,2026,PRE,3,5,0.04,VERY LOW,0.402,NFL_PASS_TD_V1
00-0040415,Connor Bazelak,TB,JAX,QB,2026,PRE,3,1,51.01,ELITE,0.835,NFL_PASS_TD_V1
00-0040415,Connor Bazelak,TB,JAX,QB,2026,PRE,3,2,20.95,ELITE,0.835,NFL_PASS_TD_V1
00-0040415,Connor Bazelak,TB,JAX,QB,2026,PRE,3,3,7.6,ELITE,0.835,NFL_PASS_TD_V1
00-0040415,Connor Bazelak,TB,JAX,QB,2026,PRE,3,4,2.7,ELITE,0.835,NFL_PASS_TD_V1
00-0040415,Connor Bazelak,TB,JAX,QB,2026,PRE,3,5,0.88,VERY HIGH,0.835,NFL_PASS_TD_V1
00-0040464,DJ Uiagalelei,LAC,LAR,QB,2026,PRE,3,1,50.04,ELITE,0.821,NFL_PASS_TD_V1
00-0040464,DJ Uiagalelei,LAC,LAR,QB,2026,PRE,3,2,20.64,ELITE,0.821,NFL_PASS_TD_V1
00-0040464,DJ Uiagalelei,LAC,LAR,QB,2026,PRE,3,3,7.54,ELITE,0.821,NFL_PASS_TD_V1
00-0040464,DJ Uiagalelei,LAC,LAR,QB,2026,PRE,3,4,2.69,ELITE,0.821,NFL_PASS_TD_V1
00-0040464,DJ Uiagalelei,LAC,LAR,QB,2026,PRE,3,5,0.83,VERY HIGH,0.821,NFL_PASS_TD_V1
00-0040494,Max Brosmer,MIN,DEN,QB,2026,PRE,3,1,16.02,ELITE,0.186,NFL_PASS_TD_V1
00-0040494,Max Brosmer,MIN,DEN,QB,2026,PRE,3,2,2.25,ELITE,0.186,NFL_PASS_TD_V1
00-0040494,Max Brosmer,MIN,DEN,QB,2026,PRE,3,3,0.28,LOW,0.186,NFL_PASS_TD_V1
00-0040494,Max Brosmer,MIN,DEN,QB,2026,PRE,3,4,0.05,VERY LOW,0.186,NFL_PASS_TD_V1
00-0040494,Max Brosmer,MIN,DEN,QB,2026,PRE,3,5,0.0,VERY LOW,0.186,NFL_PASS_TD_V1
00-0040589,Kurtis Rourke,SF,LV,QB,2026,PRE,3,1,48.75,ELITE,0.77,NFL_PASS_TD_V1
00-0040589,Kurtis Rourke,SF,LV,QB,2026,PRE,3,2,18.75,ELITE,0.77,NFL_PASS_TD_V1
00-0040589,Kurtis Rourke,SF,LV,QB,2026,PRE,3,3,6.61,ELITE,0.77,NFL_PASS_TD_V1
00-0040589,Kurtis Rourke,SF,LV,QB,2026,PRE,3,4,1.94,ELITE,0.77,NFL_PASS_TD_V1
