Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
33,2026-08-05,824158,2026-08-05T18:10:00Z,Final,Daikin Park,Toronto Blue Jays @ Houston Astros,Home,701358,Cam Smith,Houston Astros,Toronto Blue Jays,RF,R,Yes,7.0,114,419,374,81,15,2,13,46,40,34,6,101,0.217,0.289,0.372,0.661,12,44,40,11,1,0.275,0.0227,23,76,68,12,2,0.176,0.0263,543,109,5.5,29.6,40.4,28.4,30.5,13.3,23.3,39.1,24.6,6.1,2.9,6.1,41.6,83.6,19.3,0.52,76.0,97.3,113.4,72.5,10.3,18.3,49.2,38.4,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,38.4,Below Average,0.968,Good,3.7,41.7,97.9,0.386,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.61,13.61,Strong positive regression,Below Average Contact-First Profile profile. 5.5% barrel rate; 83.6 mph average exit velocity; 23.3% air-ball rate; 39.1% pull-air rate; 6.1% HR-launch rate.,0.031,0.0312,4.02,36,11,28.8,1.25,125.1,Near normal interval,592791,Jameson Taillon,R,RHB vs RHP,16,16,80.0,5.96,1.39,26,2.93,8.1,3.26,409.0,9.0,24.0,22.5,47.4,34.5,82.6,95.3,112.4,0.699,25.0,45.6,99.7,0.603,7.2,4-Seam Fastball,R,RHB vs RHP,52.0,309,0.227,0.292,0.374,0.666,9,23,76,0.0291,6.7,0.626,156,0.0705,8.2,0.645,22,21,6,6/21,0.286,0.318,0.286,0.604,0,1,3,42.7,Slight Pitcher Advantage,Below average,16.5,5,Pitch-level Statcast · last 5 MLB games,353,4-Seam Fastball,24.362606232294617,86.0,Changeup,21.246458923512748,75.0,Sweeper,21.246458923512748,75.0,Cutter,11.614730878186968,41.0,Curveball,11.331444759206798,40.0,Roof Closed,73.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,0.991,1.015,50.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.0,60.9,45.6,43.8,50.0,56.0,51.9,5.93,0.912,1.2,0.985,1.0,0.968,0.968,1.0,11.98,8.91,95.0,30.0,D,Good,Sinker,10.19830028328612,36.0,,,
34,2026-08-05,824322,2026-08-05T19:10:00Z,Final,Coors Field,Tampa Bay Rays @ Colorado Rockies,Away,666018,Jonathan Aranda,Tampa Bay Rays,Colorado Rockies,1B,L,Yes,2.0,111,484,414,118,19,0,14,55,71,55,8,111,0.285,0.374,0.432,0.806,11,49,47,13,0,0.277,0.0,24,104,96,28,1,0.292,0.0096,650,159,4.9,23.6,42.1,22.6,35.0,13.8,26.9,37.4,34.2,6.6,3.0,6.6,33.7,83.6,20.4,0.62,68.4,94.5,110.3,10.9,11.8,4.3,46.3,28.5,Weak,2.0,Contact-First Profile,A-,Elevated power plane,28.5,Weak,0.94,Good,5.0,34.1,94.3,0.62,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.52,15.52,Strong positive regression,Weak Contact-First Profile profile. 4.9% barrel rate; 83.6 mph average exit velocity; 26.9% air-ball rate; 37.4% pull-air rate; 6.6% HR-launch rate.,0.0289,0.0295,4.65,74,18,29.6,2.5,250.2,Very long drought,608372,Tomoyuki Sugano,R,LHB vs RHP,20,20,107.2,4.51,1.26,22,1.84,5.1,2.17,576.0,9.0,30.4,18.2,43.8,31.8,85.1,97.9,116.7,0.67,21.0,44.9,99.8,0.64,5.0,Split-Finger,L,LHB vs RHP,56.1,338,0.298,0.385,0.488,0.873,13,39,72,0.0385,5.3,0.654,229,0.0655,10.0,0.73,6,6,2,2/6,0.333,0.333,0.833,1.166,1,0,1,54.0,Neutral Matchup,Average,65.0,5,Pitch-level Statcast · last 5 MLB games,423,Split-Finger,25.53191489361702,108.0,Sinker,21.513002364066192,91.0,4-Seam Fastball,17.257683215130022,73.0,Cutter,12.293144208037825,52.0,Slider,9.21985815602837,39.0,Partly Cloudy,69.0,"10 mph, In From CF",10.0,No,118.0,1.18,0.933,67.6,0.99,1.015,48.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.1,59.2,44.9,32.6,67.6,86.0,51.9,5.93,0.758,1.118,1.025,1.0,0.94,0.94,1.06,13.01,8.88,95.0,37.9,D+,Good,Sweeper,8.51063829787234,36.0,Curveball,5.673758865248227,24.0
35,2026-08-05,823429,2026-08-05T22:40:00Z,In Progress,Citizens Bank Park,Washington Nationals @ Philadelphia Phillies,Away,682928,CJ Abrams,Washington Nationals,Philadelphia Phillies,SS,L,Yes,1.0,112,475,416,119,22,2,28,70,85,42,11,107,0.286,0.362,0.55,0.912,13,52,45,13,4,0.289,0.0769,24,102,88,29,9,0.33,0.0882,600,118,7.3,28.7,50.9,23.7,25.2,16.7,28.3,50.9,30.2,9.7,7.0,9.7,77.3,83.8,20.0,0.669,70.5,96.5,109.4,27.5,14.9,9.4,56.4,44.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.9,Below Average,0.986,Good,7.6,47.1,97.3,0.766,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.35,12.35,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 83.8 mph average exit velocity; 28.3% air-ball rate; 50.9% pull-air rate; 9.7% HR-launch rate.,0.0589,0.0535,4.75,16,5,14.9,1.08,107.7,Near normal interval,691725,Andrew Painter,R,LHB vs RHP,16,14,72.1,6.72,1.62,15,1.87,7.47,3.48,432.0,5.1,23.1,15.3,40.7,27.3,81.3,94.2,113.0,0.586,15.0,42.1,100.0,0.59,6.1,4-Seam Fastball,L,LHB vs RHP,55.2,328,0.299,0.387,0.594,0.982,23,34,62,0.0701,8.3,0.651,198,0.0455,4.9,0.576,4,3,1,1/3,0.333,0.5,0.333,0.833,0,0,0,49.2,Neutral Matchup,Average,48.2,5,Pitch-level Statcast · last 5 MLB games,389,4-Seam Fastball,26.99228791773779,105.0,Slider,24.67866323907455,96.0,Sweeper,16.452442159383033,64.0,Split-Finger,14.652956298200515,57.0,Sinker,7.197943444730077,28.0,Overcast,81.0,"7 mph, Out To LF",7.0,No,108.0,1.08,1.065,78.8,0.984,0.976,58.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.2,34.8,42.1,56.5,78.8,92.0,51.4,5.82,1.213,1.123,1.025,1.03,0.986,1.015,1.0,22.99,18.51,95.0,48.3,C,Good,Curveball,6.683804627249358,26.0,Changeup,3.341902313624679,13.0
36,2026-08-05,824646,2026-08-05T18:20:00Z,Final,Wrigley Field,Los Angeles Dodgers @ Chicago Cubs,Home,691718,Pete Crow-Armstrong,Chicago Cubs,Los Angeles Dodgers,CF,L,Yes,1.0,115,506,431,124,22,7,26,78,69,60,11,134,0.288,0.386,0.552,0.938,13,61,52,17,5,0.327,0.082,25,116,95,26,7,0.274,0.0603,651,152,7.4,28.7,57.2,24.1,18.7,15.1,26.0,62.3,29.2,8.8,5.4,8.8,47.7,83.5,22.1,0.684,72.3,96.5,115.6,45.7,12.0,13.9,45.5,47.8,Below Average,3.0,Pull Power,A-,Elevated power plane,47.8,Below Average,0.994,Good,7.2,66.7,95.5,0.685,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.96,18.96,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 83.5 mph average exit velocity; 26.0% air-ball rate; 62.3% pull-air rate; 8.8% HR-launch rate.,0.0514,0.0477,4.69,0,0,16.6,0.0,0.0,Very recent HR,641778,Eric Lauer,L,LHB vs LHP,18,15,92.0,4.89,1.26,22,2.15,5.58,2.84,554.0,6.1,20.8,18.8,39.2,27.4,81.2,92.9,114.5,0.554,20.0,49.0,99.9,0.651,6.5,4-Seam Fastball,L,LHB vs LHP,33.6,164,0.287,0.409,0.456,0.864,5,22,45,0.0305,3.7,0.547,80,0.05,2.9,0.439,0,0,0,0/0,,,,,0,0,0,42.3,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,456,4-Seam Fastball,40.78947368421053,186.0,Cutter,23.464912280701753,107.0,Changeup,13.596491228070175,62.0,Curveball,11.842105263157896,54.0,Slider,10.307017543859649,47.0,Overcast,80.0,"9 mph, Out To CF",9.0,No,100.0,1.0,1.075,66.5,0.998,0.986,57.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.6,35.3,49.0,56.6,66.5,92.0,51.2,5.78,1.206,1.168,0.985,1.03,0.994,1.024,0.98,20.47,16.2,95.0,43.5,C-,Good,,,,,,
37,2026-08-05,824402,2026-08-05T22:40:00Z,In Progress,Progressive Field,New York Mets @ Cleveland Guardians,Away,682626,Francisco Alvarez,New York Mets,Cleveland Guardians,C,R,Yes,6.0,78,283,248,63,9,0,12,25,27,29,3,77,0.254,0.338,0.435,0.773,10,35,26,6,1,0.231,0.0286,18,67,53,14,3,0.264,0.0448,319,62,10.3,29.9,40.8,44.3,15.0,13.5,26.7,44.1,32.7,8.1,5.9,8.1,40.2,84.3,14.6,0.692,72.6,97.3,112.4,41.5,14.5,10.1,58.2,47.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.5,Below Average,0.993,Good,11.3,38.9,97.3,0.728,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.37,14.37,Strong positive regression,Below Average Pull Power profile. 10.3% barrel rate; 84.3 mph average exit velocity; 26.7% air-ball rate; 44.1% pull-air rate; 8.1% HR-launch rate.,0.0424,0.0393,4.2,23,9,20.7,1.11,111.3,Near normal interval,676440,Tanner Bibee,R,RHB vs RHP,24,24,135.1,3.86,1.14,22,1.46,6.98,2.53,681.0,5.7,27.5,16.0,43.8,30.0,83.2,96.0,115.6,0.537,20.0,53.3,100.0,0.653,8.5,Cutter,R,RHB vs RHP,44.2,208,0.262,0.34,0.47,0.81,10,20,54,0.0481,9.8,0.674,234,0.0256,4.3,0.465,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,1,48.1,Neutral Matchup,Average,47.5,5,Pitch-level Statcast · last 5 MLB games,458,Sinker,24.45414847161572,112.0,Cutter,22.707423580786028,104.0,4-Seam Fastball,22.05240174672489,101.0,Curveball,12.663755458515285,58.0,Sweeper,10.480349344978166,48.0,Partly Cloudy,81.0,"5 mph, In From RF",5.0,No,100.0,1.0,0.992,48.2,1.007,0.982,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.2,39.7,53.3,57.0,48.2,62.0,51.2,5.78,0.965,1.058,0.985,1.0,0.993,0.993,1.0,15.5,10.01,89.6,32.1,D,Good,Changeup,7.641921397379913,35.0,,,
38,2026-08-05,824646,2026-08-05T18:20:00Z,Final,Wrigley Field,Los Angeles Dodgers @ Chicago Cubs,Away,571970,Max Muncy,Los Angeles Dodgers,Chicago Cubs,3B,L,Yes,7.0,105,398,348,88,16,1,22,62,52,47,3,99,0.253,0.347,0.494,0.841,10,39,35,6,2,0.171,0.0513,20,77,68,13,5,0.191,0.0649,476,92,8.4,27.9,61.3,16.3,22.4,16.4,25.5,59.2,27.5,9.5,6.1,9.5,52.5,83.7,19.9,0.636,69.5,96.0,110.0,13.5,14.6,3.9,46.3,40.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.2,Below Average,0.973,Good,7.6,60.0,95.2,0.596,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.86,13.86,Strong positive regression,Below Average Pull Power profile. 8.4% barrel rate; 83.7 mph average exit velocity; 25.5% air-ball rate; 59.2% pull-air rate; 9.5% HR-launch rate.,0.0553,0.0499,4.08,0,0,15.8,0.0,0.0,Very recent HR,684007,Shota Imanaga,L,LHB vs LHP,23,23,132.2,3.6,1.09,25,1.7,8.48,1.97,677.0,5.9,22.0,16.4,47.0,26.6,81.5,94.1,112.4,0.539,24.0,40.8,99.9,0.566,6.6,4-Seam Fastball,L,LHB vs LHP,53.5,91,0.256,0.33,0.488,0.817,5,7,25,0.0549,7.0,0.604,140,0.0571,7.6,0.585,10,7,1,1/7,0.143,0.4,0.571,0.971,1,3,4,51.4,Neutral Matchup,Average,65.4,5,Pitch-level Statcast · last 5 MLB games,472,4-Seam Fastball,35.59322033898305,168.0,Split-Finger,32.41525423728814,153.0,Sweeper,16.3135593220339,77.0,Sinker,7.627118644067797,36.0,Slider,5.296610169491525,25.0,Overcast,80.0,"9 mph, Out To CF",9.0,No,100.0,1.0,1.075,66.5,0.982,0.984,58.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.5,40.4,40.8,56.9,66.5,56.0,51.1,5.76,1.06,1.096,0.985,1.0,0.973,0.973,0.98,18.84,12.68,95.0,36.5,D+,Good,Curveball,2.7542372881355934,13.0,,,
39,2026-08-05,824082,2026-08-05T23:40:00Z,Warmup,Kauffman Stadium,Minnesota Twins @ Kansas City Royals,Away,668904,Royce Lewis,Minnesota Twins,Kansas City Royals,3B,R,Yes,5.0,79,321,285,66,15,1,12,38,37,31,2,80,0.232,0.308,0.418,0.726,11,44,39,13,2,0.333,0.0455,22,89,78,21,4,0.269,0.0449,370,109,8.2,28.8,46.3,30.3,23.4,16.4,29.5,53.9,31.6,7.2,5.0,7.2,41.6,84.9,21.6,0.601,72.9,97.1,111.6,51.0,13.6,13.1,70.8,47.0,Below Average,3.0,Pull Power,A-,Elevated power plane,47.0,Below Average,0.992,Good,8.3,45.2,98.4,0.649,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.52,14.52,Strong positive regression,Below Average Pull Power profile. 8.2% barrel rate; 84.9 mph average exit velocity; 29.5% air-ball rate; 53.9% pull-air rate; 7.2% HR-launch rate.,0.0374,0.0359,4.35,4,1,23.8,0.17,16.8,Very recent HR,702070,Noah Cameron,L,RHB vs LHP,21,20,115.2,4.59,1.34,14,1.09,8.33,3.03,634.0,5.8,25.9,14.2,45.4,33.4,82.7,95.7,115.9,0.578,14.0,42.4,99.8,0.55,8.2,4-Seam Fastball,R,RHB vs LHP,51.0,83,0.233,0.325,0.466,0.791,4,9,16,0.0482,12.7,0.699,377,0.0265,5.0,0.56,13,13,2,2/13,0.154,0.154,0.231,0.385,0,0,4,41.3,Slight Pitcher Advantage,Below average,17.5,5,Pitch-level Statcast · last 5 MLB games,489,Cutter,22.903885480572598,112.0,4-Seam Fastball,21.47239263803681,105.0,Changeup,19.631901840490798,96.0,Curveball,19.222903885480573,94.0,Slider,11.656441717791411,57.0,Cloudy,81.0,"5 mph, In From CF",5.0,No,100.0,1.0,0.992,48.2,0.985,0.983,59.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.0,42.2,42.4,58.4,48.2,68.0,51.1,5.76,1.104,0.998,1.025,1.0,0.992,0.992,0.98,14.71,10.12,94.0,30.5,D,Good,Sinker,5.112474437627812,25.0,,,
40,2026-08-05,824482,2026-08-05T22:40:00Z,In Progress,Great American Ball Park,Athletics @ Cincinnati Reds,Away,691777,Max Muncy,Athletics,Cincinnati Reds,3B,R,No,,49,180,159,35,7,2,5,24,20,14,4,61,0.22,0.294,0.384,0.678,1,2,2,0,0,0.0,0.0,4,9,8,0,0,0.0,0.0,212,8,8.5,29.2,47.8,28.3,23.9,11.9,23.3,50.3,32.6,7.2,3.0,7.2,26.5,84.0,16.9,0.597,72.6,97.0,111.6,45.5,16.1,10.0,50.3,44.4,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.4,Below Average,0.984,Good,12.5,33.3,95.5,0.606,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.18,10.18,Strong positive regression,Below Average Pull Power profile. 8.5% barrel rate; 84.0 mph average exit velocity; 23.3% air-ball rate; 50.3% pull-air rate; 7.2% HR-launch rate.,0.0278,0.0295,4.05,33,11,31.8,1.04,103.8,Near normal interval,695076,Rhett Lowder,R,RHB vs RHP,20,17,86.0,5.34,1.49,11,1.15,7.53,3.98,440.0,5.9,26.4,17.0,40.0,32.7,84.9,96.3,116.0,0.578,10.0,50.8,99.6,0.633,8.3,Sinker,R,RHB vs RHP,30.6,111,0.225,0.261,0.382,0.644,4,3,40,0.036,8.8,0.56,139,0.0072,2.4,0.442,0,0,0,0/0,,,,,0,0,0,41.6,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,280,Sinker,31.428571428571427,88.0,Slider,29.285714285714285,82.0,Changeup,18.214285714285715,51.0,4-Seam Fastball,15.714285714285714,44.0,Curveball,5.0,14.0,Partly Cloudy,85.0,"3 mph, R To L",3.0,No,112.0,1.12,1.032,78.8,1.002,0.984,53.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.6,39.7,50.8,50.8,78.8,45.0,50.9,5.71,1.0,1.008,0.985,1.0,0.984,0.984,1.0,11.41,8.83,65.6,25.0,F,Lineup unconfirmed; Limited recent games,Sweeper,0.35714285714285715,1.0,,,
41,2026-08-05,822866,2026-08-05T18:35:00Z,Final,Globe Life Field,San Francisco Giants @ Texas Rangers,Home,607043,Brandon Nimmo,Texas Rangers,San Francisco Giants,RF,L,Yes,3.0,109,462,416,114,27,4,12,48,43,38,6,99,0.274,0.342,0.445,0.787,13,53,47,15,2,0.319,0.0377,25,100,91,30,4,0.33,0.04,648,153,4.5,27.1,41.6,27.5,31.0,10.5,25.7,37.5,32.0,9.0,5.0,9.0,53.8,84.3,19.4,0.614,70.0,95.7,111.2,23.4,14.1,5.3,45.6,32.6,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.6,Weak,0.951,Good,2.0,39.4,94.0,0.538,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.12,18.12,Strong positive regression,Weak Contact-First Profile profile. 4.5% barrel rate; 84.3 mph average exit velocity; 25.7% air-ball rate; 37.5% pull-air rate; 9.0% HR-launch rate.,0.026,0.0272,4.49,0,0,34.7,0.0,0.0,Very recent HR,687931,Carson Whisenhunt,L,LHB vs LHP,5,5,22.1,7.25,1.84,4,1.61,8.06,6.04,101.0,8.9,33.7,20.8,54.1,39.6,84.5,98.1,108.6,0.695,4.0,49.4,100.0,0.675,5.5,Changeup,L,LHB vs LHP,34.7,119,0.339,0.387,0.541,0.928,4,7,21,0.0336,2.9,0.53,18,0.0,5.3,0.122,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,41.4,Slight Pitcher Advantage,Below average,42.5,4,Pitch-level Statcast · last 5 MLB games,324,Changeup,37.65432098765432,122.0,4-Seam Fastball,34.876543209876544,113.0,Slider,24.074074074074073,78.0,Sinker,3.3950617283950617,11.0,,,,Roof Closed,74.0,"0 mph, None",0.0,Yes,104.0,1.04,1.0,57.2,0.999,1.014,43.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.7,64.3,49.4,30.1,57.2,80.0,50.8,5.69,1.17,1.026,0.985,1.0,0.951,0.951,0.98,11.65,9.17,95.0,30.0,D,Good,,,,,,
42,2026-08-05,824158,2026-08-05T18:10:00Z,Final,Daikin Park,Toronto Blue Jays @ Houston Astros,Home,701305,Zach Dezenzo,Houston Astros,Toronto Blue Jays,LF,R,No,,35,82,75,16,4,0,1,11,3,7,0,31,0.213,0.28,0.307,0.587,5,10,10,1,0,0.1,0.0,12,29,26,6,0,0.231,0.0,89,35,2.9,17.7,45.9,17.3,36.8,9.6,23.8,34.8,36.1,2.9,0.0,2.9,25.0,80.8,14.7,0.472,74.2,91.4,110.5,51.5,7.8,7.1,34.7,23.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.9,Weak,0.927,Good,0.0,42.9,90.8,0.407,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.47,1.47,Near expected,Weak Contact-First Profile profile. 2.9% barrel rate; 80.8 mph average exit velocity; 23.8% air-ball rate; 34.8% pull-air rate; 2.9% HR-launch rate.,0.0122,0.024,3.81,69,33,75.0,0.92,92.0,Near normal interval,592791,Jameson Taillon,R,RHB vs RHP,16,16,80.0,5.96,1.39,26,2.93,8.1,3.26,409.0,9.0,24.0,22.5,47.4,34.5,82.6,95.3,112.4,0.699,25.0,71.2,99.7,0.945,7.6,4-Seam Fastball,R,RHB vs RHP,45.7,53,0.2,0.245,0.26,0.505,0,3,22,0.0,3.3,0.466,156,0.0705,8.2,0.645,0,0,0,0/0,,,,,0,0,0,55.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,353,4-Seam Fastball,24.362606232294617,86.0,Changeup,21.246458923512748,75.0,Sweeper,21.246458923512748,75.0,Cutter,11.614730878186968,41.0,Curveball,11.331444759206798,40.0,Roof Closed,73.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,1.042,1.015,39.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.7,60.9,71.2,27.0,50.0,45.0,50.7,5.67,0.901,1.2,0.985,0.94,0.927,0.871,1.0,8.83,7.02,60.2,20.4,F,Lineup unconfirmed,Sinker,10.19830028328612,36.0,,,
43,2026-08-05,823516,2026-08-05T23:05:00Z,Delayed Start,Yankee Stadium,St. Louis Cardinals @ New York Yankees,Away,676369,Nelson Velázquez,St. Louis Cardinals,New York Yankees,LF,R,No,,34,83,74,16,4,0,4,10,12,7,1,25,0.216,0.289,0.432,0.721,7,11,11,2,0,0.182,0.0,14,28,27,3,1,0.111,0.0357,95,30,6.4,31.4,52.6,25.0,22.4,18.6,34.2,58.4,26.2,7.1,6.4,7.1,60.8,84.0,20.0,0.782,73.5,96.6,110.4,48.7,18.8,12.1,54.9,48.1,Average,3.0,Pull Power,A-,Elevated power plane,48.1,Average,0.995,Good,6.7,60.0,94.3,0.789,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.79,1.79,Near expected,Average Pull Power profile. 6.4% barrel rate; 84.0 mph average exit velocity; 34.2% air-ball rate; 58.4% pull-air rate; 7.1% HR-launch rate.,0.0482,0.0386,3.99,22,12,18.5,1.19,118.9,Near normal interval,701542,Will Warren,R,RHB vs RHP,22,21,108.2,4.14,1.36,15,1.24,9.03,2.98,581.0,4.3,26.7,12.7,46.5,28.6,84.2,96.3,116.9,0.559,15.0,55.8,99.8,0.752,4.8,4-Seam Fastball,R,RHB vs RHP,38.7,20,0.263,0.3,0.316,0.616,0,1,6,0.0,4.3,0.652,206,0.0243,3.0,0.557,0,0,0,0/0,,,,,0,0,0,47.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,330,4-Seam Fastball,29.09090909090909,96.0,Sinker,23.333333333333332,77.0,Sweeper,18.484848484848484,61.0,Changeup,17.87878787878788,59.0,Curveball,11.212121212121213,37.0,Partly Cloudy,79.0,"8 mph, R To L",8.0,No,108.0,1.08,1.018,68.3,1.012,0.968,54.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.7,37.1,55.8,53.0,68.3,45.0,50.7,5.67,0.986,1.022,0.985,1.0,0.995,0.995,1.0,14.54,10.05,60.2,27.6,F,Lineup unconfirmed,,,,,,
