rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,preseason_expected_to_play,preseason_game_plan_role,preseason_game_plan_source,preseason_game_plan_note,preseason_game_plan_factor,preseason_attempt_share,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
17,2026,REG,1,Regular Season Week 1,00-0034869,Sam Darnold,SEA,NE,home,2026-09-10T00:20Z,ACT,8,14.0,NFL_HISTORY,TEAM_BLEND,29.1,7.24,209.5,36,29.4,29.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,8.01,235.7,62.7,227.0,229.4,240.2,155.8,193.7,237.9,278.8,315.9,78.5,77.0,76.8,71.4,58.6,46.2,QB_3_SEASON_GAME_BOOTSTRAP,1299,370,1.5,VERY LOW
17,2026,REG,1,Regular Season Week 1,00-0034869,Sam Darnold,SEA,NE,home,2026-09-10T00:20Z,ACT,8,14.0,NFL_HISTORY,TEAM_BLEND,29.1,7.24,209.5,36,29.4,29.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,8.01,235.7,62.7,227.0,229.4,240.2,155.8,193.7,237.9,278.8,315.9,78.5,77.0,76.8,71.4,58.6,46.2,QB_3_SEASON_GAME_BOOTSTRAP,1299,380,0.9,VERY LOW
17,2026,REG,1,Regular Season Week 1,00-0034869,Sam Darnold,SEA,NE,home,2026-09-10T00:20Z,ACT,8,14.0,NFL_HISTORY,TEAM_BLEND,29.1,7.24,209.5,36,29.4,29.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,8.01,235.7,62.7,227.0,229.4,240.2,155.8,193.7,237.9,278.8,315.9,78.5,77.0,76.8,71.4,58.6,46.2,QB_3_SEASON_GAME_BOOTSTRAP,1299,390,0.7,VERY LOW
17,2026,REG,1,Regular Season Week 1,00-0034869,Sam Darnold,SEA,NE,home,2026-09-10T00:20Z,ACT,8,14.0,NFL_HISTORY,TEAM_BLEND,29.1,7.24,209.5,36,29.4,29.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,8.01,235.7,62.7,227.0,229.4,240.2,155.8,193.7,237.9,278.8,315.9,78.5,77.0,76.8,71.4,58.6,46.2,QB_3_SEASON_GAME_BOOTSTRAP,1299,400,0.4,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,100,99.2,ELITE
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,110,98.7,ELITE
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,120,98.2,ELITE
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,130,97.2,ELITE
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,140,95.8,ELITE
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,150,94.1,ELITE
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,160,91.7,ELITE
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,170,88.5,VERY HIGH
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,180,84.9,VERY HIGH
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,190,80.0,HIGH
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,200,74.1,HIGH
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,210,67.9,SOLID
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,220,61.1,SOLID
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,230,53.8,LEAN
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,240,46.4,COIN FLIP
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,250,39.3,LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,260,32.6,LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,270,26.7,LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,280,20.8,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,290,15.9,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,300,12.3,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,310,8.8,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,320,6.5,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,330,4.4,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,340,3.0,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,350,1.9,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,360,1.2,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,370,0.7,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,380,0.4,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,390,0.2,VERY LOW
18,2026,REG,1,Regular Season Week 1,00-0039918,Caleb Williams,CHI,CAR,away,2026-09-13T17:00Z,ACT,2,18.0,NFL_HISTORY,TEAM_BLEND,30.5,6.76,206.8,34,33.9,33.9,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.94,235.1,55.1,244.0,230.6,235.0,166.0,198.5,235.3,273.1,306.3,82.5,82.5,79.3,73.6,68.6,38.1,QB_3_SEASON_GAME_BOOTSTRAP,1328,400,0.1,VERY LOW
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,100,96.0,ELITE
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,110,94.8,ELITE
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,120,93.0,ELITE
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,130,91.2,ELITE
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,140,88.8,VERY HIGH
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,150,86.1,VERY HIGH
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,160,82.8,VERY HIGH
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,170,79.2,HIGH
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,180,75.5,HIGH
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,190,71.2,HIGH
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,200,66.3,SOLID
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,210,61.1,SOLID
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,220,55.9,LEAN
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,230,50.6,LEAN
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,240,45.1,COIN FLIP
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,250,39.8,LOW
19,2026,REG,1,Regular Season Week 1,00-0039732,Bo Nix,DEN,KC,away,2026-09-15T00:15Z,ACT,2,10.0,NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,34,35.4,35.4,FULL_GAME_WORKLOAD,regular,True,QB2,DEPTH ROTATION,,1.0,0.35,6.59,233.2,75.6,237.8,237.5,236.6,134.8,181.3,231.2,283.1,329.0,82.5,82.5,81.9,78.4,71.2,56.8,QB_3_SEASON_GAME_BOOTSTRAP,1301,260,34.9,LOW
