Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
48,2026-08-19,824722,2026-08-19T20:10:00Z,Scheduled,Fenway Park,Arizona Diamondbacks @ Boston Red Sox,Home,677800,Wilyer Abreu,Boston Red Sox,Arizona Diamondbacks,RF,L,No,,123,535,467,120,27,3,22,71,67,57,2,105,0.257,0.336,0.469,0.805,12,53,41,12,2,0.293,0.0377,26,114,96,22,7,0.229,0.0614,37,37,10.8,37.8,50.0,27.3,22.7,13.5,32.4,50.0,43.2,10.8,8.1,10.8,50.0,83.1,26.5,0.77,73.1,50.2,Average,3.0,Pull Power,A-,Elevated power plane,50.2,Average,1.001,Good,3.27,-18.73,Strong negative regression,Average Pull Power profile. 10.8% barrel rate; 83.1 mph average exit velocity; 32.4% air-ball rate; 50.0% pull-air rate; 10.8% HR-launch rate.,0.0411,0.0395,4.09,11,3,21.2,0.52,51.8,Recently homered,694297.0,Brandon Pfaadt,R,LHB vs RHP,22,12,92.2,3.11,1.13,8,0.78,5.92,2.33,1.091,0.949,1.025,1.0,1.001,1.001,1.0,15.18,16.05,85.0,39.9,D+,Lineup unconfirmed
49,2026-08-19,823587,2026-08-19T17:10:00Z,Scheduled,Citi Field,San Diego Padres @ New York Mets,Home,596019,Francisco Lindor,New York Mets,San Diego Padres,SS,S,No,,70,305,268,64,7,4,12,40,32,34,3,58,0.239,0.331,0.429,0.76,12,54,44,13,3,0.295,0.0556,26,117,100,27,6,0.27,0.0513,23,23,4.3,30.4,57.1,28.6,14.3,26.1,34.8,62.5,26.1,8.7,4.3,8.7,100.0,83.2,27.7,0.484,72.5,31.3,Weak,2.5,Pull Power,A-,Elevated power plane,31.3,Weak,0.948,Good,1.15,-10.85,Strong negative regression,Weak Pull Power profile. 4.3% barrel rate; 83.2 mph average exit velocity; 34.8% air-ball rate; 62.5% pull-air rate; 8.7% HR-launch rate.,0.0393,0.0373,3.99,14,4,22.3,0.63,62.7,Recently homered,650633.0,Michael King,R,Switch vs RHP,25,25,142.1,3.41,1.19,17,1.07,7.84,3.54,1.176,0.995,1.035,1.0,0.948,0.948,1.0,14.06,16.0,81.8,38.7,D+,Lineup unconfirmed
50,2026-08-19,824394,2026-08-19T22:40:00Z,Scheduled,Progressive Field,San Francisco Giants @ Cleveland Guardians,Away,805811,Bryce Eldridge,San Francisco Giants,Cleveland Guardians,DH,L,No,,82,335,292,73,15,0,14,41,33,42,0,89,0.25,0.343,0.445,0.788,10,42,37,8,3,0.216,0.0714,24,100,89,18,4,0.202,0.04,19,19,10.5,31.6,25.0,41.7,33.3,15.8,36.8,14.3,42.1,15.8,5.3,15.8,100.0,87.5,11.9,0.908,72.2,39.5,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,39.5,Below Average,0.971,Small Statcast sample,1.73,-12.27,Strong negative regression,Below Average Contact-First Profile profile. 10.5% barrel rate; 87.5 mph average exit velocity; 36.8% air-ball rate; 14.3% pull-air rate; 15.8% HR-launch rate.,0.0418,0.0392,4.05,0,0,20.9,0.0,0.0,Very recent HR,800048.0,Parker Messick,L,LHB vs LHP,24,24,142.1,2.59,1.03,14,0.89,8.98,2.53,1.184,0.966,0.985,1.0,0.971,0.971,0.98,14.96,15.97,83.9,39.4,D+,Lineup unconfirmed
51,2026-08-19,824394,2026-08-19T22:40:00Z,Scheduled,Progressive Field,San Francisco Giants @ Cleveland Guardians,Home,663993,Nathaniel Lowe,Cleveland Guardians,San Francisco Giants,1B,L,No,,93,313,283,76,20,0,14,29,45,29,0,77,0.269,0.335,0.488,0.823,8,29,27,8,2,0.296,0.069,21,82,78,25,3,0.321,0.0366,28,28,3.6,21.4,43.8,12.5,43.8,17.9,32.1,22.2,35.7,7.1,3.6,7.1,100.0,82.8,21.1,0.436,73.0,17.4,Weak,1.5,Contact-First Profile,A-,Elevated power plane,17.4,Weak,0.909,Good,0.96,-13.04,Strong negative regression,Weak Contact-First Profile profile. 3.6% barrel rate; 82.8 mph average exit velocity; 32.1% air-ball rate; 22.2% pull-air rate; 7.1% HR-launch rate.,0.0447,0.0412,4.09,8,2,20.2,0.4,39.6,Recently homered,683363.0,Matt Wilkinson,L,LHB vs LHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.128,1.0,0.985,1.0,0.909,0.909,1.0,15.81,15.95,70.9,38.0,D+,Probable SP unavailable; Lineup unconfirmed
52,2026-08-19,824722,2026-08-19T20:10:00Z,Scheduled,Fenway Park,Arizona Diamondbacks @ Boston Red Sox,Home,575929,Willson Contreras,Boston Red Sox,Arizona Diamondbacks,1B,R,No,,115,474,396,112,21,2,25,63,74,53,21,120,0.283,0.393,0.535,0.928,10,44,35,8,2,0.229,0.0455,23,94,71,18,3,0.254,0.0319,34,34,5.9,20.6,46.7,20.0,33.3,14.7,23.5,62.5,23.5,5.9,2.9,5.9,100.0,79.8,13.1,0.602,74.3,28.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.8,Weak,0.941,Good,1.84,-23.16,Strong negative regression,Weak Pull Power profile. 5.9% barrel rate; 79.8 mph average exit velocity; 23.5% air-ball rate; 62.5% pull-air rate; 5.9% HR-launch rate.,0.0527,0.0486,4.25,4,1,15.8,0.25,25.3,Very recent HR,694297.0,Brandon Pfaadt,R,RHB vs RHP,22,12,92.2,3.11,1.13,8,0.78,5.92,2.33,0.924,0.949,0.985,1.03,0.941,0.969,0.98,19.07,15.86,84.5,41.4,D+,Lineup unconfirmed
53,2026-08-19,824394,2026-08-19T22:40:00Z,Scheduled,Progressive Field,San Francisco Giants @ Cleveland Guardians,Away,646240,Rafael Devers,San Francisco Giants,Cleveland Guardians,1B,L,No,,125,529,472,115,30,1,25,65,69,52,1,140,0.244,0.318,0.47,0.788,10,41,37,7,2,0.189,0.0488,25,104,90,22,5,0.244,0.0481,22,22,9.1,45.5,40.0,13.3,46.7,36.4,36.4,37.5,22.7,9.1,4.5,9.1,50.0,89.8,32.8,0.522,70.2,39.6,Below Average,2.5,Contact-First Profile,C+,High fly-ball plane,39.6,Below Average,0.971,Good,1.82,-23.18,Strong negative regression,Below Average Contact-First Profile profile. 9.1% barrel rate; 89.8 mph average exit velocity; 36.4% air-ball rate; 37.5% pull-air rate; 9.1% HR-launch rate.,0.0473,0.0444,4.05,4,1,18.9,0.21,21.2,Very recent HR,800048.0,Parker Messick,L,LHB vs LHP,24,24,142.1,2.59,1.03,14,0.89,8.98,2.53,1.036,0.966,0.985,1.0,0.971,0.971,0.98,16.81,15.85,85.0,39.3,D+,Lineup unconfirmed
54,2026-08-19,822860,2026-08-20T00:05:00Z,Scheduled,Globe Life Field,Washington Nationals @ Texas Rangers,Home,608369,Corey Seager,Texas Rangers,Washington Nationals,SS,L,No,,66,278,240,50,9,0,12,37,30,34,2,69,0.208,0.309,0.396,0.705,10,39,36,9,2,0.25,0.0513,15,59,53,16,2,0.302,0.0339,23,23,17.4,26.1,50.0,40.0,10.0,21.7,26.1,33.3,30.4,13.0,13.0,13.0,25.0,85.4,29.4,0.855,70.6,49.9,Average,3.0,Barrel Machine,C+,High fly-ball plane,49.9,Average,1.0,Good,3.04,-8.96,Strong negative regression,Average Barrel Machine profile. 17.4% barrel rate; 85.4 mph average exit velocity; 26.1% air-ball rate; 33.3% pull-air rate; 13.0% HR-launch rate.,0.0432,0.0398,3.99,12,4,20.0,0.6,60.0,Recently homered,676917.0,Cade Cavalli,R,LHB vs RHP,26,26,136.2,3.36,1.24,15,0.99,9.94,2.7,1.037,0.982,1.025,1.0,1.0,1.0,1.0,14.96,15.57,76.6,36.5,D+,Lineup unconfirmed
55,2026-08-19,823664,2026-08-19T17:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Home,665019,Kody Clemens,Minnesota Twins,Atlanta Braves,1B,L,No,,110,445,407,95,20,5,21,57,58,28,6,101,0.233,0.291,0.462,0.753,10,42,38,8,2,0.211,0.0476,23,98,91,20,3,0.22,0.0306,23,23,8.7,26.1,58.3,25.0,16.7,17.4,30.4,57.1,21.7,8.7,4.3,8.7,50.0,85.5,25.2,0.568,68.3,34.2,Weak,2.5,Pull Power,A-,Elevated power plane,34.2,Weak,0.956,Good,1.8,-19.2,Strong negative regression,Weak Pull Power profile. 8.7% barrel rate; 85.5 mph average exit velocity; 30.4% air-ball rate; 57.1% pull-air rate; 8.7% HR-launch rate.,0.0472,0.044,3.99,7,2,19.4,0.36,36.1,Recently homered,700363.0,AJ Smith-Shawver,R,LHB vs RHP,1,1,4.1,4.15,1.38,0,0.0,8.31,4.15,0.964,1.0,1.025,1.0,0.956,0.956,1.0,16.42,15.56,84.8,38.3,D+,Lineup unconfirmed
56,2026-08-19,823748,2026-08-19T23:40:00Z,Scheduled,American Family Field,Seattle Mariners @ Milwaukee Brewers,Home,641343,Jake Bauers,Milwaukee Brewers,Seattle Mariners,1B,L,No,,113,452,381,106,19,2,22,74,72,66,3,112,0.278,0.387,0.512,0.899,11,49,37,13,2,0.351,0.0408,22,90,73,27,4,0.37,0.0444,33,33,3.0,24.2,18.8,18.8,62.5,15.2,24.2,12.5,30.3,3.0,0.0,3.0,0.0,84.6,18.9,0.374,73.7,8.2,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,8.2,Weak,0.883,Good,0.83,-21.17,Strong negative regression,Weak Contact-First Profile profile. 3.0% barrel rate; 84.6 mph average exit velocity; 24.2% air-ball rate; 12.5% pull-air rate; 3.0% HR-launch rate.,0.0487,0.0452,4.17,0,0,17.3,0.0,0.0,Very recent HR,669302.0,Logan Gilbert,R,LHB vs RHP,24,24,145.1,3.28,0.99,19,1.18,9.41,2.04,0.976,1.013,1.025,1.0,0.883,0.883,0.98,17.53,15.51,84.2,40.3,D+,Lineup unconfirmed
57,2026-08-19,824394,2026-08-19T22:40:00Z,Scheduled,Progressive Field,San Francisco Giants @ Cleveland Guardians,Home,656555,Rhys Hoskins,Cleveland Guardians,San Francisco Giants,1B,R,No,,95,317,263,47,13,0,13,33,38,47,3,100,0.179,0.306,0.376,0.682,8,22,20,4,1,0.2,0.0455,16,43,38,6,2,0.158,0.0465,5,5,0.0,20.0,33.3,0.0,66.7,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,88.5,5.4,0.341,70.9,39.1,Below Average,2.5,Contact-First Profile,C,Low line-drive plane,39.1,Below Average,0.969,Small Statcast sample,0.0,-13.0,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 88.5 mph average exit velocity; 20.0% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.041,0.0385,3.99,12,5,20.2,0.59,59.3,Recently homered,683363.0,Matt Wilkinson,L,RHB vs LHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.077,1.0,1.025,1.0,0.969,0.969,1.0,14.51,15.47,68.1,34.8,D,Probable SP unavailable; Lineup unconfirmed
58,2026-08-19,822937,2026-08-19T22:40:00Z,Scheduled,Tropicana Field,Toronto Blue Jays @ Tampa Bay Rays,Home,650490,Yandy Díaz,Tampa Bay Rays,Toronto Blue Jays,DH,R,No,,120,534,474,145,21,1,18,71,70,45,10,76,0.306,0.375,0.468,0.843,11,54,50,18,3,0.36,0.0556,25,117,108,31,5,0.287,0.0427,37,37,8.1,37.8,35.0,30.0,35.0,2.7,13.5,20.0,18.9,8.1,0.0,8.1,66.7,86.9,10.3,0.557,70.9,23.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.0,Weak,0.924,Good,2.48,-15.52,Strong negative regression,Weak Contact-First Profile profile. 8.1% barrel rate; 86.9 mph average exit velocity; 13.5% air-ball rate; 20.0% pull-air rate; 8.1% HR-launch rate.,0.0337,0.0334,4.09,4,1,26.3,0.15,15.2,Very recent HR,453286.0,Max Scherzer,R,RHB vs RHP,10,10,41.0,6.59,1.46,11,2.41,6.8,3.73,1.196,1.123,0.985,1.0,0.924,0.924,0.98,12.97,15.39,85.0,39.4,D+,Lineup unconfirmed
59,2026-08-19,822860,2026-08-20T00:05:00Z,Scheduled,Globe Life Field,Washington Nationals @ Texas Rangers,Home,669394,Jake Burger,Texas Rangers,Washington Nationals,1B,R,No,,120,480,439,105,18,0,21,52,73,36,3,128,0.239,0.3,0.424,0.724,10,39,35,9,2,0.257,0.0513,24,91,84,20,4,0.238,0.044,22,22,9.1,40.9,33.3,41.7,25.0,18.2,27.3,33.3,40.9,9.1,4.5,9.1,100.0,88.2,20.2,0.932,76.3,42.3,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,42.3,Below Average,0.978,Good,1.75,-19.25,Strong negative regression,Below Average Contact-First Profile profile. 9.1% barrel rate; 88.2 mph average exit velocity; 27.3% air-ball rate; 33.3% pull-air rate; 9.1% HR-launch rate.,0.0438,0.0414,3.99,4,1,20.9,0.19,19.1,Very recent HR,676917.0,Cade Cavalli,R,RHB vs RHP,26,26,136.2,3.36,1.24,15,0.99,9.94,2.7,1.064,0.982,0.985,1.0,0.978,0.978,0.98,15.52,15.33,84.3,37.4,D+,Lineup unconfirmed
60,2026-08-19,824155,2026-08-20T00:10:00Z,Scheduled,Daikin Park,Los Angeles Angels @ Houston Astros,Home,701358,Cam Smith,Houston Astros,Los Angeles Angels,RF,R,No,,123,449,403,90,15,3,17,54,46,35,6,109,0.223,0.292,0.402,0.694,9,30,29,9,4,0.31,0.1333,23,74,69,20,5,0.29,0.0676,23,23,8.7,30.4,45.5,27.3,27.3,13.0,17.4,75.0,30.4,4.3,0.0,4.3,0.0,83.4,8.0,0.453,76.8,30.8,Weak,2.0,Pull Power,C,Low line-drive plane,30.8,Weak,0.946,Good,1.72,-15.28,Strong negative regression,Weak Pull Power profile. 8.7% barrel rate; 83.4 mph average exit velocity; 17.4% air-ball rate; 75.0% pull-air rate; 4.3% HR-launch rate.,0.0379,0.0366,3.99,0,0,23.7,0.0,0.0,Very recent HR,700712.0,Walbert Ureña,R,RHB vs RHP,22,20,107.2,2.67,1.25,6,0.5,8.53,4.76,1.35,0.904,0.985,1.0,0.946,0.946,0.98,13.83,15.32,82.9,36.8,D+,Lineup unconfirmed
61,2026-08-19,824801,2026-08-19T22:35:00Z,Scheduled,Oriole Park at Camden Yards,New York Yankees @ Baltimore Orioles,Away,502671,Paul Goldschmidt,New York Yankees,Baltimore Orioles,1B,R,No,,89,330,300,74,11,1,16,37,44,26,3,79,0.247,0.312,0.45,0.762,4,7,4,1,0,0.25,0.0,18,56,49,9,1,0.184,0.0179,0,0,,,,,,,,,,,,,,,,,,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.0485,0.0441,4.05,41,15,18.8,2.19,218.7,Very long drought,605135.0,Chris Bassitt,R,RHB vs RHP,13,11,61.2,5.11,1.62,6,0.88,5.84,3.65,0.901,0.969,0.985,1.0,1.0,1.0,1.06,16.69,15.31,80.1,44.0,C-,Lineup unconfirmed
62,2026-08-19,824476,2026-08-19T22:40:00Z,Scheduled,Great American Ball Park,St. Louis Cardinals @ Cincinnati Reds,Home,682829,Elly De La Cruz,Cincinnati Reds,St. Louis Cardinals,SS,S,No,,107,478,421,109,19,5,20,69,57,52,2,131,0.259,0.341,0.47,0.811,13,56,49,6,2,0.122,0.0357,27,120,102,20,4,0.196,0.0333,33,33,3.0,27.3,43.8,25.0,31.2,15.2,21.2,42.9,27.3,3.0,3.0,3.0,0.0,88.2,18.6,0.455,77.0,22.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,22.1,Weak,0.922,Good,1.14,-18.86,Strong negative regression,Weak Pull Power profile. 3.0% barrel rate; 88.2 mph average exit velocity; 21.2% air-ball rate; 42.9% pull-air rate; 3.0% HR-launch rate.,0.0418,0.0399,4.09,42,11,21.0,2.0,199.5,Above normal drought,669461.0,Matthew Liberatore,L,Switch vs LHP,24,24,119.0,5.07,1.48,20,1.51,8.77,3.33,0.948,1.066,1.035,1.0,0.922,0.922,1.035,15.33,15.29,85.0,44.5,C-,Lineup unconfirmed
63,2026-08-19,823342,2026-08-19T16:35:00Z,Scheduled,PNC Park,Detroit Tigers @ Pittsburgh Pirates,Home,699013,Esmerlyn Valdez,Pittsburgh Pirates,Detroit Tigers,RF,R,No,,58,231,192,48,12,1,14,34,41,35,1,83,0.25,0.364,0.542,0.906,11,47,39,10,0,0.256,0.0,26,109,84,15,1,0.179,0.0092,31,31,3.2,29.0,50.0,22.2,27.8,19.4,32.3,40.0,19.4,6.5,3.2,6.5,0.0,86.5,8.9,0.522,74.2,21.6,Weak,2.0,Contact-First Profile,C,Low line-drive plane,21.6,Weak,0.92,Good,1.18,-12.82,Strong negative regression,Weak Contact-First Profile profile. 3.2% barrel rate; 86.5 mph average exit velocity; 32.3% air-ball rate; 40.0% pull-air rate; 6.5% HR-launch rate.,0.0606,0.0508,4.17,69,21,13.7,5.03,503.1,Very long drought,695549.0,Jackson Jobe,R,RHB vs RHP,2,2,8.2,6.23,1.38,2,2.08,8.31,2.08,0.758,1.018,0.985,1.03,0.92,0.948,1.06,19.55,15.23,76.5,46.9,C-,Lineup unconfirmed
64,2026-08-19,824476,2026-08-19T22:40:00Z,Scheduled,Great American Ball Park,St. Louis Cardinals @ Cincinnati Reds,Home,668709,JJ Bleday,Cincinnati Reds,St. Louis Cardinals,LF,L,No,,98,407,345,76,13,1,20,46,47,57,2,87,0.22,0.333,0.438,0.771,13,50,44,8,1,0.182,0.02,27,106,90,15,4,0.167,0.0377,35,35,2.9,37.1,71.4,4.8,23.8,25.7,40.0,85.7,34.3,5.7,2.9,5.7,0.0,87.3,30.1,0.332,72.3,31.0,Weak,2.0,Pull Power,C+,High fly-ball plane,31.0,Weak,0.947,Good,1.63,-18.37,Strong negative regression,Weak Pull Power profile. 2.9% barrel rate; 87.3 mph average exit velocity; 40.0% air-ball rate; 85.7% pull-air rate; 5.7% HR-launch rate.,0.0491,0.0452,3.99,41,12,17.2,2.38,237.7,Very long drought,669461.0,Matthew Liberatore,L,LHB vs LHP,24,24,119.0,5.07,1.48,20,1.51,8.77,3.33,0.847,1.066,0.985,1.0,0.947,0.947,1.06,16.87,15.17,85.0,45.4,C-,Lineup unconfirmed
65,2026-08-19,823587,2026-08-19T17:10:00Z,Scheduled,Citi Field,San Diego Padres @ New York Mets,Away,657757,Gavin Sheets,San Diego Padres,New York Mets,1B,L,No,,117,398,344,73,15,0,16,46,45,47,5,83,0.212,0.314,0.395,0.709,11,32,27,5,2,0.185,0.0625,23,65,53,10,2,0.189,0.0308,19,19,0.0,26.3,60.0,20.0,20.0,10.5,15.8,66.7,10.5,10.5,5.3,10.5,,78.8,20.1,0.346,72.5,28.8,Weak,2.0,Pull Power,A-,Elevated power plane,28.8,Weak,0.941,Small Statcast sample,0.49,-15.51,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 78.8 mph average exit velocity; 15.8% air-ball rate; 66.7% pull-air rate; 10.5% HR-launch rate.,0.0402,0.0383,4.05,3,1,21.5,0.14,14.0,Very recent HR,476594.0,Robert Stock,R,LHB vs RHP,3,3,12.1,6.57,1.86,1,0.73,9.49,5.84,1.104,0.99,1.025,1.0,0.941,0.941,0.98,14.63,15.07,82.2,36.5,D+,Lineup unconfirmed
66,2026-08-19,823587,2026-08-19T17:10:00Z,Scheduled,Citi Field,San Diego Padres @ New York Mets,Home,673357,Luis Robert Jr.,New York Mets,San Diego Padres,CF,R,No,,48,182,163,35,3,0,7,19,19,17,0,45,0.215,0.286,0.362,0.648,11,39,36,11,3,0.306,0.0769,23,80,74,16,5,0.216,0.0625,25,25,4.0,4.0,33.3,25.0,41.7,12.0,28.0,42.9,28.0,4.0,4.0,4.0,100.0,80.3,16.2,0.621,76.5,23.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.1,Weak,0.925,Good,0.92,-6.08,Strong negative regression,Weak Pull Power profile. 4.0% barrel rate; 80.3 mph average exit velocity; 28.0% air-ball rate; 42.9% pull-air rate; 4.0% HR-launch rate.,0.0385,0.0359,3.81,0,0,23.3,0.0,0.0,Very recent HR,650633.0,Michael King,R,RHB vs RHP,25,25,142.1,3.41,1.19,17,1.07,7.84,3.54,1.35,0.995,0.985,0.975,0.925,0.902,0.98,13.0,15.07,71.4,34.1,D,Lineup unconfirmed
67,2026-08-19,823587,2026-08-19T17:10:00Z,Scheduled,Citi Field,San Diego Padres @ New York Mets,Home,620443,Luis Torrens,New York Mets,San Diego Padres,C,R,No,,75,228,206,50,12,0,7,30,31,16,4,43,0.243,0.31,0.403,0.713,6,21,18,7,4,0.389,0.1905,13,45,40,13,5,0.325,0.1111,9,9,22.2,22.2,0.0,42.9,57.1,33.3,44.4,0.0,22.2,22.2,0.0,22.2,100.0,83.9,21.7,0.946,72.1,46.5,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,46.5,Below Average,0.99,Small Statcast sample,1.44,-5.56,Strong negative regression,Below Average Contact-First Profile profile. 22.2% barrel rate; 83.9 mph average exit velocity; 44.4% air-ball rate; 0.0% pull-air rate; 22.2% HR-launch rate.,0.0307,0.0311,3.99,0,0,29.4,0.0,0.0,Very recent HR,650633.0,Michael King,R,RHB vs RHP,25,25,142.1,3.41,1.19,17,1.07,7.84,3.54,1.35,0.995,0.985,1.0,0.99,0.99,0.98,11.86,15.03,71.9,35.1,D,Lineup unconfirmed
68,2026-08-19,823664,2026-08-19T17:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Away,657041,Lane Thomas,Atlanta Braves,Minnesota Twins,CF,R,No,,106,346,301,69,18,0,11,34,39,41,2,86,0.229,0.324,0.399,0.723,7,13,12,3,1,0.25,0.0769,20,60,55,9,2,0.164,0.0333,5,5,20.0,20.0,33.3,0.0,66.7,40.0,60.0,33.3,100.0,20.0,20.0,20.0,100.0,84.7,25.2,1.604,70.4,54.5,Average,3.0,Barrel Machine,A-,Elevated power plane,54.5,Average,1.013,Small Statcast sample,0.77,-10.23,Strong negative regression,Average Barrel Machine profile. 20.0% barrel rate; 84.7 mph average exit velocity; 60.0% air-ball rate; 33.3% pull-air rate; 20.0% HR-launch rate.,0.0318,0.0318,4.05,5,2,27.4,0.18,18.3,Very recent HR,671737.0,Taj Bradley,R,RHB vs RHP,24,24,135.2,3.98,1.29,19,1.26,10.02,3.91,1.231,1.026,0.985,1.0,1.013,1.013,0.98,12.28,14.99,81.5,36.5,D+,Lineup unconfirmed
69,2026-08-19,824155,2026-08-20T00:10:00Z,Scheduled,Daikin Park,Los Angeles Angels @ Houston Astros,Away,642350,Jose Siri,Los Angeles Angels,Houston Astros,CF,R,No,,72,152,138,36,8,0,7,25,23,9,2,47,0.261,0.313,0.471,0.784,12,26,25,7,1,0.28,0.0385,24,52,49,13,2,0.265,0.0385,13,13,15.4,30.8,55.6,11.1,33.3,23.1,38.5,60.0,30.8,15.4,7.7,15.4,0.0,86.6,20.1,0.845,74.3,54.4,Average,3.0,Pull Power,A-,Elevated power plane,54.4,Average,1.012,Small Statcast sample,1.71,-5.29,Strong negative regression,Average Pull Power profile. 15.4% barrel rate; 86.6 mph average exit velocity; 38.5% air-ball rate; 60.0% pull-air rate; 15.4% HR-launch rate.,0.0461,0.0399,4.05,17,8,19.7,0.86,86.2,Near normal interval,814490.0,Ethan Pecko,R,RHB vs RHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.986,1.0,0.985,1.0,1.012,1.012,1.0,15.19,14.95,57.0,34.4,D,Probable SP unavailable; Lineup unconfirmed
70,2026-08-19,823748,2026-08-19T23:40:00Z,Scheduled,American Family Field,Seattle Mariners @ Milwaukee Brewers,Home,694192,Jackson Chourio,Milwaukee Brewers,Seattle Mariners,LF,R,No,,92,415,378,104,22,0,17,63,50,34,2,102,0.275,0.337,0.468,0.805,12,52,45,12,3,0.267,0.0577,26,114,104,28,4,0.269,0.0351,28,28,0.0,21.4,33.3,20.0,46.7,25.0,32.1,11.1,25.0,0.0,0.0,0.0,,82.9,20.3,0.433,72.2,6.7,Weak,1.5,Contact-First Profile,A-,Elevated power plane,6.7,Weak,0.88,Good,0.07,-16.93,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 82.9 mph average exit velocity; 32.1% air-ball rate; 11.1% pull-air rate; 0.0% HR-launch rate.,0.041,0.039,4.09,32,8,22.2,1.44,143.9,Above normal drought,669302.0,Logan Gilbert,R,RHB vs RHP,24,24,145.1,3.28,0.99,19,1.18,9.41,2.04,1.088,1.013,0.985,1.0,0.88,0.88,1.035,15.0,14.84,85.0,41.1,D+,Lineup unconfirmed
71,2026-08-19,823342,2026-08-19T16:35:00Z,Scheduled,PNC Park,Detroit Tigers @ Pittsburgh Pirates,Away,693307,Dillon Dingler,Detroit Tigers,Pittsburgh Pirates,C,R,No,,117,496,447,115,24,2,26,65,82,31,13,110,0.257,0.322,0.494,0.816,12,54,50,6,1,0.12,0.0185,26,117,107,24,5,0.224,0.0427,37,37,0.0,18.9,45.0,40.0,15.0,18.9,27.0,40.0,29.7,0.0,0.0,0.0,,83.6,25.3,0.261,71.4,15.1,Weak,1.5,Contact-First Profile,A-,Elevated power plane,15.1,Weak,0.902,Good,0.34,-25.66,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 83.6 mph average exit velocity; 27.0% air-ball rate; 40.0% pull-air rate; 0.0% HR-launch rate.,0.0524,0.0484,4.15,44,11,17.2,2.56,255.9,Very long drought,694973.0,Paul Skenes,R,RHB vs RHP,25,25,134.2,3.88,1.12,14,0.94,11.09,2.47,0.843,0.974,0.985,1.0,0.902,0.902,1.06,18.62,14.66,85.0,45.8,C-,Lineup unconfirmed
