Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-09-26,824949,2026-09-27T01:40:00Z,Scheduled,Sutter Health Park,Houston Astros @ Athletics,Away,670541,Yordan Alvarez,Houston Astros,Athletics,DH,L,No,,156,682,558,176,33,1,41,102,102,109,10,117,0.315,0.433,0.599,1.032,11,45,36,14,3,0.389,0.0667,24,102,82,24,5,0.293,0.049,855,143,7.7,30.6,54.6,16.4,28.7,18.3,30.5,49.5,31.5,8.1,5.4,8.1,56.9,85.6,21.9,0.737,74.9,97.8,116.7,55.5,14.0,17.0,39.5,51.2,Average,3.0,Pull Power,A-,Elevated power plane,51.2,Average,1.003,Good,5.6,55.6,96.5,0.603,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,59.79,18.79,Strong positive regression,Average Pull Power profile. 7.7% barrel rate; 85.6 mph average exit velocity; 30.5% air-ball rate; 49.5% pull-air rate; 8.1% HR-launch rate.,0.0601,0.0559,4.31,11,3,13.6,0.81,80.8,Near normal interval,678022.0,Jack Perkins,R,LHB vs RHP,36,16,116.0,5.9,1.45,20,1.55,10.16,3.72,648.0,4.9,22.5,16.4,38.2,30.1,81.8,94.2,112.7,0.547,20.0,69.6,97.8,0.806,9.0,4-Seam Fastball,L,LHB vs RHP,56.7,498,0.334,0.468,0.643,1.111,31,94,88,0.0622,9.4,0.845,287,0.0383,4.7,0.545,5,2,1,1/2,0.5,0.8,0.5,1.3,0,3,0,61.1,Slight Hitter Advantage,Above average,56.2,5,Pitch-level Statcast · last 5 MLB games,414,Sweeper,23.18840579710145,96.0,Cutter,22.463768115942027,93.0,Changeup,20.531400966183575,85.0,4-Seam Fastball,18.357487922705314,76.0,Sinker,11.11111111111111,46.0,Slider,4.3478260869565215,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.039,0.974,64.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.7,31.1,69.6,55.0,50.0,45.0,54.1,6.53,1.02,1.072,1.025,1.055,1.003,1.059,1.0,21.96,15.25,85.0,42.3,C-,Lineup unconfirmed,,,
12,2026-09-26,823407,2026-09-26T23:15:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Away,663743,Nick Fortes,Tampa Bay Rays,Philadelphia Phillies,C,R,No,,108,319,294,77,17,0,6,33,35,12,8,43,0.262,0.308,0.381,0.689,10,22,20,5,2,0.25,0.0909,16,38,35,9,2,0.257,0.0526,427,39,3.5,32.5,45.8,32.6,19.4,11.8,22.1,62.2,24.3,5.9,2.7,5.9,47.0,82.2,14.9,0.345,70.8,97.7,115.8,33.8,11.8,14.4,40.5,36.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.3,Below Average,0.962,Good,5.1,66.7,100.8,0.279,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.4,11.4,Strong positive regression,Below Average Pull Power profile. 3.5% barrel rate; 82.2 mph average exit velocity; 22.1% air-ball rate; 62.2% pull-air rate; 5.9% HR-launch rate.,0.0188,0.0224,4.05,0,0,49.0,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,54.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,62.6,64.4,45.0,53.7,6.42,1.35,1.0,1.0,1.0,0.962,0.962,0.98,8.77,8.88,67.8,24.3,F,Probable SP unavailable; Lineup unconfirmed,,,
13,2026-09-26,823653,2026-09-26T20:10:00Z,Scheduled,Target Field,Texas Rangers @ Minnesota Twins,Away,608369,Corey Seager,Texas Rangers,Minnesota Twins,SS,L,No,,100,427,375,85,16,0,19,56,49,45,4,102,0.227,0.314,0.421,0.735,11,48,46,11,2,0.239,0.0417,26,113,103,24,6,0.233,0.0531,511,140,8.1,28.2,54.3,22.7,23.0,15.8,26.9,43.3,29.7,9.2,6.1,9.2,48.5,84.8,18.0,0.67,69.9,96.6,112.3,11.1,13.4,2.9,56.0,39.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.1,Below Average,0.969,Good,7.9,47.2,96.4,0.692,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.29,17.29,Strong positive regression,Below Average Pull Power profile. 8.1% barrel rate; 84.8 mph average exit velocity; 26.9% air-ball rate; 43.3% pull-air rate; 9.2% HR-launch rate.,0.0445,0.0418,4.05,4,1,19.7,0.2,20.3,Very recent HR,641927.0,Bailey Ober,R,LHB vs RHP,24,23,126.0,4.21,1.26,19,1.36,6.5,2.57,750.0,6.3,25.5,17.3,51.2,28.5,82.8,95.7,115.5,0.548,19.0,65.0,100.0,0.727,10.7,Changeup,L,LHB vs RHP,48.2,278,0.211,0.306,0.401,0.707,12,32,62,0.0432,8.4,0.643,303,0.0429,6.5,0.549,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,53.5,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,383,Changeup,31.85378590078329,122.0,4-Seam Fastball,27.154046997389035,104.0,Slider,22.193211488250654,85.0,Sweeper,14.360313315926893,55.0,Sinker,3.6553524804177546,14.0,Curveball,0.783289817232376,3.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.03,0.988,54.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.2,46.0,65.0,55.3,50.0,45.0,53.7,6.4,1.048,1.042,1.025,1.0,0.969,0.969,0.98,15.86,11.2,85.0,31.1,D,Lineup unconfirmed,,,
14,2026-09-26,823813,2026-09-26T20:10:00Z,Scheduled,loanDepot park,Atlanta Braves @ Miami Marlins,Away,663586,Austin Riley,Atlanta Braves,Miami Marlins,3B,R,No,,157,621,558,124,21,2,19,64,72,47,11,197,0.222,0.293,0.369,0.662,10,39,35,7,2,0.2,0.0513,24,90,82,19,4,0.232,0.0444,758,120,8.0,24.4,40.2,28.7,31.1,13.4,25.6,42.0,29.2,6.5,3.6,6.5,34.9,83.9,20.9,0.636,74.1,95.5,113.4,56.2,13.3,10.7,48.3,40.1,Below Average,2.5,Pull Power,A-,Elevated power plane,40.1,Below Average,0.972,Good,8.3,40.0,94.0,0.668,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.88,30.88,Strong positive regression,Below Average Pull Power profile. 8.0% barrel rate; 83.9 mph average exit velocity; 25.6% air-ball rate; 42.0% pull-air rate; 6.5% HR-launch rate.,0.0306,0.0308,4.05,3,1,29.4,0.1,10.2,Very recent HR,667652.0,Jack Ralston,R,RHB vs RHP,15,0,16.0,4.5,1.25,4,2.25,9.56,4.5,80.0,6.2,28.8,16.2,55.6,26.2,82.0,96.5,108.5,0.578,4.0,69.4,99.6,0.709,13.7,Split-Finger,R,RHB vs RHP,47.7,435,0.22,0.283,0.382,0.665,16,29,136,0.0368,7.1,0.622,22,0.0909,6.5,0.768,0,0,0,0/0,,,,,0,0,0,55.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,103,Split-Finger,45.63106796116505,47.0,4-Seam Fastball,37.86407766990291,39.0,Slider,16.50485436893204,17.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.039,0.988,53.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.7,47.8,69.4,44.8,39.2,45.0,52.7,6.15,1.226,1.042,0.985,1.0,0.972,0.972,0.98,11.91,9.53,84.2,27.2,F,Lineup unconfirmed,,,
15,2026-09-26,824543,2026-09-26T23:10:00Z,Scheduled,Rate Field,Colorado Rockies @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,Colorado Rockies,SS,L,No,,151,632,562,112,24,0,31,71,87,54,14,224,0.199,0.285,0.407,0.692,11,41,36,3,0,0.083,0.0,26,104,89,12,4,0.135,0.0385,710,122,8.5,26.1,58.2,21.4,20.1,14.3,24.0,58.8,30.8,7.6,4.7,7.6,47.5,82.9,24.3,0.639,74.8,95.9,115.7,66.6,13.7,13.3,52.1,47.9,Below Average,3.0,Pull Power,A-,Elevated power plane,47.9,Below Average,0.994,Good,9.0,64.0,94.7,0.611,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,51.36,20.36,Strong positive regression,Below Average Pull Power profile. 8.5% barrel rate; 82.9 mph average exit velocity; 24.0% air-ball rate; 58.8% pull-air rate; 7.6% HR-launch rate.,0.0491,0.0463,3.93,56,17,18.1,3.09,308.9,Very long drought,500779.0,Jose Quintana,L,LHB vs LHP,10,10,45.0,5.4,1.51,8,1.6,4.4,3.6,269.0,6.3,24.2,19.3,48.9,29.7,82.3,95.0,115.8,0.547,8.0,40.4,85.0,0.58,5.7,4-Seam Fastball,L,LHB vs LHP,54.1,192,0.244,0.323,0.477,0.8,10,13,58,0.0521,7.0,0.633,47,0.0638,9.0,0.698,0,0,0,0/0,,,,,0,0,0,48.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,344,4-Seam Fastball,26.162790697674417,90.0,Sinker,21.511627906976745,74.0,Changeup,20.348837209302324,70.0,Curveball,16.27906976744186,56.0,Slurve,15.69767441860465,54.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.981,0.988,63.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.1,44.6,40.4,58.9,50.0,45.0,52.5,6.09,0.826,1.051,0.985,1.0,0.994,0.994,1.06,17.01,10.1,85.0,36.7,D+,Lineup unconfirmed,,,
16,2026-09-26,823245,2026-09-27T00:40:00Z,Scheduled,Petco Park,Arizona Diamondbacks @ San Diego Padres,Home,701538,Jackson Merrill,San Diego Padres,Arizona Diamondbacks,CF,L,No,,157,659,609,154,26,5,26,84,86,40,3,158,0.253,0.301,0.44,0.741,12,49,48,15,1,0.312,0.0204,26,110,102,33,5,0.324,0.0455,959,138,7.8,29.4,48.4,18.8,32.7,15.4,30.3,40.8,34.7,9.1,4.5,9.1,40.3,85.0,18.6,0.711,71.6,97.2,112.7,31.9,16.4,8.8,43.7,42.6,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.6,Below Average,0.979,Good,10.9,38.8,100.0,0.799,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,65.97,39.97,Strong positive regression,Below Average Contact-First Profile profile. 7.8% barrel rate; 85.0 mph average exit velocity; 30.3% air-ball rate; 40.8% pull-air rate; 9.1% HR-launch rate.,0.0395,0.0383,3.99,22,6,23.4,0.94,93.9,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,55.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,61.3,39.2,45.0,52.0,5.97,0.931,1.0,1.0,1.0,0.979,0.979,1.0,14.43,8.9,75.0,27.0,F,Probable SP unavailable; Lineup unconfirmed,,,
17,2026-09-26,824219,2026-09-26T17:10:00Z,Scheduled,Comerica Park,Pittsburgh Pirates @ Detroit Tigers,Home,680664,Eduardo Valencia,Detroit Tigers,Pittsburgh Pirates,DH,R,No,,40,129,120,42,14,0,6,23,18,6,2,29,0.35,0.391,0.617,1.008,8,29,23,11,0,0.478,0.0,16,57,50,19,0,0.38,0.0,169,70,8.2,28.8,48.3,24.1,27.6,10.3,27.7,53.2,43.2,9.0,5.0,9.0,24.4,84.2,16.9,0.686,71.7,96.5,110.6,29.0,15.4,9.4,57.6,47.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.5,Below Average,0.993,Good,5.7,55.0,96.5,0.674,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.27,6.27,Strong positive regression,Below Average Pull Power profile. 8.2% barrel rate; 84.2 mph average exit velocity; 27.7% air-ball rate; 53.2% pull-air rate; 9.0% HR-launch rate.,0.0465,0.0395,4.25,68,22,20.0,3.4,340.0,Very long drought,489446.0,Kirby Yates,R,RHB vs RHP,45,0,40.2,3.32,1.2,3,0.66,10.62,3.76,230.0,3.0,23.5,12.2,38.6,29.1,82.2,94.4,112.5,0.474,3.0,79.9,67.6,0.898,12.0,4-Seam Fastball,R,RHB vs RHP,36.8,70,0.369,0.406,0.569,0.975,2,3,9,0.0286,9.8,0.668,90,0.0111,2.5,0.431,0,0,0,0/0,,,,,0,0,0,54.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,88,4-Seam Fastball,61.36363636363637,54.0,Split-Finger,36.36363636363637,32.0,Sweeper,2.272727272727273,2.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.06,0.955,57.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.8,25.5,79.9,55.3,50.0,45.0,51.5,5.85,0.758,0.96,0.985,1.08,0.993,1.072,1.06,15.75,9.13,65.8,37.2,D+,Lineup unconfirmed,,,
18,2026-09-26,824219,2026-09-26T17:10:00Z,Scheduled,Comerica Park,Pittsburgh Pirates @ Detroit Tigers,Away,656811,Ryan O'Hearn,Pittsburgh Pirates,Detroit Tigers,RF,L,No,,108,444,400,107,17,0,18,58,76,35,6,96,0.268,0.333,0.445,0.778,10,40,35,9,0,0.257,0.0,12,46,41,10,1,0.244,0.0217,587,47,3.5,24.8,49.6,28.5,21.9,13.4,25.1,52.1,29.6,5.6,3.2,5.6,81.8,83.5,15.6,0.507,68.6,95.1,106.5,7.0,10.4,2.3,41.6,28.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.3,Weak,0.939,Good,2.1,60.0,95.2,0.462,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.16,5.16,Strong positive regression,Weak Pull Power profile. 3.5% barrel rate; 83.5 mph average exit velocity; 25.1% air-ball rate; 52.1% pull-air rate; 5.6% HR-launch rate.,0.0405,0.0387,4.05,35,10,22.2,1.58,157.5,Above normal drought,434378.0,Justin Verlander,R,LHB vs RHP,1,1,3.2,12.27,2.18,1,2.45,2.45,4.91,32.0,9.4,37.5,18.8,66.7,21.9,88.9,100.8,115.7,0.733,1.0,32.6,100.0,0.539,3.9,4-Seam Fastball,L,LHB vs RHP,45.7,304,0.288,0.359,0.487,0.846,14,27,63,0.0461,5.1,0.559,13,0.0769,10.5,0.92,3,3,3,3/3,1.0,1.0,1.333,2.333,0,0,0,42.7,Slight Pitcher Advantage,Below average,53.8,1,Pitch-level Statcast · last 5 MLB games,80,4-Seam Fastball,42.5,34.0,Slider,27.5,22.0,Curveball,17.5,14.0,Changeup,10.0,8.0,Sweeper,2.5,2.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.965,1.019,48.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.7,70.1,32.6,44.8,50.0,45.0,51.3,5.79,0.778,1.01,1.025,1.0,0.939,0.939,1.035,14.78,8.38,80.7,30.4,D,Lineup unconfirmed,,,
19,2026-09-26,823165,2026-09-26T20:05:00Z,Scheduled,Oracle Park,Los Angeles Dodgers @ San Francisco Giants,Away,660271,Shohei Ohtani,Los Angeles Dodgers,San Francisco Giants,TWP,L,No,,137,610,515,142,26,4,30,89,81,81,7,150,0.276,0.378,0.517,0.895,3,14,13,3,0,0.231,0.0,9,42,35,5,0,0.143,0.0,680,38,10.0,30.2,59.6,15.0,24.8,15.4,28.5,47.1,32.4,7.4,2.5,7.4,29.5,85.2,14.3,0.777,73.1,97.4,114.3,43.6,15.8,11.4,44.9,48.3,Average,3.0,Pull Power,A,Excellent HR swing plane,48.3,Average,0.995,Good,10.5,50.0,95.6,0.757,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,55.87,25.87,Strong positive regression,Average Pull Power profile. 10.0% barrel rate; 85.2 mph average exit velocity; 28.5% air-ball rate; 47.1% pull-air rate; 7.4% HR-launch rate.,0.0492,0.0464,4.15,62,16,17.2,3.61,361.2,Very long drought,683363.0,Matt Wilkinson,L,LHB vs LHP,7,5,24.2,3.65,1.01,4,1.46,6.57,1.46,131.0,3.8,26.7,19.1,41.5,26.0,83.6,94.8,108.2,0.471,4.0,65.2,100.0,0.765,8.9,4-Seam Fastball,L,LHB vs LHP,54.4,201,0.273,0.35,0.534,0.884,12,17,50,0.0597,9.2,0.77,28,0.0,0.0,0.347,0,0,0,0/0,,,,,0,0,0,57.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,291,4-Seam Fastball,56.70103092783505,165.0,Changeup,22.68041237113402,66.0,Slider,14.776632302405499,43.0,Cutter,5.841924398625429,17.0,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.03,0.963,63.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.4,27.9,65.2,62.3,33.8,45.0,51.2,5.77,0.771,1.02,0.985,1.0,0.995,0.995,1.06,17.88,9.22,80.4,37.7,D+,Lineup unconfirmed,,,
20,2026-09-26,823653,2026-09-26T20:10:00Z,Scheduled,Target Field,Texas Rangers @ Minnesota Twins,Away,669394,Jake Burger,Texas Rangers,Minnesota Twins,1B,R,No,,153,611,547,126,23,0,27,70,89,56,4,163,0.23,0.304,0.42,0.724,11,45,37,6,1,0.162,0.0222,26,106,88,17,4,0.193,0.0377,706,121,7.6,26.6,49.5,24.7,25.5,16.0,25.4,52.9,25.5,6.9,4.3,6.9,48.4,83.8,17.7,0.619,73.8,96.4,112.6,56.4,11.6,13.2,56.1,44.7,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.7,Below Average,0.985,Good,8.3,51.7,94.3,0.651,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.69,19.69,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 83.8 mph average exit velocity; 25.4% air-ball rate; 52.9% pull-air rate; 6.9% HR-launch rate.,0.0442,0.0422,4.05,14,4,20.3,0.69,69.1,Recently homered,641927.0,Bailey Ober,R,RHB vs RHP,24,23,126.0,4.21,1.26,19,1.36,6.5,2.57,750.0,6.3,25.5,17.3,51.2,28.5,82.8,95.7,115.5,0.548,19.0,50.4,100.0,0.639,7.7,Changeup,R,RHB vs RHP,35.9,438,0.218,0.292,0.371,0.663,15,39,119,0.0342,5.9,0.54,233,0.0258,5.9,0.547,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,42.8,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,383,Changeup,31.85378590078329,122.0,4-Seam Fastball,27.154046997389035,104.0,Slider,22.193211488250654,85.0,Sweeper,14.360313315926893,55.0,Sinker,3.6553524804177546,14.0,Curveball,0.783289817232376,3.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.001,0.988,54.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.9,46.0,50.4,56.2,50.0,45.0,51.1,5.75,0.877,1.042,0.985,1.0,0.985,0.985,1.0,16.02,9.53,85.0,28.3,F,Lineup unconfirmed,,,
21,2026-09-26,824949,2026-09-27T01:40:00Z,Scheduled,Sutter Health Park,Houston Astros @ Athletics,Away,828599,Lucas Spence,Houston Astros,Athletics,CF,L,No,,17,53,48,9,1,0,3,7,8,4,1,19,0.188,0.264,0.396,0.66,3,12,11,3,3,0.273,0.25,3,12,11,3,3,0.273,0.25,49,6,8.2,29.5,55.9,25.5,18.6,13.8,29.5,48.3,31.4,16.3,16.3,16.3,103.8,82.6,12.4,0.651,69.5,96.1,107.2,25.7,16.3,7.6,45.4,49.1,Average,3.0,Pull Power,A,Excellent HR swing plane,49.1,Average,0.997,Good,33.3,75.0,101.5,1.341,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.79,0.79,Near expected,Average Pull Power profile. 8.2% barrel rate; 82.6 mph average exit velocity; 29.5% air-ball rate; 48.3% pull-air rate; 16.3% HR-launch rate.,0.0566,0.0395,3.99,4,1,16.0,0.25,25.0,Very recent HR,678022.0,Jack Perkins,R,LHB vs RHP,36,16,116.0,5.9,1.45,20,1.55,10.16,3.72,648.0,4.9,22.5,16.4,38.2,30.1,81.8,94.2,112.7,0.547,20.0,55.1,70.4,0.685,7.8,4-Seam Fastball,L,LHB vs RHP,48.2,36,0.188,0.278,0.5,0.778,3,3,12,0.0833,5.4,0.602,287,0.0383,4.7,0.545,0,0,0,0/0,,,,,0,0,0,51.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,414,Sweeper,23.18840579710145,96.0,Cutter,22.463768115942027,93.0,Changeup,20.531400966183575,85.0,4-Seam Fastball,18.357487922705314,76.0,Sinker,11.11111111111111,46.0,Slider,4.3478260869565215,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.01,0.974,54.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.2,31.1,55.1,97.0,50.0,45.0,50.9,5.72,1.206,1.072,1.025,1.0,0.997,0.997,0.98,14.87,11.54,56.7,26.5,F,Small season sample; Lineup unconfirmed; Limited recent games,,,
22,2026-09-26,823407,2026-09-26T23:15:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Away,680700,Richie Palacios,Tampa Bay Rays,Philadelphia Phillies,2B,L,No,,122,390,337,79,13,2,10,51,53,45,4,67,0.234,0.33,0.374,0.704,9,25,22,6,1,0.273,0.04,21,60,52,14,5,0.269,0.0833,514,81,4.1,24.5,47.1,30.6,21.3,11.0,25.9,48.1,33.8,6.4,3.8,6.4,78.3,82.7,17.7,0.431,67.1,94.4,107.3,4.4,13.6,1.2,50.0,27.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,27.9,Weak,0.938,Good,6.2,54.5,96.9,0.449,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.58,11.58,Strong positive regression,Weak Pull Power profile. 4.1% barrel rate; 82.7 mph average exit velocity; 25.9% air-ball rate; 48.1% pull-air rate; 6.4% HR-launch rate.,0.0256,0.0271,4.05,18,8,33.7,0.53,53.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,47.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,57.2,64.4,45.0,50.8,5.68,1.257,1.0,1.0,1.0,0.938,0.938,1.0,10.54,9.1,71.8,25.4,F,Probable SP unavailable; Lineup unconfirmed,,,
