rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,preseason_game_plan_status,preseason_game_plan_note,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
25,2026,PRE,2,Preseason Week 2,00-0032268,Marcus Mariota,WAS,DET,away,,ACT,11,8.0,NFL_HISTORY,TEAM_BLEND,28.2,6.88,194.2,12,25.9,18.0,AUTO_PRESEASON_USAGE,veteran_backup,,,7.81,140.6,57.1,205.2,182.6,181.6,67.3,102.0,140.3,178.8,213.8,77.1,77.0,70.1,59.0,44.8,22.9,QB_3_SEASON_GAME_BOOTSTRAP,320,340,0.0,VERY LOW
25,2026,PRE,2,Preseason Week 2,00-0032268,Marcus Mariota,WAS,DET,away,,ACT,11,8.0,NFL_HISTORY,TEAM_BLEND,28.2,6.88,194.2,12,25.9,18.0,AUTO_PRESEASON_USAGE,veteran_backup,,,7.81,140.6,57.1,205.2,182.6,181.6,67.3,102.0,140.3,178.8,213.8,77.1,77.0,70.1,59.0,44.8,22.9,QB_3_SEASON_GAME_BOOTSTRAP,320,350,0.0,VERY LOW
25,2026,PRE,2,Preseason Week 2,00-0032268,Marcus Mariota,WAS,DET,away,,ACT,11,8.0,NFL_HISTORY,TEAM_BLEND,28.2,6.88,194.2,12,25.9,18.0,AUTO_PRESEASON_USAGE,veteran_backup,,,7.81,140.6,57.1,205.2,182.6,181.6,67.3,102.0,140.3,178.8,213.8,77.1,77.0,70.1,59.0,44.8,22.9,QB_3_SEASON_GAME_BOOTSTRAP,320,360,0.0,VERY LOW
25,2026,PRE,2,Preseason Week 2,00-0032268,Marcus Mariota,WAS,DET,away,,ACT,11,8.0,NFL_HISTORY,TEAM_BLEND,28.2,6.88,194.2,12,25.9,18.0,AUTO_PRESEASON_USAGE,veteran_backup,,,7.81,140.6,57.1,205.2,182.6,181.6,67.3,102.0,140.3,178.8,213.8,77.1,77.0,70.1,59.0,44.8,22.9,QB_3_SEASON_GAME_BOOTSTRAP,320,370,0.0,VERY LOW
25,2026,PRE,2,Preseason Week 2,00-0032268,Marcus Mariota,WAS,DET,away,,ACT,11,8.0,NFL_HISTORY,TEAM_BLEND,28.2,6.88,194.2,12,25.9,18.0,AUTO_PRESEASON_USAGE,veteran_backup,,,7.81,140.6,57.1,205.2,182.6,181.6,67.3,102.0,140.3,178.8,213.8,77.1,77.0,70.1,59.0,44.8,22.9,QB_3_SEASON_GAME_BOOTSTRAP,320,380,0.0,VERY LOW
25,2026,PRE,2,Preseason Week 2,00-0032268,Marcus Mariota,WAS,DET,away,,ACT,11,8.0,NFL_HISTORY,TEAM_BLEND,28.2,6.88,194.2,12,25.9,18.0,AUTO_PRESEASON_USAGE,veteran_backup,,,7.81,140.6,57.1,205.2,182.6,181.6,67.3,102.0,140.3,178.8,213.8,77.1,77.0,70.1,59.0,44.8,22.9,QB_3_SEASON_GAME_BOOTSTRAP,320,390,0.0,VERY LOW
25,2026,PRE,2,Preseason Week 2,00-0032268,Marcus Mariota,WAS,DET,away,,ACT,11,8.0,NFL_HISTORY,TEAM_BLEND,28.2,6.88,194.2,12,25.9,18.0,AUTO_PRESEASON_USAGE,veteran_backup,,,7.81,140.6,57.1,205.2,182.6,181.6,67.3,102.0,140.3,178.8,213.8,77.1,77.0,70.1,59.0,44.8,22.9,QB_3_SEASON_GAME_BOOTSTRAP,320,400,0.0,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,100,70.8,HIGH
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,110,65.9,SOLID
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,120,60.8,SOLID
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,130,55.4,LEAN
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,140,50.0,COIN FLIP
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,150,44.5,COIN FLIP
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,160,39.1,LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,170,33.9,LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,180,28.9,LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,190,24.4,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,200,20.4,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,210,16.6,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,220,13.3,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,230,10.5,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,240,8.2,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,250,6.3,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,260,4.8,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,270,3.6,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,280,2.6,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,290,1.9,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,300,1.3,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,310,0.9,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,320,0.6,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,330,0.4,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,340,0.3,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,350,0.2,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,360,0.1,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,370,0.1,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,380,0.0,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,390,0.0,VERY LOW
26,2026,PRE,2,Preseason Week 2,00-0040996,Jacob Clark,LV,HOU,away,,ACT,0,16.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,28.9,6.65,193.2,0,28.9,21.0,AUTO_PRESEASON_USAGE,rookie,,,6.65,139.7,72.2,,,,47.3,90.9,139.9,188.6,232.1,82.5,81.9,75.1,60.8,41.7,26.7,TEAM_3_SEASON_GAME_BOOTSTRAP,1868,400,0.0,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,100,71.8,HIGH
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,110,66.6,SOLID
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,120,61.2,SOLID
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,130,55.5,LEAN
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,140,49.7,COIN FLIP
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,150,44.0,COIN FLIP
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,160,38.4,LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,170,33.0,LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,180,27.8,LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,190,23.1,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,200,18.9,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,210,15.3,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,220,12.1,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,230,9.4,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,240,7.1,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,250,5.3,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,260,3.9,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,270,2.8,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,280,2.0,VERY LOW
27,2026,PRE,2,Preseason Week 2,00-0040464,DJ Uiagalelei,LAC,SF,home,,ACT,1,7.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,0,30.0,20.0,AUTO_PRESEASON_USAGE,young_backup,,,6.98,139.6,68.4,,,,51.8,93.3,139.4,185.8,227.6,82.5,82.0,78.0,67.6,55.2,38.6,TEAM_3_SEASON_GAME_BOOTSTRAP,1935,290,1.4,VERY LOW
