Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
24,2026-08-08,822864,2026-08-08T23:15:00Z,Scheduled,Globe Life Field,Baltimore Orioles @ Texas Rangers,Away,641933,Tyler O'Neill,Baltimore Orioles,Texas Rangers,RF,R,No,,73,213,189,41,8,0,9,27,20,22,2,58,0.217,0.305,0.402,0.707,8,20,17,5,3,0.294,0.15,17,44,41,12,3,0.293,0.0682,15,15,6.7,13.3,28.6,0.0,71.4,40.0,40.0,33.3,26.7,6.7,6.7,6.7,200.0,82.7,37.7,0.766,71.6,31.6,Weak,2.5,Contact-First Profile,D,Popup-heavy plane,31.6,Weak,0.948,Small Statcast sample,0.82,-8.18,Strong negative regression,Weak Contact-First Profile profile. 6.7% barrel rate; 82.7 mph average exit velocity; 40.0% air-ball rate; 33.3% pull-air rate; 6.7% HR-launch rate.,0.0423,0.0386,4.05,3,2,21.0,0.14,14.3,Very recent HR,594798,Jacob deGrom,R,RHB vs RHP,21,21,113.2,3.96,1.14,16,1.27,10.69,2.3,1.35,1.027,0.985,1.0,0.948,0.948,0.98,14.72,18.4,70.7,40.2,D+,Lineup unconfirmed
25,2026-08-08,823752,2026-08-08T23:10:00Z,Scheduled,American Family Field,Minnesota Twins @ Milwaukee Brewers,Away,668904,Royce Lewis,Minnesota Twins,Milwaukee Brewers,1B,R,No,,82,334,297,70,16,1,13,41,39,31,3,81,0.236,0.311,0.428,0.739,11,44,42,16,3,0.381,0.0682,22,89,79,23,4,0.291,0.0449,36,36,11.1,41.7,35.0,40.0,25.0,13.9,33.3,41.7,36.1,11.1,5.6,11.1,50.0,87.2,16.3,0.862,74.0,47.8,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,47.8,Below Average,0.994,Good,3.45,-9.55,Strong negative regression,Below Average Contact-First Profile profile. 11.1% barrel rate; 87.2 mph average exit velocity; 33.3% air-ball rate; 41.7% pull-air rate; 11.1% HR-launch rate.,0.0389,0.0371,4.05,5,1,22.8,0.22,21.9,Very recent HR,688107,Robert Gasser,L,RHB vs LHP,12,12,62.1,4.48,1.17,11,1.59,8.37,2.31,1.222,1.07,1.025,1.0,0.994,0.994,0.98,14.19,18.21,83.0,42.1,C-,Lineup unconfirmed
26,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Away,660670,Ronald Acuña Jr.,Atlanta Braves,New York Yankees,RF,R,No,,64,284,239,59,10,1,11,39,27,38,5,64,0.247,0.359,0.435,0.794,11,48,44,10,4,0.227,0.0833,11,48,44,10,4,0.227,0.0833,29,29,6.9,37.9,35.3,41.2,23.5,10.3,31.0,44.4,31.0,10.3,6.9,10.3,100.0,86.0,17.2,0.662,72.7,40.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.5,Below Average,0.973,Good,1.93,-9.07,Strong negative regression,Below Average Pull Power profile. 6.9% barrel rate; 86.0 mph average exit velocity; 31.0% air-ball rate; 44.4% pull-air rate; 10.3% HR-launch rate.,0.0387,0.0367,4.05,5,1,21.7,0.23,23.0,Very recent HR,543037,Gerrit Cole,R,RHB vs RHP,13,13,73.2,3.42,1.1,11,1.34,9.53,2.08,1.35,1.038,0.985,1.0,0.973,0.973,0.98,14.06,18.2,76.1,41.9,D+,Lineup unconfirmed
27,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Home,671277,Luis García Jr.,New York Yankees,Atlanta Braves,1B,L,No,,108,391,372,105,20,5,24,50,78,18,0,61,0.282,0.315,0.556,0.871,11,47,45,15,3,0.333,0.0638,21,84,80,20,4,0.25,0.0476,28,28,3.6,21.4,50.0,37.5,12.5,7.1,21.4,66.7,25.0,0.0,0.0,0.0,100.0,83.3,3.1,0.394,75.3,20.5,Weak,2.0,Pull Power,D,Ground-ball heavy,20.5,Weak,0.917,Good,1.03,-22.97,Strong negative regression,Weak Pull Power profile. 3.6% barrel rate; 83.3 mph average exit velocity; 21.4% air-ball rate; 66.7% pull-air rate; 0.0% HR-launch rate.,0.0614,0.0545,4.09,11,3,15.5,0.71,71.0,Recently homered,519242,Chris Sale,L,LHB vs LHP,20,20,117.0,2.08,1.02,8,0.62,11.0,2.0,1.015,0.923,0.985,1.03,0.917,0.945,1.0,20.48,18.06,83.7,43.9,C-,Lineup unconfirmed
28,2026-08-08,823267,2026-08-08T23:15:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Away,665161,Jeremy Peña,Houston Astros,San Diego Padres,SS,R,No,,69,300,271,83,12,1,13,54,37,21,6,56,0.306,0.367,0.502,0.869,11,55,49,13,4,0.265,0.0727,21,98,88,29,7,0.33,0.0714,28,28,3.6,25.0,25.0,25.0,50.0,3.6,32.1,33.3,39.3,3.6,3.6,3.6,100.0,79.9,14.3,0.572,71.1,19.3,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,19.3,Weak,0.914,Good,0.89,-12.11,Strong negative regression,Weak Contact-First Profile profile. 3.6% barrel rate; 79.9 mph average exit velocity; 32.1% air-ball rate; 33.3% pull-air rate; 3.6% HR-launch rate.,0.0433,0.0401,4.15,16,4,20.8,0.77,76.8,Recently homered,650633,Michael King,R,RHB vs RHP,23,23,130.1,3.45,1.2,14,0.97,7.87,3.73,1.32,0.979,0.985,1.0,0.914,0.914,1.0,15.62,17.98,81.3,43.5,C-,Lineup unconfirmed
29,2026-08-08,822701,2026-08-08T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Away,701398,Sal Stewart,Cincinnati Reds,Washington Nationals,1B,R,No,,115,498,436,111,23,0,25,63,87,52,3,110,0.255,0.333,0.479,0.812,12,49,41,12,4,0.293,0.0816,23,98,85,22,6,0.259,0.0612,33,33,6.1,12.1,26.7,53.3,20.0,15.2,21.2,28.6,18.2,6.1,6.1,6.1,100.0,81.6,14.1,0.688,71.7,20.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,20.6,Weak,0.918,Good,1.59,-23.41,Strong negative regression,Weak Contact-First Profile profile. 6.1% barrel rate; 81.6 mph average exit velocity; 21.2% air-ball rate; 28.6% pull-air rate; 6.1% HR-launch rate.,0.0502,0.0467,4.15,4,1,17.4,0.23,22.9,Very recent HR,674841,Andrew Alvarez,L,RHB vs LHP,16,8,64.0,3.94,1.45,2,0.28,8.86,4.36,1.221,0.88,1.025,1.0,0.918,0.918,0.98,17.99,17.83,84.8,42.8,C-,Lineup unconfirmed
30,2026-08-08,823021,2026-08-08T23:15:00Z,Scheduled,Busch Stadium,Colorado Rockies @ St. Louis Cardinals,Away,650489,Willi Castro,Colorado Rockies,St. Louis Cardinals,2B,S,No,,98,387,349,93,16,1,13,52,48,32,5,106,0.266,0.336,0.43,0.766,8,34,29,11,4,0.379,0.1176,18,72,66,18,6,0.273,0.0833,26,26,7.7,19.2,46.7,40.0,13.3,7.7,23.1,50.0,38.5,7.7,7.7,7.7,50.0,76.3,18.1,0.711,69.3,38.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.0,Below Average,0.966,Good,1.66,-11.34,Strong negative regression,Below Average Pull Power profile. 7.7% barrel rate; 76.3 mph average exit velocity; 23.1% air-ball rate; 50.0% pull-air rate; 7.7% HR-launch rate.,0.0336,0.0332,4.05,4,1,26.8,0.15,14.9,Very recent HR,669461,Matthew Liberatore,L,Switch vs LHP,22,22,108.2,4.97,1.49,19,1.57,8.86,3.4,1.35,1.075,1.035,1.0,0.966,0.966,0.98,12.79,17.8,82.8,41.8,D+,Lineup unconfirmed
31,2026-08-08,823102,2026-08-09T01:50:00Z,Scheduled,T-Mobile Park,Tampa Bay Rays @ Seattle Mariners,Home,686527,Dominic Canzone,Seattle Mariners,Tampa Bay Rays,DH,L,No,,102,336,299,75,17,1,18,41,49,31,4,70,0.251,0.327,0.495,0.822,12,52,46,11,3,0.239,0.0577,21,90,80,16,3,0.2,0.0333,31,31,0.0,6.5,37.5,31.2,31.2,12.9,19.4,0.0,16.1,0.0,0.0,0.0,,78.2,13.1,0.27,73.3,5.2,Weak,1.0,Contact-First Profile,A,Excellent HR swing plane,5.2,Weak,0.88,Good,0.0,-18.0,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 78.2 mph average exit velocity; 19.4% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0536,0.0479,4.09,33,9,16.6,1.99,198.7,Above normal drought,643377,Griffin Jax,R,LHB vs RHP,29,18,91.2,3.63,1.21,14,1.37,9.82,2.95,0.99,1.043,1.025,1.0,0.88,0.88,1.035,18.19,17.59,83.2,48.0,C,Lineup unconfirmed
32,2026-08-08,824726,2026-08-08T20:10:00Z,Scheduled,Fenway Park,Athletics @ Boston Red Sox,Home,575929,Willson Contreras,Boston Red Sox,Athletics,1B,R,No,,105,430,361,104,18,2,23,57,70,47,19,108,0.288,0.395,0.54,0.935,9,34,24,6,1,0.25,0.0294,17,66,49,15,3,0.306,0.0455,13,13,7.7,15.4,57.1,14.3,28.6,30.8,53.8,57.1,46.2,0.0,0.0,0.0,0.0,84.7,22.8,0.604,74.8,41.7,Below Average,2.5,Pull Power,A-,Elevated power plane,41.7,Below Average,0.977,Small Statcast sample,0.8,-22.2,Strong negative regression,Below Average Pull Power profile. 7.7% barrel rate; 84.7 mph average exit velocity; 53.8% air-ball rate; 57.1% pull-air rate; 0.0% HR-launch rate.,0.0535,0.0488,4.25,11,4,15.7,0.7,70.1,Recently homered,695611,Gage Jump,L,RHB vs LHP,13,13,66.2,4.59,1.47,7,0.94,9.86,4.19,0.9,0.976,1.025,1.03,0.977,1.006,1.0,19.15,17.48,82.3,43.8,C-,Lineup unconfirmed
33,2026-08-08,823426,2026-08-08T22:05:00Z,Scheduled,Citizens Bank Park,Toronto Blue Jays @ Philadelphia Phillies,Away,660821,Jesús Sánchez,Toronto Blue Jays,Philadelphia Phillies,RF,L,No,,79,251,229,62,15,0,8,23,32,13,5,55,0.271,0.319,0.441,0.76,6,17,14,3,1,0.214,0.0588,6,17,14,3,1,0.214,0.0588,13,13,23.1,38.5,33.3,33.3,33.3,46.2,61.5,37.5,38.5,15.4,15.4,15.4,33.3,84.4,27.7,0.838,72.4,63.8,Above Average,3.5,Barrel Machine,A-,Elevated power plane,63.8,Above Average,1.039,Small Statcast sample,2.19,-5.81,Strong negative regression,Above Average Barrel Machine profile. 23.1% barrel rate; 84.4 mph average exit velocity; 61.5% air-ball rate; 37.5% pull-air rate; 15.4% HR-launch rate.,0.0319,0.0319,4.05,3,2,28.6,0.1,10.5,Very recent HR,605400,Aaron Nola,R,LHB vs RHP,23,23,120.0,5.55,1.44,28,2.1,9.08,3.08,1.186,1.16,1.025,1.0,1.039,1.039,0.98,12.31,17.29,71.3,39.3,D+,Lineup unconfirmed
34,2026-08-08,823102,2026-08-09T01:50:00Z,Scheduled,T-Mobile Park,Tampa Bay Rays @ Seattle Mariners,Away,668723,Ryan Vilade,Tampa Bay Rays,Seattle Mariners,RF,R,No,,64,190,170,43,7,1,9,19,35,15,1,42,0.253,0.312,0.465,0.777,8,20,20,4,1,0.2,0.05,13,35,33,8,3,0.242,0.0857,15,15,0.0,20.0,71.4,14.3,14.3,20.0,20.0,66.7,20.0,0.0,0.0,0.0,,71.9,0.0,0.579,72.8,25.9,Weak,2.0,Pull Power,D,Ground-ball heavy,25.9,Weak,0.933,Small Statcast sample,0.22,-8.78,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 71.9 mph average exit velocity; 20.0% air-ball rate; 66.7% pull-air rate; 0.0% HR-launch rate.,0.0474,0.0414,4.05,11,5,18.9,0.58,58.2,Recently homered,669923,George Kirby,R,RHB vs RHP,21,21,127.0,3.76,1.28,15,1.06,7.8,1.84,1.199,0.994,0.985,1.0,0.933,0.933,1.0,15.74,17.12,68.4,38.9,D+,Lineup unconfirmed
35,2026-08-08,822701,2026-08-08T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Away,668709,JJ Bleday,Cincinnati Reds,Washington Nationals,LF,L,No,,87,365,307,70,11,1,20,45,47,53,2,78,0.228,0.343,0.466,0.809,12,48,38,6,3,0.158,0.0625,23,93,77,15,6,0.195,0.0645,23,23,4.3,21.7,58.3,16.7,25.0,21.7,26.1,66.7,26.1,4.3,4.3,4.3,100.0,81.2,24.0,0.581,72.9,27.8,Weak,2.0,Pull Power,A-,Elevated power plane,27.8,Weak,0.938,Good,1.02,-18.98,Strong negative regression,Weak Pull Power profile. 4.3% barrel rate; 81.2 mph average exit velocity; 26.1% air-ball rate; 66.7% pull-air rate; 4.3% HR-launch rate.,0.0548,0.0492,4.15,3,1,15.4,0.2,19.5,Very recent HR,674841,Andrew Alvarez,L,LHB vs LHP,16,8,64.0,3.94,1.45,2,0.28,8.86,4.36,1.116,0.88,0.985,1.0,0.938,0.938,0.98,18.87,16.93,84.4,41.3,D+,Lineup unconfirmed
36,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Home,700250,Ben Rice,New York Yankees,Atlanta Braves,1B,L,Yes,3.0,111,475,412,107,19,3,31,71,74,58,3,119,0.26,0.354,0.546,0.9,12,52,43,7,1,0.163,0.0192,23,98,85,17,3,0.2,0.0306,30,30,3.3,16.7,33.3,11.1,55.6,16.7,20.0,33.3,23.3,3.3,3.3,3.3,0.0,81.9,26.5,0.184,71.3,12.2,Weak,1.5,Contact-First Profile,A-,Elevated power plane,12.2,Weak,0.894,Good,0.92,-30.08,Strong negative regression,Weak Contact-First Profile profile. 3.3% barrel rate; 81.9 mph average exit velocity; 20.0% air-ball rate; 33.3% pull-air rate; 3.3% HR-launch rate.,0.0653,0.0586,4.49,38,11,13.3,2.86,285.9,Very long drought,519242,Chris Sale,L,LHB vs LHP,20,20,117.0,2.08,1.02,8,0.62,11.0,2.0,0.771,0.923,0.985,1.03,0.894,0.921,1.06,23.73,16.78,95.0,51.9,C,Good
37,2026-08-08,823188,2026-08-08T23:15:00Z,Scheduled,Oracle Park,Detroit Tigers @ San Francisco Giants,Home,646240,Rafael Devers,San Francisco Giants,Detroit Tigers,1B,L,No,,116,492,439,109,27,1,24,61,64,48,1,129,0.248,0.321,0.478,0.799,12,50,42,10,2,0.238,0.04,23,98,83,21,6,0.253,0.0612,24,24,8.3,45.8,43.8,18.8,37.5,16.7,20.8,20.0,25.0,8.3,4.2,8.3,100.0,89.0,13.6,0.496,71.4,32.0,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.0,Weak,0.95,Good,1.71,-22.29,Strong negative regression,Weak Contact-First Profile profile. 8.3% barrel rate; 89.0 mph average exit velocity; 20.8% air-ball rate; 20.0% pull-air rate; 8.3% HR-launch rate.,0.0488,0.0455,3.99,0,0,18.3,0.0,0.0,Very recent HR,695549,Jackson Jobe,R,LHB vs RHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.036,1.0,1.025,1.0,0.95,0.95,0.98,16.95,16.76,74.8,39.5,D+,Probable SP unavailable; Lineup unconfirmed
38,2026-08-08,823348,2026-08-08T22:40:00Z,Scheduled,PNC Park,New York Mets @ Pittsburgh Pirates,Home,664040,Brandon Lowe,Pittsburgh Pirates,New York Mets,2B,L,No,,109,485,433,110,25,1,24,70,73,43,2,135,0.254,0.32,0.483,0.803,13,58,55,19,3,0.345,0.0517,22,95,88,26,3,0.295,0.0316,28,28,7.1,28.6,46.7,33.3,20.0,17.9,32.1,44.4,35.7,10.7,7.1,10.7,50.0,87.1,18.8,0.63,72.0,38.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.9,Below Average,0.969,Good,1.96,-22.04,Strong negative regression,Below Average Pull Power profile. 7.1% barrel rate; 87.1 mph average exit velocity; 32.1% air-ball rate; 44.4% pull-air rate; 10.7% HR-launch rate.,0.0495,0.046,4.09,5,1,18.0,0.28,27.7,Very recent HR,476594,Robert Stock,R,LHB vs RHP,1,1,5.0,1.8,0.6,1,1.8,7.2,0.0,0.971,1.008,1.025,1.0,0.969,0.969,0.98,17.53,16.75,84.6,40.9,D+,Lineup unconfirmed
39,2026-08-08,823267,2026-08-08T23:15:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Away,666211,Taylor Trammell,Houston Astros,San Diego Padres,CF,L,No,,60,176,155,36,6,1,6,23,19,16,4,53,0.232,0.32,0.4,0.72,10,42,33,8,3,0.242,0.0714,18,58,48,10,3,0.208,0.0517,15,15,13.3,33.3,58.3,33.3,8.3,26.7,33.3,80.0,26.7,6.7,6.7,6.7,50.0,89.5,16.5,0.704,76.7,49.5,Average,3.0,Pull Power,A,Excellent HR swing plane,49.5,Average,0.999,Small Statcast sample,1.79,-4.21,Strong negative regression,Average Pull Power profile. 13.3% barrel rate; 89.5 mph average exit velocity; 33.3% air-ball rate; 80.0% pull-air rate; 6.7% HR-launch rate.,0.0341,0.0332,4.05,4,1,25.8,0.15,15.5,Very recent HR,650633,Michael King,R,LHB vs RHP,23,23,130.1,3.45,1.2,14,0.97,7.87,3.73,1.35,0.979,1.025,1.0,0.999,0.999,0.98,12.8,16.69,69.2,37.4,D+,Lineup unconfirmed
40,2026-08-08,823348,2026-08-08T22:40:00Z,Scheduled,PNC Park,New York Mets @ Pittsburgh Pirates,Home,682848,Endy Rodríguez,Pittsburgh Pirates,New York Mets,C,S,No,,45,159,135,36,6,0,7,20,20,23,0,41,0.267,0.373,0.467,0.84,10,37,35,10,2,0.286,0.0541,10,37,35,10,2,0.286,0.0541,30,30,3.3,26.7,53.8,23.1,23.1,16.7,26.7,62.5,33.3,6.7,6.7,6.7,200.0,84.4,20.0,0.535,71.8,31.9,Weak,2.5,Pull Power,A,Excellent HR swing plane,31.9,Weak,0.949,Good,1.28,-5.72,Strong negative regression,Weak Pull Power profile. 3.3% barrel rate; 84.4 mph average exit velocity; 26.7% air-ball rate; 62.5% pull-air rate; 6.7% HR-launch rate.,0.044,0.0389,4.09,5,2,19.3,0.26,25.9,Very recent HR,476594,Robert Stock,R,Switch vs RHP,1,1,5.0,1.8,0.6,1,1.8,7.2,0.0,1.156,1.008,1.035,1.0,0.949,0.949,0.98,14.96,16.67,66.3,38.8,D+,Lineup unconfirmed
41,2026-08-08,823102,2026-08-09T01:50:00Z,Scheduled,T-Mobile Park,Tampa Bay Rays @ Seattle Mariners,Away,683748,Victor Mesa Jr.,Tampa Bay Rays,Seattle Mariners,RF,L,No,,49,155,137,30,3,2,8,18,18,15,0,37,0.219,0.294,0.445,0.739,9,28,27,5,0,0.185,0.0,19,59,55,14,4,0.255,0.0678,23,23,13.0,30.4,50.0,14.3,35.7,34.8,43.5,30.0,21.7,21.7,8.7,21.7,0.0,78.6,13.6,0.744,68.2,43.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,43.7,Below Average,0.982,Good,2.42,-5.58,Strong negative regression,Below Average Contact-First Profile profile. 13.0% barrel rate; 78.6 mph average exit velocity; 43.5% air-ball rate; 30.0% pull-air rate; 21.7% HR-launch rate.,0.0516,0.0431,4.05,36,12,17.1,2.1,210.2,Very long drought,669923,George Kirby,R,LHB vs RHP,21,21,127.0,3.76,1.28,15,1.06,7.8,1.84,0.96,0.994,1.025,1.0,0.982,0.982,1.06,16.33,16.61,67.8,43.6,C-,Lineup unconfirmed
42,2026-08-08,824565,2026-08-08T23:15:00Z,Scheduled,Rate Field,Cleveland Guardians @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,Cleveland Guardians,3B,R,No,,114,500,423,99,25,1,24,76,67,64,7,91,0.234,0.341,0.468,0.809,12,56,48,8,3,0.167,0.0536,23,104,92,20,4,0.217,0.0385,26,26,3.8,15.4,46.2,15.4,38.5,15.4,23.1,33.3,38.5,7.7,3.8,7.7,100.0,83.3,22.3,0.428,72.0,23.5,Weak,2.0,Contact-First Profile,A-,Elevated power plane,23.5,Weak,0.926,Good,1.02,-22.98,Strong negative regression,Weak Contact-First Profile profile. 3.8% barrel rate; 83.3 mph average exit velocity; 23.1% air-ball rate; 33.3% pull-air rate; 7.7% HR-launch rate.,0.048,0.0449,4.09,14,4,17.6,0.79,79.4,Recently homered,668909,Gavin Williams,R,RHB vs RHP,23,23,139.0,3.56,1.04,21,1.36,11.53,2.53,1.017,1.042,0.985,1.0,0.926,0.926,1.0,17.13,16.58,85.0,41.0,D+,Lineup unconfirmed
43,2026-08-08,823021,2026-08-08T23:15:00Z,Scheduled,Busch Stadium,Colorado Rockies @ St. Louis Cardinals,Home,676475,Alec Burleson,St. Louis Cardinals,Colorado Rockies,1B,L,No,,115,486,438,125,28,1,18,60,77,41,4,77,0.285,0.35,0.477,0.827,12,49,42,12,3,0.286,0.0612,24,99,89,28,3,0.315,0.0303,35,35,11.4,31.4,71.4,7.1,21.4,11.4,17.1,66.7,37.1,11.4,8.6,11.4,75.0,84.1,18.4,0.896,71.6,50.0,Average,3.0,Pull Power,A,Excellent HR swing plane,50.0,Average,1.0,Good,3.44,-14.56,Strong negative regression,Average Pull Power profile. 11.4% barrel rate; 84.1 mph average exit velocity; 17.1% air-ball rate; 66.7% pull-air rate; 11.4% HR-launch rate.,0.037,0.036,4.09,7,3,24.3,0.29,28.8,Very recent HR,607536,Kyle Freeland,L,LHB vs LHP,20,20,108.1,6.81,1.49,21,1.74,7.73,1.91,1.125,1.102,0.985,1.0,1.0,1.0,0.98,13.94,16.51,84.9,41.0,D+,Lineup unconfirmed
44,2026-08-08,823102,2026-08-09T01:50:00Z,Scheduled,T-Mobile Park,Tampa Bay Rays @ Seattle Mariners,Away,676356,Jonny DeLuca,Tampa Bay Rays,Seattle Mariners,RF,R,No,,71,228,216,56,15,0,8,30,34,10,0,48,0.259,0.292,0.44,0.732,8,25,25,5,2,0.2,0.08,15,56,55,14,3,0.255,0.0536,12,12,8.3,33.3,62.5,25.0,12.5,8.3,8.3,100.0,8.3,8.3,8.3,8.3,100.0,77.7,10.5,0.534,71.5,43.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.5,Below Average,0.982,Small Statcast sample,0.95,-7.05,Strong negative regression,Below Average Pull Power profile. 8.3% barrel rate; 77.7 mph average exit velocity; 8.3% air-ball rate; 100.0% pull-air rate; 8.3% HR-launch rate.,0.0351,0.034,4.05,0,0,27.0,0.0,0.0,Very recent HR,669923,George Kirby,R,RHB vs RHP,21,21,127.0,3.76,1.28,15,1.06,7.8,1.84,1.35,0.994,0.985,1.0,0.982,0.982,0.98,13.08,16.4,72.8,37.7,D+,Lineup unconfirmed
45,2026-08-08,823752,2026-08-08T23:10:00Z,Scheduled,American Family Field,Minnesota Twins @ Milwaukee Brewers,Away,663616,Trevor Larnach,Minnesota Twins,Milwaukee Brewers,LF,L,No,,96,347,303,85,19,1,10,49,41,40,3,63,0.281,0.37,0.449,0.819,9,31,27,4,2,0.148,0.0645,19,68,61,17,4,0.279,0.0588,24,24,12.5,41.7,63.6,27.3,9.1,12.5,16.7,75.0,20.8,16.7,8.3,16.7,66.7,87.1,7.6,0.72,71.2,56.2,Average,3.0,Pull Power,C,Low line-drive plane,56.2,Average,1.017,Good,2.86,-7.14,Strong negative regression,Average Pull Power profile. 12.5% barrel rate; 87.1 mph average exit velocity; 16.7% air-ball rate; 75.0% pull-air rate; 16.7% HR-launch rate.,0.0288,0.0296,4.15,9,3,30.3,0.3,29.7,Very recent HR,688107,Robert Gasser,L,LHB vs LHP,12,12,62.1,4.48,1.17,11,1.59,8.37,2.31,1.35,1.07,0.985,1.0,1.017,1.017,0.98,11.74,16.32,82.2,40.2,D+,Lineup unconfirmed
46,2026-08-08,823021,2026-08-08T23:15:00Z,Scheduled,Busch Stadium,Colorado Rockies @ St. Louis Cardinals,Home,676369,Nelson Velázquez,St. Louis Cardinals,Colorado Rockies,LF,R,No,,34,83,74,16,4,0,4,10,12,7,1,25,0.216,0.289,0.432,0.721,5,9,9,2,0,0.222,0.0,11,20,19,2,0,0.105,0.0,3,3,33.3,33.3,50.0,50.0,0.0,66.7,66.7,50.0,33.3,33.3,33.3,33.3,0.0,94.2,28.3,1.154,72.8,55.1,Average,3.0,Barrel Machine,C+,High fly-ball plane,55.1,Average,1.014,Small Statcast sample,0.91,-3.09,Negative regression,Average Barrel Machine profile. 33.3% barrel rate; 94.2 mph average exit velocity; 66.7% air-ball rate; 50.0% pull-air rate; 33.3% HR-launch rate.,0.0482,0.0386,3.93,22,12,18.5,1.19,118.9,Near normal interval,607536,Kyle Freeland,L,RHB vs LHP,20,20,108.1,6.81,1.49,21,1.74,7.73,1.91,1.0,1.102,1.025,1.0,1.014,1.014,1.0,14.34,16.3,59.5,37.5,D+,Lineup unconfirmed
47,2026-08-08,823348,2026-08-08T22:40:00Z,Scheduled,PNC Park,New York Mets @ Pittsburgh Pirates,Away,596019,Francisco Lindor,New York Mets,Pittsburgh Pirates,SS,S,No,,60,262,233,54,6,4,10,31,29,27,2,53,0.232,0.317,0.421,0.738,12,56,50,13,4,0.26,0.0714,23,103,91,24,6,0.264,0.0583,35,35,2.9,14.3,53.8,23.1,23.1,14.3,22.9,62.5,20.0,5.7,2.9,5.7,100.0,81.9,18.5,0.385,69.5,23.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.1,Weak,0.925,Good,1.29,-8.71,Strong negative regression,Weak Pull Power profile. 2.9% barrel rate; 81.9 mph average exit velocity; 22.9% air-ball rate; 62.5% pull-air rate; 5.7% HR-launch rate.,0.0382,0.0362,4.05,3,1,23.3,0.13,12.9,Very recent HR,696149,Bubba Chandler,R,Switch vs RHP,22,21,110.1,4.49,1.41,10,0.82,7.99,4.98,1.323,0.955,1.035,1.0,0.925,0.925,0.98,13.88,16.29,78.7,38.4,D+,Lineup unconfirmed
