player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0036182,Nick Westbrook-Ikhine,IND,ATL,WR,WR,ACT,6.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,WR
00-0036187,Reggie Gilliam,NE,PHI,RB,FB,ACT,6.0,2026_PRE_W2_PHI_NE,,home,2026,PRE,2,FB
00-0036223,Jonathan Taylor,IND,ATL,RB,RB,ACT,6.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,RB
00-0036232,Harrison Bryant,SEA,TEN,TE,TE,ACT,6.0,2026_PRE_W2_SEA_TEN,,away,2026,PRE,2,TE
00-0036244,Colby Parkinson,LAR,NO,TE,TE,ACT,6.0,2026_PRE_W2_NO_LAR,,home,2026,PRE,2,TE
00-0036252,Michael Pittman,PIT,NYJ,WR,WR,ACT,6.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,WR
00-0036259,Jauan Jennings,MIN,BAL,WR,WR,ACT,6.0,2026_PRE_W2_BAL_MIN,,home,2026,PRE,2,WR
00-0036265,AJ Dillon,CAR,JAX,RB,RB,ACT,6.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,RB
00-0036271,Quez Watkins,PHI,NE,WR,WR,ACT,6.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,WR
00-0036275,D'Andre Swift,CHI,CIN,RB,RB,ACT,6.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,RB
00-0036290,Cole Kmet,CHI,CIN,TE,TE,ACT,6.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,TE
00-0036309,Darnell Mooney,NYG,MIA,WR,WR,ACT,6.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,WR
00-0036322,Justin Jefferson,MIN,BAL,WR,WR,ACT,6.0,2026_PRE_W2_BAL_MIN,,home,2026,PRE,2,WR
00-0036345,K.J. Osborn,TEN,SEA,WR,WR,ACT,6.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,WR
00-0036358,CeeDee Lamb,DAL,ARI,WR,WR,ACT,6.0,2026_PRE_W2_DAL_ARI,,away,2026,PRE,2,WR
00-0036387,Jalen Reagor,MIA,NYG,WR,WR,ACT,6.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,WR
00-0036407,Jerry Jeudy,CLE,BUF,WR,WR,ACT,6.0,2026_PRE_W2_BUF_CLE,,home,2026,PRE,2,WR
00-0036410,Tee Higgins,CIN,CHI,WR,WR,ACT,6.0,2026_PRE_W2_CHI_CIN,,home,2026,PRE,2,WR
00-0036415,Van Jefferson,WAS,DET,WR,WR,ACT,6.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,WR
00-0036422,Adam Trautman,DEN,GB,TE,TE,ACT,6.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,TE
00-0036423,Albert Okwuegbunam,LV,HOU,TE,TE,ACT,6.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,TE
00-0036425,DeeJay Dallas,JAX,CAR,RB,RB,ACT,6.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,RB
00-0036427,Tyler Johnson,DAL,ARI,WR,WR,ACT,6.0,2026_PRE_W2_DAL_ARI,,away,2026,PRE,2,WR
00-0036429,Charlie Woerner,ATL,IND,TE,TE,ACT,6.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,TE
00-0036463,Chris Blair,ATL,IND,WR,WR,ACT,6.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,WR
00-0036497,Tim Jones,JAX,CAR,WR,WR,ACT,5.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,WR
00-0036534,Shane Zylstra,BUF,CLE,TE,TE,ACT,5.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,TE
00-0036550,Rashod Bateman,BAL,MIN,WR,WR,ACT,5.0,2026_PRE_W2_BAL_MIN,,away,2026,PRE,2,WR
00-0036554,Nico Collins,HOU,LV,WR,WR,ACT,5.0,2026_PRE_W2_LV_HOU,,home,2026,PRE,2,WR
00-0036555,Chuba Hubbard,CAR,JAX,RB,RB,ACT,5.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,RB
00-0036556,Brevin Jordan,HOU,LV,TE,TE,ACT,5.0,2026_PRE_W2_LV_HOU,,home,2026,PRE,2,TE
00-0036567,Elijah Mitchell,PHI,NE,RB,RB,ACT,5.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,RB
00-0036569,Gary Brightwell,CIN,CHI,RB,RB,ACT,5.0,2026_PRE_W2_CHI_CIN,,home,2026,PRE,2,RB
00-0036590,Quintin Morris,JAX,CAR,TE,TE,ACT,5.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,TE
00-0036613,Jaylen Waddle,DEN,GB,WR,WR,ACT,5.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,WR
00-0036626,Dyami Brown,WAS,DET,WR,WR,ACT,5.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,WR
00-0036628,John Bates,WAS,DET,TE,TE,ACT,5.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,TE
00-0036630,Tylan Wallace,CLE,BUF,WR,WR,ACT,5.0,2026_PRE_W2_BUF_CLE,,home,2026,PRE,2,WR
00-0036637,Noah Gray,KC,TB,TE,TE,ACT,5.0,2026_PRE_W2_KC_TB,,away,2026,PRE,2,TE
00-0036727,Adam Prentice,DEN,GB,RB,FB,ACT,5.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,FB
00-0036741,Jack Stoll,CLE,BUF,TE,TE,ACT,5.0,2026_PRE_W2_BUF_CLE,,home,2026,PRE,2,TE
