player_id,player_name,team,opponent,position,depth_chart_position,rushing_depth_role,receiving_depth_role,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,projected_targets,target_share,projected_receptions,catch_rate,yards_per_target,yards_per_reception,team_target_budget,team_receiving_yard_budget,receiving_allocation_source,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,target_prob_1_plus,target_prob_2_plus,target_prob_3_plus,target_prob_4_plus,target_prob_5_plus,target_prob_6_plus,target_prob_7_plus,target_prob_8_plus,target_prob_9_plus,target_prob_10_plus
00-0038994,Jordan Addison,MIN,CHI,WR,WR,,WR3,ACT,3.0,2026,REG,2,2026 REG W2,401872937,2026-09-20T17:00Z,away,29.205,29.624,29.141,6.039,52.415,17.263,47,20.0,25.3,40.667,0.0,2.2,1.0,1.03,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.99,85.53,78.39,69.44,59.22,48.13,37.57,27.71,19.18,12.6,7.73,4.51,2.37,1.19,0.54,0.23,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826,14.69,1.984,51.85,7.531,14.72,23.96,166.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,87.57,78.95,67.6,54.47,40.68,28.06,17.65,10.07,5.21,2.44
00-0038519,Nikko Remigio,KC,IND,WR,WR,,WR3,ACT,3.0,2026,REG,2,2026 REG W2,401872945,2026-09-21T00:20Z,home,29.162,29.617,29.183,5.942,52.484,17.286,2,34.5,34.5,34.5,21.0,3.5,1.0,1.132,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,90.87,85.6,78.36,69.47,59.09,48.21,37.44,27.54,19.11,12.55,7.76,4.5,2.43,1.22,0.57,0.26,0.1,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.651,12.55,1.643,45.0,9.857,17.75,26.77,173.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.65,4.0,2.0,5.0,0.947,PLAYER_HISTORY_BLEND,99.98,99.13,89.88,56.61,17.29,2.0,0.08,0.0,0.0,0.0
00-0033881,Evan Engram,DEN,JAX,TE,TE,,TE1,ACT,9.0,2026,REG,2,2026 REG W2,401872940,2026-09-20T20:05Z,home,29.009,29.276,28.973,7.039,50.744,16.401,43,31.4,28.9,31.4,43.0,4.0,1.0,1.028,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.95,86.67,79.28,70.13,59.26,47.53,36.2,25.9,17.32,10.79,6.32,3.46,1.76,0.83,0.36,0.16,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.314,16.29,3.517,66.18,6.397,8.249,30.0,184.82,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.321,5.0,3.0,8.0,2.054,PLAYER_HISTORY_BLEND,99.11,97.0,91.58,81.31,65.5,46.42,28.18,14.41,5.93,2.03
00-0039894,Xavier Worthy,KC,IND,WR,WR,,WR2,ACT,2.0,2026,REG,2,2026 REG W2,401872945,2026-09-21T00:20Z,home,28.703,29.044,28.625,5.392,51.655,17.192,31,29.8,37.0,36.667,18.0,4.0,1.0,1.132,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.39,84.85,77.54,68.34,57.9,46.98,36.12,26.3,18.11,11.7,7.17,4.14,2.23,1.18,0.53,0.24,0.1,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088,17.49,2.898,56.96,6.962,9.904,26.77,173.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.096,5.0,2.0,8.0,2.255,PLAYER_HISTORY_BLEND,97.9,94.3,87.42,75.95,60.26,42.65,26.55,14.3,6.57,2.59
00-0036875,Rhamondre Stevenson,NE,PIT,RB,RB,,RB1,ACT,5.0,2026,REG,2,2026 REG W2,401872946,2026-09-20T17:00Z,home,28.5,28.934,28.49,5.45,51.675,17.113,41,35.0,23.5,25.933,44.0,3.8,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.47,84.79,77.29,68.09,57.76,46.75,35.97,26.12,17.94,11.77,7.12,4.01,2.13,1.01,0.46,0.2,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216,14.56,3.483,82.61,8.13,8.184,26.64,197.29,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,98.83,95.15,85.43,66.91,43.22,21.82,8.22,2.34,0.46,0.06
00-0037809,Chig Okonkwo,WAS,DAL,TE,TE,,TE1,ACT,4.0,2026,REG,2,2026 REG W2,401872944,2026-09-20T20:25Z,away,28.149,28.658,28.175,5.106,51.239,17.075,51,30.0,30.5,30.4,16.0,5.8,1.0,1.117,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.09,84.43,77.03,67.8,57.08,45.94,35.14,25.57,17.45,11.24,6.87,3.87,2.04,1.02,0.46,0.23,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692,19.33,3.27,69.7,6.909,8.608,22.34,168.04,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.694,5.0,2.0,7.0,1.977,PLAYER_HISTORY_BLEND,98.3,94.77,86.74,72.63,53.82,34.01,17.9,7.7,2.65,0.73
00-0033885,David Njoku,LAC,LV,TE,TE,,TE1,ACT,9.0,2026,REG,2,2026 REG W2,401872941,2026-09-20T20:05Z,home,27.98,28.422,27.959,4.923,50.914,16.998,39,18.2,27.4,34.067,58.0,2.4,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.92,84.18,76.64,67.22,56.5,45.48,34.73,25.0,17.07,10.96,6.59,3.75,1.93,0.92,0.44,0.18,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172,17.04,3.448,66.67,5.495,8.114,27.92,189.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.311,5.0,0.0,10.0,3.544,PLAYER_HISTORY_BLEND,88.8,83.14,75.68,66.77,56.78,46.34,36.15,27.03,19.21,12.82
00-0038597,Chase Brown,CIN,HOU,RB,RB,,RB1,ACT,3.0,2026,REG,2,2026 REG W2,401872934,2026-09-20T17:00Z,away,27.961,28.283,28.038,7.0,48.945,15.733,41,32.0,33.3,27.733,22.0,5.2,1.0,1.006,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.94,86.37,78.59,68.81,57.43,45.14,33.44,23.14,14.9,8.91,4.87,2.46,1.19,0.51,0.21,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.546,15.55,4.41,79.52,5.012,6.34,32.82,242.67,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.57,6.0,2.0,9.0,2.779,PLAYER_HISTORY_BLEND,96.29,92.4,85.92,76.6,64.43,50.59,36.74,24.43,14.75,8.08
00-0039901,Keon Coleman,BUF,DET,WR,WR,,WR3,ACT,2.0,2026,REG,2,2026 REG W2,401872932,2026-09-18T00:15Z,home,27.02,27.52,26.981,3.863,50.072,16.978,27,27.6,26.5,33.267,32.0,3.4,1.0,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.87,82.77,74.82,65.05,54.32,43.35,32.88,23.51,15.8,10.07,6.02,3.34,1.76,0.85,0.4,0.18,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.974,13.21,2.627,66.1,6.814,10.285,27.68,229.97,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.02,4.0,1.0,7.0,2.329,PLAYER_HISTORY_BLEND,92.5,84.75,72.99,57.67,41.28,26.31,14.65,7.17,3.06,1.13
00-0038041,Jake Ferguson,DAL,WAS,TE,TE,,TE1,ACT,4.0,2026,REG,2,2026 REG W2,401872944,2026-09-20T20:25Z,home,26.279,26.753,26.181,3.056,49.232,16.831,49,10.4,27.2,28.2,6.0,2.8,1.0,1.143,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.06,81.61,73.34,63.53,52.62,41.62,31.28,22.08,14.74,9.2,5.36,2.91,1.51,0.7,0.31,0.12,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893,14.65,3.873,79.17,5.875,6.785,30.72,230.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.908,5.0,2.0,8.0,2.341,PLAYER_HISTORY_BLEND,96.89,92.48,84.51,72.24,56.6,39.82,24.57,13.42,6.38,2.62
00-0040730,RJ Harvey,DEN,JAX,RB,RB,,RB1,ACT,1.0,2026,REG,2,2026 REG W2,401872940,2026-09-20T20:05Z,home,25.618,26.119,25.627,3.409,47.737,16.275,18,26.4,26.4,23.333,23.0,4.0,1.0,1.028,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.25,81.58,72.87,62.7,51.48,39.96,29.39,20.31,13.06,7.91,4.42,2.33,1.14,0.51,0.21,0.08,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004,15.34,4.003,80.0,6.0,6.4,30.0,184.82,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,99.46,97.57,92.11,80.01,61.05,38.89,19.93,7.94,2.4,0.53
00-0034753,Mark Andrews,BAL,NO,TE,TE,,TE1,ACT,8.0,2026,REG,2,2026 REG W2,401872938,2026-09-20T17:00Z,home,25.518,26.154,25.543,2.208,48.536,16.837,45,26.0,24.1,24.867,49.0,3.8,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.94,80.37,72.05,62.15,51.24,40.2,30.04,21.22,14.0,8.69,5.09,2.8,1.41,0.66,0.29,0.12,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,19.27,3.083,66.67,5.652,8.277,22.08,181.47,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.628,5.0,2.0,7.0,1.775,PLAYER_HISTORY_BLEND,99.04,96.22,88.73,73.9,52.91,30.99,14.28,5.09,1.37,0.27
00-0041042,Malachi Fields,NYG,LAR,WR,WR,,WR3,ACT,0.0,2026,REG,2,2026 REG W2,401872947,2026-09-22T00:15Z,away,25.431,25.473,25.472,12.584,38.304,9.97,1,25.0,25.0,25.0,25.0,4.0,1.0,1.115,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,97.96,93.82,85.13,70.61,51.83,32.57,17.05,7.34,2.52,0.7,0.16,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036,14.06,2.018,50.0,6.25,12.601,26.42,182.58,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.054,4.0,1.0,7.0,1.99,COUNT_PRIOR,96.11,89.74,77.81,60.63,40.81,23.39,10.97,4.23,1.33,0.31
00-0036973,Travis Etienne,NO,BAL,RB,RB,,RB1,ACT,5.0,2026,REG,2,2026 REG W2,401872938,2026-09-20T17:00Z,away,25.37,25.686,25.356,5.33,45.424,14.941,50,28.6,21.3,19.533,32.0,4.4,1.0,1.063,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.38,83.67,74.58,63.25,50.86,38.2,26.73,17.39,10.49,5.78,2.96,1.4,0.61,0.24,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499,12.74,3.375,75.0,6.089,7.518,32.5,254.56,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.519,5.0,2.0,7.0,2.088,PLAYER_HISTORY_BLEND,97.2,92.44,83.14,68.55,50.16,31.67,17.0,7.67,2.92,0.88
00-0037545,Rashid Shaheed,SEA,ARI,WR,WR,,WR3,ACT,4.0,2026,REG,2,2026 REG W2,401872943,2026-09-20T20:25Z,away,25.138,25.829,25.217,1.837,48.244,16.777,40,17.6,19.2,34.467,4.0,2.6,1.0,1.005,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.68,79.86,71.51,61.49,50.46,39.35,29.21,20.42,13.55,8.4,4.91,2.67,1.4,0.64,0.28,0.11,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834,13.66,2.109,55.0,6.883,11.921,25.83,199.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,87.61,78.95,67.59,54.4,40.57,27.93,17.53,10.16,5.25,2.46
00-0040715,Cam Skattebo,NYG,LAR,RB,RB,,RB1,ACT,1.0,2026,REG,2,2026 REG W2,401872947,2026-09-22T00:15Z,away,25.019,25.752,25.059,2.037,48.036,16.733,8,24.0,25.875,25.875,25.875,3.8,1.0,1.115,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.8,79.94,71.33,61.25,50.11,39.07,29.07,20.36,13.39,8.22,4.75,2.58,1.35,0.67,0.31,0.13,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.837,13.36,2.878,75.0,6.469,8.695,26.42,182.58,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.909,4.0,1.0,7.0,2.392,PLAYER_HISTORY_BLEND,90.9,82.56,70.33,55.33,39.79,25.36,14.46,7.17,3.23,1.2
00-0040669,Isaac TeSlaa,DET,BUF,WR,WR,,WR3,ACT,1.0,2026,REG,2,2026 REG W2,401872932,2026-09-18T00:15Z,away,24.6,24.974,24.551,4.461,44.643,14.923,16,29.0,20.0,16.8,13.0,3.6,1.0,0.95,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.4,82.39,72.88,61.38,48.88,36.48,25.37,16.26,9.57,5.32,2.74,1.24,0.53,0.2,0.08,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448,9.5,1.832,53.12,7.875,13.431,33.38,253.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.482,3.0,1.0,6.0,1.821,PLAYER_HISTORY_BLEND,94.59,85.68,69.94,49.07,28.55,13.49,5.04,1.44,0.3,0.06
00-0040736,Mason Taylor,NYJ,GB,TE,TE,,TE1,ACT,1.0,2026,REG,2,2026 REG W2,401872936,2026-09-20T17:00Z,home,24.463,25.208,24.491,1.367,47.613,16.677,14,24.2,25.9,26.214,-2.0,4.8,1.0,0.973,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.97,78.85,70.02,59.9,48.95,38.18,28.12,19.48,12.68,7.84,4.51,2.39,1.2,0.56,0.25,0.1,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.117,17.83,3.461,67.65,5.397,7.067,26.41,149.99,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.16,5.0,1.0,9.0,2.796,PLAYER_HISTORY_BLEND,94.53,89.53,81.92,71.47,58.57,44.75,31.57,20.33,11.94,6.35
00-0039739,Roman Wilson,PIT,NE,WR,WR,,WR3,ACT,2.0,2026,REG,2,2026 REG W2,401872946,2026-09-20T17:00Z,away,24.43,25.108,24.346,1.331,47.476,16.683,10,15.6,19.2,19.2,26.0,3.0,1.0,0.958,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.91,78.78,69.78,59.47,48.51,37.75,27.78,19.36,12.6,7.79,4.53,2.47,1.21,0.55,0.24,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,12.2,2.294,55.56,7.111,10.647,31.15,193.6,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,98.06,93.36,82.34,63.96,41.53,21.79,8.83,2.74,0.64,0.11
00-0037614,John Metchie III,CAR,ATL,WR,WR,,WR3,ACT,4.0,2026,REG,2,2026 REG W2,401872933,2026-09-20T17:00Z,away,24.308,24.978,24.262,1.19,47.209,16.633,36,24.8,26.6,24.2,22.833,5.0,1.0,0.945,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.81,78.56,69.58,59.14,48.41,37.36,27.48,19.01,12.4,7.6,4.35,2.37,1.24,0.55,0.24,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761,16.12,3.149,66.13,5.823,7.72,27.18,196.34,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,95.02,89.63,80.81,68.64,53.73,38.65,25.17,14.64,7.66,3.48
00-0040666,Omarion Hampton,LAC,LV,RB,RB,,RB1,ACT,1.0,2026,REG,2,2026 REG W2,401872941,2026-09-20T20:05Z,home,24.101,24.616,24.034,2.774,45.44,15.592,9,16.4,21.333,21.333,21.333,3.8,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.38,80.09,70.71,59.72,47.73,36.0,25.53,17.03,10.5,5.99,3.12,1.54,0.71,0.3,0.1,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463,14.7,4.017,90.0,5.486,6.001,27.92,189.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.513,4.0,1.0,8.0,2.523,PLAYER_HISTORY_BLEND,93.63,87.31,77.56,64.56,49.41,34.58,21.77,12.31,6.12,2.61
00-0037666,Jalen Tolbert,MIA,SF,WR,WR,,WR3,ACT,4.0,2026,REG,2,2026 REG W2,401872942,2026-09-20T20:25Z,away,23.632,24.451,23.672,0.625,46.786,16.572,41,18.8,20.3,24.133,18.455,2.8,1.0,1.011,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,84.96,77.47,68.36,58.1,47.09,36.26,26.54,18.16,11.85,7.18,4.07,2.21,1.09,0.49,0.2,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.619,13.63,2.068,57.14,7.388,11.427,24.42,187.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.681,4.0,1.0,7.0,2.171,PLAYER_HISTORY_BLEND,91.75,82.8,69.37,52.2,34.89,20.41,10.13,4.31,1.56,0.49
00-0040584,Gunnar Helm,TEN,PHI,TE,TE,,TE1,ACT,1.0,2026,REG,2,2026 REG W2,401872939,2026-09-20T17:00Z,home,22.866,23.105,22.86,6.038,39.791,12.685,17,19.0,23.6,24.0,28.0,3.2,1.0,0.85,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.31,83.57,72.57,58.63,43.59,29.38,17.89,9.76,4.66,1.96,0.72,0.22,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.048,13.39,3.253,80.36,6.429,7.029,27.82,167.74,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.056,4.0,2.0,7.0,1.929,PLAYER_HISTORY_BLEND,96.6,90.5,78.85,61.03,40.67,22.65,10.18,3.72,1.06,0.25
00-0040729,Jack Bech,LV,LAC,WR,WR,,WR3,ACT,1.0,2026,REG,2,2026 REG W2,401872941,2026-09-20T20:05Z,away,22.829,23.173,22.873,4.751,40.957,13.486,13,26.6,18.7,19.0,23.0,3.6,1.0,0.909,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.68,81.83,71.11,58.07,44.02,30.66,19.58,11.25,5.91,2.76,1.11,0.4,0.13,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.647,12.99,2.542,69.7,7.485,8.982,25.83,154.49,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.662,4.0,1.0,6.0,1.81,PLAYER_HISTORY_BLEND,95.83,88.11,73.51,53.13,32.03,15.45,5.94,1.72,0.37,0.07
00-0038134,Kenneth Walker III,KC,IND,RB,RB,,RB1,ACT,4.0,2026,REG,2,2026 REG W2,401872945,2026-09-21T00:20Z,home,22.627,23.397,22.651,0.356,44.706,15.885,42,25.2,22.0,18.867,18.0,3.2,1.0,1.132,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,84.6,76.78,67.02,56.08,44.66,33.56,23.66,15.73,9.7,5.65,3.03,1.54,0.71,0.32,0.13,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632,12.48,2.905,80.0,7.689,7.788,26.77,173.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.649,4.0,1.0,6.0,1.696,PLAYER_HISTORY_BLEND,96.84,89.73,74.99,53.08,30.63,13.56,4.65,1.13,0.21,0.03
00-0039880,Malik Washington,MIA,SF,WR,WR,,WR2,ACT,2.0,2026,REG,2,2026 REG W2,401872942,2026-09-20T20:25Z,away,22.234,22.848,22.208,1.505,42.906,15.008,29,19.2,23.5,22.4,53.0,3.4,1.0,1.011,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.71,77.57,67.37,55.44,43.04,31.48,21.46,13.59,7.91,4.23,2.2,1.04,0.43,0.17,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.567,17.2,3.219,70.49,5.508,6.906,24.42,187.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.574,5.0,2.0,7.0,2.065,PLAYER_HISTORY_BLEND,97.47,93.03,84.17,69.68,51.28,32.58,17.47,7.77,2.87,0.83
00-0037248,James Cook,BUF,DET,RB,RB,,RB1,ACT,4.0,2026,REG,2,2026 REG W2,401872932,2026-09-18T00:15Z,home,21.851,22.286,21.863,3.157,40.587,13.75,44,8.0,20.7,16.6,8.0,3.2,1.0,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.59,79.16,68.1,55.07,41.46,28.92,18.34,10.67,5.65,2.63,1.14,0.45,0.17,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.636,12.09,2.645,72.73,6.023,8.263,27.68,229.97,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.649,4.0,1.0,6.0,1.686,PLAYER_HISTORY_BLEND,96.89,89.85,75.23,53.25,30.36,13.44,4.54,1.09,0.19,0.02
00-0036139,Rico Dowdle,PIT,NE,RB,RB,,RB1,ACT,6.0,2026,REG,2,2026 REG W2,401872946,2026-09-20T17:00Z,away,21.619,21.871,21.562,4.868,38.432,12.526,44,9.8,18.2,19.267,6.0,3.8,1.0,0.958,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.81,81.25,69.38,54.78,39.76,25.99,15.37,7.98,3.69,1.5,0.55,0.14,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709,13.91,3.441,73.08,5.519,6.282,31.15,193.6,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,97.98,94.04,85.69,72.02,54.01,34.89,18.92,8.73,3.27,1.01
00-0037840,Kyren Williams,LAR,NYG,RB,RB,,RB1,ACT,4.0,2026,REG,2,2026 REG W2,401872947,2026-09-22T00:15Z,home,21.221,21.626,21.214,3.404,39.084,13.168,40,21.6,13.9,19.2,24.0,3.6,1.0,0.933,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.85,79.02,67.22,53.52,39.3,26.47,16.15,8.9,4.35,1.97,0.8,0.28,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735,10.6,2.824,75.61,6.268,7.514,32.41,249.24,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.801,4.0,1.0,7.0,2.235,PLAYER_HISTORY_BLEND,91.96,83.33,70.47,54.42,37.34,22.6,11.71,5.27,2.06,0.66
00-0040122,Ashton Jeanty,LV,LAC,RB,RB,,RB1,ACT,1.0,2026,REG,2,2026 REG W2,401872941,2026-09-20T20:05Z,away,21.097,22.237,21.166,0.0,44.277,16.216,17,26.4,25.8,25.867,45.0,4.2,1.0,0.909,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,81.46,73.17,63.34,52.64,41.65,31.28,22.1,14.83,9.3,5.52,3.09,1.58,0.78,0.34,0.14,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746,16.9,3.641,76.71,5.315,5.795,25.83,154.49,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.756,5.0,2.0,8.0,2.284,PLAYER_HISTORY_BLEND,96.64,92.02,83.37,70.49,54.19,37.31,22.28,11.5,5.08,1.94
00-0036223,Jonathan Taylor,IND,KC,RB,RB,,RB1,ACT,6.0,2026,REG,2,2026 REG W2,401872945,2026-09-21T00:20Z,away,20.743,20.909,20.713,5.073,36.327,11.725,37,19.4,21.6,21.6,23.0,3.8,1.0,0.934,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.1,80.85,67.85,52.3,36.2,22.3,12.12,5.63,2.27,0.79,0.23,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747,12.06,3.053,81.48,6.0,6.794,28.59,192.29,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,97.73,91.67,77.7,55.92,32.16,14.19,4.58,1.01,0.18,0.03
