Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
173,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Away,500743,Miguel Rojas,Los Angeles Dodgers,Atlanta Braves,2B,R,No,,83,198,175,48,12,0,3,20,18,13,2,21,0.274,0.321,0.394,0.715,6,10,9,0,0,0.0,0.0,13,30,27,6,0,0.222,0.0,266,41,2.7,28.8,38.1,32.2,29.8,12.6,27.8,41.9,33.0,4.5,2.4,4.5,27.3,82.1,18.2,0.455,66.6,95.3,108.5,5.2,13.9,0.4,37.3,22.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,22.5,Weak,0.923,Good,0.0,50.0,94.6,0.453,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.0,5.0,Strong positive regression,Weak Contact-First Profile profile. 2.7% barrel rate; 82.1 mph average exit velocity; 27.8% air-ball rate; 41.9% pull-air rate; 4.5% HR-launch rate.,0.0152,0.0215,4.05,53,25,58.3,0.91,90.9,Near normal interval,700363.0,AJ Smith-Shawver,R,RHB vs RHP,2,2,8.2,6.23,1.62,0,0.0,7.27,5.19,53.0,3.8,32.1,11.3,64.3,34.0,84.2,97.3,112.1,0.554,0.0,24.8,100.0,0.472,3.3,4-Seam Fastball,R,RHB vs RHP,29.2,73,0.21,0.254,0.242,0.495,0,4,6,0.0,2.2,0.411,17,0.0,5.3,0.711,0,0,0,0/0,,,,,0,0,0,31.8,Slight Pitcher Advantage,Below average,50.0,2,Pitch-level Statcast · last 5 MLB games,144,4-Seam Fastball,41.666666666666664,60.0,Split-Finger,34.72222222222222,50.0,Curveball,10.416666666666666,15.0,Sinker,8.333333333333334,12.0,Slider,4.861111111111111,7.0,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,0.95,0.963,38.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.2,39.1,24.8,41.2,55.4,45.0,38.2,4.1,0.901,1.0,0.985,1.0,0.923,0.923,1.0,8.43,5.2,68.5,19.6,F,Lineup unconfirmed
174,2026-08-26,823988,2026-08-26T20:07:00Z,Scheduled,Angel Stadium,Cleveland Guardians @ Los Angeles Angels,Away,694197,Angel Genao,Cleveland Guardians,Los Angeles Angels,2B,S,No,,17,68,62,18,3,0,1,9,3,5,1,8,0.29,0.353,0.387,0.74,10,41,38,10,0,0.263,0.0,17,68,62,18,1,0.29,0.0147,79,79,3.8,38.0,48.1,29.6,22.2,10.1,22.8,38.9,24.1,3.8,1.3,3.8,33.3,87.1,6.8,0.407,70.5,98.5,108.7,19.8,8.9,7.5,44.3,28.7,Weak,2.0,Contact-First Profile,C,Low line-drive plane,28.7,Weak,0.94,Good,3.8,38.9,98.5,0.407,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.06,2.06,Positive regression,Weak Contact-First Profile profile. 3.8% barrel rate; 87.1 mph average exit velocity; 22.8% air-ball rate; 38.9% pull-air rate; 3.8% HR-launch rate.,0.0147,0.0257,4.05,46,13,62.0,0.74,74.2,Recently homered,680570.0,Grayson Rodriguez,R,Switch vs RHP,14,14,66.0,6.41,1.53,10,1.36,8.32,4.09,431.0,5.3,24.6,12.3,39.5,33.4,83.4,94.8,113.7,0.624,10.0,27.3,99.4,0.441,6.1,4-Seam Fastball,L,LHB vs RHP,35.7,50,0.298,0.34,0.383,0.723,1,3,7,0.02,4.8,0.433,164,0.0305,4.5,0.58,0,0,0,0/0,,,,,0,0,0,35.6,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,54.389721627408996,254.0,Changeup,26.76659528907923,125.0,Slider,13.9186295503212,65.0,Curveball,4.925053533190578,23.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.955,0.978,40.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.7,36.9,27.3,42.6,50.0,45.0,38.1,4.1,0.78,1.039,1.035,1.0,0.94,0.94,1.0,10.02,5.61,62.3,19.1,F,Small season sample; Lineup unconfirmed
175,2026-08-26,823015,2026-08-26T23:45:00Z,Scheduled,Busch Stadium,Baltimore Orioles @ St. Louis Cardinals,Away,665966,Carlos Narváez,Baltimore Orioles,St. Louis Cardinals,C,R,No,,78,243,213,36,7,0,3,17,10,16,6,80,0.169,0.244,0.244,0.488,8,21,19,1,0,0.053,0.0,20,58,50,4,0,0.08,0.0,315,63,3.6,21.2,28.7,41.8,29.5,15.4,25.3,26.3,32.5,4.8,3.0,4.8,16.2,81.9,23.9,0.473,69.8,92.8,108.2,16.7,8.8,3.2,49.9,19.3,Weak,2.0,Contact-First Profile,A-,Elevated power plane,19.3,Weak,0.914,Good,3.2,29.4,92.6,0.405,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.1,7.1,Strong positive regression,Weak Contact-First Profile profile. 3.6% barrel rate; 81.9 mph average exit velocity; 25.3% air-ball rate; 26.3% pull-air rate; 4.8% HR-launch rate.,0.0123,0.0188,3.87,55,24,71.0,0.77,77.5,Recently homered,700241.0,Michael McGreevy,R,RHB vs RHP,25,25,137.1,3.54,1.21,18,1.18,6.23,2.36,734.0,6.0,28.6,15.9,39.7,28.7,83.6,97.2,116.0,0.589,18.0,52.9,100.0,0.695,6.2,4-Seam Fastball,R,RHB vs RHP,28.9,183,0.157,0.23,0.233,0.463,3,11,61,0.0164,4.2,0.536,207,0.029,4.7,0.549,0,0,0,0/0,,,,,0,0,0,41.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,22.321428571428573,100.0,Changeup,18.303571428571427,82.0,Sinker,17.1875,77.0,Curveball,15.625,70.0,Cutter,11.607142857142858,52.0,Sweeper,10.491071428571429,47.0,Slider,4.464285714285714,20.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.006,0.985,30.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.9,41.1,52.9,20.5,50.0,45.0,38.0,4.09,0.758,1.013,0.985,0.94,0.914,0.859,1.0,7.1,4.33,74.0,17.4,F,Lineup unconfirmed
176,2026-08-26,825039,2026-08-26T19:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Away,683737,Michael Busch,Chicago Cubs,Arizona Diamondbacks,1B,L,No,,131,588,497,122,23,2,16,60,66,75,12,134,0.245,0.355,0.396,0.751,11,47,39,10,2,0.256,0.0426,26,115,104,26,3,0.25,0.0261,689,136,4.8,23.4,47.6,24.3,28.1,18.1,30.2,40.1,29.8,6.7,4.2,6.7,47.2,82.5,17.5,0.53,66.6,94.7,109.5,5.3,12.9,1.3,47.1,26.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,26.9,Weak,0.935,Good,4.4,39.5,95.3,0.497,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.07,15.07,Strong positive regression,Weak Contact-First Profile profile. 4.8% barrel rate; 82.5 mph average exit velocity; 30.2% air-ball rate; 40.1% pull-air rate; 6.7% HR-launch rate.,0.0272,0.028,4.05,9,3,31.1,0.29,29.0,Very recent HR,593958.0,Eduardo Rodriguez,L,LHB vs LHP,26,26,155.0,2.61,1.21,14,0.81,6.39,2.85,874.0,5.0,21.7,15.7,37.7,30.5,81.4,93.5,112.0,0.537,14.0,31.6,99.9,0.517,4.5,4-Seam Fastball,L,LHB vs LHP,37.8,170,0.241,0.341,0.421,0.762,6,19,37,0.0353,6.7,0.575,187,0.016,6.7,0.581,0,0,0,0/0,,,,,0,0,0,38.1,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,517,4-Seam Fastball,40.61895551257253,210.0,Changeup,24.95164410058027,129.0,Cutter,16.44100580270793,85.0,Curveball,11.02514506769826,57.0,Sinker,6.963249516441006,36.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.963,0.975,43.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.8,30.1,31.6,38.3,50.0,45.0,37.8,4.08,1.102,0.954,0.985,1.0,0.935,0.935,0.98,10.87,6.62,85.0,24.0,F,Lineup unconfirmed
177,2026-08-26,823988,2026-08-26T20:07:00Z,Scheduled,Angel Stadium,Cleveland Guardians @ Los Angeles Angels,Home,666139,Josh Lowe,Los Angeles Angels,Cleveland Guardians,LF,L,No,,89,273,249,53,7,0,10,24,27,19,1,79,0.213,0.269,0.361,0.63,12,42,39,11,2,0.282,0.0476,23,69,61,15,2,0.246,0.029,406,97,4.3,18.9,40.4,25.2,34.4,14.3,23.3,38.0,27.0,5.1,2.5,5.1,53.6,81.9,24.3,0.572,70.0,92.6,108.7,31.6,8.2,6.0,41.1,25.8,Weak,2.0,Contact-First Profile,A-,Elevated power plane,25.8,Weak,0.932,Good,4.1,40.9,93.1,0.587,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.98,5.98,Strong positive regression,Weak Contact-First Profile profile. 4.3% barrel rate; 81.9 mph average exit velocity; 23.3% air-ball rate; 38.0% pull-air rate; 5.1% HR-launch rate.,0.0366,0.0352,3.81,21,7,24.9,0.84,84.3,Near normal interval,676282.0,Joey Cantillo,L,LHB vs LHP,27,27,130.1,3.73,1.45,15,1.04,9.94,4.35,651.0,4.6,25.0,14.9,44.0,26.0,81.6,94.9,113.4,0.516,15.0,38.9,99.9,0.59,4.4,4-Seam Fastball,L,LHB vs LHP,29.8,43,0.15,0.167,0.175,0.342,0,1,15,0.0,0.0,0.314,141,0.0213,4.7,0.568,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,1,36.1,Slight Pitcher Advantage,Below average,45.5,5,Pitch-level Statcast · last 5 MLB games,377,Curveball,43.236074270557026,163.0,4-Seam Fastball,25.19893899204244,95.0,Changeup,20.689655172413794,78.0,Cutter,10.875331564986737,41.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.978,0.971,37.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.8,33.5,38.9,34.6,50.0,45.0,37.6,4.07,1.046,0.99,0.985,0.975,0.932,0.909,1.0,12.77,7.33,77.0,22.9,F,Lineup unconfirmed
178,2026-08-26,823506,2026-08-26T23:05:00Z,Scheduled,Yankee Stadium,Houston Astros @ New York Yankees,Home,669224,Austin Wells,New York Yankees,Houston Astros,C,L,No,,96,304,266,47,7,0,8,26,19,33,3,80,0.177,0.274,0.293,0.567,11,31,27,4,0,0.148,0.0,24,67,60,13,1,0.217,0.0149,380,83,3.4,28.9,53.9,25.0,20.8,15.7,26.9,45.9,27.9,6.1,3.4,6.1,52.2,83.3,20.7,0.492,70.3,96.2,109.0,23.0,13.5,7.3,51.0,31.4,Weak,2.5,Pull Power,A-,Elevated power plane,31.4,Weak,0.948,Good,2.4,45.8,96.6,0.45,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.38,6.38,Strong positive regression,Weak Pull Power profile. 3.4% barrel rate; 83.3 mph average exit velocity; 26.9% air-ball rate; 45.9% pull-air rate; 6.1% HR-launch rate.,0.0263,0.0279,3.81,45,18,33.2,1.35,135.3,Above normal drought,663567.0,Peter Lambert,R,LHB vs RHP,22,22,122.1,3.68,1.2,12,0.88,8.83,3.53,695.0,4.6,21.7,16.1,37.4,28.5,82.4,94.2,114.7,0.471,12.0,30.6,95.6,0.527,3.5,4-Seam Fastball,L,LHB vs RHP,26.4,221,0.204,0.309,0.325,0.634,6,26,56,0.0271,4.7,0.557,281,0.0142,3.9,0.45,0,0,0,0/0,,,,,0,0,0,32.6,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,33.48314606741573,149.0,Changeup,24.49438202247191,109.0,Sinker,13.03370786516854,58.0,Cutter,11.235955056179776,50.0,Sweeper,8.539325842696629,38.0,Slurve,6.067415730337078,27.0,Slider,3.146067415730337,14.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.961,0.971,41.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.4,26.8,30.6,42.3,64.4,45.0,37.6,4.07,0.773,0.965,1.025,0.94,0.948,0.891,1.035,10.23,5.55,79.1,22.7,F,Lineup unconfirmed
179,2026-08-26,824555,2026-08-26T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Away,694497,Evan Carter,Texas Rangers,Chicago White Sox,CF,L,No,,113,376,321,63,13,2,8,43,32,43,4,90,0.196,0.298,0.324,0.622,11,36,35,8,0,0.229,0.0,26,81,74,14,0,0.189,0.0,416,84,3.2,21.2,44.4,32.6,23.0,17.5,30.4,45.0,27.9,6.1,4.4,6.1,34.7,80.0,18.9,0.417,67.3,93.4,107.1,18.2,9.2,4.2,42.2,24.7,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.7,Weak,0.929,Good,2.4,46.4,93.3,0.365,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.49,6.49,Strong positive regression,Weak Pull Power profile. 3.2% barrel rate; 80.0 mph average exit velocity; 30.4% air-ball rate; 45.0% pull-air rate; 6.1% HR-launch rate.,0.0213,0.0239,3.93,93,33,40.1,2.32,231.8,Very long drought,680732.0,Sean Burke,R,LHB vs RHP,26,22,146.0,3.27,1.11,17,1.05,9.74,2.59,802.0,4.6,22.7,14.7,48.6,34.4,83.3,94.4,114.0,0.524,17.0,32.2,100.0,0.483,6.5,4-Seam Fastball,L,LHB vs RHP,30.5,310,0.212,0.319,0.367,0.687,8,38,68,0.0258,4.3,0.48,356,0.0309,5.2,0.551,0,0,0,0/0,,,,,0,0,0,35.0,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,36.54708520179372,163.0,Slider,20.40358744394619,91.0,Knuckle Curve,16.816143497757846,75.0,Cutter,13.67713004484305,61.0,Sinker,10.986547085201794,49.0,Changeup,1.5695067264573992,7.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.964,0.971,38.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.5,36.3,32.2,36.3,50.0,45.0,37.6,4.07,0.758,0.992,1.025,0.94,0.929,0.873,1.06,9.06,4.99,83.5,26.8,F,Lineup unconfirmed
180,2026-08-26,824555,2026-08-26T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Away,677649,Ezequiel Duran,Texas Rangers,Chicago White Sox,SS,R,No,,124,477,431,117,25,4,14,58,68,36,4,113,0.271,0.33,0.445,0.775,12,50,44,13,1,0.295,0.02,27,112,98,26,2,0.265,0.0179,646,147,2.7,21.6,43.3,25.0,30.6,12.3,22.3,41.7,30.5,5.5,3.0,5.5,68.8,81.5,18.4,0.485,69.7,93.1,111.0,26.7,10.4,5.4,43.6,26.3,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,26.3,Weak,0.934,Good,2.0,46.7,92.8,0.437,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.95,5.95,Strong positive regression,Weak Contact-First Profile profile. 2.7% barrel rate; 81.5 mph average exit velocity; 22.3% air-ball rate; 41.7% pull-air rate; 5.5% HR-launch rate.,0.0294,0.0299,4.05,8,2,30.8,0.26,26.0,Very recent HR,680732.0,Sean Burke,R,RHB vs RHP,26,22,146.0,3.27,1.11,17,1.05,9.74,2.59,802.0,4.6,22.7,14.7,48.6,34.4,83.3,94.4,114.0,0.524,17.0,29.7,100.0,0.532,2.7,4-Seam Fastball,R,RHB vs RHP,27.7,351,0.268,0.309,0.446,0.755,11,19,84,0.0313,3.5,0.513,244,0.0246,3.7,0.487,0,0,0,0/0,,,,,0,0,0,32.9,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,36.54708520179372,163.0,Slider,20.40358744394619,91.0,Knuckle Curve,16.816143497757846,75.0,Cutter,13.67713004484305,61.0,Sinker,10.986547085201794,49.0,Changeup,1.5695067264573992,7.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.959,0.971,38.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.7,36.3,29.7,34.8,50.0,45.0,37.3,4.05,0.855,0.992,0.985,1.0,0.934,0.934,0.98,11.56,5.98,85.0,23.3,F,Lineup unconfirmed
181,2026-08-26,823584,2026-08-26T23:10:00Z,Scheduled,Citi Field,Milwaukee Brewers @ New York Mets,Home,676724,Jared Young,New York Mets,Milwaukee Brewers,1B,L,No,,83,268,242,65,14,2,8,31,31,18,6,50,0.269,0.332,0.442,0.774,10,36,36,11,1,0.306,0.0278,23,85,78,24,1,0.308,0.0118,328,102,4.4,29.8,48.9,29.1,22.0,14.2,26.8,47.0,26.5,6.2,4.1,6.2,42.3,84.4,17.4,0.495,70.8,97.1,112.9,29.1,10.1,9.2,53.4,36.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.0,Below Average,0.961,Good,2.9,44.8,97.8,0.469,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.8,6.8,Strong positive regression,Below Average Pull Power profile. 4.4% barrel rate; 84.4 mph average exit velocity; 26.8% air-ball rate; 47.0% pull-air rate; 6.2% HR-launch rate.,0.0299,0.0305,3.99,32,9,30.2,1.06,105.8,Near normal interval,669160.0,Dustin May,R,LHB vs RHP,24,24,124.0,4.57,1.3,9,0.65,8.56,3.05,673.0,4.0,26.4,12.5,33.9,31.2,82.9,95.1,114.8,0.508,9.0,25.6,99.9,0.454,4.6,4-Seam Fastball,L,LHB vs RHP,30.4,222,0.28,0.342,0.475,0.817,8,16,39,0.036,5.9,0.524,321,0.0187,3.1,0.495,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,2,31.1,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,405,Cutter,28.641975308641975,116.0,4-Seam Fastball,20.74074074074074,84.0,Sinker,19.012345679012345,77.0,Sweeper,19.012345679012345,77.0,Changeup,7.160493827160494,29.0,Curveball,5.432098765432099,22.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.951,0.965,46.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.4,24.5,25.6,45.0,50.0,45.0,37.3,4.05,0.881,0.928,1.025,1.0,0.961,0.961,1.0,11.63,6.14,77.9,24.0,F,Lineup unconfirmed
182,2026-08-26,823255,2026-08-26T20:10:00Z,Scheduled,Petco Park,Pittsburgh Pirates @ San Diego Padres,Home,669134,Luis Campusano,San Diego Padres,Pittsburgh Pirates,C,R,No,,51,168,143,41,11,0,5,18,23,23,2,37,0.287,0.393,0.469,0.862,8,27,22,3,0,0.136,0.0,18,65,56,17,1,0.304,0.0154,205,81,5.6,26.6,42.9,31.0,24.6,10.7,26.2,50.4,29.9,8.4,4.5,8.4,36.5,82.5,16.5,0.529,69.4,95.3,110.4,23.7,15.1,7.9,64.1,37.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.0,Below Average,0.964,Good,6.2,47.6,95.3,0.511,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.08,6.08,Strong positive regression,Below Average Pull Power profile. 5.6% barrel rate; 82.5 mph average exit velocity; 26.2% air-ball rate; 50.4% pull-air rate; 8.4% HR-launch rate.,0.0298,0.0307,4.17,24,9,28.6,0.84,83.9,Near normal interval,696149.0,Bubba Chandler,R,RHB vs RHP,25,24,125.1,4.38,1.37,11,0.79,8.19,4.74,743.0,3.2,21.9,13.5,34.3,27.2,83.3,94.0,114.8,0.482,11.0,32.8,99.7,0.539,4.0,4-Seam Fastball,R,RHB vs RHP,24.4,130,0.306,0.408,0.505,0.912,4,17,28,0.0308,6.0,0.538,250,0.008,1.9,0.395,0,0,0,0/0,,,,,0,0,0,32.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,447,4-Seam Fastball,50.78299776286354,227.0,Slider,28.411633109619686,127.0,Changeup,10.29082774049217,46.0,Curveball,5.369127516778524,24.0,Sinker,4.921700223713646,22.0,Sweeper,0.22371364653243847,1.0,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.966,0.957,46.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,24.4,22.5,32.8,49.8,39.2,45.0,37.3,4.05,0.767,0.95,0.985,1.0,0.964,0.964,1.0,12.19,5.59,69.2,22.2,F,Lineup unconfirmed
183,2026-08-26,825039,2026-08-26T19:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Away,699393,Pedro Ramírez,Chicago Cubs,Arizona Diamondbacks,2B,S,No,,57,175,158,46,10,2,3,24,21,14,1,32,0.291,0.351,0.437,0.788,11,46,42,11,1,0.262,0.0217,24,85,76,21,2,0.276,0.0235,235,117,3.4,29.3,52.4,25.4,22.2,9.1,23.2,47.8,31.2,4.9,2.6,4.9,41.9,84.1,16.3,0.47,70.0,96.0,109.7,21.2,10.8,8.0,40.9,30.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.6,Weak,0.946,Good,4.3,50.0,96.0,0.487,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.83,5.83,Strong positive regression,Weak Pull Power profile. 3.4% barrel rate; 84.1 mph average exit velocity; 23.2% air-ball rate; 47.8% pull-air rate; 4.9% HR-launch rate.,0.0171,0.0232,4.05,7,2,52.7,0.13,13.3,Very recent HR,593958.0,Eduardo Rodriguez,L,Switch vs LHP,26,26,155.0,2.61,1.21,14,0.81,6.39,2.85,874.0,5.0,21.7,15.7,37.7,30.5,81.4,93.5,112.0,0.537,14.0,15.5,99.9,0.405,0.7,4-Seam Fastball,R,RHB vs LHP,39.1,29,0.37,0.414,0.556,0.969,1,2,3,0.0345,4.2,0.571,449,0.0245,4.4,0.518,0,0,0,0/0,,,,,0,0,0,33.0,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,517,4-Seam Fastball,40.61895551257253,210.0,Changeup,24.95164410058027,129.0,Cutter,16.44100580270793,85.0,Curveball,11.02514506769826,57.0,Sinker,6.963249516441006,36.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.931,0.975,46.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.1,30.1,15.5,49.1,50.0,45.0,37.2,4.05,0.989,0.954,1.035,1.0,0.946,0.946,0.98,9.06,5.6,71.3,21.0,F,Lineup unconfirmed
