Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
23,2026-09-18,824303,2026-09-19T00:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Away,668227,Randy Arozarena,Seattle Mariners,Colorado Rockies,LF,R,No,,145,630,540,150,30,1,25,103,75,63,23,135,0.278,0.375,0.476,0.851,11,49,42,15,3,0.357,0.0612,26,119,98,29,8,0.296,0.0672,802,150,5.1,24.2,41.3,31.9,26.7,12.7,23.6,39.5,29.7,7.6,4.3,7.6,75.0,83.5,14.4,0.569,68.6,95.5,112.3,21.0,11.2,5.4,56.1,32.6,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.6,Weak,0.951,Good,6.0,45.7,95.2,0.592,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.75,13.75,Strong positive regression,Weak Contact-First Profile profile. 5.1% barrel rate; 83.5 mph average exit velocity; 23.6% air-ball rate; 39.5% pull-air rate; 7.6% HR-launch rate.,0.0397,0.0385,4.15,11,3,21.6,0.51,50.9,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.0,1.0,49.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,47.4,82.4,45.0,51.9,5.94,1.265,1.0,1.0,1.0,0.951,0.951,1.0,15.02,12.62,75.0,33.7,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
24,2026-09-18,823252,2026-09-19T01:40:00Z,Scheduled,Petco Park,Miami Marlins @ San Diego Padres,Away,665052,Griffin Conine,Miami Marlins,San Diego Padres,RF,L,No,,85,291,253,65,8,0,16,41,38,33,5,88,0.257,0.354,0.478,0.832,11,45,40,11,2,0.275,0.0444,24,93,80,18,2,0.225,0.0215,310,96,8.2,27.7,53.7,24.8,21.4,13.0,25.9,56.9,32.7,8.8,4.4,8.8,48.5,84.1,18.6,0.667,72.0,96.7,114.7,38.7,13.0,8.8,51.9,46.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.5,Below Average,0.99,Good,7.3,58.3,95.0,0.544,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.77,6.77,Strong positive regression,Below Average Pull Power profile. 8.2% barrel rate; 84.1 mph average exit velocity; 25.9% air-ball rate; 56.9% pull-air rate; 8.8% HR-launch rate.,0.055,0.0483,4.15,5,1,15.8,0.32,31.6,Very recent HR,601713.0,Nick Pivetta,R,LHB vs RHP,6,6,25.0,3.6,1.0,1,0.36,11.16,2.16,144.0,4.2,18.1,13.9,40.6,27.1,82.2,92.3,114.3,0.521,1.0,67.8,100.0,0.817,7.5,4-Seam Fastball,L,LHB vs RHP,56.9,233,0.263,0.373,0.525,0.899,15,31,70,0.0644,9.9,0.772,55,0.0,5.5,0.613,0,0,0,0/0,,,,,0,0,0,59.3,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,346,4-Seam Fastball,56.06936416184971,194.0,Curveball,19.36416184971098,67.0,Cutter,13.872832369942197,48.0,Sweeper,8.670520231213873,30.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.036,0.967,64.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.9,26.7,67.8,55.8,39.2,45.0,51.6,5.87,0.884,0.958,1.025,1.0,0.99,0.99,0.98,18.56,9.95,80.2,29.9,F,Lineup unconfirmed,Sinker,1.4450867052023122,5.0,Slider,0.5780346820809249,2.0,,,
25,2026-09-18,823572,2026-09-18T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,596019,Francisco Lindor,New York Mets,Philadelphia Phillies,SS,S,No,,96,425,378,86,10,4,20,56,47,42,5,85,0.228,0.313,0.434,0.747,12,59,52,10,4,0.192,0.0678,25,116,106,21,8,0.198,0.069,562,151,5.2,29.9,50.7,24.6,24.6,19.3,29.3,51.4,24.8,7.4,5.3,7.4,81.9,85.1,20.7,0.532,71.1,96.6,110.9,26.6,11.6,8.0,53.4,38.7,Below Average,2.5,Pull Power,A-,Elevated power plane,38.7,Below Average,0.968,Good,4.6,51.2,96.6,0.487,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.9,9.9,Strong positive regression,Below Average Pull Power profile. 5.2% barrel rate; 85.1 mph average exit velocity; 29.3% air-ball rate; 51.4% pull-air rate; 7.4% HR-launch rate.,0.0471,0.0437,3.99,19,5,18.9,1.01,100.5,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,52.3,50.0,45.0,51.6,5.86,1.225,1.0,1.0,1.0,0.968,0.968,1.0,16.34,11.84,75.0,32.1,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
26,2026-09-18,825032,2026-09-19T01:40:00Z,Scheduled,Chase Field,New York Yankees @ Arizona Diamondbacks,Away,682987,Spencer Jones,New York Yankees,Arizona Diamondbacks,RF,L,No,,79,261,234,59,12,1,10,32,37,24,1,94,0.252,0.323,0.44,0.763,11,47,42,13,1,0.31,0.0213,26,98,88,28,5,0.318,0.051,330,125,7.8,27.8,46.2,23.5,30.3,16.6,30.3,41.0,36.8,7.2,4.0,7.2,43.0,85.8,20.9,0.814,75.2,97.6,113.9,63.6,14.6,11.6,41.2,45.9,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,45.9,Below Average,0.989,Good,8.8,50.0,97.8,0.883,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.32,12.32,Strong positive regression,Below Average Contact-First Profile profile. 7.8% barrel rate; 85.8 mph average exit velocity; 30.3% air-ball rate; 41.0% pull-air rate; 7.2% HR-launch rate.,0.0383,0.0363,4.05,6,1,23.4,0.26,25.6,Very recent HR,593958.0,Eduardo Rodriguez,L,LHB vs LHP,30,30,178.1,2.62,1.22,16,0.81,6.81,2.93,1006.0,4.7,20.7,15.2,39.6,29.5,81.1,93.1,112.0,0.517,16.0,70.7,99.9,0.812,9.3,4-Seam Fastball,L,LHB vs LHP,49.9,51,0.435,0.49,0.761,1.251,3,4,14,0.0588,7.7,0.84,216,0.0231,6.4,0.575,0,0,0,0/0,,,,,0,0,0,57.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,501,4-Seam Fastball,39.52095808383233,198.0,Changeup,30.139720558882235,151.0,Cutter,15.568862275449101,78.0,Curveball,8.183632734530939,41.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.041,0.972,57.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.9,28.8,70.7,62.9,50.0,45.0,51.4,5.82,0.982,0.954,0.985,1.0,0.989,0.989,0.98,13.92,8.89,78.5,26.9,F,Lineup unconfirmed,Sinker,6.586826347305389,33.0,,,,,,
27,2026-09-18,823898,2026-09-19T02:15:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,571970,Max Muncy,Los Angeles Dodgers,San Francisco Giants,3B,L,No,,141,532,461,116,24,1,28,77,73,63,7,135,0.252,0.35,0.49,0.84,11,46,40,13,2,0.325,0.0435,23,91,75,19,3,0.253,0.033,641,104,7.3,29.0,56.0,22.7,21.3,17.1,28.6,57.0,29.7,10.1,5.4,10.1,54.1,83.2,18.5,0.62,69.3,96.0,108.9,12.0,15.3,3.7,46.6,39.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.1,Below Average,0.969,Good,4.8,54.8,95.4,0.553,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.46,15.46,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 83.2 mph average exit velocity; 28.6% air-ball rate; 57.0% pull-air rate; 10.1% HR-launch rate.,0.0526,0.0488,4.09,17,5,16.5,1.03,103.3,Near normal interval,702885.0,Cesar Perdomo,L,LHB vs LHP,3,2,14.2,3.68,1.36,2,1.23,6.75,2.45,78.0,5.1,33.3,14.1,66.7,29.5,85.0,97.4,110.0,0.519,2.0,56.6,100.0,0.694,8.1,4-Seam Fastball,L,LHB vs LHP,49.4,124,0.257,0.347,0.486,0.833,6,12,35,0.0484,6.7,0.593,24,0.0833,6.1,0.715,0,0,0,0/0,,,,,0,0,0,52.1,Neutral Matchup,Average,50.0,3,Pitch-level Statcast · last 5 MLB games,215,4-Seam Fastball,46.51162790697674,100.0,Changeup,29.767441860465116,64.0,Slider,23.72093023255814,51.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.013,0.976,56.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.4,42.5,56.6,51.1,50.0,45.0,51.4,5.81,0.917,1.004,0.985,1.0,0.969,0.969,1.0,18.52,10.52,84.3,32.8,D,Lineup unconfirmed,,,,,,,,,
28,2026-09-18,825032,2026-09-19T01:40:00Z,Scheduled,Chase Field,New York Yankees @ Arizona Diamondbacks,Away,592450,Aaron Judge,New York Yankees,Arizona Diamondbacks,RF,R,No,,66,285,237,57,10,0,18,45,41,43,2,85,0.241,0.36,0.511,0.871,7,24,23,4,1,0.174,0.0417,7,24,23,4,1,0.174,0.0417,327,27,8.1,27.6,47.6,25.3,27.1,15.1,26.0,48.1,24.7,8.1,3.8,8.1,68.8,84.7,20.9,0.836,74.4,96.2,112.4,56.4,11.6,11.7,46.6,45.9,Below Average,3.0,Pull Power,A-,Elevated power plane,45.9,Below Average,0.989,Good,3.7,57.1,92.1,0.726,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.23,5.23,Strong positive regression,Below Average Pull Power profile. 8.1% barrel rate; 84.7 mph average exit velocity; 26.0% air-ball rate; 48.1% pull-air rate; 8.1% HR-launch rate.,0.0632,0.0539,4.15,2,1,13.2,0.15,15.2,Very recent HR,593958.0,Eduardo Rodriguez,L,RHB vs LHP,30,30,178.1,2.62,1.22,16,0.81,6.81,2.93,1006.0,4.7,20.7,15.2,39.6,29.5,81.1,93.1,112.0,0.517,16.0,75.9,99.9,0.9,9.9,4-Seam Fastball,R,RHB vs LHP,54.0,81,0.242,0.407,0.548,0.956,6,18,22,0.0741,10.6,0.888,521,0.0211,4.0,0.492,6,4,0,0/4,0.0,0.333,0.0,0.333,0,2,1,57.9,Neutral Matchup,Average,35.0,5,Pitch-level Statcast · last 5 MLB games,501,4-Seam Fastball,39.52095808383233,198.0,Changeup,30.139720558882235,151.0,Cutter,15.568862275449101,78.0,Curveball,8.183632734530939,41.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.052,0.972,58.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.0,28.8,75.9,42.0,50.0,45.0,51.3,5.8,0.95,0.954,1.025,1.0,0.989,0.989,0.98,20.55,11.75,74.3,32.5,D,Lineup unconfirmed,Sinker,6.586826347305389,33.0,,,,,,
29,2026-09-18,822847,2026-09-19T00:05:00Z,Scheduled,Globe Life Field,Toronto Blue Jays @ Texas Rangers,Away,672960,Kazuma Okamoto,Toronto Blue Jays,Texas Rangers,3B,R,No,,147,600,537,126,24,0,33,79,88,54,6,175,0.235,0.31,0.464,0.774,11,45,39,13,5,0.333,0.1111,24,98,85,23,8,0.271,0.0816,737,127,8.3,27.2,51.7,26.3,22.0,18.1,28.6,53.3,30.9,9.0,6.1,9.0,62.0,84.5,22.7,0.738,70.6,96.0,111.6,29.5,14.3,9.7,55.6,46.6,Below Average,3.0,Pull Power,A-,Elevated power plane,46.6,Below Average,0.99,Good,10.2,52.5,95.9,0.858,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,54.23,21.23,Strong positive regression,Below Average Pull Power profile. 8.3% barrel rate; 84.5 mph average exit velocity; 28.6% air-ball rate; 53.3% pull-air rate; 9.0% HR-launch rate.,0.055,0.0512,4.05,7,2,16.3,0.43,43.0,Recently homered,677958.0,Kumar Rocker,R,RHB vs RHP,28,25,138.2,4.54,1.43,20,1.3,8.57,3.7,780.0,4.2,26.5,12.9,45.3,29.6,83.8,96.1,113.6,0.553,20.0,53.2,99.8,0.677,7.3,Slider,R,RHB vs RHP,39.4,442,0.232,0.303,0.443,0.746,23,38,134,0.052,6.6,0.631,259,0.0232,3.4,0.478,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,0,44.9,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,409,Slider,36.919315403422985,151.0,Sinker,29.82885085574572,122.0,4-Seam Fastball,19.070904645476773,78.0,Cutter,13.447432762836186,55.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.006,0.967,57.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.4,35.5,53.2,64.1,57.2,45.0,51.0,5.72,1.35,1.032,0.985,1.0,0.99,0.99,1.0,19.16,14.67,84.8,37.2,D+,Lineup unconfirmed,Split-Finger,0.7334963325183375,3.0,,,,,,
30,2026-09-18,824303,2026-09-19T00:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Away,640902,Jhonny Pereda,Seattle Mariners,Colorado Rockies,C,R,No,,29,93,84,25,1,0,2,11,8,7,1,17,0.298,0.355,0.381,0.736,2,7,5,2,0,0.4,0.0,6,17,13,6,0,0.462,0.0,139,20,1.1,28.3,35.7,32.9,30.4,6.1,27.5,45.0,39.1,4.5,3.9,4.5,100.0,83.6,19.7,0.539,68.9,94.8,106.0,5.0,16.0,1.7,43.8,26.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,26.4,Weak,0.934,Good,0.0,66.7,98.0,0.631,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.04,1.04,Near expected,Weak Pull Power profile. 1.1% barrel rate; 83.6 mph average exit velocity; 27.5% air-ball rate; 45.0% pull-air rate; 4.5% HR-launch rate.,0.0215,0.0274,4.05,46,17,42.0,1.1,109.5,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.0,1.0,45.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,50.0,82.4,45.0,50.8,5.69,1.0,1.0,1.0,1.0,0.934,0.934,1.0,10.65,8.39,50.0,23.3,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
31,2026-09-18,824303,2026-09-19T00:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Away,801126,Brock Rodden,Seattle Mariners,Colorado Rockies,SS,S,No,,27,67,57,12,3,1,0,8,4,9,0,22,0.211,0.313,0.298,0.611,9,9,8,1,0,0.125,0.0,22,46,40,7,0,0.175,0.0,69,51,2.6,19.4,59.5,22.5,18.0,23.3,34.3,55.8,36.2,5.1,4.2,5.1,0.0,82.7,17.8,0.383,66.0,93.4,106.3,1.5,7.7,0.0,32.3,24.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.6,Weak,0.929,Good,2.0,58.8,93.5,0.37,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.32,2.32,Positive regression,Weak Pull Power profile. 2.6% barrel rate; 82.7 mph average exit velocity; 34.3% air-ball rate; 55.8% pull-air rate; 5.1% HR-launch rate.,0.0,0.0205,3.93,57,27,,,,No season HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.0,1.0,47.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,41.0,82.4,45.0,50.6,5.65,0.901,1.0,1.0,0.94,0.929,0.873,1.0,7.83,6.39,50.5,17.3,F,Small season sample; Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
32,2026-09-18,823572,2026-09-18T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,668901,Mark Vientos,New York Mets,Philadelphia Phillies,1B,R,No,,81,273,254,55,9,0,13,28,39,14,3,66,0.217,0.264,0.406,0.67,4,9,7,1,0,0.143,0.0,8,19,17,5,2,0.294,0.1053,342,22,7.0,28.9,43.0,23.6,33.4,14.8,24.1,42.8,28.3,7.8,5.3,7.8,72.4,83.4,17.8,0.605,72.4,95.9,108.1,38.3,12.2,9.7,63.2,39.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.1,Below Average,0.969,Good,9.1,50.0,95.6,0.61,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.69,7.69,Strong positive regression,Below Average Pull Power profile. 7.0% barrel rate; 83.4 mph average exit velocity; 24.1% air-ball rate; 42.8% pull-air rate; 7.8% HR-launch rate.,0.0476,0.0428,3.93,7,4,19.5,0.36,35.8,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,50.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,59.0,50.0,45.0,50.6,5.65,1.0,1.0,1.0,1.0,0.969,0.969,1.0,15.81,10.02,63.0,25.2,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
33,2026-09-18,824790,2026-09-18T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Milwaukee Brewers @ Baltimore Orioles,Away,661388,William Contreras,Milwaukee Brewers,Baltimore Orioles,C,R,No,,139,607,538,146,26,1,17,80,86,57,4,88,0.271,0.341,0.418,0.759,8,39,34,9,4,0.265,0.1026,21,98,87,30,5,0.345,0.051,759,124,6.2,30.9,37.9,34.8,27.3,15.5,31.4,39.2,30.9,7.2,3.8,7.2,45.1,85.5,18.3,0.556,71.9,97.7,111.9,37.5,14.4,12.0,57.7,39.3,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,39.3,Below Average,0.97,Good,7.3,46.3,98.4,0.6,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.13,26.13,Strong positive regression,Below Average Contact-First Profile profile. 6.2% barrel rate; 85.5 mph average exit velocity; 31.4% air-ball rate; 39.2% pull-air rate; 7.2% HR-launch rate.,0.028,0.0287,4.05,10,2,31.6,0.32,31.6,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.0,1.0,50.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,57.2,48.2,45.0,50.6,5.65,1.35,1.0,1.0,1.0,0.97,0.97,0.98,11.11,9.38,74.8,27.1,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
34,2026-09-18,823005,2026-09-19T00:15:00Z,Scheduled,Busch Stadium,Washington Nationals @ St. Louis Cardinals,Away,682928,CJ Abrams,Washington Nationals,St. Louis Cardinals,SS,L,No,,143,617,546,144,30,3,30,88,96,53,12,150,0.264,0.339,0.495,0.834,9,39,36,9,1,0.25,0.0256,19,83,76,13,1,0.171,0.012,794,109,6.7,25.3,51.9,23.4,24.6,14.6,25.8,52.0,30.0,7.7,4.1,7.7,41.1,84.0,21.5,0.554,70.8,95.8,111.3,25.3,13.9,6.2,55.0,38.9,Below Average,2.5,Pull Power,A-,Elevated power plane,38.9,Below Average,0.969,Good,6.4,51.9,95.7,0.486,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.76,18.76,Strong positive regression,Below Average Pull Power profile. 6.7% barrel rate; 84.0 mph average exit velocity; 25.8% air-ball rate; 52.0% pull-air rate; 7.7% HR-launch rate.,0.0486,0.0459,4.15,28,7,18.2,1.54,153.8,Above normal drought,681517.0,Kyle Leahy,R,LHB vs RHP,28,28,135.0,3.33,1.31,14,0.93,8.53,2.53,736.0,6.2,29.1,13.0,45.2,29.9,84.0,96.8,114.9,0.587,14.0,43.0,100.0,0.584,6.8,4-Seam Fastball,L,LHB vs RHP,49.6,427,0.277,0.368,0.524,0.892,23,44,88,0.0539,7.6,0.612,310,0.029,7.1,0.644,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,0,47.9,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,297,4-Seam Fastball,21.21212121212121,63.0,Changeup,18.51851851851852,55.0,Slider,16.835016835016834,50.0,Curveball,16.161616161616163,48.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.986,0.988,56.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.6,45.3,43.0,55.2,50.0,45.0,50.2,5.57,0.804,0.973,1.025,1.0,0.969,0.969,1.035,17.72,9.4,83.6,33.1,D,Lineup unconfirmed,Sweeper,14.141414141414142,42.0,Sinker,13.131313131313131,39.0,,,
