date,game_pk,game_time_pt,game_status,abstract_game_state,team,opponent,home_away,player_id,player_name,position,batting_order,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,runs,rbi,walks,hit_by_pitch,stolen_bases,fantasy_score,last_updated_pt
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,683002,Gunnar Henderson,SS,2,5,5,0,0,0,0,0,1,0,0,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,621493,Taylor Ward,LF,3,5,4,0,0,0,0,0,1,0,1,0,0,4,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,624413,Pete Alonso,1B,4,5,3,0,0,0,0,0,1,0,2,0,1,11,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,694212,Samuel Basallo,C,5,5,3,0,0,0,0,0,0,0,1,1,0,4,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,641933,Tyler O'Neill,RF,6,2,2,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,665750,Leody Taveras,CF,7,1,1,1,1,0,0,0,1,1,0,0,0,7,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,687952,Christian Encarnacion-Strand,3B,8,5,5,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,669236,Jeremiah Jackson,2B,9,1,0,0,0,0,0,0,0,1,0,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,691723,Coby Mayo,PH,,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,681297,Colton Cowser,CF,,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,687637,Dylan Beavers,RF,,3,3,2,1,1,0,0,0,1,0,0,0,10,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,702616,Jackson Holliday,2B,,3,2,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,669397,Nick Allen,SS,1,3,2,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,670541,Yordan Alvarez,DH,2,5,4,1,0,1,0,0,0,1,1,0,0,9,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,670623,Isaac Paredes,3B,3,5,5,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,514888,Jose Altuve,2B,4,5,5,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,664774,LaMonte Wade Jr.,1B,5,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,673237,Yainer Diaz,C,6,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,701358,Cam Smith,RF,7,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,701305,Zach Dezenzo,LF,8,5,5,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,828599,Lucas Spence,CF,9,4,4,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,572233,Christian Walker,1B,,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824169,1:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,665161,Jeremy Peña,SS,,2,2,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,682829,Elly De La Cruz,SS,1,4,4,1,0,0,1,0,0,0,0,0,0,8,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,701398,Sal Stewart,3B,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,668709,JJ Bleday,LF,3,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,668715,Spencer Steer,2B,4,4,4,1,0,1,0,0,0,0,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,553993,Eugenio Suárez,DH,5,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,682622,Noelvi Marte,RF,6,4,4,1,0,1,0,0,1,0,0,0,1,12,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,667472,Dane Myers,CF,7,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,624431,Jose Trevino,C,8,4,4,3,1,0,0,2,2,2,0,0,0,31,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,663993,Nathaniel Lowe,1B,9,2,2,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Cincinnati Reds,Colorado Rockies,away,695490,Edwin Arroyo,2B,,2,2,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,664983,Jake McCarthy,CF,1,5,5,2,1,1,0,0,2,2,0,0,1,21,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,666160,Mickey Moniak,DH,2,5,5,2,2,0,0,0,1,2,0,0,0,12,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,681198,TJ Rumfield,1B,4,5,5,4,3,0,0,1,1,4,0,0,0,29,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,650489,Willi Castro,3B,5,4,4,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,687859,Troy Johnston,RF,6,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,666397,Edouard Julien,2B,7,4,3,1,0,1,0,0,1,0,1,0,0,9,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,664954,Brett Sullivan,C,8,4,4,1,0,0,1,0,1,0,0,0,0,10,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,678662,Ezequiel Tovar,SS,9,4,3,1,1,0,0,0,1,0,1,0,0,7,2026-07-19 08:30:50 PM
2026-07-18,824331,12:10 PM,Final,Final,Colorado Rockies,Cincinnati Reds,home,694249,Cole Carrigg,CF,,5,4,2,1,1,0,0,3,1,1,0,0,18,2026-07-19 08:30:50 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,663968,Jake Mangum,CF,1,5,5,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,693304,Nick Gonzales,3B,2,4,4,1,0,1,0,0,1,0,0,0,0,7,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,668804,Bryan Reynolds,LF,3,4,3,1,0,1,0,0,0,0,1,0,0,7,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,699013,Esmerlyn Valdez,RF,4,4,4,1,0,1,0,0,0,1,0,0,0,7,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,656811,Ryan O'Hearn,1B,5,4,3,0,0,0,0,0,1,0,1,0,0,4,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,542303,Marcell Ozuna,DH,6,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,664040,Brandon Lowe,2B,7,4,2,0,0,0,0,0,1,1,1,0,0,6,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,804668,Rafael Flores Jr.,C,8,4,2,0,0,0,0,0,0,0,2,0,0,4,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,694378,Jacob Gonzalez,SS,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,669707,Jared Triolo,SS,,3,3,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,683953,Travis Bazzana,2B,1,5,3,2,1,0,0,1,1,2,2,0,0,23,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,677587,Brayan Rocchio,SS,2,4,4,1,1,0,0,0,1,0,0,0,0,5,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,800050,Chase DeLauter,DH,3,4,4,1,1,0,0,0,1,1,0,0,1,12,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,696135,Kahlil Watson,RF,4,2,2,1,1,0,0,0,0,1,0,0,1,10,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,682177,Daniel Schneemann,CF,5,4,3,1,1,0,0,0,0,0,1,0,0,5,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,700932,Kyle Manzardo,1B,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,672356,Gabriel Arias,3B,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,672275,Patrick Bailey,C,8,2,2,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,680757,Steven Kwan,LF,9,4,4,3,2,1,0,0,2,0,0,0,0,15,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,595978,Austin Hedges,C,,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,681807,David Fry,RF,,2,1,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,690984,Petey Halpin,CF,,3,3,1,0,1,0,0,0,0,0,0,0,5,2026-07-19 08:30:49 PM
2026-07-18,824412,4:10 PM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,656555,Rhys Hoskins,1B,,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,663968,Jake Mangum,RF,1,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,664040,Brandon Lowe,2B,2,4,4,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,668804,Bryan Reynolds,LF,3,4,4,2,1,1,0,0,2,0,0,0,0,12,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,656811,Ryan O'Hearn,DH,5,4,3,0,0,0,0,0,0,1,0,0,0,2,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,693304,Nick Gonzales,3B,6,4,4,2,1,0,0,1,1,1,0,0,0,17,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,682997,Tyler Callihan,1B,7,4,4,1,0,1,0,0,1,0,0,0,0,7,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,694378,Jacob Gonzalez,SS,8,4,4,2,1,0,0,1,1,2,0,0,0,19,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,680779,Henry Davis,C,9,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Pittsburgh Pirates,Cleveland Guardians,away,699013,Esmerlyn Valdez,RF,,4,4,1,0,0,0,1,1,2,0,0,0,16,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,683953,Travis Bazzana,2B,1,4,4,1,0,0,1,0,0,1,0,0,0,10,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,677587,Brayan Rocchio,SS,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,800050,Chase DeLauter,RF,3,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,700932,Kyle Manzardo,1B,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,656555,Rhys Hoskins,DH,5,4,4,1,1,0,0,0,0,0,0,0,1,8,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,696135,Kahlil Watson,CF,6,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,672356,Gabriel Arias,3B,7,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,672275,Patrick Bailey,C,8,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:49 PM
2026-07-18,824414,10:10 AM,Final,Final,Cleveland Guardians,Pittsburgh Pirates,home,680757,Steven Kwan,LF,9,3,2,2,2,0,0,0,1,0,1,0,0,10,2026-07-19 08:30:49 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,702176,Alan Roden,RF,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,680777,Ryan Jeffers,DH,2,4,3,1,1,0,0,0,0,0,1,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,605137,Josh Bell,1B,3,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,605170,Victor Caratini,C,4,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,686797,Brooks Lee,3B,5,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,665019,Kody Clemens,2B,6,4,4,2,0,0,0,2,2,2,0,0,0,28,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,668952,Ryan Kreidler,SS,7,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,807712,Luke Keaschall,CF,8,3,3,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,663616,Trevor Larnach,LF,9,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Minnesota Twins,Chicago Cubs,away,668885,Austin Martin,RF,,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,691718,Pete Crow-Armstrong,CF,1,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,673548,Seiya Suzuki,RF,2,5,4,2,2,0,0,0,1,0,1,0,0,10,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,683737,Michael Busch,1B,3,5,4,1,0,0,0,1,2,1,1,0,0,18,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,608324,Alex Bregman,3B,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,664023,Ian Happ,LF,5,4,3,0,0,0,0,0,1,0,1,0,0,4,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,663538,Nico Hoerner,2B,6,4,4,4,4,0,0,0,1,1,0,0,0,16,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,699393,Pedro Ramírez,DH,7,4,3,2,1,1,0,0,0,2,1,0,0,14,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,621020,Dansby Swanson,SS,8,4,4,1,0,0,1,0,1,0,0,0,1,15,2026-07-19 08:30:50 PM
2026-07-18,824657,11:20 AM,Final,Final,Chicago Cubs,Minnesota Twins,home,665804,Miguel Amaya,C,9,4,4,1,0,1,0,0,0,2,0,0,0,9,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,676356,Jonny DeLuca,CF,2,5,5,2,0,1,0,1,1,1,0,0,0,19,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,691406,Junior Caminero,3B,3,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,666018,Jonathan Aranda,1B,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,802415,Chandler Simpson,LF,5,4,4,2,1,1,0,0,2,0,0,0,1,17,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,810938,Ben Williamson,SS,6,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,683748,Victor Mesa Jr.,RF,7,4,4,1,0,0,0,1,1,1,0,0,0,14,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,663743,Nick Fortes,C,8,4,4,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,680700,Richie Palacios,2B,,4,3,1,0,1,0,0,1,0,1,0,0,9,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,668723,Ryan Vilade,1B,,3,3,1,0,1,0,0,1,0,0,0,0,7,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Tampa Bay Rays,Boston Red Sox,away,650490,Yandy Díaz,DH,,5,3,1,1,0,0,0,0,1,2,0,0,9,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,678011,Anthony Seigler,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,678882,Ceddanne Rafaela,CF,2,4,4,1,0,1,0,0,1,1,0,0,0,9,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,677800,Wilyer Abreu,RF,3,4,3,2,0,0,0,2,2,3,1,0,0,32,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,575929,Willson Contreras,1B,4,4,2,0,0,0,0,0,0,0,1,1,0,4,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,663853,Romy Gonzalez,DH,5,4,3,0,0,0,0,0,0,0,0,1,1,7,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,702332,Caleb Durbin,3B,6,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,655316,Andruw Monasterio,SS,7,4,3,2,0,2,0,0,2,0,1,0,0,16,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,680776,Jarren Duran,LF,8,3,3,0,0,0,0,0,1,0,0,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,665966,Carlos Narváez,C,,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,663330,Jahmai Jones,LF,,1,1,1,0,0,0,1,1,2,0,0,0,16,2026-07-19 08:30:50 PM
2026-07-18,824738,1:10 PM,Final,Final,Boston Red Sox,Tampa Bay Rays,home,807799,Masataka Yoshida,PH,,1,1,0,0,0,0,0,0,1,0,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,679822,Justin Foscue,DH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,694671,Wyatt Langford,LF,2,5,5,2,2,0,0,0,1,1,0,0,0,10,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,673962,Josh Jung,3B,3,5,5,2,2,0,0,0,0,0,0,0,0,6,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,607043,Brandon Nimmo,RF,4,5,5,2,2,0,0,0,0,3,0,0,0,12,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,669394,Jake Burger,1B,5,5,5,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,677649,Ezequiel Duran,SS,6,5,3,1,0,1,0,0,1,0,2,0,0,11,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,694497,Evan Carter,CF,7,5,4,2,1,0,0,1,1,2,1,0,0,21,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,670032,Nicky Lopez,2B,8,5,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,543309,Kyle Higashioka,C,9,4,2,0,0,0,0,0,1,0,1,1,0,6,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Texas Rangers,Atlanta Braves,away,592626,Joc Pederson,DH,,4,4,2,1,0,0,1,3,1,0,0,0,21,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,686948,Drake Baldwin,C,1,5,5,2,2,0,0,0,0,1,0,0,0,8,2026-07-19 08:30:50 PM
