player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,target_line,probability,probability_grade,projected_targets,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,model_version
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,3,3,69.31,ELITE,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,4,4,52.5,ELITE,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,5,5,35.24,ELITE,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,6,6,20.55,ELITE,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,7,7,10.46,ELITE,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,8,8,4.48,ELITE,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,9,9,1.65,ELITE,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037666,Jalen Tolbert,MIA,KC,WR,2026,REG,3,10,10,0.51,LEAN,3.657,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,1,1,96.97,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,2,2,89.84,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,3,3,75.06,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,4,4,53.22,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,5,5,30.11,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,6,6,13.05,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,7,7,4.29,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,8,8,1.04,ELITE,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,9,9,0.2,VERY LOW,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037248,James Cook,BUF,LAC,RB,2026,REG,3,10,10,0.03,VERY LOW,3.636,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,1,1,98.43,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,2,2,96.4,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,3,3,92.63,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,4,4,86.54,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,5,5,77.63,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,6,6,66.07,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,7,7,52.77,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,8,8,39.2,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,9,9,26.84,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037240,Jameson Williams,DET,NYJ,WR,2026,REG,3,10,10,16.71,ELITE,6.697,6.714,7.0,3.0,10.0,2.887,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,1,1,96.79,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,2,2,91.93,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,3,3,83.0,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,4,4,69.28,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,5,5,52.08,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,6,6,34.52,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,7,7,19.83,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,8,8,9.78,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,9,9,3.97,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036259,Jauan Jennings,MIN,TB,WR,2026,REG,3,10,10,1.36,ELITE,4.622,4.63,5.0,2.0,7.0,2.203,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,1,1,96.09,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,2,2,89.32,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,3,3,76.95,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,4,4,58.62,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,5,5,38.41,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,6,6,20.97,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,7,7,9.29,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,8,8,3.36,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,9,9,0.95,ELITE,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036997,Javonte Williams,DAL,BAL,RB,2026,REG,3,10,10,0.19,VERY LOW,3.924,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,1,1,99.92,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,2,2,99.74,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,3,3,99.26,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,4,4,98.09,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,5,5,95.88,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,6,6,91.62,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,7,7,84.75,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,8,8,74.77,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,9,9,61.92,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038543,Jaxon Smith-Njigba,SEA,WAS,WR,2026,REG,3,10,10,47.94,ELITE,9.358,9.357,9.0,6.0,13.0,2.813,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,1,1,98.07,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,2,2,94.27,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,3,3,86.05,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,4,4,72.12,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,5,5,53.63,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,6,6,34.51,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,7,7,18.54,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,8,8,8.2,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,9,9,2.94,ELITE,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039146,Jayden Reed,GB,ATL,WR,2026,REG,3,10,10,0.84,VERY HIGH,4.702,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,1,1,99.32,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,2,2,98.08,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,3,3,95.4,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,4,4,90.3,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,5,5,81.83,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,6,6,69.78,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,7,7,55.11,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,8,8,39.68,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,9,9,25.53,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,LAR,WR,2026,REG,3,10,10,14.67,ELITE,6.815,6.824,7.0,4.0,10.0,2.563,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,1,1,97.19,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,2,2,91.41,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,3,3,79.45,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,4,4,60.52,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,5,5,38.63,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,6,6,19.98,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,7,7,8.19,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,8,8,2.58,ELITE,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,9,9,0.57,LEAN,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037228,Jaylen Warren,PIT,CIN,RB,2026,REG,3,10,10,0.11,VERY LOW,3.972,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,1,1,91.32,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,2,2,84.67,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,3,3,75.27,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,4,4,63.42,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,5,5,50.12,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,6,6,36.9,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,7,7,25.27,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,8,8,15.77,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,9,9,8.98,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,CAR,WR,2026,REG,3,10,10,4.64,ELITE,4.521,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,1,1,95.05,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,2,2,89.63,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,3,3,80.94,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,4,4,68.7,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,5,5,53.66,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,6,6,38.3,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,7,7,24.47,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,8,8,14.01,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,9,9,7.06,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,CLE,WR,2026,REG,3,10,10,3.12,ELITE,4.736,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,1,1,97.94,ELITE,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,2,2,92.22,ELITE,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,3,3,78.6,ELITE,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,4,4,56.28,ELITE,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,5,5,31.73,ELITE,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,6,6,13.4,ELITE,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,7,7,4.12,ELITE,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,8,8,0.86,VERY HIGH,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,9,9,0.14,VERY LOW,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,HOU,RB,2026,REG,3,10,10,0.01,VERY LOW,3.75,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,1,1,87.59,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,2,2,78.73,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,3,3,67.12,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,4,4,53.43,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,5,5,39.36,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,6,6,26.7,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,7,7,16.43,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,8,8,9.08,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,9,9,4.57,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,TB,WR,2026,REG,3,10,10,2.02,ELITE,3.75,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,HOU,WR,2026,REG,3,1,1,99.34,ELITE,6.168,6.159,6.0,3.0,9.0,2.295,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
