Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
48,2026-07-27,822868,2026-07-27T18:35:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,642215,Weston Wilson,Seattle Mariners,Texas Rangers,3B,R,No,,38,79,71,16,2,0,3,10,10,7,1,23,0.225,0.304,0.38,0.684,7,15,14,4,1,0.286,0.0667,14,26,25,6,2,0.24,0.0769,17,17,5.9,17.6,44.4,22.2,33.3,17.6,29.4,60.0,23.5,5.9,5.9,5.9,100.0,76.9,15.7,0.408,71.9,32.8,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.8,Weak,0.952,Small Statcast sample,0.91,-2.09,Negative regression,Weak Pull Power profile. 5.9% barrel rate; 76.9 mph average exit velocity; 29.4% air-ball rate; 60.0% pull-air rate; 5.9% HR-launch rate.,0.038,0.0344,4.05,6,4,23.7,0.25,25.4,Very recent HR,677958.0,Kumar Rocker,R,RHB vs RHP,19,17,96.0,4.13,1.31,12,1.13,8.06,3.38,1.35,1.005,0.985,1.0,0.952,0.952,0.98,13.21,16.25,59.7,34.9,D,Small season sample; Lineup unconfirmed
49,2026-07-27,822868,2026-07-27T18:35:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,670042,Luke Raley,Seattle Mariners,Texas Rangers,RF,L,No,,91,280,257,59,9,1,15,28,39,13,7,92,0.23,0.284,0.447,0.731,9,21,21,5,1,0.238,0.0476,18,53,51,10,1,0.196,0.0189,10,10,0.0,50.0,71.4,0.0,28.6,30.0,60.0,66.7,40.0,0.0,0.0,0.0,,90.6,28.4,0.475,72.5,47.0,Below Average,3.0,Pull Power,C+,High fly-ball plane,47.0,Below Average,0.992,Small Statcast sample,0.17,-14.83,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 90.6 mph average exit velocity; 60.0% air-ball rate; 66.7% pull-air rate; 0.0% HR-launch rate.,0.0536,0.0471,3.99,13,6,17.1,0.76,75.9,Recently homered,677958.0,Kumar Rocker,R,LHB vs RHP,19,17,96.0,4.13,1.31,12,1.13,8.06,3.38,0.903,1.005,1.025,1.0,0.992,0.992,1.0,17.51,16.24,76.2,37.9,D+,Lineup unconfirmed
50,2026-07-27,824570,2026-07-27T23:40:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,502671,Paul Goldschmidt,New York Yankees,Chicago White Sox,1B,R,No,,76,290,266,69,10,1,16,35,43,20,3,70,0.259,0.317,0.485,0.802,8,28,26,7,1,0.269,0.0357,19,66,63,10,2,0.159,0.0303,19,19,5.3,21.1,25.0,41.7,33.3,31.6,36.8,28.6,31.6,5.3,0.0,5.3,100.0,87.1,25.3,0.405,70.0,21.0,Weak,2.0,Contact-First Profile,A-,Elevated power plane,21.0,Weak,0.919,Small Statcast sample,0.9,-15.1,Strong negative regression,Weak Contact-First Profile profile. 5.3% barrel rate; 87.1 mph average exit velocity; 36.8% air-ball rate; 28.6% pull-air rate; 5.3% HR-launch rate.,0.0552,0.0484,4.15,7,2,16.6,0.42,42.1,Recently homered,702273.0,Noah Schultz,L,RHB vs LHP,12,12,56.2,6.04,1.46,9,1.43,7.78,4.61,0.875,1.042,1.025,1.0,0.919,0.919,1.0,18.6,16.16,78.0,39.0,D+,Lineup unconfirmed
51,2026-07-27,824490,2026-07-27T23:10:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Home,668709,JJ Bleday,Cincinnati Reds,Cleveland Guardians,LF,L,No,,76,322,273,64,11,1,17,39,44,44,2,66,0.234,0.343,0.469,0.812,9,38,33,6,1,0.182,0.0263,23,94,81,18,4,0.222,0.0426,30,30,6.7,20.0,28.6,35.7,35.7,20.0,36.7,27.3,36.7,10.0,6.7,10.0,50.0,87.0,20.3,0.748,72.9,29.8,Weak,2.0,Contact-First Profile,A-,Elevated power plane,29.8,Weak,0.943,Good,1.85,-15.15,Strong negative regression,Weak Contact-First Profile profile. 6.7% barrel rate; 87.0 mph average exit velocity; 36.7% air-ball rate; 27.3% pull-air rate; 10.0% HR-launch rate.,0.0528,0.0471,4.09,11,3,16.1,0.68,68.5,Recently homered,677944.0,Slade Cecconi,R,LHB vs RHP,20,20,103.2,4.6,1.45,15,1.3,7.12,2.95,0.885,1.032,1.025,1.0,0.943,0.943,1.0,17.92,15.97,82.5,39.5,D+,Lineup unconfirmed
52,2026-07-27,822868,2026-07-27T18:35:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,686527,Dominic Canzone,Seattle Mariners,Texas Rangers,DH,L,No,,91,289,258,67,15,1,16,35,46,26,3,60,0.26,0.332,0.512,0.844,8,35,31,7,1,0.226,0.0286,18,75,69,15,4,0.217,0.0533,29,29,0.0,13.8,38.5,38.5,23.1,10.3,20.7,33.3,27.6,3.4,0.0,3.4,,78.7,19.1,0.27,71.1,12.1,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,12.1,Weak,0.894,Good,0.32,-15.68,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 78.7 mph average exit velocity; 20.7% air-ball rate; 33.3% pull-air rate; 3.4% HR-launch rate.,0.0554,0.0485,4.15,0,0,16.1,0.0,0.0,Very recent HR,677958.0,Kumar Rocker,R,LHB vs RHP,19,17,96.0,4.13,1.31,12,1.13,8.06,3.38,0.927,1.005,1.025,1.0,0.894,0.894,0.98,18.65,15.8,78.6,39.2,D+,Lineup unconfirmed
53,2026-07-27,823195,2026-07-28T01:45:00Z,Scheduled,Oracle Park,Milwaukee Brewers @ San Francisco Giants,Home,805811,Bryce Eldridge,San Francisco Giants,Milwaukee Brewers,DH,L,No,,63,256,220,57,14,0,10,32,23,35,0,67,0.259,0.359,0.459,0.818,9,39,32,6,2,0.188,0.0513,22,93,80,18,4,0.225,0.043,34,34,2.9,20.6,11.1,22.2,55.6,14.7,17.6,0.0,23.5,8.8,2.9,8.8,0.0,79.1,14.2,0.598,72.8,12.2,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,12.2,Weak,0.894,Good,0.9,-9.1,Strong negative regression,Weak Contact-First Profile profile. 2.9% barrel rate; 79.1 mph average exit velocity; 17.6% air-ball rate; 0.0% pull-air rate; 8.8% HR-launch rate.,0.0391,0.0368,4.09,20,6,22.0,0.91,90.9,Near normal interval,687075.0,Brandon Sproat,R,LHB vs RHP,19,17,86.2,5.09,1.38,16,1.66,9.45,4.47,1.117,1.09,1.025,1.0,0.894,0.894,1.0,14.22,15.76,77.7,39.3,D+,Lineup unconfirmed
54,2026-07-27,823353,2026-07-27T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Away,606466,Ketel Marte,Arizona Diamondbacks,Pittsburgh Pirates,2B,S,No,,101,446,409,104,20,3,19,58,61,31,2,66,0.254,0.307,0.457,0.764,9,41,38,9,2,0.237,0.0488,23,103,95,22,5,0.232,0.0485,26,26,3.8,23.1,47.4,15.8,36.8,34.6,42.3,36.4,23.1,11.5,3.8,11.5,100.0,85.4,18.4,0.502,76.0,27.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,27.6,Weak,0.937,Good,1.2,-17.8,Strong negative regression,Weak Contact-First Profile profile. 3.8% barrel rate; 85.3 mph average exit velocity; 42.3% air-ball rate; 36.4% pull-air rate; 11.5% HR-launch rate.,0.0426,0.0404,4.05,0,0,21.5,0.0,0.0,Very recent HR,656605.0,Mitch Keller,R,Switch vs RHP,20,20,108.1,4.9,1.31,13,1.08,6.9,3.07,1.082,0.997,1.035,1.0,0.937,0.937,0.98,15.36,15.74,85.0,38.8,D+,Lineup unconfirmed
55,2026-07-27,823597,2026-07-27T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Away,645277,Ozzie Albies,Atlanta Braves,New York Mets,2B,S,No,,105,458,412,107,21,0,17,67,57,30,5,68,0.26,0.31,0.434,0.744,10,48,45,9,3,0.2,0.0625,24,111,102,21,5,0.206,0.045,37,37,10.8,24.3,61.1,16.7,22.2,32.4,40.5,60.0,27.0,10.8,5.4,10.8,75.0,81.5,14.1,0.521,65.1,41.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.1,Below Average,0.975,Good,3.24,-13.76,Strong negative regression,Below Average Pull Power profile. 10.8% barrel rate; 81.5 mph average exit velocity; 40.5% air-ball rate; 60.0% pull-air rate; 10.8% HR-launch rate.,0.0371,0.0361,4.05,6,1,24.2,0.25,24.8,Very recent HR,804267.0,Zac Thornton,L,Switch vs LHP,4,4,23.1,1.93,0.86,1,0.39,6.56,2.31,1.206,0.963,1.035,1.0,0.975,0.975,0.98,13.82,15.74,85.0,38.5,D+,Lineup unconfirmed
56,2026-07-27,824977,2026-07-28T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Home,691016,Tyler Soderstrom,Athletics,Boston Red Sox,LF,L,No,,93,385,334,84,22,2,16,49,49,47,3,69,0.251,0.348,0.473,0.821,9,38,35,12,2,0.343,0.0526,13,50,45,14,3,0.311,0.06,36,36,0.0,11.1,58.8,23.5,17.6,5.6,13.9,60.0,19.4,2.8,0.0,2.8,,80.4,20.0,0.314,71.5,18.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,18.9,Weak,0.913,Good,0.58,-15.42,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 80.4 mph average exit velocity; 13.9% air-ball rate; 60.0% pull-air rate; 2.8% HR-launch rate.,0.0416,0.0393,4.09,28,7,20.9,1.34,134.1,Near normal interval,801139.0,Payton Tolle,L,LHB vs LHP,16,16,89.2,3.31,1.1,9,0.9,9.64,2.61,1.17,0.968,0.985,1.0,0.913,0.913,1.0,15.12,15.38,81.0,41.2,D+,Lineup unconfirmed
57,2026-07-27,823025,2026-07-27T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,676369,Nelson Velázquez,St. Louis Cardinals,Chicago Cubs,LF,R,No,,30,76,67,14,3,0,4,10,12,7,1,23,0.209,0.289,0.433,0.722,6,11,10,0,0,0.0,0.0,15,36,31,4,2,0.129,0.0556,5,5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,80.5,29.0,0.129,72.2,40.3,Below Average,2.5,Contact-First Profile,C+,High fly-ball plane,40.3,Below Average,0.973,Small Statcast sample,0.0,-4.0,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 80.5 mph average exit velocity; 0.0% air-ball rate; 0.0% HR-launch rate; 0.0% ideal HR-contact rate.,0.0526,0.04,3.93,15,8,16.8,0.9,89.6,Near normal interval,656849.0,David Peterson,L,RHB vs LHP,20,12,89.0,5.97,1.56,9,0.91,7.48,3.84,1.07,0.97,1.025,1.0,0.973,0.973,1.0,14.82,15.3,60.3,34.7,D,Small season sample; Lineup unconfirmed
58,2026-07-27,823353,2026-07-27T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Away,571448,Nolan Arenado,Arizona Diamondbacks,Pittsburgh Pirates,3B,R,No,,100,387,342,83,19,0,14,49,49,36,6,80,0.243,0.323,0.421,0.744,10,40,33,8,2,0.242,0.05,23,92,80,20,6,0.25,0.0652,27,27,3.7,18.5,50.0,31.2,18.8,7.4,22.2,50.0,33.3,3.7,3.7,3.7,100.0,80.6,17.7,0.492,69.1,25.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,25.6,Weak,0.932,Good,0.98,-13.02,Strong negative regression,Weak Pull Power profile. 3.7% barrel rate; 80.6 mph average exit velocity; 22.2% air-ball rate; 50.0% pull-air rate; 3.7% HR-launch rate.,0.0362,0.0352,4.05,12,4,24.4,0.49,49.1,Recently homered,656605.0,Mitch Keller,R,RHB vs RHP,20,20,108.1,4.9,1.31,13,1.08,6.9,3.07,1.246,0.997,0.985,1.0,0.932,0.932,1.0,13.5,15.27,84.4,37.7,D+,Lineup unconfirmed
59,2026-07-27,823353,2026-07-27T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Home,664040,Brandon Lowe,Pittsburgh Pirates,Arizona Diamondbacks,2B,L,No,,97,431,382,94,22,1,21,63,65,40,2,116,0.246,0.316,0.474,0.79,7,29,25,6,0,0.24,0.0,20,90,81,20,1,0.247,0.0111,13,13,7.7,30.8,66.7,0.0,33.3,15.4,38.5,60.0,23.1,0.0,0.0,0.0,0.0,87.4,15.4,0.55,71.3,36.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.9,Below Average,0.963,Small Statcast sample,0.85,-20.15,Strong negative regression,Below Average Pull Power profile. 7.7% barrel rate; 87.4 mph average exit velocity; 38.5% air-ball rate; 60.0% pull-air rate; 0.0% HR-launch rate.,0.0487,0.0451,3.99,51,13,18.2,2.8,280.4,Very long drought,518876.0,Merrill Kelly,R,LHB vs RHP,18,18,103.2,5.12,1.48,22,1.91,5.64,3.56,0.758,1.13,1.025,1.0,0.963,0.963,1.06,16.81,15.17,84.2,46.2,C-,Lineup unconfirmed
60,2026-07-27,823025,2026-07-27T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,663494,Bryan Torres,St. Louis Cardinals,Chicago Cubs,LF,L,No,,37,82,75,16,0,2,4,11,11,6,0,16,0.213,0.272,0.427,0.699,7,9,8,3,0,0.375,0.0,18,32,31,6,2,0.194,0.0625,9,9,0.0,22.2,50.0,33.3,16.7,11.1,33.3,66.7,22.2,0.0,0.0,0.0,,82.7,6.4,0.57,63.0,35.6,Below Average,2.5,Pull Power,C,Low line-drive plane,35.6,Below Average,0.96,Small Statcast sample,0.14,-3.86,Negative regression,Below Average Pull Power profile. 0.0% barrel rate; 82.7 mph average exit velocity; 33.3% air-ball rate; 66.7% pull-air rate; 0.0% HR-launch rate.,0.0488,0.0388,3.93,26,15,18.8,1.39,138.7,Above normal drought,656849.0,David Peterson,L,LHB vs LHP,20,12,89.0,5.97,1.56,9,0.91,7.48,3.84,1.11,0.97,0.985,1.0,0.96,0.96,1.035,14.41,15.12,60.4,36.3,D+,Lineup unconfirmed
61,2026-07-27,822705,2026-07-27T22:45:00Z,Scheduled,Nationals Park,Toronto Blue Jays @ Washington Nationals,Home,686611,Dylan Crews,Washington Nationals,Toronto Blue Jays,RF,R,No,,55,226,202,46,7,0,8,32,23,17,7,49,0.228,0.31,0.381,0.691,8,37,27,9,2,0.333,0.0541,21,89,72,17,3,0.236,0.0337,17,17,5.9,17.6,14.3,42.9,42.9,35.3,41.2,14.3,35.3,11.8,11.8,11.8,100.0,81.4,33.1,0.64,72.7,32.3,Weak,2.5,Contact-First Profile,C+,High fly-ball plane,32.3,Weak,0.95,Small Statcast sample,0.85,-7.15,Strong negative regression,Weak Contact-First Profile profile. 5.9% barrel rate; 81.4 mph average exit velocity; 41.2% air-ball rate; 14.3% pull-air rate; 11.8% HR-launch rate.,0.0354,0.0342,3.99,6,2,25.2,0.24,23.8,Very recent HR,453286.0,Max Scherzer,R,RHB vs RHP,6,6,22.0,10.23,1.73,9,3.68,5.73,4.5,1.125,1.13,0.985,1.0,0.95,0.95,0.98,12.97,14.99,75.3,35.1,D,Lineup unconfirmed
62,2026-07-27,823839,2026-07-27T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Away,607208,Trea Turner,Philadelphia Phillies,Miami Marlins,SS,R,No,,103,455,422,103,18,1,14,72,41,28,3,103,0.244,0.295,0.391,0.686,9,40,36,12,4,0.333,0.1,22,99,91,26,7,0.286,0.0707,44,44,6.8,31.8,57.1,35.7,7.1,2.3,11.4,100.0,34.1,6.8,4.5,6.8,66.7,85.2,22.2,0.594,71.6,36.5,Below Average,2.5,Pull Power,A-,Elevated power plane,36.5,Below Average,0.962,Good,3.27,-10.73,Strong negative regression,Below Average Pull Power profile. 6.8% barrel rate; 85.2 mph average exit velocity; 11.4% air-ball rate; 100.0% pull-air rate; 6.8% HR-launch rate.,0.0308,0.031,4.05,20,5,30.1,0.66,66.4,Recently homered,663969.0,Tyler Phillips,R,RHB vs RHP,26,10,79.1,3.52,1.39,9,1.02,6.58,4.08,1.35,0.987,0.985,1.0,0.962,0.962,1.0,11.98,14.95,84.9,36.3,D+,Lineup unconfirmed
63,2026-07-27,823025,2026-07-27T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Chicago Cubs,RF,R,No,,103,439,398,114,23,0,22,65,77,35,3,108,0.286,0.346,0.51,0.856,10,44,41,9,0,0.22,0.0,24,101,88,24,4,0.273,0.0396,35,35,8.6,28.6,50.0,27.8,22.2,2.9,22.9,50.0,28.6,5.7,5.7,5.7,0.0,84.4,17.5,0.5,76.7,34.2,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.2,Weak,0.956,Good,2.48,-19.52,Strong negative regression,Weak Pull Power profile. 8.6% barrel rate; 84.4 mph average exit velocity; 22.9% air-ball rate; 50.0% pull-air rate; 5.7% HR-launch rate.,0.0501,0.0462,4.09,51,13,18.1,2.82,281.9,Very long drought,656849.0,David Peterson,L,RHB vs LHP,20,12,89.0,5.97,1.56,9,0.91,7.48,3.84,0.831,0.97,1.025,1.0,0.956,0.956,1.06,17.6,14.9,85.0,46.8,C-,Lineup unconfirmed
64,2026-07-27,824245,2026-07-27T22:40:00Z,Scheduled,Comerica Park,Baltimore Orioles @ Detroit Tigers,Home,701678,Hao-Yu Lee,Detroit Tigers,Baltimore Orioles,2B,R,No,,64,189,179,49,10,1,6,17,23,9,0,46,0.274,0.309,0.441,0.75,9,32,30,11,2,0.367,0.0625,19,64,60,18,3,0.3,0.0469,23,23,8.7,43.5,47.1,23.5,29.4,21.7,47.8,63.6,34.8,13.0,8.7,13.0,100.0,87.7,16.5,0.75,71.1,56.6,Average,3.5,Pull Power,A,Excellent HR swing plane,56.6,Average,1.018,Good,2.03,-3.97,Negative regression,Average Pull Power profile. 8.7% barrel rate; 87.7 mph average exit velocity; 47.8% air-ball rate; 63.6% pull-air rate; 13.0% HR-launch rate.,0.0317,0.0318,3.99,3,1,29.8,0.1,10.1,Very recent HR,680694.0,Kyle Bradish,R,RHB vs RHP,20,20,113.1,3.49,1.32,12,0.95,8.74,4.05,1.297,0.976,0.985,1.0,1.018,1.018,0.98,12.11,14.9,70.6,35.2,D,Lineup unconfirmed
65,2026-07-27,822705,2026-07-27T22:45:00Z,Scheduled,Nationals Park,Toronto Blue Jays @ Washington Nationals,Home,691781,Brady House,Washington Nationals,Toronto Blue Jays,3B,R,No,,45,182,168,39,9,0,7,24,26,13,0,51,0.232,0.286,0.411,0.697,1,5,5,2,0,0.4,0.0,1,5,5,2,0,0.4,0.0,0,0,,,,,,,,,,,,,,,,,,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.0385,0.0359,3.93,13,3,24.0,0.54,54.2,Recently homered,453286.0,Max Scherzer,R,RHB vs RHP,6,6,22.0,10.23,1.73,9,3.68,5.73,4.5,1.0,1.13,0.985,1.0,1.0,1.0,1.0,13.38,14.8,65.4,33.5,D,Lineup unconfirmed; Limited recent games
66,2026-07-27,823597,2026-07-27T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Home,673357,Luis Robert Jr.,New York Mets,Atlanta Braves,CF,R,No,,30,116,100,21,3,0,4,14,10,16,0,23,0.21,0.319,0.36,0.679,6,18,15,2,2,0.133,0.1111,6,18,15,2,2,0.133,0.1111,27,27,3.7,18.5,55.6,11.1,33.3,7.4,11.1,100.0,33.3,3.7,3.7,3.7,200.0,79.2,16.1,0.773,71.7,28.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.3,Weak,0.939,Good,1.28,-2.72,Negative regression,Weak Pull Power profile. 3.7% barrel rate; 79.2 mph average exit velocity; 11.1% air-ball rate; 100.0% pull-air rate; 3.7% HR-launch rate.,0.0345,0.0332,3.99,2,2,25.0,0.08,8.0,Very recent HR,527048.0,Martín Pérez,L,RHB vs LHP,19,15,85.1,3.38,1.2,10,1.05,6.86,3.8,1.264,0.992,1.025,1.0,0.939,0.939,0.98,12.61,14.78,61.7,32.7,D,Lineup unconfirmed
67,2026-07-27,823353,2026-07-27T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Away,543510,James McCann,Arizona Diamondbacks,Pittsburgh Pirates,C,R,No,,27,81,77,20,3,0,3,7,15,2,0,21,0.26,0.278,0.416,0.694,3,12,11,5,1,0.455,0.0833,5,19,18,8,3,0.444,0.1579,10,10,10.0,20.0,50.0,0.0,50.0,40.0,40.0,50.0,30.0,10.0,10.0,10.0,100.0,79.8,14.2,0.963,70.4,48.1,Average,3.0,Pull Power,A,Excellent HR swing plane,48.1,Average,0.995,Small Statcast sample,0.8,-2.2,Negative regression,Average Pull Power profile. 10.0% barrel rate; 79.8 mph average exit velocity; 40.0% air-ball rate; 50.0% pull-air rate; 10.0% HR-launch rate.,0.037,0.034,3.99,3,1,25.7,0.12,11.7,Very recent HR,656605.0,Mitch Keller,R,RHB vs RHP,20,20,108.1,4.9,1.31,13,1.08,6.9,3.07,1.206,0.997,0.985,1.0,0.995,0.995,0.98,12.9,14.77,59.3,32.6,D,Lineup unconfirmed
68,2026-07-27,823025,2026-07-27T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Away,621020,Dansby Swanson,Chicago Cubs,St. Louis Cardinals,SS,R,No,,101,392,346,76,13,3,16,66,61,40,1,89,0.22,0.299,0.413,0.712,9,36,33,10,0,0.303,0.0,22,85,82,25,5,0.305,0.0588,27,27,11.1,37.0,40.0,40.0,20.0,14.8,40.7,27.3,51.9,14.8,7.4,14.8,0.0,87.9,13.2,0.839,71.2,45.8,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.8,Below Average,0.988,Good,2.64,-13.36,Strong negative regression,Below Average Contact-First Profile profile. 11.1% barrel rate; 87.9 mph average exit velocity; 40.7% air-ball rate; 27.3% pull-air rate; 14.8% HR-launch rate.,0.0408,0.0388,4.05,65,18,21.6,3.01,300.6,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.95,1.0,1.0,1.0,0.988,0.988,1.06,14.79,14.73,73.8,42.8,C-,Probable SP unavailable; Lineup unconfirmed
69,2026-07-27,823195,2026-07-28T01:45:00Z,Scheduled,Oracle Park,Milwaukee Brewers @ San Francisco Giants,Away,641343,Jake Bauers,Milwaukee Brewers,San Francisco Giants,1B,L,No,,96,379,323,85,16,1,18,62,60,52,3,101,0.263,0.369,0.486,0.855,9,33,28,6,0,0.214,0.0,25,98,84,21,4,0.25,0.0408,18,18,0.0,33.3,50.0,30.0,20.0,5.6,16.7,33.3,16.7,0.0,0.0,0.0,,85.0,23.9,0.43,76.1,18.9,Weak,2.0,Contact-First Profile,A-,Elevated power plane,18.9,Weak,0.913,Small Statcast sample,0.14,-17.86,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 85.0 mph average exit velocity; 16.7% air-ball rate; 33.3% pull-air rate; 0.0% HR-launch rate.,0.0475,0.0438,4.15,33,11,17.9,1.84,183.9,Above normal drought,641816.0,Tyler Mahle,R,LHB vs RHP,16,16,83.0,5.31,1.45,13,1.41,8.35,3.58,0.845,1.05,1.025,1.0,0.913,0.913,1.035,16.95,14.7,84.8,43.4,C-,Lineup unconfirmed
70,2026-07-27,824490,2026-07-27T23:10:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Away,682657,Angel Martínez,Cleveland Guardians,Cincinnati Reds,LF,S,No,,69,254,237,54,11,1,11,28,33,7,5,55,0.228,0.264,0.422,0.686,3,11,11,0,0,0.0,0.0,3,11,11,0,0,0.0,0.0,8,8,0.0,25.0,57.1,42.9,0.0,25.0,25.0,100.0,12.5,0.0,0.0,0.0,,81.2,4.1,0.157,72.2,37.1,Below Average,2.5,Pull Power,D,Ground-ball heavy,37.1,Below Average,0.964,Small Statcast sample,0.18,-10.82,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 81.2 mph average exit velocity; 25.0% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0433,0.0397,3.99,16,5,21.5,0.74,74.3,Recently homered,695505.0,Chase Burns,R,Switch vs RHP,19,19,107.2,2.42,1.11,12,1.0,10.37,3.26,1.0,0.984,1.035,1.0,0.964,0.964,1.0,14.92,14.66,71.0,33.9,D,Lineup unconfirmed; Limited recent games
71,2026-07-27,822705,2026-07-27T22:45:00Z,Scheduled,Nationals Park,Toronto Blue Jays @ Washington Nationals,Away,672960,Kazuma Okamoto,Toronto Blue Jays,Washington Nationals,3B,R,No,,103,421,375,84,13,0,23,52,65,38,6,132,0.224,0.304,0.443,0.747,10,39,36,3,1,0.083,0.0256,22,89,81,13,4,0.16,0.0449,30,30,3.3,23.3,61.5,30.8,7.7,20.0,20.0,50.0,23.3,3.3,3.3,3.3,100.0,81.4,23.2,0.335,72.8,22.2,Weak,2.0,Pull Power,A-,Elevated power plane,22.2,Weak,0.922,Good,1.02,-21.98,Strong negative regression,Weak Pull Power profile. 3.3% barrel rate; 81.4 mph average exit velocity; 20.0% air-ball rate; 50.0% pull-air rate; 3.3% HR-launch rate.,0.0546,0.0496,4.05,9,2,16.3,0.55,55.2,Recently homered,674841.0,Andrew Alvarez,L,RHB vs LHP,14,7,53.1,4.22,1.5,2,0.34,9.28,4.22,0.877,0.908,1.025,1.0,0.922,0.922,1.0,18.62,14.28,84.1,36.1,D+,Lineup unconfirmed
