Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
48,2026-07-25,824811,2026-07-25T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Atlanta Braves @ Baltimore Orioles,Away,671739,Michael Harris II,Atlanta Braves,Baltimore Orioles,CF,L,No,,97,390,370,111,20,0,19,52,61,15,2,77,0.3,0.328,0.508,0.836,9,42,40,12,3,0.3,0.0714,24,111,105,30,5,0.286,0.045,43,43,4.7,25.6,52.2,30.4,17.4,11.6,18.6,75.0,20.9,2.3,2.3,2.3,100.0,80.2,14.1,0.495,71.1,23.5,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.5,Weak,0.926,Good,1.98,-17.02,Strong negative regression,Weak Pull Power profile. 4.7% barrel rate; 80.2 mph average exit velocity; 18.6% air-ball rate; 75.0% pull-air rate; 2.3% HR-launch rate.,0.0487,0.0448,4.15,5,1,19.5,0.26,25.7,Very recent HR,687064.0,Brandon Young,R,LHB vs RHP,16,16,91.1,3.25,1.31,9,0.89,7.29,3.15,1.132,0.966,1.025,1.0,0.926,0.926,0.98,17.32,17.59,85.0,42.8,C-,Lineup unconfirmed
49,2026-07-25,822948,2026-07-25T22:10:00Z,Scheduled,Tropicana Field,Cleveland Guardians @ Tampa Bay Rays,Away,656555,Rhys Hoskins,Cleveland Guardians,Tampa Bay Rays,1B,R,No,,82,285,235,41,13,0,11,30,33,43,3,92,0.174,0.305,0.37,0.675,6,22,21,3,2,0.143,0.0909,17,52,46,8,4,0.174,0.0769,18,18,11.1,27.8,44.4,0.0,55.6,22.2,27.8,60.0,22.2,11.1,11.1,11.1,100.0,84.8,37.5,0.852,72.9,45.1,Below Average,3.0,Pull Power,D,Popup-heavy plane,45.1,Below Average,0.986,Small Statcast sample,1.73,-9.27,Strong negative regression,Below Average Pull Power profile. 11.1% barrel rate; 84.8 mph average exit velocity; 27.8% air-ball rate; 60.0% pull-air rate; 11.1% HR-launch rate.,0.0386,0.0366,4.05,10,3,21.4,0.47,46.8,Recently homered,607259.0,Nick Martinez,R,RHB vs RHP,19,19,111.1,2.59,1.12,11,0.89,5.01,1.62,1.35,0.966,0.985,1.0,0.986,0.986,1.0,14.03,17.52,76.5,39.1,D+,Lineup unconfirmed
50,2026-07-25,822704,2026-07-25T20:05:00Z,Scheduled,Nationals Park,Arizona Diamondbacks @ Washington Nationals,Away,571448,Nolan Arenado,Arizona Diamondbacks,Washington Nationals,3B,R,No,,98,378,335,83,19,0,14,49,48,34,6,80,0.248,0.325,0.43,0.755,9,35,30,9,2,0.3,0.0571,23,90,79,22,6,0.278,0.0667,28,28,7.1,17.9,52.9,29.4,17.6,14.3,32.1,66.7,39.3,7.1,7.1,7.1,100.0,80.2,22.4,0.592,67.7,37.8,Below Average,2.5,Pull Power,A-,Elevated power plane,37.8,Below Average,0.966,Good,1.78,-12.22,Strong negative regression,Below Average Pull Power profile. 7.1% barrel rate; 80.2 mph average exit velocity; 32.1% air-ball rate; 66.7% pull-air rate; 7.1% HR-launch rate.,0.037,0.0358,4.05,5,2,23.9,0.21,20.9,Very recent HR,656492.0,Foster Griffin,L,RHB vs LHP,20,20,117.1,2.68,1.03,17,1.3,8.51,2.07,1.284,1.032,1.025,1.0,0.966,0.966,0.98,13.74,17.38,84.2,41.2,D+,Lineup unconfirmed
51,2026-07-25,823355,2026-07-25T22:40:00Z,Scheduled,PNC Park,Chicago Cubs @ Pittsburgh Pirates,Away,673548,Seiya Suzuki,Chicago Cubs,Pittsburgh Pirates,RF,R,No,,87,376,326,87,16,0,17,54,54,44,3,96,0.267,0.356,0.472,0.828,8,38,29,7,2,0.241,0.0526,22,101,86,25,7,0.291,0.0693,26,26,11.5,26.9,58.3,16.7,25.0,11.5,19.2,60.0,30.8,11.5,3.8,11.5,66.7,84.0,27.5,0.884,72.9,42.4,Below Average,2.5,Pull Power,A-,Elevated power plane,42.4,Below Average,0.979,Good,2.54,-14.46,Strong negative regression,Below Average Pull Power profile. 11.5% barrel rate; 84.0 mph average exit velocity; 19.2% air-ball rate; 60.0% pull-air rate; 11.5% HR-launch rate.,0.0452,0.042,4.15,4,1,19.2,0.21,20.9,Very recent HR,694973.0,Paul Skenes,R,RHB vs RHP,21,21,115.1,3.43,1.04,11,0.86,10.77,2.03,1.172,0.962,0.985,1.0,0.979,0.979,0.98,16.32,17.31,85.0,42.3,C-,Lineup unconfirmed
52,2026-07-25,823197,2026-07-25T20:05:00Z,Scheduled,Oracle Park,Los Angeles Angels @ San Francisco Giants,Home,805811,Bryce Eldridge,San Francisco Giants,Los Angeles Angels,DH,L,No,,61,248,214,57,14,0,10,32,23,33,0,63,0.266,0.363,0.472,0.835,8,35,29,7,2,0.241,0.0571,22,92,81,20,4,0.247,0.0435,29,29,6.9,24.1,11.1,22.2,66.7,20.7,24.1,0.0,24.1,13.8,3.4,13.8,50.0,81.8,12.7,0.883,73.8,22.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,22.9,Weak,0.924,Good,1.6,-8.4,Strong negative regression,Weak Contact-First Profile profile. 6.9% barrel rate; 81.8 mph average exit velocity; 24.1% air-ball rate; 0.0% pull-air rate; 13.8% HR-launch rate.,0.0403,0.0376,4.09,14,4,21.4,0.65,65.4,Recently homered,696270.0,Ryan Johnson,R,LHB vs RHP,10,7,38.1,6.1,1.43,10,2.35,7.04,3.76,1.142,1.109,1.025,1.0,0.924,0.924,1.0,14.51,17.21,77.1,41.1,D+,Lineup unconfirmed
53,2026-07-25,823758,2026-07-25T23:10:00Z,Scheduled,American Family Field,Colorado Rockies @ Milwaukee Brewers,Home,668930,Brice Turang,Milwaukee Brewers,Colorado Rockies,2B,L,No,,97,441,378,100,24,3,15,69,62,58,0,108,0.265,0.361,0.463,0.824,7,29,24,6,2,0.25,0.069,23,105,95,26,4,0.274,0.0381,37,37,5.4,16.2,30.8,38.5,30.8,10.8,21.6,37.5,40.5,10.8,5.4,10.8,50.0,81.8,19.5,0.733,69.2,30.4,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,30.4,Weak,0.945,Good,1.91,-13.09,Strong negative regression,Weak Contact-First Profile profile. 5.4% barrel rate; 81.8 mph average exit velocity; 21.6% air-ball rate; 37.5% pull-air rate; 10.8% HR-launch rate.,0.034,0.0336,4.09,0,0,25.2,0.0,0.0,Very recent HR,663372.0,Ryan Feltner,R,LHB vs RHP,14,14,65.2,5.48,1.42,14,1.92,6.85,3.84,1.256,1.122,1.025,1.0,0.945,0.945,0.98,13.04,17.14,85.0,41.9,D+,Lineup unconfirmed
54,2026-07-25,823027,2026-07-25T23:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Home,663494,Bryan Torres,St. Louis Cardinals,Cincinnati Reds,LF,L,No,,35,77,70,15,0,2,4,10,10,6,0,16,0.214,0.276,0.443,0.719,6,6,5,2,0,0.4,0.0,17,28,27,5,2,0.185,0.0714,5,5,0.0,20.0,100.0,0.0,0.0,0.0,20.0,100.0,20.0,0.0,0.0,0.0,,81.1,0.0,0.763,64.8,41.9,Below Average,2.5,Pull Power,D,Ground-ball heavy,41.9,Below Average,0.977,Small Statcast sample,0.11,-3.89,Negative regression,Below Average Pull Power profile. 0.0% barrel rate; 81.1 mph average exit velocity; 20.0% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0519,0.0398,3.93,21,13,17.5,1.2,120.0,Near normal interval,668881.0,Hunter Greene,R,LHB vs RHP,3,3,16.1,6.06,1.16,3,1.65,14.33,2.76,1.143,1.02,1.025,1.0,0.977,0.977,1.0,14.75,17.06,59.7,38.8,D+,Small season sample; Lineup unconfirmed
55,2026-07-25,823027,2026-07-25T23:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Away,701398,Sal Stewart,Cincinnati Reds,St. Louis Cardinals,1B,R,No,,102,445,391,98,23,0,21,54,75,46,2,94,0.251,0.328,0.471,0.799,8,36,32,6,2,0.188,0.0556,23,102,94,24,7,0.255,0.0686,31,31,6.5,19.4,33.3,44.4,22.2,22.6,32.3,50.0,41.9,6.5,3.2,6.5,100.0,82.9,20.2,0.604,68.4,32.3,Weak,2.5,Pull Power,A-,Elevated power plane,32.3,Weak,0.95,Good,1.77,-19.23,Strong negative regression,Weak Pull Power profile. 6.5% barrel rate; 82.9 mph average exit velocity; 32.3% air-ball rate; 50.0% pull-air rate; 6.5% HR-launch rate.,0.0472,0.044,4.05,5,1,18.6,0.27,26.9,Very recent HR,669467.0,Andre Pallante,R,RHB vs RHP,19,19,105.1,4.02,1.26,10,0.85,6.41,2.65,1.159,0.96,0.985,1.0,0.95,0.95,0.98,16.65,16.97,85.0,41.3,D+,Lineup unconfirmed
56,2026-07-25,823435,2026-07-25T22:05:00Z,Scheduled,Citizens Bank Park,New York Yankees @ Philadelphia Phillies,Home,607208,Trea Turner,Philadelphia Phillies,New York Yankees,SS,R,No,,101,446,414,100,18,0,14,69,40,28,2,101,0.242,0.291,0.386,0.677,8,36,32,10,4,0.312,0.1111,22,98,90,25,7,0.278,0.0714,41,41,9.8,29.3,69.2,30.8,0.0,4.9,14.6,100.0,31.7,9.8,7.3,9.8,75.0,83.6,24.7,0.775,71.3,42.8,Below Average,2.5,Pull Power,A-,Elevated power plane,42.8,Below Average,0.98,Good,3.82,-10.18,Strong negative regression,Below Average Pull Power profile. 9.8% barrel rate; 83.6 mph average exit velocity; 14.6% air-ball rate; 100.0% pull-air rate; 9.8% HR-launch rate.,0.0314,0.0315,3.99,12,3,29.6,0.41,40.6,Recently homered,677960.0,Ryan Weathers,L,RHB vs LHP,19,19,102.1,4.4,1.27,17,1.5,10.11,2.55,1.35,1.064,1.025,1.0,0.98,0.98,1.0,12.0,16.95,84.8,39.4,D+,Lineup unconfirmed
57,2026-07-25,822869,2026-07-25T23:15:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,642215,Weston Wilson,Seattle Mariners,Texas Rangers,3B,R,No,,36,77,69,16,2,0,3,10,10,7,1,22,0.232,0.312,0.391,0.703,6,17,16,5,2,0.312,0.1176,12,24,23,6,2,0.261,0.0833,16,16,6.2,18.8,50.0,12.5,37.5,18.8,31.2,60.0,25.0,6.2,6.2,6.2,100.0,78.5,19.8,0.427,72.0,35.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.3,Below Average,0.959,Small Statcast sample,0.9,-2.1,Negative regression,Below Average Pull Power profile. 6.2% barrel rate; 78.5 mph average exit velocity; 31.2% air-ball rate; 60.0% pull-air rate; 6.2% HR-launch rate.,0.039,0.0347,4.05,4,2,23.0,0.17,17.4,Very recent HR,543135.0,Nathan Eovaldi,R,RHB vs RHP,19,19,115.1,4.21,1.21,22,1.72,9.52,2.18,1.264,1.099,0.985,1.0,0.959,0.959,0.98,13.33,16.89,59.4,36.1,D+,Small season sample; Lineup unconfirmed
58,2026-07-25,823435,2026-07-25T22:05:00Z,Scheduled,Citizens Bank Park,New York Yankees @ Philadelphia Phillies,Away,642708,Amed Rosario,New York Yankees,Philadelphia Phillies,3B,R,No,,59,170,156,36,4,1,9,20,27,11,0,42,0.231,0.276,0.442,0.718,4,6,6,0,0,0.0,0.0,16,38,35,6,2,0.171,0.0526,3,3,0.0,33.3,50.0,50.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,,88.0,24.3,0.534,73.7,44.8,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,44.8,Below Average,0.985,Small Statcast sample,0.0,-9.0,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 88.0 mph average exit velocity; 33.3% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0529,0.0443,3.99,16,10,17.3,0.92,92.3,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.034,1.0,1.0,1.0,0.985,0.985,1.0,16.53,16.82,57.2,36.7,D+,Probable SP unavailable; Lineup unconfirmed
59,2026-07-25,823197,2026-07-25T20:05:00Z,Scheduled,Oracle Park,Los Angeles Angels @ San Francisco Giants,Away,666176,Jo Adell,Los Angeles Angels,San Francisco Giants,RF,R,No,,103,427,398,96,15,1,15,45,57,13,14,94,0.241,0.288,0.397,0.685,8,32,30,5,2,0.167,0.0625,22,86,79,17,5,0.215,0.0581,33,33,9.1,30.3,46.7,26.7,26.7,18.2,27.3,55.6,27.3,12.1,6.1,12.1,66.7,82.8,16.1,0.813,77.9,43.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.2,Below Average,0.981,Good,2.64,-12.36,Strong negative regression,Below Average Pull Power profile. 9.1% barrel rate; 82.8 mph average exit velocity; 27.3% air-ball rate; 55.6% pull-air rate; 12.1% HR-launch rate.,0.0351,0.0344,3.99,7,2,26.5,0.26,26.4,Very recent HR,592662.0,Robbie Ray,L,RHB vs LHP,20,19,110.2,3.33,1.31,15,1.22,7.81,4.39,1.303,1.019,1.025,1.0,0.981,0.981,0.98,13.05,16.81,83.9,39.2,D+,Lineup unconfirmed
60,2026-07-25,823600,2026-07-25T23:15:00Z,Scheduled,Citi Field,Los Angeles Dodgers @ New York Mets,Home,665742,Juan Soto,New York Mets,Los Angeles Dodgers,LF,L,No,,84,359,293,83,8,2,21,46,52,63,0,48,0.283,0.408,0.539,0.947,7,29,21,3,0,0.143,0.0,22,95,69,16,4,0.232,0.0421,20,20,0.0,35.0,55.6,11.1,33.3,20.0,30.0,50.0,20.0,0.0,0.0,0.0,,86.1,19.8,0.276,71.5,22.5,Weak,2.0,Pull Power,A,Excellent HR swing plane,22.5,Weak,0.923,Good,0.24,-20.76,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 86.1 mph average exit velocity; 30.0% air-ball rate; 50.0% pull-air rate; 0.0% HR-launch rate.,0.0585,0.0519,4.25,27,9,14.0,1.94,193.5,Above normal drought,808967.0,Yoshinobu Yamamoto,R,LHB vs RHP,18,18,119.2,2.78,0.88,13,0.98,8.5,1.88,0.823,0.981,1.025,1.03,0.923,0.951,1.035,20.25,16.75,84.6,48.5,C,Lineup unconfirmed
61,2026-07-25,823027,2026-07-25T23:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Away,682829,Elly De La Cruz,Cincinnati Reds,St. Louis Cardinals,SS,S,No,,83,372,330,91,15,4,17,56,46,38,2,100,0.276,0.352,0.5,0.852,8,37,32,9,2,0.281,0.0541,23,106,91,25,5,0.275,0.0472,33,33,3.0,24.2,56.2,37.5,6.2,9.1,24.2,50.0,36.4,6.1,6.1,6.1,100.0,83.3,14.9,0.511,77.6,31.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,31.1,Weak,0.947,Good,1.2,-15.8,Strong negative regression,Weak Pull Power profile. 3.0% barrel rate; 83.3 mph average exit velocity; 24.2% air-ball rate; 50.0% pull-air rate; 6.1% HR-launch rate.,0.0457,0.0424,4.15,8,2,19.4,0.41,41.2,Recently homered,669467.0,Andre Pallante,R,Switch vs RHP,19,19,105.1,4.02,1.26,10,0.85,6.41,2.65,1.081,0.96,1.035,1.0,0.947,0.947,1.0,16.44,16.71,85.0,41.7,D+,Lineup unconfirmed
62,2026-07-25,824571,2026-07-25T23:10:00Z,Scheduled,Rate Field,Houston Astros @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,Houston Astros,SS,L,No,,97,407,363,79,17,0,24,48,58,34,9,130,0.218,0.3,0.463,0.763,7,30,26,5,1,0.192,0.0333,21,91,85,18,4,0.212,0.044,17,17,5.9,17.6,36.4,27.3,27.3,23.5,23.5,25.0,5.9,5.9,5.9,5.9,100.0,78.8,25.9,0.539,75.2,23.7,Weak,2.0,Contact-First Profile,A-,Elevated power plane,23.7,Weak,0.926,Small Statcast sample,0.78,-23.22,Strong negative regression,Weak Contact-First Profile profile. 5.9% barrel rate; 78.8 mph average exit velocity; 23.5% air-ball rate; 25.0% pull-air rate; 5.9% HR-launch rate.,0.059,0.0528,3.99,11,3,15.1,0.73,72.7,Recently homered,686613.0,Hunter Brown,R,LHB vs RHP,8,8,40.0,4.05,1.45,5,1.13,9.68,6.3,0.889,1.003,1.025,1.0,0.926,0.926,1.0,19.47,16.68,84.3,40.2,D+,Lineup unconfirmed
63,2026-07-25,824571,2026-07-25T23:10:00Z,Scheduled,Rate Field,Houston Astros @ Chicago White Sox,Away,665161,Jeremy Peña,Houston Astros,Chicago White Sox,SS,R,No,,57,241,218,67,9,0,9,43,28,17,4,39,0.307,0.365,0.472,0.837,7,30,27,11,3,0.407,0.1,12,53,49,18,3,0.367,0.0566,26,26,7.7,26.9,40.0,40.0,20.0,11.5,26.9,42.9,19.2,7.7,3.8,7.7,150.0,86.5,4.0,0.634,71.6,27.5,Weak,2.0,Pull Power,D,Ground-ball heavy,27.5,Weak,0.937,Good,1.79,-7.21,Strong negative regression,Weak Pull Power profile. 7.7% barrel rate; 86.5 mph average exit velocity; 26.9% air-ball rate; 42.9% pull-air rate; 7.7% HR-launch rate.,0.0373,0.0356,4.15,6,1,24.2,0.25,24.8,Very recent HR,680732.0,Sean Burke,R,RHB vs RHP,20,16,112.1,3.2,1.13,13,1.04,9.61,2.72,1.35,0.99,0.985,1.0,0.937,0.937,0.98,13.95,16.68,73.5,39.8,D+,Lineup unconfirmed
64,2026-07-25,822869,2026-07-25T23:15:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,702284,Cole Young,Seattle Mariners,Texas Rangers,2B,L,No,,104,412,375,96,14,1,13,48,48,26,7,73,0.256,0.314,0.403,0.717,8,32,31,9,2,0.29,0.0625,22,84,80,22,6,0.275,0.0714,41,41,4.9,14.6,42.1,26.3,31.6,14.6,24.4,30.0,22.0,7.3,4.9,7.3,100.0,78.3,23.8,0.559,69.2,19.6,Weak,2.0,Contact-First Profile,A-,Elevated power plane,19.6,Weak,0.915,Good,1.75,-11.25,Strong negative regression,Weak Contact-First Profile profile. 4.9% barrel rate; 78.3 mph average exit velocity; 24.4% air-ball rate; 30.0% pull-air rate; 7.3% HR-launch rate.,0.0316,0.0317,4.05,16,4,28.8,0.55,55.5,Recently homered,543135.0,Nathan Eovaldi,R,LHB vs RHP,19,19,115.1,4.21,1.21,22,1.72,9.52,2.18,1.35,1.099,1.025,1.0,0.915,0.915,1.0,12.21,16.68,83.7,39.4,D+,Lineup unconfirmed
65,2026-07-25,822704,2026-07-25T20:05:00Z,Scheduled,Nationals Park,Arizona Diamondbacks @ Washington Nationals,Away,694374,Tim Tawa,Arizona Diamondbacks,Washington Nationals,LF,R,No,,47,130,113,26,7,0,4,12,20,11,0,29,0.23,0.294,0.398,0.692,9,35,33,9,2,0.273,0.0571,14,54,49,15,3,0.306,0.0556,30,30,6.7,36.7,50.0,27.8,22.2,30.0,43.3,38.5,40.0,16.7,13.3,16.7,0.0,85.2,17.4,0.704,68.5,50.0,Average,3.0,Contact-First Profile,A,Excellent HR swing plane,50.0,Average,1.0,Good,2.1,-1.9,Near expected,Average Contact-First Profile profile. 6.7% barrel rate; 85.2 mph average exit velocity; 43.3% air-ball rate; 38.5% pull-air rate; 16.7% HR-launch rate.,0.0308,0.0314,4.05,25,7,28.2,0.88,88.5,Near normal interval,656492.0,Foster Griffin,L,RHB vs LHP,20,20,117.1,2.68,1.03,17,1.3,8.51,2.07,1.32,1.032,1.025,1.0,1.0,1.0,1.0,12.11,16.58,65.6,37.0,D+,Lineup unconfirmed
66,2026-07-25,822869,2026-07-25T23:15:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Home,669394,Jake Burger,Texas Rangers,Seattle Mariners,1B,R,No,,99,402,367,88,15,0,18,43,64,30,3,105,0.24,0.301,0.428,0.729,8,34,32,7,2,0.219,0.0588,21,88,81,15,4,0.185,0.0455,26,26,11.5,38.5,50.0,25.0,25.0,19.2,26.9,57.1,26.9,11.5,7.7,11.5,66.7,84.5,15.0,0.516,77.2,49.5,Average,3.0,Pull Power,A,Excellent HR swing plane,49.5,Average,0.999,Good,2.54,-15.46,Strong negative regression,Average Pull Power profile. 11.5% barrel rate; 84.5 mph average exit velocity; 26.9% air-ball rate; 57.1% pull-air rate; 11.5% HR-launch rate.,0.0448,0.0418,3.99,0,0,20.4,0.0,0.0,Very recent HR,693433.0,Bryan Woo,R,RHB vs RHP,19,19,110.1,4.16,1.09,12,0.98,8.89,1.79,1.105,0.981,0.985,1.0,0.999,0.999,0.98,15.68,16.33,84.0,39.1,D+,Lineup unconfirmed
67,2026-07-25,823355,2026-07-25T22:40:00Z,Scheduled,PNC Park,Chicago Cubs @ Pittsburgh Pirates,Away,691718,Pete Crow-Armstrong,Chicago Cubs,Pittsburgh Pirates,CF,L,No,,103,450,383,109,17,5,22,67,56,53,11,118,0.285,0.385,0.527,0.912,8,37,28,6,1,0.214,0.027,22,100,76,20,5,0.263,0.05,27,27,7.4,25.9,36.4,54.5,9.1,7.4,25.9,57.1,33.3,7.4,7.4,7.4,50.0,84.5,23.6,0.752,71.7,37.1,Below Average,2.5,Pull Power,A-,Elevated power plane,37.1,Below Average,0.964,Good,1.82,-20.18,Strong negative regression,Below Average Pull Power profile. 7.4% barrel rate; 84.5 mph average exit velocity; 25.9% air-ball rate; 57.1% pull-air rate; 7.4% HR-launch rate.,0.0489,0.0453,4.31,0,0,17.4,0.0,0.0,Very recent HR,694973.0,Paul Skenes,R,LHB vs RHP,21,21,115.1,3.43,1.04,11,0.86,10.77,2.03,0.93,0.962,1.025,1.03,0.964,0.993,0.98,18.12,16.29,85.0,41.9,D+,Lineup unconfirmed
68,2026-07-25,823841,2026-07-25T20:10:00Z,Scheduled,loanDepot park,San Diego Padres @ Miami Marlins,Away,701538,Jackson Merrill,San Diego Padres,Miami Marlins,CF,L,No,,101,425,392,87,15,1,14,47,45,29,1,105,0.222,0.277,0.372,0.649,9,37,36,8,4,0.222,0.1081,25,104,99,25,6,0.253,0.0577,40,40,12.5,32.5,40.0,15.0,45.0,20.0,37.5,40.0,47.5,15.0,10.0,15.0,80.0,83.7,25.6,0.958,70.7,50.8,Average,3.0,Contact-First Profile,A-,Elevated power plane,50.8,Average,1.002,Good,4.07,-9.93,Strong negative regression,Average Contact-First Profile profile. 12.5% barrel rate; 83.7 mph average exit velocity; 37.5% air-ball rate; 40.0% pull-air rate; 15.0% HR-launch rate.,0.0329,0.0327,3.87,5,2,28.0,0.18,17.9,Very recent HR,691587.0,Eury Pérez,R,LHB vs RHP,17,17,91.2,3.53,1.11,13,1.28,10.21,3.63,1.35,1.029,1.025,0.975,1.002,0.977,0.98,12.09,16.19,85.0,37.8,D+,Lineup unconfirmed
69,2026-07-25,822869,2026-07-25T23:15:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,686527,Dominic Canzone,Seattle Mariners,Texas Rangers,DH,L,No,,89,280,249,64,14,1,15,34,42,26,3,59,0.257,0.332,0.502,0.834,6,26,22,4,0,0.182,0.0,18,75,67,14,3,0.209,0.04,26,26,0.0,15.4,45.5,36.4,18.2,7.7,19.2,40.0,30.8,3.8,0.0,3.8,,80.0,18.5,0.278,70.8,16.3,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,16.3,Weak,0.906,Good,0.33,-14.67,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 80.0 mph average exit velocity; 19.2% air-ball rate; 40.0% pull-air rate; 3.8% HR-launch rate.,0.0536,0.0471,4.15,30,8,16.6,1.81,180.7,Above normal drought,543135.0,Nathan Eovaldi,R,LHB vs RHP,19,19,115.1,4.21,1.21,22,1.72,9.52,2.18,0.83,1.099,1.025,1.0,0.906,0.906,1.035,18.14,16.05,78.0,44.2,C-,Lineup unconfirmed
70,2026-07-25,823027,2026-07-25T23:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Home,676369,Nelson Velázquez,St. Louis Cardinals,Cincinnati Reds,LF,R,No,,29,74,65,14,3,0,4,10,12,7,1,23,0.215,0.297,0.446,0.743,5,9,8,0,0,0.0,0.0,14,34,29,4,2,0.138,0.0588,6,6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,81.8,33.5,0.129,72.6,38.2,Below Average,2.5,Contact-First Profile,C+,High fly-ball plane,38.2,Below Average,0.967,Small Statcast sample,0.0,-4.0,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 81.8 mph average exit velocity; 0.0% air-ball rate; 0.0% HR-launch rate; 0.0% ideal HR-contact rate.,0.0541,0.0404,3.99,13,7,16.2,0.8,80.0,Near normal interval,668881.0,Hunter Greene,R,RHB vs RHP,3,3,16.1,6.06,1.16,3,1.65,14.33,2.76,1.082,1.02,0.985,1.0,0.967,0.967,1.0,15.18,15.91,60.0,35.5,D,Small season sample; Lineup unconfirmed
71,2026-07-25,823758,2026-07-25T23:10:00Z,Scheduled,American Family Field,Colorado Rockies @ Milwaukee Brewers,Home,641343,Jake Bauers,Milwaukee Brewers,Colorado Rockies,1B,L,No,,94,371,317,81,15,1,18,57,59,50,3,100,0.256,0.361,0.479,0.84,8,29,25,3,0,0.12,0.0,25,95,81,17,4,0.21,0.0421,16,16,0.0,31.2,55.6,22.2,22.2,12.5,18.8,33.3,12.5,0.0,0.0,0.0,,86.8,21.8,0.34,76.0,22.5,Weak,2.0,Contact-First Profile,A-,Elevated power plane,22.5,Weak,0.923,Small Statcast sample,0.13,-17.87,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 86.8 mph average exit velocity; 18.8% air-ball rate; 33.3% pull-air rate; 0.0% HR-launch rate.,0.0485,0.0445,4.09,27,9,17.6,1.53,153.3,Above normal drought,663372.0,Ryan Feltner,R,LHB vs RHP,14,14,65.2,5.48,1.42,14,1.92,6.85,3.84,0.847,1.122,1.025,1.0,0.923,0.923,1.035,16.98,15.89,84.6,43.7,C-,Lineup unconfirmed
