player_id,player_name,team,opponent,position,depth_chart_position,rushing_depth_role,receiving_depth_role,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,projected_targets,target_share,projected_receptions,catch_rate,yards_per_target,yards_per_reception,team_target_budget,team_receiving_yard_budget,receiving_allocation_source
00-0033885,David Njoku,LAC,ARI,TE,TE,,TE1,ACT,9.0,2026,REG,1,2026 REG W1,401872926,2026-09-13T20:25Z,home,26.721,27.242,26.7,3.664,49.655,16.867,38,14.0,25.6,30.8,26.636,2.4,1.0,1.012,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.64,82.5,74.4,64.6,53.71,42.72,32.17,22.84,15.36,9.68,5.76,3.19,1.58,0.76,0.36,0.14,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.301,17.42,3.306,62.37,4.968,8.083,27.99,190.28,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0036875,Rhamondre Stevenson,NE,SEA,RB,RB,,RB1,ACT,5.0,2026,REG,1,2026 REG W1,401872656,2026-09-10T00:20Z,away,26.645,27.195,26.635,3.595,49.82,16.922,41,35.0,23.5,25.933,44.0,3.8,1.0,1.015,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.57,82.2,74.02,64.36,53.67,42.63,32.15,22.85,15.44,9.85,5.8,3.19,1.6,0.74,0.33,0.14,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.795,13.1,3.135,82.61,8.13,8.5,26.64,197.29,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0034753,Mark Andrews,BAL,IND,TE,TE,,TE1,ACT,8.0,2026,REG,1,2026 REG W1,401872659,2026-09-13T17:00Z,away,26.527,27.086,26.552,3.217,49.545,16.958,44,18.0,21.4,27.667,24.824,3.6,1.0,1.113,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.15,81.92,73.82,64.24,53.54,42.49,32.04,22.84,15.33,9.55,5.66,3.18,1.64,0.77,0.34,0.14,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588,19.12,3.198,69.7,6.288,8.295,22.08,170.56,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0038597,Chase Brown,CIN,TB,RB,RB,,RB1,ACT,3.0,2026,REG,1,2026 REG W1,401872925,2026-09-13T17:00Z,home,26.46,26.896,26.538,5.036,47.908,15.895,40,30.0,34.3,27.4,25.706,4.8,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.03,83.69,75.36,65.24,53.73,41.72,30.57,20.95,13.37,7.98,4.32,2.2,1.08,0.45,0.18,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.273,14.76,4.18,79.27,5.012,6.33,32.87,243.13,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0036626,Dyami Brown,WAS,PHI,WR,WR,,WR3,ACT,5.0,2026,REG,1,2026 REG W1,401872929,2026-09-13T20:25Z,away,26.395,26.81,26.427,4.796,48.109,16.032,36,16.6,22.7,25.733,22.7,2.8,1.0,0.856,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.76,83.41,75.02,64.64,53.29,41.49,30.42,20.85,13.47,8.14,4.5,2.36,1.15,0.52,0.21,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.356,13.98,2.15,64.06,8.25,12.276,22.08,165.71,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0040669,Isaac TeSlaa,DET,NO,WR,WR,,WR3,ACT,1.0,2026,REG,1,2026 REG W1,401872923,2026-09-13T17:00Z,home,25.864,26.24,25.813,4.882,46.746,15.57,14,27.8,18.5,17.071,17.071,3.2,1.0,0.991,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.87,83.41,74.62,63.86,52.02,39.93,28.74,19.29,12.06,6.98,3.82,1.91,0.84,0.36,0.14,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132,8.92,1.856,59.26,8.852,13.937,32.31,262.17,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0037291,Jalen Nailor,LV,MIA,WR,WR,,WR3,ACT,4.0,2026,REG,1,2026 REG W1,401872928,2026-09-13T20:25Z,home,25.834,26.476,25.89,2.845,48.886,16.812,34,25.2,28.2,25.667,26.118,2.8,1.0,0.922,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.68,81.12,72.66,62.84,52.04,41.0,30.58,21.6,14.29,8.95,5.3,2.9,1.44,0.67,0.28,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,12.62,1.978,55.56,8.556,13.062,25.96,162.45,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0038393,Dontayvion Wicks,PHI,WAS,WR,WR,,WR3,ACT,3.0,2026,REG,1,2026 REG W1,401872929,2026-09-13T20:25Z,home,25.743,26.268,25.642,2.502,48.74,16.829,45,30.2,23.7,28.267,25.538,3.2,1.0,1.143,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.38,80.72,72.28,62.29,51.43,40.44,30.08,21.36,14.16,8.8,5.09,2.85,1.48,0.69,0.31,0.13,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.935,14.07,2.51,63.79,7.241,10.254,25.73,177.71,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0040666,Omarion Hampton,LAC,ARI,RB,RB,,RB1,ACT,1.0,2026,REG,1,2026 REG W1,401872926,2026-09-13T20:25Z,home,25.426,25.866,25.359,3.938,46.927,15.837,9,16.4,21.333,21.333,21.333,3.8,1.0,1.012,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.8,82.04,73.19,62.56,50.85,39.05,28.31,19.27,12.2,7.12,3.86,1.94,0.9,0.4,0.15,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.568,15.01,4.111,90.0,5.486,6.185,27.99,190.28,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0040736,Mason Taylor,NYJ,TEN,TE,TE,,TE1,ACT,1.0,2026,REG,1,2026 REG W1,401872924,2026-09-13T17:00Z,away,25.256,25.934,25.284,2.16,48.406,16.779,13,25.4,32.6,28.385,28.385,4.6,1.0,0.986,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.96,80.11,71.45,61.56,50.63,39.86,29.6,20.71,13.58,8.51,4.94,2.64,1.36,0.64,0.29,0.11,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.175,17.39,3.503,67.69,5.677,7.209,27.37,147.21,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0037545,Rashid Shaheed,SEA,NE,WR,WR,,WR3,ACT,4.0,2026,REG,1,2026 REG W1,401872656,2026-09-10T00:20Z,home,25.138,25.829,25.217,1.837,48.244,16.777,40,17.6,19.2,34.467,4.0,2.6,1.0,0.962,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.68,79.86,71.51,61.49,50.46,39.35,29.21,20.42,13.55,8.4,4.91,2.67,1.4,0.64,0.28,0.11,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834,13.66,2.109,55.0,6.883,11.921,25.83,199.61,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0036309,Darnell Mooney,NYG,DAL,WR,WR,,WR3,ACT,6.0,2026,REG,1,2026 REG W1,401872930,2026-09-14T00:20Z,home,24.658,25.41,24.732,1.533,47.83,16.719,45,24.0,28.5,29.533,29.533,4.4,1.0,1.135,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.23,79.17,70.38,60.36,49.43,38.57,28.38,19.85,13.03,8.04,4.62,2.49,1.24,0.58,0.27,0.11,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236,15.05,1.906,45.0,6.153,12.936,25.9,174.48,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0038824,Ryan Miller,MIA,LV,WR,WR,,WR3,ACT,3.0,2026,REG,1,2026 REG W1,401872928,2026-09-13T20:25Z,away,24.445,24.484,24.468,11.381,37.593,10.159,12,12.0,10.4,13.5,8.5,1.6,1.0,0.969,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.13,92.13,82.14,66.82,47.93,29.55,15.16,6.41,2.26,0.61,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168,12.12,1.848,58.33,6.75,13.228,24.05,179.61,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0036550,Rashod Bateman,BAL,IND,WR,WR,,WR2,ACT,5.0,2026,REG,1,2026 REG W1,401872659,2026-09-13T17:00Z,away,23.771,24.555,23.777,0.704,46.881,16.598,44,8.0,13.6,20.8,17.231,1.8,1.0,1.113,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.12,77.65,68.51,58.17,47.29,36.54,26.68,18.46,11.92,7.34,4.15,2.16,1.1,0.52,0.23,0.1,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705,15.44,2.058,55.56,6.978,11.548,22.08,170.56,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0039739,Roman Wilson,PIT,ATL,WR,WR,,WR3,ACT,2.0,2026,REG,1,2026 REG W1,401872658,2026-09-13T17:00Z,home,23.569,24.326,23.485,0.47,46.615,16.567,9,11.2,18.444,18.444,18.444,2.2,1.0,0.964,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,84.8,77.3,68.05,57.67,46.64,35.97,26.23,18.06,11.63,7.11,4.12,2.21,1.05,0.48,0.21,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,10.9,2.034,57.14,7.905,11.587,30.04,192.24,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0036223,Jonathan Taylor,IND,BAL,RB,RB,,RB1,ACT,6.0,2026,REG,1,2026 REG W1,401872659,2026-09-13T17:00Z,home,23.483,23.588,23.452,7.102,39.774,12.384,36,22.0,23.1,23.4,23.625,4.0,1.0,1.084,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.68,85.3,74.43,60.5,45.11,30.37,18.29,9.7,4.53,1.82,0.65,0.19,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793,12.01,3.137,82.69,6.75,7.486,29.05,198.25,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0037248,James Cook,BUF,HOU,RB,RB,,RB1,ACT,4.0,2026,REG,1,2026 REG W1,401872660,2026-09-13T17:00Z,away,22.627,23.148,22.64,2.603,42.696,14.64,42,17.6,20.2,21.133,20.786,2.8,1.0,0.992,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.05,79.04,68.77,56.66,44.06,31.96,21.39,13.38,7.62,3.92,1.88,0.82,0.34,0.13,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611,12.1,2.818,78.05,6.39,8.028,27.46,214.36,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0040584,Gunnar Helm,TEN,NYJ,TE,TE,,TE1,ACT,1.0,2026,REG,1,2026 REG W1,401872924,2026-09-13T17:00Z,home,22.562,22.844,22.556,5.318,39.905,12.931,16,18.0,24.4,22.733,22.312,3.6,1.0,0.927,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.42,82.4,71.33,57.54,42.88,29.04,17.88,9.89,4.84,2.13,0.8,0.25,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118,13.59,3.341,81.13,6.434,6.754,27.87,169.69,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0037614,John Metchie III,CAR,CHI,WR,WR,,WR3,ACT,4.0,2026,REG,1,2026 REG W1,401872661,2026-09-13T17:00Z,home,22.485,23.332,22.439,0.0,45.386,16.373,36,24.8,26.6,24.2,22.833,5.0,1.0,1.021,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.34,75.6,65.86,55.27,44.35,33.68,24.18,16.35,10.39,6.24,3.51,1.88,0.92,0.4,0.18,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.575,16.33,3.025,66.13,5.823,7.432,25.77,174.32,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0040715,Cam Skattebo,NYG,DAL,RB,RB,,RB1,ACT,1.0,2026,REG,1,2026 REG W1,401872930,2026-09-14T00:20Z,home,22.065,23.079,22.105,0.0,45.082,16.32,8,24.0,25.875,25.875,25.875,3.8,1.0,1.135,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.99,75.08,65.47,54.64,43.59,33.07,23.73,16.05,10.07,6.01,3.35,1.76,0.89,0.43,0.18,0.08,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605,12.81,2.704,75.0,6.469,8.16,25.9,174.48,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0036646,Simi Fehoko,ARI,LAC,WR,WR,,WR3,ACT,5.0,2026,REG,1,2026 REG W1,401872926,2026-09-13T20:25Z,away,21.85,22.897,21.879,0.0,45.035,16.359,6,21.2,19.167,19.167,21.2,3.2,1.0,0.923,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.53,74.41,64.85,54.19,43.25,32.88,23.49,15.79,10.03,6.0,3.35,1.74,0.86,0.39,0.18,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675,10.27,1.654,45.0,6.389,13.213,32.93,226.51,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0037840,Kyren Williams,LAR,SF,RB,RB,,RB1,ACT,4.0,2026,REG,1,2026 REG W1,401872657,2026-09-11T00:35Z,home,21.661,22.01,21.654,4.162,39.205,13.014,39,19.4,12.6,18.533,17.562,3.4,1.0,1.016,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.86,80.36,68.68,54.86,40.34,27.14,16.52,9.04,4.36,1.95,0.78,0.26,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,10.46,2.835,75.0,6.229,7.64,33.24,259.28,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0037741,Jahan Dotson,ATL,PIT,WR,WR,,WR3,ACT,4.0,2026,REG,1,2026 REG W1,401872658,2026-09-13T17:00Z,away,21.626,22.764,21.77,0.0,44.841,16.277,45,13.6,16.8,23.733,18.714,3.6,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.41,74.31,64.68,53.9,42.88,32.47,23.16,15.55,9.84,5.82,3.22,1.68,0.84,0.38,0.17,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,10.81,1.591,48.65,7.081,13.593,27.82,192.75,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0039344,Jonathon Brooks,CAR,CHI,RB,RB,,RB1,ACT,2.0,2026,REG,1,2026 REG W1,401872661,2026-09-13T17:00Z,home,21.538,21.572,21.516,8.652,34.402,9.88,1,23.0,23.0,23.0,23.0,3.0,1.0,1.021,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,95.04,87.52,74.28,55.99,36.35,19.79,8.96,3.26,0.95,0.23,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328,11.88,2.995,90.0,7.667,7.19,25.77,174.32,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0040784,Quinshon Judkins,CLE,JAX,RB,RB,,RB1,ACT,1.0,2026,REG,1,2026 REG W1,401872922,2026-09-13T17:00Z,away,21.413,21.986,21.364,1.137,41.536,14.576,12,20.2,16.0,14.25,14.25,3.6,1.0,1.022,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.13,76.37,65.56,53.36,40.93,29.05,19.24,11.82,6.71,3.51,1.67,0.69,0.27,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118,14.07,2.974,72.22,4.75,7.2,26.93,175.02,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0036139,Rico Dowdle,PIT,ATL,RB,RB,,RB1,ACT,6.0,2026,REG,1,2026 REG W1,401872658,2026-09-13T17:00Z,home,21.286,21.633,21.226,3.654,38.983,13.046,43,12.8,19.3,19.533,18.562,3.2,1.0,0.964,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.1,79.27,67.65,53.6,39.32,26.25,15.99,8.69,4.24,1.88,0.72,0.25,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.221,12.93,3.254,77.08,6.021,6.542,30.04,192.24,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0038134,Kenneth Walker III,KC,DEN,RB,RB,,RB1,ACT,4.0,2026,REG,1,2026 REG W1,401872931,2026-09-15T00:15Z,home,21.107,21.965,21.131,0.0,42.708,15.389,41,21.4,22.1,18.533,17.625,2.6,1.0,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.98,74.45,64.15,52.65,41.04,30.04,20.47,13.11,7.82,4.36,2.26,1.08,0.47,0.2,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336,11.23,2.836,85.0,8.2,7.443,27.34,174.65,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0039032,Tyjae Spears,TEN,NYJ,RB,RB,,RB1,ACT,3.0,2026,REG,1,2026 REG W1,401872924,2026-09-13T17:00Z,home,20.997,22.076,20.984,0.0,44.072,16.128,39,18.2,22.7,26.533,22.0,4.0,1.0,0.927,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,81.45,72.98,63.07,52.13,41.17,30.8,21.7,14.48,9.16,5.37,2.98,1.52,0.71,0.32,0.14,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027,13.29,3.531,87.69,6.123,5.947,27.87,169.69,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0033906,Alvin Kamara,NO,DET,RB,RB,,RB1,ACT,9.0,2026,REG,1,2026 REG W1,401872923,2026-09-13T17:00Z,away,20.381,21.352,20.366,0.0,42.508,15.539,38,12.8,17.4,20.533,16.909,2.6,1.0,1.107,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,81.32,72.53,62.08,50.81,39.26,28.74,19.68,12.85,7.74,4.35,2.28,1.14,0.51,0.22,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923,12.06,3.324,84.75,5.22,6.131,29.93,229.79,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0039451,Isaiah Williams,NYJ,TEN,WR,WR,,WR3,ACT,2.0,2026,REG,1,2026 REG W1,401872924,2026-09-13T17:00Z,away,19.91,20.616,19.863,0.0,39.723,14.194,10,31.2,19.9,19.9,21.444,5.2,1.0,0.986,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.2,73.83,62.39,49.66,37.14,25.69,16.54,9.71,5.3,2.6,1.2,0.48,0.17,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539,15.25,3.259,71.79,5.103,6.11,27.37,147.21,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0038120,Breece Hall,NYJ,TEN,RB,RB,,RB1,ACT,4.0,2026,REG,1,2026 REG W1,401872924,2026-09-13T17:00Z,away,19.667,20.546,19.72,0.0,40.07,14.535,48,9.8,20.0,23.333,23.333,2.2,1.0,0.986,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.06,72.71,61.55,49.31,37.15,26.05,16.89,10.1,5.61,2.99,1.37,0.61,0.24,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.137,10.54,2.353,75.0,7.292,8.358,27.37,147.21,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0037157,Bam Knight,ARI,LAC,RB,RB,,RB1,ACT,4.0,2026,REG,1,2026 REG W1,401872926,2026-09-13T20:25Z,away,19.645,19.728,19.604,6.816,32.503,9.798,10,20.0,16.8,16.8,17.778,4.4,1.0,0.923,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.81,83.23,67.88,48.38,29.52,15.07,6.3,2.14,0.57,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021,11.24,2.89,71.88,5.25,6.798,32.93,226.51,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0034975,Justice Hill,BAL,IND,RB,RB,,RB1,ACT,7.0,2026,REG,1,2026 REG W1,401872659,2026-09-13T17:00Z,away,19.362,20.734,19.484,0.0,42.469,15.86,36,20.6,23.0,21.533,21.125,3.6,1.0,1.113,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,78.81,69.92,59.89,48.88,38.03,28.03,19.4,12.61,7.73,4.41,2.38,1.18,0.58,0.24,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.791,15.79,2.948,77.78,5.556,6.567,22.08,170.56,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0040122,Ashton Jeanty,LV,MIA,RB,RB,,RB1,ACT,1.0,2026,REG,1,2026 REG W1,401872928,2026-09-13T20:25Z,home,19.079,20.34,19.146,0.0,41.429,15.419,16,19.0,26.0,22.933,21.625,3.8,1.0,0.922,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,79.17,70.02,59.35,48.05,36.86,26.67,18.09,11.49,6.87,3.84,2.0,0.94,0.43,0.18,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643,16.45,3.466,74.65,4.845,5.505,25.96,162.45,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0035208,Olamide Zaccheaus,ATL,PIT,WR,WR,,WR2,ACT,7.0,2026,REG,1,2026 REG W1,401872658,2026-09-13T17:00Z,away,18.14,19.666,18.151,0.0,41.285,15.644,40,13.0,19.4,24.267,22.357,3.0,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,76.81,67.58,56.98,45.9,35.31,25.72,17.59,11.32,6.82,3.85,2.03,1.03,0.45,0.19,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.181,13.83,2.495,59.68,4.645,7.269,27.82,192.75,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0032104,Ameer Abdullah,JAX,CLE,RB,RB,,RB1,ACT,11.0,2026,REG,1,2026 REG W1,401872922,2026-09-13T17:00Z,home,17.715,18.34,17.717,0.199,35.207,12.508,40,13.8,9.0,15.533,9.0,2.2,1.0,0.976,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.38,71.32,57.96,43.45,29.82,18.53,10.29,5.04,2.19,0.86,0.3,0.09,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.709,8.62,2.408,88.89,6.472,7.357,28.92,225.77,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0034844,Saquon Barkley,PHI,WAS,RB,RB,,RB1,ACT,8.0,2026,REG,1,2026 REG W1,401872929,2026-09-13T20:25Z,home,17.538,18.54,17.542,0.0,37.484,13.861,45,13.2,14.5,18.2,18.2,3.4,1.0,1.143,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,78.86,68.51,56.49,43.69,31.59,21.26,13.13,7.44,3.82,1.83,0.8,0.31,0.12,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614,12.92,2.551,70.59,5.373,6.875,25.73,177.71,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0039021,Roschon Johnson,CHI,CAR,RB,RB,,RB1,ACT,3.0,2026,REG,1,2026 REG W1,401872661,2026-09-13T17:00Z,away,16.669,16.887,16.602,2.975,30.27,10.094,18,9.4,18.2,17.133,14.857,2.4,1.0,0.925,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.26,73.27,56.03,37.46,21.58,10.47,4.21,1.43,0.39,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587,10.53,2.928,81.63,5.245,5.693,31.34,228.29,PRIMARY_ROTATION_TEAM_CONSTRAINED
00-0033293,Aaron Jones,MIN,GB,RB,RB,,RB1,ACT,9.0,2026,REG,1,2026 REG W1,401872927,2026-09-13T20:25Z,home,15.66,15.938,15.603,1.898,29.353,10.027,40,14.2,15.5,19.0,16.583,3.0,1.0,0.986,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.95,69.89,52.23,34.04,18.97,8.96,3.45,1.13,0.29,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258,12.49,2.247,68.97,4.672,6.97,24.0,168.06,PRIMARY_ROTATION_TEAM_CONSTRAINED
