date,game_pk,game_time_pt,game_status,abstract_game_state,team,opponent,home_away,player_id,player_name,position,batting_order,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,runs,rbi,walks,hit_by_pitch,stolen_bases,fantasy_score,last_updated_pt
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,803011,Sam Antonacci,LF,1,5,5,2,1,0,0,1,2,2,0,0,0,21,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,808959,Munetaka Murakami,1B,2,5,4,1,1,0,0,0,1,0,1,0,0,7,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,695657,Colson Montgomery,3B,4,5,4,2,1,1,0,0,2,3,1,0,0,20,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,545341,Randal Grichuk,DH,5,3,2,0,0,0,0,0,1,0,1,0,0,4,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,691019,Kyle Teel,C,6,5,5,1,0,1,0,0,0,1,0,0,0,7,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,695731,Braden Montgomery,RF,7,5,5,1,0,0,1,0,2,4,0,0,1,25,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,671976,Tristan Peters,CF,8,5,4,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,805367,Chase Meidroth,2B,9,4,4,2,2,0,0,0,2,1,0,0,0,12,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,643217,Andrew Benintendi,DH,,2,2,1,1,0,0,0,1,0,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Chicago White Sox,Toronto Blue Jays,away,678246,Miguel Vargas,3B,,5,4,1,1,0,0,0,1,0,0,1,0,7,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,676391,Ernie Clement,SS,1,5,4,2,2,0,0,0,1,0,0,1,0,10,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,815873,Sean Keys,1B,2,1,0,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,672960,Kazuma Okamoto,3B,3,5,3,0,0,0,0,0,0,0,1,1,0,4,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,682729,Jonatan Clase,LF,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,672386,Alejandro Kirk,C,5,4,2,1,1,0,0,0,0,0,2,0,0,7,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,662139,Daulton Varsho,CF,6,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,678218,Brandon Valenzuela,DH,7,4,4,1,0,0,0,1,1,1,0,0,0,14,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,649966,Luis Urías,2B,8,4,4,1,0,0,0,1,1,1,0,0,0,14,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,664702,Myles Straw,RF,9,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,543807,George Springer,LF,,4,4,1,0,0,0,1,1,2,0,0,0,16,2026-07-19 08:30:57 PM
2026-07-17,822789,4:15 PM,Final,Final,Toronto Blue Jays,Chicago White Sox,home,665489,Vladimir Guerrero Jr.,1B,,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,650333,Luis Arraez,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,805811,Bryce Eldridge,DH,2,5,5,1,0,0,0,1,1,2,0,0,0,16,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,669477,Casey Schmitt,3B,3,5,5,2,2,0,0,0,1,0,0,0,1,13,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,646240,Rafael Devers,1B,4,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,671218,Heliot Ramos,LF,5,5,5,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,808982,Jung Hoo Lee,RF,6,5,4,3,3,0,0,0,2,0,0,1,0,15,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,642715,Willy Adames,SS,7,5,5,1,0,0,0,1,1,4,0,0,0,20,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,687551,Drew Gilbert,CF,8,5,4,0,0,0,0,0,0,0,0,1,0,2,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,San Francisco Giants,Seattle Mariners,away,701852,Drew Cavanaugh,C,9,4,2,2,2,0,0,0,1,0,2,0,0,12,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,641487,J.P. Crawford,3B,1,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,668227,Randy Arozarena,LF,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,686527,Dominic Canzone,DH,3,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,663728,Cal Raleigh,C,4,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,647304,Josh Naylor,1B,5,3,3,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,702284,Cole Young,2B,6,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,670042,Luke Raley,RF,7,3,3,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,645302,Victor Robles,CF,8,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823115,7:10 PM,Final,Final,Seattle Mariners,San Francisco Giants,home,806068,Colt Emerson,SS,9,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,660271,Shohei Ohtani,DH,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,681624,Andy Pages,CF,2,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,518692,Freddie Freeman,1B,3,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,605141,Mookie Betts,SS,4,4,3,0,0,0,0,0,1,0,1,0,0,4,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,571970,Max Muncy,3B,5,4,3,1,0,0,0,1,1,2,1,0,0,18,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,663656,Kyle Tucker,RF,6,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,606192,Teoscar Hernández,LF,7,3,3,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,687221,Dalton Rushing,C,8,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,Los Angeles Dodgers,New York Yankees,away,669242,Tommy Edman,2B,9,3,3,1,0,1,0,0,0,0,0,0,0,5,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,663757,Trent Grisham,CF,1,4,2,0,0,0,0,0,0,0,2,0,0,4,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,700250,Ben Rice,DH,2,4,4,2,1,1,0,0,0,0,0,0,0,8,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,641355,Cody Bellinger,1B,4,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,691176,Jasson Domínguez,RF,5,4,4,1,0,1,0,0,1,0,0,0,0,7,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,665862,Jazz Chisholm Jr.,2B,6,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,676609,José Caballero,SS,7,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,641857,Ryan McMahon,3B,8,3,3,1,0,1,0,0,0,0,0,0,0,5,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,642708,Amed Rosario,LF,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,669224,Austin Wells,C,,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:56 PM
2026-07-17,823524,4:05 PM,Final,Final,New York Yankees,Los Angeles Dodgers,home,502671,Paul Goldschmidt,1B,,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:56 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,689414,Liam Hicks,DH,1,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,672640,Otto Lopez,SS,2,4,4,2,1,1,0,0,0,0,0,0,0,8,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,669364,Xavier Edwards,2B,3,4,4,1,1,0,0,0,0,0,0,0,1,8,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,669065,Kyle Stowers,1B,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,681715,Heriberto Hernández,LF,5,4,4,1,1,0,0,0,0,0,0,0,1,8,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,677870,Leo Jiménez,3B,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,805300,Jakob Marsee,CF,7,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,691788,Joe Mack,C,8,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,691594,Javier Sanoja,RF,9,3,3,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Miami Marlins,Milwaukee Brewers,away,665052,Griffin Conine,RF,,2,2,1,0,0,0,1,1,1,0,0,0,14,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,592885,Christian Yelich,DH,1,5,4,1,0,1,0,0,0,0,1,0,0,7,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,694192,Jackson Chourio,LF,2,5,5,0,0,0,0,0,1,0,0,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,668930,Brice Turang,2B,3,5,4,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,661388,William Contreras,C,4,5,2,0,0,0,0,0,0,0,3,0,0,6,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,641343,Jake Bauers,1B,5,5,3,0,0,0,0,0,0,0,2,0,0,4,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,669003,Garrett Mitchell,CF,6,5,4,2,2,0,0,0,0,1,1,0,0,10,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,800325,Luis Lara,RF,8,3,3,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,687401,Joey Ortiz,SS,9,4,4,2,1,0,0,1,1,1,0,0,1,22,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,683734,Andrew Vaughn,PH,,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,806198,Cooper Pratt,SS,,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,823766,4:40 PM,Final,Final,Milwaukee Brewers,Miami Marlins,home,686217,Sal Frelick,RF,,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,663837,Matt Vierling,RF,1,4,4,2,2,0,0,0,0,0,0,0,1,11,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,805808,Kevin McGonigle,3B,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,679529,Spencer Torkelson,1B,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,682985,Riley Greene,LF,5,4,3,1,0,1,0,0,1,0,1,0,0,9,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,681481,Kerry Carpenter,DH,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,701678,Hao-Yu Lee,2B,7,4,4,1,0,1,0,0,0,2,0,0,0,9,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,668670,Jake Rogers,C,8,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,656716,Zach McKinstry,SS,9,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,701162,Ben Malgeri,RF,,2,2,1,0,1,0,0,0,0,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,690993,Colt Keith,3B,,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,693307,Dillon Dingler,C,,4,3,1,1,0,0,0,0,0,0,1,0,5,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Detroit Tigers,Los Angeles Angels,away,680664,Eduardo Valencia,DH,,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,687263,Zach Neto,SS,1,4,4,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,545361,Mike Trout,CF,2,4,4,1,0,1,0,0,0,0,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,694384,Nolan Schanuel,1B,3,4,2,0,0,0,0,0,0,0,2,0,0,4,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,642350,Jose Siri,LF,5,1,1,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,666176,Jo Adell,RF,6,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,672724,Oswald Peraza,2B,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,694203,Denzer Guzman,3B,8,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,681351,Logan O'Hoppe,C,9,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,624585,Jorge Soler,DH,,4,2,0,0,0,0,0,0,0,1,1,0,4,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,666139,Josh Lowe,LF,,3,3,0,0,0,0,0,0,1,0,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824009,6:38 PM,Final,Final,Los Angeles Angels,Detroit Tigers,home,687093,Vaughn Grissom,2B,,3,2,1,1,0,0,0,0,0,1,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,665487,Fernando Tatis Jr.,RF,1,5,5,3,3,0,0,0,0,1,0,0,0,11,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,701538,Jackson Merrill,CF,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,593428,Xander Bogaerts,SS,3,5,4,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,592518,Manny Machado,3B,4,5,4,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,664034,Ty France,1B,6,4,3,1,0,0,0,1,2,1,0,1,0,18,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,630105,Jake Cronenworth,2B,7,4,4,0,0,0,0,0,1,0,0,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,609280,Miguel Andujar,DH,8,4,4,3,0,3,0,0,2,1,0,0,0,21,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,657757,Gavin Sheets,LF,,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,669134,Luis Campusano,C,,3,2,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,San Diego Padres,Kansas City Royals,away,823550,Sung-Mun Song,PH,,1,0,0,0,0,0,0,1,0,0,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,695600,Carter Jensen,C,1,6,5,3,1,2,0,0,0,2,1,0,0,19,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,677951,Bobby Witt Jr.,SS,2,5,4,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,668942,Josh Rojas,3B,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,657041,Lane Thomas,CF,4,5,4,2,1,0,0,1,2,1,1,0,0,21,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,686469,Vinnie Pasquantino,1B,5,5,4,1,1,0,0,0,2,0,1,0,1,14,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,521692,Salvador Perez,DH,6,5,3,1,1,0,0,0,1,0,1,1,0,9,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,686681,Michael Massey,2B,7,5,5,3,3,0,0,0,1,2,0,0,0,15,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,679845,Nick Loftin,RF,8,5,5,1,1,0,0,0,1,0,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,686555,Isaac Collins,LF,9,5,5,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824090,5:10 PM,Final,Final,Kansas City Royals,San Diego Padres,home,695506,Jac Caglianone,RF,,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,683002,Gunnar Henderson,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,668939,Adley Rutschman,C,2,4,2,1,0,1,0,0,1,0,1,1,0,11,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,621493,Taylor Ward,LF,3,4,3,1,0,0,0,1,1,2,1,0,0,18,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,624413,Pete Alonso,1B,4,4,3,0,0,0,0,0,0,1,1,0,0,4,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,694212,Samuel Basallo,DH,5,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,665750,Leody Taveras,RF,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,681297,Colton Cowser,CF,7,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,691723,Coby Mayo,3B,8,4,4,1,1,0,0,0,1,0,0,0,1,10,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,669236,Jeremiah Jackson,2B,9,2,1,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,687637,Dylan Beavers,RF,,3,3,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Baltimore Orioles,Houston Astros,away,702616,Jackson Holliday,2B,,2,2,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,665161,Jeremy Peña,SS,1,5,3,2,2,0,0,0,2,0,2,0,0,14,2026-07-19 08:30:57 PM
2026-07-17,824170,5:10 PM,Final,Final,Houston Astros,Baltimore Orioles,home,670541,Yordan Alvarez,DH,2,5,3,2,1,1,0,0,0,1,2,0,0,14,2026-07-19 08:30:57 PM
