player_key,player_id,player_name,team,opponent,position,season,season_type,week,ladder_yards,ladder_line,probability_pct,probability,grade,projected_rushing_yards
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,110,110,4.2,4.2,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,115,115,3.5,3.5,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,120,120,2.8,2.8,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,125,125,2.3,2.3,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,130,130,1.9,1.9,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,135,135,1.6,1.6,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,140,140,1.3,1.3,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,145,145,1.1,1.1,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,150,150,0.9,0.9,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,155,155,0.8,0.8,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,160,160,0.6,0.6,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,165,165,0.4,0.4,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,170,170,0.3,0.3,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,175,175,0.2,0.2,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,180,180,0.2,0.2,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,185,185,0.1,0.1,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,190,190,0.1,0.1,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,195,195,0.0,0.0,VERY LOW,42.7
james cook__BUF,00-0037248,James Cook,BUF,CLE,RB,2026,PRE,2,200,200,0.0,0.0,VERY LOW,42.7
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,0,0,100.0,100.0,ELITE,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,5,5,18.7,18.7,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,10,10,5.6,5.6,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,15,15,1.5,1.5,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,20,20,0.4,0.4,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,25,25,0.1,0.1,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,30,30,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,35,35,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,40,40,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,45,45,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,50,50,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,55,55,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,60,60,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,65,65,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,70,70,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,75,75,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,80,80,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,85,85,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,90,90,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,95,95,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,100,100,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,105,105,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,110,110,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,115,115,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,120,120,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,125,125,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,130,130,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,135,135,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,140,140,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,145,145,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,150,150,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,155,155,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,160,160,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,165,165,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,170,170,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,175,175,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,180,180,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,185,185,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,190,190,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,195,195,0.0,0.0,VERY LOW,2.4
jameson williams__DET,00-0037240,Jameson Williams,DET,WAS,WR,2026,PRE,2,200,200,0.0,0.0,VERY LOW,2.4
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,0,0,100.0,100.0,ELITE,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,5,5,22.0,22.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,10,10,4.0,4.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,15,15,0.5,0.5,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,20,20,0.1,0.1,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,25,25,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,30,30,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,35,35,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,40,40,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,45,45,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,50,50,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,55,55,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,60,60,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,65,65,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,70,70,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,75,75,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,80,80,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,85,85,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,90,90,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,95,95,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,100,100,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,105,105,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,110,110,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,115,115,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,120,120,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,125,125,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,130,130,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,135,135,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,140,140,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,145,145,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,150,150,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,155,155,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,160,160,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,165,165,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,170,170,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,175,175,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,180,180,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,185,185,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,190,190,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,195,195,0.0,0.0,VERY LOW,2.9
jaquae jackson__LAC,00-0039722,JaQuae Jackson,LAC,SF,WR,2026,PRE,2,200,200,0.0,0.0,VERY LOW,2.9
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,0,0,100.0,100.0,ELITE,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,5,5,16.9,16.9,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,10,10,5.1,5.1,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,15,15,1.5,1.5,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,20,20,0.4,0.4,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,25,25,0.1,0.1,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,30,30,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,35,35,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,40,40,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,45,45,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,50,50,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,55,55,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,60,60,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,65,65,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,70,70,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,75,75,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,80,80,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,85,85,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,90,90,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,95,95,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,100,100,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,105,105,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,110,110,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,115,115,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,120,120,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,125,125,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,130,130,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,135,135,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,140,140,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,145,145,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,150,150,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,155,155,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,160,160,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,165,165,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,170,170,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,175,175,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,180,180,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,185,185,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,190,190,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,195,195,0.0,0.0,VERY LOW,2.3
jared goff__DET,00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,200,200,0.0,0.0,VERY LOW,2.3
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,0,0,100.0,100.0,ELITE,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,5,5,18.5,18.5,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,10,10,3.5,3.5,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,15,15,0.5,0.5,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,20,20,0.1,0.1,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,25,25,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,30,30,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,35,35,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,40,40,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,45,45,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,50,50,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,55,55,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,60,60,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,65,65,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,70,70,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,75,75,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,80,80,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,85,85,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,90,90,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,95,95,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,100,100,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,105,105,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,110,110,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,115,115,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,120,120,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,125,125,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,130,130,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,135,135,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,140,140,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,145,145,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,150,150,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,155,155,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,160,160,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,165,165,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,170,170,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,175,175,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,180,180,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,185,185,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,190,190,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,195,195,0.0,0.0,VERY LOW,2.5
jared wayne__HOU,00-0038728,Jared Wayne,HOU,LV,WR,2026,PRE,2,200,200,0.0,0.0,VERY LOW,2.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,0,0,100.0,100.0,ELITE,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,5,5,68.4,68.4,SOLID,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,10,10,55.1,55.1,LEAN,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,15,15,43.6,43.6,COIN FLIP,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,20,20,33.4,33.4,LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,25,25,25.2,25.2,LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,30,30,18.8,18.8,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,35,35,13.6,13.6,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,40,40,9.8,9.8,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,45,45,7.0,7.0,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,50,50,4.8,4.8,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,55,55,3.5,3.5,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,60,60,2.4,2.4,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,65,65,1.7,1.7,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,70,70,1.2,1.2,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,75,75,0.8,0.8,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,80,80,0.6,0.6,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,85,85,0.4,0.4,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,90,90,0.3,0.3,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,95,95,0.2,0.2,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,100,100,0.1,0.1,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,105,105,0.1,0.1,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,110,110,0.1,0.1,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,115,115,0.0,0.0,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,120,120,0.0,0.0,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,125,125,0.0,0.0,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,130,130,0.0,0.0,VERY LOW,16.5
jaret patterson__LAC,00-0036755,Jaret Patterson,LAC,SF,RB,2026,PRE,2,135,135,0.0,0.0,VERY LOW,16.5
