Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-09-01,823984,2026-09-02T01:38:00Z,Scheduled,Angel Stadium,New York Yankees @ Los Angeles Angels,Away,700250,Ben Rice,New York Yankees,Los Angeles Angels,DH,L,No,,132,567,492,124,22,3,35,85,86,68,5,141,0.252,0.347,0.522,0.869,12,54,46,13,2,0.283,0.037,25,110,93,18,4,0.194,0.0364,681,136,8.5,29.6,55.3,18.3,26.4,17.0,27.8,47.0,32.1,9.4,5.2,9.4,50.7,85.0,17.0,0.692,71.1,97.0,110.7,24.6,13.9,7.4,52.4,44.0,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.0,Below Average,0.983,Good,7.4,45.9,96.2,0.651,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,50.96,15.96,Strong positive regression,Below Average Pull Power profile. 8.5% barrel rate; 85.0 mph average exit velocity; 27.8% air-ball rate; 47.0% pull-air rate; 9.4% HR-launch rate.,0.0617,0.0565,4.15,21,5,14.1,1.49,149.4,Above normal drought,680570.0,Grayson Rodriguez,R,LHB vs RHP,15,15,71.2,6.03,1.52,10,1.26,8.16,3.89,466.0,4.9,24.0,12.9,40.0,32.8,83.4,94.7,113.7,0.602,10.0,81.6,99.5,0.913,12.8,4-Seam Fastball,L,LHB vs RHP,55.2,371,0.255,0.364,0.557,0.921,25,54,87,0.0674,10.5,0.748,183,0.0273,4.0,0.562,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,3,61.9,Slight Hitter Advantage,Above average,42.5,5,Pitch-level Statcast · last 5 MLB games,461,4-Seam Fastball,55.31453362255965,255.0,Changeup,26.247288503253795,121.0,Slider,13.232104121475054,61.0,Curveball,5.206073752711497,24.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.063,0.974,58.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.2,34.8,81.6,52.5,50.0,45.0,54.7,6.72,0.86,1.026,1.025,1.03,0.983,1.013,1.035,21.46,13.19,85.0,39.7,D+,Lineup unconfirmed,,,,,,,,,
12,2026-09-01,823908,2026-09-02T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,St. Louis Cardinals @ Los Angeles Dodgers,Home,660271,Shohei Ohtani,Los Angeles Dodgers,St. Louis Cardinals,TWP,L,No,,131,582,493,138,25,4,30,86,80,77,5,138,0.28,0.379,0.529,0.908,10,47,40,5,0,0.125,0.0,25,112,102,24,6,0.235,0.0536,657,142,8.4,28.8,56.9,15.9,26.2,15.5,28.4,42.9,31.7,8.6,4.1,8.6,54.8,84.9,17.1,0.76,73.0,97.4,116.1,46.1,14.6,13.1,46.4,47.2,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.2,Below Average,0.992,Good,6.3,37.8,95.6,0.716,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,47.24,17.24,Strong positive regression,Below Average Pull Power profile. 8.4% barrel rate; 84.9 mph average exit velocity; 28.4% air-ball rate; 42.9% pull-air rate; 8.6% HR-launch rate.,0.0515,0.0482,4.17,40,10,16.4,2.43,243.4,Very long drought,700241.0,Michael McGreevy,R,LHB vs RHP,26,26,142.1,3.86,1.25,20,1.26,6.2,2.4,767.0,6.1,28.7,15.9,40.5,29.3,83.7,97.2,116.0,0.591,20.0,70.4,100.0,0.801,9.6,4-Seam Fastball,L,LHB vs RHP,55.3,390,0.283,0.401,0.523,0.924,18,63,90,0.0462,9.5,0.791,370,0.0351,6.8,0.606,6,6,1,1/6,0.167,0.167,0.333,0.5,0,0,1,56.8,Neutral Matchup,Average,36.6,5,Pitch-level Statcast · last 5 MLB games,469,4-Seam Fastball,22.81449893390192,107.0,Changeup,18.763326226012794,88.0,Sinker,15.35181236673774,72.0,Curveball,15.138592750533048,71.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.041,0.986,60.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.3,42.2,70.4,41.5,50.0,45.0,54.7,6.7,0.877,1.026,1.025,1.03,0.992,1.022,1.06,18.62,12.26,85.0,43.1,C-,Lineup unconfirmed,Cutter,12.153518123667377,57.0,Sweeper,10.23454157782516,48.0,Slider,5.543710021321962,26.0
13,2026-09-01,822687,2026-09-01T22:45:00Z,Scheduled,Nationals Park,Atlanta Braves @ Washington Nationals,Away,663586,Austin Riley,Atlanta Braves,Washington Nationals,3B,R,No,,136,542,486,108,21,1,15,55,61,42,10,171,0.222,0.295,0.362,0.657,11,42,36,8,0,0.222,0.0,25,93,84,21,3,0.25,0.0323,646,110,8.8,28.2,45.6,22.0,32.4,15.7,27.8,49.3,31.6,7.4,4.0,7.4,28.2,84.4,22.8,0.682,73.7,97.1,112.9,52.6,14.5,11.4,43.8,46.0,Below Average,3.0,Pull Power,A-,Elevated power plane,46.0,Below Average,0.989,Good,10.9,57.6,97.8,0.818,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.09,33.09,Strong positive regression,Below Average Pull Power profile. 8.8% barrel rate; 84.4 mph average exit velocity; 27.8% air-ball rate; 49.3% pull-air rate; 7.4% HR-launch rate.,0.0277,0.0285,4.05,54,16,32.4,1.67,166.7,Above normal drought,663623.0,Jake Irvin,R,RHB vs RHP,17,17,81.2,5.62,1.4,14,1.54,9.04,4.3,484.0,6.4,27.1,14.3,41.8,30.0,82.5,95.2,114.9,0.614,14.0,55.0,100.0,0.675,8.2,4-Seam Fastball,R,RHB vs RHP,43.0,374,0.215,0.278,0.371,0.649,13,24,119,0.0348,6.9,0.606,131,0.0458,4.8,0.578,15,13,3,3/13,0.231,0.333,0.231,0.564,0,2,5,42.9,Slight Pitcher Advantage,Below average,21.7,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,32.33404710920771,151.0,Curveball,19.05781584582441,89.0,Changeup,15.203426124197001,71.0,Sweeper,12.84796573875803,60.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.01,0.989,58.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.0,42.6,55.0,69.4,50.0,45.0,53.5,6.36,0.881,1.07,0.985,1.0,0.989,0.989,1.035,11.04,8.22,84.4,29.3,F,Lineup unconfirmed,Cutter,11.13490364025696,52.0,Sinker,9.421841541755889,44.0,,,
14,2026-09-01,824070,2026-09-01T23:40:00Z,Scheduled,Kauffman Stadium,Miami Marlins @ Kansas City Royals,Home,695506,Jac Caglianone,Kansas City Royals,Miami Marlins,RF,L,No,,126,492,457,130,25,2,23,64,66,29,5,128,0.284,0.333,0.499,0.832,8,33,32,12,1,0.375,0.0303,22,89,86,37,5,0.43,0.0562,627,119,8.4,36.5,56.6,21.0,22.4,12.8,28.8,53.5,30.0,5.9,3.6,5.9,45.7,86.9,11.3,0.73,74.8,100.7,115.5,65.5,14.9,21.6,42.1,55.4,Average,3.0,Pull Power,A,Excellent HR swing plane,55.4,Average,1.015,Good,8.4,63.2,101.4,0.762,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.74,23.74,Strong positive regression,Average Pull Power profile. 8.4% barrel rate; 86.9 mph average exit velocity; 28.8% air-ball rate; 53.5% pull-air rate; 5.9% HR-launch rate.,0.0467,0.0439,4.09,13,3,19.9,0.65,65.4,Recently homered,663969.0,Tyler Phillips,R,LHB vs RHP,32,15,105.1,3.59,1.37,14,1.2,7.35,3.84,536.0,6.0,31.3,16.4,39.9,28.9,83.9,97.3,112.9,0.533,14.0,42.9,100.0,0.601,5.9,Sinker,L,LHB vs RHP,51.6,339,0.294,0.354,0.518,0.872,16,28,83,0.0472,9.9,0.763,254,0.0276,6.2,0.554,0,0,0,0/0,,,,,0,0,0,48.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,344,Sweeper,25.58139534883721,88.0,Sinker,25.290697674418606,87.0,Split-Finger,25.0,86.0,Curveball,17.441860465116278,60.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.986,0.985,65.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.6,39.4,42.9,71.1,50.0,45.0,53.5,6.34,0.983,1.016,1.025,1.0,1.015,1.015,1.0,16.76,11.09,84.1,32.2,D,Lineup unconfirmed,4-Seam Fastball,4.3604651162790695,15.0,Slider,2.3255813953488373,8.0,,,
15,2026-09-01,823908,2026-09-02T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,St. Louis Cardinals @ Los Angeles Dodgers,Away,695491,Joshua Báez,St. Louis Cardinals,Los Angeles Dodgers,LF,R,No,,16,59,54,9,2,0,5,7,10,3,1,22,0.167,0.22,0.481,0.701,11,36,33,6,2,0.182,0.0556,16,59,54,9,5,0.167,0.0847,65,65,9.2,33.8,42.4,27.3,30.3,21.5,32.3,33.3,29.2,12.3,9.2,12.3,83.3,85.2,22.0,0.759,75.9,98.9,111.9,70.3,18.5,18.9,55.0,53.8,Average,3.0,Balanced Power,A-,Elevated power plane,53.8,Average,1.011,Good,9.2,33.3,98.9,0.759,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.18,0.18,Near expected,Average Balanced Power profile. 9.2% barrel rate; 85.2 mph average exit velocity; 32.3% air-ball rate; 33.3% pull-air rate; 12.3% HR-launch rate.,0.0847,0.0494,3.99,1,1,10.8,0.09,9.3,Very recent HR,641778.0,Eric Lauer,L,RHB vs LHP,21,17,105.1,4.78,1.26,24,2.05,5.98,2.91,695.0,6.0,20.7,18.4,43.7,28.6,81.1,93.0,114.5,0.56,24.0,78.4,64.5,0.833,12.1,4-Seam Fastball,R,RHB vs LHP,56.9,28,0.231,0.286,0.731,1.016,4,1,11,0.1429,11.8,0.81,343,0.0525,6.4,0.568,0,0,0,0/0,,,,,0,0,0,63.1,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,432,Cutter,35.879629629629626,155.0,4-Seam Fastball,34.49074074074074,149.0,Changeup,12.5,54.0,Curveball,9.25925925925926,40.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.057,0.985,54.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.9,38.1,78.4,50.3,50.0,45.0,53.3,6.29,1.156,1.152,1.025,1.0,1.011,1.011,0.98,18.3,14.71,60.9,32.8,D,Small season sample; Lineup unconfirmed,Slider,7.87037037037037,34.0,,,,,,
16,2026-09-01,823908,2026-09-02T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,St. Louis Cardinals @ Los Angeles Dodgers,Home,571970,Max Muncy,Los Angeles Dodgers,St. Louis Cardinals,3B,L,No,,126,473,411,103,20,1,26,69,68,57,4,118,0.251,0.347,0.494,0.841,9,33,26,6,1,0.231,0.0303,23,83,70,16,5,0.229,0.0602,578,104,8.8,28.1,61.4,20.7,17.9,16.6,27.6,58.9,28.3,9.8,5.7,9.8,52.6,83.6,17.9,0.664,69.5,96.5,110.7,15.3,15.2,4.0,46.4,41.7,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.7,Below Average,0.977,Good,8.7,58.6,96.5,0.67,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.91,18.91,Strong positive regression,Below Average Pull Power profile. 8.8% barrel rate; 83.6 mph average exit velocity; 27.6% air-ball rate; 58.9% pull-air rate; 9.8% HR-launch rate.,0.055,0.0503,4.09,22,7,15.8,1.39,139.2,Above normal drought,700241.0,Michael McGreevy,R,LHB vs RHP,26,26,142.1,3.86,1.25,20,1.26,6.2,2.4,767.0,6.1,28.7,15.9,40.5,29.3,83.7,97.2,116.0,0.591,20.0,53.4,100.0,0.641,9.2,4-Seam Fastball,L,LHB vs RHP,53.7,366,0.254,0.355,0.498,0.854,20,48,88,0.0546,9.2,0.681,370,0.0351,6.8,0.606,5,5,2,2/5,0.4,0.4,0.4,0.8,0,0,2,52.3,Neutral Matchup,Average,46.9,5,Pitch-level Statcast · last 5 MLB games,469,4-Seam Fastball,22.81449893390192,107.0,Changeup,18.763326226012794,88.0,Sinker,15.35181236673774,72.0,Curveball,15.138592750533048,71.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.007,0.986,60.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.7,42.2,53.4,61.9,50.0,45.0,53.2,6.28,0.948,1.026,1.025,1.0,0.977,0.977,1.035,19.04,12.03,83.6,36.7,D+,Lineup unconfirmed,Cutter,12.153518123667377,57.0,Sweeper,10.23454157782516,48.0,Slider,5.543710021321962,26.0
17,2026-09-01,824313,2026-09-02T00:40:00Z,Scheduled,Coors Field,Baltimore Orioles @ Colorado Rockies,Away,691723,Coby Mayo,Baltimore Orioles,Colorado Rockies,3B,R,No,,110,366,334,73,13,3,19,53,55,26,5,118,0.219,0.284,0.446,0.73,10,39,35,9,2,0.257,0.0513,24,85,78,22,5,0.282,0.0588,449,113,9.2,30.2,49.6,25.6,24.8,16.4,28.5,51.2,32.4,9.4,6.0,9.4,46.8,83.4,22.9,0.742,74.2,97.9,115.7,54.4,16.2,14.6,45.4,53.2,Average,3.0,Pull Power,A-,Elevated power plane,53.2,Average,1.009,Good,9.7,45.7,96.2,0.831,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.92,15.92,Strong positive regression,Average Pull Power profile. 9.2% barrel rate; 83.4 mph average exit velocity; 28.5% air-ball rate; 51.2% pull-air rate; 9.4% HR-launch rate.,0.0519,0.047,3.99,3,1,17.6,0.17,17.1,Very recent HR,687312.0,Gabriel Hughes,R,RHB vs RHP,10,9,47.2,6.61,1.45,5,0.94,7.17,3.59,297.0,2.7,18.9,14.1,53.0,28.3,81.9,92.9,109.0,0.447,5.0,61.3,99.8,0.717,9.3,4-Seam Fastball,R,RHB vs RHP,29.6,231,0.156,0.225,0.265,0.491,4,16,82,0.0173,6.5,0.486,75,0.0267,2.9,0.511,0,0,0,0/0,,,,,0,0,0,44.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,427,4-Seam Fastball,50.35128805620609,215.0,Changeup,12.646370023419204,54.0,Curveball,12.646370023419204,54.0,Sinker,11.943793911007026,51.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.023,0.952,58.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.6,30.5,61.3,57.7,82.4,45.0,53.1,6.25,1.065,0.983,0.985,1.0,1.009,1.009,0.98,17.47,12.54,83.8,33.0,D,Lineup unconfirmed,Slider,6.557377049180328,28.0,Sweeper,5.85480093676815,25.0,,,
18,2026-09-01,822687,2026-09-01T22:45:00Z,Scheduled,Nationals Park,Atlanta Braves @ Washington Nationals,Away,621566,Matt Olson,Atlanta Braves,Washington Nationals,1B,L,No,,138,600,535,137,32,0,37,93,80,59,3,151,0.256,0.332,0.523,0.855,12,51,47,9,1,0.191,0.0196,26,109,99,21,6,0.212,0.055,823,146,8.6,30.3,48.7,21.8,29.3,17.0,27.3,45.5,34.8,9.4,5.2,9.4,50.5,85.3,21.8,0.751,73.1,97.9,111.7,47.2,15.5,15.1,45.2,50.0,Average,3.0,Pull Power,A-,Elevated power plane,50.0,Average,1.0,Good,8.9,41.9,97.9,0.795,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,62.43,25.43,Strong positive regression,Average Pull Power profile. 8.6% barrel rate; 85.3 mph average exit velocity; 27.3% air-ball rate; 45.5% pull-air rate; 9.4% HR-launch rate.,0.0617,0.0567,4.15,20,5,14.5,1.38,138.3,Above normal drought,663623.0,Jake Irvin,R,LHB vs RHP,17,17,81.2,5.62,1.4,14,1.54,9.04,4.3,484.0,6.4,27.1,14.3,41.8,30.0,82.5,95.2,114.9,0.614,14.0,49.2,100.0,0.631,7.5,4-Seam Fastball,L,LHB vs RHP,61.6,349,0.255,0.341,0.539,0.88,23,40,87,0.0659,9.5,0.782,231,0.0346,7.4,0.636,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,55.1,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,32.33404710920771,151.0,Curveball,19.05781584582441,89.0,Changeup,15.203426124197001,71.0,Sweeper,12.84796573875803,60.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.998,0.989,61.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,61.6,42.6,49.2,55.6,50.0,45.0,52.7,6.15,0.852,1.07,1.025,1.03,1.0,1.03,1.035,21.52,12.92,85.0,38.5,D+,Lineup unconfirmed,Cutter,11.13490364025696,52.0,Sinker,9.421841541755889,44.0,,,
19,2026-09-01,824148,2026-09-02T00:10:00Z,Scheduled,Daikin Park,Chicago White Sox @ Houston Astros,Away,545341,Randal Grichuk,Chicago White Sox,Houston Astros,DH,R,No,,95,211,202,55,20,1,11,32,32,7,1,49,0.272,0.299,0.545,0.844,8,13,13,3,1,0.231,0.0769,21,44,44,14,2,0.318,0.0455,280,52,8.2,33.0,50.1,21.5,26.9,17.2,34.1,46.5,30.7,5.5,3.9,5.5,48.0,85.5,21.1,0.608,72.9,98.9,113.4,45.2,17.2,16.2,56.5,48.3,Average,3.0,Pull Power,A-,Elevated power plane,48.3,Average,0.995,Good,9.6,50.0,100.3,0.565,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.43,8.43,Strong positive regression,Average Pull Power profile. 8.2% barrel rate; 85.5 mph average exit velocity; 34.1% air-ball rate; 46.5% pull-air rate; 5.5% HR-launch rate.,0.0521,0.0448,4.15,7,5,18.4,0.38,38.1,Recently homered,669854.0,Ronel Blanco,R,RHB vs RHP,5,4,23.1,7.71,1.46,7,2.7,7.71,4.63,143.0,5.6,23.8,19.6,39.5,18.9,81.3,94.3,107.9,0.609,7.0,61.9,100.0,0.725,9.2,4-Seam Fastball,R,RHB vs RHP,45.4,69,0.206,0.203,0.382,0.585,2,0,14,0.029,6.6,0.507,34,0.0882,8.5,0.722,0,0,0,0/0,,,,,0,0,0,52.1,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,390,4-Seam Fastball,36.41025641025641,142.0,Changeup,29.23076923076923,114.0,Slider,17.692307692307693,69.0,Curveball,16.666666666666668,65.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.024,0.981,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.4,36.8,61.9,69.7,50.0,45.0,52.7,6.14,1.135,1.084,0.985,1.03,0.995,1.025,1.0,17.33,12.95,70.6,33.5,D,Lineup unconfirmed,,,,,,,,,
20,2026-09-01,824070,2026-09-01T23:40:00Z,Scheduled,Kauffman Stadium,Miami Marlins @ Kansas City Royals,Away,665052,Griffin Conine,Miami Marlins,Kansas City Royals,RF,L,No,,70,231,199,50,6,0,14,31,31,28,4,71,0.251,0.355,0.492,0.847,10,37,30,3,0,0.1,0.0,24,88,73,16,4,0.219,0.0455,241,78,7.6,28.4,52.7,28.5,18.8,14.0,28.0,54.5,31.6,8.4,5.3,8.4,73.5,85.3,20.4,0.752,72.0,97.9,115.0,38.9,11.7,8.7,51.5,48.6,Average,3.0,Pull Power,A-,Elevated power plane,48.6,Average,0.996,Good,6.4,54.2,98.0,0.715,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.98,2.98,Positive regression,Average Pull Power profile. 7.6% barrel rate; 85.3 mph average exit velocity; 28.0% air-ball rate; 54.5% pull-air rate; 8.4% HR-launch rate.,0.0606,0.0508,4.15,30,10,14.2,2.11,211.1,Very long drought,677976.0,Randy Dobnak,R,LHB vs RHP,10,8,51.2,1.92,1.37,3,0.52,5.92,3.66,307.0,2.3,29.0,10.7,43.1,29.0,84.3,96.8,113.7,0.461,3.0,59.7,100.0,0.721,8.3,Sinker,L,LHB vs RHP,52.8,182,0.268,0.385,0.582,0.966,14,26,56,0.0769,10.2,0.858,129,0.0155,2.6,0.457,0,0,0,0/0,,,,,0,0,0,54.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,465,Sinker,38.70967741935484,180.0,Sweeper,24.946236559139784,116.0,Changeup,20.0,93.0,4-Seam Fastball,9.67741935483871,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.019,0.948,63.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.8,30.9,59.7,59.7,50.0,45.0,52.4,6.06,0.838,0.932,1.025,1.0,0.996,0.996,1.06,19.46,10.59,75.5,36.7,D+,Lineup unconfirmed,Slider,6.666666666666667,31.0,,,,,,
21,2026-09-01,824472,2026-09-01T22:40:00Z,Scheduled,Great American Ball Park,San Diego Padres @ Cincinnati Reds,Home,668709,JJ Bleday,Cincinnati Reds,San Diego Padres,LF,L,No,,110,459,388,84,14,2,21,51,52,64,3,98,0.216,0.33,0.425,0.755,12,52,43,8,1,0.186,0.0192,27,109,93,17,2,0.183,0.0183,571,136,5.3,25.2,54.6,22.6,22.4,16.7,30.9,59.6,32.1,6.3,4.2,6.3,53.0,83.1,23.5,0.542,71.5,95.5,113.1,28.0,12.7,8.4,51.6,38.6,Below Average,2.5,Pull Power,A-,Elevated power plane,38.6,Below Average,0.968,Good,3.7,62.5,95.2,0.468,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.82,8.82,Strong positive regression,Below Average Pull Power profile. 5.3% barrel rate; 83.1 mph average exit velocity; 30.9% air-ball rate; 59.6% pull-air rate; 6.3% HR-launch rate.,0.0458,0.0429,3.99,27,8,18.5,1.46,146.1,Above normal drought,681190.0,Randy Vásquez,R,LHB vs RHP,26,21,123.0,4.02,1.28,15,1.1,5.56,2.49,741.0,6.1,27.7,15.1,46.4,31.2,84.9,96.3,114.1,0.594,15.0,50.1,99.8,0.639,7.6,4-Seam Fastball,L,LHB vs RHP,43.5,341,0.225,0.344,0.449,0.793,16,50,72,0.0469,6.6,0.619,300,0.0267,5.5,0.59,5,3,2,2/3,0.667,0.8,0.667,1.467,0,2,0,48.4,Neutral Matchup,Average,56.2,5,Pitch-level Statcast · last 5 MLB games,387,Sinker,28.68217054263566,111.0,Cutter,25.839793281653748,100.0,4-Seam Fastball,25.322997416020673,98.0,Changeup,9.560723514211887,37.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.0,0.986,54.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.5,45.0,50.1,48.0,71.6,45.0,51.9,5.93,0.78,1.0,1.025,1.0,0.968,0.968,1.035,16.05,9.7,85.0,32.2,D,Lineup unconfirmed,Slider,5.684754521963824,22.0,Sweeper,4.134366925064599,16.0,Curveball,0.7751937984496124,3.0
