player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_targets,projected_receptions,target_share,catch_rate,yards_per_target,yards_per_reception,last5_targets,target_trend_pct,targets,target_share_pct,projected_target_share,projected_rec,catch_rate_pct,receiving_yards_per_target,receiving_yards_per_reception,prob_10_plus,prob_20_plus,prob_30_plus,prob_40_plus,prob_50_plus,prob_60_plus,prob_70_plus,prob_80_plus,prob_90_plus,prob_100_plus,team_targets_pg,team_pass_attempts_pg,team_catch_rate,team_yards_per_target,team_yards_per_reception,team_explosive_rec_rate,team_epa_per_target,pace_plays_per_game,opp_rec_def_rating,opp_secondary_rating,opp_rec_yards_allowed_pg,opp_targets_allowed_pg,opp_receptions_allowed_pg,opp_catch_rate_allowed,opp_yards_per_target_allowed,opp_explosive_rec_rate_allowed,opp_epa_per_target_allowed,opp_pressure_rate,stadium_name,stadium_city,stadium_state,stadium_type,roof_type,projected_roof_status,field_surface,stadium_elevation_ft,weather_source_consensus,game_weather_window,kickoff_local,temperature_f,temperature_game_min_f,temperature_game_max_f,temperature_game_range_f,dew_point_f,humidity_pct,pressure_hpa,cloud_cover_pct,visibility_miles,wind_mph,wind_gust_mph,wind_gust_excess_mph,wind_direction_deg,precipitation_pct,precipitation_in,weather_condition,weather_uncertainty_score,weather_confidence_pct,receiving_weather_rating,receiving_weather_multiplier,receiving_weather_short_multiplier,receiving_weather_deep_multiplier,receiving_weather_risk,spread,game_total,team_implied_points,opp_implied_points,odds_details,receiving_matchup_score,projected_receiving_yards_pre_weather,weather_adjustment_yards
00-0041077,Justin Joly,DEN,MIN,TE,TE,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_MIN_DEN,,home,19.34,19.068,17.842,0.0,38.79,14.434,0,,,,,,0.68,0.974,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.524,1.615,12.0,64.0,7.2,11.25,,,2.524,12.0,12.0,1.615,64.0,7.2,11.25,68.86,44.82,23.16,8.87,2.53,0.55,0.03,0.0,0.0,0.0,35.351851851851855,35.351851851851855,0.0,6.288108957569408,,7.909900471451022,,35.351851851851855,51.417035676352654,51.417035676352654,232.53846153846155,35.88461538461539,0.0,0.0,6.480171489817792,7.395498392282958,,0.0,Empower Field at Mile High,Denver,CO,OUTDOOR,OUTDOOR,OUTDOOR,—,5279.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-06:00,81.9,75.4,87.6,,44.4,27.2,843.2,17.2,135.4,7.1,10.4,3.3,134.0,6.8,0.0,,0.0,100.0,95.8,1.0141,1.0118,1.0163,FAVORABLE,,,,,,99.1,19.07,0.27
00-0040260,Ahmani Marshall,CLE,NE,RB,RB,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NE_CLE,,home,18.84,19.026,17.841,0.0,39.233,14.58,0,,,,,,0.68,0.941,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.476,1.585,8.0,64.0,7.2,11.25,,,2.476,8.0,8.0,1.585,64.0,7.2,11.25,68.42,44.6,23.42,9.07,2.34,0.45,0.13,0.03,0.01,0.0,39.75,39.75,0.0,5.555878084179971,,6.2409288824383164,,39.75,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,Huntington Bank Field,Cleveland,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,653.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,75.6,70.3,82.2,,68.6,79.8,987.2,87.2,37.0,7.0,10.2,3.2,198.0,35.2,1.079,,0.0,100.0,82.5,0.9901,0.9958,0.9789,NEUTRAL,,,,,,97.8,19.03,-0.19
00-0040534,Ke'Shawn Williams,CIN,PHI,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CIN_PHI,,away,18.96,19.017,19.007,12.879,25.133,4.732,1,5.0,5.0,5.0,5.0,1.0,0.68,0.85,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,3.795,3.416,3.03,90.0,5.0,5.556,1.0,,3.795,3.03,3.03,3.416,90.0,5.0,5.556,97.23,41.65,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,51.68342049711748,51.68342049711748,229.5438596491228,37.333333333333336,0.0,0.0,6.148496240601504,7.612781954887218,,0.0,Paycor Stadium,Cincinnati,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,627.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-04:00,75.7,70.1,78.9,,58.5,55.8,982.3,1.8,67.9,9.3,19.1,9.8,309.0,1.5,0.0,,0.0,100.0,86.5,0.9972,1.0005,0.9901,NEUTRAL,,,,,,99.8,19.02,-0.05
00-0041547,K.C. Concepcion,CLE,NE,WR,WR,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NE_CLE,,home,18.83,19.014,17.756,0.0,39.121,14.606,0,,,,,,0.68,0.941,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.476,1.585,16.0,64.0,7.2,11.25,,,2.476,16.0,16.0,1.585,64.0,7.2,11.25,67.98,44.73,23.29,8.98,2.47,0.6,0.13,0.03,0.0,0.0,39.75,39.75,0.0,5.555878084179971,,6.2409288824383164,,39.75,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,Huntington Bank Field,Cleveland,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,653.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,75.6,70.3,82.2,,68.6,79.8,987.2,87.2,37.0,7.0,10.2,3.2,198.0,35.2,1.079,,0.0,100.0,82.5,0.9901,0.9958,0.9789,NEUTRAL,,,,,,97.8,19.01,-0.19
00-0040571,Gee Scott Jr.,NYJ,NYG,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,19.28,19.006,17.968,0.0,39.017,14.642,0,,,,,,0.68,0.928,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.455,1.571,16.0,64.0,7.2,11.25,,,2.455,16.0,16.0,1.571,64.0,7.2,11.25,68.03,45.1,23.14,8.95,2.56,0.58,0.11,0.03,0.0,0.0,36.84313725490196,36.84313725490196,0.0,5.461947844598191,,6.1734965407131455,,36.84313725490196,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,96.9,19.01,0.27
00-0037801,KaVontae Turpin,DAL,NO,WR,WR,ACT,7.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NO_DAL,,home,19.0,19.005,13.011,0.0,49.439,20.673,41,27.2,22.0,26.4,26.4,2.0,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.216,0.832,6.59,68.42,10.421,15.231,2.0,-28.57,1.216,6.59,6.59,0.832,68.42,10.421,15.231,54.5,40.2,27.62,17.02,9.6,4.83,2.22,0.8,0.24,0.09,39.55769230769231,39.55769230769231,0.0,6.794846864365581,,8.264462809917356,,39.55769230769231,50.09139705177316,50.09139705177316,225.41176470588235,34.666666666666664,0.0,0.0,6.502262443438914,8.3710407239819,,0.0,State Farm Stadium,Glendale,AZ,INDOOR,RETRACTABLE,INDOOR,GRASS,1152.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-07:00,105.1,101.2,107.8,,43.0,12.8,969.3,39.0,180.1,6.8,17.5,10.7,175.0,1.0,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.6,19.0,0.0
00-0040617,Luke Floriea,CLE,NE,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NE_CLE,,home,18.8,18.992,17.758,0.0,39.149,14.526,0,,,,,,0.68,0.941,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.476,1.585,16.0,64.0,7.2,11.25,,,2.476,16.0,16.0,1.585,64.0,7.2,11.25,68.36,44.6,22.82,9.13,2.41,0.47,0.06,0.0,0.0,0.0,39.75,39.75,0.0,5.555878084179971,,6.2409288824383164,,39.75,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,Huntington Bank Field,Cleveland,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,653.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,75.6,70.3,82.2,,68.6,79.8,987.2,87.2,37.0,7.0,10.2,3.2,198.0,35.2,1.079,,0.0,100.0,82.5,0.9901,0.9958,0.9789,NEUTRAL,,,,,,97.8,18.99,-0.19
00-0040669,Isaac TeSlaa,DET,IND,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_DET_IND,,away,18.98,18.981,16.268,0.0,43.047,17.253,14,27.8,18.5,17.071,17.071,3.2,0.68,1.094,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.834,1.087,6.94,59.26,8.852,14.938,3.2,166.67,1.834,6.94,6.94,1.087,59.26,8.852,14.938,61.38,43.08,26.24,12.92,5.51,1.88,0.68,0.23,0.02,0.0,36.56363636363636,36.56363636363636,0.0,7.545997016409746,,10.59174540029836,,36.56363636363636,49.3790088579595,49.3790088579595,252.33333333333334,36.705882352941174,0.0,0.0,6.874465811965812,8.44017094017094,,0.0,Ford Field,Detroit,MI,INDOOR,DOME,INDOOR,TURF,600.0,Open-Meteo,Kickoff through +3h,2026-08-22T12:00:00-04:00,72.5,69.9,76.6,,66.4,81.2,989.1,99.2,34.2,6.8,10.2,3.3,208.0,38.5,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,100.9,18.98,0.0
00-0041201,D.T. Sheffield,NYJ,NYG,WR,WR,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,19.22,18.951,17.695,0.0,39.296,14.667,0,,,,,,0.68,0.928,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.455,1.571,16.0,64.0,7.2,11.25,,,2.455,16.0,16.0,1.571,64.0,7.2,11.25,67.47,44.7,23.47,9.27,2.74,0.53,0.05,0.0,0.0,0.0,36.84313725490196,36.84313725490196,0.0,5.461947844598191,,6.1734965407131455,,36.84313725490196,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,96.9,18.95,0.27
00-0039751,Jordan Whittington,LAR,LAC,WR,WR,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,away,19.12,18.932,10.976,0.0,51.865,22.216,18,8.2,12.2,23.467,14.25,1.4,0.68,0.899,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.148,0.861,5.52,75.0,9.5,12.667,1.2,-60.0,1.148,5.52,5.52,0.861,75.0,9.5,12.667,51.21,38.72,27.61,17.75,10.99,6.37,3.18,1.47,0.67,0.25,36.43859649122807,36.43859649122807,0.0,7.240731824747232,,10.44776119402985,,36.43859649122807,50.38477255818596,50.38477255818596,231.67924528301887,35.528301886792455,0.0,0.0,6.520977164099841,8.12533191715348,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-07:00,85.4,84.4,87.2,,69.3,59.0,1008.1,4.5,58.7,8.2,9.1,0.9,268.0,0.0,0.0,,0.0,100.0,93.4,1.0097,1.0089,1.0096,FAVORABLE,,,,,,100.6,18.93,0.18
00-0040488,Carter Runyon,LV,SF,TE,TE,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_SF_LV,,home,18.91,18.905,18.941,12.665,25.072,4.796,1,3.0,3.0,3.0,3.0,1.0,0.68,0.998,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,6.323,5.691,5.88,90.0,3.0,3.333,1.0,,6.323,5.88,5.88,5.691,90.0,3.0,3.333,97.06,41.18,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627450980392155,36.627450980392155,0.0,5.983404710920771,,6.5310492505353315,,36.627450980392155,52.256545505987326,52.256545505987326,227.25,36.05357142857143,0.0,0.0,6.303120356612184,6.983655274888559,,0.0,Reliant Stadium,Houston,TX,INDOOR,DOME,INDOOR,—,39.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-05:00,86.0,82.7,90.2,,74.8,69.8,1012.9,30.2,51.6,7.5,16.3,8.8,204.0,1.2,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,98.8,18.91,0.0
00-0041491,Aaron Anderson,CLE,NE,WR,WR,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NE_CLE,,home,18.7,18.885,17.743,0.0,38.544,14.324,0,,,,,,0.68,0.941,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.476,1.585,16.0,64.0,7.2,11.25,,,2.476,16.0,16.0,1.585,64.0,7.2,11.25,68.44,44.06,22.29,8.45,2.46,0.46,0.06,0.0,0.0,0.0,39.75,39.75,0.0,5.555878084179971,,6.2409288824383164,,39.75,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,Huntington Bank Field,Cleveland,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,653.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,75.6,70.3,82.2,,68.6,79.8,987.2,87.2,37.0,7.0,10.2,3.2,198.0,35.2,1.079,,0.0,100.0,82.5,0.9901,0.9958,0.9789,NEUTRAL,,,,,,97.8,18.89,-0.19
00-0041277,Davon Booth,CLE,NE,RB,RB,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NE_CLE,,home,18.7,18.884,17.679,0.0,39.197,14.505,0,,,,,,0.68,0.941,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.476,1.585,8.0,64.0,7.2,11.25,,,2.476,8.0,8.0,1.585,64.0,7.2,11.25,68.01,44.31,22.69,9.19,2.5,0.47,0.04,0.0,0.0,0.0,39.75,39.75,0.0,5.555878084179971,,6.2409288824383164,,39.75,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,Huntington Bank Field,Cleveland,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,653.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,75.6,70.3,82.2,,68.6,79.8,987.2,87.2,37.0,7.0,10.2,3.2,198.0,35.2,1.079,,0.0,100.0,82.5,0.9901,0.9958,0.9789,NEUTRAL,,,,,,97.8,18.88,-0.19
00-0040528,JJ Galbreath,PIT,BUF,TE,TE,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,away,19.15,18.88,17.722,0.0,38.958,14.721,0,,,,,,0.68,0.907,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.424,1.551,12.0,64.0,7.2,11.25,,,2.424,12.0,12.0,1.551,64.0,7.2,11.25,67.4,44.52,22.72,8.95,2.72,0.68,0.09,0.02,0.0,0.0,33.129629629629626,33.129629629629626,0.0,6.39575181665735,,8.16098378982672,,33.129629629629626,51.44642944241784,51.44642944241784,213.3793103448276,33.724137931034484,0.0,0.0,6.32719836400818,7.566462167689162,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.3,18.88,0.27
00-0041267,Malik McClain,NYJ,NYG,WR,WR,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,19.08,18.814,17.511,0.0,38.978,14.565,0,,,,,,0.68,0.928,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.455,1.571,16.0,64.0,7.2,11.25,,,2.455,16.0,16.0,1.571,64.0,7.2,11.25,67.87,44.36,22.63,9.0,2.44,0.59,0.08,0.01,0.0,0.0,36.84313725490196,36.84313725490196,0.0,5.461947844598191,,6.1734965407131455,,36.84313725490196,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,96.9,18.81,0.27
00-0033110,Tyler Higbee,LAR,LAC,TE,TE,ACT,10.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,away,18.99,18.807,14.412,0.0,46.276,19.162,27,35.8,32.7,31.667,31.222,4.2,0.5,0.899,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.748,1.257,10.14,71.88,8.172,11.37,2.8,-36.36,1.748,10.14,10.14,1.257,71.88,8.172,11.37,56.58,41.15,26.88,15.15,7.65,3.42,1.26,0.51,0.16,0.05,36.43859649122807,36.43859649122807,0.0,7.240731824747232,,10.44776119402985,,36.43859649122807,50.38477255818596,50.38477255818596,231.67924528301887,35.528301886792455,0.0,0.0,6.520977164099841,8.12533191715348,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-07:00,85.4,84.4,87.2,,69.3,59.0,1008.1,4.5,58.7,8.2,9.1,0.9,268.0,0.0,0.0,,0.0,100.0,93.4,1.0097,1.0089,1.0096,FAVORABLE,,,,,,100.6,18.81,0.18
00-0041489,Germie Bernard,PIT,BUF,WR,WR,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,away,19.06,18.793,17.326,0.0,39.212,14.784,0,,,,,,0.68,0.907,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.424,1.551,16.0,64.0,7.2,11.25,,,2.424,16.0,16.0,1.551,64.0,7.2,11.25,66.52,44.13,23.5,9.16,2.53,0.67,0.06,0.0,0.0,0.0,33.129629629629626,33.129629629629626,0.0,6.39575181665735,,8.16098378982672,,33.129629629629626,51.44642944241784,51.44642944241784,213.3793103448276,33.724137931034484,0.0,0.0,6.32719836400818,7.566462167689162,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.3,18.79,0.27
00-0039299,George Holani,SEA,KC,RB,RB,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_SEA_KC,,away,19.06,18.785,18.194,1.275,35.426,12.426,2,7.0,7.0,7.0,15.0,1.5,0.68,0.917,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,3.066,2.682,7.0,87.5,6.0,6.857,2.0,,3.066,7.0,7.0,2.682,87.5,6.0,6.857,73.11,44.63,19.1,5.42,0.92,0.12,0.0,0.0,0.0,0.0,34.68518518518518,34.68518518518518,0.0,7.134009610250934,,9.022957821676455,,34.68518518518518,51.479258984985385,51.479258984985385,216.63793103448276,34.93103448275862,0.0,0.0,6.20187561697927,7.699901283316881,,0.0,Nissan Stadium,Nashville,TN,OUTDOOR,OUTDOOR,OUTDOOR,—,558.0,Open-Meteo,Kickoff through +3h,2026-08-23T19:00:00-05:00,75.8,71.9,81.3,,61.8,62.2,997.0,39.2,58.7,2.4,5.0,2.6,226.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,100.8,18.79,0.27
00-0041397,Kaden Wetjen,PIT,BUF,WR,WR,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,away,19.05,18.775,17.528,0.0,38.981,14.589,0,,,,,,0.68,0.907,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.424,1.551,16.0,64.0,7.2,11.25,,,2.424,16.0,16.0,1.551,64.0,7.2,11.25,67.18,44.53,22.61,8.96,2.41,0.52,0.07,0.0,0.0,0.0,33.129629629629626,33.129629629629626,0.0,6.39575181665735,,8.16098378982672,,33.129629629629626,51.44642944241784,51.44642944241784,213.3793103448276,33.724137931034484,0.0,0.0,6.32719836400818,7.566462167689162,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.3,18.77,0.27
00-0031235,Odell Beckham Jr.,NYG,NYJ,WR,WR,ACT,12.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,away,19.04,18.766,7.561,0.0,55.12,24.055,22,8.0,10.1,26.8,6.875,2.4,0.5,0.91,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.141,0.583,8.53,51.06,5.957,11.667,2.4,-7.69,1.141,8.53,8.53,0.583,51.06,5.957,11.667,47.43,36.87,26.99,18.86,12.5,7.79,4.55,2.65,1.26,0.54,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.991360108124404,49.991360108124404,209.64705882352942,32.96078431372549,0.0,0.0,6.360499702558001,8.625817965496728,,0.0,Hard Rock Stadium,Miami Gardens,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,7.0,Open-Meteo,Kickoff through +3h,2026-08-22T16:00:00-04:00,84.6,81.9,88.7,,75.9,75.5,1015.4,68.8,40.1,4.9,8.7,3.9,163.0,20.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0167,FAVORABLE,,,,,,97.7,18.77,0.27
00-0041199,Caullin Lacy,NYJ,NYG,WR,WR,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,19.03,18.762,17.469,0.0,38.741,14.561,0,,,,,,0.68,0.928,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.455,1.571,16.0,64.0,7.2,11.25,,,2.455,16.0,16.0,1.571,64.0,7.2,11.25,67.61,43.38,22.44,8.82,2.62,0.58,0.08,0.01,0.0,0.0,36.84313725490196,36.84313725490196,0.0,5.461947844598191,,6.1734965407131455,,36.84313725490196,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,96.9,18.76,0.27
00-0041239,Chip Trayanum,NYJ,NYG,RB,RB,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,19.03,18.759,17.624,0.0,38.778,14.438,0,,,,,,0.68,0.928,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.455,1.571,8.0,64.0,7.2,11.25,,,2.455,8.0,8.0,1.571,64.0,7.2,11.25,67.72,44.46,22.35,8.49,2.48,0.44,0.06,0.0,0.0,0.0,36.84313725490196,36.84313725490196,0.0,5.461947844598191,,6.1734965407131455,,36.84313725490196,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,96.9,18.76,0.27
00-0041237,Chase Curtis,NYJ,NYG,TE,TE,ACT,0.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,19.02,18.75,17.478,0.0,38.725,14.497,0,,,,,,0.68,0.928,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.455,1.571,12.0,64.0,7.2,11.25,,,2.455,12.0,12.0,1.571,64.0,7.2,11.25,68.03,43.79,22.01,8.78,2.56,0.54,0.11,0.01,0.0,0.0,36.84313725490196,36.84313725490196,0.0,5.461947844598191,,6.1734965407131455,,36.84313725490196,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,96.9,18.75,0.27
