player_key,player_id,player_name,team,opponent,position,season,season_type,week,ladder_yards,ladder_line,probability_pct,probability,grade,projected_rushing_yards,projected_carries,projected_ypc,matchup_score,data_quality_score
chris bell__MIA,00-0041525,Chris Bell,MIA,LV,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,7.8,1.4,5.69,98.0,20.0
chris bell__MIA,00-0041525,Chris Bell,MIA,LV,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,7.8,1.4,5.69,98.0,20.0
chris bell__MIA,00-0041525,Chris Bell,MIA,LV,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,7.8,1.4,5.69,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,10,10,26.8,26.8,LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,20,20,5.4,5.4,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,30,30,0.8,0.8,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,40,40,0.1,0.1,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris blair__ATL,00-0036463,Chris Blair,ATL,PIT,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,6.7,1.1,5.96,98.0,20.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,10,10,61.1,61.1,SOLID,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,20,20,42.4,42.4,COIN FLIP,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,30,30,27.9,27.9,LOW,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,40,40,17.3,17.3,VERY LOW,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,50,50,10.7,10.7,VERY LOW,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,60,60,6.4,6.4,VERY LOW,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,70,70,3.9,3.9,VERY LOW,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,80,80,2.3,2.3,VERY LOW,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,90,90,1.2,1.2,VERY LOW,21.5,5.2,4.23,93.5,65.0
chris brooks__GB,00-0038685,Chris Brooks,GB,MIN,RB,2026,REG,1,100,100,0.6,0.6,VERY LOW,21.5,5.2,4.23,93.5,65.0
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,10,10,33.9,33.9,LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,20,20,11.3,11.3,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,30,30,3.1,3.1,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,40,40,0.8,0.8,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,50,50,0.1,0.1,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris godwin jr__TB,00-0033921,Chris Godwin Jr.,TB,CIN,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,8.5,1.2,7.11,107.2,38.8
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,10,10,8.2,8.2,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,20,20,0.8,0.8,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,30,30,0.1,0.1,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,40,40,0.0,0.0,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris olave__NO,00-0037239,Chris Olave,NO,DET,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,3.9,1.2,3.55,98.1,27.5
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,10,10,92.0,92.0,ELITE,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,20,20,80.6,80.6,VERY HIGH,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,30,30,66.3,66.3,SOLID,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,40,40,50.5,50.5,LEAN,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,50,50,36.5,36.5,LOW,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,60,60,25.0,25.0,LOW,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,70,70,16.5,16.5,VERY LOW,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,80,80,10.7,10.7,VERY LOW,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,90,90,6.9,6.9,VERY LOW,44.4,10.2,4.33,100.5,65.0
chris rodriguez jr__JAX,00-0038611,Chris Rodriguez Jr.,JAX,CLE,RB,2026,REG,1,100,100,4.3,4.3,VERY LOW,44.4,10.2,4.33,100.5,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,10,10,97.8,97.8,ELITE,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,20,20,93.2,93.2,ELITE,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,30,30,85.0,85.0,VERY HIGH,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,40,40,73.3,73.3,HIGH,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,50,50,60.3,60.3,SOLID,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,60,60,46.9,46.9,COIN FLIP,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,70,70,35.0,35.0,LOW,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,80,80,25.1,25.1,LOW,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,90,90,17.4,17.4,VERY LOW,61.5,15.2,3.95,98.3,65.0
christian mccaffrey__SF,00-0033280,Christian McCaffrey,SF,LAR,RB,2026,REG,1,100,100,11.5,11.5,VERY LOW,61.5,15.2,3.95,98.3,65.0
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,10,10,27.2,27.2,LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,20,20,7.3,7.3,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,30,30,1.6,1.6,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,40,40,0.2,0.2,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,7.1,1.4,5.34,93.5,46.2
christian watson__GB,00-0038124,Christian Watson,GB,MIN,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,7.1,1.4,5.34,93.5,46.2
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,10,10,78.5,78.5,HIGH,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,20,20,65.1,65.1,SOLID,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,30,30,50.7,50.7,LEAN,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,40,40,38.1,38.1,LOW,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,50,50,27.3,27.3,LOW,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,60,60,19.1,19.1,VERY LOW,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,70,70,12.5,12.5,VERY LOW,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,80,80,8.0,8.0,VERY LOW,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,90,90,5.1,5.1,VERY LOW,35.6,8.7,4.14,103.4,65.0
chuba hubbard__CAR,00-0036555,Chuba Hubbard,CAR,CHI,RB,2026,REG,1,100,100,3.1,3.1,VERY LOW,35.6,8.7,4.14,103.4,65.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,10,10,38.8,38.8,LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,20,20,10.3,10.3,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,30,30,2.1,2.1,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,40,40,0.3,0.3,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,50,50,0.1,0.1,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,9.1,1.5,6.0,98.3,20.0
cj daniels__LAR,00-0041399,CJ Daniels,LAR,SF,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,9.1,1.5,6.0,98.3,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,10,10,22.2,22.2,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,20,20,3.3,3.3,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,30,30,0.5,0.5,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,40,40,0.1,0.1,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,5.9,1.1,5.41,93.2,20.0
colbie young__CIN,00-0041069,Colbie Young,CIN,TB,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,5.9,1.1,5.41,93.2,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,10,10,93.5,93.5,ELITE,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,20,20,65.3,65.3,SOLID,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,30,30,32.9,32.9,LOW,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,40,40,12.9,12.9,VERY LOW,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,50,50,4.4,4.4,VERY LOW,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,60,60,1.5,1.5,VERY LOW,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,70,70,0.5,0.5,VERY LOW,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,80,80,0.1,0.1,VERY LOW,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,90,90,0.0,0.0,VERY LOW,26.1,5.8,4.54,107.6,20.0
cole payton__PHI,00-0040891,Cole Payton,PHI,WAS,QB,2026,REG,1,100,100,0.0,0.0,VERY LOW,26.1,5.8,4.54,107.6,20.0
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,10,10,47.6,47.6,COIN FLIP,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,20,20,18.0,18.0,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,30,30,5.6,5.6,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,40,40,1.4,1.4,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,50,50,0.3,0.3,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,60,60,0.1,0.1,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,70,70,0.0,0.0,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,80,80,0.0,0.0,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,90,90,0.0,0.0,VERY LOW,11.5,3.6,3.46,100.1,53.8
connor heyward__LV,00-0037304,Connor Heyward,LV,MIA,RB,2026,REG,1,100,100,0.0,0.0,VERY LOW,11.5,3.6,3.46,100.1,53.8
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,10,10,23.4,23.4,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,20,20,3.2,3.2,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,30,30,0.4,0.4,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,40,40,0.1,0.1,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper kupp__SEA,00-0033908,Cooper Kupp,SEA,NE,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,6.5,1.4,5.22,93.5,27.5
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,10,10,10.5,10.5,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,20,20,1.1,1.1,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,30,30,0.1,0.1,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,40,40,0.0,0.0,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,50,50,0.0,0.0,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,60,60,0.0,0.0,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,70,70,0.0,0.0,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,80,80,0.0,0.0,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,90,90,0.0,0.0,VERY LOW,4.5,2.3,2.25,98.0,65.0
cooper rush__ATL,00-0033662,Cooper Rush,ATL,PIT,QB,2026,REG,1,100,100,0.0,0.0,VERY LOW,4.5,2.3,2.25,98.0,65.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,10,10,88.8,88.8,VERY HIGH,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,20,20,61.0,61.0,SOLID,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,30,30,33.3,33.3,LOW,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,40,40,14.6,14.6,VERY LOW,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,50,50,5.7,5.7,VERY LOW,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,60,60,1.9,1.9,VERY LOW,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,70,70,0.8,0.8,VERY LOW,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,80,80,0.2,0.2,VERY LOW,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,90,90,0.1,0.1,VERY LOW,25.6,6.6,4.2,96.5,35.0
corey kiner__NE,00-0040556,Corey Kiner,NE,SEA,RB,2026,REG,1,100,100,0.0,0.0,VERY LOW,25.6,6.6,4.2,96.5,35.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,10,10,19.5,19.5,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,20,20,2.6,2.6,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,30,30,0.2,0.2,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,40,40,0.0,0.0,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,5.8,1.3,4.45,95.9,20.0
courtland sutton__DEN,00-0034348,Courtland Sutton,DEN,KC,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,5.8,1.3,4.45,95.9,20.0
cyrus allen__KC,00-0040890,Cyrus Allen,KC,DEN,WR,2026,REG,1,10,10,33.8,33.8,LOW,8.1,1.4,5.75,96.2,20.0
cyrus allen__KC,00-0040890,Cyrus Allen,KC,DEN,WR,2026,REG,1,20,20,7.4,7.4,VERY LOW,8.1,1.4,5.75,96.2,20.0
cyrus allen__KC,00-0040890,Cyrus Allen,KC,DEN,WR,2026,REG,1,30,30,1.5,1.5,VERY LOW,8.1,1.4,5.75,96.2,20.0
cyrus allen__KC,00-0040890,Cyrus Allen,KC,DEN,WR,2026,REG,1,40,40,0.2,0.2,VERY LOW,8.1,1.4,5.75,96.2,20.0
cyrus allen__KC,00-0040890,Cyrus Allen,KC,DEN,WR,2026,REG,1,50,50,0.1,0.1,VERY LOW,8.1,1.4,5.75,96.2,20.0
cyrus allen__KC,00-0040890,Cyrus Allen,KC,DEN,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,8.1,1.4,5.75,96.2,20.0
cyrus allen__KC,00-0040890,Cyrus Allen,KC,DEN,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,8.1,1.4,5.75,96.2,20.0
