rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,preseason_expected_to_play,preseason_game_plan_role,preseason_game_plan_source,preseason_game_plan_note,preseason_game_plan_factor,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,210,7.6,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,220,5.9,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,230,4.6,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,240,3.6,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,250,2.7,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,260,2.0,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,270,1.5,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,280,1.1,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,290,0.8,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,300,0.5,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,310,0.4,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,320,0.3,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,330,0.2,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,340,0.1,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,350,0.1,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,360,0.0,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,370,0.0,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,380,0.0,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,390,0.0,VERY LOW
65,2026,PRE,1,Preseason Week 1,00-0036679,Shane Buechele,BUF,CAR,home,,ACT,5,6.0,LIMITED_NFL_HISTORY,TEAM_BLEND,29.1,7.09,208.5,1,15.5,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.38,95.7,79.5,88.0,88.0,88.0,0.0,41.8,95.9,149.3,198.3,82.5,81.8,77.1,64.5,51.5,38.9,TEAM_3_SEASON_GAME_BOOTSTRAP,1924,400,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,100,46.4,COIN FLIP
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,110,38.3,LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,120,30.8,LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,130,23.9,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,140,17.9,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,150,13.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,160,9.2,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,170,6.2,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,180,4.1,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,190,2.6,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,200,1.6,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,210,0.9,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,220,0.5,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,230,0.3,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,240,0.1,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,250,0.1,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,260,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,270,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,280,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,290,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,300,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,310,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,320,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,330,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,340,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,350,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,360,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,370,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,380,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,390,0.0,VERY LOW
66,2026,PRE,1,Preseason Week 1,00-0040494,Max Brosmer,MIN,NYG,away,,ACT,1,12.0,NFL_HISTORY,TEAM_BLEND,28.9,6.87,199.7,4,17.1,18.0,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,5.29,95.2,48.5,71.5,71.5,71.5,33.2,62.9,95.7,128.3,157.5,82.5,67.4,48.4,34.6,7.2,0.0,QB_3_SEASON_GAME_BOOTSTRAP,85,400,0.0,VERY LOW
67,2026,PRE,1,Preseason Week 1,00-0035993,Tyler Huntley,BAL,PHI,home,,ACT,6,5.0,NFL_HISTORY,TEAM_BLEND,27.1,7.29,194.5,10,21.6,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.27,94.1,55.5,130.6,140.1,140.1,22.8,56.7,94.1,131.2,164.6,76.1,75.4,58.4,25.8,15.8,3.9,QB_3_SEASON_GAME_BOOTSTRAP,266,100,45.8,COIN FLIP
67,2026,PRE,1,Preseason Week 1,00-0035993,Tyler Huntley,BAL,PHI,home,,ACT,6,5.0,NFL_HISTORY,TEAM_BLEND,27.1,7.29,194.5,10,21.6,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.27,94.1,55.5,130.6,140.1,140.1,22.8,56.7,94.1,131.2,164.6,76.1,75.4,58.4,25.8,15.8,3.9,QB_3_SEASON_GAME_BOOTSTRAP,266,110,38.7,LOW
67,2026,PRE,1,Preseason Week 1,00-0035993,Tyler Huntley,BAL,PHI,home,,ACT,6,5.0,NFL_HISTORY,TEAM_BLEND,27.1,7.29,194.5,10,21.6,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,6.27,94.1,55.5,130.6,140.1,140.1,22.8,56.7,94.1,131.2,164.6,76.1,75.4,58.4,25.8,15.8,3.9,QB_3_SEASON_GAME_BOOTSTRAP,266,120,32.0,LOW
