date,rank,gamePk,player,mlb player id,team,opponent,lineup spot,lineup samples,probable pitcher,probable pitcher id,pitcher hand,batter side,park,projected pa,total bases line,best more line,best more threshold,projected tb,median tb,floor tb,ceiling tb,iqr upper tb,edge,fair line,more probability,push probability,less probability,recommendation,model confidence,ai score,tier,p 0 tb,p 1 tb,p 2 tb,p 3 tb,p 4 plus tb,p 1+ tb,p 2+ tb,p 3+ tb,p 4+ tb,p 5+ tb,p 6+ tb,single probability,double probability,triple probability,hr probability,season pa,season hits,season doubles,season triples,season hr,season slg,recent games used,last 14 total bases,last 14 avg tb,starter contribution,bullpen contribution,park contribution,weather contribution,pitcher era,pitcher whip,pitcher h9,pitcher hr9,simulation count,model version,more 0.5 %,push 0.5 %,less 0.5 %,side 0.5,confidence 0.5 %,ai score 0.5,tier 0.5,more 1.0 %,push 1.0 %,less 1.0 %,side 1.0,confidence 1.0 %,ai score 1.0,tier 1.0,more 1.5 %,push 1.5 %,less 1.5 %,side 1.5,confidence 1.5 %,ai score 1.5,tier 1.5,more 2.0 %,push 2.0 %,less 2.0 %,side 2.0,confidence 2.0 %,ai score 2.0,tier 2.0,more 2.5 %,push 2.5 %,less 2.5 %,side 2.5,confidence 2.5 %,ai score 2.5,tier 2.5,more 3.0 %,push 3.0 %,less 3.0 %,side 3.0,confidence 3.0 %,ai score 3.0,tier 3.0,more 3.5 %,push 3.5 %,less 3.5 %,side 3.5,confidence 3.5 %,ai score 3.5,tier 3.5,more 4.0 %,push 4.0 %,less 4.0 %,side 4.0,confidence 4.0 %,ai score 4.0,tier 4.0,more 4.5 %,push 4.5 %,less 4.5 %,side 4.5,confidence 4.5 %,ai score 4.5,tier 4.5
2026-08-10,1,824969,Chandler Simpson,802415,TB,ATH,,0,Jacob Lopez,682052,L,L,Sutter Health Park,4.15,0.5,0.5,1+ TB,1.525,1.0,1.0,3.0,2.0,1.025,1.0,75.24,0.0,24.76,MORE,75.24,93,Diamond,24.76,33.26,22.09,10.67,9.22,75.24,41.98,19.89,9.22,3.91,1.48,23.34,3.63,0.89,0.88,440,124,12,6,0,0.363,14,"5,2,0,1,2,2,3,1,1,0,0,2,2,3",1.714,65.7,50.0,50.0,50.0,5.64,1.63,9.48,1.56,10000,TB_V2_MORE_LADDER,75.24,0.0,24.76,MORE,75.24,93,Diamond,41.98,33.26,24.76,PASS,41.98,65,Pass,41.98,0.0,58.02,PASS,41.98,60,Pass,19.89,22.09,58.02,PASS,19.89,60,Pass,19.89,0.0,80.11,PASS,19.89,60,Pass,9.22,10.67,80.11,PASS,9.22,60,Pass,9.22,0.0,90.78,PASS,9.22,60,Pass,3.91,5.31,90.78,PASS,3.91,60,Pass,3.91,0.0,96.09,PASS,3.91,60,Pass
2026-08-10,2,823018,Luis Arraez,650333,PHI,STL,,0,Hunter Dobbins,690928,R,L,Busch Stadium,4.15,0.5,0.5,1+ TB,1.653,1.0,0.0,4.0,2.0,1.153,1.0,73.84,0.0,26.16,MORE,73.84,92,Diamond,26.16,29.84,20.3,10.53,13.17,73.84,44.0,23.7,13.17,6.15,2.66,20.12,5.04,0.94,1.68,493,143,25,7,5,0.441,14,"0,2,0,3,4,3,0,1,0,4,1,1,3,2",1.714,50.1,50.0,50.0,50.0,3.6,1.3,8.55,1.35,10000,TB_V2_MORE_LADDER,73.84,0.0,26.16,MORE,73.84,92,Diamond,44.0,29.84,26.16,PASS,44.0,66,Pass,44.0,0.0,56.0,PASS,44.0,61,Pass,23.7,20.3,56.0,PASS,23.7,60,Pass,23.7,0.0,76.3,PASS,23.7,60,Pass,13.17,10.53,76.3,PASS,13.17,60,Pass,13.17,0.0,86.83,PASS,13.17,60,Pass,6.15,7.02,86.83,PASS,6.15,60,Pass,6.15,0.0,93.85,PASS,6.15,60,Pass
2026-08-10,3,822780,Ceddanne Rafaela,678882,BOS,TOR,,0,Jameson Taillon,592791,R,R,Rogers Centre,4.15,0.5,0.5,1+ TB,1.969,1.0,0.0,5.0,3.0,1.469,1.0,73.54,0.0,26.46,MORE,73.54,93,Diamond,26.46,24.57,18.6,8.73,21.64,73.54,48.97,30.37,21.64,11.21,5.82,16.35,6.28,0.46,4.43,471,126,28,3,15,0.463,14,"0,1,2,2,0,2,5,8,6,3,3,1,4,1",2.714,59.6,50.0,50.0,50.0,5.96,1.39,9.23,2.93,10000,TB_V2_MORE_LADDER,73.54,0.0,26.46,MORE,73.54,93,Diamond,48.97,24.57,26.46,PASS,48.97,69,Pass,48.97,0.0,51.03,PASS,48.97,64,Pass,30.37,18.6,51.03,PASS,30.37,60,Pass,30.37,0.0,69.63,PASS,30.37,60,Pass,21.64,8.73,69.63,PASS,21.64,60,Pass,21.64,0.0,78.36,PASS,21.64,60,Pass,11.21,10.43,78.36,PASS,11.21,60,Pass,11.21,0.0,88.79,PASS,11.21,60,Pass
2026-08-10,4,825048,Jake McCarthy,664983,COL,AZ,,0,Michael Soroka,647336,R,L,Chase Field,4.15,0.5,0.5,1+ TB,1.877,1.0,0.0,5.0,3.0,1.377,1.0,72.48,0.0,27.52,MORE,72.48,92,Diamond,27.52,25.56,17.81,9.68,19.43,72.48,46.92,29.11,19.43,10.17,4.91,16.64,5.48,1.34,3.33,399,113,25,7,13,0.518,14,"3,10,4,1,3,2,4,3,0,0,1,0,1,3",2.5,41.5,50.0,50.0,50.0,3.07,1.09,7.9,0.66,10000,TB_V2_MORE_LADDER,72.48,0.0,27.52,MORE,72.48,92,Diamond,46.92,25.56,27.52,PASS,46.92,68,Pass,46.92,0.0,53.08,PASS,46.92,63,Pass,29.11,17.81,53.08,PASS,29.11,60,Pass,29.11,0.0,70.89,PASS,29.11,60,Pass,19.43,9.68,70.89,PASS,19.43,60,Pass,19.43,0.0,80.57,PASS,19.43,60,Pass,10.17,9.26,80.57,PASS,10.17,60,Pass,10.17,0.0,89.83,PASS,10.17,60,Pass
2026-08-10,5,823918,Freddie Freeman,518692,LAD,KC,,0,Noah Cameron,702070,L,L,UNIQLO Field at Dodger Stadium,4.15,0.5,0.5,1+ TB,1.622,1.0,0.0,4.0,2.0,1.122,1.0,72.25,0.0,27.75,MORE,72.25,91,Diamond,27.75,30.28,19.75,8.49,13.73,72.25,41.97,22.22,13.73,6.99,3.03,19.37,4.6,0.22,2.52,493,132,27,1,15,0.474,14,"1,0,0,1,1,1,1,3,3,1,2,1,3,3",1.5,51.8,50.0,50.0,50.0,4.37,1.29,8.66,1.02,10000,TB_V2_MORE_LADDER,72.25,0.0,27.75,MORE,72.25,91,Diamond,41.97,30.28,27.75,PASS,41.97,65,Pass,41.97,0.0,58.03,PASS,41.97,61,Pass,22.22,19.75,58.03,PASS,22.22,60,Pass,22.22,0.0,77.78,PASS,22.22,60,Pass,13.73,8.49,77.78,PASS,13.73,60,Pass,13.73,0.0,86.27,PASS,13.73,60,Pass,6.99,6.74,86.27,PASS,6.99,60,Pass,6.99,0.0,93.01,PASS,6.99,60,Pass
2026-08-10,6,824969,Yandy Díaz,650490,TB,ATH,,0,Jacob Lopez,682052,L,R,Sutter Health Park,4.15,0.5,0.5,1+ TB,1.684,1.0,0.0,4.0,2.0,1.184,1.0,71.73,0.0,28.27,MORE,71.73,91,Diamond,28.27,29.1,18.57,8.49,15.57,71.73,42.63,24.06,15.57,8.01,3.76,18.3,4.81,0.23,2.99,495,131,20,1,15,0.451,14,"4,0,0,3,0,0,2,2,2,4,0,0,3,0",1.429,65.7,50.0,50.0,50.0,5.64,1.63,9.48,1.56,10000,TB_V2_MORE_LADDER,71.73,0.0,28.27,MORE,71.73,91,Diamond,42.63,29.1,28.27,PASS,42.63,66,Pass,42.63,0.0,57.37,PASS,42.63,62,Pass,24.06,18.57,57.37,PASS,24.06,60,Pass,24.06,0.0,75.94,PASS,24.06,60,Pass,15.57,8.49,75.94,PASS,15.57,60,Pass,15.57,0.0,84.43,PASS,15.57,60,Pass,8.01,7.56,84.43,PASS,8.01,60,Pass,8.01,0.0,91.99,PASS,8.01,60,Pass
2026-08-10,7,823918,Andy Pages,681624,LAD,KC,,0,Noah Cameron,702070,L,R,UNIQLO Field at Dodger Stadium,4.15,0.5,0.5,1+ TB,1.75,1.0,0.0,4.0,3.0,1.25,1.0,71.14,0.0,28.86,MORE,71.14,91,Diamond,28.86,27.75,17.91,7.8,17.68,71.14,43.39,25.48,17.68,9.25,4.27,16.82,4.58,0.34,3.55,504,123,24,2,19,0.46,14,"3,2,4,1,0,1,3,1,1,2,6,1,0,1",1.857,51.8,50.0,50.0,50.0,4.37,1.29,8.66,1.02,10000,TB_V2_MORE_LADDER,71.14,0.0,28.86,MORE,71.14,91,Diamond,43.39,27.75,28.86,PASS,43.39,67,Pass,43.39,0.0,56.61,PASS,43.39,62,Pass,25.48,17.91,56.61,PASS,25.48,60,Pass,25.48,0.0,74.52,PASS,25.48,60,Pass,17.68,7.8,74.52,PASS,17.68,60,Pass,17.68,0.0,82.32,PASS,17.68,60,Pass,9.25,8.43,82.32,PASS,9.25,60,Pass,9.25,0.0,90.75,PASS,9.25,60,Pass
2026-08-10,8,823189,Jung Hoo Lee,808982,SF,HOU,,0,Hayden Wesneski,669713,R,L,Oracle Park,4.15,0.5,0.5,1+ TB,1.642,1.0,0.0,4.0,2.0,1.142,1.0,70.88,0.0,29.12,MORE,70.88,90,Diamond,29.12,27.7,19.55,9.2,14.43,70.88,43.18,23.63,14.43,6.94,3.18,17.15,5.5,0.64,2.47,437,122,26,4,8,0.44,14,"0,0,1,1,2,9,3,1,0,2,3,1,6,0",2.071,50.2,50.0,50.0,50.0,3.86,1.29,8.49,0.0,10000,TB_V2_MORE_LADDER,70.88,0.0,29.12,MORE,70.88,90,Diamond,43.18,27.7,29.12,PASS,43.18,66,Pass,43.18,0.0,56.82,PASS,43.18,61,Pass,23.63,19.55,56.82,PASS,23.63,60,Pass,23.63,0.0,76.37,PASS,23.63,60,Pass,14.43,9.2,76.37,PASS,14.43,60,Pass,14.43,0.0,85.57,PASS,14.43,60,Pass,6.94,7.49,85.57,PASS,6.94,60,Pass,6.94,0.0,93.06,PASS,6.94,60,Pass
2026-08-10,9,823018,Jordan Walker,691023,STL,PHI,,0,Andrew Painter,691725,R,R,Busch Stadium,4.15,0.5,0.5,1+ TB,1.762,1.0,0.0,4.0,3.0,1.262,1.0,70.78,0.0,29.22,MORE,70.78,90,Diamond,29.22,27.47,17.54,7.58,18.19,70.78,43.31,25.77,18.19,9.73,4.47,17.07,4.68,0.11,3.99,488,127,23,0,23,0.492,14,"2,4,1,2,2,2,1,1,1,0,0,0,3,0",1.357,70.5,50.0,50.0,50.0,6.48,1.57,10.8,1.8,10000,TB_V2_MORE_LADDER,70.78,0.0,29.22,MORE,70.78,90,Diamond,43.31,27.47,29.22,PASS,43.31,67,Pass,43.31,0.0,56.69,PASS,43.31,62,Pass,25.77,17.54,56.69,PASS,25.77,60,Pass,25.77,0.0,74.23,PASS,25.77,60,Pass,18.19,7.58,74.23,PASS,18.19,60,Pass,18.19,0.0,81.81,PASS,18.19,60,Pass,9.73,8.46,81.81,PASS,9.73,60,Pass,9.73,0.0,90.27,PASS,9.73,60,Pass
2026-08-10,10,823018,Alec Burleson,676475,STL,PHI,,0,Andrew Painter,691725,R,L,Busch Stadium,4.15,0.5,0.5,1+ TB,1.887,1.0,0.0,5.0,3.0,1.387,1.0,70.69,0.0,29.31,MORE,70.69,90,Diamond,29.31,24.22,17.81,7.92,20.74,70.69,46.47,28.66,20.74,10.79,5.77,15.34,6.13,0.23,4.48,496,126,28,1,19,0.478,14,"4,0,0,2,0,12,1,2,2,1,1,0,0,3",2.0,70.5,50.0,50.0,50.0,6.48,1.57,10.8,1.8,10000,TB_V2_MORE_LADDER,70.69,0.0,29.31,MORE,70.69,90,Diamond,46.47,24.22,29.31,PASS,46.47,68,Pass,46.47,0.0,53.53,PASS,46.47,63,Pass,28.66,17.81,53.53,PASS,28.66,60,Pass,28.66,0.0,71.34,PASS,28.66,60,Pass,20.74,7.92,71.34,PASS,20.74,60,Pass,20.74,0.0,79.26,PASS,20.74,60,Pass,10.79,9.95,79.26,PASS,10.79,60,Pass,10.79,0.0,89.21,PASS,10.79,60,Pass
2026-08-10,11,824969,Jonathan Aranda,666018,TB,ATH,,0,Jacob Lopez,682052,L,L,Sutter Health Park,4.15,0.5,0.5,1+ TB,1.588,1.0,0.0,4.0,2.0,1.088,1.0,70.58,0.0,29.42,MORE,70.58,89,Gold,29.42,30.61,18.58,7.42,13.97,70.58,39.97,21.39,13.97,7.33,3.24,17.87,4.23,0.1,2.88,497,122,19,0,15,0.436,14,"1,1,5,1,1,5,1,0,1,2,2,1,1,0",1.571,65.7,50.0,50.0,50.0,5.64,1.63,9.48,1.56,10000,TB_V2_MORE_LADDER,70.58,0.0,29.42,MORE,70.58,89,Gold,39.97,30.61,29.42,PASS,39.97,65,Pass,39.97,0.0,60.03,PASS,39.97,61,Pass,21.39,18.58,60.03,PASS,21.39,60,Pass,21.39,0.0,78.61,PASS,21.39,60,Pass,13.97,7.42,78.61,PASS,13.97,60,Pass,13.97,0.0,86.03,PASS,13.97,60,Pass,7.33,6.64,86.03,PASS,7.33,60,Pass,7.33,0.0,92.67,PASS,7.33,60,Pass
2026-08-10,12,824969,Jeff McNeil,643446,ATH,TB,,0,Freddy Peralta,642547,R,L,Sutter Health Park,4.15,0.5,0.5,1+ TB,1.5,1.0,0.0,4.0,2.0,1.0,1.0,69.97,0.0,30.03,MORE,69.97,87,Gold,30.03,30.34,19.55,8.71,11.37,69.97,39.63,20.08,11.37,5.21,2.23,18.92,4.45,0.13,1.99,352,80,13,0,4,0.329,14,"1,0,0,2,2,1,0,1,2,1,2,4,0,5",1.5,63.8,50.0,50.0,50.0,5.37,1.52,9.89,1.46,10000,TB_V2_MORE_LADDER,69.97,0.0,30.03,MORE,69.97,87,Gold,39.63,30.34,30.03,PASS,39.63,64,Pass,39.63,0.0,60.37,PASS,39.63,60,Pass,20.08,19.55,60.37,PASS,20.08,60,Pass,20.08,0.0,79.92,PASS,20.08,60,Pass,11.37,8.71,79.92,PASS,11.37,60,Pass,11.37,0.0,88.63,PASS,11.37,60,Pass,5.21,6.16,88.63,PASS,5.21,60,Pass,5.21,0.0,94.79,PASS,5.21,60,Pass
2026-08-10,13,825048,TJ Rumfield,681198,COL,AZ,,0,Michael Soroka,647336,R,L,Chase Field,4.15,0.5,0.5,1+ TB,1.561,1.0,0.0,4.0,2.0,1.061,1.0,69.77,0.0,30.23,MORE,69.77,88,Gold,30.23,29.76,18.55,8.08,13.38,69.77,40.01,21.46,13.38,6.55,2.92,17.51,4.8,0.36,2.37,464,121,24,2,13,0.459,14,"0,2,3,0,2,0,2,3,1,1,0,1,0,3",1.286,41.5,50.0,50.0,50.0,3.07,1.09,7.9,0.66,10000,TB_V2_MORE_LADDER,69.77,0.0,30.23,MORE,69.77,88,Gold,40.01,29.76,30.23,PASS,40.01,65,Pass,40.01,0.0,59.99,PASS,40.01,61,Pass,21.46,18.55,59.99,PASS,21.46,60,Pass,21.46,0.0,78.54,PASS,21.46,60,Pass,13.38,8.08,78.54,PASS,13.38,60,Pass,13.38,0.0,86.62,PASS,13.38,60,Pass,6.55,6.83,86.62,PASS,6.55,60,Pass,6.55,0.0,93.45,PASS,6.55,60,Pass
2026-08-10,14,824887,Carson Benge,701807,NYM,ATL,,0,Bryce Elder,693821,R,L,Truist Park,4.15,0.5,0.5,1+ TB,1.667,1.0,0.0,4.0,2.0,1.167,1.0,69.68,0.0,30.32,MORE,69.68,89,Gold,30.32,27.96,17.31,8.32,16.09,69.68,41.72,24.41,16.09,8.53,3.48,17.95,3.7,0.75,3.05,467,116,15,3,13,0.412,14,"2,2,5,4,4,0,1,4,1,3,1,0,1,0",2.0,45.3,50.0,50.0,50.0,3.69,1.2,7.82,1.35,10000,TB_V2_MORE_LADDER,69.68,0.0,30.32,MORE,69.68,89,Gold,41.72,27.96,30.32,PASS,41.72,66,Pass,41.72,0.0,58.28,PASS,41.72,61,Pass,24.41,17.31,58.28,PASS,24.41,60,Pass,24.41,0.0,75.59,PASS,24.41,60,Pass,16.09,8.32,75.59,PASS,16.09,60,Pass,16.09,0.0,83.91,PASS,16.09,60,Pass,8.53,7.56,83.91,PASS,8.53,60,Pass,8.53,0.0,91.47,PASS,8.53,60,Pass
2026-08-10,15,822780,Wilyer Abreu,677800,BOS,TOR,,0,Jameson Taillon,592791,R,L,Rogers Centre,4.15,0.5,0.5,1+ TB,1.934,1.0,0.0,5.0,3.0,1.434,1.0,68.98,0.0,31.02,MORE,68.98,89,Gold,31.02,22.93,16.48,6.5,23.07,68.98,46.05,29.57,23.07,12.04,6.46,13.24,5.35,0.47,5.24,496,111,23,3,20,0.46,14,"0,3,1,5,8,5,0,1,4,0,1,0,2,0",2.143,59.6,50.0,50.0,50.0,5.96,1.39,9.23,2.93,10000,TB_V2_MORE_LADDER,68.98,0.0,31.02,MORE,68.98,89,Gold,46.05,22.93,31.02,PASS,46.05,68,Pass,46.05,0.0,53.95,PASS,46.05,64,Pass,29.57,16.48,53.95,PASS,29.57,60,Pass,29.57,0.0,70.43,PASS,29.57,60,Pass,23.07,6.5,70.43,PASS,23.07,60,Pass,23.07,0.0,76.93,PASS,23.07,60,Pass,12.04,11.03,76.93,PASS,12.04,60,Pass,12.04,0.0,87.96,PASS,12.04,60,Pass
2026-08-10,16,823918,Shohei Ohtani,660271,LAD,KC,,0,Noah Cameron,702070,L,L,UNIQLO Field at Dodger Stadium,4.15,0.5,0.5,1+ TB,1.869,1.0,0.0,5.0,3.0,1.369,1.0,68.88,0.0,31.12,MORE,68.88,89,Gold,31.12,24.2,15.97,6.92,21.79,68.88,44.68,28.71,21.79,11.57,5.57,14.41,4.96,0.33,4.74,496,121,22,2,26,0.542,14,"0,1,0,9,1,2,1,1,6,3,7,2,0,3",2.571,51.8,50.0,50.0,50.0,4.37,1.29,8.66,1.02,10000,TB_V2_MORE_LADDER,68.88,0.0,31.12,MORE,68.88,89,Gold,44.68,24.2,31.12,PASS,44.68,68,Pass,44.68,0.0,55.32,PASS,44.68,63,Pass,28.71,15.97,55.32,PASS,28.71,60,Pass,28.71,0.0,71.29,PASS,28.71,60,Pass,21.79,6.92,71.29,PASS,21.79,60,Pass,21.79,0.0,78.21,PASS,21.79,60,Pass,11.57,10.22,78.21,PASS,11.57,60,Pass,11.57,0.0,88.43,PASS,11.57,60,Pass
2026-08-10,17,824887,Bo Bichette,666182,NYM,ATL,,0,Bryce Elder,693821,R,R,Truist Park,4.15,0.5,0.5,1+ TB,1.479,1.0,0.0,4.0,2.0,0.979,1.0,68.64,0.0,31.36,MORE,68.64,86,Gold,31.36,30.36,18.7,7.61,11.97,68.64,38.28,19.58,11.97,5.73,2.2,17.43,4.32,0.21,2.29,511,124,19,1,11,0.378,14,"7,0,1,3,1,5,0,1,0,3,0,0,3,2",1.857,45.3,50.0,50.0,50.0,3.69,1.2,7.82,1.35,10000,TB_V2_MORE_LADDER,68.64,0.0,31.36,MORE,68.64,86,Gold,38.28,30.36,31.36,PASS,38.28,64,Pass,38.28,0.0,61.72,PASS,38.28,60,Pass,19.58,18.7,61.72,PASS,19.58,60,Pass,19.58,0.0,80.42,PASS,19.58,60,Pass,11.97,7.61,80.42,PASS,11.97,60,Pass,11.97,0.0,88.03,PASS,11.97,60,Pass,5.73,6.24,88.03,PASS,5.73,60,Pass,5.73,0.0,94.27,PASS,5.73,60,Pass
2026-08-10,18,824969,Junior Caminero,691406,TB,ATH,,0,Jacob Lopez,682052,L,R,Sutter Health Park,4.15,0.5,0.5,1+ TB,1.96,1.0,0.0,5.0,3.0,1.46,1.0,68.42,0.0,31.58,MORE,68.42,88,Gold,31.58,23.07,14.2,6.21,24.94,68.42,45.35,31.15,24.94,12.53,6.31,13.57,4.23,0.51,6.01,511,123,18,1,33,0.546,14,"0,0,0,4,2,8,2,0,4,0,0,5,0,2",1.929,65.7,50.0,50.0,50.0,5.64,1.63,9.48,1.56,10000,TB_V2_MORE_LADDER,68.42,0.0,31.58,MORE,68.42,88,Gold,45.35,23.07,31.58,PASS,45.35,68,Pass,45.35,0.0,54.65,PASS,45.35,64,Pass,31.15,14.2,54.65,PASS,31.15,60,Pass,31.15,0.0,68.85,PASS,31.15,60,Pass,24.94,6.21,68.85,PASS,24.94,60,Pass,24.94,0.0,75.06,PASS,24.94,60,Pass,12.53,12.41,75.06,PASS,12.53,60,Pass,12.53,0.0,87.47,PASS,12.53,60,Pass
2026-08-10,19,823189,Yordan Alvarez,670541,HOU,SF,,0,Blade Tidwell,694918,R,L,Oracle Park,4.15,0.5,0.5,1+ TB,1.795,1.0,0.0,5.0,3.0,1.295,1.0,68.23,0.0,31.77,MORE,68.23,88,Gold,31.77,25.79,15.99,6.03,20.42,68.23,42.44,26.45,20.42,10.6,5.36,14.94,4.63,0.1,4.77,517,137,24,0,35,0.624,14,"0,0,1,1,1,1,7,2,2,0,5,1,0,0",1.5,45.9,50.0,50.0,50.0,3.18,1.18,8.47,0.53,10000,TB_V2_MORE_LADDER,68.23,0.0,31.77,MORE,68.23,88,Gold,42.44,25.79,31.77,PASS,42.44,67,Pass,42.44,0.0,57.56,PASS,42.44,63,Pass,26.45,15.99,57.56,PASS,26.45,60,Pass,26.45,0.0,73.55,PASS,26.45,60,Pass,20.42,6.03,73.55,PASS,20.42,60,Pass,20.42,0.0,79.58,PASS,20.42,60,Pass,10.6,9.82,79.58,PASS,10.6,60,Pass,10.6,0.0,89.4,PASS,10.6,60,Pass
2026-08-10,20,823998,Ezequiel Duran,677649,TEX,LAA,,0,Reid Detmers,672282,L,R,Angel Stadium,4.15,0.5,0.5,1+ TB,1.696,1.0,0.0,4.0,3.0,1.196,1.0,67.76,0.0,32.24,MORE,67.76,87,Gold,32.24,25.48,17.26,7.57,17.45,67.76,42.28,25.02,17.45,8.91,4.19,14.95,5.14,0.52,3.55,414,102,22,3,13,0.451,14,"0,1,0,0,5,8,1,0,1,0,0,1,5,4",1.857,41.6,50.0,50.0,50.0,4.12,1.1,7.19,1.19,10000,TB_V2_MORE_LADDER,67.76,0.0,32.24,MORE,67.76,87,Gold,42.28,25.48,32.24,PASS,42.28,66,Pass,42.28,0.0,57.72,PASS,42.28,62,Pass,25.02,17.26,57.72,PASS,25.02,60,Pass,25.02,0.0,74.98,PASS,25.02,60,Pass,17.45,7.57,74.98,PASS,17.45,60,Pass,17.45,0.0,82.55,PASS,17.45,60,Pass,8.91,8.54,82.55,PASS,8.91,60,Pass,8.91,0.0,91.09,PASS,8.91,60,Pass
2026-08-10,21,823998,Brandon Nimmo,607043,TEX,LAA,,0,Reid Detmers,672282,L,L,Angel Stadium,4.15,0.5,0.5,1+ TB,1.683,1.0,0.0,4.0,2.0,1.183,1.0,67.72,0.0,32.28,MORE,67.72,87,Gold,32.28,25.19,17.69,7.41,17.43,67.72,42.53,24.84,17.43,8.48,4.03,14.7,5.46,0.57,3.21,473,117,27,4,13,0.447,14,"4,1,1,5,4,0,5,2,0,0,2,0,4,1",2.071,41.6,50.0,50.0,50.0,4.12,1.1,7.19,1.19,10000,TB_V2_MORE_LADDER,67.72,0.0,32.28,MORE,67.72,87,Gold,42.53,25.19,32.28,PASS,42.53,66,Pass,42.53,0.0,57.47,PASS,42.53,62,Pass,24.84,17.69,57.47,PASS,24.84,60,Pass,24.84,0.0,75.16,PASS,24.84,60,Pass,17.43,7.41,75.16,PASS,17.43,60,Pass,17.43,0.0,82.57,PASS,17.43,60,Pass,8.48,8.95,82.57,PASS,8.48,60,Pass,8.48,0.0,91.52,PASS,8.48,60,Pass
2026-08-10,22,822780,Willson Contreras,575929,BOS,TOR,,0,Jameson Taillon,592791,R,R,Rogers Centre,4.15,0.5,0.5,1+ TB,1.77,1.0,0.0,5.0,3.0,1.27,1.0,67.44,0.0,32.56,MORE,67.44,87,Gold,32.56,25.48,15.3,6.12,20.54,67.44,41.96,26.66,20.54,10.51,4.97,14.41,4.25,0.37,4.67,439,105,18,2,23,0.533,14,"0,1,1,2,0,0,5,1,0,0,0,0,1,2",0.929,59.6,50.0,50.0,50.0,5.96,1.39,9.23,2.93,10000,TB_V2_MORE_LADDER,67.44,0.0,32.56,MORE,67.44,87,Gold,41.96,25.48,32.56,PASS,41.96,67,Pass,41.96,0.0,58.04,PASS,41.96,62,Pass,26.66,15.3,58.04,PASS,26.66,60,Pass,26.66,0.0,73.34,PASS,26.66,60,Pass,20.54,6.12,73.34,PASS,20.54,60,Pass,20.54,0.0,79.46,PASS,20.54,60,Pass,10.51,10.03,79.46,PASS,10.51,60,Pass,10.51,0.0,89.49,PASS,10.51,60,Pass
2026-08-10,23,823265,Jackson Merrill,701538,SD,MIL,,0,Logan Henderson,701656,R,L,Petco Park,4.15,0.5,0.5,1+ TB,1.694,1.0,0.0,4.0,2.0,1.194,1.0,67.31,0.0,32.69,MORE,67.31,87,Gold,32.69,27.5,14.92,5.9,18.99,67.31,39.81,24.89,18.99,9.91,4.54,15.78,3.5,0.6,4.11,487,110,18,2,18,0.412,14,"5,4,3,2,0,3,1,5,2,0,1,1,3,5",2.5,30.6,50.0,50.0,50.0,2.7,0.9,6.3,1.26,10000,TB_V2_MORE_LADDER,67.31,0.0,32.69,MORE,67.31,87,Gold,39.81,27.5,32.69,PASS,39.81,66,Pass,39.81,0.0,60.19,PASS,39.81,62,Pass,24.89,14.92,60.19,PASS,24.89,60,Pass,24.89,0.0,75.11,PASS,24.89,60,Pass,18.99,5.9,75.11,PASS,18.99,60,Pass,18.99,0.0,81.01,PASS,18.99,60,Pass,9.91,9.08,81.01,PASS,9.91,60,Pass,9.91,0.0,90.09,PASS,9.91,60,Pass
2026-08-10,24,824969,Jacob Wilson,805779,ATH,TB,,0,Freddy Peralta,642547,R,R,Sutter Health Park,4.15,0.5,0.5,1+ TB,1.517,1.0,0.0,4.0,2.0,1.017,1.0,67.31,0.0,32.69,MORE,67.31,85,Gold,32.69,27.56,18.77,8.35,12.63,67.31,39.75,20.98,12.63,6.13,2.95,15.77,5.55,0.29,2.14,324,83,15,1,7,0.393,14,"1,4,0,0,2,1,1,3,1,2,0,0,0,0",1.071,63.8,50.0,50.0,50.0,5.37,1.52,9.89,1.46,10000,TB_V2_MORE_LADDER,67.31,0.0,32.69,MORE,67.31,85,Gold,39.75,27.56,32.69,PASS,39.75,65,Pass,39.75,0.0,60.25,PASS,39.75,60,Pass,20.98,18.77,60.25,PASS,20.98,60,Pass,20.98,0.0,79.02,PASS,20.98,60,Pass,12.63,8.35,79.02,PASS,12.63,60,Pass,12.63,0.0,87.37,PASS,12.63,60,Pass,6.13,6.5,87.37,PASS,6.13,60,Pass,6.13,0.0,93.87,PASS,6.13,60,Pass
2026-08-10,25,823265,Jake Bauers,641343,MIL,SD,,0,Casey Mize,663554,R,L,Petco Park,4.15,0.5,0.5,1+ TB,1.727,1.0,0.0,4.0,3.0,1.227,1.0,67.22,0.0,32.78,MORE,67.22,87,Gold,32.78,26.4,14.78,6.35,19.69,67.22,40.82,26.04,19.69,9.75,4.36,15.21,3.56,0.67,4.4,417,96,16,2,21,0.506,14,"5,1,0,1,1,4,5,4,1,3,2,1,0,1",2.071,41.2,50.0,50.0,50.0,3.4,1.09,7.6,0.6,10000,TB_V2_MORE_LADDER,67.22,0.0,32.78,MORE,67.22,87,Gold,40.82,26.4,32.78,PASS,40.82,66,Pass,40.82,0.0,59.18,PASS,40.82,62,Pass,26.04,14.78,59.18,PASS,26.04,60,Pass,26.04,0.0,73.96,PASS,26.04,60,Pass,19.69,6.35,73.96,PASS,19.69,60,Pass,19.69,0.0,80.31,PASS,19.69,60,Pass,9.75,9.94,80.31,PASS,9.75,60,Pass,9.75,0.0,90.25,PASS,9.75,60,Pass
