player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_rushing_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_rush_attempts,projected_ypc,carry_share,red_zone_rush_share,goal_line_share,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0035659,Terry McLaurin,WAS,DET,WR,WR,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,11.988,11.988,11.984,8.149,15.838,3.007,2,1.0,1.0,1.0,1.0,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.41,8.5,4.25,0.0,0.0,100.0,99.02,74.54,15.83,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036259,Jauan Jennings,MIN,BAL,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,11.969,11.969,11.967,8.132,15.801,2.991,1,-1.0,-1.0,-1.0,-1.0,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.41,8.5,4.17,0.0,0.0,100.0,99.02,74.5,15.62,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033589,David Moore,CAR,JAX,WR,WR,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,11.925,11.925,11.315,0.0,24.103,8.891,2,6.0,6.0,6.0,12.0,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.33,8.5,3.17,0.47,1.15,100.0,73.47,55.11,35.51,19.16,8.52,2.95,0.83,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035704,Drew Lock,SEA,TEN,QB,QB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,11.852,11.852,2.754,0.0,36.203,16.197,12,-0.4,12.6,11.833,-1.667,2.6,0.48,0.904,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.205,2.359,9.12,1.17,1.85,100.0,46.59,38.99,31.81,25.41,19.84,14.86,10.87,7.72,5.28,3.57,2.28,1.45,0.88,0.5,0.27,0.14,0.09,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033537,Deshaun Watson,CLE,BUF,QB,QB,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,11.792,11.792,9.471,0.0,28.328,11.541,12,17.8,22.3,24.167,21.143,4.2,0.48,0.915,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.156,4.397,18.57,8.88,11.25,100.0,62.0,48.58,35.4,23.76,14.62,8.14,4.11,1.92,0.8,0.31,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040208,Tahj Brooks,CIN,CHI,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,11.668,11.668,11.572,3.198,19.948,6.306,6,5.6,7.5,7.5,7.5,2.2,0.68,0.912,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.686,6.855,10.28,0.0,0.0,100.0,84.28,59.43,29.91,9.86,1.95,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036309,Darnell Mooney,NYG,MIA,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,11.636,11.636,11.627,7.79,15.484,3.001,2,2.5,2.5,2.5,2.5,1.0,0.5,0.861,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.37,8.5,3.32,1.33,0.0,100.0,98.65,70.78,13.13,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033955,Jeremy McNichols,WAS,DET,RB,RB,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,11.475,11.475,5.07,0.0,33.066,14.462,29,8.0,10.4,14.733,14.733,3.6,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.663,3.091,10.48,7.7,6.86,100.0,50.14,41.03,32.28,24.71,18.09,12.73,8.55,5.53,3.36,1.97,1.12,0.61,0.32,0.15,0.07,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038108,Bailey Zappe,NYJ,PIT,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,away,11.462,11.462,9.067,0.0,27.833,11.417,7,11.2,12.143,12.143,2.0,2.4,0.48,1.01,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.243,7.243,11.49,0.72,0.0,100.0,60.77,47.46,34.27,22.82,13.88,7.71,3.85,1.75,0.74,0.27,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039062,Jonathan Mingo,DAL,ARI,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,11.457,11.457,11.463,7.62,15.3,3.003,2,2.5,2.5,2.5,2.5,1.0,0.5,1.067,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.348,8.5,4.11,0.0,0.0,100.0,98.42,68.66,11.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035021,Ashton Dulin,IND,ATL,WR,WR,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,11.451,11.451,11.304,2.864,19.827,6.37,7,13.6,12.714,12.714,14.667,1.2,0.5,0.911,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.335,8.5,4.77,1.61,0.0,100.0,83.23,57.87,28.86,9.55,2.0,0.26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037261,Khalil Shakir,BUF,CLE,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,away,11.319,11.319,11.318,5.597,17.065,4.446,4,4.75,4.75,4.75,5.0,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.33,8.5,3.23,0.14,0.0,100.0,92.16,61.55,20.41,2.62,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037239,Chris Olave,NO,LAR,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,11.223,11.223,10.831,0.173,21.601,7.661,2,2.0,2.0,2.0,-3.0,1.0,0.5,0.96,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.271,8.5,4.62,0.0,0.0,100.0,75.89,53.95,30.8,13.72,4.47,1.08,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036569,Gary Brightwell,CIN,CHI,RB,RB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,11.174,11.174,11.179,7.334,15.021,3.005,3,6.333,6.333,6.333,6.333,3.0,0.5,0.912,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.5,7.45,17.91,0.0,0.0,100.0,97.94,65.27,10.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032434,Brandon Allen,NYG,MIA,QB,QB,ACT,10.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,11.152,11.152,11.124,4.735,17.559,4.944,2,2.0,2.0,2.0,2.0,1.5,0.48,0.861,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.311,8.5,7.57,0.0,0.0,100.0,89.03,58.84,21.9,3.81,0.28,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038391,Sean Clifford,CIN,CHI,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,11.087,11.087,11.085,7.262,14.932,2.995,2,-1.0,-1.0,-1.0,-1.0,1.5,0.48,0.912,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.303,8.5,4.13,0.0,0.0,100.0,97.97,64.1,9.6,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039923,J.J. McCarthy,MIN,BAL,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,11.018,11.018,8.617,0.0,27.017,11.091,9,14.2,20.111,20.111,20.111,3.2,0.48,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.798,4.757,14.23,10.34,6.67,100.0,59.71,46.2,32.79,21.35,12.61,6.8,3.31,1.44,0.57,0.22,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038619,Andrei Iosivas,CIN,CHI,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,10.996,10.996,10.988,7.17,14.825,3.0,3,4.667,4.667,4.667,4.667,1.0,0.5,0.912,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.292,8.5,5.89,0.0,0.0,100.0,97.71,62.91,9.05,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036187,Reggie Gilliam,NE,PHI,RB,FB,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,10.883,10.883,10.872,7.055,14.721,2.994,3,3.667,3.667,3.667,4.0,1.667,0.5,0.878,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.278,8.5,4.52,0.77,2.18,100.0,97.52,61.42,8.53,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036554,Nico Collins,HOU,LV,WR,WR,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,10.829,10.829,10.843,6.983,14.662,2.996,3,7.333,7.333,7.333,7.5,1.0,0.5,0.925,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.274,8.5,3.52,1.17,0.0,100.0,97.39,60.99,8.18,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039893,Brian Thomas Jr.,JAX,CAR,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,10.788,10.788,10.68,2.716,18.65,5.975,8,10.0,8.625,8.625,7.0,1.0,0.68,1.04,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.255,8.5,3.77,0.55,0.0,100.0,81.99,54.41,24.29,6.64,1.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038979,Cedric Tillman,CLE,BUF,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,10.731,10.731,9.638,0.0,23.449,9.129,2,1.5,1.5,1.5,-5.0,1.0,0.5,0.915,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.128,8.5,3.72,0.0,0.0,100.0,66.5,48.69,31.06,17.01,7.7,2.99,0.92,0.26,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034959,Andrew Beck,NYJ,PIT,RB,FB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,away,10.724,10.724,10.725,6.886,14.57,2.993,4,2.0,2.0,2.0,5.0,1.5,0.5,1.01,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.262,8.5,5.37,2.23,3.33,100.0,97.27,59.38,7.73,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037013,Zach Wilson,NO,LAR,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,10.677,10.677,5.836,0.0,29.595,12.731,13,16.4,16.9,16.308,0.5,2.8,0.48,0.96,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.39,4.232,13.65,2.38,6.67,100.0,51.84,41.17,31.22,22.33,15.09,9.58,5.78,3.22,1.69,0.81,0.38,0.15,0.08,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039244,Chris Collier,LV,HOU,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,10.674,10.674,10.663,6.836,14.542,3.0,2,6.0,6.0,6.0,6.0,2.5,0.68,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.7,6.281,12.28,0.0,0.0,100.0,97.13,58.79,7.54,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038550,Hendon Hooker,TEN,SEA,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,10.665,10.665,10.663,6.397,14.948,3.338,2,1.0,1.0,1.0,1.0,2.5,0.48,0.919,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.255,8.5,6.04,0.0,0.0,100.0,95.55,57.75,9.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036407,Jerry Jeudy,CLE,BUF,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,10.644,10.644,10.645,6.795,14.491,3.0,1,5.0,5.0,5.0,5.0,1.0,0.5,0.915,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.251,8.5,4.17,0.0,0.0,100.0,96.94,58.5,7.27,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040782,Isaiah Bond,CLE,BUF,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,10.592,10.592,10.567,3.974,17.098,5.024,5,5.8,5.8,5.8,5.8,1.0,0.68,0.915,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.24,8.5,3.83,0.0,0.0,100.0,86.03,54.41,19.24,3.23,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039052,Trey Palmer,NO,LAR,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,10.589,10.589,10.467,2.723,18.277,5.849,3,7.333,7.333,7.333,7.333,1.0,0.5,0.96,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.232,8.5,3.82,0.0,0.0,100.0,81.66,53.15,22.78,5.82,0.84,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039746,Will Shipley,PHI,NE,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,10.541,10.541,7.025,0.0,27.611,11.681,11,4.6,11.6,11.909,8.167,2.2,0.68,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.196,3.25,11.07,1.0,0.57,100.0,54.95,42.59,31.05,21.11,13.18,7.66,4.04,2.02,0.92,0.4,0.15,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038090,Skyy Moore,GB,DEN,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,10.513,10.513,9.799,0.0,21.794,8.204,4,8.5,8.5,8.5,5.5,1.25,0.5,0.896,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.158,8.5,4.01,0.0,0.0,100.0,69.54,49.13,28.94,13.76,5.28,1.55,0.37,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037745,Velus Jones Jr.,SEA,TEN,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,10.417,10.417,8.157,0.0,25.456,10.424,9,9.8,10.444,10.444,32.0,1.8,0.5,0.904,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.19,6.885,8.93,0.0,0.0,100.0,59.23,44.62,30.53,19.07,10.6,5.24,2.28,0.9,0.31,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039146,Jayden Reed,GB,DEN,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,10.185,10.185,5.263,0.0,28.428,12.33,20,12.6,8.1,12.733,14.0,2.0,0.5,0.896,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.786,6.829,5.2,1.43,0.62,100.0,50.57,39.78,29.77,21.05,13.91,8.57,5.04,2.78,1.38,0.66,0.29,0.12,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036849,Tutu Atwell,MIA,NYG,WR,WR,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,home,10.182,10.182,9.072,0.0,22.499,8.8,6,6.6,6.333,6.333,3.5,1.2,0.5,1.083,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.064,8.5,5.1,1.72,2.3,100.0,64.89,46.57,28.66,14.76,6.39,2.34,0.68,0.16,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,Amon-Ra St. Brown,DET,WAS,WR,WR,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,10.151,10.151,9.994,1.984,18.028,5.964,7,5.2,5.571,5.571,4.5,1.2,0.5,1.027,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.182,8.5,4.03,0.95,0.0,100.0,78.82,49.97,21.25,5.49,0.85,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033921,Chris Godwin Jr.,TB,KC,WR,WR,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,10.11,10.11,9.259,0.0,21.431,8.163,5,8.0,8.0,8.0,2.0,1.0,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.092,8.5,3.91,0.6,0.0,100.0,67.68,46.86,27.27,12.94,4.91,1.44,0.34,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038606,Parker Washington,JAX,CAR,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,9.995,9.995,9.5,0.0,19.9,7.294,4,0.0,0.0,0.0,0.0,1.75,0.5,1.04,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.118,8.5,7.69,0.82,2.86,100.0,71.02,47.64,24.98,9.81,2.78,0.6,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038400,Tanner McKee,PHI,NE,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,9.877,9.877,9.818,3.255,16.386,5.008,6,1.8,1.167,1.167,2.0,2.2,0.48,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.155,8.5,7.61,0.0,0.0,100.0,82.67,48.62,15.77,2.39,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
