Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
48,2026-07-28,822949,2026-07-28T22:40:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Home,668723,Ryan Vilade,Tampa Bay Rays,Texas Rangers,RF,R,No,,57,174,154,40,7,1,8,18,33,15,1,36,0.26,0.324,0.474,0.798,5,18,16,4,1,0.25,0.0556,10,35,31,6,3,0.194,0.0857,7,7,0.0,14.3,66.7,0.0,33.3,14.3,28.6,100.0,42.9,0.0,0.0,0.0,,78.3,37.6,0.502,76.6,40.7,Below Average,2.5,Pull Power,D,Popup-heavy plane,40.7,Below Average,0.974,Small Statcast sample,0.15,-7.85,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 78.3 mph average exit velocity; 28.6% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.046,0.0403,3.99,4,1,19.2,0.21,20.8,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.236,1.0,1.0,1.0,0.974,0.974,0.98,15.13,17.66,57.2,38.5,D+,Probable SP unavailable; Lineup unconfirmed
49,2026-07-28,823193,2026-07-29T01:45:00Z,Scheduled,Oracle Park,Milwaukee Brewers @ San Francisco Giants,Home,669477,Casey Schmitt,San Francisco Giants,Milwaukee Brewers,LF,R,No,,98,409,387,105,17,1,21,47,55,11,7,81,0.271,0.301,0.483,0.784,10,39,37,7,2,0.189,0.0513,23,96,90,19,5,0.211,0.0521,29,29,10.3,31.0,69.2,0.0,30.8,17.2,24.1,71.4,27.6,10.3,6.9,10.3,66.7,83.5,27.0,0.682,71.7,42.3,Below Average,2.5,Pull Power,A-,Elevated power plane,42.3,Below Average,0.978,Good,2.63,-18.37,Strong negative regression,Below Average Pull Power profile. 10.3% barrel rate; 83.5 mph average exit velocity; 24.1% air-ball rate; 71.4% pull-air rate; 10.3% HR-launch rate.,0.0513,0.047,3.99,9,3,18.4,0.49,48.8,Recently homered,701656.0,Logan Henderson,R,RHB vs RHP,8,8,38.1,3.05,0.94,5,1.17,11.03,1.64,1.04,1.006,0.985,1.0,0.978,0.978,1.0,17.46,17.6,84.7,42.0,C-,Lineup unconfirmed
50,2026-07-28,823923,2026-07-29T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,660271,Shohei Ohtani,Los Angeles Dodgers,Seattle Mariners,TWP,L,No,,101,447,373,105,19,2,22,66,61,62,5,103,0.282,0.387,0.52,0.907,9,41,38,7,0,0.184,0.0,21,93,85,20,5,0.235,0.0538,27,27,3.7,40.7,52.9,23.5,23.5,22.2,33.3,33.3,37.0,7.4,3.7,7.4,0.0,88.0,11.0,0.547,71.8,30.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,30.8,Weak,0.946,Good,1.12,-20.88,Strong negative regression,Weak Contact-First Profile profile. 3.7% barrel rate; 88.0 mph average exit velocity; 33.3% air-ball rate; 33.3% pull-air rate; 7.4% HR-launch rate.,0.0492,0.0456,4.25,38,9,17.0,2.24,224.1,Very long drought,622491.0,Luis Castillo,R,LHB vs RHP,19,16,94.2,4.85,1.33,14,1.33,7.99,2.85,0.889,1.037,1.025,1.03,0.946,0.975,1.06,17.98,17.59,84.4,50.6,C,Lineup unconfirmed
51,2026-07-28,823598,2026-07-28T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Away,645277,Ozzie Albies,Atlanta Braves,New York Mets,2B,S,No,,106,462,416,109,21,0,18,68,60,30,5,68,0.262,0.312,0.442,0.754,11,52,49,11,4,0.224,0.0769,24,111,102,23,6,0.225,0.0541,37,37,8.1,18.9,57.9,10.5,31.6,29.7,40.5,53.3,27.0,8.1,2.7,8.1,66.7,82.4,25.2,0.383,65.6,32.2,Weak,2.5,Pull Power,A-,Elevated power plane,32.2,Weak,0.95,Good,2.55,-15.45,Strong negative regression,Weak Pull Power profile. 8.1% barrel rate; 82.4 mph average exit velocity; 40.5% air-ball rate; 53.3% pull-air rate; 8.1% HR-launch rate.,0.039,0.0375,4.05,0,0,23.1,0.0,0.0,Very recent HR,681035.0,Christian Scott,R,Switch vs RHP,14,14,63.1,3.13,1.26,7,0.99,11.08,4.12,1.31,0.984,1.035,1.0,0.95,0.95,0.98,14.35,17.59,85.0,41.6,D+,Lineup unconfirmed
52,2026-07-28,824489,2026-07-28T23:10:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Home,701398,Sal Stewart,Cincinnati Reds,Cleveland Guardians,1B,R,No,,104,450,396,100,23,0,21,55,76,46,2,95,0.253,0.329,0.47,0.799,9,36,33,7,2,0.212,0.0556,22,93,85,21,6,0.247,0.0645,28,28,3.6,14.3,35.3,35.3,29.4,14.3,32.1,33.3,46.4,3.6,0.0,3.6,100.0,84.8,19.3,0.517,67.8,18.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,18.8,Weak,0.913,Good,0.96,-20.04,Strong negative regression,Weak Contact-First Profile profile. 3.6% barrel rate; 84.8 mph average exit velocity; 32.1% air-ball rate; 33.3% pull-air rate; 3.6% HR-launch rate.,0.0467,0.0436,3.99,10,3,18.9,0.53,53.0,Recently homered,668909.0,Gavin Williams,R,RHB vs RHP,21,21,126.1,3.78,1.1,20,1.42,11.11,2.64,1.147,1.051,0.985,1.0,0.913,0.913,1.0,16.29,17.56,84.4,42.1,C-,Lineup unconfirmed
53,2026-07-28,823275,2026-07-29T01:40:00Z,Scheduled,Petco Park,Colorado Rockies @ San Diego Padres,Away,666160,Mickey Moniak,Colorado Rockies,San Diego Padres,LF,L,No,,69,255,235,65,11,3,16,35,43,14,3,63,0.277,0.322,0.553,0.875,7,28,26,7,1,0.269,0.0357,20,77,71,21,4,0.296,0.0519,24,24,0.0,20.8,63.6,27.3,9.1,12.5,20.8,60.0,16.7,0.0,0.0,0.0,,81.3,14.3,0.314,72.1,19.0,Weak,2.0,Pull Power,A,Excellent HR swing plane,19.0,Weak,0.913,Good,0.32,-15.68,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 81.3 mph average exit velocity; 20.8% air-ball rate; 60.0% pull-air rate; 0.0% HR-launch rate.,0.0627,0.0529,4.15,10,3,14.7,0.68,68.1,Recently homered,650633.0,Michael King,R,LHB vs RHP,21,21,119.1,3.24,1.17,11,0.83,7.77,3.7,0.925,0.957,1.025,1.03,0.913,0.941,1.0,20.2,17.45,76.4,42.0,C-,Lineup unconfirmed
54,2026-07-28,823598,2026-07-28T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Away,671739,Michael Harris II,Atlanta Braves,New York Mets,CF,L,No,,100,402,382,114,21,0,19,53,61,15,2,79,0.298,0.326,0.503,0.829,11,49,48,15,3,0.312,0.0612,24,110,106,32,5,0.302,0.0455,48,48,4.2,27.1,62.5,25.0,12.5,10.4,20.8,70.0,29.2,4.2,2.1,4.2,100.0,81.8,16.4,0.558,72.0,25.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,25.9,Weak,0.933,Good,2.13,-16.87,Strong negative regression,Weak Pull Power profile. 4.2% barrel rate; 81.8 mph average exit velocity; 20.8% air-ball rate; 70.0% pull-air rate; 4.2% HR-launch rate.,0.0473,0.0438,4.15,17,4,20.1,0.85,84.6,Near normal interval,681035.0,Christian Scott,R,LHB vs RHP,14,14,63.1,3.13,1.26,7,0.99,11.08,4.12,1.095,0.984,1.025,1.0,0.933,0.933,1.0,16.95,17.42,85.0,42.9,C-,Lineup unconfirmed
55,2026-07-28,824569,2026-07-28T23:40:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,New York Yankees,SS,L,No,,99,416,371,83,17,0,24,49,61,35,9,131,0.224,0.305,0.464,0.769,8,35,30,8,1,0.267,0.0286,20,88,82,19,4,0.232,0.0455,14,14,7.1,7.1,40.0,10.0,40.0,21.4,28.6,25.0,14.3,7.1,0.0,7.1,0.0,81.8,34.1,0.111,76.5,25.4,Weak,2.0,Contact-First Profile,D,Popup-heavy plane,25.4,Weak,0.931,Small Statcast sample,0.77,-23.23,Strong negative regression,Weak Contact-First Profile profile. 7.1% barrel rate; 81.8 mph average exit velocity; 28.6% air-ball rate; 25.0% pull-air rate; 7.1% HR-launch rate.,0.0577,0.0519,3.99,19,5,15.5,1.23,122.9,Near normal interval,543037.0,Gerrit Cole,R,LHB vs RHP,11,11,62.0,3.92,1.1,11,1.6,9.58,1.74,0.879,1.071,1.025,1.0,0.931,0.931,1.0,19.17,17.35,84.0,43.5,C-,Lineup unconfirmed
56,2026-07-28,824490,2026-07-28T17:40:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Away,656555,Rhys Hoskins,Cleveland Guardians,Cincinnati Reds,1B,R,No,,83,286,236,41,13,0,11,30,33,43,3,92,0.174,0.304,0.369,0.673,7,23,22,3,2,0.136,0.087,16,50,44,6,4,0.136,0.08,16,16,6.2,25.0,57.1,0.0,42.9,12.5,18.8,66.7,18.8,6.2,6.2,6.2,100.0,84.3,33.8,0.725,72.6,34.6,Weak,2.5,Pull Power,C+,High fly-ball plane,34.6,Weak,0.957,Small Statcast sample,0.98,-10.02,Strong negative regression,Weak Pull Power profile. 6.2% barrel rate; 84.3 mph average exit velocity; 18.8% air-ball rate; 66.7% pull-air rate; 6.2% HR-launch rate.,0.0385,0.0366,4.05,11,4,21.5,0.51,51.3,Recently homered,695505.0,Chase Burns,R,RHB vs RHP,19,19,107.2,2.42,1.11,12,1.0,10.37,3.26,1.35,0.984,0.985,1.0,0.957,0.957,1.0,14.0,17.28,76.4,38.7,D+,Lineup unconfirmed
57,2026-07-28,824243,2026-07-28T22:40:00Z,Scheduled,Comerica Park,Baltimore Orioles @ Detroit Tigers,Home,682985,Riley Greene,Detroit Tigers,Baltimore Orioles,LF,L,No,,106,445,384,108,23,1,15,56,52,54,2,119,0.281,0.369,0.464,0.833,11,45,40,9,2,0.225,0.0444,22,92,79,21,6,0.266,0.0652,43,43,14.0,32.6,38.9,11.1,50.0,16.3,25.6,18.2,39.5,14.0,0.0,14.0,0.0,83.8,16.3,0.929,72.9,36.0,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.0,Below Average,0.961,Good,4.51,-10.49,Strong negative regression,Below Average Contact-First Profile profile. 14.0% barrel rate; 83.8 mph average exit velocity; 25.6% air-ball rate; 18.2% pull-air rate; 14.0% HR-launch rate.,0.0337,0.0333,4.09,26,7,25.6,1.02,101.6,Near normal interval,665152.0,Dean Kremer,R,LHB vs RHP,6,6,32.0,5.06,1.19,10,2.81,9.56,2.25,1.226,1.125,1.025,1.0,0.961,0.961,1.0,12.95,17.27,84.4,43.4,C-,Lineup unconfirmed
58,2026-07-28,824490,2026-07-28T17:40:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Home,701398,Sal Stewart,Cincinnati Reds,Cleveland Guardians,1B,R,No,,104,450,396,100,23,0,21,55,76,46,2,95,0.253,0.329,0.47,0.799,9,36,33,7,2,0.212,0.0556,22,93,85,21,6,0.247,0.0645,28,28,3.6,14.3,35.3,35.3,29.4,14.3,32.1,33.3,46.4,3.6,0.0,3.6,100.0,84.8,19.3,0.517,67.8,18.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,18.8,Weak,0.913,Good,0.96,-20.04,Strong negative regression,Weak Contact-First Profile profile. 3.6% barrel rate; 84.8 mph average exit velocity; 32.1% air-ball rate; 33.3% pull-air rate; 3.6% HR-launch rate.,0.0467,0.0436,3.99,10,3,18.9,0.53,53.0,Recently homered,677944.0,Slade Cecconi,R,RHB vs RHP,20,20,103.2,4.6,1.45,15,1.3,7.12,2.95,1.147,1.032,0.985,1.0,0.913,0.913,1.0,16.29,17.26,84.4,41.7,D+,Lineup unconfirmed
59,2026-07-28,824003,2026-07-29T01:38:00Z,Scheduled,Angel Stadium,Houston Astros @ Los Angeles Angels,Home,666176,Jo Adell,Los Angeles Angels,Houston Astros,RF,R,No,,106,438,407,99,16,1,16,46,60,15,14,99,0.243,0.292,0.405,0.697,10,39,35,8,3,0.229,0.0769,22,84,77,17,5,0.221,0.0595,26,26,11.5,30.8,46.2,23.1,30.8,19.2,34.6,44.4,38.5,19.2,11.5,19.2,66.7,82.2,14.9,1.035,77.2,55.0,Average,3.0,Pull Power,A,Excellent HR swing plane,55.0,Average,1.014,Good,2.57,-13.43,Strong negative regression,Average Pull Power profile. 11.5% barrel rate; 82.2 mph average exit velocity; 34.6% air-ball rate; 44.4% pull-air rate; 19.2% HR-launch rate.,0.0365,0.0356,3.99,3,1,25.4,0.12,11.8,Very recent HR,663567.0,Peter Lambert,R,RHB vs RHP,17,17,98.0,3.03,1.12,11,1.01,8.63,3.49,1.35,0.986,0.985,1.0,1.014,1.014,0.98,13.45,17.24,83.7,40.0,D+,Lineup unconfirmed
60,2026-07-28,824569,2026-07-28T23:40:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,642708,Amed Rosario,New York Yankees,Chicago White Sox,3B,R,No,,62,176,162,38,5,1,9,22,27,11,0,45,0.235,0.278,0.444,0.722,6,11,11,2,0,0.182,0.0,16,33,31,5,2,0.161,0.0606,11,11,0.0,27.3,50.0,50.0,0.0,0.0,18.2,0.0,45.5,0.0,0.0,0.0,,81.9,20.3,0.568,73.9,29.3,Weak,2.0,Contact-First Profile,A-,Elevated power plane,29.3,Weak,0.942,Small Statcast sample,0.0,-9.0,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 81.9 mph average exit velocity; 18.2% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0511,0.0434,3.99,22,13,18.0,1.22,122.2,Near normal interval,641743.0,Anthony Kay,L,RHB vs LHP,21,19,98.1,4.21,1.37,14,1.28,7.32,3.66,1.071,1.029,1.025,1.0,0.942,0.942,1.0,16.22,17.19,67.2,40.2,D+,Lineup unconfirmed
61,2026-07-28,824976,2026-07-29T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Home,691016,Tyler Soderstrom,Athletics,Boston Red Sox,LF,L,No,,94,389,337,85,22,2,17,50,50,48,3,69,0.252,0.35,0.481,0.831,10,42,38,13,3,0.342,0.0714,14,54,48,15,4,0.312,0.0741,40,40,0.0,15.0,56.2,18.8,25.0,10.0,17.5,57.1,15.0,5.0,0.0,5.0,,79.2,24.7,0.31,71.5,20.2,Weak,2.0,Pull Power,A-,Elevated power plane,20.2,Weak,0.917,Good,0.71,-16.29,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 79.2 mph average exit velocity; 17.5% air-ball rate; 57.1% pull-air rate; 5.0% HR-launch rate.,0.0437,0.0409,4.09,0,0,19.8,0.0,0.0,Very recent HR,687562.0,Jake Bennett,L,LHB vs LHP,10,10,59.1,2.58,0.94,4,0.61,6.37,1.37,1.309,0.934,0.985,1.0,0.917,0.917,0.98,15.72,16.91,81.3,41.2,D+,Lineup unconfirmed
62,2026-07-28,824243,2026-07-28T22:40:00Z,Scheduled,Comerica Park,Baltimore Orioles @ Detroit Tigers,Home,701678,Hao-Yu Lee,Detroit Tigers,Baltimore Orioles,2B,R,No,,65,193,182,50,10,1,6,17,25,9,0,47,0.275,0.307,0.44,0.747,10,36,33,12,2,0.364,0.0556,19,63,59,19,3,0.322,0.0476,23,23,13.0,43.5,47.1,23.5,29.4,21.7,43.5,60.0,34.8,17.4,13.0,17.4,66.7,87.3,13.3,0.748,71.9,66.8,Above Average,3.5,Pull Power,A,Excellent HR swing plane,66.8,Above Average,1.047,Good,2.77,-3.23,Negative regression,Above Average Pull Power profile. 13.0% barrel rate; 87.3 mph average exit velocity; 43.5% air-ball rate; 60.0% pull-air rate; 17.4% HR-launch rate.,0.0311,0.0314,3.99,6,2,30.3,0.2,19.8,Very recent HR,665152.0,Dean Kremer,R,RHB vs RHP,6,6,32.0,5.06,1.19,10,2.81,9.56,2.25,1.261,1.125,0.985,1.0,1.047,1.047,0.98,11.97,16.82,70.8,38.3,D+,Lineup unconfirmed
63,2026-07-28,823923,2026-07-29T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,642215,Weston Wilson,Seattle Mariners,Los Angeles Dodgers,3B,R,No,,38,79,71,16,2,0,3,10,10,7,1,23,0.225,0.304,0.38,0.684,7,15,14,4,1,0.286,0.0667,14,26,25,6,2,0.24,0.0769,13,13,7.7,15.4,66.7,16.7,16.7,23.1,30.8,75.0,23.1,7.7,7.7,7.7,100.0,77.6,18.6,0.515,71.9,40.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.9,Below Average,0.975,Small Statcast sample,0.9,-2.1,Negative regression,Below Average Pull Power profile. 7.7% barrel rate; 77.6 mph average exit velocity; 30.8% air-ball rate; 75.0% pull-air rate; 7.7% HR-launch rate.,0.038,0.0344,4.05,6,4,23.7,0.25,25.4,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.35,1.0,1.0,1.0,0.975,0.975,0.98,13.21,16.77,49.7,34.3,D,Small season sample; Probable SP unavailable; Lineup unconfirmed
64,2026-07-28,823193,2026-07-29T01:45:00Z,Scheduled,Oracle Park,Milwaukee Brewers @ San Francisco Giants,Home,642715,Willy Adames,San Francisco Giants,Milwaukee Brewers,SS,R,No,,101,423,393,89,24,1,18,53,45,28,1,122,0.226,0.279,0.43,0.709,10,39,36,7,3,0.194,0.0769,20,81,72,15,4,0.208,0.0494,22,22,0.0,13.6,50.0,30.0,10.0,18.2,22.7,60.0,18.2,4.5,4.5,4.5,,79.4,11.2,0.359,70.2,21.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,21.9,Weak,0.921,Good,0.4,-17.6,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 79.4 mph average exit velocity; 22.7% air-ball rate; 60.0% pull-air rate; 4.5% HR-launch rate.,0.0426,0.0402,3.93,20,6,21.8,0.92,91.6,Near normal interval,701656.0,Logan Henderson,R,RHB vs RHP,8,8,38.1,3.05,0.94,5,1.17,11.03,1.64,1.242,1.006,0.985,1.0,0.921,0.921,1.0,14.9,16.76,83.5,40.1,D+,Lineup unconfirmed
65,2026-07-28,823598,2026-07-28T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Away,642201,Eli White,Atlanta Braves,New York Mets,RF,R,No,,65,139,128,28,6,1,5,17,17,9,1,31,0.219,0.273,0.398,0.671,9,14,13,2,1,0.154,0.0714,15,26,23,5,2,0.217,0.0769,9,9,11.1,22.2,50.0,0.0,50.0,22.2,22.2,0.0,11.1,22.2,0.0,22.2,0.0,87.7,15.0,0.178,70.2,41.0,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,41.0,Below Average,0.975,Small Statcast sample,0.89,-4.11,Strong negative regression,Below Average Contact-First Profile profile. 11.1% barrel rate; 87.7 mph average exit velocity; 22.2% air-ball rate; 0.0% pull-air rate; 22.2% HR-launch rate.,0.036,0.0341,3.99,9,8,25.6,0.35,35.2,Recently homered,681035.0,Christian Scott,R,RHB vs RHP,14,14,63.1,3.13,1.26,7,0.99,11.08,4.12,1.35,0.984,0.985,1.0,0.975,0.975,1.0,12.94,16.27,64.0,35.3,D,Lineup unconfirmed
66,2026-07-28,824489,2026-07-28T23:10:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Home,668709,JJ Bleday,Cincinnati Reds,Cleveland Guardians,LF,L,No,,76,322,273,64,11,1,17,39,44,44,2,66,0.234,0.343,0.469,0.812,9,38,33,6,1,0.182,0.0263,22,90,78,17,4,0.218,0.0444,31,31,6.5,19.4,28.6,42.9,28.6,19.4,32.3,30.0,32.3,9.7,6.5,9.7,50.0,83.4,18.2,0.718,72.6,26.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,26.9,Weak,0.935,Good,1.75,-15.25,Strong negative regression,Weak Contact-First Profile profile. 6.5% barrel rate; 83.4 mph average exit velocity; 32.3% air-ball rate; 30.0% pull-air rate; 9.7% HR-launch rate.,0.0528,0.0471,4.09,11,3,16.1,0.68,68.5,Recently homered,668909.0,Gavin Williams,R,LHB vs RHP,21,21,126.1,3.78,1.1,20,1.42,11.11,2.64,0.892,1.051,1.025,1.0,0.935,0.935,1.0,17.92,16.24,82.2,39.9,D+,Lineup unconfirmed
67,2026-07-28,824003,2026-07-29T01:38:00Z,Scheduled,Angel Stadium,Houston Astros @ Los Angeles Angels,Away,666211,Taylor Trammell,Houston Astros,Los Angeles Angels,CF,L,No,,52,143,128,31,5,1,5,18,14,11,3,47,0.242,0.317,0.414,0.731,8,19,15,5,2,0.333,0.1053,17,46,41,8,3,0.195,0.0652,11,11,9.1,27.3,100.0,0.0,0.0,18.2,27.3,100.0,27.3,9.1,9.1,9.1,100.0,86.7,19.8,0.855,78.3,47.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.3,Below Average,0.992,Small Statcast sample,1.03,-3.97,Negative regression,Below Average Pull Power profile. 9.1% barrel rate; 86.7 mph average exit velocity; 27.3% air-ball rate; 100.0% pull-air rate; 9.1% HR-launch rate.,0.035,0.0336,4.05,0,0,25.6,0.0,0.0,Very recent HR,672282.0,Reid Detmers,L,LHB vs LHP,21,21,120.0,4.05,1.1,13,0.98,10.2,2.78,1.35,0.981,0.985,1.0,0.992,0.992,0.98,12.93,16.18,65.9,36.3,D+,Lineup unconfirmed
68,2026-07-28,824490,2026-07-28T17:40:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Home,668709,JJ Bleday,Cincinnati Reds,Cleveland Guardians,LF,L,No,,76,322,273,64,11,1,17,39,44,44,2,66,0.234,0.343,0.469,0.812,9,38,33,6,1,0.182,0.0263,22,90,78,17,4,0.218,0.0444,31,31,6.5,19.4,28.6,42.9,28.6,19.4,32.3,30.0,32.3,9.7,6.5,9.7,50.0,83.4,18.2,0.718,72.6,26.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,26.9,Weak,0.935,Good,1.75,-15.25,Strong negative regression,Weak Contact-First Profile profile. 6.5% barrel rate; 83.4 mph average exit velocity; 32.3% air-ball rate; 30.0% pull-air rate; 9.7% HR-launch rate.,0.0528,0.0471,4.09,11,3,16.1,0.68,68.5,Recently homered,677944.0,Slade Cecconi,R,LHB vs RHP,20,20,103.2,4.6,1.45,15,1.3,7.12,2.95,0.892,1.032,1.025,1.0,0.935,0.935,1.0,17.92,15.96,82.2,39.5,D+,Lineup unconfirmed
69,2026-07-28,823026,2026-07-28T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,699625,Jimmy Crooks,St. Louis Cardinals,Chicago Cubs,C,L,No,,32,87,77,14,3,0,3,4,9,7,3,28,0.182,0.276,0.338,0.614,7,17,16,4,1,0.25,0.0588,14,30,26,6,2,0.231,0.0667,15,15,13.3,46.7,25.0,37.5,37.5,20.0,26.7,25.0,33.3,13.3,6.7,13.3,0.0,93.1,15.9,0.604,71.0,49.6,Average,3.0,Contact-First Profile,A,Excellent HR swing plane,49.6,Average,0.999,Small Statcast sample,1.81,-1.19,Near expected,Average Contact-First Profile profile. 13.3% barrel rate; 93.1 mph average exit velocity; 26.7% air-ball rate; 25.0% pull-air rate; 13.3% HR-launch rate.,0.0345,0.033,3.81,12,5,25.7,0.47,46.8,Recently homered,607067.0,Colin Rea,R,LHB vs RHP,21,17,105.2,4.85,1.42,17,1.45,6.9,3.24,1.325,1.056,1.025,0.94,0.999,0.939,1.0,12.02,15.92,60.6,34.0,D,Lineup unconfirmed
70,2026-07-28,823676,2026-07-28T23:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Away,521692,Salvador Perez,Kansas City Royals,Minnesota Twins,DH,R,No,,99,417,384,80,15,0,15,38,44,17,11,86,0.208,0.259,0.365,0.624,10,43,35,7,4,0.2,0.093,20,85,74,17,5,0.23,0.0588,35,35,11.4,25.7,23.5,47.1,29.4,14.3,22.9,12.5,25.7,11.4,5.7,11.4,75.0,81.5,17.9,0.969,68.4,28.2,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,28.2,Weak,0.939,Good,2.85,-12.15,Strong negative regression,Weak Contact-First Profile profile. 11.4% barrel rate; 81.5 mph average exit velocity; 22.9% air-ball rate; 12.5% pull-air rate; 11.4% HR-launch rate.,0.036,0.0351,3.87,3,1,25.6,0.12,11.7,Very recent HR,671737.0,Taj Bradley,R,RHB vs RHP,20,20,114.2,3.69,1.22,17,1.33,10.13,3.61,1.35,1.037,0.985,0.975,0.939,0.915,0.98,12.91,15.78,83.8,37.0,D+,Lineup unconfirmed
71,2026-07-28,823838,2026-07-28T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Home,669065,Kyle Stowers,Miami Marlins,Philadelphia Phillies,LF,L,No,,82,349,308,72,19,3,13,37,45,31,7,114,0.234,0.316,0.442,0.758,10,44,40,8,1,0.2,0.0227,22,97,87,22,5,0.253,0.0515,22,22,9.1,40.9,35.7,35.7,28.6,31.8,45.5,40.0,31.8,13.6,13.6,13.6,50.0,86.9,18.8,0.856,72.1,53.9,Average,3.0,Balanced Power,A,Excellent HR swing plane,53.9,Average,1.011,Good,1.86,-11.14,Strong negative regression,Average Balanced Power profile. 9.1% barrel rate; 86.9 mph average exit velocity; 45.5% air-ball rate; 40.0% pull-air rate; 13.6% HR-launch rate.,0.0372,0.0359,3.99,4,1,23.7,0.17,16.9,Very recent HR,605400.0,Aaron Nola,R,LHB vs RHP,21,21,108.1,5.82,1.45,25,2.08,9.3,2.99,0.998,1.157,1.025,1.0,1.011,1.011,0.98,13.58,15.76,84.7,38.7,D+,Lineup unconfirmed
