rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,ladder_yards,probability_pct,grade
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,260,5.8,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,270,4.3,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,280,3.1,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,290,2.2,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,300,1.6,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,310,1.1,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,320,0.7,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,330,0.5,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,340,0.3,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,350,0.2,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,360,0.1,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,370,0.1,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,380,0.1,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,390,0.0,VERY LOW
11,2026,PRE,1,Preseason Week 1,00-0041251,Jalon Daniels,TB,NYJ,away,,ACT,0,10.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,0,30.3,20.0,AUTO_PRESEASON_USAGE,rookie,6.93,149.5,69.8,,,,59.9,102.4,149.5,196.8,239.6,400,0.0,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,100,78.7,HIGH
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,110,73.7,HIGH
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,120,68.1,SOLID
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,130,61.9,SOLID
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,140,55.4,LEAN
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,150,48.9,COIN FLIP
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,160,42.4,COIN FLIP
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,170,36.1,LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,180,29.9,LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,190,24.5,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,200,19.8,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,210,15.6,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,220,11.9,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,230,9.0,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,240,6.6,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,250,4.7,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,260,3.3,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,270,2.2,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,280,1.5,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,290,1.0,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,300,0.6,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,310,0.4,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,320,0.2,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,330,0.1,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,340,0.1,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,350,0.1,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,360,0.0,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,370,0.0,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,380,0.0,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,390,0.0,VERY LOW
12,2026,PRE,1,Preseason Week 1,00-0041561,Carson Beck,ARI,LV,away,,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,20.0,AUTO_PRESEASON_USAGE,rookie,6.83,148.3,60.5,,,,70.4,107.6,148.3,189.0,226.3,400,0.0,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,100,77.2,HIGH
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,110,72.3,HIGH
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,120,66.7,SOLID
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,130,61.1,SOLID
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,140,55.1,LEAN
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,150,48.9,COIN FLIP
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,160,42.7,COIN FLIP
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,170,36.8,LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,180,31.2,LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,190,26.0,LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,200,21.3,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,210,17.2,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,220,13.6,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,230,10.6,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,240,8.0,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,250,5.9,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,260,4.3,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,270,3.0,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,280,2.1,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,290,1.4,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,300,0.9,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,310,0.6,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,320,0.4,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,330,0.3,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,340,0.2,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,350,0.1,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,360,0.1,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,370,0.0,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,380,0.0,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,390,0.0,VERY LOW
13,2026,PRE,1,Preseason Week 1,00-0041194,Jack Strand,ATL,DEN,home,,ACT,0,18.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,0,29.6,20.0,AUTO_PRESEASON_USAGE,rookie,6.91,148.2,65.2,,,,64.7,104.6,148.2,192.0,232.1,400,0.0,VERY LOW
