player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,target_line,probability,probability_grade,projected_targets,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,model_version
00-0036613,Jaylen Waddle,DEN,JAX,WR,2026,REG,2,7,7,50.16,ELITE,6.501,6.509,7.0,3.0,10.0,2.4,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,JAX,WR,2026,REG,2,8,8,33.95,ELITE,6.501,6.509,7.0,3.0,10.0,2.4,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,JAX,WR,2026,REG,2,9,9,20.29,ELITE,6.501,6.509,7.0,3.0,10.0,2.4,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036613,Jaylen Waddle,DEN,JAX,WR,2026,REG,2,10,10,10.47,ELITE,6.501,6.509,7.0,3.0,10.0,2.4,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,1,1,96.46,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,2,2,90.61,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,3,3,79.83,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,4,4,63.44,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,5,5,44.41,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,6,6,26.6,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,7,7,13.27,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,8,8,5.5,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,9,9,1.91,ELITE,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041027,Jeremiyah Love,ARI,SEA,RB,2026,REG,2,10,10,0.5,LEAN,4.208,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,1,1,97.22,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,2,2,94.37,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,3,3,89.46,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,4,4,82.02,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,5,5,72.2,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,6,6,60.0,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,7,7,46.71,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,8,8,33.77,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,9,9,22.66,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036407,Jerry Jeudy,CLE,TB,WR,2026,REG,2,10,10,13.91,ELITE,6.253,6.272,6.0,2.0,10.0,2.961,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,1,1,95.02,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,2,2,89.63,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,3,3,80.81,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,4,4,68.64,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,5,5,53.73,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,6,6,38.65,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,7,7,25.17,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,8,8,14.64,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,9,9,7.66,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037614,John Metchie III,CAR,ATL,WR,2026,REG,2,10,10,3.48,ELITE,4.761,4.796,5.0,1.0,8.0,2.546,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,1,1,97.73,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,2,2,91.67,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,3,3,77.7,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,4,4,55.92,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,5,5,32.16,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,6,6,14.19,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,7,7,4.58,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,8,8,1.01,ELITE,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,9,9,0.18,VERY LOW,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036223,Jonathan Taylor,IND,KC,RB,2026,REG,2,10,10,0.03,VERY LOW,3.747,3.752,4.0,2.0,6.0,1.64,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,1,1,87.57,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,2,2,78.95,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,3,3,67.6,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,4,4,54.47,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,5,5,40.68,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,6,6,28.06,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,7,7,17.65,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,8,8,10.07,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,9,9,5.21,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038994,Jordan Addison,MIN,CHI,WR,2026,REG,2,10,10,2.44,ELITE,3.826,3.943,4.0,0.0,8.0,2.674,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,1,1,99.28,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,2,2,97.64,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,3,3,93.78,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,4,4,86.19,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,5,5,74.0,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,6,6,57.66,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,7,7,39.8,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,8,8,24.1,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,9,9,12.37,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038997,Josh Downs,IND,KC,WR,2026,REG,2,10,10,5.33,ELITE,5.914,5.93,6.0,3.0,9.0,2.237,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,1,1,91.53,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,2,2,80.97,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,3,3,65.2,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,4,4,45.98,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,5,5,27.54,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,6,6,13.75,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,7,7,5.56,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,8,8,1.84,ELITE,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,9,9,0.49,COIN FLIP,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034975,Justice Hill,BAL,NO,RB,2026,REG,2,10,10,0.11,VERY LOW,3.279,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,1,1,99.79,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,2,2,99.32,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,3,3,98.08,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,4,4,95.44,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,5,5,90.38,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,6,6,82.04,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,7,7,70.13,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,8,8,55.58,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,9,9,40.23,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036322,Justin Jefferson,MIN,CHI,WR,2026,REG,2,10,10,26.08,ELITE,7.848,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,1,1,99.26,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,2,2,97.82,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,3,3,94.43,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,4,4,87.84,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,5,5,76.97,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,6,6,62.14,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,7,7,45.08,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,8,8,28.71,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,9,9,15.99,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036040,Juwan Johnson,NO,BAL,TE,2026,REG,2,10,10,7.66,ELITE,6.2,6.205,6.0,3.0,9.0,2.325,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,1,1,98.18,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,2,2,95.11,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,3,3,88.92,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,4,4,78.59,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,5,5,64.2,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,6,6,47.17,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,7,7,30.8,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,8,8,17.54,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,9,9,8.47,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0041547,KC Concepcion,CLE,TB,WR,2026,REG,2,10,10,3.54,ELITE,5.318,5.343,5.0,2.0,8.0,2.31,COUNT_PRIOR,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,1,1,95.14,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,2,2,88.95,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,3,3,78.12,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,4,4,63.03,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,5,5,45.86,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,6,6,29.41,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,7,7,16.14,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,8,8,7.6,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,9,9,3.1,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032464,Kalif Raymond,CHI,MIN,WR,2026,REG,2,10,10,1.08,ELITE,4.261,4.288,4.0,1.0,7.0,2.228,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,1,1,98.64,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,2,2,95.68,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,3,3,88.86,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,4,4,76.48,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,5,5,58.99,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,6,6,39.34,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,7,7,22.23,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,8,8,10.33,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,9,9,3.97,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038608,Kayshon Boutte,HOU,CIN,WR,2026,REG,2,10,10,1.23,ELITE,4.953,4.962,5.0,2.0,8.0,2.027,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0030279,Keenan Allen,IND,KC,WR,2026,REG,2,1,1,98.94,ELITE,7.54,7.544,8.0,4.0,11.0,3.046,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0030279,Keenan Allen,IND,KC,WR,2026,REG,2,2,2,97.6,ELITE,7.54,7.544,8.0,4.0,11.0,3.046,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0030279,Keenan Allen,IND,KC,WR,2026,REG,2,3,3,95.12,ELITE,7.54,7.544,8.0,4.0,11.0,3.046,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0030279,Keenan Allen,IND,KC,WR,2026,REG,2,4,4,90.77,ELITE,7.54,7.544,8.0,4.0,11.0,3.046,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0030279,Keenan Allen,IND,KC,WR,2026,REG,2,5,5,84.09,ELITE,7.54,7.544,8.0,4.0,11.0,3.046,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0030279,Keenan Allen,IND,KC,WR,2026,REG,2,6,6,74.71,ELITE,7.54,7.544,8.0,4.0,11.0,3.046,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0030279,Keenan Allen,IND,KC,WR,2026,REG,2,7,7,63.22,ELITE,7.54,7.544,8.0,4.0,11.0,3.046,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
