Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
24,2026-07-22,823438,2026-07-22T22:40:00Z,Scheduled,Citizens Bank Park,Los Angeles Dodgers @ Philadelphia Phillies,Home,656941,Kyle Schwarber,Philadelphia Phillies,Los Angeles Dodgers,DH,L,No,,98,435,367,91,10,1,33,59,61,62,5,152,0.248,0.363,0.55,0.913,9,38,33,6,1,0.182,0.0263,23,98,81,19,4,0.235,0.0408,21,21,4.8,28.6,40.0,30.0,30.0,23.8,38.1,37.5,38.1,9.5,4.8,9.5,100.0,85.8,30.2,0.612,75.2,29.9,Weak,2.0,Contact-First Profile,C+,High fly-ball plane,29.9,Weak,0.944,Good,1.05,-31.95,Strong negative regression,Weak Contact-First Profile profile. 4.8% barrel rate; 85.8 mph average exit velocity; 38.1% air-ball rate; 37.5% pull-air rate; 9.5% HR-launch rate.,0.0759,0.0664,4.17,10,3,11.1,0.9,89.9,Near normal interval,641778.0,Eric Lauer,L,LHB vs LHP,15,12,76.2,4.81,1.28,18,2.11,5.52,3.17,0.798,1.162,0.985,1.03,0.944,0.972,1.0,24.9,22.37,84.8,52.3,C,Lineup unconfirmed
25,2026-07-22,824732,2026-07-22T23:10:00Z,Scheduled,Fenway Park,Baltimore Orioles @ Boston Red Sox,Away,691723,Coby Mayo,Baltimore Orioles,Boston Red Sox,3B,R,No,,78,258,235,46,9,0,13,32,35,19,3,87,0.196,0.264,0.4,0.664,7,17,17,4,2,0.235,0.1176,16,44,40,9,3,0.225,0.0682,13,13,23.1,30.8,50.0,33.3,16.7,15.4,30.8,50.0,61.5,15.4,0.0,15.4,66.7,86.2,26.1,1.541,74.2,55.8,Average,3.0,Pull Power,A-,Elevated power plane,55.8,Average,1.016,Small Statcast sample,2.3,-10.7,Strong negative regression,Average Pull Power profile. 23.1% barrel rate; 86.2 mph average exit velocity; 30.8% air-ball rate; 50.0% pull-air rate; 15.4% HR-launch rate.,0.0504,0.0446,3.99,3,1,18.1,0.17,16.6,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.35,1.0,1.0,1.0,1.016,1.016,0.98,16.63,21.84,63.9,44.1,C-,Probable SP unavailable; Lineup unconfirmed
26,2026-07-22,824732,2026-07-22T23:10:00Z,Scheduled,Fenway Park,Baltimore Orioles @ Boston Red Sox,Away,694212,Samuel Basallo,Baltimore Orioles,Boston Red Sox,C,L,No,,86,311,282,68,9,1,16,34,46,26,1,82,0.241,0.305,0.45,0.755,7,26,24,3,2,0.125,0.0769,20,71,65,12,6,0.185,0.0845,18,18,11.1,38.9,66.7,33.3,0.0,5.6,16.7,33.3,27.8,11.1,11.1,11.1,50.0,88.3,2.8,0.611,70.6,44.1,Below Average,3.0,Contact-First Profile,D,Ground-ball heavy,44.1,Below Average,0.983,Small Statcast sample,1.72,-14.28,Strong negative regression,Below Average Contact-First Profile profile. 11.1% barrel rate; 88.3 mph average exit velocity; 16.7% air-ball rate; 33.3% pull-air rate; 11.1% HR-launch rate.,0.0514,0.046,4.05,8,3,17.6,0.45,45.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.298,1.0,1.0,1.0,0.983,0.983,1.0,17.38,21.75,69.9,46.2,C-,Probable SP unavailable; Lineup unconfirmed
27,2026-07-22,823438,2026-07-22T22:40:00Z,Scheduled,Citizens Bank Park,Los Angeles Dodgers @ Philadelphia Phillies,Away,571970,Max Muncy,Los Angeles Dodgers,Philadelphia Phillies,3B,L,No,,94,354,308,81,16,1,19,57,45,43,3,82,0.263,0.359,0.506,0.865,7,25,21,5,2,0.238,0.08,21,82,74,19,3,0.257,0.0366,40,40,5.0,20.0,75.0,0.0,25.0,12.5,15.0,66.7,25.0,5.0,2.5,5.0,50.0,82.1,23.6,0.608,70.8,26.0,Weak,2.0,Pull Power,A-,Elevated power plane,26.0,Weak,0.933,Good,1.99,-17.01,Strong negative regression,Weak Pull Power profile. 5.0% barrel rate; 82.1 mph average exit velocity; 15.0% air-ball rate; 66.7% pull-air rate; 5.0% HR-launch rate.,0.0537,0.0482,4.15,0,0,16.2,0.0,0.0,Very recent HR,605400.0,Aaron Nola,R,LHB vs RHP,20,20,103.0,5.68,1.45,23,2.01,9.44,3.06,1.102,1.146,1.025,1.0,0.933,0.933,0.98,18.53,21.62,83.6,49.5,C,Lineup unconfirmed
28,2026-07-22,824327,2026-07-22T19:10:00Z,Scheduled,Coors Field,Washington Nationals @ Colorado Rockies,Away,671277,Luis García Jr.,Washington Nationals,Colorado Rockies,1B,L,No,,94,333,317,89,16,4,20,45,68,15,0,53,0.281,0.312,0.546,0.858,7,26,25,4,0,0.16,0.0,21,81,74,26,9,0.351,0.1111,12,12,8.3,25.0,62.5,25.0,12.5,0.0,25.0,66.7,33.3,0.0,0.0,0.0,0.0,83.8,1.5,0.397,74.8,36.3,Below Average,2.5,Pull Power,D,Ground-ball heavy,36.3,Below Average,0.962,Small Statcast sample,0.79,-19.21,Strong negative regression,Below Average Pull Power profile. 8.3% barrel rate; 83.8 mph average exit velocity; 25.0% air-ball rate; 66.7% pull-air rate; 0.0% HR-launch rate.,0.0601,0.0526,4.15,25,7,15.8,1.58,157.7,Above normal drought,687312.0,Gabriel Hughes,R,LHB vs RHP,3,2,14.1,3.14,1.12,0,0.0,8.79,3.14,1.01,1.0,1.025,1.03,0.962,0.99,1.035,20.1,21.22,82.3,52.4,C,Lineup unconfirmed
29,2026-07-22,824735,2026-07-22T17:35:00Z,Scheduled,Fenway Park,Baltimore Orioles @ Boston Red Sox,Away,691723,Coby Mayo,Baltimore Orioles,Boston Red Sox,3B,R,No,,78,258,235,46,9,0,13,32,35,19,3,87,0.196,0.264,0.4,0.664,7,17,17,4,2,0.235,0.1176,16,44,40,9,3,0.225,0.0682,13,13,23.1,30.8,50.0,33.3,16.7,15.4,30.8,50.0,61.5,15.4,0.0,15.4,66.7,86.2,26.1,1.541,74.2,55.8,Average,3.0,Pull Power,A-,Elevated power plane,55.8,Average,1.016,Small Statcast sample,2.3,-10.7,Strong negative regression,Average Pull Power profile. 23.1% barrel rate; 86.2 mph average exit velocity; 30.8% air-ball rate; 50.0% pull-air rate; 15.4% HR-launch rate.,0.0504,0.0446,3.99,3,1,18.1,0.17,16.6,Very recent HR,687562.0,Jake Bennett,L,RHB vs LHP,9,9,53.2,2.35,0.88,3,0.5,6.37,1.51,1.35,0.927,1.025,1.0,1.016,1.016,0.98,16.63,20.85,73.9,43.9,C-,Lineup unconfirmed
30,2026-07-22,822873,2026-07-23T00:05:00Z,Scheduled,Globe Life Field,Chicago White Sox @ Texas Rangers,Home,694671,Wyatt Langford,Texas Rangers,Chicago White Sox,LF,R,No,,49,212,199,57,9,2,11,31,27,12,1,45,0.286,0.33,0.518,0.848,9,39,37,12,3,0.324,0.0769,13,58,55,19,5,0.345,0.0862,34,34,2.9,23.5,35.0,35.0,30.0,14.7,38.2,46.2,32.4,2.9,2.9,2.9,100.0,84.0,19.8,0.642,69.8,21.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,21.6,Weak,0.92,Good,1.09,-9.91,Strong negative regression,Weak Pull Power profile. 2.9% barrel rate; 84.0 mph average exit velocity; 38.2% air-ball rate; 46.2% pull-air rate; 2.9% HR-launch rate.,0.0519,0.0447,4.09,0,0,18.1,0.0,0.0,Very recent HR,641743.0,Anthony Kay,L,RHB vs LHP,20,18,93.1,4.24,1.37,13,1.25,7.33,3.66,1.312,1.024,1.025,1.0,0.92,0.92,0.98,17.06,20.83,71.8,46.4,C-,Lineup unconfirmed
31,2026-07-22,824735,2026-07-22T17:35:00Z,Scheduled,Fenway Park,Baltimore Orioles @ Boston Red Sox,Home,677800,Wilyer Abreu,Boston Red Sox,Baltimore Orioles,RF,L,No,,97,421,371,99,21,3,15,52,50,41,2,85,0.267,0.339,0.461,0.8,9,38,33,11,5,0.333,0.1316,23,102,85,20,6,0.235,0.0588,33,33,21.2,39.4,20.0,55.0,25.0,33.3,48.5,25.0,48.5,24.2,18.2,24.2,57.1,86.9,26.8,1.102,73.6,66.4,Above Average,3.5,Barrel Machine,A-,Elevated power plane,66.4,Above Average,1.046,Good,5.67,-9.33,Strong negative regression,Above Average Barrel Machine profile. 21.2% barrel rate; 86.9 mph average exit velocity; 48.5% air-ball rate; 25.0% pull-air rate; 24.2% HR-launch rate.,0.0356,0.0348,4.09,7,2,24.7,0.28,28.3,Very recent HR,665152.0,Dean Kremer,R,LHB vs RHP,5,5,26.0,4.15,1.12,9,3.12,10.04,2.42,1.35,1.12,1.025,1.0,1.046,1.046,0.98,13.5,20.77,85.0,47.4,C-,Lineup unconfirmed
32,2026-07-22,824166,2026-07-23T00:10:00Z,Scheduled,Daikin Park,Miami Marlins @ Houston Astros,Away,691788,Joe Mack,Miami Marlins,Houston Astros,C,L,No,,58,186,169,41,6,0,9,26,28,12,2,48,0.243,0.301,0.438,0.739,8,23,21,5,2,0.238,0.087,21,62,57,13,6,0.228,0.0968,13,13,7.7,30.8,55.6,11.1,33.3,15.4,38.5,40.0,23.1,15.4,7.7,15.4,100.0,83.2,17.4,0.849,69.6,42.9,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.9,Below Average,0.98,Small Statcast sample,0.94,-8.06,Strong negative regression,Below Average Contact-First Profile profile. 7.7% barrel rate; 83.2 mph average exit velocity; 38.5% air-ball rate; 40.0% pull-air rate; 15.4% HR-launch rate.,0.0484,0.042,4.05,0,0,18.8,0.0,0.0,Very recent HR,663567.0,Peter Lambert,R,LHB vs RHP,16,16,92.0,3.03,1.11,11,1.08,8.9,3.52,1.35,0.997,1.025,1.0,0.98,0.98,0.98,15.94,20.68,70.2,44.2,C-,Lineup unconfirmed
33,2026-07-22,823761,2026-07-22T18:10:00Z,Scheduled,American Family Field,New York Mets @ Milwaukee Brewers,Away,621438,Tyrone Taylor,New York Mets,Milwaukee Brewers,CF,R,No,,58,136,126,29,7,0,7,15,18,6,0,24,0.23,0.265,0.452,0.717,7,17,15,6,2,0.4,0.1176,15,32,29,11,4,0.379,0.125,10,10,20.0,50.0,50.0,37.5,12.5,40.0,50.0,60.0,40.0,10.0,0.0,10.0,50.0,91.5,18.2,0.692,73.3,60.5,Average,3.5,Pull Power,A,Excellent HR swing plane,60.5,Average,1.029,Small Statcast sample,1.69,-5.31,Strong negative regression,Average Pull Power profile. 20.0% barrel rate; 91.5 mph average exit velocity; 50.0% air-ball rate; 60.0% pull-air rate; 10.0% HR-launch rate.,0.0515,0.0423,3.99,2,1,18.0,0.11,11.1,Very recent HR,701656.0,Logan Henderson,R,RHB vs RHP,7,7,33.1,2.97,0.93,3,0.81,10.26,1.89,1.35,0.978,0.985,1.0,1.029,1.029,0.98,15.86,20.39,64.3,42.6,C-,Lineup unconfirmed
34,2026-07-22,824327,2026-07-22T19:10:00Z,Scheduled,Coors Field,Washington Nationals @ Colorado Rockies,Away,665953,Andrés Chaparro,Washington Nationals,Colorado Rockies,1B,R,No,,35,79,66,14,3,0,4,14,18,12,1,19,0.212,0.342,0.439,0.781,6,17,15,6,3,0.4,0.1765,15,38,34,8,4,0.235,0.1053,20,20,15.0,45.0,63.6,27.3,9.1,10.0,35.0,100.0,40.0,20.0,20.0,20.0,100.0,87.2,14.4,1.244,71.4,72.6,Great,4.0,Barrel Machine,A,Excellent HR swing plane,72.6,Great,1.063,Good,2.92,-1.08,Near expected,Great Barrel Machine profile. 15.0% barrel rate; 87.2 mph average exit velocity; 35.0% air-ball rate; 100.0% pull-air rate; 20.0% HR-launch rate.,0.0506,0.0394,4.05,1,1,16.5,0.06,6.1,Very recent HR,687312.0,Gabriel Hughes,R,RHB vs RHP,3,2,14.1,3.14,1.12,0,0.0,8.79,3.14,1.35,1.0,0.985,1.0,1.063,1.063,0.98,15.02,20.34,60.7,43.0,C-,Small season sample; Lineup unconfirmed
35,2026-07-22,824408,2026-07-22T22:40:00Z,Scheduled,Progressive Field,Minnesota Twins @ Cleveland Guardians,Away,680777,Ryan Jeffers,Minnesota Twins,Cleveland Guardians,C,R,No,,43,172,143,41,9,1,9,28,32,26,1,26,0.287,0.398,0.552,0.95,6,24,21,5,2,0.238,0.0833,6,24,21,5,2,0.238,0.0833,14,14,0.0,0.0,50.0,50.0,0.0,14.3,35.7,60.0,35.7,0.0,0.0,0.0,,82.3,7.7,0.383,69.2,29.9,Weak,2.0,Pull Power,C,Low line-drive plane,29.9,Weak,0.944,Small Statcast sample,0.19,-8.81,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 82.3 mph average exit velocity; 35.7% air-ball rate; 60.0% pull-air rate; 0.0% HR-launch rate.,0.0523,0.044,4.31,0,0,15.9,0.0,0.0,Very recent HR,677944.0,Slade Cecconi,R,RHB vs RHP,19,19,99.0,4.55,1.41,13,1.18,7.0,2.82,1.197,1.013,0.985,1.055,0.944,0.996,0.98,17.62,20.28,66.2,46.2,C-,Lineup unconfirmed
36,2026-07-22,823110,2026-07-22T19:40:00Z,Scheduled,T-Mobile Park,Cincinnati Reds @ Seattle Mariners,Away,553993,Eugenio Suárez,Cincinnati Reds,Seattle Mariners,DH,R,No,,72,286,259,54,11,0,13,26,37,24,2,101,0.208,0.28,0.402,0.682,9,35,33,8,4,0.242,0.1143,22,89,78,17,6,0.218,0.0674,26,26,15.4,26.9,53.8,23.1,23.1,26.9,38.5,50.0,26.9,15.4,7.7,15.4,75.0,87.5,27.8,0.955,69.0,53.9,Average,3.0,Pull Power,A-,Elevated power plane,53.9,Average,1.011,Good,3.41,-9.59,Strong negative regression,Average Pull Power profile. 15.4% barrel rate; 87.5 mph average exit velocity; 38.5% air-ball rate; 50.0% pull-air rate; 15.4% HR-launch rate.,0.0455,0.0415,3.99,0,0,19.9,0.0,0.0,Very recent HR,676106.0,Emerson Hancock,R,RHB vs RHP,18,18,99.1,3.17,1.01,12,1.09,8.52,2.27,1.35,0.998,0.985,1.0,1.011,1.011,0.98,15.55,20.06,79.5,43.7,C-,Lineup unconfirmed
37,2026-07-22,824650,2026-07-23T00:10:00Z,Scheduled,Wrigley Field,Detroit Tigers @ Chicago Cubs,Home,624424,Michael Conforto,Chicago Cubs,Detroit Tigers,DH,L,No,,66,169,148,36,10,0,9,21,24,20,0,49,0.243,0.331,0.493,0.824,6,13,12,2,1,0.167,0.0769,18,53,49,14,5,0.286,0.0943,11,11,0.0,36.4,25.0,50.0,25.0,18.2,18.2,50.0,0.0,9.1,9.1,9.1,,77.1,25.5,0.532,73.4,40.0,Below Average,2.5,Pull Power,A-,Elevated power plane,40.0,Below Average,0.972,Small Statcast sample,0.23,-8.77,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 77.1 mph average exit velocity; 18.2% air-ball rate; 50.0% pull-air rate; 9.1% HR-launch rate.,0.0533,0.0444,4.09,0,0,16.4,0.0,0.0,Very recent HR,672456.0,Keider Montero,R,LHB vs RHP,21,15,100.2,3.22,0.98,9,0.8,6.26,1.97,1.289,0.952,1.025,1.0,0.972,0.972,0.98,16.96,20.04,68.3,44.2,C-,Lineup unconfirmed
38,2026-07-22,824735,2026-07-22T17:35:00Z,Scheduled,Fenway Park,Baltimore Orioles @ Boston Red Sox,Away,694212,Samuel Basallo,Baltimore Orioles,Boston Red Sox,C,L,No,,86,311,282,68,9,1,16,34,46,26,1,82,0.241,0.305,0.45,0.755,7,26,24,3,2,0.125,0.0769,20,71,65,12,6,0.185,0.0845,18,18,11.1,38.9,66.7,33.3,0.0,5.6,16.7,33.3,27.8,11.1,11.1,11.1,50.0,88.3,2.8,0.611,70.6,44.1,Below Average,3.0,Contact-First Profile,D,Ground-ball heavy,44.1,Below Average,0.983,Small Statcast sample,1.72,-14.28,Strong negative regression,Below Average Contact-First Profile profile. 11.1% barrel rate; 88.3 mph average exit velocity; 16.7% air-ball rate; 33.3% pull-air rate; 11.1% HR-launch rate.,0.0514,0.046,4.05,8,3,17.6,0.45,45.4,Recently homered,687562.0,Jake Bennett,L,LHB vs LHP,9,9,53.2,2.35,0.88,3,0.5,6.37,1.51,1.298,0.927,0.985,1.0,0.983,0.983,1.0,17.38,20.02,79.9,44.8,C-,Lineup unconfirmed
39,2026-07-22,824408,2026-07-22T22:40:00Z,Scheduled,Progressive Field,Minnesota Twins @ Cleveland Guardians,Home,656555,Rhys Hoskins,Cleveland Guardians,Minnesota Twins,1B,R,No,,80,276,227,41,13,0,11,30,33,42,3,87,0.181,0.312,0.383,0.695,5,17,17,3,2,0.176,0.1176,17,52,45,9,4,0.2,0.0769,15,15,20.0,26.7,71.4,0.0,28.6,33.3,40.0,83.3,53.3,20.0,20.0,20.0,66.7,86.5,32.3,1.278,70.6,65.2,Above Average,3.5,Barrel Machine,C+,High fly-ball plane,65.2,Above Average,1.043,Small Statcast sample,2.58,-8.42,Strong negative regression,Above Average Barrel Machine profile. 20.0% barrel rate; 86.5 mph average exit velocity; 40.0% air-ball rate; 83.3% pull-air rate; 20.0% HR-launch rate.,0.0399,0.0375,3.99,2,1,20.6,0.1,9.7,Very recent HR,641927.0,Bailey Ober,R,RHB vs RHP,14,14,77.0,4.32,1.19,13,1.52,6.78,2.45,1.35,1.067,0.985,1.0,1.043,1.043,0.98,14.14,19.98,75.9,43.3,C-,Lineup unconfirmed
40,2026-07-22,823518,2026-07-22T17:05:00Z,Scheduled,Yankee Stadium,Pittsburgh Pirates @ New York Yankees,Home,665862,Jazz Chisholm Jr.,New York Yankees,Pittsburgh Pirates,2B,L,No,,95,375,334,76,13,2,16,51,43,37,1,112,0.228,0.304,0.422,0.726,8,32,30,8,4,0.267,0.125,21,74,69,16,5,0.232,0.0676,30,30,10.0,33.3,53.8,7.7,38.5,16.7,30.0,55.6,26.7,13.3,6.7,13.3,100.0,85.9,21.4,1.129,70.6,47.7,Below Average,3.0,Pull Power,A-,Elevated power plane,47.7,Below Average,0.994,Good,2.77,-13.23,Strong negative regression,Below Average Pull Power profile. 10.0% barrel rate; 85.9 mph average exit velocity; 30.0% air-ball rate; 55.6% pull-air rate; 13.3% HR-launch rate.,0.0427,0.0401,3.99,0,0,20.9,0.0,0.0,Very recent HR,656605.0,Mitch Keller,R,LHB vs RHP,19,19,103.1,5.14,1.33,13,1.13,6.71,3.05,1.35,1.005,1.025,1.0,0.994,0.994,0.98,15.06,19.96,82.9,44.7,C-,Lineup unconfirmed
41,2026-07-22,824650,2026-07-23T00:10:00Z,Scheduled,Wrigley Field,Detroit Tigers @ Chicago Cubs,Away,679529,Spencer Torkelson,Detroit Tigers,Chicago Cubs,1B,R,No,,100,392,342,70,18,0,18,40,49,42,5,127,0.205,0.299,0.415,0.714,9,36,35,4,3,0.114,0.0833,23,93,84,15,6,0.179,0.0645,28,28,7.1,17.9,28.6,50.0,21.4,21.4,25.0,28.6,25.0,7.1,7.1,7.1,100.0,83.5,20.5,0.647,71.5,24.3,Weak,2.0,Contact-First Profile,A-,Elevated power plane,24.3,Weak,0.928,Good,1.62,-16.38,Strong negative regression,Weak Contact-First Profile profile. 7.1% barrel rate; 83.5 mph average exit velocity; 25.0% air-ball rate; 28.6% pull-air rate; 7.1% HR-launch rate.,0.0459,0.0427,4.05,12,3,19.0,0.63,63.2,Recently homered,607067.0,Colin Rea,R,RHB vs RHP,20,16,100.2,4.74,1.42,15,1.34,6.79,3.31,1.302,1.038,0.985,1.0,0.928,0.928,1.0,16.18,19.7,84.4,44.3,C-,Lineup unconfirmed
42,2026-07-22,824408,2026-07-22T22:40:00Z,Scheduled,Progressive Field,Minnesota Twins @ Cleveland Guardians,Away,665019,Kody Clemens,Minnesota Twins,Cleveland Guardians,1B,L,No,,88,351,320,77,18,3,18,47,48,22,5,82,0.241,0.298,0.484,0.782,9,36,34,4,2,0.118,0.0556,21,89,82,19,7,0.232,0.0787,33,33,6.1,18.2,72.7,0.0,27.3,18.2,21.2,57.1,9.1,3.0,3.0,3.0,100.0,82.6,22.5,0.554,69.9,25.8,Weak,2.0,Pull Power,A-,Elevated power plane,25.8,Weak,0.932,Good,1.73,-16.27,Strong negative regression,Weak Pull Power profile. 6.1% barrel rate; 82.6 mph average exit velocity; 21.2% air-ball rate; 57.1% pull-air rate; 3.0% HR-launch rate.,0.0513,0.0464,4.05,11,3,17.8,0.62,61.9,Recently homered,677944.0,Slade Cecconi,R,LHB vs RHP,19,19,99.0,4.55,1.41,13,1.18,7.0,2.82,1.169,1.013,1.025,1.0,0.932,0.932,1.0,17.49,19.6,84.1,45.1,C-,Lineup unconfirmed
43,2026-07-22,823438,2026-07-22T22:40:00Z,Scheduled,Citizens Bank Park,Los Angeles Dodgers @ Philadelphia Phillies,Away,605141,Mookie Betts,Los Angeles Dodgers,Philadelphia Phillies,SS,R,No,,65,280,256,60,10,0,13,39,34,22,1,34,0.234,0.296,0.426,0.722,8,31,28,6,2,0.214,0.0645,21,90,83,23,5,0.277,0.0556,27,27,7.4,22.2,55.6,27.8,16.7,14.8,22.2,83.3,14.8,7.4,7.4,7.4,100.0,84.2,16.0,0.505,68.3,34.0,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.0,Weak,0.955,Good,1.98,-11.02,Strong negative regression,Weak Pull Power profile. 7.4% barrel rate; 84.2 mph average exit velocity; 22.2% air-ball rate; 83.3% pull-air rate; 7.4% HR-launch rate.,0.0464,0.0421,4.05,3,1,19.7,0.15,15.2,Very recent HR,605400.0,Aaron Nola,R,RHB vs RHP,20,20,103.0,5.68,1.45,23,2.01,9.44,3.06,1.175,1.146,0.985,1.0,0.955,0.955,0.98,15.99,19.53,79.2,43.4,C-,Lineup unconfirmed
44,2026-07-22,823519,2026-07-22T23:05:00Z,Scheduled,Yankee Stadium,Pittsburgh Pirates @ New York Yankees,Home,665862,Jazz Chisholm Jr.,New York Yankees,Pittsburgh Pirates,2B,L,No,,95,375,334,76,13,2,16,51,43,37,1,112,0.228,0.304,0.422,0.726,8,32,30,8,4,0.267,0.125,21,74,69,16,5,0.232,0.0676,30,30,10.0,33.3,53.8,7.7,38.5,16.7,30.0,55.6,26.7,13.3,6.7,13.3,100.0,85.9,21.4,1.129,70.6,47.7,Below Average,3.0,Pull Power,A-,Elevated power plane,47.7,Below Average,0.994,Good,2.77,-13.23,Strong negative regression,Below Average Pull Power profile. 10.0% barrel rate; 85.9 mph average exit velocity; 30.0% air-ball rate; 55.6% pull-air rate; 13.3% HR-launch rate.,0.0427,0.0401,3.99,0,0,20.9,0.0,0.0,Very recent HR,696149.0,Bubba Chandler,R,LHB vs RHP,19,18,94.1,4.77,1.45,10,0.95,8.11,5.25,1.35,0.976,1.025,1.0,0.994,0.994,0.98,15.06,19.43,82.9,43.8,C-,Lineup unconfirmed
45,2026-07-22,823110,2026-07-22T19:40:00Z,Scheduled,T-Mobile Park,Cincinnati Reds @ Seattle Mariners,Away,682829,Elly De La Cruz,Cincinnati Reds,Seattle Mariners,SS,S,No,,81,362,322,90,15,4,17,55,46,36,2,98,0.28,0.354,0.509,0.863,9,41,37,12,3,0.324,0.0732,23,105,90,25,5,0.278,0.0476,29,29,6.9,44.8,52.4,28.6,19.0,10.3,34.5,40.0,34.5,10.3,6.9,10.3,50.0,89.3,10.5,0.678,78.1,45.9,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.9,Below Average,0.989,Good,2.02,-14.98,Strong negative regression,Below Average Contact-First Profile profile. 6.9% barrel rate; 89.3 mph average exit velocity; 34.5% air-ball rate; 40.0% pull-air rate; 10.3% HR-launch rate.,0.047,0.0432,4.15,0,0,18.9,0.0,0.0,Very recent HR,676106.0,Emerson Hancock,R,Switch vs RHP,18,18,99.1,3.17,1.01,12,1.09,8.52,2.27,1.171,0.998,1.035,1.0,0.989,0.989,0.98,16.76,19.41,85.0,46.1,C-,Lineup unconfirmed
46,2026-07-22,824896,2026-07-22T23:15:00Z,Scheduled,Truist Park,San Diego Padres @ Atlanta Braves,Home,621566,Matt Olson,Atlanta Braves,San Diego Padres,1B,L,No,,100,439,390,104,25,0,26,67,59,44,2,106,0.267,0.342,0.531,0.873,9,41,34,8,2,0.235,0.0488,23,103,91,23,6,0.253,0.0583,28,28,10.7,25.0,46.2,46.2,7.7,7.1,17.9,20.0,35.7,10.7,3.6,10.7,33.3,82.0,7.5,0.756,72.1,27.1,Weak,2.0,Contact-First Profile,C,Low line-drive plane,27.1,Weak,0.936,Good,2.21,-23.79,Strong negative regression,Weak Contact-First Profile profile. 10.7% barrel rate; 82.0 mph average exit velocity; 17.9% air-ball rate; 20.0% pull-air rate; 10.7% HR-launch rate.,0.0592,0.0534,4.09,16,4,15.0,1.07,106.7,Near normal interval,650633.0,Michael King,R,LHB vs RHP,20,20,113.1,3.34,1.16,11,0.87,7.62,3.57,0.997,0.963,1.025,1.03,0.936,0.964,1.0,20.1,19.16,85.0,47.3,C-,Lineup unconfirmed
47,2026-07-22,824083,2026-07-22T18:10:00Z,Scheduled,Kauffman Stadium,San Francisco Giants @ Kansas City Royals,Away,642715,Willy Adames,San Francisco Giants,Kansas City Royals,SS,R,No,,96,405,377,85,21,1,18,49,44,26,1,116,0.225,0.277,0.43,0.707,9,39,37,7,4,0.189,0.1026,21,86,77,18,5,0.234,0.0581,31,31,9.7,16.1,43.8,18.8,37.5,19.4,25.8,37.5,32.3,9.7,0.0,9.7,100.0,81.1,25.6,0.678,72.3,31.1,Weak,2.0,Contact-First Profile,A-,Elevated power plane,31.1,Weak,0.947,Good,2.31,-15.69,Strong negative regression,Weak Contact-First Profile profile. 9.7% barrel rate; 81.1 mph average exit velocity; 25.8% air-ball rate; 37.5% pull-air rate; 9.7% HR-launch rate.,0.0444,0.0416,3.99,4,1,20.9,0.19,19.1,Very recent HR,607625.0,Seth Lugo,R,RHB vs RHP,20,20,110.2,4.39,1.41,15,1.22,7.24,2.93,1.336,1.019,0.985,1.0,0.947,0.947,0.98,15.59,19.11,83.9,43.2,C-,Lineup unconfirmed
