Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
120,2026-07-30,823674,2026-07-30T17:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Home,686797,Brooks Lee,Minnesota Twins,Kansas City Royals,3B,S,No,,104,418,384,94,16,3,15,49,56,30,2,68,0.245,0.302,0.419,0.721,11,45,43,9,1,0.209,0.0222,21,89,81,18,1,0.222,0.0112,34,34,2.9,23.5,50.0,38.9,11.1,8.8,17.6,83.3,26.5,5.9,2.9,5.9,100.0,80.2,19.9,0.315,68.5,23.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.9,Weak,0.927,Good,1.42,-13.58,Strong negative regression,Weak Pull Power profile. 2.9% barrel rate; 80.2 mph average exit velocity; 17.6% air-ball rate; 83.3% pull-air rate; 5.9% HR-launch rate.,0.0359,0.035,3.99,22,6,25.6,0.86,85.9,Near normal interval,702070.0,Noah Cameron,L,Switch vs LHP,20,19,107.2,4.93,1.41,14,1.17,8.36,3.09,0.821,1.011,1.035,1.0,0.927,0.927,1.0,13.26,10.67,84.1,30.4,D,Lineup unconfirmed
121,2026-07-30,822946,2026-07-30T16:10:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Home,663743,Nick Fortes,Tampa Bay Rays,Texas Rangers,C,R,No,,81,252,235,65,13,0,4,28,27,6,8,31,0.277,0.316,0.383,0.699,10,30,29,12,2,0.414,0.0667,18,50,48,17,3,0.354,0.06,11,11,0.0,45.5,14.3,42.9,42.9,0.0,36.4,25.0,45.5,0.0,0.0,0.0,,90.6,13.7,0.639,72.9,36.4,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.4,Below Average,0.962,Small Statcast sample,0.07,-3.93,Negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 90.6 mph average exit velocity; 36.4% air-ball rate; 25.0% pull-air rate; 0.0% HR-launch rate.,0.0159,0.0211,3.99,13,5,58.8,0.22,22.1,Very recent HR,668390.0,Cole Winn,R,RHB vs RHP,39,0,35.1,6.11,1.36,7,1.78,9.17,2.55,1.35,1.055,0.985,1.0,0.962,0.962,0.98,8.15,10.66,74.0,28.2,F,Lineup unconfirmed
122,2026-07-30,822946,2026-07-30T16:10:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Home,680700,Richie Palacios,Tampa Bay Rays,Texas Rangers,2B,L,No,,79,255,222,51,8,2,4,30,30,29,3,47,0.23,0.325,0.338,0.663,9,27,24,4,1,0.167,0.037,19,59,53,12,3,0.226,0.0508,14,14,7.1,42.9,80.0,0.0,10.0,14.3,21.4,100.0,7.1,7.1,7.1,7.1,100.0,82.8,15.1,0.432,66.0,42.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.3,Below Average,0.978,Small Statcast sample,1.02,-2.98,Negative regression,Below Average Pull Power profile. 7.1% barrel rate; 82.8 mph average exit velocity; 21.4% air-ball rate; 100.0% pull-air rate; 7.1% HR-launch rate.,0.0157,0.0209,3.99,7,3,55.5,0.13,12.6,Very recent HR,668390.0,Cole Winn,R,LHB vs RHP,39,0,35.1,6.11,1.36,7,1.78,9.17,2.55,1.323,1.055,1.025,0.965,0.978,0.944,0.98,8.08,10.59,74.9,27.6,F,Lineup unconfirmed
123,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Away,683737,Michael Busch,Chicago Cubs,St. Louis Cardinals,1B,L,No,,107,483,403,97,18,2,13,48,57,66,10,112,0.241,0.358,0.392,0.75,12,59,56,14,2,0.25,0.0339,22,103,94,25,3,0.266,0.0291,34,34,5.9,23.5,52.4,28.6,19.0,20.6,38.2,53.8,29.4,5.9,5.9,5.9,0.0,83.7,12.3,0.488,64.0,30.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.3,Weak,0.945,Good,1.86,-11.14,Strong negative regression,Weak Pull Power profile. 5.9% barrel rate; 83.7 mph average exit velocity; 38.2% air-ball rate; 53.8% pull-air rate; 5.9% HR-launch rate.,0.0269,0.0279,4.05,39,8,31.0,1.26,125.8,Near normal interval,669467.0,Andre Pallante,R,LHB vs RHP,20,20,112.1,3.77,1.21,10,0.8,6.65,2.56,1.055,0.952,1.025,1.0,0.945,0.945,1.0,10.84,10.55,85.0,32.6,D,Lineup unconfirmed
124,2026-07-30,824894,2026-07-30T23:15:00Z,Scheduled,Truist Park,Washington Nationals @ Atlanta Braves,Home,663698,Joey Bart,Atlanta Braves,Washington Nationals,C,R,No,,40,115,103,24,4,0,4,13,13,5,6,31,0.233,0.304,0.388,0.692,7,19,15,5,0,0.333,0.0,13,36,29,7,1,0.241,0.0278,7,7,0.0,42.9,40.0,0.0,60.0,28.6,28.6,50.0,28.6,14.3,14.3,14.3,,85.9,19.9,0.508,73.7,49.2,Average,3.0,Pull Power,A,Excellent HR swing plane,49.2,Average,0.998,Small Statcast sample,0.2,-3.8,Negative regression,Average Pull Power profile. 0.0% barrel rate; 85.9 mph average exit velocity; 28.6% air-ball rate; 50.0% pull-air rate; 14.3% HR-launch rate.,0.0348,0.0334,3.99,20,9,25.8,0.78,77.7,Recently homered,663623.0,Jake Irvin,R,RHB vs RHP,11,11,51.2,5.23,1.35,7,1.22,10.1,3.83,0.827,1.014,0.985,1.0,0.998,0.998,1.0,12.66,10.53,63.1,26.4,F,Lineup unconfirmed
125,2026-07-30,823674,2026-07-30T17:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Home,605137,Josh Bell,Minnesota Twins,Kansas City Royals,DH,S,No,,105,421,385,94,23,1,13,51,63,32,2,94,0.244,0.304,0.41,0.714,11,46,42,9,0,0.214,0.0,21,90,81,20,3,0.247,0.0333,27,27,0.0,14.8,60.0,30.0,10.0,0.0,3.7,100.0,14.8,0.0,0.0,0.0,,80.7,6.5,0.261,64.7,16.9,Weak,1.5,Pull Power,C,Low line-drive plane,16.9,Weak,0.907,Good,0.59,-12.41,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 80.7 mph average exit velocity; 3.7% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0309,0.0311,3.99,69,18,29.6,2.33,233.0,Very long drought,702070.0,Noah Cameron,L,Switch vs LHP,20,19,107.2,4.93,1.41,14,1.17,8.36,3.09,0.87,1.011,1.035,1.0,0.907,0.907,1.06,11.85,10.44,84.2,36.7,D+,Lineup unconfirmed
126,2026-07-30,824894,2026-07-30T23:15:00Z,Scheduled,Truist Park,Washington Nationals @ Atlanta Braves,Home,642086,Dominic Smith,Atlanta Braves,Washington Nationals,DH,L,No,,87,256,229,61,6,1,7,35,41,19,2,35,0.266,0.322,0.393,0.715,8,23,20,6,1,0.3,0.0435,18,57,50,11,1,0.22,0.0175,22,22,0.0,18.2,36.4,27.3,36.4,13.6,27.3,16.7,36.4,4.5,4.5,4.5,,84.3,14.3,0.329,66.2,11.3,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,11.3,Weak,0.892,Good,0.2,-6.8,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 84.3 mph average exit velocity; 27.3% air-ball rate; 16.7% pull-air rate; 4.5% HR-launch rate.,0.0273,0.0288,3.99,9,3,32.7,0.28,27.5,Very recent HR,663623.0,Jake Irvin,R,LHB vs RHP,11,11,51.2,5.23,1.35,7,1.22,10.1,3.83,1.041,1.014,1.025,1.0,0.892,0.892,0.98,11.02,10.44,74.8,28.2,F,Lineup unconfirmed
127,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,518692,Freddie Freeman,Los Angeles Dodgers,Seattle Mariners,1B,L,No,,105,455,398,120,27,1,15,56,53,50,3,74,0.302,0.38,0.487,0.867,11,47,43,17,0,0.395,0.0,22,91,84,28,2,0.333,0.022,38,38,2.6,21.1,52.9,11.8,29.4,2.6,28.9,54.5,44.7,2.6,2.6,2.6,0.0,85.0,12.3,0.718,69.4,26.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,26.8,Weak,0.935,Good,1.23,-13.77,Strong negative regression,Weak Pull Power profile. 2.6% barrel rate; 85.0 mph average exit velocity; 28.9% air-ball rate; 54.5% pull-air rate; 2.6% HR-launch rate.,0.033,0.0328,4.17,71,18,26.5,2.68,267.6,Very long drought,693433.0,Bryan Woo,R,LHB vs RHP,20,20,115.1,4.37,1.14,12,0.94,8.9,1.87,0.798,0.974,1.025,1.0,0.935,0.935,1.06,12.97,10.36,84.3,39.6,D+,Lineup unconfirmed
128,2026-07-30,823921,2026-07-31T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,681624,Andy Pages,Los Angeles Dodgers,Seattle Mariners,CF,R,No,,107,461,412,110,22,2,18,63,71,38,6,93,0.267,0.334,0.461,0.795,11,50,45,11,1,0.244,0.02,22,93,80,20,2,0.25,0.0215,30,30,3.3,20.0,35.7,21.4,42.9,6.7,30.0,33.3,36.7,10.0,6.7,10.0,0.0,78.7,20.0,0.412,71.4,24.7,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,24.7,Weak,0.929,Good,1.12,-16.88,Strong negative regression,Weak Contact-First Profile profile. 3.3% barrel rate; 78.7 mph average exit velocity; 30.0% air-ball rate; 33.3% pull-air rate; 10.0% HR-launch rate.,0.039,0.0376,3.99,0,0,22.9,0.0,0.0,Very recent HR,693433.0,Bryan Woo,R,RHB vs RHP,20,20,115.1,4.37,1.14,12,0.94,8.9,1.87,0.82,0.974,0.985,1.0,0.929,0.929,0.98,14.18,10.32,84.4,30.5,D,Lineup unconfirmed
129,2026-07-30,823595,2026-07-30T23:10:00Z,Scheduled,Citi Field,Miami Marlins @ New York Mets,Home,683146,Brett Baty,New York Mets,Miami Marlins,3B,L,No,,100,352,313,70,13,1,6,40,33,31,3,96,0.224,0.296,0.329,0.625,6,20,19,4,1,0.211,0.05,18,69,65,18,3,0.277,0.0435,8,8,12.5,50.0,50.0,25.0,25.0,25.0,25.0,50.0,37.5,12.5,12.5,12.5,100.0,93.7,15.2,0.991,70.6,57.9,Average,3.5,Pure Power,A,Excellent HR swing plane,57.9,Average,1.022,Small Statcast sample,0.97,-5.03,Strong negative regression,Average Pure Power profile. 12.5% barrel rate; 93.7 mph average exit velocity; 25.0% air-ball rate; 50.0% pull-air rate; 12.5% HR-launch rate.,0.017,0.0208,3.87,8,3,52.2,0.15,15.3,Very recent HR,691587.0,Eury Pérez,R,LHB vs RHP,18,18,98.2,3.56,1.11,13,1.19,9.67,3.47,1.35,1.014,1.025,0.94,1.022,0.961,0.98,7.83,10.25,82.5,27.9,F,Lineup unconfirmed
130,2026-07-30,824568,2026-07-30T18:10:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,691176,Jasson Domínguez,New York Yankees,Chicago White Sox,RF,S,No,,48,191,180,42,10,0,6,21,14,8,2,38,0.233,0.274,0.389,0.663,12,51,48,11,1,0.229,0.0196,23,95,90,22,3,0.244,0.0316,38,38,2.6,23.7,38.1,33.3,28.6,21.1,26.3,30.0,13.2,5.3,5.3,5.3,100.0,82.5,22.7,0.436,75.5,16.2,Weak,1.5,Contact-First Profile,A-,Elevated power plane,16.2,Weak,0.905,Good,1.07,-4.93,Strong negative regression,Weak Contact-First Profile profile. 2.6% barrel rate; 82.5 mph average exit velocity; 26.3% air-ball rate; 30.0% pull-air rate; 5.3% HR-launch rate.,0.0314,0.0316,3.99,17,4,30.0,0.57,56.7,Recently homered,680732.0,Sean Burke,R,Switch vs RHP,21,17,118.1,3.19,1.12,13,0.99,9.89,2.66,0.916,0.982,1.035,1.0,0.905,0.905,1.0,12.04,10.23,73.2,26.8,F,Lineup unconfirmed
131,2026-07-30,824974,2026-07-31T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Away,665966,Carlos Narváez,Boston Red Sox,Athletics,C,R,No,,60,189,166,32,6,0,3,17,9,13,3,61,0.193,0.261,0.283,0.544,7,15,12,3,1,0.25,0.0667,11,31,26,5,1,0.192,0.0323,5,5,0.0,20.0,0.0,66.7,33.3,20.0,20.0,0.0,40.0,20.0,0.0,20.0,,60.2,23.0,0.806,54.6,43.0,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,43.0,Below Average,0.98,Small Statcast sample,0.11,-2.89,Negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 60.2 mph average exit velocity; 20.0% air-ball rate; 0.0% pull-air rate; 20.0% HR-launch rate.,0.0159,0.0221,3.87,8,6,55.3,0.14,14.5,Very recent HR,686930.0,Mason Barnett,R,RHB vs RHP,14,0,24.2,4.74,1.38,5,1.82,8.39,4.74,1.339,1.04,0.985,0.94,0.98,0.922,0.98,8.3,10.2,68.0,25.8,F,Lineup unconfirmed
132,2026-07-30,824894,2026-07-30T23:15:00Z,Scheduled,Truist Park,Washington Nationals @ Atlanta Braves,Away,696285,Jacob Young,Washington Nationals,Atlanta Braves,CF,R,No,,96,325,295,70,14,2,9,40,38,21,5,57,0.237,0.298,0.39,0.688,10,37,27,10,1,0.37,0.027,14,53,40,14,1,0.35,0.0189,17,17,0.0,23.5,45.5,36.4,18.2,5.9,47.1,50.0,47.1,5.9,5.9,5.9,,79.3,9.8,0.519,63.9,32.5,Weak,2.5,Pull Power,C,Low line-drive plane,32.5,Weak,0.951,Small Statcast sample,0.29,-8.71,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 79.3 mph average exit velocity; 47.1% air-ball rate; 50.0% pull-air rate; 5.9% HR-launch rate.,0.0277,0.0289,4.05,16,7,32.8,0.49,48.8,Recently homered,656550.0,Grant Holmes,R,RHB vs RHP,20,19,97.1,3.79,1.36,15,1.39,7.67,3.98,0.924,1.046,0.985,1.0,0.951,0.951,1.0,11.18,10.17,79.5,28.0,F,Lineup unconfirmed
133,2026-07-30,822946,2026-07-30T16:10:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Away,553869,Elias Díaz,Texas Rangers,Tampa Bay Rays,C,R,No,,46,121,116,29,8,0,4,12,16,2,1,25,0.25,0.267,0.422,0.689,8,28,26,5,0,0.192,0.0,18,57,54,12,2,0.222,0.0351,13,13,7.7,23.1,14.3,42.9,42.9,23.1,38.5,0.0,30.8,7.7,7.7,7.7,0.0,83.6,22.6,0.425,69.6,31.5,Weak,2.5,Contact-First Profile,A-,Elevated power plane,31.5,Weak,0.948,Small Statcast sample,0.72,-3.28,Negative regression,Weak Contact-First Profile profile. 7.7% barrel rate; 83.6 mph average exit velocity; 38.5% air-ball rate; 0.0% pull-air rate; 7.7% HR-launch rate.,0.0331,0.0325,3.99,46,16,29.0,1.59,158.6,Above normal drought,663556.0,Shane McClanahan,L,RHB vs LHP,19,19,96.0,3.09,1.14,7,0.66,8.25,3.09,0.871,0.93,1.025,1.0,0.948,0.948,1.035,12.36,10.16,65.2,29.8,F,Lineup unconfirmed
134,2026-07-30,824894,2026-07-30T23:15:00Z,Scheduled,Truist Park,Washington Nationals @ Atlanta Braves,Away,695734,Daylen Lile,Washington Nationals,Atlanta Braves,LF,L,No,,107,448,412,101,22,5,11,54,52,27,5,83,0.245,0.297,0.403,0.7,12,45,42,10,1,0.238,0.0222,22,85,81,18,3,0.222,0.0353,28,28,3.6,17.9,38.5,23.1,38.5,25.0,35.7,20.0,28.6,7.1,7.1,7.1,0.0,81.1,30.7,0.415,70.1,14.8,Weak,1.5,Contact-First Profile,C+,High fly-ball plane,14.8,Weak,0.901,Good,0.92,-10.08,Strong negative regression,Weak Contact-First Profile profile. 3.6% barrel rate; 81.1 mph average exit velocity; 35.7% air-ball rate; 20.0% pull-air rate; 7.1% HR-launch rate.,0.0246,0.0261,4.05,36,11,37.5,0.96,96.1,Near normal interval,656550.0,Grant Holmes,R,LHB vs RHP,20,19,97.1,3.79,1.36,15,1.39,7.67,3.98,1.03,1.046,1.025,1.0,0.901,0.901,1.0,10.17,10.13,83.8,29.7,F,Lineup unconfirmed
135,2026-07-30,823271,2026-07-31T01:40:00Z,Scheduled,Petco Park,San Francisco Giants @ San Diego Padres,Home,657757,Gavin Sheets,San Diego Padres,San Francisco Giants,1B,L,No,,102,360,312,67,15,0,14,41,43,42,4,75,0.215,0.314,0.397,0.711,12,38,32,5,0,0.156,0.0,24,89,71,11,0,0.155,0.0,32,32,3.1,12.5,20.0,53.3,26.7,12.5,12.5,0.0,15.6,3.1,0.0,3.1,0.0,81.6,19.0,0.129,73.7,5.6,Weak,1.0,Contact-First Profile,A,Excellent HR swing plane,5.6,Weak,0.88,Good,0.69,-13.31,Strong negative regression,Weak Contact-First Profile profile. 3.1% barrel rate; 81.6 mph average exit velocity; 12.5% air-ball rate; 0.0% pull-air rate; 3.1% HR-launch rate.,0.0389,0.0372,3.99,71,24,22.3,3.19,318.6,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.758,1.0,1.0,1.0,0.88,0.88,1.06,14.03,10.08,74.1,35.4,D,Probable SP unavailable; Lineup unconfirmed
136,2026-07-30,822946,2026-07-30T16:10:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Away,694497,Evan Carter,Texas Rangers,Tampa Bay Rays,CF,L,No,,89,300,251,51,9,2,8,37,28,39,4,71,0.203,0.319,0.351,0.67,11,34,28,9,1,0.321,0.0294,20,61,49,15,2,0.306,0.0328,15,15,0.0,33.3,63.6,27.3,9.1,6.7,33.3,80.0,33.3,6.7,6.7,6.7,,85.4,4.7,0.596,65.7,35.4,Below Average,2.5,Pull Power,D,Ground-ball heavy,35.4,Below Average,0.959,Small Statcast sample,0.4,-7.6,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 85.4 mph average exit velocity; 33.3% air-ball rate; 80.0% pull-air rate; 6.7% HR-launch rate.,0.0267,0.0282,4.05,23,9,31.4,0.73,73.3,Recently homered,663556.0,Shane McClanahan,L,LHB vs LHP,19,19,96.0,3.09,1.14,7,0.66,8.25,3.09,1.039,0.93,0.985,1.0,0.959,0.959,1.0,10.94,10.02,78.3,27.3,F,Lineup unconfirmed
137,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,686780,Pedro Pagés,St. Louis Cardinals,Chicago Cubs,C,R,No,,61,168,152,31,6,0,4,13,11,8,2,43,0.204,0.25,0.322,0.572,7,8,6,0,0,0.0,0.0,16,22,20,2,0,0.1,0.0,7,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,42.9,0.0,0.0,0.0,,75.1,27.6,0.002,73.0,37.9,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,37.9,Below Average,0.966,Small Statcast sample,0.0,-4.0,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 75.1 mph average exit velocity; 0.0% air-ball rate; 0.0% HR-launch rate; 0.0% ideal HR-contact rate.,0.0238,0.0272,3.81,57,32,38.0,1.5,150.0,Above normal drought,665871.0,Javier Assad,R,RHB vs RHP,17,8,65.1,3.86,1.12,12,1.65,5.79,2.2,1.0,1.082,0.985,0.94,0.966,0.908,1.035,9.98,10.0,65.8,28.6,F,Lineup unconfirmed
138,2026-07-30,823271,2026-07-31T01:40:00Z,Scheduled,Petco Park,San Francisco Giants @ San Diego Padres,Home,669134,Luis Campusano,San Diego Padres,San Francisco Giants,C,R,No,,34,107,91,26,8,0,4,14,14,15,1,25,0.286,0.393,0.505,0.898,8,26,21,5,0,0.238,0.0,16,49,39,11,1,0.282,0.0204,21,21,0.0,19.0,55.6,33.3,11.1,4.8,19.0,75.0,23.8,4.8,0.0,4.8,,81.8,14.4,0.337,69.0,20.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,20.3,Weak,0.917,Good,0.46,-3.54,Negative regression,Weak Pull Power profile. 0.0% barrel rate; 81.8 mph average exit velocity; 19.0% air-ball rate; 75.0% pull-air rate; 4.8% HR-launch rate.,0.0374,0.0345,4.17,28,11,22.8,1.23,123.1,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.783,1.0,1.0,1.0,0.917,0.917,1.0,13.63,9.94,53.6,29.3,F,Probable SP unavailable; Lineup unconfirmed
139,2026-07-30,823595,2026-07-30T23:10:00Z,Scheduled,Citi Field,Miami Marlins @ New York Mets,Away,689414,Liam Hicks,Miami Marlins,New York Mets,C,L,No,,97,392,340,95,9,1,14,54,60,37,8,38,0.279,0.358,0.435,0.793,12,50,43,9,1,0.209,0.02,23,98,86,24,1,0.279,0.0102,25,25,0.0,20.0,47.1,41.2,11.8,0.0,20.0,80.0,40.0,0.0,0.0,0.0,,80.9,13.2,0.369,62.8,22.5,Weak,2.0,Pull Power,A,Excellent HR swing plane,22.5,Weak,0.923,Good,0.44,-13.56,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 80.9 mph average exit velocity; 20.0% air-ball rate; 80.0% pull-air rate; 0.0% HR-launch rate.,0.0357,0.0348,4.05,27,8,24.3,1.11,111.2,Near normal interval,690997.0,Nolan McLean,R,LHB vs RHP,21,21,119.1,3.32,1.11,11,0.83,10.71,3.24,0.807,0.957,1.025,1.0,0.923,0.923,1.0,13.38,9.92,84.8,31.5,D,Lineup unconfirmed
140,2026-07-30,823674,2026-07-30T17:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Away,686681,Michael Massey,Kansas City Royals,Minnesota Twins,2B,L,No,,89,289,267,72,19,0,8,36,36,16,0,50,0.27,0.307,0.431,0.738,12,43,40,13,1,0.325,0.0233,22,78,71,21,1,0.296,0.0128,24,24,4.2,25.0,72.7,9.1,18.2,20.8,25.0,66.7,25.0,12.5,12.5,12.5,100.0,81.9,16.4,0.397,65.6,38.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.4,Below Average,0.968,Good,1.26,-6.74,Strong negative regression,Below Average Pull Power profile. 4.2% barrel rate; 81.9 mph average exit velocity; 25.0% air-ball rate; 66.7% pull-air rate; 12.5% HR-launch rate.,0.0277,0.0289,4.05,8,2,33.4,0.24,24.0,Very recent HR,641927.0,Bailey Ober,R,LHB vs RHP,15,15,81.0,4.56,1.25,13,1.44,6.67,2.44,0.858,1.054,1.025,1.0,0.968,0.968,0.98,11.22,9.91,78.9,28.2,F,Lineup unconfirmed
141,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Away,608324,Alex Bregman,Chicago Cubs,St. Louis Cardinals,3B,R,No,,105,482,416,102,19,1,11,55,46,53,8,78,0.245,0.338,0.375,0.713,11,51,46,13,2,0.283,0.0392,21,97,87,22,4,0.253,0.0412,28,28,0.0,25.0,43.8,12.5,43.8,17.9,25.0,14.3,25.0,10.7,0.0,10.7,,84.4,12.5,0.407,67.3,12.0,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,12.0,Weak,0.894,Good,0.43,-10.57,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 84.4 mph average exit velocity; 25.0% air-ball rate; 14.3% pull-air rate; 10.7% HR-launch rate.,0.0228,0.0247,4.05,9,2,37.8,0.24,23.8,Very recent HR,669467.0,Andre Pallante,R,RHB vs RHP,20,20,112.1,3.77,1.21,10,0.8,6.65,2.56,1.251,0.952,0.985,1.0,0.894,0.894,0.98,9.61,9.87,84.8,28.6,F,Lineup unconfirmed
142,2026-07-30,823674,2026-07-30T17:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Home,656577,Alex Jackson,Minnesota Twins,Kansas City Royals,C,R,No,,26,65,62,20,4,0,1,10,5,1,2,19,0.323,0.354,0.435,0.789,5,9,8,4,0,0.5,0.0,8,18,17,6,1,0.353,0.0556,8,8,0.0,12.5,66.7,33.3,0.0,12.5,25.0,50.0,25.0,0.0,0.0,0.0,,74.0,20.1,0.785,69.4,38.2,Below Average,2.5,Pull Power,A-,Elevated power plane,38.2,Below Average,0.967,Small Statcast sample,0.09,-0.91,Near expected,Below Average Pull Power profile. 0.0% barrel rate; 74.0 mph average exit velocity; 25.0% air-ball rate; 50.0% pull-air rate; 0.0% HR-launch rate.,0.0154,0.0262,3.99,12,7,62.0,0.19,19.4,Very recent HR,702070.0,Noah Cameron,L,RHB vs LHP,20,19,107.2,4.93,1.41,14,1.17,8.36,3.09,1.0,1.011,1.025,1.0,0.967,0.967,0.98,10.04,9.87,58.1,26.0,F,Small season sample; Lineup unconfirmed
143,2026-07-30,823023,2026-07-30T18:15:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,665877,José Fermín,St. Louis Cardinals,Chicago Cubs,LF,R,No,,72,213,189,46,9,0,5,19,22,18,1,28,0.243,0.31,0.37,0.68,12,40,31,5,1,0.161,0.025,24,80,68,14,2,0.206,0.025,27,27,3.7,22.2,70.6,17.6,11.8,29.6,40.7,72.7,25.9,7.4,7.4,7.4,100.0,79.7,23.6,0.397,65.0,30.8,Weak,2.0,Pull Power,A-,Elevated power plane,30.8,Weak,0.946,Good,1.22,-3.78,Negative regression,Weak Pull Power profile. 3.7% barrel rate; 79.7 mph average exit velocity; 40.7% air-ball rate; 72.7% pull-air rate; 7.4% HR-launch rate.,0.0235,0.0265,3.99,7,2,37.8,0.19,18.5,Very recent HR,665871.0,Javier Assad,R,RHB vs RHP,17,8,65.1,3.86,1.12,12,1.65,5.79,2.2,0.977,1.082,0.985,1.0,0.946,0.946,0.98,10.18,9.84,73.6,26.5,F,Lineup unconfirmed
