player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_pass_tds,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,projected_attempts,pass_td_rate_per_attempt,red_zone_pass_rate,goal_to_go_pass_rate,end_zone_target_rate,qb_pressure_rate,qb_interception_rate,recent_pass_td_per_game,last_5_pass_td_avg,last_10_pass_td_avg,last_15_pass_td_avg,attempt_stability,opp_pass_td_allowed_pg,opp_rz_pass_td_rate,opp_goal_to_go_pass_td_rate,opp_pressure_rate,opp_int_rate_forced,opp_pass_td_factor,preseason_usage_multiplier,data_source,simulations,model_version,prob_1_plus,prob_2_plus,prob_3_plus,prob_4_plus,prob_5_plus
00-0032268,Marcus Mariota,WAS,DET,QB,QB,ACT,11.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,0.767,0.767,0.0,0.0,2.0,1.002,10.68,5.03,14.63,7.82,7.14,15.31,2.38,0.91,0.8,1.0,1.0,69.0,1.545,18.75,27.63,16.96,2.35,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,48.79,18.71,6.39,1.92,0.61
00-0040676,Cam Ward,TEN,SEA,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,0.759,0.759,0.0,0.0,2.0,0.991,17.74,2.98,9.92,4.87,4.03,18.15,1.18,1.278,1.6,1.1,0.933,78.8,1.333,18.31,29.01,16.95,2.23,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,48.65,18.38,6.22,1.91,0.56
00-0038400,Tanner McKee,PHI,NE,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,0.759,0.759,0.0,0.0,2.0,0.997,10.56,4.97,15.05,5.38,4.3,13.98,1.08,1.25,1.25,1.25,1.25,46.6,1.345,23.46,32.8,13.76,1.68,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,48.25,18.54,6.34,2.08,0.55
00-0039923,J.J. McCarthy,MIN,BAL,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,0.734,0.734,0.0,0.0,2.0,0.964,10.86,4.52,16.12,9.16,7.33,24.91,4.4,1.055,1.0,1.1,1.1,82.5,1.291,15.77,20.78,16.46,1.89,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,47.71,17.95,5.48,1.59,0.47
00-0040743,Tyler Shough,NO,LAR,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,0.739,0.739,0.0,0.0,2.0,0.98,19.75,3.23,7.8,1.11,0.84,13.09,1.67,0.977,1.0,1.0,0.909,84.9,1.526,20.74,30.83,15.17,2.09,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,47.67,17.68,6.02,1.81,0.59
00-0040704,Dillon Gabriel,CLE,BUF,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,0.721,0.721,0.0,0.0,2.0,0.963,12.37,3.9,17.07,6.83,5.37,16.1,0.98,0.788,0.8,0.778,0.778,51.1,1.362,21.82,31.69,16.87,2.66,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,47.18,16.87,5.69,1.66,0.48
00-0040668,Shedeur Sanders,CLE,BUF,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,0.718,0.718,0.0,0.0,2.0,0.954,17.46,3.45,7.23,4.26,2.55,28.94,4.26,0.931,1.0,0.875,0.875,82.4,1.362,21.82,31.69,16.87,2.66,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.99,17.1,5.58,1.61,0.46
00-0039677,Sam Hartman,WAS,DET,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,0.719,0.719,0.0,0.0,2.0,0.962,11.52,4.5,,,,,,,,,,55.0,1.545,18.75,27.63,16.96,2.35,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.9,17.01,5.6,1.72,0.44
00-0039534,Carter Bradley,JAX,CAR,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,0.708,0.708,0.0,0.0,2.0,0.954,11.52,4.5,,,,,,,,,,55.0,1.481,24.08,36.63,11.72,1.99,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.36,16.8,5.48,1.38,0.44
00-0036879,Sam Ehlinger,DEN,GB,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,home,0.719,0.719,0.0,0.0,2.0,0.967,11.52,4.5,,,,,,,,,,55.0,1.382,21.61,27.05,16.38,1.8,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.34,17.65,5.59,1.65,0.56
00-0039107,Stetson Bennett,LAR,NO,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,home,0.716,0.716,0.0,0.0,2.0,0.967,11.52,4.5,,,,,,,,,,55.0,1.294,17.86,31.58,13.46,2.38,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.31,17.26,5.64,1.59,0.56
00-0040234,Quinn Ewers,MIA,NYG,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,home,0.693,0.693,0.0,0.0,2.0,0.925,12.87,4.17,12.09,4.4,4.4,18.68,3.3,0.75,0.75,0.75,0.75,75.6,1.353,19.84,30.25,14.96,1.82,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.26,16.4,4.84,1.32,0.37
00-0038658,Adrian Martinez,SF,LAC,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SF_LAC,,away,0.711,0.711,0.0,0.0,2.0,0.967,11.52,4.5,,,,,,,,,,55.0,1.283,16.88,26.92,15.35,2.39,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.17,16.77,5.66,1.77,0.51
00-0035264,Jarrett Stidham,DEN,GB,QB,QB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,home,0.699,0.699,0.0,0.0,2.0,0.943,15.52,3.88,8.41,1.87,1.87,21.5,1.87,1.0,1.0,1.0,1.0,97.4,1.382,21.61,27.05,16.38,1.8,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,46.13,16.55,5.14,1.53,0.45
00-0035251,Will Grier,CAR,JAX,QB,QB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,0.711,0.711,0.0,0.0,2.0,0.98,11.52,4.5,,,,,,,,,,55.0,1.577,18.92,29.91,13.55,2.22,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,45.71,16.93,5.74,1.99,0.51
00-0039917,Michael Penix Jr.,ATL,IND,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,away,0.661,0.661,0.0,0.0,2.0,0.919,14.31,3.31,12.28,4.76,4.51,10.78,1.5,1.084,1.2,1.1,0.857,85.2,1.412,20.37,28.68,14.9,2.4,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,44.27,15.28,4.59,1.36,0.39
00-0038579,Aidan O'Connell,LV,HOU,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,0.644,0.644,0.0,0.0,2.0,0.894,13.64,3.63,13.47,5.26,4.18,12.69,1.7,0.86,0.8,0.8,1.067,76.9,1.333,20.81,30.61,17.18,2.97,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,43.75,14.68,4.55,1.22,0.17
00-0037077,Sam Howell,DAL,ARI,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,0.636,0.636,0.0,0.0,2.0,0.883,13.83,3.49,,,,,,0.807,0.6,0.8,1.2,80.0,1.627,22.48,33.58,11.88,1.74,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,43.27,14.9,3.99,1.13,0.23
00-0036898,Davis Mills,HOU,LV,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,0.605,0.605,0.0,0.0,2.0,0.881,11.38,3.16,19.6,10.4,10.0,10.8,0.4,0.717,1.0,0.5,0.467,53.6,1.431,21.6,33.08,14.23,1.74,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,41.24,13.78,3.99,1.11,0.33
00-0028986,Case Keenum,CHI,CIN,QB,QB,ACT,14.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,0.594,0.594,0.0,0.0,2.0,0.861,12.72,3.87,,,,,,0.5,0.5,0.5,0.5,55.0,1.686,25.32,33.33,16.09,2.52,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,41.18,13.35,3.59,0.94,0.26
00-0040206,Riley Leonard,IND,ATL,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,0.604,0.604,0.0,0.0,2.0,0.883,8.31,4.04,24.29,14.29,12.86,11.43,4.29,0.4,0.4,0.4,0.4,31.8,1.667,21.27,31.53,14.65,2.01,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,41.14,13.56,4.07,1.16,0.31
00-0028118,Tyrod Taylor,GB,DEN,QB,QB,ACT,15.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,0.578,0.578,0.0,0.0,2.0,0.86,11.05,3.94,,,,,,0.862,0.8,1.0,0.867,68.9,1.37,18.15,26.24,19.72,1.85,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,39.95,12.92,3.57,1.0,0.3
00-0027973,Andy Dalton,PHI,NE,QB,QB,ACT,15.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,0.559,0.559,0.0,0.0,2.0,0.838,10.66,3.99,,,,,,0.82,0.6,1.0,1.0,60.8,1.345,23.46,32.8,13.76,1.68,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,39.35,11.8,3.51,0.92,0.25
00-0033537,Deshaun Watson,CLE,BUF,QB,QB,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,home,0.557,0.557,0.0,0.0,2.0,0.843,13.59,3.27,10.05,4.79,3.42,23.74,1.6,0.831,0.8,0.8,0.923,78.3,1.362,21.82,31.69,16.87,2.66,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,38.99,12.03,3.38,0.94,0.29
00-0035993,Tyler Huntley,BAL,MIN,QB,QB,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,0.539,0.539,0.0,0.0,2.0,0.816,10.14,3.51,20.69,8.62,5.17,21.55,0.0,0.604,0.6,0.6,0.615,77.8,1.231,17.36,30.0,16.56,2.3,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,38.61,11.11,3.17,0.79,0.2
00-0035704,Drew Lock,SEA,TEN,QB,QB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,0.532,0.532,0.0,0.0,2.0,0.798,12.35,3.59,6.98,1.16,0.0,8.14,3.49,0.998,1.2,0.9,0.75,64.6,1.51,23.67,27.41,14.5,1.37,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,38.22,11.52,2.73,0.58,0.12
00-0040398,Brady Cook,NYJ,PIT,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,away,0.522,0.522,0.0,0.0,2.0,0.783,18.97,2.28,11.56,4.05,4.05,19.08,4.05,0.4,0.4,0.4,0.4,90.8,1.519,19.8,26.32,16.39,2.44,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,38.16,10.7,2.69,0.54,0.1
00-0039152,Will Levis,TEN,SEA,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,0.531,0.531,0.0,0.0,2.0,0.808,11.79,3.38,8.6,4.78,3.98,23.73,2.55,1.005,1.0,1.1,0.933,76.1,1.333,18.31,29.01,16.95,2.23,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,38.12,11.0,3.07,0.7,0.17
00-0038108,Bailey Zappe,NYJ,PIT,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,away,0.519,0.519,0.0,0.0,2.0,0.785,12.54,3.07,,,,,,0.729,0.8,0.7,0.636,77.2,1.519,19.8,26.32,16.39,2.44,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,37.62,11.17,2.51,0.48,0.12
00-0035282,Easton Stick,IND,ATL,QB,QB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,0.501,0.501,0.0,0.0,1.0,0.76,16.7,2.3,,,,,,0.6,0.6,0.6,0.6,86.6,1.667,21.27,31.53,14.65,2.01,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,37.38,9.81,2.3,0.49,0.12
00-0033869,Mitchell Trubisky,TEN,SEA,QB,QB,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,0.489,0.489,0.0,0.0,2.0,0.772,5.73,5.61,,,,,,0.972,1.2,0.8,0.769,37.5,1.333,18.31,29.01,16.95,2.23,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,35.44,10.31,2.49,0.51,0.1
00-0038476,Tommy DeVito,NE,PHI,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,0.438,0.438,0.0,0.0,1.0,0.72,9.67,3.71,,,,,,0.422,0.0,0.8,0.727,76.0,1.456,20.08,30.6,14.94,1.97,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,33.25,8.18,1.88,0.39,0.07
00-0036945,Justin Fields,KC,TB,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,0.436,0.436,0.0,0.0,1.0,0.716,9.79,3.33,,,,,,0.66,0.6,0.7,0.733,65.3,1.574,20.37,31.67,14.64,1.59,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,33.16,8.2,1.82,0.41,0.04
00-0039376,Spencer Rattler,NO,LAR,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,0.432,0.432,0.0,0.0,1.0,0.709,12.69,2.72,8.94,3.42,3.04,14.07,1.9,0.725,0.6,0.9,0.733,76.7,1.526,20.74,30.83,15.17,2.09,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,33.06,8.1,1.67,0.33,0.06
00-0034771,Mason Rudolph,PIT,NYJ,QB,QB,ACT,8.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,home,0.438,0.438,0.0,0.0,1.0,0.725,7.65,4.11,12.0,4.57,4.0,12.0,1.71,0.679,0.4,0.9,0.933,59.0,1.431,22.22,32.77,14.4,1.43,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,32.91,8.44,1.93,0.42,0.07
00-0032434,Brandon Allen,NYG,MIA,QB,QB,ACT,10.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,0.428,0.428,0.0,0.0,1.0,0.717,9.6,3.73,,,,,,0.333,0.333,0.333,0.333,54.7,1.519,25.93,32.17,16.1,1.86,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,32.48,7.87,1.86,0.43,0.13
00-0033319,Nick Mullens,JAX,CAR,QB,QB,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,0.419,0.419,0.0,0.0,1.0,0.705,6.6,4.55,33.33,0.0,0.0,0.0,0.0,0.608,0.4,0.778,0.778,44.2,1.481,24.08,36.63,11.72,1.99,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,31.82,8.05,1.68,0.32,0.08
00-0032156,Trevor Siemian,ATL,IND,QB,QB,ACT,11.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,away,0.421,0.421,0.0,0.0,1.0,0.716,14.69,2.28,,,,,,0.4,0.4,0.4,0.4,71.7,1.412,20.37,28.68,14.9,2.4,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,31.67,8.13,1.86,0.39,0.08
00-0039164,Anthony Richardson,IND,ATL,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,0.407,0.407,0.0,0.0,1.0,0.694,10.07,3.31,8.82,3.74,3.74,15.51,3.48,0.589,0.6,0.5,0.667,68.9,1.667,21.27,31.53,14.65,2.01,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,31.21,7.54,1.42,0.35,0.1
00-0037324,Chris Oladokun,KC,TB,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,0.383,0.383,0.0,0.0,1.0,0.664,8.8,3.83,7.81,6.25,3.12,25.0,0.0,0.333,0.333,0.333,0.333,90.4,1.574,20.37,31.67,14.64,1.59,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,29.84,6.9,1.26,0.24,0.02
00-0038128,Malik Willis,MIA,NYG,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,home,0.337,0.337,0.0,0.0,1.0,0.615,4.38,5.3,,,,,,0.586,0.6,0.6,0.545,52.5,1.353,19.84,30.25,14.96,1.82,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,27.34,5.16,0.96,0.17,0.02
00-0037327,Skylar Thompson,BAL,MIN,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,0.312,0.312,0.0,0.0,1.0,0.587,7.92,3.6,,,,,,0.0,0.0,0.0,0.0,55.0,1.231,17.36,30.0,16.56,2.3,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,25.73,4.6,0.69,0.12,0.03
00-0037013,Zach Wilson,NO,LAR,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,0.283,0.283,0.0,0.0,1.0,0.557,8.85,2.4,,,,,,0.433,0.4,0.4,0.533,58.4,1.526,20.74,30.83,15.17,2.09,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,23.73,3.96,0.52,0.06,0.03
00-0036679,Shane Buechele,BUF,CLE,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,away,0.262,0.262,0.0,0.0,1.0,0.531,6.72,3.6,,,,,,0.0,0.0,0.0,0.0,55.0,1.481,26.84,40.22,18.85,1.94,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,22.25,3.57,0.36,0.04,0.0
00-0026300,Josh Johnson,CIN,CHI,QB,QB,ACT,18.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,0.255,0.255,0.0,0.0,1.0,0.532,5.47,3.79,,,,,,0.2,0.2,0.2,0.2,48.9,1.585,21.8,35.77,14.98,3.01,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,21.46,3.4,0.5,0.08,0.01
00-0039398,Joe Milton III,DAL,ARI,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,0.241,0.241,0.0,0.0,1.0,0.518,5.09,4.32,8.33,0.0,0.0,4.17,8.33,0.4,0.4,0.4,0.4,42.4,1.627,22.48,33.58,11.88,1.74,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,20.35,3.32,0.36,0.07,0.01
00-0040494,Max Brosmer,MIN,BAL,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,0.236,0.236,0.0,0.0,1.0,0.519,7.77,3.05,10.59,4.71,2.35,23.53,4.71,0.0,0.0,0.0,0.0,53.9,1.291,15.77,20.78,16.46,1.89,1.18,0.62,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,19.82,3.27,0.47,0.08,0.0
00-0038416,Tyson Bagent,CHI,CIN,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,0.205,0.205,0.0,0.0,1.0,0.475,6.06,2.82,12.9,4.52,4.52,9.68,3.87,0.183,0.0,0.333,0.333,48.3,1.686,25.32,33.33,16.09,2.52,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,17.71,2.51,0.25,0.03,0.01
00-0037012,Trey Lance,LAC,SF,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SF_LAC,,home,0.17,0.17,0.0,0.0,1.0,0.429,7.63,2.5,6.35,1.59,0.0,14.29,1.59,0.0,0.0,0.0,0.0,31.2,1.446,21.72,30.99,13.62,2.08,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,15.19,1.62,0.19,0.03,0.01
00-0038102,Kenny Pickett,CAR,JAX,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,0.133,0.133,0.0,0.0,1.0,0.37,4.72,1.97,,,,,,0.235,0.2,0.3,0.2,39.7,1.577,18.92,29.91,13.55,2.22,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,12.26,0.91,0.08,0.01,0.0
00-0031237,Teddy Bridgewater,DET,WAS,QB,QB,ACT,12.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,0.12,0.12,0.0,0.0,1.0,0.352,3.84,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.87,24.55,30.2,14.38,1.45,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,11.11,0.8,0.06,0.0,0.0
00-0038550,Hendon Hooker,TEN,SEA,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,0.055,0.055,0.0,0.0,0.0,0.239,1.44,3.6,,,,,,0.0,0.0,0.0,0.0,81.7,1.333,18.31,29.01,16.95,2.23,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,5.22,0.25,0.01,0.0,0.0
00-0034577,Kyle Allen,BUF,CLE,QB,QB,ACT,8.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,away,0.028,0.028,0.0,0.0,0.0,0.17,0.72,3.6,,,,,,0.0,0.0,0.0,0.0,55.0,1.481,26.84,40.22,18.85,1.94,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,2.76,0.07,0.0,0.0,0.0
00-0038391,Sean Clifford,CIN,CHI,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,0.021,0.021,0.0,0.0,0.0,0.144,0.48,3.6,,,,,,0.0,0.0,0.0,0.0,55.0,1.585,21.8,35.77,14.98,3.01,1.18,0.48,ADVANCED_PASS_TD_USAGE,10000,NFL_PASS_TD_V1,2.04,0.03,0.0,0.0,0.0
