Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
138,2026-08-15,823347,2026-08-15T23:15:00Z,Scheduled,PNC Park,Boston Red Sox @ Pittsburgh Pirates,Home,694378,Jacob Gonzalez,Pittsburgh Pirates,Boston Red Sox,SS,L,No,,55,165,151,36,7,0,6,19,28,9,3,31,0.238,0.293,0.404,0.697,12,32,30,8,2,0.267,0.0625,24,67,64,15,4,0.234,0.0597,259,110,4.1,21.0,55.4,18.7,25.4,13.1,25.0,53.4,34.1,7.1,3.0,7.1,67.0,81.5,24.3,0.531,68.6,93.2,109.2,11.2,10.6,4.2,50.2,31.7,Weak,2.5,Pull Power,A-,Elevated power plane,31.7,Weak,0.949,Good,4.5,55.2,93.4,0.557,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.21,5.21,Strong positive regression,Weak Pull Power profile. 4.1% barrel rate; 81.5 mph average exit velocity; 25.0% air-ball rate; 53.4% pull-air rate; 7.1% HR-launch rate.,0.0364,0.0345,3.99,1,1,25.2,0.04,4.0,Very recent HR,543243.0,Sonny Gray,R,LHB vs RHP,22,22,125.2,2.79,1.15,13,0.93,7.88,2.36,607.0,4.3,25.4,13.7,46.6,27.2,83.5,95.6,111.1,0.483,13.0,31.4,99.9,0.507,4.8,Sinker,L,LHB vs RHP,33.6,137,0.24,0.272,0.411,0.683,6,6,27,0.0438,3.6,0.557,331,0.0242,4.6,0.5,0,0,0,0/0,,,,,0,0,0,36.1,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,445,Sinker,24.9438202247191,111.0,Sweeper,21.123595505617978,94.0,Cutter,17.528089887640448,78.0,Curveball,16.629213483146067,74.0,4-Seam Fastball,14.831460674157304,66.0,Changeup,4.943820224719101,22.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.963,0.968,47.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.6,33.6,31.4,46.4,50.0,45.0,40.9,4.3,1.309,0.973,1.025,1.0,0.949,0.949,0.98,13.08,8.98,69.1,24.7,F,Lineup unconfirmed,,,
139,2026-08-15,824400,2026-08-15T23:10:00Z,Scheduled,Progressive Field,San Diego Padres @ Cleveland Guardians,Away,592518,Manny Machado,San Diego Padres,Cleveland Guardians,3B,R,No,,120,510,447,96,20,0,23,62,70,55,0,111,0.215,0.297,0.414,0.711,12,51,47,11,0,0.234,0.0,27,120,107,27,4,0.252,0.0333,648,143,6.2,28.4,42.1,27.8,29.3,15.4,29.6,36.1,32.0,8.0,4.0,8.0,54.4,84.5,23.6,0.595,73.0,96.7,111.3,43.6,14.2,13.0,58.7,38.9,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,38.9,Below Average,0.969,Good,7.0,31.9,97.7,0.628,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.96,12.96,Strong positive regression,Below Average Contact-First Profile profile. 6.2% barrel rate; 84.5 mph average exit velocity; 29.6% air-ball rate; 36.1% pull-air rate; 8.0% HR-launch rate.,0.0451,0.0426,4.05,66,17,19.4,3.4,339.6,Very long drought,676282.0,Joey Cantillo,L,RHB vs LHP,25,25,119.2,3.91,1.48,15,1.13,9.93,4.21,601.0,5.0,25.1,15.5,44.1,26.1,81.9,95.0,113.4,0.531,15.0,35.5,99.9,0.54,5.3,4-Seam Fastball,R,RHB vs LHP,34.4,122,0.226,0.303,0.425,0.728,4,13,24,0.0328,5.5,0.55,397,0.0302,4.9,0.513,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,38.0,Slight Pitcher Advantage,Below average,50.4,5,Pitch-level Statcast · last 5 MLB games,355,Curveball,43.943661971830984,156.0,4-Seam Fastball,28.732394366197184,102.0,Changeup,17.746478873239436,63.0,Cutter,9.577464788732394,34.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.971,0.975,44.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.4,35.6,35.5,41.7,50.0,45.0,40.8,4.29,0.818,1.005,1.025,1.0,0.969,0.969,1.06,16.17,8.39,85.0,34.2,D,Lineup unconfirmed,,,
140,2026-08-15,823588,2026-08-15T20:10:00Z,Scheduled,Citi Field,Washington Nationals @ New York Mets,Away,695670,Harry Ford,Washington Nationals,New York Mets,C,R,No,,15,51,44,10,5,0,2,9,7,6,1,12,0.227,0.333,0.477,0.81,7,23,21,6,1,0.286,0.0435,15,51,44,10,2,0.227,0.0392,61,61,4.9,14.8,50.0,25.0,25.0,21.3,26.2,37.5,32.8,4.9,4.9,4.9,66.7,77.4,17.4,0.393,65.2,89.2,103.1,3.4,4.9,1.1,42.5,19.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,19.0,Weak,0.913,Good,4.9,37.5,89.2,0.393,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.56,0.56,Near expected,Weak Contact-First Profile profile. 4.9% barrel rate; 77.4 mph average exit velocity; 26.2% air-ball rate; 37.5% pull-air rate; 4.9% HR-launch rate.,0.0392,0.0342,4.15,9,2,22.0,0.41,40.9,Recently homered,640455.0,Sean Manaea,L,RHB vs LHP,25,11,104.2,4.13,1.32,14,1.2,9.11,3.01,641.0,4.7,21.8,13.7,50.9,30.9,80.6,93.4,114.6,0.565,14.0,64.4,100.0,0.591,17.2,4-Seam Fastball,R,RHB vs LHP,38.0,30,0.259,0.333,0.407,0.741,0,3,9,0.0,5.3,0.386,307,0.0326,4.8,0.564,0,0,0,0/0,,,,,0,0,0,49.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,463,4-Seam Fastball,47.084233261339094,218.0,Sweeper,27.861771058315334,129.0,Sinker,18.574514038876888,86.0,Cutter,3.67170626349892,17.0,Changeup,2.8077753779697625,13.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.029,0.972,33.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.0,37.7,64.4,25.3,50.0,45.0,40.7,4.29,1.087,1.016,1.025,1.0,0.913,0.913,1.0,13.43,8.59,59.7,24.5,F,Small season sample; Lineup unconfirmed,,,
141,2026-08-15,824884,2026-08-15T23:15:00Z,Scheduled,Truist Park,Arizona Diamondbacks @ Atlanta Braves,Away,663457,Lars Nootbaar,Arizona Diamondbacks,Atlanta Braves,LF,L,No,,57,217,185,41,9,1,3,24,17,31,0,45,0.222,0.332,0.33,0.662,10,39,32,5,0,0.156,0.0,25,96,81,14,0,0.173,0.0,244,116,4.4,29.9,44.1,27.5,28.0,15.5,26.8,31.7,24.6,6.9,3.8,6.9,16.2,85.4,12.7,0.479,70.7,96.9,111.8,32.7,12.4,8.4,52.1,29.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,29.8,Weak,0.943,Good,3.4,28.6,96.2,0.392,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.54,7.54,Strong positive regression,Weak Contact-First Profile profile. 4.4% barrel rate; 85.4 mph average exit velocity; 26.8% air-ball rate; 31.7% pull-air rate; 6.9% HR-launch rate.,0.0138,0.0203,4.05,83,26,61.7,1.35,134.6,Near normal interval,656550.0,Grant Holmes,R,LHB vs RHP,23,22,114.0,3.47,1.32,18,1.42,7.42,3.79,597.0,5.9,27.3,15.6,45.2,28.0,84.6,96.7,114.8,0.552,18.0,41.1,99.8,0.574,6.3,Slider,L,LHB vs RHP,34.7,177,0.238,0.35,0.351,0.701,2,26,35,0.0113,4.9,0.541,286,0.042,7.4,0.594,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,39.5,Slight Pitcher Advantage,Below average,47.5,5,Pitch-level Statcast · last 5 MLB games,383,Slider,31.592689295039165,121.0,4-Seam Fastball,18.798955613577025,72.0,Cutter,16.710182767624023,64.0,Sinker,15.926892950391645,61.0,Changeup,9.138381201044387,35.0,Curveball,7.83289817232376,30.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,0.982,0.984,38.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.7,42.4,41.1,27.7,55.4,45.0,40.7,4.28,0.758,1.051,1.025,0.965,0.943,0.91,1.0,7.97,5.03,75.2,21.5,F,Lineup unconfirmed,,,
142,2026-08-15,824966,2026-08-16T01:40:00Z,Scheduled,Sutter Health Park,Texas Rangers @ Athletics,Away,679822,Justin Foscue,Texas Rangers,Athletics,2B,R,No,,68,163,148,37,7,1,7,16,21,12,2,43,0.25,0.313,0.453,0.766,10,22,20,4,0,0.2,0.0,22,45,43,7,0,0.163,0.0,197,50,3.3,24.5,55.2,25.3,19.5,14.5,27.0,63.8,33.3,4.6,3.0,4.6,70.0,83.5,23.3,0.488,69.7,94.6,108.6,8.2,12.4,3.7,54.0,30.1,Weak,2.0,Pull Power,A-,Elevated power plane,30.1,Weak,0.944,Good,0.0,71.4,94.3,0.311,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.83,0.83,Near expected,Weak Pull Power profile. 3.3% barrel rate; 83.5 mph average exit velocity; 27.0% air-ball rate; 63.8% pull-air rate; 4.6% HR-launch rate.,0.0429,0.0383,4.05,48,25,21.1,2.27,227.0,Very long drought,669372.0,J.T. Ginn,R,RHB vs RHP,24,21,121.1,3.41,1.21,13,0.96,7.94,3.93,585.0,3.6,23.1,13.8,41.0,25.5,81.4,94.4,112.1,0.474,13.0,47.1,99.8,0.611,7.5,Sinker,R,RHB vs RHP,28.0,67,0.19,0.224,0.302,0.525,2,2,19,0.0299,3.8,0.536,202,0.0198,2.9,0.418,0,0,0,0/0,,,,,0,0,0,39.1,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,415,Sinker,34.93975903614458,145.0,Changeup,25.301204819277107,105.0,Slider,15.180722891566266,63.0,4-Seam Fastball,13.975903614457831,58.0,Cutter,10.602409638554217,44.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.994,0.961,44.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.0,27.3,47.1,42.5,50.0,45.0,40.6,4.27,0.758,0.978,0.985,1.0,0.944,0.944,1.06,14.63,7.03,67.2,29.3,F,Lineup unconfirmed,,,
143,2026-08-15,824480,2026-08-15T22:40:00Z,Scheduled,Great American Ball Park,Miami Marlins @ Cincinnati Reds,Away,682663,Agustín Ramírez,Miami Marlins,Cincinnati Reds,C,R,No,,39,149,131,31,6,1,2,16,15,15,2,36,0.237,0.322,0.344,0.666,8,20,18,5,0,0.278,0.0,8,20,18,5,0,0.278,0.0,181,22,3.2,22.6,43.2,37.4,19.4,6.9,17.8,49.4,30.8,2.8,1.2,2.8,25.0,82.6,14.2,0.395,74.1,95.1,114.5,53.3,6.0,10.1,50.9,33.1,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.1,Weak,0.953,Good,0.0,66.7,91.9,0.358,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.02,4.02,Strong positive regression,Weak Pull Power profile. 3.2% barrel rate; 82.6 mph average exit velocity; 17.8% air-ball rate; 49.4% pull-air rate; 2.8% HR-launch rate.,0.0134,0.0217,4.05,50,17,65.5,0.76,76.3,Recently homered,663903.0,Brady Singer,R,RHB vs RHP,23,23,119.2,4.66,1.43,22,1.65,7.52,3.01,626.0,5.9,27.5,16.5,43.2,33.5,84.1,96.6,113.4,0.567,22.0,17.2,100.0,0.373,4.5,Sinker,R,RHB vs RHP,20.6,105,0.213,0.286,0.277,0.562,1,9,26,0.0095,3.7,0.311,188,0.0319,6.7,0.514,3,3,1,1/3,0.333,0.333,0.667,1.0,0,0,0,25.6,Strong Pitcher Advantage,Below average,51.3,5,Pitch-level Statcast · last 5 MLB games,501,Sinker,49.30139720558882,247.0,Slider,26.746506986027946,134.0,Sweeper,15.568862275449101,78.0,Cutter,7.7844311377245505,39.0,4-Seam Fastball,0.5988023952095808,3.0,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.934,0.984,43.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,20.6,41.7,17.2,37.8,71.6,45.0,40.5,4.27,0.857,1.088,0.985,0.965,0.953,0.919,1.0,8.51,5.69,64.2,18.4,F,Lineup unconfirmed,,,
144,2026-08-15,823347,2026-08-15T23:15:00Z,Scheduled,PNC Park,Boston Red Sox @ Pittsburgh Pirates,Away,657136,Connor Wong,Boston Red Sox,Pittsburgh Pirates,C,R,No,,61,188,162,39,10,0,3,17,19,16,5,46,0.241,0.326,0.358,0.684,7,22,21,3,1,0.143,0.0455,20,54,51,7,2,0.137,0.037,236,71,4.5,24.0,44.4,34.2,21.4,11.9,21.8,54.0,24.7,4.5,2.6,4.5,39.2,80.7,14.4,0.459,70.2,94.9,110.5,27.4,8.5,6.7,45.7,30.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.9,Weak,0.947,Good,5.6,61.5,95.9,0.452,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.03,7.03,Strong positive regression,Weak Pull Power profile. 4.5% barrel rate; 80.7 mph average exit velocity; 21.8% air-ball rate; 54.0% pull-air rate; 4.5% HR-launch rate.,0.016,0.0222,4.05,11,3,54.0,0.2,20.4,Very recent HR,683003.0,Jared Jones,R,RHB vs RHP,13,13,59.0,5.03,1.2,10,1.53,9.92,2.9,294.0,5.4,26.9,14.6,34.9,29.3,84.6,96.5,115.1,0.543,10.0,28.5,100.0,0.49,4.3,4-Seam Fastball,R,RHB vs RHP,28.7,133,0.237,0.328,0.351,0.679,1,12,37,0.0075,3.1,0.449,99,0.0505,7.8,0.516,0,0,0,0/0,,,,,0,0,0,32.9,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,386,4-Seam Fastball,49.48186528497409,191.0,Slider,41.968911917098445,162.0,Changeup,6.217616580310881,24.0,Curveball,2.33160621761658,9.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.957,0.979,45.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.7,33.4,28.5,53.8,50.0,45.0,40.4,4.26,1.35,1.058,0.985,1.0,0.947,0.947,0.98,8.69,7.09,69.7,21.6,F,Lineup unconfirmed,,,
145,2026-08-15,822775,2026-08-15T19:07:00Z,Scheduled,Rogers Centre,New York Yankees @ Toronto Blue Jays,Home,660821,Jesús Sánchez,Toronto Blue Jays,New York Yankees,RF,L,No,,84,264,240,63,15,0,8,23,32,14,6,59,0.263,0.314,0.425,0.739,10,28,23,4,1,0.174,0.0357,11,30,25,4,1,0.16,0.0333,361,25,8.1,26.8,36.8,30.5,32.3,22.0,32.3,34.6,30.1,7.3,5.2,7.3,34.3,82.8,16.3,0.568,71.0,95.1,110.6,38.8,11.7,7.9,46.5,34.9,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.9,Weak,0.958,Good,12.0,33.3,94.7,0.509,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.22,15.22,Strong positive regression,Weak Contact-First Profile profile. 8.1% barrel rate; 82.8 mph average exit velocity; 32.3% air-ball rate; 34.6% pull-air rate; 7.3% HR-launch rate.,0.0303,0.0308,3.99,14,7,30.0,0.47,46.7,Recently homered,693645.0,Cam Schlittler,R,LHB vs RHP,25,25,146.2,2.21,0.93,14,0.86,11.17,1.9,804.0,4.1,20.9,12.3,32.6,31.6,82.4,93.0,115.9,0.521,14.0,51.0,99.8,0.634,8.3,4-Seam Fastball,L,LHB vs RHP,39.1,230,0.284,0.335,0.466,0.801,8,13,51,0.0348,7.1,0.639,358,0.0223,4.2,0.58,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,44.6,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,469,4-Seam Fastball,41.36460554371002,194.0,Sinker,21.961620469083154,103.0,Cutter,21.321961620469082,100.0,Curveball,15.35181236673774,72.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.966,44.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.1,21.9,51.0,48.1,50.0,45.0,40.4,4.26,1.049,0.962,1.025,1.0,0.958,0.958,1.0,11.75,7.42,73.3,23.5,F,Lineup unconfirmed,,,
146,2026-08-15,823184,2026-08-15T20:05:00Z,Scheduled,Oracle Park,Colorado Rockies @ San Francisco Giants,Away,666160,Mickey Moniak,Colorado Rockies,San Francisco Giants,LF,L,No,,84,315,288,77,14,4,19,41,54,18,3,81,0.267,0.311,0.542,0.853,11,42,36,7,2,0.194,0.0476,22,88,79,19,4,0.241,0.0455,417,110,6.4,26.7,57.2,21.1,21.7,18.5,28.3,53.8,28.9,6.7,4.1,6.7,67.8,83.2,20.1,0.553,72.9,95.4,109.2,45.0,12.4,13.9,51.9,41.8,Below Average,2.5,Pull Power,A-,Elevated power plane,41.8,Below Average,0.977,Good,4.5,41.9,94.4,0.494,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.37,5.37,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 83.2 mph average exit velocity; 28.3% air-ball rate; 53.8% pull-air rate; 6.7% HR-launch rate.,0.0603,0.0525,4.15,25,8,15.2,1.65,164.9,Above normal drought,657277.0,Logan Webb,R,LHB vs RHP,21,21,133.0,3.59,1.08,9,0.61,6.97,2.17,688.0,3.2,24.4,11.0,40.2,27.6,82.0,94.7,114.4,0.469,9.0,37.0,100.0,0.526,6.7,Sinker,L,LHB vs RHP,43.6,252,0.287,0.329,0.596,0.925,17,16,58,0.0675,8.0,0.609,327,0.0183,3.6,0.482,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,42.7,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,491,Changeup,26.883910386965375,132.0,Sinker,24.84725050916497,122.0,Sweeper,20.977596741344197,103.0,Cutter,16.089613034623216,79.0,4-Seam Fastball,11.201629327902241,55.0,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,0.974,0.957,52.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.6,26.8,37.0,39.1,33.8,45.0,40.3,4.25,0.955,0.922,1.025,1.03,0.977,1.006,1.035,20.05,9.65,81.5,34.0,D,Lineup unconfirmed,,,
147,2026-08-15,823671,2026-08-15T23:10:00Z,Scheduled,Target Field,Philadelphia Phillies @ Minnesota Twins,Away,656537,Derek Hill,Philadelphia Phillies,Minnesota Twins,CF,R,No,,89,174,159,37,3,0,9,26,22,11,1,61,0.233,0.287,0.421,0.708,8,13,13,2,1,0.154,0.0769,16,29,27,3,2,0.111,0.069,200,36,5.5,18.5,40.6,23.9,34.9,14.6,25.0,41.6,33.4,7.1,4.9,7.1,88.2,79.4,18.0,0.597,68.3,91.9,108.4,17.8,9.1,2.5,45.2,29.4,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,29.4,Weak,0.942,Good,5.6,33.3,90.8,0.54,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.75,0.75,Near expected,Weak Contact-First Profile profile. 5.5% barrel rate; 79.4 mph average exit velocity; 25.0% air-ball rate; 41.6% pull-air rate; 7.1% HR-launch rate.,0.0517,0.0437,3.99,10,7,17.7,0.57,56.6,Recently homered,687570.0,Connor Prielipp,L,RHB vs LHP,16,16,82.2,4.79,1.32,11,1.2,9.58,3.48,470.0,4.9,24.3,13.0,41.2,30.4,83.3,95.2,113.1,0.561,11.0,39.1,99.9,0.585,4.8,Slider,R,RHB vs LHP,44.8,103,0.223,0.27,0.447,0.717,6,6,36,0.0583,6.4,0.597,257,0.035,4.5,0.539,5,4,0,0/4,0.0,0.0,0.0,0.0,0,0,2,41.3,Slight Pitcher Advantage,Below average,37.5,5,Pitch-level Statcast · last 5 MLB games,432,Slider,29.39814814814815,127.0,4-Seam Fastball,25.925925925925927,112.0,Sinker,21.064814814814813,91.0,Curveball,16.89814814814815,73.0,Changeup,6.712962962962963,29.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.978,0.974,45.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.8,34.6,39.1,26.1,50.0,45.0,40.2,4.24,1.246,1.016,1.025,1.0,0.942,0.942,1.0,16.32,10.79,66.7,27.5,F,Lineup unconfirmed,,,
148,2026-08-15,823588,2026-08-15T20:10:00Z,Scheduled,Citi Field,Washington Nationals @ New York Mets,Home,676724,Jared Young,New York Mets,Washington Nationals,1B,L,No,,74,236,210,55,10,2,8,27,26,18,6,44,0.262,0.335,0.443,0.778,10,41,36,12,1,0.333,0.0244,22,75,67,20,2,0.299,0.0267,285,84,4.3,31.9,47.6,32.6,19.8,12.8,27.1,48.9,27.8,5.3,3.5,5.3,47.8,84.8,16.4,0.496,70.7,97.8,112.9,29.4,10.8,9.4,53.4,37.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.2,Below Average,0.964,Good,2.4,48.0,99.5,0.467,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.53,4.53,Strong positive regression,Below Average Pull Power profile. 4.3% barrel rate; 84.8 mph average exit velocity; 27.1% air-ball rate; 48.9% pull-air rate; 5.3% HR-launch rate.,0.0339,0.0333,3.99,0,0,26.2,0.0,0.0,Very recent HR,695418.0,Brad Lord,R,LHB vs RHP,29,2,61.2,3.79,1.18,7,1.02,8.17,3.06,402.0,3.7,23.4,8.7,35.3,27.6,82.1,94.2,115.9,0.519,7.0,28.5,99.5,0.491,4.2,4-Seam Fastball,L,LHB vs RHP,43.0,199,0.271,0.342,0.458,0.799,7,16,35,0.0352,5.9,0.527,124,0.0403,6.0,0.707,0,0,0,0/0,,,,,0,0,0,39.3,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,223,4-Seam Fastball,31.838565022421523,71.0,Sinker,25.56053811659193,57.0,Slider,23.766816143497756,53.0,Sweeper,13.452914798206278,30.0,Changeup,5.381165919282512,12.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.957,0.962,51.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.0,24.7,28.5,50.1,50.0,45.0,40.1,4.24,0.906,0.989,1.025,1.0,0.964,0.964,0.98,12.62,6.91,74.9,23.5,F,Lineup unconfirmed,,,
