Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
23,2026-09-20,823001,2026-09-20T18:15:00Z,Scheduled,Busch Stadium,Washington Nationals @ St. Louis Cardinals,Home,676475,Alec Burleson,St. Louis Cardinals,Washington Nationals,1B,L,No,,154,647,582,165,37,1,23,85,111,55,6,114,0.284,0.349,0.469,0.818,11,42,35,10,2,0.286,0.0476,25,101,91,23,2,0.253,0.0198,908,147,6.5,31.4,58.5,18.7,22.7,12.1,24.0,54.0,31.1,7.0,3.5,7.0,32.1,85.9,17.8,0.617,72.1,97.8,113.7,37.4,14.0,12.0,48.1,45.0,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.0,Below Average,0.986,Good,5.4,64.5,97.5,0.564,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,56.57,33.57,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 85.9 mph average exit velocity; 24.0% air-ball rate; 54.0% pull-air rate; 7.0% HR-launch rate.,0.0355,0.035,4.09,10,3,25.3,0.4,39.5,Recently homered,663623.0,Jake Irvin,R,LHB vs RHP,20,19,96.1,5.51,1.41,17,1.59,8.97,4.3,574.0,6.6,27.4,14.3,40.7,30.7,82.9,95.7,114.9,0.614,17.0,51.2,100.0,0.666,6.8,4-Seam Fastball,L,LHB vs RHP,52.8,447,0.314,0.391,0.544,0.936,20,45,78,0.0447,8.0,0.702,256,0.0391,7.6,0.632,2,2,1,1/2,0.5,0.5,2.0,2.5,1,0,0,52.7,Neutral Matchup,Average,55.0,5,Pitch-level Statcast · last 5 MLB games,462,4-Seam Fastball,38.095238095238095,176.0,Curveball,21.428571428571427,99.0,Sinker,12.770562770562771,59.0,Changeup,11.471861471861471,53.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.991,60.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.8,43.3,51.2,56.6,50.0,45.0,52.8,6.18,1.001,1.078,1.025,1.0,0.986,0.986,1.0,13.56,9.98,85.0,30.4,D,Lineup unconfirmed,Cutter,9.307359307359308,43.0,Sweeper,6.926406926406926,32.0,,,
24,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,571970,Max Muncy,Los Angeles Dodgers,San Francisco Giants,3B,L,No,,143,539,468,119,26,1,29,79,75,63,7,135,0.254,0.351,0.5,0.851,12,49,43,13,3,0.302,0.0612,24,94,79,21,3,0.266,0.0319,649,107,7.6,29.0,58.2,21.5,20.3,16.9,29.4,58.9,31.3,10.3,5.7,10.3,51.2,83.2,18.5,0.643,69.3,96.0,109.1,11.5,15.9,3.7,46.4,40.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.4,Below Average,0.973,Good,5.6,58.8,95.4,0.603,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.71,16.71,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 83.2 mph average exit velocity; 29.4% air-ball rate; 58.9% pull-air rate; 10.3% HR-launch rate.,0.0538,0.0498,4.09,5,1,16.1,0.31,31.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,57.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,52.9,50.0,45.0,52.8,6.17,0.986,1.0,1.0,1.0,0.973,0.973,0.98,18.87,11.41,74.5,31.7,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
25,2026-09-20,822844,2026-09-20T18:35:00Z,Scheduled,Globe Life Field,Toronto Blue Jays @ Texas Rangers,Away,672960,Kazuma Okamoto,Toronto Blue Jays,Texas Rangers,3B,R,No,,149,608,544,128,24,0,33,79,88,55,6,176,0.235,0.311,0.461,0.772,11,44,37,11,5,0.297,0.1136,24,97,83,22,7,0.265,0.0722,743,118,8.2,27.0,52.0,27.1,20.9,18.1,27.6,52.6,30.0,8.6,5.7,8.6,60.9,84.2,22.6,0.725,70.6,96.0,111.6,29.7,13.8,9.7,55.2,45.8,Below Average,3.0,Pull Power,A-,Elevated power plane,45.8,Below Average,0.988,Good,10.2,50.0,95.8,0.824,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,53.76,20.76,Strong positive regression,Below Average Pull Power profile. 8.2% barrel rate; 84.2 mph average exit velocity; 27.6% air-ball rate; 52.6% pull-air rate; 8.6% HR-launch rate.,0.0543,0.0506,4.05,14,4,16.5,0.85,84.9,Near normal interval,594798.0,Jacob deGrom,R,RHB vs RHP,29,29,154.1,3.79,1.07,20,1.17,11.31,2.27,800.0,4.5,26.1,13.1,46.0,31.5,83.7,95.2,114.9,0.564,20.0,61.0,99.5,0.729,8.5,4-Seam Fastball,R,RHB vs RHP,42.1,446,0.232,0.305,0.442,0.747,23,39,135,0.0516,6.5,0.629,249,0.0281,3.9,0.533,0,0,0,0/0,,,,,0,0,0,50.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,40.80717488789238,182.0,Slider,28.475336322869953,127.0,Changeup,16.143497757847534,72.0,Sinker,7.623318385650224,34.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.022,0.97,57.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.1,36.4,61.0,61.9,57.2,45.0,52.5,6.1,1.341,1.011,0.985,1.0,0.988,0.988,1.0,18.97,14.65,84.8,37.6,D+,Lineup unconfirmed,Curveball,6.95067264573991,31.0,,,,,,
26,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Away,687529,Grant McCray,San Francisco Giants,Los Angeles Dodgers,CF,L,No,,39,86,72,11,2,1,2,14,4,11,0,26,0.153,0.265,0.292,0.557,7,15,13,3,0,0.231,0.0,16,39,35,8,1,0.229,0.0256,93,48,7.8,19.9,46.7,33.4,19.9,10.6,22.0,58.1,24.8,5.0,3.6,5.0,27.3,79.1,17.7,0.61,66.3,92.9,111.6,14.8,12.1,3.5,35.7,32.2,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.2,Weak,0.95,Good,8.3,60.0,92.9,0.67,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.89,3.89,Positive regression,Weak Pull Power profile. 7.8% barrel rate; 79.1 mph average exit velocity; 22.0% air-ball rate; 58.1% pull-air rate; 5.0% HR-launch rate.,0.0233,0.0283,3.87,16,8,36.0,0.44,44.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,56.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,53.9,50.0,45.0,52.5,6.09,0.844,1.0,1.0,0.94,0.95,0.893,1.0,10.53,6.95,51.3,18.3,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
27,2026-09-20,824462,2026-09-20T17:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Home,553993,Eugenio Suárez,Cincinnati Reds,Chicago Cubs,DH,R,No,,120,478,416,87,17,0,24,47,69,52,7,161,0.209,0.305,0.423,0.728,10,39,33,7,3,0.212,0.0769,22,90,73,16,6,0.219,0.0667,525,105,6.3,20.4,50.0,22.0,26.7,15.4,26.2,49.6,29.8,6.2,4.4,6.2,78.8,83.0,20.0,0.635,70.4,93.5,109.8,25.5,10.1,6.0,50.4,36.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.2,Below Average,0.961,Good,6.7,46.2,92.6,0.697,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.3,5.3,Strong positive regression,Below Average Pull Power profile. 6.3% barrel rate; 83.0 mph average exit velocity; 26.2% air-ball rate; 49.6% pull-air rate; 6.2% HR-launch rate.,0.0502,0.0466,3.99,16,5,17.3,0.92,92.3,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.0,1.0,53.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,44.1,71.6,45.0,52.4,6.08,1.221,1.0,1.0,1.0,0.961,0.961,1.0,17.32,13.37,74.2,33.7,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
28,2026-09-20,824139,2026-09-20T18:10:00Z,Scheduled,Daikin Park,Atlanta Braves @ Houston Astros,Home,676369,Nelson Velázquez,Houston Astros,Atlanta Braves,LF,R,No,,48,109,98,19,4,0,6,12,18,8,1,37,0.194,0.257,0.418,0.675,3,4,4,1,1,0.25,0.25,11,21,20,3,2,0.15,0.0952,116,16,8.7,36.5,51.7,22.5,25.7,24.1,39.7,57.2,28.4,10.6,10.0,10.6,73.3,86.0,22.8,0.869,73.0,98.9,110.3,45.1,19.6,12.5,55.6,58.5,Average,3.5,Pull Power,A-,Elevated power plane,58.5,Average,1.024,Good,12.5,62.5,100.2,1.14,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.46,3.46,Positive regression,Average Pull Power profile. 8.7% barrel rate; 86.0 mph average exit velocity; 39.7% air-ball rate; 57.2% pull-air rate; 10.6% HR-launch rate.,0.055,0.043,3.93,2,2,16.3,0.12,12.2,Very recent HR,527048.0,Martín Pérez,L,RHB vs LHP,29,25,137.2,3.07,1.26,13,0.85,6.54,3.92,678.0,3.7,26.0,13.1,47.7,29.8,82.1,95.8,116.9,0.488,13.0,56.2,99.9,0.743,5.5,Sinker,R,RHB vs LHP,45.4,78,0.186,0.256,0.443,0.699,5,6,25,0.0641,7.2,0.791,409,0.0171,3.6,0.445,3,2,2,2/2,1.0,1.0,2.5,3.5,1,1,0,51.6,Neutral Matchup,Average,57.5,5,Pitch-level Statcast · last 5 MLB games,444,Sinker,37.16216216216216,165.0,Changeup,33.55855855855856,149.0,Cutter,20.27027027027027,90.0,Curveball,6.081081081081081,27.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.012,0.962,59.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.4,33.7,56.2,77.8,50.0,45.0,52.4,6.07,1.0,0.96,1.025,1.0,1.024,1.024,0.98,15.85,10.21,61.5,25.3,F,Lineup unconfirmed,4-Seam Fastball,2.9279279279279278,13.0,,,,,,
29,2026-09-20,823329,2026-09-20T17:35:00Z,Scheduled,PNC Park,Kansas City Royals @ Pittsburgh Pirates,Away,695506,Jac Caglianone,Kansas City Royals,Pittsburgh Pirates,RF,L,No,,137,527,487,136,27,2,23,68,71,32,7,139,0.279,0.332,0.485,0.817,6,17,13,2,0,0.154,0.0,17,62,57,17,1,0.298,0.0161,668,73,6.1,31.9,61.9,17.4,20.7,11.7,25.8,55.1,28.5,4.6,2.7,4.6,45.7,84.7,8.5,0.641,74.8,98.4,114.8,64.4,12.7,18.0,41.9,45.9,Below Average,3.0,Pull Power,C,Low line-drive plane,45.9,Below Average,0.989,Good,2.7,66.7,95.7,0.536,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.48,14.48,Strong positive regression,Below Average Pull Power profile. 6.1% barrel rate; 84.7 mph average exit velocity; 25.8% air-ball rate; 55.1% pull-air rate; 4.6% HR-launch rate.,0.0436,0.0415,4.15,43,14,21.2,2.03,203.1,Very long drought,669199.0,Lake Bachar,R,LHB vs RHP,50,10,82.1,3.5,1.12,13,1.42,9.4,3.83,395.0,4.8,22.5,17.7,44.5,28.6,83.1,94.6,111.7,0.501,13.0,69.2,99.9,0.799,9.2,4-Seam Fastball,L,LHB vs RHP,48.8,363,0.287,0.347,0.502,0.849,16,29,92,0.0441,9.2,0.741,191,0.0314,5.3,0.536,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,55.7,Neutral Matchup,Average,47.5,5,Pitch-level Statcast · last 5 MLB games,156,4-Seam Fastball,42.94871794871795,67.0,Curveball,30.128205128205128,47.0,Slider,16.666666666666668,26.0,Sweeper,6.410256410256411,10.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.038,0.973,60.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.8,33.9,69.2,46.9,50.0,45.0,52.4,6.05,0.758,1.051,1.025,1.0,0.989,0.989,1.06,16.12,9.66,82.0,35.3,D,Lineup unconfirmed,Sinker,3.2051282051282053,5.0,Split-Finger,0.6410256410256411,1.0,,,
30,2026-09-20,824300,2026-09-20T19:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Home,696100,Hunter Goodman,Colorado Rockies,Seattle Mariners,C,R,No,,131,544,490,120,19,2,38,80,81,45,5,170,0.245,0.313,0.524,0.837,8,35,32,6,2,0.188,0.0571,20,84,76,16,4,0.211,0.0476,666,114,7.1,27.2,52.8,25.7,21.0,15.9,24.7,57.3,25.6,7.1,3.6,7.1,69.1,84.0,22.6,0.615,73.5,96.2,113.9,43.7,10.1,11.1,67.8,43.6,Below Average,2.5,Pull Power,A-,Elevated power plane,43.6,Below Average,0.982,Good,5.3,62.5,95.2,0.47,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.14,5.14,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 84.0 mph average exit velocity; 24.7% air-ball rate; 57.3% pull-air rate; 7.1% HR-launch rate.,0.0699,0.063,4.09,11,3,12.9,0.85,85.3,Near normal interval,807739.0,Kade Anderson,L,RHB vs LHP,5,5,25.1,5.33,1.42,4,1.42,7.46,2.84,158.0,3.8,20.9,12.7,41.5,30.4,81.1,93.0,109.6,0.516,4.0,63.4,100.0,0.75,8.7,4-Seam Fastball,R,RHB vs LHP,49.7,179,0.259,0.341,0.519,0.86,11,20,63,0.0615,7.2,0.699,85,0.0353,3.9,0.493,0,0,0,0/0,,,,,0,0,0,54.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,398,4-Seam Fastball,41.45728643216081,165.0,Slider,25.87939698492462,103.0,Changeup,17.839195979899497,71.0,Curveball,14.824120603015075,59.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.027,0.963,58.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.7,27.3,63.4,51.7,82.4,45.0,52.1,5.98,0.936,1.018,1.025,1.03,0.982,1.012,1.0,23.37,15.23,83.7,39.4,D+,Lineup unconfirmed,,,,,,,,,
31,2026-09-20,822922,2026-09-20T17:40:00Z,Scheduled,Tropicana Field,Boston Red Sox @ Tampa Bay Rays,Away,575929,Willson Contreras,Boston Red Sox,Tampa Bay Rays,1B,R,No,,129,533,446,123,21,3,27,68,81,59,24,134,0.276,0.387,0.518,0.905,4,16,12,4,1,0.333,0.0625,12,50,43,8,1,0.186,0.02,634,61,6.1,27.9,53.1,20.0,26.5,11.5,22.2,59.2,26.6,5.3,3.1,5.3,67.5,83.2,19.6,0.6,74.5,96.5,114.8,62.2,11.7,14.7,48.3,43.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.0,Below Average,0.98,Good,1.6,70.0,95.1,0.421,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.64,8.64,Strong positive regression,Below Average Pull Power profile. 6.1% barrel rate; 83.2 mph average exit velocity; 22.2% air-ball rate; 59.2% pull-air rate; 5.3% HR-launch rate.,0.0507,0.0472,4.31,3,1,16.5,0.18,18.2,Very recent HR,643377.0,Griffin Jax,R,RHB vs RHP,32,21,104.1,3.8,1.2,15,1.29,9.49,2.85,499.0,6.4,25.9,14.0,46.8,29.7,81.9,95.2,111.1,0.584,15.0,55.4,99.5,0.67,8.7,Sweeper,R,RHB vs RHP,47.2,390,0.273,0.375,0.5,0.875,19,35,107,0.0487,7.6,0.665,170,0.0294,7.2,0.537,2,1,1,1/1,1.0,0.5,4.0,4.5,1,0,0,51.6,Neutral Matchup,Average,55.0,5,Pitch-level Statcast · last 5 MLB games,371,Sinker,28.30188679245283,105.0,Sweeper,24.258760107816713,90.0,Changeup,22.10242587601078,82.0,4-Seam Fastball,16.9811320754717,63.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.011,0.989,57.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.2,45.0,55.4,44.1,50.0,45.0,52.0,5.96,0.972,1.03,0.985,1.0,0.98,0.98,0.98,18.82,11.34,81.0,33.3,D,Lineup unconfirmed,Curveball,8.355795148247978,31.0,,,,,,
32,2026-09-20,822844,2026-09-20T18:35:00Z,Scheduled,Globe Life Field,Toronto Blue Jays @ Texas Rangers,Home,694671,Wyatt Langford,Texas Rangers,Toronto Blue Jays,LF,R,No,,103,442,386,94,20,2,17,64,42,52,4,97,0.244,0.339,0.438,0.777,11,46,35,8,2,0.229,0.0435,26,113,86,19,3,0.221,0.0265,580,143,6.4,23.7,40.8,30.8,28.3,16.0,27.3,50.4,29.8,7.0,3.8,7.0,42.1,83.5,24.0,0.528,71.4,94.9,111.0,28.0,10.5,6.9,50.0,36.5,Below Average,2.5,Pull Power,A-,Elevated power plane,36.5,Below Average,0.962,Good,7.0,47.5,93.7,0.529,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.58,16.58,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 83.5 mph average exit velocity; 27.3% air-ball rate; 50.4% pull-air rate; 7.0% HR-launch rate.,0.0385,0.0371,3.99,17,6,22.7,0.75,74.9,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,54.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,48.3,57.2,45.0,51.9,5.95,0.987,1.0,1.0,1.0,0.962,0.962,1.0,14.0,9.5,75.0,27.6,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
33,2026-09-20,824462,2026-09-20T17:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Away,624424,Michael Conforto,Chicago Cubs,Cincinnati Reds,DH,L,No,,107,290,248,61,15,0,14,31,43,34,4,77,0.246,0.341,0.476,0.817,9,30,24,7,0,0.292,0.0,21,60,50,18,4,0.36,0.0667,361,88,5.2,24.3,56.5,18.7,23.7,15.4,27.7,60.7,33.7,6.9,5.0,6.9,80.5,82.7,21.4,0.645,70.7,95.0,110.9,25.8,12.6,6.6,50.3,39.2,Below Average,2.5,Pull Power,A-,Elevated power plane,39.2,Below Average,0.97,Good,4.5,65.2,93.9,0.679,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.85,4.85,Strong positive regression,Below Average Pull Power profile. 5.2% barrel rate; 82.7 mph average exit velocity; 27.7% air-ball rate; 60.7% pull-air rate; 6.9% HR-launch rate.,0.0483,0.0435,4.15,27,10,17.7,1.52,152.4,Above normal drought,695076.0,Rhett Lowder,R,LHB vs RHP,27,24,124.1,5.79,1.52,18,1.3,7.09,3.69,698.0,6.0,25.6,16.0,41.4,32.2,84.1,95.7,116.0,0.577,18.0,57.8,99.7,0.719,7.5,Sinker,L,LHB vs RHP,44.0,283,0.24,0.336,0.45,0.786,12,33,75,0.0424,5.1,0.605,350,0.0343,6.7,0.626,3,3,1,1/3,0.333,0.333,1.333,1.666,1,0,1,51.5,Neutral Matchup,Average,57.5,5,Pitch-level Statcast · last 5 MLB games,455,Sinker,30.76923076923077,140.0,Slider,23.956043956043956,109.0,4-Seam Fastball,21.0989010989011,96.0,Changeup,19.78021978021978,90.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.016,0.985,54.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.0,40.3,57.8,47.4,71.6,45.0,51.7,5.9,0.953,1.032,1.025,1.0,0.97,0.97,1.035,16.86,11.77,77.5,35.7,D,Lineup unconfirmed,Curveball,4.395604395604396,20.0,,,,,,
34,2026-09-20,822844,2026-09-20T18:35:00Z,Scheduled,Globe Life Field,Toronto Blue Jays @ Texas Rangers,Home,553869,Elias Díaz,Texas Rangers,Toronto Blue Jays,C,R,No,,84,230,212,50,13,0,7,20,33,9,2,57,0.236,0.27,0.396,0.666,7,21,19,5,0,0.263,0.0,21,61,51,13,2,0.255,0.0328,322,83,5.8,24.6,42.0,28.9,27.8,11.9,26.2,47.7,29.6,6.8,4.9,6.8,40.1,81.5,19.2,0.5,72.1,94.5,111.7,45.7,14.2,9.9,51.1,37.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.6,Below Average,0.965,Good,7.2,54.5,94.7,0.531,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.51,9.51,Strong positive regression,Below Average Pull Power profile. 5.8% barrel rate; 81.5 mph average exit velocity; 26.2% air-ball rate; 47.7% pull-air rate; 6.8% HR-launch rate.,0.0304,0.031,3.93,23,9,30.3,0.76,75.9,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,52.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,54.9,57.2,45.0,51.7,5.9,0.868,1.0,1.0,1.0,0.965,0.965,1.0,11.63,7.83,63.3,21.7,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
