rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,depth_role,expected_quarters,expected_drives,projected_dropbacks,scramble_rate_pct,projected_designed_rushes,opp_pass_yards_allowed_pg,opp_epa_per_dropback,opp_pressure_rate_pct,opp_explosive_pass_rate_pct,player_context_source,opponent_context_source,preseason_usage_source,preseason_usage_bucket,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,season_games,season_passing_yards,season_weeks,season_history_source,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade,season_hits,season_hit_rate
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,160,81.5,VERY HIGH,1,100.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,170,77.8,HIGH,1,100.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,180,73.4,HIGH,1,100.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,190,68.4,SOLID,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,200,62.8,SOLID,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,210,57.2,LEAN,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,220,51.3,LEAN,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,230,45.1,COIN FLIP,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,240,39.3,LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,250,33.7,LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,260,28.8,LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,270,24.5,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,280,20.4,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,290,16.9,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,300,13.8,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,310,11.2,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,320,9.3,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,330,7.6,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,340,6.1,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,350,4.9,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,360,4.0,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,370,3.3,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,380,2.7,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,390,2.1,VERY LOW,0,0.0
16,2026,REG,2,Regular Season Week 2,00-0033873,Patrick Mahomes,KC,,,,ACT,9,15.0,NFL_HISTORY,TEAM_BLEND,30.4,6.62,203.9,47,32.4,32.4,QB1,4.0,,32.4,,0.0,252.3,0.036,14.9,8.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.76,222.4,81.4,229.2,251.4,251.4,1,184,1,NFLVERSE_WEEKLY,128.5,176.3,222.0,268.8,316.2,99.5,94.3,89.3,82.2,73.3,61.2,QB_3_SEASON_GAME_BOOTSTRAP,2034,400,1.8,VERY LOW,0,0.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,100,96.3,ELITE,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,110,95.2,ELITE,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,120,94.0,ELITE,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,130,92.2,ELITE,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,140,90.3,ELITE,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,150,87.5,VERY HIGH,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,160,84.4,VERY HIGH,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,170,80.5,VERY HIGH,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,180,75.7,HIGH,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,190,70.3,HIGH,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,200,64.2,SOLID,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,210,57.6,LEAN,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,220,50.9,LEAN,1,100.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,230,43.9,COIN FLIP,0,0.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,240,37.1,LOW,0,0.0
17,2026,REG,2,Regular Season Week 2,00-0023459,Aaron Rodgers,PIT,,,,ACT,21,8.0,NFL_HISTORY,TEAM_BLEND,29.7,6.82,202.0,34,36.5,36.5,QB1,4.0,,36.5,,0.0,215.3,0.0,13.8,7.4,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,6.05,220.6,70.8,234.6,205.4,206.4,1,221,1,NFLVERSE_WEEKLY,141.2,181.3,221.3,260.1,301.3,99.5,90.4,86.6,76.6,66.3,41.2,QB_3_SEASON_GAME_BOOTSTRAP,1195,250,30.7,LOW,0,0.0
