player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,4.0,10.25,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,4.5,5.29,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,5.0,5.29,ELITE,1.394,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,TB,K,2026,PRE,1,5.5,2.71,ELITE,1.394,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,0.5,80.22,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,1.0,80.22,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,1.5,51.64,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,2.0,51.64,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,2.5,27.95,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,3.0,27.95,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,3.5,13.33,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,4.0,13.33,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,4.5,5.55,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,5.0,5.55,ELITE,1.819,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,PIT,K,2026,PRE,1,5.5,2.14,ELITE,1.819,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,0.5,71.6,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,1.0,71.6,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,1.5,39.51,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,2.0,39.51,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,2.5,18.34,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,3.0,18.34,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,3.5,7.44,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,4.0,7.44,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,4.5,2.71,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,5.0,2.71,ELITE,1.41,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CHI,K,2026,PRE,1,5.5,0.96,ELITE,1.41,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,0.5,80.02,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,1.0,80.02,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,1.5,51.03,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,2.0,51.03,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,2.5,27.41,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,3.0,27.41,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,3.5,13.05,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,4.0,13.05,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,4.5,5.47,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,5.0,5.47,ELITE,1.801,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,MIA,K,2026,PRE,1,5.5,2.1,ELITE,1.801,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,0.5,84.34,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,1.0,84.34,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,1.5,58.38,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,2.0,58.38,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,2.5,33.85,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,3.0,33.85,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,3.5,17.33,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,4.0,17.33,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,4.5,7.97,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,5.0,7.97,ELITE,2.07,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,NYJ,K,2026,PRE,1,5.5,3.34,ELITE,2.07,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,0.5,72.97,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,1.0,72.97,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,1.5,43.4,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,2.0,43.4,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,2.5,22.69,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,3.0,22.69,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,3.5,10.86,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,4.0,10.86,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,4.5,4.84,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,5.0,4.84,ELITE,1.579,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,NE,K,2026,PRE,1,5.5,2.02,ELITE,1.579,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,0.5,78.4,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,1.0,78.4,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,1.5,48.57,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,2.0,48.57,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,2.5,25.13,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,3.0,25.13,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,3.5,11.51,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,4.0,11.51,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,4.5,4.67,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,5.0,4.67,ELITE,1.709,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,CIN,K,2026,PRE,1,5.5,1.79,ELITE,1.709,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,0.5,67.14,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,1.0,67.14,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,1.5,41.12,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,2.0,41.12,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,2.5,24.0,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,3.0,24.0,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,3.5,13.71,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,4.0,13.71,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,4.5,7.64,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,5.0,7.64,ELITE,1.615,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,JAX,K,2026,PRE,1,5.5,4.32,ELITE,1.615,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,0.5,83.42,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,1.0,83.42,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,1.5,56.44,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,2.0,56.44,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,2.5,32.5,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,3.0,32.5,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,3.5,16.28,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,4.0,16.28,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,4.5,7.39,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,5.0,7.39,ELITE,2.008,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,NYG,K,2026,PRE,1,5.5,3.09,ELITE,2.008,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,0.5,82.57,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,1.0,82.57,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,1.5,55.07,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,2.0,55.07,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,2.5,31.05,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,3.0,31.05,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,3.5,15.32,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,4.0,15.32,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,4.5,6.78,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,5.0,6.78,ELITE,1.95,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NO,K,2026,PRE,1,5.5,2.8,ELITE,1.95,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,0.5,78.32,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,1.0,78.32,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,1.5,48.71,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,2.0,48.71,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,2.5,25.26,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,3.0,25.26,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,3.5,11.52,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,4.0,11.52,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,4.5,4.77,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,5.0,4.77,ELITE,1.713,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,KC,K,2026,PRE,1,5.5,1.84,ELITE,1.713,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,0.5,85.23,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,1.0,85.23,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,1.5,59.94,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,2.0,59.94,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,2.5,35.77,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,3.0,35.77,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,3.5,18.67,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,4.0,18.67,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,4.5,8.75,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,5.0,8.75,ELITE,2.142,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,NE,K,2026,PRE,1,5.5,3.77,ELITE,2.142,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,0.5,77.13,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,1.0,77.13,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,1.5,46.96,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,2.0,46.96,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,2.5,23.94,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,3.0,23.94,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,3.5,10.72,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,4.0,10.72,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,4.5,4.35,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,5.0,4.35,ELITE,1.655,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,PHI,K,2026,PRE,1,5.5,1.67,ELITE,1.655,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,0.5,80.01,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,1.0,80.01,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,1.5,51.06,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,2.0,51.06,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,2.5,27.45,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,3.0,27.45,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,3.5,12.75,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,4.0,12.75,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,4.5,5.35,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,5.0,5.35,ELITE,1.797,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,IND,K,2026,PRE,1,5.5,2.08,ELITE,1.797,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,0.5,56.79,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,1.0,56.79,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,1.5,26.86,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,2.0,26.86,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,2.5,11.65,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,3.0,11.65,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,3.5,4.87,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,4.0,4.87,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,4.5,1.97,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,5.0,1.97,ELITE,1.034,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,BUF,K,2026,PRE,1,5.5,0.8,VERY HIGH,1.034,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,0.5,81.46,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,1.0,81.46,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,1.5,53.28,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,2.0,53.28,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,2.5,29.42,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,3.0,29.42,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,3.5,14.19,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,4.0,14.19,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,4.5,6.12,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,5.0,6.12,ELITE,1.883,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,MIN,K,2026,PRE,1,5.5,2.46,ELITE,1.883,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,0.5,77.29,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,1.0,77.29,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,1.5,47.3,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,2.0,47.3,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,2.5,24.06,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,3.0,24.06,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,3.5,10.86,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,4.0,10.86,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,4.5,4.34,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,5.0,4.34,ELITE,1.663,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,PIT,K,2026,PRE,1,5.5,1.65,ELITE,1.663,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,0.5,79.15,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,1.0,79.15,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,1.5,49.81,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,2.0,49.81,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,2.5,26.26,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,3.0,26.26,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,3.5,12.1,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,4.0,12.1,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,4.5,5.05,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,5.0,5.05,ELITE,1.753,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,MIN,K,2026,PRE,1,5.5,1.97,ELITE,1.753,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,0.5,73.28,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,1.0,73.28,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,1.5,41.85,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,2.0,41.85,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,2.5,19.94,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,3.0,19.94,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,3.5,8.41,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,4.0,8.41,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,4.5,3.2,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,5.0,3.2,ELITE,1.483,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,CLE,K,2026,PRE,1,5.5,1.14,ELITE,1.483,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,0.5,79.64,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,1.0,79.64,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,1.5,50.89,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,2.0,50.89,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,2.5,27.16,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,3.0,27.16,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,3.5,12.62,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,4.0,12.62,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,4.5,5.32,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,5.0,5.32,ELITE,1.787,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,MIA,K,2026,PRE,1,5.5,2.08,ELITE,1.787,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,0.5,81.16,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,1.0,81.16,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,1.5,52.9,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,2.0,52.9,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,2.5,28.99,ELITE,1.867,NFL_FG_MADE_V1
