Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-08-10,823018,2026-08-10T23:45:00Z,Scheduled,Busch Stadium,Philadelphia Phillies @ St. Louis Cardinals,Home,677592,Everson Pereira,St. Louis Cardinals,Philadelphia Phillies,RF,R,No,,29,92,82,18,5,0,4,9,11,6,3,30,0.22,0.293,0.427,0.72,7,13,11,2,1,0.182,0.0769,8,15,13,2,1,0.154,0.0667,104,16,7.9,25.0,49.2,10.6,40.2,14.5,22.7,51.7,25.8,8.7,7.9,8.7,55.7,81.5,15.3,0.686,71.7,94.4,108.1,42.9,11.7,7.4,63.7,43.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.4,Below Average,0.982,Good,12.5,50.0,94.2,0.876,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.93,2.93,Positive regression,Below Average Pull Power profile. 7.9% barrel rate; 81.5 mph average exit velocity; 22.7% air-ball rate; 51.7% pull-air rate; 8.7% HR-launch rate.,0.0435,0.037,3.99,2,2,20.5,0.1,9.8,Very recent HR,691725,Andrew Painter,R,RHB vs RHP,16,14,75.0,6.48,1.57,15,1.8,7.56,3.36,454,4.8,22.5,14.8,41.8,27.3,81.4,94.0,113.0,0.577,15,66.0,79.2,0.773,8.8,4-Seam Fastball,R,RHB vs RHP,51.9,59,0.204,0.254,0.444,0.699,3,2,18,0.0508,8.7,0.683,127,0.0472,5.4,0.596,0,0,0,0/0,,,,,0,0,0,56.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,372,4-Seam Fastball,28.225806451612904,105,Slider,21.50537634408602,80,Sweeper,19.35483870967742,72,Split-Finger,11.021505376344086,41,Sinker,7.795698924731183,29.0,Changeup,7.795698924731183,29.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.032,0.973,55.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.9,34.0,66.0,63.9,50.0,45.0,51.7,5.88,1.201,1.112,0.985,1.0,0.982,0.982,0.98,13.96,11.1,59.8,27.2,F,Lineup unconfirmed,Curveball,4.301075268817204,16.0
12,2026-08-10,824969,2026-08-11T01:40:00Z,Scheduled,Sutter Health Park,Tampa Bay Rays @ Athletics,Away,691406,Junior Caminero,Tampa Bay Rays,Athletics,3B,R,No,,117,511,443,123,18,1,33,71,71,64,2,95,0.278,0.37,0.546,0.916,12,51,43,10,4,0.233,0.0784,24,104,91,24,5,0.264,0.0481,596,119,9.3,33.6,48.4,29.9,21.7,13.3,24.7,60.4,26.3,6.9,4.3,6.9,54.2,86.1,13.2,0.666,78.0,100.5,116.7,80.2,12.3,21.6,61.4,56.5,Average,3.5,Pull Power,A,Excellent HR swing plane,56.5,Average,1.018,Good,9.2,62.1,100.0,0.687,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.94,15.94,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 86.1 mph average exit velocity; 24.7% air-ball rate; 60.4% pull-air rate; 6.9% HR-launch rate.,0.0646,0.0584,4.23,10,3,13.4,0.74,74.5,Recently homered,682052,Jacob Lopez,L,RHB vs LHP,18,15,75.0,5.64,1.63,13,1.56,8.4,5.16,447,2.9,19.0,16.3,44.5,31.3,79.7,92.2,110.8,0.424,13,58.1,99.9,0.679,9.6,4-Seam Fastball,R,RHB vs LHP,44.9,139,0.301,0.432,0.531,0.963,7,25,19,0.0504,9.0,0.644,254,0.0433,3.6,0.428,5,5,1,1/5,0.2,0.2,0.8,1.0,1,0,1,52.2,Neutral Matchup,Average,58.5,5,Pitch-level Statcast · last 5 MLB games,371,Slider,35.84905660377358,133,4-Seam Fastball,35.04043126684636,130,Cutter,22.10242587601078,82,Changeup,6.738544474393531,25,Sinker,0.2695417789757412,1.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.016,0.954,64.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.9,25.3,58.1,70.0,50.0,45.0,51.6,5.87,1.044,1.074,1.025,1.03,1.018,1.049,1.0,22.47,14.85,85.0,39.7,D+,Lineup unconfirmed,,,
13,2026-08-10,823918,2026-08-11T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Kansas City Royals @ Los Angeles Dodgers,Away,695506,Jac Caglianone,Kansas City Royals,Los Angeles Dodgers,RF,L,No,,110,426,394,104,21,2,20,51,49,27,4,113,0.264,0.317,0.48,0.797,12,49,47,17,4,0.362,0.0816,21,81,79,22,5,0.278,0.0617,533,103,9.1,36.5,52.8,25.5,21.7,12.7,26.8,45.2,28.3,6.4,4.3,6.4,45.2,86.6,10.7,0.701,76.1,100.8,115.8,73.9,16.6,23.9,45.1,55.3,Average,3.0,Pull Power,A,Excellent HR swing plane,55.3,Average,1.015,Good,9.7,42.9,102.0,0.666,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.18,21.18,Strong positive regression,Average Pull Power profile. 9.1% barrel rate; 86.6 mph average exit velocity; 26.8% air-ball rate; 45.2% pull-air rate; 6.4% HR-launch rate.,0.0469,0.0437,4.05,4,1,19.7,0.2,20.3,Very recent HR,669373,Tarik Skubal,L,LHB vs LHP,17,17,102.2,2.81,0.92,11,0.96,10.69,1.4,499,4.2,21.4,13.2,39.8,30.9,81.4,92.9,111.8,0.516,11,67.1,99.9,0.766,9.7,4-Seam Fastball,L,LHB vs LHP,37.3,118,0.246,0.271,0.43,0.701,5,1,36,0.0424,4.9,0.584,99,0.0303,3.3,0.537,0,0,0,0/0,,,,,0,0,0,50.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,32.8125,147,Sinker,24.553571428571427,110,Changeup,24.553571428571427,110,Slider,12.723214285714286,57,Curveball,5.357142857142857,24.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.034,0.967,58.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.3,26.9,67.1,66.5,50.0,45.0,51.1,5.76,1.266,0.978,0.985,1.0,1.015,1.015,0.98,16.54,12.07,83.5,33.2,D,Lineup unconfirmed,,,
14,2026-08-10,824887,2026-08-10T23:15:00Z,Scheduled,Truist Park,New York Mets @ Atlanta Braves,Home,621566,Matt Olson,Atlanta Braves,New York Mets,1B,L,No,,118,516,458,122,29,0,34,83,72,52,3,129,0.266,0.343,0.552,0.895,12,49,45,13,7,0.289,0.1429,24,105,92,24,9,0.261,0.0857,710,130,9.4,28.5,50.1,24.9,24.8,16.2,25.0,47.6,31.4,9.5,6.3,9.5,55.2,84.6,22.1,0.746,72.7,97.4,111.7,44.7,13.8,14.0,46.1,49.9,Average,3.0,Pull Power,A-,Elevated power plane,49.9,Average,1.0,Good,10.8,45.2,96.2,0.796,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,56.74,22.74,Strong positive regression,Average Pull Power profile. 9.4% barrel rate; 84.6 mph average exit velocity; 25.0% air-ball rate; 47.6% pull-air rate; 9.5% HR-launch rate.,0.0659,0.0595,4.09,0,0,13.5,0.0,0.0,Very recent HR,681035,Christian Scott,R,LHB vs RHP,16,16,74.1,3.15,1.26,7,0.85,11.14,3.87,452,4.6,20.1,11.1,41.0,35.4,81.1,92.5,112.8,0.523,7,58.6,99.9,0.727,7.4,4-Seam Fastball,L,LHB vs RHP,55.2,295,0.266,0.356,0.566,0.922,20,36,71,0.0678,9.6,0.774,202,0.0297,4.9,0.517,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,3,53.8,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,47.56637168141593,215,Sweeper,22.345132743362832,101,Cutter,15.265486725663717,69,Curveball,10.398230088495575,47,Split-Finger,3.0973451327433628,14.0,Sinker,1.3274336283185841,6.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.017,0.971,61.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.2,29.1,58.6,59.5,55.4,45.0,51.1,5.76,1.343,0.96,1.025,1.03,1.0,1.03,0.98,22.19,16.28,85.0,41.6,D+,Lineup unconfirmed,,,
15,2026-08-10,824887,2026-08-10T23:15:00Z,Scheduled,Truist Park,New York Mets @ Atlanta Braves,Away,682626,Francisco Alvarez,New York Mets,Atlanta Braves,C,R,No,,81,300,261,66,10,0,13,29,29,32,4,81,0.253,0.342,0.441,0.783,10,40,32,6,1,0.188,0.025,17,68,52,13,4,0.25,0.0588,336,59,10.9,28.1,41.4,42.1,16.6,14.2,26.3,42.5,33.5,8.8,6.6,8.8,37.5,84.1,16.7,0.71,72.5,96.7,112.4,40.0,13.8,9.3,57.2,47.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.3,Below Average,0.992,Good,13.6,35.3,96.1,0.789,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.15,16.15,Strong positive regression,Below Average Pull Power profile. 10.9% barrel rate; 84.1 mph average exit velocity; 26.3% air-ball rate; 42.5% pull-air rate; 8.8% HR-launch rate.,0.0433,0.0401,4.05,0,0,20.1,0.0,0.0,Very recent HR,693821,Bryce Elder,R,RHB vs RHP,22,22,126.2,3.69,1.2,19,1.35,7.39,2.98,648,4.5,27.3,15.4,41.2,29.3,84.3,96.5,113.0,0.497,19,57.8,99.9,0.674,9.7,Sinker,R,RHB vs RHP,49.5,218,0.26,0.338,0.464,0.802,10,21,56,0.0459,9.7,0.669,200,0.04,5.6,0.541,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,51.5,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,421,Sinker,33.2541567695962,140,Cutter,21.852731591448933,92,4-Seam Fastball,17.577197149643705,74,Slider,16.389548693586697,69,Changeup,10.926365795724466,46.0,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.016,0.97,58.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.5,32.3,57.8,56.2,55.4,45.0,50.6,5.65,1.001,1.04,0.985,1.0,0.992,0.992,0.98,15.27,10.06,78.9,29.1,F,Lineup unconfirmed,,,
16,2026-08-10,823189,2026-08-11T01:45:00Z,Scheduled,Oracle Park,Houston Astros @ San Francisco Giants,Away,666211,Taylor Trammell,Houston Astros,San Francisco Giants,CF,L,No,,62,181,160,38,6,1,7,25,20,16,4,54,0.238,0.322,0.419,0.741,10,38,32,7,2,0.219,0.0526,19,59,49,12,4,0.245,0.0678,189,59,10.0,23.2,57.3,22.6,20.0,17.0,25.6,56.7,28.9,8.5,5.1,8.5,46.8,81.6,17.6,0.653,74.4,94.9,113.3,60.9,10.3,12.3,51.2,47.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.9,Below Average,0.994,Good,11.9,69.2,94.2,0.691,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.09,8.09,Strong positive regression,Below Average Pull Power profile. 10.0% barrel rate; 81.6 mph average exit velocity; 25.6% air-ball rate; 56.7% pull-air rate; 8.5% HR-launch rate.,0.0387,0.036,4.05,3,1,22.9,0.13,13.1,Very recent HR,694918,Blade Tidwell,R,LHB vs RHP,9,1,17.0,3.18,1.18,1,0.53,6.88,2.12,90,4.4,31.1,7.8,55.6,25.6,84.3,96.4,110.1,0.42,1,50.9,100.0,0.61,9.4,Sweeper,L,LHB vs RHP,53.6,148,0.26,0.345,0.466,0.81,7,15,46,0.0473,10.3,0.732,37,0.027,7.5,0.474,0,0,0,0/0,,,,,0,0,0,51.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,195,Sweeper,35.8974358974359,70,4-Seam Fastball,32.82051282051282,64,Sinker,13.333333333333334,26,Slider,10.256410256410257,20,Changeup,6.153846153846154,12.0,Curveball,1.5384615384615385,3.0,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.002,0.969,62.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.6,35.4,50.9,64.3,33.8,45.0,50.6,5.64,1.255,0.978,1.025,1.0,0.994,0.994,0.98,13.8,9.8,69.6,26.8,F,Lineup unconfirmed,,,
17,2026-08-10,823018,2026-08-10T23:45:00Z,Scheduled,Busch Stadium,Philadelphia Phillies @ St. Louis Cardinals,Home,676475,Alec Burleson,St. Louis Cardinals,Philadelphia Phillies,1B,L,No,,117,496,446,126,28,1,19,63,78,43,4,80,0.283,0.349,0.478,0.827,12,50,41,11,4,0.268,0.08,24,102,90,29,4,0.322,0.0392,678,143,7.9,32.2,55.4,19.5,24.9,13.5,26.0,45.0,34.5,7.9,4.1,7.9,31.2,86.0,15.8,0.661,71.5,98.1,113.4,34.3,15.5,12.7,51.4,46.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.5,Below Average,0.99,Good,8.4,42.9,98.1,0.679,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,47.71,28.71,Strong positive regression,Below Average Pull Power profile. 7.9% barrel rate; 86.0 mph average exit velocity; 26.0% air-ball rate; 45.0% pull-air rate; 7.9% HR-launch rate.,0.0383,0.0371,4.09,0,0,23.5,0.0,0.0,Very recent HR,691725,Andrew Painter,R,LHB vs RHP,16,14,75.0,6.48,1.57,15,1.8,7.56,3.36,454,4.8,22.5,14.8,41.8,27.3,81.4,94.0,113.0,0.577,15,55.7,100.0,0.683,8.2,4-Seam Fastball,L,LHB vs RHP,48.7,341,0.326,0.402,0.558,0.96,15,35,57,0.044,8.3,0.696,212,0.0425,4.5,0.566,0,0,0,0/0,,,,,0,0,0,51.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,372,4-Seam Fastball,28.225806451612904,105,Slider,21.50537634408602,80,Sweeper,19.35483870967742,72,Split-Finger,11.021505376344086,41,Sinker,7.795698924731183,29.0,Changeup,7.795698924731183,29.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.011,0.973,57.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.7,34.0,55.7,55.8,50.0,45.0,50.0,5.52,1.265,1.112,1.025,1.0,0.99,0.99,0.98,14.32,11.72,85.0,33.3,D,Lineup unconfirmed,Curveball,4.301075268817204,16.0
18,2026-08-10,822780,2026-08-10T23:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Away,680776,Jarren Duran,Boston Red Sox,Toronto Blue Jays,LF,L,No,,110,467,423,85,11,3,16,52,60,31,4,133,0.201,0.258,0.355,0.613,12,49,45,11,3,0.244,0.0612,24,95,87,20,3,0.23,0.0316,521,114,5.2,24.8,46.8,28.8,23.7,12.3,23.8,38.2,27.0,5.5,3.6,5.5,58.8,81.8,15.4,0.544,72.6,95.6,113.6,47.1,9.1,11.4,39.4,33.8,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.8,Weak,0.955,Good,3.5,34.6,95.7,0.51,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.43,7.43,Strong positive regression,Weak Contact-First Profile profile. 5.2% barrel rate; 81.8 mph average exit velocity; 23.8% air-ball rate; 38.2% pull-air rate; 5.5% HR-launch rate.,0.0343,0.0338,3.87,7,2,26.4,0.26,26.5,Very recent HR,592791,Jameson Taillon,R,LHB vs RHP,16,16,80.0,5.96,1.39,26,2.93,8.1,3.26,433,8.8,24.7,21.9,48.6,34.6,83.0,95.6,112.4,0.703,26,39.2,99.7,0.551,6.6,4-Seam Fastball,L,LHB vs RHP,58.0,345,0.197,0.247,0.381,0.628,15,20,102,0.0435,6.6,0.584,180,0.0778,9.5,0.744,5,5,0,0/5,0.0,0.0,0.0,0.0,0,0,1,47.3,Neutral Matchup,Average,37.5,5,Pitch-level Statcast · last 5 MLB games,358,4-Seam Fastball,23.18435754189944,83,Changeup,19.83240223463687,71,Sweeper,19.273743016759777,69,Cutter,15.083798882681565,54,Curveball,12.569832402234637,45.0,Sinker,10.05586592178771,36.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.978,1.013,50.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,58.0,60.9,39.2,32.5,50.0,45.0,50.0,5.51,1.167,1.2,1.025,0.975,0.955,0.931,0.98,12.46,10.2,84.6,28.2,F,Lineup unconfirmed,,,
19,2026-08-10,824887,2026-08-10T23:15:00Z,Scheduled,Truist Park,New York Mets @ Atlanta Braves,Home,663586,Austin Riley,Atlanta Braves,New York Mets,3B,R,No,,117,471,422,93,17,1,14,47,57,36,10,147,0.22,0.295,0.365,0.66,11,41,37,10,2,0.27,0.0488,23,91,82,22,5,0.268,0.0549,553,100,8.8,29.3,43.4,26.9,29.7,14.3,26.3,42.0,29.7,6.6,3.7,6.6,37.6,84.9,20.0,0.676,73.9,97.5,114.1,55.7,12.0,12.3,43.3,43.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,43.7,Below Average,0.982,Good,11.0,42.3,99.0,0.832,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.89,25.89,Strong positive regression,Below Average Contact-First Profile profile. 8.8% barrel rate; 84.9 mph average exit velocity; 26.3% air-ball rate; 42.0% pull-air rate; 6.6% HR-launch rate.,0.0297,0.0302,3.99,7,2,30.1,0.23,23.2,Very recent HR,681035,Christian Scott,R,RHB vs RHP,16,16,74.1,3.15,1.26,7,0.85,11.14,3.87,452,4.6,20.1,11.1,41.0,35.4,81.1,92.5,112.8,0.523,7,62.3,99.9,0.724,9.5,4-Seam Fastball,R,RHB vs RHP,33.8,317,0.219,0.284,0.385,0.669,12,20,99,0.0379,6.7,0.589,117,0.0085,4.1,0.535,7,5,0,0/5,0.0,0.286,0.0,0.286,0,2,4,43.5,Neutral Matchup,Average,32.5,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,47.56637168141593,215,Sweeper,22.345132743362832,101,Cutter,15.265486725663717,69,Curveball,10.398230088495575,47,Split-Finger,3.0973451327433628,14.0,Sinker,1.3274336283185841,6.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.025,0.971,52.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.8,29.1,62.3,62.9,55.4,45.0,48.8,5.28,1.283,0.96,0.985,1.0,0.982,0.982,0.98,11.51,9.05,84.3,26.4,F,Lineup unconfirmed,,,
20,2026-08-10,823018,2026-08-10T23:45:00Z,Scheduled,Busch Stadium,Philadelphia Phillies @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Philadelphia Phillies,RF,R,No,,114,488,445,127,23,0,23,69,83,37,3,119,0.285,0.342,0.492,0.834,10,45,45,13,1,0.289,0.0222,22,97,91,23,1,0.253,0.0103,567,116,7.0,26.3,43.4,30.4,26.2,12.9,27.9,41.3,28.6,6.1,4.1,6.1,39.1,83.9,16.0,0.59,77.3,97.2,115.9,76.4,11.5,14.7,48.2,42.0,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.0,Below Average,0.978,Good,5.2,43.3,94.4,0.452,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.44,10.44,Strong positive regression,Below Average Contact-First Profile profile. 7.0% barrel rate; 83.9 mph average exit velocity; 27.9% air-ball rate; 41.3% pull-air rate; 6.1% HR-launch rate.,0.0471,0.0441,4.09,4,1,19.3,0.21,20.7,Very recent HR,691725,Andrew Painter,R,RHB vs RHP,16,14,75.0,6.48,1.57,15,1.8,7.56,3.36,454,4.8,22.5,14.8,41.8,27.3,81.4,94.0,113.0,0.577,15,62.3,100.0,0.702,10.5,4-Seam Fastball,R,RHB vs RHP,48.0,357,0.279,0.325,0.476,0.801,16,21,93,0.0448,7.3,0.625,127,0.0472,5.4,0.596,0,0,0,0/0,,,,,0,0,0,53.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,372,4-Seam Fastball,28.225806451612904,105,Slider,21.50537634408602,80,Sweeper,19.35483870967742,72,Split-Finger,11.021505376344086,41,Sinker,7.795698924731183,29.0,Changeup,7.795698924731183,29.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.025,0.973,54.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.0,34.0,62.3,41.7,50.0,45.0,48.7,5.27,0.792,1.112,0.985,1.0,0.978,0.978,0.98,16.86,9.26,84.8,29.5,F,Lineup unconfirmed,Curveball,4.301075268817204,16.0
21,2026-08-10,823998,2026-08-11T01:38:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Home,642350,Jose Siri,Los Angeles Angels,Texas Rangers,CF,R,No,,64,135,121,33,7,0,7,23,20,9,2,40,0.273,0.331,0.504,0.835,11,23,21,6,2,0.286,0.087,21,39,35,11,2,0.314,0.0513,159,43,5.7,26.5,50.3,28.7,20.1,16.3,25.7,50.8,25.7,6.1,4.9,6.1,56.5,81.4,17.2,0.609,70.7,93.9,107.1,40.9,11.4,9.9,52.8,37.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.2,Below Average,0.964,Good,4.7,54.5,93.0,0.561,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.1,1.1,Near expected,Below Average Pull Power profile. 5.7% barrel rate; 81.4 mph average exit velocity; 25.7% air-ball rate; 50.8% pull-air rate; 6.1% HR-launch rate.,0.0519,0.0425,4.09,0,0,17.3,0.0,0.0,Very recent HR,669022,MacKenzie Gore,L,RHB vs LHP,24,24,128.2,4.55,1.24,16,1.12,9.79,3.29,745,5.2,23.4,12.3,43.2,28.3,81.7,94.2,115.7,0.53,16,62.7,100.0,0.776,7.0,4-Seam Fastball,R,RHB vs LHP,54.2,62,0.232,0.306,0.536,0.842,5,5,23,0.0806,7.5,0.837,408,0.0343,5.0,0.525,5,5,1,1/5,0.2,0.2,0.2,0.4,0,0,2,53.8,Neutral Matchup,Average,37.5,5,Pitch-level Statcast · last 5 MLB games,442,4-Seam Fastball,51.35746606334842,227,Changeup,13.122171945701357,58,Slider,12.44343891402715,55,Curveball,11.538461538461538,51,Sinker,7.918552036199095,35.0,Cutter,3.6199095022624435,16.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.025,0.977,52.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.2,35.1,62.7,45.8,50.0,45.0,48.6,5.25,1.267,1.003,1.025,1.0,0.964,0.964,0.98,16.28,11.79,64.8,30.7,D,Lineup unconfirmed,,,
