Run Timestamp,Target Date,Player ID,Player,Team,Game,Game Number,Model Version,Recommended Direction,Model Line,Projected FS,Sim Mean,Recommended Probability %,AI Score,Grade,Projection Edge,Lineup Spot,Lineup Source,Opp Pitcher,Opp Pitcher Hand,Weather Factor,Weather Note,Change From Previous,Change Reason
2026-07-31T15:28:25-07:00,2026-07-31,,Tyler Freeman,COL,KC @ COL,1,V5 Stable,MORE,4.0,5.56,5.56,59.0,137.54,D,1.56,6,Today Posted,Michael Wacha,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Daulton Varsho,TOR,STL @ TOR,1,V5 Stable,MORE,3.0,4.82,4.82,68.3,137.5,D,1.82,5,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Miguel Amaya,CHC,NYY @ CHC,1,V5 Stable,MORE,3.0,4.88,4.88,67.5,137.35,D,1.88,9,Today Posted,Will Warren,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Andruw Monasterio,BOS,BOS @ LAD,1,V5 Stable,LESS,5.0,4.43,4.43,67.4,136.71,D,0.57,8,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Lars Nootbaar,STL,STL @ TOR,1,V5 Stable,MORE,3.0,4.87,4.87,66.5,136.23,D,1.87,5,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Adrian Del Castillo,ARI,ARI @ CLE,1,V5 Stable,MORE,3.0,5.21,5.21,68.9,135.87,D,2.21,7,Today Posted,Tanner Bibee,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Kyle Tucker,LAD,BOS @ LAD,1,V5 Stable,LESS,5.5,5.03,5.03,62.9,135.66,D,0.47,7,Today Posted,Ranger Suarez,L,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Amed Rosario,NYY,NYY @ CHC,1,V5 Stable,MORE,3.5,5.84,5.84,68.2,135.37,D,2.34,3,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Andrew Benintendi,CWS,CWS @ TB,1,V5 Stable,MORE,2.5,4.69,4.69,65.8,135.09,D,2.19,5,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Weston Wilson,SEA,MIN @ SEA,1,V5 Stable,MORE,3.0,5.33,5.33,69.7,134.85,D,2.33,8,Last 7 Confirmed,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jesús Sánchez,TOR,STL @ TOR,1,V5 Stable,MORE,3.0,4.96,4.96,68.7,134.22,D,1.96,7,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Iván Herrera,STL,STL @ TOR,1,V5 Stable,LESS,5.0,4.37,4.37,67.9,133.59,D,0.63,4,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Chase Meidroth,CWS,CWS @ TB,1,V5 Stable,LESS,5.0,4.26,4.26,68.3,133.29,D,0.74,8,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Caleb Durbin,BOS,BOS @ LAD,1,V5 Stable,LESS,4.5,4.07,4.07,59.8,132.7,D,0.43,6,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Dane Myers,CIN,PIT @ CIN,1,V5 Stable,MORE,3.0,4.75,4.75,68.7,132.44,D,1.75,7,Today Posted,Paul Skenes,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Anthony Volpe,NYY,NYY @ CHC,1,V5 Stable,MORE,3.0,5.15,5.15,68.5,131.97,D,2.15,6,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ezequiel Tovar,COL,KC @ COL,1,V5 Stable,MORE,3.0,5.24,5.24,66.5,130.82,D,2.24,9,Today Posted,Michael Wacha,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Masataka Yoshida,BOS,BOS @ LAD,1,V5 Stable,MORE,2.5,4.38,4.38,62.5,128.62,D,1.88,5,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ryan Waldschmidt,ARI,ARI @ CLE,1,V5 Stable,MORE,3.0,4.54,4.54,63.5,128.24,D,1.54,9,Today Posted,Tanner Bibee,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Joey Bart,ATL,WSH @ ATL,1,V5 Stable,MORE,2.5,4.71,4.71,62.9,126.73,D,2.21,8,Today Posted,Foster Griffin,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Masyn Winn,STL,STL @ TOR,1,V5 Stable,MORE,2.5,4.39,4.39,64.6,125.14,D,1.89,6,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Henry Bolte,ATH,DET @ ATH,1,V5 Stable,MORE,2.5,4.83,4.83,67.0,124.48,D,2.33,7,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Taylor Walls,TB,CWS @ TB,1,V5 Stable,MORE,3.0,4.72,4.72,66.2,124.36,D,1.72,8,Today Posted,Erick Fedde,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Mauricio Dubón,ATL,WSH @ ATL,1,V5 Stable,MORE,3.0,4.19,4.19,61.1,124.11,D,1.19,6,Today Posted,Foster Griffin,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nicky Lopez,TEX,TEX @ HOU,1,V5 Stable,MORE,3.0,4.38,4.38,65.3,123.98,D,1.38,8,Today Posted,Hunter Brown,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Colt Emerson,SEA,MIN @ SEA,1,V5 Stable,MORE,3.0,4.48,4.48,63.5,123.92,D,1.48,9,Last 7 Confirmed,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Freddy Fermin,SD,SF @ SD,1,V5 Stable,MORE,3.0,5.07,5.07,67.1,123.72,D,2.07,8,Today Posted,Carson Whisenhunt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,LaMonte Wade Jr.,HOU,TEX @ HOU,1,V5 Stable,MORE,2.5,4.5,4.5,61.8,123.45,D,2.0,8,Today Posted,Nathan Eovaldi,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Travis d'Arnaud,LAA,MIL @ LAA,1,V5 Stable,MORE,3.0,4.87,4.87,65.8,123.38,D,1.87,8,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Brooks Lee,MIN,MIN @ SEA,1,V5 Stable,LESS,4.5,3.9,3.9,61.8,121.89,D,0.6,7,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Justin Crawford,PHI,PHI @ BAL,1,V5 Stable,LESS,5.0,4.32,4.32,67.1,121.79,D,0.68,9,Today Posted,Brandon Young,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Gabriel Rincones Jr.,PHI,PHI @ BAL,1,V5 Stable,MORE,3.0,4.61,4.61,64.3,119.42,D,1.61,8,Today Posted,Brandon Young,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jim Jarvis,ATL,WSH @ ATL,1,V5 Stable,MORE,2.5,4.11,4.11,59.0,118.96,D,1.61,9,Today Posted,Foster Griffin,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Brandon Valenzuela,TOR,STL @ TOR,1,V5 Stable,MORE,2.5,4.38,4.38,61.3,117.96,D,1.88,8,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,José Caballero,NYY,NYY @ CHC,1,V5 Stable,MORE,2.5,4.14,4.14,58.0,116.83,D,1.64,9,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Noelvi Marte,CIN,PIT @ CIN,1,V5 Stable,MORE,3.0,4.3,4.3,60.1,114.79,D,1.3,8,Today Posted,Paul Skenes,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Luke Keaschall,MIN,MIN @ SEA,1,V5 Stable,MORE,2.5,3.88,3.88,60.6,114.48,D,1.38,8,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Tristan Peters,CWS,CWS @ TB,1,V5 Stable,LESS,4.5,3.95,3.95,59.6,113.24,F,0.55,7,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jarren Duran,BOS,BOS @ LAD,1,V5 Stable,LESS,4.0,3.68,3.68,62.5,111.85,F,0.32,7,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Ali Sánchez,NYY,NYY @ CHC,1,V5 Stable,MORE,3.0,4.79,4.79,64.0,110.88,F,1.79,8,Today Posted,Shota Imanaga,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Denzer Guzman,LAA,MIL @ LAA,1,V5 Stable,MORE,2.5,3.89,3.89,59.0,110.18,F,1.39,7,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jorge Polanco,NYM,MIA @ NYM,1,V5 Stable,MORE,3.0,4.15,4.15,60.2,109.65,F,1.15,8,Today Posted,Janson Junk,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,José Fermín,STL,STL @ TOR,1,V5 Stable,LESS,4.5,3.82,3.82,61.9,109.27,F,0.68,8,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Andrés Giménez,TOR,STL @ TOR,1,V5 Stable,MORE,3.0,3.97,3.97,61.6,108.91,F,0.97,9,Today Posted,Kyle Leahy,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Alika Williams,ATH,DET @ ATH,1,V5 Stable,MORE,3.0,4.4,4.4,62.8,106.58,F,1.4,9,Today Posted,TBD,R,1.055,hot,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jase Bowen,SD,SF @ SD,1,V5 Stable,MORE,3.0,4.59,4.59,64.5,106.42,F,1.59,9,Today Posted,Carson Whisenhunt,L,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jimmy Crooks,STL,STL @ TOR,1,V5 Stable,MORE,3.0,4.38,4.38,59.9,106.03,F,1.38,9,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Drew Cavanaugh,SF,SF @ SD,1,V5 Stable,MORE,2.5,4.26,4.26,65.7,105.55,F,1.76,8,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Connor Wong,BOS,BOS @ LAD,1,V5 Stable,LESS,4.0,3.74,3.74,61.5,105.52,F,0.26,9,Last 7 Confirmed,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Matt McLain,CIN,PIT @ CIN,1,V5 Stable,MORE,2.5,4.42,4.42,60.0,104.45,F,1.92,9,Today Posted,Paul Skenes,R,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Austin Wynns,TEX,TEX @ HOU,1,V5 Stable,MORE,3.0,4.17,4.17,58.4,100.52,F,1.17,9,Today Posted,Hunter Brown,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Alan Roden,MIN,MIN @ SEA,1,V5 Stable,MORE,3.0,4.06,4.06,58.3,100.23,F,1.06,6,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nathan Church,STL,STL @ TOR,1,V5 Stable,LESS,4.5,3.81,3.81,62.1,96.51,F,0.69,7,Today Posted,Dylan Cease,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jose Siri,LAA,MIL @ LAA,1,V5 Stable,LESS,4.5,3.86,3.86,60.9,96.14,F,0.64,9,Today Posted,Shane Drohan,L,1.03,warm,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Christian Koss,SF,SF @ SD,1,V5 Stable,MORE,3.0,3.89,3.89,59.6,92.12,F,0.89,9,Today Posted,Bradgley Rodriguez,R,1.0,neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Drew Romo,CWS,CWS @ TB,1,V5 Stable,LESS,3.5,3.2,3.2,61.4,87.3,F,0.3,9,Today Posted,Nick Martinez,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Tristan Gray,MIN,MIN @ SEA,1,V5 Stable,LESS,3.5,3.13,3.13,63.5,83.88,F,0.37,9,Today Posted,Bryce Miller,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Randy Arozarena,SEA,MIN @ SEA,1,V5 Stable,LESS,2.5,0.36,0.36,93.9,72.13,F,2.14,2,Last 7 Confirmed - Not selected in primary 9,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Mitch Garver,SEA,MIN @ SEA,1,V5 Stable,LESS,2.5,0.34,0.34,94.4,48.53,F,2.16,7,Last 7 Confirmed - Not selected in primary 9,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Nick Sogard,BOS,BOS @ LAD,1,V5 Stable,LESS,2.5,0.29,0.29,94.8,42.37,F,2.21,8,Last 7 Confirmed - Not selected in primary 9,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Romy Gonzalez,BOS,BOS @ LAD,1,V5 Stable,LESS,2.5,0.24,0.24,95.4,39.43,F,2.26,6,Last 7 Confirmed - Not selected in primary 9,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Jahmai Jones,BOS,BOS @ LAD,1,V5 Stable,LESS,2.5,0.34,0.34,94.5,38.38,F,2.16,1,Last 7 Confirmed - Not selected in primary 9,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Rob Refsnyder,SEA,MIN @ SEA,1,V5 Stable,LESS,2.5,0.27,0.27,94.9,36.08,F,2.23,7,Last 7 Confirmed - Not selected in primary 9,Zebby Matthews,R,1.0,Indoor/retractable neutral,0.0,Initial V5 model run
2026-07-31T15:28:25-07:00,2026-07-31,,Carlos Narváez,BOS,BOS @ LAD,1,V5 Stable,LESS,2.5,0.24,0.24,95.5,30.5,F,2.26,9,Last 7 Confirmed - Not selected in primary 9,Edgardo Henriquez,R,1.0,Weather unavailable,0.0,Initial V5 model run
