Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
85,2026-09-17,823334,2026-09-17T16:35:00Z,Scheduled,PNC Park,Milwaukee Brewers @ Pittsburgh Pirates,Home,804606,Konnor Griffin,Pittsburgh Pirates,Milwaukee Brewers,SS,R,No,,70,295,271,71,12,3,5,40,27,18,4,76,0.262,0.315,0.384,0.699,11,48,46,9,0,0.196,0.0,11,48,46,9,0,0.196,0.0,372,63,4.5,25.1,34.1,36.1,26.5,8.7,23.2,32.2,30.5,7.0,2.3,7.0,20.3,82.2,13.4,0.511,73.1,95.6,111.9,51.0,11.1,12.4,43.3,31.1,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,31.1,Weak,0.947,Good,4.8,20.0,95.8,0.46,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.28,10.28,Strong positive regression,Weak Contact-First Profile profile. 4.5% barrel rate; 82.2 mph average exit velocity; 23.2% air-ball rate; 32.2% pull-air rate; 7.0% HR-launch rate.,0.0169,0.0213,3.99,78,18,54.2,1.44,143.9,Above normal drought,690986.0,Kyle Harrison,L,RHB vs LHP,24,23,110.2,3.98,1.31,20,1.63,10.9,2.68,643.0,4.5,19.8,13.7,41.9,34.8,82.1,93.1,115.0,0.56,20.0,75.8,99.9,0.861,9.9,4-Seam Fastball,R,RHB vs LHP,40.1,75,0.314,0.347,0.457,0.804,1,4,20,0.0133,3.8,0.624,342,0.0556,5.5,0.593,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,53.6,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,377,4-Seam Fastball,54.90716180371353,207.0,Slurve,36.60477453580902,138.0,Changeup,7.161803713527852,27.0,Sinker,1.3262599469496021,5.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.052,0.97,41.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.1,31.1,75.8,21.8,50.0,45.0,43.5,4.55,0.758,1.085,1.025,1.0,0.947,0.947,1.035,8.23,5.64,76.9,23.7,F,Lineup unconfirmed,,,,,,,,,,,,
86,2026-09-17,824548,2026-09-17T23:40:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Home,668670,Jake Rogers,Chicago White Sox,Detroit Tigers,C,R,No,,59,167,140,23,4,1,4,17,14,22,1,49,0.164,0.277,0.293,0.57,5,8,6,0,0,0.0,0.0,14,34,30,4,1,0.133,0.0294,192,49,5.2,19.6,51.3,32.1,16.7,15.5,22.6,58.8,24.5,6.9,4.9,6.9,40.6,81.2,22.4,0.473,67.6,92.8,107.1,4.3,10.0,0.7,63.3,28.7,Weak,2.0,Pull Power,A-,Elevated power plane,28.7,Weak,0.94,Good,6.1,75.0,92.1,0.489,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.67,5.67,Strong positive regression,Weak Pull Power profile. 5.2% barrel rate; 81.2 mph average exit velocity; 22.6% air-ball rate; 58.8% pull-air rate; 6.9% HR-launch rate.,0.024,0.0273,3.81,22,11,35.0,0.63,62.9,Recently homered,664285.0,Framber Valdez,L,RHB vs LHP,29,29,163.2,4.01,1.36,15,0.82,6.65,3.3,897.0,3.9,29.5,10.8,44.5,26.8,84.4,97.2,115.5,0.482,15.0,46.6,99.9,0.664,4.6,Sinker,R,RHB vs LHP,39.8,43,0.229,0.349,0.429,0.777,2,7,12,0.0465,6.8,0.616,545,0.022,4.3,0.492,2,1,0,0/1,0.0,0.0,0.0,0.0,0,0,1,43.2,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,464,Sinker,41.16379310344828,191.0,Curveball,29.310344827586206,136.0,Changeup,17.67241379310345,82.0,4-Seam Fastball,8.620689655172415,40.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.993,0.964,46.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.8,33.0,46.6,47.3,50.0,45.0,43.1,4.5,1.014,0.955,1.025,0.94,0.94,0.884,1.0,10.01,6.28,66.6,19.4,F,Lineup unconfirmed,Slider,2.8017241379310347,13.0,Cutter,0.43103448275862066,2.0,,,,,,
87,2026-09-17,822845,2026-09-18T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Home,553869,Elias Díaz,Texas Rangers,Boston Red Sox,C,R,No,,83,226,209,50,13,0,7,20,33,8,2,55,0.239,0.27,0.402,0.672,9,26,23,7,1,0.304,0.0385,22,63,54,15,2,0.278,0.0317,311,81,5.9,27.1,44.4,27.7,28.0,11.0,26.2,51.0,28.6,7.0,5.1,7.0,40.1,81.7,17.1,0.515,72.4,95.4,111.7,45.3,14.6,11.0,50.8,40.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.1,Below Average,0.972,Good,7.4,61.9,96.6,0.553,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.63,9.63,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 81.7 mph average exit velocity; 26.2% air-ball rate; 51.0% pull-air rate; 7.0% HR-launch rate.,0.031,0.0313,3.93,20,8,29.9,0.67,67.0,Recently homered,543243.0,Sonny Gray,R,RHB vs RHP,27,27,156.2,2.76,1.17,15,0.86,8.04,2.41,757.0,4.6,26.2,13.5,46.2,27.6,83.7,95.8,111.1,0.506,15.0,35.7,99.9,0.516,6.6,Sinker,R,RHB vs RHP,14.8,126,0.226,0.26,0.304,0.565,1,4,33,0.0079,1.2,0.396,223,0.0224,3.6,0.454,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,0,29.6,Strong Pitcher Advantage,Below average,52.5,5,Pitch-level Statcast · last 5 MLB games,458,Sinker,24.017467248908297,110.0,Sweeper,20.305676855895197,93.0,Cutter,16.812227074235807,77.0,4-Seam Fastball,15.720524017467248,72.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,0.971,0.971,44.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,14.8,35.8,35.7,59.3,57.2,45.0,43.0,4.49,1.052,0.962,0.985,1.0,0.972,0.972,1.0,11.76,7.51,73.2,22.6,F,Lineup unconfirmed,Curveball,15.502183406113538,71.0,Changeup,7.641921397379913,35.0,,,,,,
88,2026-09-17,824464,2026-09-17T16:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Away,518692,Freddie Freeman,Los Angeles Dodgers,Cincinnati Reds,1B,L,No,,144,619,543,159,32,1,16,72,66,65,5,106,0.293,0.37,0.444,0.814,8,35,32,4,0,0.125,0.0,21,92,79,18,1,0.228,0.0109,921,119,3.8,21.8,46.2,22.1,31.4,12.2,25.5,36.0,34.2,5.4,2.5,5.4,36.4,82.4,16.4,0.561,68.4,94.0,109.2,6.4,12.3,1.9,40.9,23.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.5,Weak,0.926,Good,2.5,36.7,92.9,0.52,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.87,17.87,Strong positive regression,Weak Contact-First Profile profile. 3.8% barrel rate; 82.4 mph average exit velocity; 25.5% air-ball rate; 36.0% pull-air rate; 5.4% HR-launch rate.,0.0258,0.0268,4.15,36,9,33.9,1.06,106.1,Near normal interval,663903.0,Brady Singer,R,LHB vs RHP,29,29,150.2,5.38,1.51,30,1.79,7.47,3.35,814.0,6.6,28.4,15.7,43.6,32.6,84.0,96.8,113.4,0.582,30.0,36.1,100.0,0.569,4.1,Sinker,L,LHB vs RHP,41.8,412,0.315,0.396,0.483,0.879,11,48,64,0.0267,4.9,0.596,443,0.0497,6.4,0.616,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,40.0,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,473,Sinker,57.92811839323467,274.0,Slider,30.866807610993657,146.0,Sweeper,6.342494714587738,30.0,Cutter,4.439746300211416,21.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.972,0.991,41.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.8,45.5,36.1,26.6,71.6,45.0,42.9,4.49,0.758,1.11,1.025,1.0,0.926,0.926,1.0,10.68,6.63,84.4,26.3,F,Lineup unconfirmed,4-Seam Fastball,0.42283298097251587,2.0,,,,,,,,,
89,2026-09-17,823573,2026-09-17T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,676724,Jared Young,New York Mets,Philadelphia Phillies,1B,L,No,,102,340,306,82,17,3,9,46,39,25,6,63,0.268,0.332,0.431,0.763,11,41,34,10,1,0.294,0.0244,24,92,84,23,1,0.274,0.0109,433,126,4.5,26.8,52.3,29.3,18.4,12.9,24.5,47.0,24.8,5.5,3.8,5.5,34.9,82.4,16.2,0.49,71.0,95.5,112.9,28.6,9.9,9.2,57.4,33.8,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.8,Weak,0.955,Good,4.0,46.7,94.4,0.466,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.82,9.82,Strong positive regression,Weak Pull Power profile. 4.5% barrel rate; 82.4 mph average exit velocity; 24.5% air-ball rate; 47.0% pull-air rate; 5.5% HR-launch rate.,0.0265,0.0279,3.99,12,4,34.0,0.35,35.3,Recently homered,605400.0,Aaron Nola,R,LHB vs RHP,30,30,161.1,4.69,1.37,34,1.9,9.2,3.07,867.0,6.1,25.8,15.1,45.3,29.1,82.1,95.6,113.9,0.561,34.0,28.4,99.7,0.433,7.0,Knuckle Curve,L,LHB vs RHP,38.9,274,0.276,0.339,0.459,0.799,9,21,48,0.0328,5.5,0.511,423,0.0473,6.0,0.559,2,2,1,1/2,0.5,0.5,2.0,2.5,1,0,0,38.4,Slight Pitcher Advantage,Below average,55.0,5,Pitch-level Statcast · last 5 MLB games,490,Knuckle Curve,32.04081632653061,157.0,4-Seam Fastball,23.46938775510204,115.0,Changeup,17.551020408163264,86.0,Sinker,16.93877551020408,83.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.957,0.986,48.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.9,42.5,28.4,42.2,50.0,45.0,42.9,4.48,0.873,1.128,1.025,1.0,0.955,0.955,1.0,10.68,6.85,83.6,24.4,F,Lineup unconfirmed,Cutter,10.0,49.0,,,,,,,,,
90,2026-09-17,822924,2026-09-17T17:10:00Z,Scheduled,Tropicana Field,Athletics @ Tampa Bay Rays,Home,641584,Jake Fraley,Tampa Bay Rays,Athletics,RF,L,No,,28,90,82,19,7,0,2,6,5,8,0,25,0.232,0.3,0.39,0.69,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,122,0,4.9,13.1,47.4,17.5,35.1,12.3,25.4,54.8,34.4,6.6,4.1,6.6,33.3,79.1,26.3,0.496,69.4,90.2,107.8,21.0,9.8,5.7,44.6,30.4,Weak,2.0,Pull Power,A-,Elevated power plane,30.4,Weak,0.945,Good,,,,,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.8,3.8,Positive regression,Weak Pull Power profile. 4.9% barrel rate; 79.1 mph average exit velocity; 25.4% air-ball rate; 54.8% pull-air rate; 6.6% HR-launch rate.,0.0222,0.0278,3.99,32,10,41.0,0.78,78.0,Recently homered,605488.0,Jeffrey Springs,L,LHB vs LHP,27,27,135.0,5.93,1.45,33,2.2,7.0,3.6,777.0,5.9,22.3,18.1,46.0,33.5,81.7,93.9,114.1,0.56,33.0,23.4,100.0,0.429,4.8,4-Seam Fastball,L,LHB vs LHP,50.6,10,0.3,0.3,0.4,0.7,0,0,4,0.0,7.7,0.512,177,0.0565,6.5,0.582,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,41.0,Slight Pitcher Advantage,Below average,50.4,5,Pitch-level Statcast · last 5 MLB games,439,4-Seam Fastball,40.77448747152619,179.0,Changeup,30.52391799544419,134.0,Slider,14.806378132118452,65.0,Cutter,9.111617312072893,40.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.947,0.984,49.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.6,40.2,23.4,50.0,50.0,45.0,42.6,4.45,1.0,1.176,0.985,1.0,0.945,0.945,1.0,10.64,7.33,58.4,20.6,F,Lineup unconfirmed; Limited recent games,Sweeper,4.783599088838269,21.0,,,,,,,,,
91,2026-09-17,823573,2026-09-17T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,668901,Mark Vientos,New York Mets,Philadelphia Phillies,1B,R,No,,80,271,252,54,9,0,13,28,39,14,3,65,0.214,0.262,0.405,0.667,4,11,9,2,1,0.222,0.0909,7,17,15,4,2,0.267,0.1176,342,22,7.0,28.9,43.0,23.6,33.4,14.8,24.1,42.8,28.3,7.8,5.3,7.8,72.4,83.4,17.8,0.605,72.4,95.9,108.1,38.3,12.2,9.7,63.2,39.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.1,Below Average,0.969,Good,9.1,50.0,95.6,0.61,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.69,7.69,Strong positive regression,Below Average Pull Power profile. 7.0% barrel rate; 83.4 mph average exit velocity; 24.1% air-ball rate; 42.8% pull-air rate; 7.8% HR-launch rate.,0.048,0.0431,3.93,5,3,19.4,0.26,25.8,Very recent HR,605400.0,Aaron Nola,R,RHB vs RHP,30,30,161.1,4.69,1.37,34,1.9,9.2,3.07,867.0,6.1,25.8,15.1,45.3,29.1,82.1,95.6,113.9,0.561,34.0,19.9,99.7,0.414,3.8,Knuckle Curve,R,RHB vs RHP,41.2,162,0.172,0.222,0.298,0.52,5,8,42,0.0309,5.6,0.555,268,0.0522,6.3,0.562,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,34.7,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,490,Knuckle Curve,32.04081632653061,157.0,4-Seam Fastball,23.46938775510204,115.0,Changeup,17.551020408163264,86.0,Sinker,16.93877551020408,83.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.94,0.986,47.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.2,42.5,19.9,59.0,50.0,45.0,42.6,4.45,1.0,1.128,0.985,1.0,0.969,0.969,0.98,15.89,9.45,72.7,25.6,F,Lineup unconfirmed,Cutter,10.0,49.0,,,,,,,,,
92,2026-09-17,824305,2026-09-17T19:10:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,593428,Xander Bogaerts,San Diego Padres,Colorado Rockies,SS,R,No,,145,576,495,110,16,0,11,60,54,72,4,103,0.222,0.323,0.321,0.644,12,49,43,11,0,0.256,0.0,25,98,84,20,0,0.238,0.0,661,108,3.4,28.9,45.6,30.8,23.4,14.4,26.3,46.7,22.8,4.1,2.5,4.1,28.6,85.1,9.1,0.449,70.1,97.2,112.0,27.0,9.7,7.4,52.4,30.4,Weak,2.0,Pull Power,C,Low line-drive plane,30.4,Weak,0.945,Good,2.8,44.8,98.5,0.421,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.59,13.59,Strong positive regression,Weak Pull Power profile. 3.4% barrel rate; 85.1 mph average exit velocity; 26.3% air-ball rate; 46.7% pull-air rate; 4.1% HR-launch rate.,0.0191,0.0213,3.93,96,29,45.0,2.13,213.3,Very long drought,685299.0,Tanner Gordon,R,RHB vs RHP,22,10,97.1,5.55,1.48,18,1.66,7.49,1.66,593.0,5.9,27.0,19.4,41.0,32.9,84.2,96.0,113.3,0.582,18.0,21.9,99.5,0.45,3.0,4-Seam Fastball,R,RHB vs RHP,30.3,420,0.217,0.317,0.331,0.647,10,51,85,0.0238,4.6,0.478,180,0.0278,5.6,0.561,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,31.5,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,399,4-Seam Fastball,45.363408521303256,181.0,Changeup,24.06015037593985,96.0,Slider,17.54385964912281,70.0,Curveball,13.032581453634085,52.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.944,0.984,44.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.3,40.0,21.9,46.0,82.4,45.0,42.5,4.44,0.758,1.09,0.985,0.94,0.945,0.888,1.06,8.12,5.53,84.8,27.0,F,Lineup unconfirmed,,,,,,,,,,,,
93,2026-09-17,822924,2026-09-17T17:10:00Z,Scheduled,Tropicana Field,Athletics @ Tampa Bay Rays,Home,666018,Jonathan Aranda,Tampa Bay Rays,Athletics,1B,L,No,,146,634,550,153,24,0,21,71,89,65,11,150,0.278,0.361,0.436,0.797,10,43,37,12,4,0.324,0.093,24,98,87,21,6,0.241,0.0612,864,141,4.6,23.7,45.2,20.1,34.5,14.1,26.7,37.9,33.7,7.5,5.0,7.5,68.3,83.7,21.9,0.608,68.9,94.5,110.9,12.7,12.2,4.2,53.8,31.0,Weak,2.0,Contact-First Profile,A-,Elevated power plane,31.0,Weak,0.947,Good,4.3,37.1,94.2,0.604,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.77,17.77,Strong positive regression,Weak Contact-First Profile profile. 4.6% barrel rate; 83.7 mph average exit velocity; 26.7% air-ball rate; 37.9% pull-air rate; 7.5% HR-launch rate.,0.0331,0.0329,3.99,4,1,26.2,0.15,15.3,Very recent HR,605488.0,Jeffrey Springs,L,LHB vs LHP,27,27,135.0,5.93,1.45,33,2.2,7.0,3.6,777.0,5.9,22.3,18.1,46.0,33.5,81.7,93.9,114.1,0.56,33.0,42.7,100.0,0.614,5.1,4-Seam Fastball,L,LHB vs LHP,36.4,175,0.243,0.326,0.329,0.655,3,17,49,0.0171,3.7,0.532,177,0.0565,6.5,0.582,0,0,0,0/0,,,,,0,0,0,41.3,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,439,4-Seam Fastball,40.77448747152619,179.0,Changeup,30.52391799544419,134.0,Slider,14.806378132118452,65.0,Cutter,9.111617312072893,40.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.985,0.984,43.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.4,40.2,42.7,33.5,50.0,45.0,42.2,4.41,1.35,1.176,0.985,1.0,0.947,0.947,0.98,12.51,10.19,84.8,30.4,D,Lineup unconfirmed,Sweeper,4.783599088838269,21.0,,,,,,,,,
94,2026-09-17,823978,2026-09-18T01:38:00Z,Scheduled,Angel Stadium,Minnesota Twins @ Los Angeles Angels,Away,665019,Kody Clemens,Minnesota Twins,Los Angeles Angels,2B,L,No,,135,548,498,120,22,7,26,71,76,38,7,123,0.241,0.302,0.47,0.772,12,50,45,12,2,0.267,0.04,25,103,91,25,5,0.275,0.0485,729,133,6.6,29.7,56.9,21.1,21.7,17.3,28.5,50.7,25.3,6.7,4.3,6.7,54.7,84.7,18.5,0.644,70.6,96.8,111.1,12.8,12.6,4.1,60.5,38.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.0,Below Average,0.966,Good,6.8,57.9,97.0,0.709,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.28,18.28,Strong positive regression,Below Average Pull Power profile. 6.6% barrel rate; 84.7 mph average exit velocity; 28.5% air-ball rate; 50.7% pull-air rate; 6.7% HR-launch rate.,0.0474,0.0447,4.05,24,6,19.2,1.25,125.3,Near normal interval,700712.0,Walbert Ureña,R,LHB vs RHP,27,25,137.1,2.88,1.24,9,0.59,8.58,4.39,705.0,3.4,23.8,11.9,39.6,25.5,82.1,94.7,114.6,0.429,9.0,32.9,99.6,0.537,4.1,Changeup,L,LHB vs RHP,36.9,395,0.239,0.305,0.492,0.796,21,30,88,0.0532,7.3,0.631,328,0.0122,3.2,0.433,0,0,0,0/0,,,,,0,0,0,38.1,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,467,Changeup,40.899357601713064,191.0,Sinker,37.901498929336185,177.0,4-Seam Fastball,11.349036402569594,53.0,Sweeper,9.850107066381156,46.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.966,0.959,52.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.9,25.1,32.9,58.5,50.0,45.0,42.0,4.4,0.993,0.918,1.025,1.0,0.966,0.966,1.0,16.9,8.85,85.0,30.2,D,Lineup unconfirmed,,,,,,,,,,,,
95,2026-09-17,824141,2026-09-17T23:15:00Z,Scheduled,Daikin Park,Kansas City Royals @ Houston Astros,Away,664728,Kyle Isbel,Kansas City Royals,Houston Astros,CF,L,No,,91,298,271,60,9,1,6,30,24,15,3,66,0.221,0.268,0.328,0.596,10,29,28,3,0,0.107,0.0,22,74,70,14,2,0.2,0.027,380,92,1.7,20.1,37.3,32.5,29.3,13.2,24.7,32.5,25.9,3.3,1.7,3.3,118.8,80.9,13.9,0.378,66.9,93.9,108.8,12.5,8.1,3.8,33.6,15.7,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,15.7,Weak,0.904,Good,1.1,24.0,93.4,0.349,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.91,1.91,Near expected,Weak Contact-First Profile profile. 1.7% barrel rate; 80.9 mph average exit velocity; 24.7% air-ball rate; 32.5% pull-air rate; 3.3% HR-launch rate.,0.0201,0.0235,3.87,59,19,45.2,1.31,130.6,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,36.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,14.5,50.0,45.0,42.0,4.39,0.884,1.0,1.0,0.94,0.904,0.85,1.0,8.81,5.42,69.2,20.9,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,
