Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
170,2026-08-21,824317,2026-08-22T00:40:00Z,Scheduled,Coors Field,Cleveland Guardians @ Colorado Rockies,Away,681807,David Fry,Cleveland Guardians,Colorado Rockies,RF,R,No,,71,168,143,26,4,0,6,16,13,25,0,51,0.182,0.304,0.336,0.64,0,0,0,0,0,0.0,0.0,5,10,7,0,0,0.0,0.0,201,10,3.5,18.7,55.4,28.1,16.4,15.6,22.1,64.6,25.6,3.9,3.0,3.9,75.0,80.1,22.6,0.389,68.1,90.8,105.6,11.3,7.8,4.1,54.3,24.0,Weak,2.0,Pull Power,A-,Elevated power plane,24.0,Weak,0.927,Good,0.0,50.0,81.9,0.274,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.75,1.75,Near expected,Weak Pull Power profile. 3.5% barrel rate; 80.1 mph average exit velocity; 22.1% air-ball rate; 64.6% pull-air rate; 3.9% HR-launch rate.,0.0357,0.0342,3.93,25,14,23.8,1.05,104.9,Near normal interval,685299.0,Tanner Gordon,R,RHB vs RHP,17,5,71.1,5.55,1.44,15,1.89,7.82,1.64,425.0,6.4,28.0,19.5,40.8,34.6,84.4,96.1,113.3,0.617,15.0,11.5,99.3,0.344,3.1,4-Seam Fastball,R,RHB vs RHP,38.9,58,0.226,0.293,0.396,0.689,2,5,13,0.0345,7.5,0.367,140,0.0286,6.8,0.586,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,31.7,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,270,4-Seam Fastball,55.18518518518518,149.0,Changeup,21.11111111111111,57.0,Slider,17.40740740740741,47.0,Curveball,6.296296296296297,17.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.923,0.989,41.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.9,42.9,11.5,28.1,82.4,45.0,39.1,4.16,1.0,1.126,0.985,0.94,0.927,0.872,1.0,12.77,8.26,64.8,23.7,F,Lineup unconfirmed,,,,,,,,,
171,2026-08-21,824317,2026-08-22T00:40:00Z,Scheduled,Coors Field,Cleveland Guardians @ Colorado Rockies,Away,690984,Petey Halpin,Cleveland Guardians,Colorado Rockies,CF,L,No,,55,139,130,28,4,1,2,17,8,3,2,29,0.215,0.243,0.308,0.551,6,16,16,3,0,0.188,0.0,19,55,52,11,0,0.212,0.0,189,74,3.4,15.0,36.8,33.8,29.4,19.2,27.0,35.1,35.1,5.7,3.5,5.7,18.6,79.2,22.9,0.446,67.2,90.8,106.4,3.6,8.1,1.0,42.6,18.8,Weak,2.0,Contact-First Profile,A-,Elevated power plane,18.8,Weak,0.913,Good,2.7,29.4,90.9,0.414,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.27,4.27,Strong positive regression,Weak Contact-First Profile profile. 3.4% barrel rate; 79.2 mph average exit velocity; 27.0% air-ball rate; 35.1% pull-air rate; 5.7% HR-launch rate.,0.0144,0.0225,3.87,58,21,65.0,0.89,89.2,Near normal interval,685299.0,Tanner Gordon,R,LHB vs RHP,17,5,71.1,5.55,1.44,15,1.89,7.82,1.64,425.0,6.4,28.0,19.5,40.8,34.6,84.4,96.1,113.3,0.617,15.0,30.8,99.3,0.516,4.1,4-Seam Fastball,L,LHB vs RHP,39.7,106,0.26,0.288,0.38,0.668,2,2,20,0.0189,4.5,0.509,172,0.064,6.0,0.642,0,0,0,0/0,,,,,0,0,0,38.6,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,270,4-Seam Fastball,55.18518518518518,149.0,Changeup,21.11111111111111,57.0,Slider,17.40740740740741,47.0,Curveball,6.296296296296297,17.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.962,0.989,35.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.7,42.9,30.8,16.2,82.4,45.0,39.0,4.16,0.758,1.126,1.025,0.94,0.913,0.858,1.0,8.45,5.5,66.3,18.7,F,Lineup unconfirmed,,,,,,,,,
172,2026-08-21,824800,2026-08-21T23:15:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Away,622761,Jorge Mateo,Tampa Bay Rays,Baltimore Orioles,SS,R,No,,72,146,138,33,6,0,5,32,14,8,0,43,0.239,0.281,0.391,0.672,5,9,9,2,1,0.222,0.1111,8,11,11,2,1,0.182,0.0909,199,16,7.3,22.6,35.8,30.4,33.8,17.1,28.4,33.1,33.2,8.5,4.9,8.5,43.3,80.4,21.8,0.628,70.7,93.4,111.0,32.7,13.0,9.1,39.6,33.6,Weak,2.5,Contact-First Profile,A-,Elevated power plane,33.6,Weak,0.954,Good,12.5,20.0,89.8,0.546,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.71,6.71,Strong positive regression,Weak Contact-First Profile profile. 7.3% barrel rate; 80.4 mph average exit velocity; 28.4% air-ball rate; 33.1% pull-air rate; 8.5% HR-launch rate.,0.0342,0.0332,3.99,3,1,27.6,0.11,10.9,Very recent HR,669432.0,Trevor Rogers,L,RHB vs LHP,23,23,125.2,4.15,1.25,13,0.93,7.73,2.51,764.0,4.3,23.3,12.3,42.9,27.9,82.2,94.5,117.3,0.514,13.0,39.9,100.0,0.603,4.3,4-Seam Fastball,R,RHB vs LHP,41.4,57,0.236,0.263,0.364,0.627,2,2,18,0.0351,5.0,0.66,395,0.0304,5.1,0.551,5,5,1,1/5,0.2,0.2,0.2,0.4,0,0,0,40.1,Slight Pitcher Advantage,Below average,37.5,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,47.34513274336283,214.0,Changeup,20.353982300884955,92.0,Sweeper,15.70796460176991,71.0,Cutter,8.4070796460177,38.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,0.98,0.968,44.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.4,31.1,39.9,27.0,48.2,45.0,38.9,4.15,1.0,0.973,1.025,1.0,0.954,0.954,0.98,12.62,7.29,63.3,20.8,F,Lineup unconfirmed,Sinker,8.185840707964601,37.0,,,,,,
173,2026-08-21,824721,2026-08-21T23:10:00Z,Scheduled,Fenway Park,San Francisco Giants @ Boston Red Sox,Home,680776,Jarren Duran,Boston Red Sox,San Francisco Giants,LF,L,No,,119,504,457,94,13,3,17,58,62,34,4,143,0.206,0.263,0.359,0.622,11,44,41,9,1,0.22,0.0227,25,101,94,25,4,0.266,0.0396,572,127,4.5,24.7,47.8,27.8,23.8,13.0,24.1,41.1,27.3,5.2,3.5,5.2,81.2,82.1,17.6,0.537,72.8,95.4,113.5,48.0,8.5,11.4,40.7,34.1,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.1,Weak,0.955,Good,2.4,40.0,95.0,0.515,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.52,6.52,Strong positive regression,Weak Contact-First Profile profile. 4.5% barrel rate; 82.1 mph average exit velocity; 24.1% air-ball rate; 41.1% pull-air rate; 5.2% HR-launch rate.,0.0337,0.0334,3.81,0,0,26.9,0.0,0.0,Very recent HR,657277.0,Logan Webb,R,LHB vs RHP,22,22,139.0,3.5,1.06,9,0.58,7.12,2.07,719.0,3.1,23.9,11.5,39.5,27.4,81.8,94.4,114.4,0.464,9.0,42.0,100.0,0.569,7.1,Sinker,L,LHB vs RHP,32.5,383,0.2,0.251,0.38,0.631,16,23,112,0.0418,5.9,0.565,345,0.0174,3.3,0.471,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,38.5,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,471,Changeup,25.05307855626327,118.0,Sinker,23.35456475583864,110.0,Sweeper,18.683651804670912,88.0,Cutter,17.409766454352443,82.0,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.984,0.956,44.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.5,25.9,42.0,33.5,53.6,45.0,38.9,4.15,0.963,0.917,1.025,0.975,0.955,0.932,0.98,12.14,6.65,85.0,22.5,F,Lineup unconfirmed,4-Seam Fastball,15.498938428874734,73.0,,,,,,
174,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Home,664034,Ty France,San Diego Padres,Minnesota Twins,1B,R,No,,102,365,327,95,17,2,17,43,52,20,12,82,0.291,0.349,0.511,0.86,11,47,40,12,1,0.3,0.0213,26,108,95,31,2,0.326,0.0185,521,154,4.5,27.2,39.1,27.2,33.4,13.2,25.3,40.4,34.7,5.8,3.4,5.8,54.9,84.5,19.3,0.547,70.4,96.0,111.9,19.9,11.7,7.0,46.2,32.0,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.0,Weak,0.95,Good,3.2,35.7,95.9,0.499,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.87,5.87,Strong positive regression,Weak Contact-First Profile profile. 4.5% barrel rate; 84.5 mph average exit velocity; 25.3% air-ball rate; 40.4% pull-air rate; 5.8% HR-launch rate.,0.0466,0.043,4.09,31,8,19.2,1.61,161.2,Above normal drought,687570.0,Connor Prielipp,L,RHB vs LHP,17,17,87.2,5.34,1.38,12,1.23,9.65,3.7,498.0,4.6,24.1,13.3,40.8,31.1,83.2,95.0,113.1,0.557,12.0,35.9,99.9,0.555,4.7,Slider,R,RHB vs LHP,34.7,109,0.278,0.339,0.443,0.783,3,6,28,0.0275,4.6,0.603,271,0.0332,4.3,0.544,0,0,0,0/0,,,,,0,0,0,38.2,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,433,Slider,31.17782909930716,135.0,4-Seam Fastball,25.86605080831409,112.0,Sinker,21.939953810623557,95.0,Curveball,15.242494226327944,66.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.972,0.971,45.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.7,32.9,35.9,33.4,39.2,45.0,38.8,4.15,0.79,1.021,1.025,1.0,0.95,0.95,1.035,16.44,7.71,85.0,31.3,D,Lineup unconfirmed,Changeup,5.773672055427252,25.0,,,,,,
175,2026-08-21,824721,2026-08-21T23:10:00Z,Scheduled,Fenway Park,San Francisco Giants @ Boston Red Sox,Away,687551,Drew Gilbert,San Francisco Giants,Boston Red Sox,CF,L,No,,102,306,267,63,10,3,6,35,29,29,6,54,0.236,0.322,0.363,0.685,10,37,32,7,2,0.219,0.0541,22,70,59,16,2,0.271,0.0286,361,80,4.2,22.1,46.3,26.9,26.1,13.8,30.7,48.6,31.5,6.7,4.5,6.7,55.0,81.0,19.7,0.551,67.6,92.8,109.6,6.6,14.1,1.1,43.6,28.7,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.7,Weak,0.94,Good,7.5,55.2,93.7,0.71,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.3,9.3,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 81.0 mph average exit velocity; 30.7% air-ball rate; 48.6% pull-air rate; 6.7% HR-launch rate.,0.0196,0.0231,4.05,12,4,44.5,0.27,27.0,Very recent HR,543243.0,Sonny Gray,R,LHB vs RHP,23,23,132.2,2.65,1.15,13,0.88,7.94,2.31,634.0,4.1,25.2,13.7,47.0,27.1,83.4,95.5,111.1,0.481,13.0,24.3,99.9,0.482,2.5,Sinker,L,LHB vs RHP,24.7,262,0.274,0.364,0.425,0.789,6,27,38,0.0229,2.9,0.488,349,0.0229,4.4,0.498,5,4,0,0/4,0.0,0.2,0.0,0.2,0,1,0,27.1,Strong Pitcher Advantage,Below average,37.5,5,Pitch-level Statcast · last 5 MLB games,440,Sweeper,24.09090909090909,106.0,Sinker,23.636363636363637,104.0,Curveball,17.045454545454547,75.0,4-Seam Fastball,15.909090909090908,70.0,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.949,0.966,42.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,24.7,33.1,24.3,53.6,53.6,45.0,38.8,4.14,1.307,0.965,1.025,1.0,0.94,0.94,0.98,9.03,6.78,79.5,22.5,F,Lineup unconfirmed,Cutter,15.909090909090908,70.0,Changeup,3.409090909090909,15.0,,,
176,2026-08-21,823911,2026-08-22T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Home,676439,Hunter Feduccia,Los Angeles Dodgers,Pittsburgh Pirates,C,L,No,,74,191,168,39,8,1,3,19,13,18,1,47,0.232,0.309,0.345,0.654,11,26,22,5,1,0.227,0.0385,19,45,40,10,1,0.25,0.0222,245,56,5.9,26.6,44.0,31.6,24.4,18.4,35.8,39.3,33.8,7.9,5.2,7.9,23.8,82.3,18.6,0.563,67.7,95.0,108.2,16.7,14.2,5.1,48.4,31.7,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,31.7,Weak,0.949,Good,7.1,44.0,96.4,0.588,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.89,9.89,Strong positive regression,Weak Contact-First Profile profile. 5.9% barrel rate; 82.3 mph average exit velocity; 35.8% air-ball rate; 39.3% pull-air rate; 7.9% HR-launch rate.,0.0157,0.022,3.99,12,6,56.0,0.21,21.4,Very recent HR,696149.0,Bubba Chandler,R,LHB vs RHP,24,23,121.1,4.23,1.37,10,0.74,8.01,4.75,718.0,3.2,21.3,13.8,34.5,26.9,83.1,93.8,114.8,0.479,10.0,46.0,99.7,0.602,7.4,4-Seam Fastball,L,LHB vs RHP,31.3,158,0.25,0.335,0.375,0.71,3,17,42,0.019,5.1,0.577,284,0.0282,4.5,0.546,0,0,0,0/0,,,,,0,0,0,40.2,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,443,4-Seam Fastball,52.59593679458239,233.0,Slider,27.539503386004515,122.0,Changeup,11.512415349887133,51.0,Sinker,4.063205417607223,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.992,0.957,41.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.3,22.3,46.0,50.8,50.0,45.0,38.7,4.14,1.167,0.942,1.025,0.965,0.949,0.916,0.98,8.49,5.95,69.2,19.3,F,Lineup unconfirmed,Curveball,4.063205417607223,18.0,Sweeper,0.22573363431151242,1.0,,,
177,2026-08-21,824559,2026-08-21T23:40:00Z,Scheduled,Rate Field,New York Mets @ Chicago White Sox,Away,805999,A.J. Ewing,New York Mets,Chicago White Sox,CF,L,No,,87,358,315,78,16,1,7,40,28,35,2,95,0.248,0.324,0.371,0.695,11,48,40,4,0,0.1,0.0,24,107,92,17,0,0.185,0.0,455,133,4.4,23.3,44.7,28.4,26.9,13.0,25.8,37.7,32.1,5.7,3.6,5.7,25.3,82.0,19.0,0.562,67.3,93.7,109.2,11.0,10.6,2.6,39.1,24.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,24.9,Weak,0.93,Good,5.3,36.1,94.3,0.539,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.4,11.4,Strong positive regression,Weak Contact-First Profile profile. 4.4% barrel rate; 82.0 mph average exit velocity; 25.8% air-ball rate; 37.7% pull-air rate; 5.7% HR-launch rate.,0.0196,0.0227,4.05,136,34,45.0,3.02,302.2,Very long drought,680732.0,Sean Burke,R,LHB vs RHP,25,21,140.0,3.15,1.11,16,1.03,9.9,2.7,757.0,4.6,22.5,14.9,49.3,34.3,83.2,94.3,113.4,0.528,16.0,35.9,79.5,0.568,4.0,4-Seam Fastball,L,LHB vs RHP,31.0,262,0.253,0.327,0.369,0.696,5,25,67,0.0191,3.4,0.563,341,0.0323,5.2,0.558,0,0,0,0/0,,,,,0,0,0,36.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,450,4-Seam Fastball,37.111111111111114,167.0,Slider,22.666666666666668,102.0,Knuckle Curve,17.77777777777778,80.0,Sinker,10.88888888888889,49.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.972,0.971,39.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.0,36.8,35.9,34.9,50.0,45.0,38.7,4.14,0.758,0.989,1.025,1.0,0.93,0.93,1.06,8.87,5.16,85.0,28.8,F,Lineup unconfirmed,Cutter,10.444444444444445,47.0,Changeup,1.1111111111111112,5.0,,,
178,2026-08-21,824800,2026-08-21T23:15:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Away,666018,Jonathan Aranda,Tampa Bay Rays,Baltimore Orioles,1B,L,No,,124,544,471,133,20,0,15,59,76,58,8,127,0.282,0.366,0.42,0.786,12,56,53,13,0,0.245,0.0,24,109,104,28,1,0.269,0.0092,730,157,4.9,23.7,42.9,22.7,34.3,15.2,28.2,39.9,35.5,6.3,3.3,6.3,32.2,84.0,21.5,0.605,68.7,94.6,111.2,11.8,12.7,4.2,48.8,30.2,Weak,2.0,Contact-First Profile,A-,Elevated power plane,30.2,Weak,0.945,Good,5.1,43.2,94.6,0.599,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.76,18.76,Strong positive regression,Weak Contact-First Profile profile. 4.9% barrel rate; 84.0 mph average exit velocity; 28.2% air-ball rate; 39.9% pull-air rate; 6.3% HR-launch rate.,0.0276,0.0284,4.05,53,12,31.4,1.69,168.8,Above normal drought,669432.0,Trevor Rogers,L,LHB vs LHP,23,23,125.2,4.15,1.25,13,0.93,7.73,2.51,764.0,4.3,23.3,12.3,42.9,27.9,82.2,94.5,117.3,0.514,13.0,42.4,100.0,0.627,4.3,4-Seam Fastball,L,LHB vs LHP,15.0,154,0.242,0.338,0.288,0.626,1,17,44,0.0065,3.2,0.538,135,0.0074,1.7,0.395,8,8,2,2/8,0.25,0.25,0.25,0.5,0,0,3,28.0,Strong Pitcher Advantage,Below average,32.1,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,47.34513274336283,214.0,Changeup,20.353982300884955,92.0,Sweeper,15.70796460176991,71.0,Cutter,8.4070796460177,38.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,0.985,0.968,39.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,15.0,31.1,42.4,41.7,48.2,45.0,38.6,4.13,0.758,0.973,0.985,1.0,0.945,0.945,1.035,11.0,5.64,85.0,27.2,F,Lineup unconfirmed,Sinker,8.185840707964601,37.0,,,,,,
179,2026-08-21,824152,2026-08-22T00:10:00Z,Scheduled,Daikin Park,Athletics @ Houston Astros,Away,671732,Lawrence Butler,Athletics,Houston Astros,RF,L,No,,120,392,344,75,13,1,11,48,36,45,1,98,0.218,0.309,0.358,0.667,12,49,44,13,4,0.295,0.0816,26,97,85,23,6,0.271,0.0619,500,129,5.2,25.5,41.1,29.9,28.5,13.0,23.7,27.4,31.2,4.9,2.9,4.9,57.3,82.4,16.7,0.574,71.9,94.4,111.1,37.1,10.4,9.7,42.0,27.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,27.9,Weak,0.938,Good,6.2,26.5,93.8,0.64,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.05,10.05,Strong positive regression,Weak Contact-First Profile profile. 5.2% barrel rate; 82.4 mph average exit velocity; 23.7% air-ball rate; 27.4% pull-air rate; 4.9% HR-launch rate.,0.0281,0.029,4.05,13,4,31.3,0.42,41.6,Recently homered,669713.0,Hayden Wesneski,R,LHB vs RHP,4,4,22.2,5.16,1.32,2,0.79,7.15,2.78,109.0,5.5,32.1,17.4,41.0,29.4,85.4,97.9,109.2,0.518,2.0,36.6,100.0,0.537,6.0,Sweeper,L,LHB vs RHP,41.0,285,0.215,0.305,0.355,0.66,8,33,72,0.0281,4.9,0.567,48,0.0417,10.7,0.591,0,0,0,0/0,,,,,0,0,0,41.3,Slight Pitcher Advantage,Below average,50.0,4,Pitch-level Statcast · last 5 MLB games,321,Sweeper,29.28348909657321,94.0,4-Seam Fastball,24.922118380062305,80.0,Sinker,19.626168224299064,63.0,Cutter,16.1993769470405,52.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.973,0.98,39.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.0,38.5,36.6,27.1,50.0,45.0,38.5,4.13,1.35,0.984,1.025,1.0,0.938,0.938,1.0,11.23,8.37,84.8,25.5,F,Lineup unconfirmed,Changeup,9.345794392523365,30.0,Curveball,0.6230529595015576,2.0,,,
180,2026-08-21,824721,2026-08-21T23:10:00Z,Scheduled,Fenway Park,San Francisco Giants @ Boston Red Sox,Home,668939,Adley Rutschman,Boston Red Sox,San Francisco Giants,C,S,No,,75,317,274,67,20,1,9,32,51,36,2,49,0.245,0.331,0.423,0.754,8,33,27,5,1,0.185,0.0303,8,33,27,5,1,0.185,0.0303,419,34,5.0,21.4,39.6,35.9,24.2,16.6,28.4,44.5,35.1,7.9,5.6,7.9,48.3,82.1,17.9,0.556,68.2,92.9,109.3,9.9,11.0,2.9,40.7,30.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.1,Weak,0.944,Good,5.9,50.0,89.3,0.616,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.09,11.09,Strong positive regression,Weak Pull Power profile. 5.0% barrel rate; 82.1 mph average exit velocity; 28.4% air-ball rate; 44.5% pull-air rate; 7.9% HR-launch rate.,0.0284,0.0294,3.99,1,1,30.4,0.03,3.3,Very recent HR,657277.0,Logan Webb,R,Switch vs RHP,22,22,139.0,3.5,1.06,9,0.58,7.12,2.07,719.0,3.1,23.9,11.5,39.5,27.4,81.8,94.4,114.4,0.464,9.0,40.9,100.0,0.591,5.4,Sinker,L,LHB vs RHP,28.2,207,0.256,0.348,0.46,0.808,6,25,35,0.029,5.4,0.554,345,0.0174,3.3,0.471,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,35.5,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,471,Changeup,25.05307855626327,118.0,Sinker,23.35456475583864,110.0,Sweeper,18.683651804670912,88.0,Cutter,17.409766454352443,82.0,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.982,0.956,42.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.2,25.9,40.9,39.4,53.6,45.0,38.5,4.13,1.013,0.917,1.035,1.0,0.944,0.944,0.98,11.22,6.59,77.3,22.9,F,Lineup unconfirmed,4-Seam Fastball,15.498938428874734,73.0,,,,,,
